ID;Beroep;Marges;Perioden;ZiekteverzuimpercentageWerknemers_1;AandeelWerknemersDieHebbenVerzuimd_2;AantalKeerVerzuimd_3;AantalWerkdagenVerzuimd_4;AantalWerkdagenMeestRecenteVerzuim_5;k_1Tot5Werkdagen_6;k_5Tot20Werkdagen_7;k_20Tot210Werkdagen_8;k_210WerkdagenOfMeer_9;Rug_10;NekSchoudersArmenPolsenHanden_11;HeupBenenKnieenVoeten_12;HartEnVaatstelsel_13;PsychischOverspannenheidBurnOut_14;VermoeidheidOfConcentratieproblemen_15;ConflictOpHetWerk_16;Luchtwegen_17;BuikMaagOfDarmen_18;Huid_19;OrenOfOgen_20;GriepOfVerkoudheid_21;Hoofdpijn_22;KlachtenInVerbandMetZwangerschap_23;OverigeKlachten_24;GriepVerkoudheidOfAnderVirus_25;Hoofdpijn_26;PsychischOverspannenheidBurnOut_27;VermoeidheidOfConcentratieproblemen_28;Rug_29;NekSchoudersArmenPolsenHanden_30;HeupBenenKnieenVoeten_31;HartEnVaatstelsel_32;BuikMaagOfDarmen_33;Luchtwegen_34;Huid_35;OrenOfOgen_36;OverigeKlachten_37;Zwangerschapsklachten_38;Menstruatieklachten_39;Overgangsklachten_40;MenstruatieOfOvergangsklachten_41;JaHoofdzakelijkGevolgVanMijnWerk_42;JaVoorEenDeelGevolgVanMijnWerk_43;NeeGeenGevolgVanMijnWerk_44;WeetNiet_45;WerkdrukWerkstress_46;EmotioneelTeZwaar_47;LichamelijkTeZwaar_48;LangdurigDezelfdeHandelingOfPcWerk_49;TeMoeilijkWerk_50;ProblemenMetLeidingWerkgever_51;ProblemenMetCollegaOfOndergeschikte_52;ProblemenMetKlanten_53;GevaarlijkWerkBedrijfsongeval_54;GevaarlijkeStoffen_55;AndereReden_56;TeHogeWerkdruk_57;LangDezelfdeBewegingenDoen_58;LangAchterDeComputerWerken_59;SlechteFysiekeWerkomstandigheden_60;LichamelijkTeZwaarWerk_61;EmotioneelTeZwaarWerk_62;RuzieConflictOngewenstGedrag_63;ArbeidsongevalOfOngeluk_64;BesmettingOpHetWerk_65;AndereReden_66
537;02 Creatieve en taalkundige beroepen;Waarde;2023;4.7;53.0;3.1;16.7;16.8;73.4;16.6;8.3;1.7;;;;;;;;;;;;;;;;58.5;6.1;9.7;4.1;3.3;2.7;1.9;0.4;5.1;0.2;0.0;0.6;7.4;4.0;9.4;1.6;10.5;5.5;15.5;75.2;3.7;;;;;;;;;;;;;;;;;;;;;
538;02 Creatieve en taalkundige beroepen;Waarde;2024;4.1;57.8;2.9;12.6;11.6;74.5;16.8;7.7;1.0;;;;;;;;;;;;;;;;62.0;3.7;8.8;3.9;1.4;1.5;1.6;0.9;4.8;1.2;1.0;0.5;8.6;;;;;5.3;11.4;77.4;5.9;;;;;;;;;;;;;;;;;;;;;
539;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2014;1.9;42.8;1.8;6.7;4.0;71.1;12.2;3.6;0.1;2.1;0.9;2.2;0.4;4.1;1.9;0.0;1.1;7.5;0.0;0.1;46.0;3.4;0.0;6.0;;;;;;;;;;;;;;;;;;2.3;10.0;73.0;1.4;;;;;;;;;;;;;;;;;;;;;
540;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2015;2.4;47.2;1.8;8.1;6.3;73.1;9.2;5.4;0.0;1.2;1.8;0.9;0.5;3.5;1.8;0.2;0.3;4.7;0.0;0.5;48.7;2.4;0.1;8.7;;;;;;;;;;;;;;;;;;3.7;11.5;69.0;1.4;;;;;;;;;;;;;;;;;;;;;
541;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2016;2.4;43.5;2.0;8.9;6.6;70.9;9.3;7.2;0.0;3.5;1.1;0.8;0.2;3.8;0.9;0.0;0.9;4.4;0.2;0.6;49.5;2.4;0.8;7.5;;;;;;;;;;;;;;;;;;3.5;12.6;66.3;3.0;;;;;;;;;;;;;;;;;;;;;
542;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2017;2.7;45.6;2.0;9.8;7.3;68.0;11.5;6.5;0.3;1.6;1.2;1.2;0.5;6.3;1.6;0.0;0.0;5.2;0.1;0.8;50.1;3.2;0.2;4.7;;;;;;;;;;;;;;;;;;4.8;13.6;63.7;2.6;;;;;;;;;;;;;;;;;;;;;
543;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2018;3.3;51.4;2.5;10.7;6.1;73.3;10.3;5.1;0.2;2.5;1.3;0.4;0.1;5.6;1.6;0.1;1.6;4.3;0.4;0.0;53.7;3.6;1.2;5.1;;;;;;;;;;;;;;;;;;2.8;14.0;67.4;3.1;;;;;;;;;;;;;;;;;;;;;
544;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2019;3.0;47.7;2.2;10.6;6.3;73.4;10.0;5.2;0.2;1.2;1.1;0.7;0.2;7.4;1.1;0.2;1.0;2.3;0.1;0.2;55.2;3.9;0.0;6.9;;;;;;;;;;;;;;;;;;5.0;12.6;68.1;1.9;;;;;;;;;;;;;;;;;;;;;
545;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2020;2.3;37.6;2.1;10.4;6.3;65.3;13.9;7.2;0.1;3.3;2.0;0.2;0.6;5.4;1.5;0.0;2.1;3.0;0.0;0.0;50.8;3.4;0.9;4.8;;;;;;;;;;;;;;;;;;4.2;14.0;65.9;1.6;;;;;;;;;;;;;;;;;;;;;
546;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2021;2.4;35.4;1.7;10.8;7.3;66.1;12.3;6.6;0.1;0.7;1.0;0.2;0.4;7.7;1.7;0.0;1.1;4.0;0.0;0.2;40.9;5.3;0.0;12.0;;;;;;;;;;;;;;;;;;3.9;10.1;68.3;2.3;;;;;;;;;;;;;;;;;;;;;
547;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2022;3.8;56.2;2.3;12.1;7.4;63.6;19.6;4.0;0.5;;;;;;;;;;;;;;;;64.7;1.3;5.0;1.3;1.4;0.4;0.3;0.3;2.4;0.1;0.0;0.0;5.2;1.3;3.4;0.0;3.4;3.7;7.9;73.2;3.5;;;;;;;;;;;;;;;;;;;;;
548;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2023;3.5;49.2;2.6;12.7;10.7;68.4;13.0;5.9;0.7;;;;;;;;;;;;;;;;53.1;3.9;7.0;2.5;1.7;1.4;0.9;0.1;3.1;0.0;0.0;0.2;5.1;1.5;4.8;0.5;5.7;3.6;11.9;70.2;2.2;;;;;;;;;;;;;;;;;;;;;
549;02 Creatieve en taalkundige beroepen;Ondergrens 95%-interval;2024;3.1;53.9;2.4;9.6;7.5;69.7;13.2;5.3;0.4;;;;;;;;;;;;;;;;56.8;2.2;6.2;2.3;0.6;0.6;0.8;0.3;2.9;0.5;0.4;0.1;6.1;;;;;3.4;8.5;72.7;3.8;;;;;;;;;;;;;;;;;;;;;
550;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2014;3.3;51.8;2.8;10.8;9.6;82.1;22.0;10.0;2.6;7.3;4.8;7.0;3.4;11.3;7.0;;4.9;15.8;;2.3;59.2;9.4;2.2;13.4;;;;;;;;;;;;;;;;;;7.8;19.0;83.6;6.3;;;;;;;;;;;;;;;;;;;;;
551;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2015;4.3;56.5;2.7;14.2;12.9;83.4;17.6;12.4;2.1;5.8;7.4;4.8;5.0;9.5;7.3;2.6;3.5;11.5;;3.3;62.0;7.8;2.4;17.4;;;;;;;;;;;;;;;;;;9.8;21.5;80.4;6.0;;;;;;;;;;;;;;;;;;;;;
552;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2016;4.4;52.1;3.3;14.8;12.7;81.5;17.4;15.3;;9.3;4.8;4.3;2.5;10.0;4.6;;5.0;11.3;3.0;4.1;62.1;8.2;4.7;15.1;;;;;;;;;;;;;;;;;;9.5;21.6;77.4;9.5;;;;;;;;;;;;;;;;;;;;;
553;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2017;4.7;54.2;3.0;16.6;16.4;79.0;20.4;14.4;3.1;6.1;4.9;4.9;4.7;14.3;6.6;;2.0;12.2;5.2;4.5;62.9;9.2;2.9;11.1;;;;;;;;;;;;;;;;;;11.5;23.8;75.4;7.7;;;;;;;;;;;;;;;;;;;;;
554;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2018;5.6;59.5;3.6;18.2;13.9;82.3;17.8;11.0;2.9;6.7;5.0;2.8;1.5;11.7;5.2;2.2;5.1;9.4;3.1;;64.6;8.4;5.0;10.7;;;;;;;;;;;;;;;;;;7.3;22.4;77.1;8.3;;;;;;;;;;;;;;;;;;;;;
555;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2019;5.1;55.6;3.0;16.9;12.8;82.5;17.4;11.2;2.4;4.6;4.4;3.5;2.2;13.9;4.1;2.4;4.3;6.9;1.9;2.0;66.1;9.1;2.1;13.2;;;;;;;;;;;;;;;;;;10.6;20.7;77.7;5.6;;;;;;;;;;;;;;;;;;;;;
556;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2020;4.0;45.4;3.3;17.2;14.1;76.3;23.3;14.7;3.0;8.8;7.5;2.0;3.7;11.9;5.9;;7.6;9.0;;2.3;63.4;9.0;5.2;10.9;;;;;;;;;;;;;;;;;;11.1;23.2;76.9;6.0;;;;;;;;;;;;;;;;;;;;;
557;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2021;4.6;43.7;2.2;20.7;16.8;78.4;22.5;15.1;2.8;5.0;4.8;3.2;4.0;16.4;6.6;;5.6;11.2;;3.9;55.3;12.6;;22.4;;;;;;;;;;;;;;;;;;11.4;19.5;80.2;8.3;;;;;;;;;;;;;;;;;;;;;
558;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2022;6.2;64.2;3.2;19.4;15.5;73.6;28.9;9.3;2.8;;;;;;;;;;;;;;;;74.3;4.5;10.8;4.7;5.0;2.5;2.6;2.5;6.4;2.4;2.3;1.2;10.7;8.9;13.4;;13.4;8.9;14.6;82.0;8.4;;;;;;;;;;;;;;;;;;;;;
559;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2023;5.8;56.8;3.6;20.7;22.8;77.8;21.0;11.7;4.2;;;;;;;;;;;;;;;;63.6;9.5;13.4;6.7;6.1;5.1;3.8;1.7;8.1;1.2;;2.0;10.6;10.2;17.7;5.0;18.8;8.5;20.0;79.6;6.3;;;;;;;;;;;;;;;;;;;;;
560;02 Creatieve en taalkundige beroepen;Bovengrens 95%-interval;2024;5.1;61.7;3.4;15.5;15.7;78.8;21.1;11.0;2.7;;;;;;;;;;;;;;;;67.0;6.3;12.3;6.4;3.2;3.9;3.5;2.4;8.0;2.9;2.7;1.9;12.0;;;;;8.1;15.1;81.5;9.0;;;;;;;;;;;;;;;;;;;;;
561;021 Auteurs en kunstenaars;Waarde;2014;2.6;50.5;2.3;8.2;6.0;80.4;14.0;5.0;0.6;3.8;1.4;5.4;1.2;6.9;1.9;0.0;1.2;12.2;0.0;0.9;53.8;4.5;0.5;9.0;;;;;;;;;;;;;;;;;;3.5;13.5;80.8;2.2;;;;;;;;;;;;;;;;;;;;;
562;021 Auteurs en kunstenaars;Waarde;2015;4.1;52.6;2.3;13.4;12.2;77.4;11.7;10.3;0.5;1.4;4.2;2.2;1.3;6.8;3.0;0.5;1.8;8.3;0.0;1.5;54.5;3.2;0.0;13.1;;;;;;;;;;;;;;;;;;4.4;12.5;80.6;2.5;;;;;;;;;;;;;;;;;;;;;
563;021 Auteurs en kunstenaars;Waarde;2016;3.4;47.3;2.3;11.6;9.8;74.2;14.0;11.8;0.0;5.4;2.2;2.3;1.1;5.0;3.2;0.0;2.6;4.0;1.4;2.1;58.5;5.2;2.9;9.0;;;;;;;;;;;;;;;;;;6.2;17.5;73.3;3.0;;;;;;;;;;;;;;;;;;;;;
564;021 Auteurs en kunstenaars;Waarde;2017;3.9;51.8;2.5;13.1;12.7;70.3;17.9;10.6;1.2;3.2;2.8;2.8;2.0;9.5;4.3;0.0;0.0;8.5;0.0;1.3;56.0;3.1;0.5;7.9;;;;;;;;;;;;;;;;;;5.6;16.8;74.2;3.4;;;;;;;;;;;;;;;;;;;;;
565;021 Auteurs en kunstenaars;Waarde;2018;5.1;55.5;2.8;17.1;12.4;77.4;13.0;8.3;1.3;2.8;3.9;1.6;0.1;8.9;2.5;0.4;2.7;5.8;0.3;0.0;59.8;5.1;2.1;8.4;;;;;;;;;;;;;;;;;;5.6;15.1;74.8;4.5;;;;;;;;;;;;;;;;;;;;;
566;021 Auteurs en kunstenaars;Waarde;2019;4.7;52.0;2.4;16.2;12.6;72.1;15.9;11.1;0.9;2.8;3.4;2.5;1.4;11.0;0.4;0.8;1.6;2.8;0.4;0.4;59.5;7.0;0.6;9.9;;;;;;;;;;;;;;;;;;6.6;17.3;72.6;3.6;;;;;;;;;;;;;;;;;;;;;
567;021 Auteurs en kunstenaars;Waarde;2020;3.6;42.1;2.9;15.2;12.7;68.1;19.8;11.3;0.7;5.7;4.3;1.0;1.7;7.8;3.8;0.0;4.9;2.5;0.0;0.0;57.8;5.2;1.4;7.6;;;;;;;;;;;;;;;;;;6.6;19.4;71.8;2.2;;;;;;;;;;;;;;;;;;;;;
568;021 Auteurs en kunstenaars;Waarde;2021;3.3;40.2;1.8;14.4;13.3;69.1;17.2;12.9;0.8;2.8;2.1;0.0;1.6;10.9;5.7;0.0;2.7;7.3;0.0;0.9;44.3;9.1;0.0;16.8;;;;;;;;;;;;;;;;;;8.4;14.6;73.6;3.4;;;;;;;;;;;;;;;;;;;;;
569;021 Auteurs en kunstenaars;Waarde;2022;5.4;60.0;2.9;17.1;14.2;68.8;21.2;8.8;1.2;;;;;;;;;;;;;;;;69.4;2.1;8.2;2.9;2.2;1.0;1.3;1.3;2.6;0.0;0.0;0.3;8.7;;;;;7.6;8.9;76.4;7.1;;;;;;;;;;;;;;;;;;;;;
570;021 Auteurs en kunstenaars;Waarde;2023;5.7;53.4;3.2;19.5;22.6;66.0;19.8;12.1;2.0;;;;;;;;;;;;;;;;53.3;6.0;10.6;3.7;6.2;3.8;2.1;0.8;4.3;0.3;0.0;1.2;7.6;;;;;7.6;16.1;73.7;2.6;;;;;;;;;;;;;;;;;;;;;
571;021 Auteurs en kunstenaars;Waarde;2024;4.9;60.2;3.0;14.0;13.0;73.2;17.6;7.9;1.4;;;;;;;;;;;;;;;;60.5;3.5;10.3;3.2;1.7;1.8;1.9;1.2;5.6;0.7;0.7;0.0;9.1;;;;;7.7;11.5;74.4;6.5;;;;;;;;;;;;;;;;;;;;;
572;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2014;1.7;44.7;1.7;5.9;2.1;73.1;9.2;2.5;0.1;1.7;0.3;2.8;0.3;3.8;0.6;0.0;0.3;7.6;0.0;0.2;45.2;2.1;0.1;5.3;;;;;;;;;;;;;;;;;;1.5;8.9;73.6;0.7;;;;;;;;;;;;;;;;;;;;;
573;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2015;2.6;46.6;1.7;8.8;7.1;70.0;7.5;6.4;0.1;0.4;1.8;0.8;0.2;3.7;1.1;0.1;0.6;4.7;0.0;0.5;45.9;1.3;0.0;8.5;;;;;;;;;;;;;;;;;;2.1;7.7;73.0;0.9;;;;;;;;;;;;;;;;;;;;;
574;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2016;2.0;41.7;1.7;7.8;5.6;66.2;9.3;7.1;0.0;2.8;0.8;0.8;0.3;2.4;1.3;0.0;1.1;1.9;0.3;0.7;50.1;2.3;1.1;5.3;;;;;;;;;;;;;;;;;;3.2;12.2;65.6;1.2;;;;;;;;;;;;;;;;;;;;;
575;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2017;2.4;46.0;1.9;8.5;6.3;62.2;12.4;6.4;0.3;1.3;1.2;1.2;0.5;5.6;1.8;0.0;0.0;5.0;0.0;0.3;47.5;1.3;0.1;4.5;;;;;;;;;;;;;;;;;;2.9;11.4;66.4;1.5;;;;;;;;;;;;;;;;;;;;;
576;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2018;3.3;50.1;2.2;11.1;5.8;70.8;9.0;5.1;0.3;1.3;1.9;0.5;0.0;5.5;1.1;0.1;1.2;3.4;0.0;0.0;52.3;2.8;0.8;5.1;;;;;;;;;;;;;;;;;;3.2;10.6;68.0;2.0;;;;;;;;;;;;;;;;;;;;;
577;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2019;3.2;46.7;2.0;11.5;7.2;64.7;11.0;7.1;0.2;1.3;1.5;1.0;0.4;7.2;0.1;0.2;0.5;1.2;0.1;0.1;51.9;4.0;0.1;6.3;;;;;;;;;;;;;;;;;;3.7;12.3;65.5;1.7;;;;;;;;;;;;;;;;;;;;;
578;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2020;2.3;37.0;1.9;10.5;6.3;60.2;14.4;7.0;0.1;3.1;1.8;0.3;0.5;4.6;1.7;0.0;2.3;0.9;0.0;0.0;49.5;2.6;0.3;4.4;;;;;;;;;;;;;;;;;;3.3;13.9;64.0;0.8;;;;;;;;;;;;;;;;;;;;;
579;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2021;2.0;34.6;1.5;8.9;6.7;59.7;11.1;7.8;0.1;0.8;0.7;0.0;0.4;6.4;2.7;0.0;0.9;3.6;0.0;0.1;34.6;5.0;0.0;10.6;;;;;;;;;;;;;;;;;;4.2;9.3;64.4;1.2;;;;;;;;;;;;;;;;;;;;;
580;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2022;3.6;54.0;2.0;11.6;7.7;61.0;15.4;5.2;0.4;;;;;;;;;;;;;;;;62.0;0.8;4.7;1.2;0.8;0.3;0.3;0.4;1.2;0.0;0.0;0.0;5.3;;;;;4.3;5.5;69.2;4.0;;;;;;;;;;;;;;;;;;;;;
581;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2023;3.8;48.2;2.4;13.6;12.4;58.9;14.7;8.2;0.6;;;;;;;;;;;;;;;;46.1;3.4;6.9;1.8;3.3;1.7;0.8;0.2;2.1;0.0;0.0;0.4;4.8;;;;;4.5;11.3;66.8;1.1;;;;;;;;;;;;;;;;;;;;;
582;021 Auteurs en kunstenaars;Ondergrens 95%-interval;2024;3.2;54.6;2.2;9.5;7.0;66.2;12.7;4.8;0.4;;;;;;;;;;;;;;;;53.1;1.6;6.6;1.4;0.6;0.4;0.7;0.4;2.9;0.2;0.1;0.0;5.8;;;;;4.6;7.6;67.5;3.6;;;;;;;;;;;;;;;;;;;;;
583;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2014;3.4;56.3;3.0;10.6;10.0;86.1;20.8;9.7;4.3;8.2;5.3;10.2;4.8;12.5;5.8;;4.6;19.1;;3.7;62.2;9.2;3.6;14.8;;;;;;;;;;;;;;;;;;8.1;20.0;86.4;6.5;;;;;;;;;;;;;;;;;;;;;
584;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2015;5.6;58.5;3.0;17.9;17.2;83.4;17.9;16.4;3.5;5.5;9.1;5.7;8.5;12.4;7.9;3.5;5.7;14.1;;4.7;62.8;7.5;;19.8;;;;;;;;;;;;;;;;;;9.1;19.6;86.5;6.6;;;;;;;;;;;;;;;;;;;;;
585;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2016;4.8;53.0;3.0;15.4;13.9;80.8;20.5;18.9;;10.1;5.7;6.3;4.4;10.2;7.7;;6.1;8.3;5.3;6.3;66.4;11.4;7.5;14.8;;;;;;;;;;;;;;;;;;11.7;24.4;79.8;7.3;;;;;;;;;;;;;;;;;;;;;
586;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2017;5.3;57.5;3.1;17.7;19.1;77.3;25.1;17.1;4.8;7.8;6.7;6.8;7.6;15.8;10.0;;;14.1;;5.1;64.1;7.2;3.4;13.6;;;;;;;;;;;;;;;;;;10.5;24.1;80.8;7.5;;;;;;;;;;;;;;;;;;;;;
587;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2018;6.9;60.7;3.3;23.2;18.9;82.9;18.5;13.2;5.1;6.2;7.9;4.5;0.6;14.0;5.8;3.1;6.0;9.8;2.1;;66.8;9.1;5.6;13.4;;;;;;;;;;;;;;;;;;9.6;21.1;80.6;9.6;;;;;;;;;;;;;;;;;;;;;
588;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2019;6.3;57.3;2.8;20.8;18.0;78.5;22.4;17.0;3.6;6.2;7.3;5.9;4.2;16.6;2.7;3.4;4.8;6.4;2.5;2.9;66.8;11.9;3.9;15.2;;;;;;;;;;;;;;;;;;11.4;23.6;78.7;7.4;;;;;;;;;;;;;;;;;;;;;
589;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2020;4.8;47.3;3.8;19.9;19.0;75.1;26.7;17.7;5.1;10.5;9.6;3.5;5.3;13.0;8.4;;10.3;6.7;;;65.6;10.1;5.8;12.7;;;;;;;;;;;;;;;;;;12.8;26.3;78.5;6.0;;;;;;;;;;;;;;;;;;;;;
590;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2021;4.7;46.2;2.1;19.8;19.9;77.2;25.6;20.7;5.3;8.7;6.3;;6.2;18.0;11.6;;8.0;14.5;;6.0;54.4;15.9;;25.4;;;;;;;;;;;;;;;;;;15.8;22.3;81.1;9.2;;;;;;;;;;;;;;;;;;;;;
591;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2022;7.2;65.6;3.7;22.6;20.7;75.6;28.4;14.7;3.7;;;;;;;;;;;;;;;;75.9;5.4;13.8;6.8;6.0;3.0;4.9;4.0;5.7;;;2.4;13.9;;;;;13.0;14.2;82.4;12.4;;;;;;;;;;;;;;;;;;;;;
592;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2023;7.5;58.5;4.0;25.4;32.9;72.5;26.2;17.6;6.7;;;;;;;;;;;;;;;;60.4;10.5;15.8;7.4;11.3;8.2;5.3;3.3;8.8;2.2;;3.7;12.1;;;;;12.4;22.4;79.7;6.0;;;;;;;;;;;;;;;;;;;;;
593;021 Auteurs en kunstenaars;Bovengrens 95%-interval;2024;6.5;65.6;3.9;18.5;19.0;79.1;23.8;12.8;4.3;;;;;;;;;;;;;;;;67.4;7.5;15.7;6.8;4.6;7.1;5.0;3.7;10.7;2.6;3.2;;14.1;;;;;12.5;16.9;80.3;11.4;;;;;;;;;;;;;;;;;;;;;
594;022 Vakspecialisten op artistiek en c.;Waarde;2014;2.6;43.1;2.2;9.5;8.0;72.2;20.1;7.7;0.0;4.2;3.2;1.8;1.0;6.8;6.3;0.0;4.0;9.2;0.0;0.0;;7.5;0.0;9.1;;;;;;;;;;;;;;;;;;5.5;14.4;75.8;4.3;;;;;;;;;;;;;;;;;;;;;
595;022 Vakspecialisten op artistiek en c.;Waarde;2015;2.2;50.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;022 Vakspecialisten op artistiek en c.;Waarde;2016;3.3;48.5;3.1;12.2;9.5;79.8;11.2;9.0;0.0;6.3;2.5;1.4;0.3;7.8;0.6;0.0;1.5;11.1;0.0;0.9;52.7;3.5;0.8;12.9;;;;;;;;;;;;;;;;;;5.2;15.5;70.8;8.5;;;;;;;;;;;;;;;;;;;;;
597;022 Vakspecialisten op artistiek en c.;Waarde;2017;3.5;47.5;2.5;13.3;10.7;78.6;12.0;8.7;0.7;3.1;1.9;1.9;0.9;9.7;1.9;0.0;0.7;7.4;1.8;2.7;57.5;8.7;1.0;6.5;;;;;;;;;;;;;;;;;;10.0;20.0;64.1;5.9;;;;;;;;;;;;;;;;;;;;;
598;022 Vakspecialisten op artistiek en c.;Waarde;2018;3.6;55.5;3.4;11.1;7.2;79.0;14.3;6.7;0.0;5.7;0.9;0.5;0.5;7.2;3.5;0.7;3.0;7.1;2.2;0.0;58.6;5.9;3.0;6.3;;;;;;;;;;;;;;;;;;3.3;21.2;69.6;5.9;;;;;;;;;;;;;;;;;;;;;
599;022 Vakspecialisten op artistiek en c.;Waarde;2019;3.3;51.2;2.8;11.1;6.3;85.0;10.4;4.0;0.6;1.9;0.9;0.6;0.0;9.3;4.0;0.7;2.6;5.4;0.6;0.9;62.1;4.9;0.0;9.2;;;;;;;;;;;;;;;;;;8.1;15.1;73.9;2.9;;;;;;;;;;;;;;;;;;;;;
600;022 Vakspecialisten op artistiek en c.;Waarde;2020;2.6;40.7;2.6;11.9;6.9;75.2;15.8;9.0;0.0;5.1;3.5;0.0;1.3;8.3;1.9;0.0;2.9;8.7;0.0;0.8;56.5;6.1;3.2;7.0;;;;;;;;;;;;;;;;;;7.3;16.7;71.7;4.3;;;;;;;;;;;;;;;;;;;;;
601;022 Vakspecialisten op artistiek en c.;Waarde;2021;3.6;38.7;2.1;17.2;10.7;76.6;16.4;7.0;0.0;0.9;2.3;1.7;1.0;11.9;0.9;0.0;2.4;6.2;0.0;1.1;52.0;7.3;0.0;16.3;;;;;;;;;;;;;;;;;;5.0;13.7;75.9;5.5;;;;;;;;;;;;;;;;;;;;;
602;022 Vakspecialisten op artistiek en c.;Waarde;2022;4.7;60.5;2.7;14.4;8.9;68.8;26.5;3.6;1.1;;;;;;;;;;;;;;;;70.1;2.7;6.5;2.0;3.1;1.1;0.6;0.5;5.1;1.0;0.6;0.0;6.4;;;;;4.0;12.7;79.3;4.0;;;;;;;;;;;;;;;;;;;;;
603;022 Vakspecialisten op artistiek en c.;Waarde;2023;3.6;52.6;3.0;13.5;10.1;81.6;13.0;4.0;1.3;;;;;;;;;;;;;;;;64.2;6.2;8.8;4.6;0.0;1.4;1.7;0.0;5.9;0.0;0.0;0.0;7.2;;;;;3.2;14.8;76.9;5.0;;;;;;;;;;;;;;;;;;;;;
604;022 Vakspecialisten op artistiek en c.;Waarde;2024;3.5;55.6;2.7;11.2;10.1;75.9;16.0;7.4;0.6;;;;;;;;;;;;;;;;63.6;4.0;7.2;4.6;1.1;1.3;1.4;0.5;4.0;1.7;1.4;0.9;8.1;;;;;2.9;11.3;80.5;5.3;;;;;;;;;;;;;;;;;;;;;
605;022 Vakspecialisten op artistiek en c.;Ondergrens 95%-interval;2014;1.4;36.5;1.5;5.7;4.1;61.9;12.9;3.6;0.0;1.5;1.1;0.5;0.1;2.7;2.8;0.0;1.6;4.9;0.0;0.0;;3.6;0.0;4.7;;;;;;;;;;;;;;;;;;2.3;8.3;65.7;1.6;;;;;;;;;;;;;;;;;;;;;
606;022 Vakspecialisten op artistiek en c.;Ondergrens 95%-interval;2015;1.4;43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;022 Vakspecialisten op artistiek en c.;Ondergrens 95%-interval;2016;2.0;42.0;1.9;7.7;5.1;71.3;6.6;4.9;0.0;3.0;0.8;0.3;0.0;4.1;0.1;0.0;0.2;6.1;0.0;0.1;43.0;1.3;0.1;7.9;;;;;;;;;;;;;;;;;;2.4;10.1;61.4;4.0;;;;;;;;;;;;;;;;;;;;;
608;022 Vakspecialisten op artistiek en c.;Ondergrens 95%-interval;2017;2.1;41.1;1.7;8.1;4.5;69.8;7.3;4.4;0.1;1.2;0.6;0.6;0.1;5.0;0.6;0.0;0.1;3.5;0.3;0.8;47.3;4.5;0.1;3.3;;;;;;;;;;;;;;;;;;5.4;12.9;54.2;2.8;;;;;;;;;;;;;;;;;;;;;
