ID;Bromfietssoort;Geslacht;Persoonskenmerken;Perioden;PersonenInBezitVanVoertuigen_1;PersonenInBezitVanVoertuigen_2
1242;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 50 tot 55 jaar;2010;1800;0.2
1243;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 50 tot 55 jaar;2011;1900;0.2
1244;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 50 tot 55 jaar;2012;1900;0.2
1245;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 50 tot 55 jaar;2013;2000;0.2
1246;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 50 tot 55 jaar;2014;2000;0.2
1247;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 50 tot 55 jaar;2015;2100;0.2
1248;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 60 jaar;2010;1800;0.2
1249;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 60 jaar;2011;1900;0.2
1250;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 60 jaar;2012;2000;0.2
1251;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 60 jaar;2013;2000;0.2
1252;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 60 jaar;2014;2000;0.2
1253;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 60 jaar;2015;1900;0.2
1254;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 60 tot 65 jaar;2010;1700;0.2
1255;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 60 tot 65 jaar;2011;1800;0.2
1256;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 60 tot 65 jaar;2012;1800;0.2
1257;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 60 tot 65 jaar;2013;1800;0.2
1258;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 60 tot 65 jaar;2014;1800;0.2
1259;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 60 tot 65 jaar;2015;1900;0.2
1260;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 70 jaar;2010;1300;0.2
1261;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 70 jaar;2011;1400;0.2
1262;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 70 jaar;2012;1500;0.2
1263;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 70 jaar;2013;1600;0.2
1264;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 70 jaar;2014;1700;0.2
1265;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 70 jaar;2015;1700;0.2
1266;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 70 tot 75 jaar;2010;1500;0.3
1267;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 70 tot 75 jaar;2011;1500;0.2
1268;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 70 tot 75 jaar;2012;1400;0.2
1269;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 70 tot 75 jaar;2013;1400;0.2
1270;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 70 tot 75 jaar;2014;1400;0.2
1271;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 70 tot 75 jaar;2015;1300;0.2
1272;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 tot 80 jaar;2010;1600;0.3
1273;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 tot 80 jaar;2011;1600;0.3
1274;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 tot 80 jaar;2012;1600;0.3
1275;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 tot 80 jaar;2013;1500;0.3
1276;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 tot 80 jaar;2014;1400;0.3
1277;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 tot 80 jaar;2015;1400;0.3
1278;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 80 tot 85 jaar;2010;1200;0.4
1279;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 80 tot 85 jaar;2011;1300;0.4
1280;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 80 tot 85 jaar;2012;1200;0.4
1281;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 80 tot 85 jaar;2013;1300;0.4
1282;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 80 tot 85 jaar;2014;1300;0.4
1283;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 80 tot 85 jaar;2015;1300;0.4
1284;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;2010;1100;0.5
1285;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;2011;1100;0.5
1286;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;2012;1200;0.5
1287;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;2013;1200;0.5
1288;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;2014;1200;0.5
1289;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;2015;1200;0.4
1290;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 25 jaar;2010;1200;0.1
1291;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 25 jaar;2011;1400;0.1
1292;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 25 jaar;2012;1400;0.1
1293;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 25 jaar;2013;1200;0.1
1294;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 25 jaar;2014;1100;0.1
1295;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 25 jaar;2015;1000;0.1
1296;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2010;1000;0.0
1297;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2011;1000;0.0
1298;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2012;1000;0.0
1299;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2013;1000;0.0
1300;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2014;900;0.0
1301;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2015;800;0.0
1302;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2010;2500;0.1
1303;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2011;2600;0.1
1304;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2012;2500;0.1
1305;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013;2500;0.1
1306;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014;2400;0.1
1307;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015;2100;0.1
1308;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2010;3600;0.1
1309;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2011;3800;0.2
1310;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2012;3900;0.2
1311;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013;4000;0.2
1312;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014;4000;0.2
1313;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015;4100;0.2
1314;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2010;3500;0.2
1315;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2011;3700;0.2
1316;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2012;3800;0.2
1317;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013;3800;0.2
1318;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014;3800;0.2
1319;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015;3800;0.2
1320;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2010;2900;0.2
1321;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2011;2900;0.2
1322;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2012;2900;0.2
1323;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2013;3000;0.2
1324;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2014;3000;0.2
1325;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2015;3000;0.2
1326;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 jaar of ouder;2010;3900;0.4
1327;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 jaar of ouder;2011;4000;0.4
1328;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 jaar of ouder;2012;4000;0.4
1329;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 jaar of ouder;2013;4000;0.4
1330;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 jaar of ouder;2014;3900;0.3
1331;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 75 jaar of ouder;2015;3900;0.3
1332;Brommobiel;Totaal mannen en vrouwen;Herkomst: autochtoon;2010;16400;0.2
1333;Brommobiel;Totaal mannen en vrouwen;Herkomst: autochtoon;2011;16900;0.2
1334;Brommobiel;Totaal mannen en vrouwen;Herkomst: autochtoon;2012;17100;0.2
1335;Brommobiel;Totaal mannen en vrouwen;Herkomst: autochtoon;2013;17200;0.2
1336;Brommobiel;Totaal mannen en vrouwen;Herkomst: autochtoon;2014;16800;0.2
1337;Brommobiel;Totaal mannen en vrouwen;Herkomst: autochtoon;2015;16500;0.2
1338;Brommobiel;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;2010;1600;0.1
1339;Brommobiel;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;2011;1700;0.1
1340;Brommobiel;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;2012;1700;0.1
1341;Brommobiel;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;2013;1700;0.1
1342;Brommobiel;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;2014;1700;0.1
1343;Brommobiel;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;2015;1700;0.1
1344;Brommobiel;Totaal mannen en vrouwen;Herkomst: niet-westerse allochtoon;2010;600;0.0
1345;Brommobiel;Totaal mannen en vrouwen;Herkomst: niet-westerse allochtoon;2011;700;0.0
1346;Brommobiel;Totaal mannen en vrouwen;Herkomst: niet-westerse allochtoon;2012;700;0.0
1347;Brommobiel;Totaal mannen en vrouwen;Herkomst: niet-westerse allochtoon;2013;700;0.0
1348;Brommobiel;Totaal mannen en vrouwen;Herkomst: niet-westerse allochtoon;2014;600;0.0
1349;Brommobiel;Totaal mannen en vrouwen;Herkomst: niet-westerse allochtoon;2015;600;0.0
1350;Brommobiel;Totaal mannen en vrouwen;Werknemer;2010;6200;0.1
1351;Brommobiel;Totaal mannen en vrouwen;Werknemer;2011;6400;0.1
1352;Brommobiel;Totaal mannen en vrouwen;Werknemer;2012;6400;0.1
1353;Brommobiel;Totaal mannen en vrouwen;Werknemer;2013;6200;0.1
1354;Brommobiel;Totaal mannen en vrouwen;Werknemer;2014;5900;0.1
1355;Brommobiel;Totaal mannen en vrouwen;Werknemer;2015;5700;0.1
1356;Brommobiel;Totaal mannen en vrouwen;Zelfstandige;2010;900;0.1
1357;Brommobiel;Totaal mannen en vrouwen;Zelfstandige;2011;1000;0.1
1358;Brommobiel;Totaal mannen en vrouwen;Zelfstandige;2012;1100;0.1
1359;Brommobiel;Totaal mannen en vrouwen;Zelfstandige;2013;1100;0.1
1360;Brommobiel;Totaal mannen en vrouwen;Zelfstandige;2014;1100;0.1
1361;Brommobiel;Totaal mannen en vrouwen;Zelfstandige;2015;1000;0.1
1362;Brommobiel;Totaal mannen en vrouwen;Uitkeringsontvanger;2010;3200;0.3
1363;Brommobiel;Totaal mannen en vrouwen;Uitkeringsontvanger;2011;3400;0.3
1364;Brommobiel;Totaal mannen en vrouwen;Uitkeringsontvanger;2012;3600;0.3
1365;Brommobiel;Totaal mannen en vrouwen;Uitkeringsontvanger;2013;3800;0.3
1366;Brommobiel;Totaal mannen en vrouwen;Uitkeringsontvanger;2014;3800;0.3
1367;Brommobiel;Totaal mannen en vrouwen;Uitkeringsontvanger;2015;3900;0.3
1368;Brommobiel;Totaal mannen en vrouwen;Pensioenontvanger;2010;7300;0.3
1369;Brommobiel;Totaal mannen en vrouwen;Pensioenontvanger;2011;7300;0.3
1370;Brommobiel;Totaal mannen en vrouwen;Pensioenontvanger;2012;7300;0.3
1371;Brommobiel;Totaal mannen en vrouwen;Pensioenontvanger;2013;7300;0.3
1372;Brommobiel;Totaal mannen en vrouwen;Pensioenontvanger;2014;7100;0.2
1373;Brommobiel;Totaal mannen en vrouwen;Pensioenontvanger;2015;7000;0.2
1374;Brommobiel;Totaal mannen en vrouwen;Student;2010;200;0.0
1375;Brommobiel;Totaal mannen en vrouwen;Student;2011;200;0.0
1376;Brommobiel;Totaal mannen en vrouwen;Student;2012;200;0.0
1377;Brommobiel;Totaal mannen en vrouwen;Student;2013;200;0.0
1378;Brommobiel;Totaal mannen en vrouwen;Student;2014;200;0.0
1379;Brommobiel;Totaal mannen en vrouwen;Student;2015;200;0.0
1380;Brommobiel;Totaal mannen en vrouwen;Overig niet actief /zonder inkomen;2010;1000;0.1
1381;Brommobiel;Totaal mannen en vrouwen;Overig niet actief /zonder inkomen;2011;1000;0.1
1382;Brommobiel;Totaal mannen en vrouwen;Overig niet actief /zonder inkomen;2012;900;0.1
1383;Brommobiel;Totaal mannen en vrouwen;Overig niet actief /zonder inkomen;2013;900;0.1
1384;Brommobiel;Totaal mannen en vrouwen;Overig niet actief /zonder inkomen;2014;900;0.1
1385;Brommobiel;Totaal mannen en vrouwen;Overig niet actief /zonder inkomen;2015;900;0.1
1386;Brommobiel;Mannen;Totaal persoonskenmerken;2010;10800;0.2
1387;Brommobiel;Mannen;Totaal persoonskenmerken;2011;11100;0.2
1388;Brommobiel;Mannen;Totaal persoonskenmerken;2012;11200;0.2
1389;Brommobiel;Mannen;Totaal persoonskenmerken;2013;11200;0.2
1390;Brommobiel;Mannen;Totaal persoonskenmerken;2014;11000;0.2
1391;Brommobiel;Mannen;Totaal persoonskenmerken;2015;10700;0.2
1392;Brommobiel;Mannen;Leeftijd: 16 tot 18 jaar;2010;500;0.3
1393;Brommobiel;Mannen;Leeftijd: 16 tot 18 jaar;2011;600;0.3
1394;Brommobiel;Mannen;Leeftijd: 16 tot 18 jaar;2012;500;0.2
1395;Brommobiel;Mannen;Leeftijd: 16 tot 18 jaar;2013;400;0.2
1396;Brommobiel;Mannen;Leeftijd: 16 tot 18 jaar;2014;300;0.2
1397;Brommobiel;Mannen;Leeftijd: 16 tot 18 jaar;2015;300;0.1
1398;Brommobiel;Mannen;Leeftijd: 18 tot 20 jaar;2010;200;0.1
1399;Brommobiel;Mannen;Leeftijd: 18 tot 20 jaar;2011;200;0.1
1400;Brommobiel;Mannen;Leeftijd: 18 tot 20 jaar;2012;300;0.1
1401;Brommobiel;Mannen;Leeftijd: 18 tot 20 jaar;2013;200;0.1
1402;Brommobiel;Mannen;Leeftijd: 18 tot 20 jaar;2014;200;0.1
1403;Brommobiel;Mannen;Leeftijd: 18 tot 20 jaar;2015;100;0.1
1404;Brommobiel;Mannen;Leeftijd: 20 tot 25 jaar;2010;200;0.0
1405;Brommobiel;Mannen;Leeftijd: 20 tot 25 jaar;2011;200;0.0
1406;Brommobiel;Mannen;Leeftijd: 20 tot 25 jaar;2012;300;0.1
1407;Brommobiel;Mannen;Leeftijd: 20 tot 25 jaar;2013;300;0.1
1408;Brommobiel;Mannen;Leeftijd: 20 tot 25 jaar;2014;300;0.1
1409;Brommobiel;Mannen;Leeftijd: 20 tot 25 jaar;2015;300;0.1
1410;Brommobiel;Mannen;Leeftijd: 25 tot 30 jaar;2010;200;0.0
1411;Brommobiel;Mannen;Leeftijd: 25 tot 30 jaar;2011;200;0.0
1412;Brommobiel;Mannen;Leeftijd: 25 tot 30 jaar;2012;200;0.0
1413;Brommobiel;Mannen;Leeftijd: 25 tot 30 jaar;2013;200;0.0
1414;Brommobiel;Mannen;Leeftijd: 25 tot 30 jaar;2014;200;0.0
1415;Brommobiel;Mannen;Leeftijd: 25 tot 30 jaar;2015;200;0.0
1416;Brommobiel;Mannen;Leeftijd: 30 tot 35 jaar;2010;300;0.1
1417;Brommobiel;Mannen;Leeftijd: 30 tot 35 jaar;2011;400;0.1
1418;Brommobiel;Mannen;Leeftijd: 30 tot 35 jaar;2012;300;0.1
1419;Brommobiel;Mannen;Leeftijd: 30 tot 35 jaar;2013;300;0.1
1420;Brommobiel;Mannen;Leeftijd: 30 tot 35 jaar;2014;300;0.1
1421;Brommobiel;Mannen;Leeftijd: 30 tot 35 jaar;2015;200;0.0
1422;Brommobiel;Mannen;Leeftijd: 35 tot 40 jaar;2010;500;0.1
1423;Brommobiel;Mannen;Leeftijd: 35 tot 40 jaar;2011;500;0.1
1424;Brommobiel;Mannen;Leeftijd: 35 tot 40 jaar;2012;500;0.1
1425;Brommobiel;Mannen;Leeftijd: 35 tot 40 jaar;2013;500;0.1
1426;Brommobiel;Mannen;Leeftijd: 35 tot 40 jaar;2014;400;0.1
1427;Brommobiel;Mannen;Leeftijd: 35 tot 40 jaar;2015;400;0.1
1428;Brommobiel;Mannen;Leeftijd: 40 tot 45 jaar;2010;800;0.1
1429;Brommobiel;Mannen;Leeftijd: 40 tot 45 jaar;2011;800;0.1
1430;Brommobiel;Mannen;Leeftijd: 40 tot 45 jaar;2012;800;0.1
1431;Brommobiel;Mannen;Leeftijd: 40 tot 45 jaar;2013;800;0.1
1432;Brommobiel;Mannen;Leeftijd: 40 tot 45 jaar;2014;800;0.1
1433;Brommobiel;Mannen;Leeftijd: 40 tot 45 jaar;2015;700;0.1
1434;Brommobiel;Mannen;Leeftijd: 45 tot 50 jaar;2010;1000;0.2
1435;Brommobiel;Mannen;Leeftijd: 45 tot 50 jaar;2011;1000;0.2
1436;Brommobiel;Mannen;Leeftijd: 45 tot 50 jaar;2012;1100;0.2
1437;Brommobiel;Mannen;Leeftijd: 45 tot 50 jaar;2013;1200;0.2
1438;Brommobiel;Mannen;Leeftijd: 45 tot 50 jaar;2014;1200;0.2
1439;Brommobiel;Mannen;Leeftijd: 45 tot 50 jaar;2015;1200;0.2
1440;Brommobiel;Mannen;Leeftijd: 50 tot 55 jaar;2010;900;0.2
1441;Brommobiel;Mannen;Leeftijd: 50 tot 55 jaar;2011;900;0.2
1442;Brommobiel;Mannen;Leeftijd: 50 tot 55 jaar;2012;1000;0.2
1443;Brommobiel;Mannen;Leeftijd: 50 tot 55 jaar;2013;1100;0.2
1444;Brommobiel;Mannen;Leeftijd: 50 tot 55 jaar;2014;1100;0.2
1445;Brommobiel;Mannen;Leeftijd: 50 tot 55 jaar;2015;1100;0.2
1446;Brommobiel;Mannen;Leeftijd: 55 tot 60 jaar;2010;900;0.2
1447;Brommobiel;Mannen;Leeftijd: 55 tot 60 jaar;2011;1000;0.2
1448;Brommobiel;Mannen;Leeftijd: 55 tot 60 jaar;2012;1000;0.2
1449;Brommobiel;Mannen;Leeftijd: 55 tot 60 jaar;2013;1000;0.2
1450;Brommobiel;Mannen;Leeftijd: 55 tot 60 jaar;2014;1000;0.2
1451;Brommobiel;Mannen;Leeftijd: 55 tot 60 jaar;2015;1000;0.2
1452;Brommobiel;Mannen;Leeftijd: 60 tot 65 jaar;2010;900;0.2
1453;Brommobiel;Mannen;Leeftijd: 60 tot 65 jaar;2011;900;0.2
1454;Brommobiel;Mannen;Leeftijd: 60 tot 65 jaar;2012;900;0.2
1455;Brommobiel;Mannen;Leeftijd: 60 tot 65 jaar;2013;900;0.2
1456;Brommobiel;Mannen;Leeftijd: 60 tot 65 jaar;2014;1000;0.2
1457;Brommobiel;Mannen;Leeftijd: 60 tot 65 jaar;2015;1000;0.2
1458;Brommobiel;Mannen;Leeftijd: 65 tot 70 jaar;2010;700;0.2
1459;Brommobiel;Mannen;Leeftijd: 65 tot 70 jaar;2011;700;0.2
1460;Brommobiel;Mannen;Leeftijd: 65 tot 70 jaar;2012;800;0.2
1461;Brommobiel;Mannen;Leeftijd: 65 tot 70 jaar;2013;900;0.2
1462;Brommobiel;Mannen;Leeftijd: 65 tot 70 jaar;2014;900;0.2
1463;Brommobiel;Mannen;Leeftijd: 65 tot 70 jaar;2015;900;0.2
1464;Brommobiel;Mannen;Leeftijd: 70 tot 75 jaar;2010;900;0.3
1465;Brommobiel;Mannen;Leeftijd: 70 tot 75 jaar;2011;800;0.3
1466;Brommobiel;Mannen;Leeftijd: 70 tot 75 jaar;2012;800;0.3
1467;Brommobiel;Mannen;Leeftijd: 70 tot 75 jaar;2013;800;0.2
1468;Brommobiel;Mannen;Leeftijd: 70 tot 75 jaar;2014;700;0.2
1469;Brommobiel;Mannen;Leeftijd: 70 tot 75 jaar;2015;700;0.2
1470;Brommobiel;Mannen;Leeftijd: 75 tot 80 jaar;2010;1100;0.5
1471;Brommobiel;Mannen;Leeftijd: 75 tot 80 jaar;2011;1000;0.5
1472;Brommobiel;Mannen;Leeftijd: 75 tot 80 jaar;2012;1000;0.5
1473;Brommobiel;Mannen;Leeftijd: 75 tot 80 jaar;2013;900;0.4
1474;Brommobiel;Mannen;Leeftijd: 75 tot 80 jaar;2014;900;0.4
1475;Brommobiel;Mannen;Leeftijd: 75 tot 80 jaar;2015;900;0.4
1476;Brommobiel;Mannen;Leeftijd: 80 tot 85 jaar;2010;800;0.6
1477;Brommobiel;Mannen;Leeftijd: 80 tot 85 jaar;2011;900;0.6
1478;Brommobiel;Mannen;Leeftijd: 80 tot 85 jaar;2012;800;0.6
1479;Brommobiel;Mannen;Leeftijd: 80 tot 85 jaar;2013;900;0.6
1480;Brommobiel;Mannen;Leeftijd: 80 tot 85 jaar;2014;800;0.6
1481;Brommobiel;Mannen;Leeftijd: 80 tot 85 jaar;2015;900;0.6
1482;Brommobiel;Mannen;Leeftijd: 85 jaar of ouder;2010;800;1.1
1483;Brommobiel;Mannen;Leeftijd: 85 jaar of ouder;2011;800;1.0
1484;Brommobiel;Mannen;Leeftijd: 85 jaar of ouder;2012;800;1.1
1485;Brommobiel;Mannen;Leeftijd: 85 jaar of ouder;2013;900;1.0
1486;Brommobiel;Mannen;Leeftijd: 85 jaar of ouder;2014;900;1.0
1487;Brommobiel;Mannen;Leeftijd: 85 jaar of ouder;2015;900;0.9
1488;Brommobiel;Mannen;Leeftijd: 16 tot 25 jaar;2010;900;0.1
1489;Brommobiel;Mannen;Leeftijd: 16 tot 25 jaar;2011;1100;0.1
1490;Brommobiel;Mannen;Leeftijd: 16 tot 25 jaar;2012;1100;0.1
1491;Brommobiel;Mannen;Leeftijd: 16 tot 25 jaar;2013;900;0.1
1492;Brommobiel;Mannen;Leeftijd: 16 tot 25 jaar;2014;800;0.1
1493;Brommobiel;Mannen;Leeftijd: 16 tot 25 jaar;2015;700;0.1
1494;Brommobiel;Mannen;Leeftijd: 25 tot 35 jaar;2010;500;0.1
1495;Brommobiel;Mannen;Leeftijd: 25 tot 35 jaar;2011;500;0.1
1496;Brommobiel;Mannen;Leeftijd: 25 tot 35 jaar;2012;600;0.1
1497;Brommobiel;Mannen;Leeftijd: 25 tot 35 jaar;2013;500;0.1
1498;Brommobiel;Mannen;Leeftijd: 25 tot 35 jaar;2014;500;0.1
1499;Brommobiel;Mannen;Leeftijd: 25 tot 35 jaar;2015;500;0.0
1500;Brommobiel;Mannen;Leeftijd: 35 tot 45 jaar;2010;1300;0.1
1501;Brommobiel;Mannen;Leeftijd: 35 tot 45 jaar;2011;1300;0.1
1502;Brommobiel;Mannen;Leeftijd: 35 tot 45 jaar;2012;1300;0.1
1503;Brommobiel;Mannen;Leeftijd: 35 tot 45 jaar;2013;1300;0.1
1504;Brommobiel;Mannen;Leeftijd: 35 tot 45 jaar;2014;1200;0.1
1505;Brommobiel;Mannen;Leeftijd: 35 tot 45 jaar;2015;1100;0.1
1506;Brommobiel;Mannen;Leeftijd: 45 tot 55 jaar;2010;1900;0.2
1507;Brommobiel;Mannen;Leeftijd: 45 tot 55 jaar;2011;2000;0.2
1508;Brommobiel;Mannen;Leeftijd: 45 tot 55 jaar;2012;2100;0.2
1509;Brommobiel;Mannen;Leeftijd: 45 tot 55 jaar;2013;2200;0.2
1510;Brommobiel;Mannen;Leeftijd: 45 tot 55 jaar;2014;2300;0.2
1511;Brommobiel;Mannen;Leeftijd: 45 tot 55 jaar;2015;2300;0.2
1512;Brommobiel;Mannen;Leeftijd: 55 tot 65 jaar;2010;1800;0.2
1513;Brommobiel;Mannen;Leeftijd: 55 tot 65 jaar;2011;1900;0.2
1514;Brommobiel;Mannen;Leeftijd: 55 tot 65 jaar;2012;1900;0.2
1515;Brommobiel;Mannen;Leeftijd: 55 tot 65 jaar;2013;1900;0.2
1516;Brommobiel;Mannen;Leeftijd: 55 tot 65 jaar;2014;1900;0.2
1517;Brommobiel;Mannen;Leeftijd: 55 tot 65 jaar;2015;1900;0.2
1518;Brommobiel;Mannen;Leeftijd: 65 tot 75 jaar;2010;1600;0.2
1519;Brommobiel;Mannen;Leeftijd: 65 tot 75 jaar;2011;1600;0.2
1520;Brommobiel;Mannen;Leeftijd: 65 tot 75 jaar;2012;1600;0.2
1521;Brommobiel;Mannen;Leeftijd: 65 tot 75 jaar;2013;1600;0.2
1522;Brommobiel;Mannen;Leeftijd: 65 tot 75 jaar;2014;1600;0.2
1523;Brommobiel;Mannen;Leeftijd: 65 tot 75 jaar;2015;1600;0.2
1524;Brommobiel;Mannen;Leeftijd: 75 jaar of ouder;2010;2700;0.7
1525;Brommobiel;Mannen;Leeftijd: 75 jaar of ouder;2011;2600;0.6
1526;Brommobiel;Mannen;Leeftijd: 75 jaar of ouder;2012;2700;0.6
1527;Brommobiel;Mannen;Leeftijd: 75 jaar of ouder;2013;2700;0.6
1528;Brommobiel;Mannen;Leeftijd: 75 jaar of ouder;2014;2600;0.6
1529;Brommobiel;Mannen;Leeftijd: 75 jaar of ouder;2015;2600;0.5
1530;Brommobiel;Mannen;Herkomst: autochtoon;2010;9700;0.2
1531;Brommobiel;Mannen;Herkomst: autochtoon;2011;9900;0.2
1532;Brommobiel;Mannen;Herkomst: autochtoon;2012;10100;0.2
1533;Brommobiel;Mannen;Herkomst: autochtoon;2013;10100;0.2
1534;Brommobiel;Mannen;Herkomst: autochtoon;2014;9800;0.2
1535;Brommobiel;Mannen;Herkomst: autochtoon;2015;9600;0.2
1536;Brommobiel;Mannen;Herkomst: westerse allochtoon;2010;800;0.1
1537;Brommobiel;Mannen;Herkomst: westerse allochtoon;2011;800;0.1
1538;Brommobiel;Mannen;Herkomst: westerse allochtoon;2012;800;0.1
1539;Brommobiel;Mannen;Herkomst: westerse allochtoon;2013;800;0.1
1540;Brommobiel;Mannen;Herkomst: westerse allochtoon;2014;800;0.1
1541;Brommobiel;Mannen;Herkomst: westerse allochtoon;2015;800;0.1
1542;Brommobiel;Mannen;Herkomst: niet-westerse allochtoon;2010;300;0.0
1543;Brommobiel;Mannen;Herkomst: niet-westerse allochtoon;2011;300;0.0
