ID;Arbeidspositie;Arbeidsduur;Geslacht;Persoonskenmerken;Perioden;Totaal_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd35UurOfMeerPerWeek_9;Onbekend_10;GemiddeldAantalExtraGewensteUren_11
157;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;289;136;26;7.0;18;110;39;71;146;6;21.5
158;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;271;135;25;10.0;15;110;42;68;129;7;20.9
159;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020;271;137;25;8.0;17;112;42;70;125;9;21.3
160;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;239;117;17;3.0;14;100;45;55;102;19;21.9
161;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;224;122;19;5.0;14;103;46;57;83;20;22.2
162;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;202;109;22;8.0;13;88;38;49;77;16;21.4
163;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;192;108;23;8.0;15;85;33;52;69;15;21.2
164;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;214;114;20;6.0;14;94;41;53;83;18;21.7
165;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;189;110;20;5.0;15;89;33;57;66;13;21.5
166;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;181;101;20;4.0;16;81;29;52;65;14;21.1
167;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;195;103;22;7.0;14;82;29;53;76;15;21.7
168;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;197;112;22;9.0;12;90;33;57;69;16;20.8
169;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;190;106;21;7.0;14;85;31;55;69;15;21.3
170;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;206;124;23;9.0;14;101;38;62;68;15;20.8
171;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;190;100;23;11.0;12;78;28;49;73;16;21.6
172;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;200;103;20;6.0;14;84;31;53;81;15;22.1
173;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;182;100;15;8.0;7;84;31;53;69;13;22.6
174;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;194;107;20;8.0;12;86;32;55;73;15;21.7
175;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;200;116;25;9.0;16;91;36;55;72;12;21.9
176;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;182;103;18;5.0;13;85;31;54;66;13;22.3
177;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;192;104;20;6.0;14;83;32;51;77;11;22.9
178;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;193;108;19;5.0;14;89;36;53;74;11;21.5
179;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;192;108;21;6.0;14;87;34;53;72;12;22.2
180;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;336;203;35;6.0;29;168;88;81;126;6;22.1
181;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;343;202;37;9.0;28;165;88;77;132;9;22.4
182;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;345;206;36;6.0;29;170;95;75;131;8;22.0
183;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;351;207;35;6.0;29;172;92;80;139;6;22.1
184;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013;344;204;36;7.0;29;169;91;78;132;7;22.2
185;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;373;205;36;8.0;28;169;100;69;159;8;22.9
186;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;348;207;32;7.0;25;175;98;77;132;9;22.1
187;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;328;201;33;7.0;26;168;94;74;120;7;22.1
188;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;324;194;37;11.0;26;156;83;73;121;10;21.1
189;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014;343;202;35;8.0;26;167;94;73;133;8;22.1
190;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;333;202;36;9.0;27;166;98;68;123;8;21.6
191;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;320;191;31;8.0;23;160;97;63;122;8;22.6
192;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;303;189;35;11.0;24;153;89;64;109;6;21.2
193;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;304;188;33;8.0;25;155;98;57;109;8;21.1
194;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 ;315;192;34;9.0;25;159;96;63;116;7;21.6
195;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;294;175;30;7.0;23;144;83;61;112;7;22.0
196;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;268;168;29;8.0;21;139;77;62;93;7;21.0
197;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;269;170;26;5.0;21;144;77;67;92;7;21.3
198;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;249;165;26;6.0;20;138;79;60;75;9;20.8
199;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016;270;169;28;7.0;21;141;79;62;93;7;21.3
200;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;246;152;32;8.0;25;120;62;58;84;11;20.9
201;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;226;135;21;6.0;16;113;60;53;83;9;21.2
202;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;210;139;25;6.0;19;114;61;53;64;7;21.2
203;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;224;134;28;5.0;22;107;52;55;84;6;22.0
204;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017;227;140;27;6.0;20;113;59;55;78;8;21.3
205;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;215;128;25;7.0;18;104;55;49;77;9;21.2
206;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;192;113;22;7.0;15;91;47;44;71;8;21.3
207;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;188;118;23;5.0;18;95;53;42;60;9;20.5
208;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;177;113;19;5.0;13;94;50;44;57;7;20.3
209;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018;193;118;22;6.0;16;96;51;45;67;8;20.8
210;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;191;120;22;3.0;19;98;48;50;61;9;20.2
211;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;192;117;20;4.0;16;97;50;47;67;8;19.7
212;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;171;107;20;6.0;14;87;46;41;58;6;19.8
213;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;187;121;24;7.0;17;97;46;51;57;9;20.8
214;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019;185;116;21;5.0;16;95;48;47;61;8;20.1
215;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;173;115;21;5.0;16;94;55;39;55;3;20.3
216;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;210;126;13;4.0;8;114;63;50;79;5;21.4
217;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;213;128;20;6.0;14;108;57;51;74;11;21.3
218;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;218;131;15;5.0;11;116;59;56;77;10;22.1
219;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020;204;125;17;5.0;12;108;59;49;71;7;21.3
220;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;174;94;15;3.0;12;79;36;43;59;21;21.5
221;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;170;107;16;4.0;11;92;47;44;46;17;19.7
222;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;162;110;22;5.0;17;88;42;46;40;12;19.4
223;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;163;115;23;5.0;18;92;43;49;39;10;19.3
224;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;167;106;19;4.0;15;88;42;46;46;15;19.9
225;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;147;94;16;3.0;13;78;31;47;39;14;19.1
226;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;144;89;11;4.0;8;78;35;43;39;16;19.7
227;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;141;84;20;6.0;14;64;28;36;44;12;18.2
228;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;135;91;16;2.0;14;75;37;38;38;5;19.4
229;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;142;90;16;4.0;12;74;33;41;40;12;19.1
230;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;148;99;14;3.0;11;85;41;44;40;10;19.4
231;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;136;88;11;2.0;9;77;38;39;42;6;20.3
232;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;143;96;14;5.0;10;81;39;43;39;9;19.8
233;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;139;90;13;2.0;11;76;34;43;37;12;20.3
234;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;142;93;13;3.0;10;80;38;42;39;9;19.9
235;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;156;97;19;5.0;13;78;38;39;46;13;20.1
236;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;142;92;16;5.0;11;77;35;42;40;9;19.9
237;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;137;90;16;4.0;12;74;35;39;38;9;19.9
238;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;147;88;14;4.0;10;74;34;40;50;9;20.8
239;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;145;92;16;4.0;12;76;36;40;44;10;20.2
240;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;397;229;36;7.0;29;193;105;88;160;8;21.1
241;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;389;229;47;11.0;37;181;102;79;152;8;21.1
242;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;412;245;42;12.0;30;203;114;89;159;7;20.5
243;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;428;254;43;8.0;34;212;112;100;167;7;20.8
244;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013;406;239;42;9.0;33;197;108;89;160;7;20.8
245;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;428;250;42;9.0;33;208;107;101;171;7;21.2
246;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;414;243;44;10.0;34;199;108;91;163;7;21.4
247;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;396;242;42;12.0;31;200;104;96;146;8;21.4
248;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;414;253;45;10.0;35;208;109;99;153;7;21.0
249;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014;413;247;43;10.0;33;204;107;97;158;7;21.3
250;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;421;258;44;11.0;33;215;109;106;155;7;21.2
251;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;390;233;33;6.0;27;199;110;89;150;7;21.3
252;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;395;233;31;7.0;24;202;111;91;151;11;21.2
253;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;404;243;38;8.0;31;204;114;91;152;9;20.6
254;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 ;402;242;37;8.0;29;205;111;94;152;8;21.1
255;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;407;251;39;9.0;31;212;111;100;147;9;20.9
256;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;374;242;38;6.0;31;205;118;86;126;6;19.8
257;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;349;225;39;9.0;30;186;104;82;116;8;20.1
258;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;334;214;37;8.0;29;178;92;85;114;5;20.0
259;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016;366;233;38;8.0;30;195;107;88;126;7;20.2
260;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;341;219;36;8.0;27;184;103;81;112;10;19.7
261;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;323;204;34;7.0;26;170;89;81;108;11;19.4
262;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;327;208;35;9.0;26;173;90;83;109;10;18.9
263;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;302;191;34;9.0;25;157;84;73;101;11;19.2
264;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017;323;205;35;8.0;26;171;91;79;107;11;19.3
265;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;314;192;29;9.0;20;163;82;81;115;7;19.8
266;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;272;177;25;6.0;19;151;81;70;88;8;19.2
267;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;264;171;26;9.0;17;145;76;69;89;4;19.9
268;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;269;178;26;8.0;18;152;81;71;84;7;18.1
269;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018;280;180;27;8.0;19;153;80;73;94;7;19.3
270;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;259;155;27;7.0;20;128;65;62;94;10;19.0
271;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;226;145;27;8.0;19;118;63;54;73;8;18.2
272;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;227;145;28;8.0;20;117;63;54;75;6;18.5
273;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;225;150;29;8.0;22;120;58;62;66;9;17.7
274;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019;234;149;28;8.0;20;121;62;58;77;8;18.4
275;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;217;144;26;9.0;18;117;61;56;65;8;18.6
276;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;226;133;21;5.0;16;111;51;61;87;7;20.7
277;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;237;149;25;6.0;19;124;58;66;82;5;19.3
278;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;226;140;17;5.0;11;124;59;64;77;8;19.7
279;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020;226;141;22;6.0;16;119;57;62;78;7;19.6
280;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;206;120;16;4.0;12;104;42;62;66;20;21.6
281;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;197;122;21;6.0;15;101;54;47;55;20;19.5
282;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;182;115;16;3.0;14;99;46;53;50;17;19.1
283;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;164;110;17;4.0;13;94;48;45;42;11;18.0
284;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;187;117;17;4.0;13;100;48;52;53;17;19.6
285;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;153;99;15;4.0;12;84;40;44;39;15;17.2
286;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;137;96;15;3.0;11;81;43;38;29;12;16.8
287;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;147;105;16;5.0;11;89;40;49;32;9;16.8
288;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;150;103;14;3.0;10;90;40;50;34;12;16.8
289;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;147;101;15;4.0;11;86;41;45;34;12;16.9
290;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;140;100;13;3.0;10;86;40;46;31;10;17.3
291;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;134;87;9;1.0;8;78;36;42;33;14;18.9
292;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;136;89;16;6.0;10;73;34;39;37;10;16.9
293;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;136;95;9;2.0;6;86;39;47;33;8;17.6
294;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;137;93;12;3.0;9;81;37;44;34;10;17.7
295;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;133;91;11;2.0;9;80;36;44;31;10;18.0
296;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;129;84;12;3.0;9;72;31;41;36;10;18.9
297;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;126;86;13;2.0;10;73;32;42;33;7;19.1
298;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;122;84;13;3.0;10;72;33;39;28;10;18.1
299;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;127;86;12;3.0;9;74;33;42;32;9;18.5
300;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;276;175;57;22.0;35;118;74;45;90;11;22.2
301;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;285;179;59;21.0;38;120;72;48;96;10;22.5
302;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;298;193;62;23.0;39;132;77;55;94;10;22.1
303;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;302;180;59;21.0;39;121;73;48;111;10;22.5
304;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013;290;182;59;22.0;37;123;74;49;98;10;22.3
305;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;329;193;60;25.0;35;133;79;54;123;12;23.1
306;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;316;194;54;22.0;31;140;84;56;108;15;22.9
307;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;327;197;55;23.0;32;141;81;60;115;15;22.4
308;Onbenut arbeidspotentieel;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;312;190;54;23.0;31;136;79;57;109;12;22.7
