ID;Geslacht;Thuiswerker;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
287;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2020;3598
288;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2013;1569
289;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2014;1512
290;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2015;1502
291;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2016;1473
292;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2017;1478
293;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2018;1529
294;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2019;1492
295;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2020;1368
296;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2013;2942
297;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2014;2921
298;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2015;2887
299;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2016;2948
300;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2017;3004
301;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2018;2968
302;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2019;3071
303;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2020;2916
304;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2013;2363
305;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2014;2430
306;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2015;2523
307;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2016;2562
308;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2017;2673
309;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2018;2812
310;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2019;2902
311;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2020;3070
312;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2013;93
313;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2014;45
314;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2015;53
315;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2016;73
316;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2017;74
317;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2018;75
318;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2019;84
319;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2020;81
320;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2013;1161
321;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2014;1145
322;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2015;1175
323;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2016;1189
324;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2017;1248
325;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2018;1281
326;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2019;1317
327;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2020;1257
328;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2013;3064
329;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2014;3001
330;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2015;2990
331;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2016;2987
332;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017;3029
333;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018;3074
334;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019;3123
335;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020;3085
336;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013;1509
337;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014;1499
338;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015;1521
339;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016;1544
340;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017;1598
341;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018;1642
342;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019;1676
343;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020;1679
344;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013;1555
345;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014;1502
346;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015;1469
347;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016;1443
348;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017;1431
349;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018;1432
350;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019;1447
351;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020;1406
352;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013;1653
353;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014;1640
354;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015;1637
355;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016;1661
356;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017;1662
357;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018;1677
358;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019;1663
359;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020;1627
360;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013;2742
361;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014;2762
362;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015;2801
363;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016;2879
364;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017;2951
365;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018;3028
366;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019;3109
367;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020;3093
368;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013;1007
369;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014;1043
370;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015;1087
371;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016;1128
372;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017;1187
373;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018;1230
374;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019;1287
375;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020;1323
376;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013;83
377;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014;79
378;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015;76
379;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016;90
380;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017;101
381;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018;120
382;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019;159
383;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020;143
384;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2013;1048
385;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2014;1085
386;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2015;1036
387;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2016;1093
388;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2017;1126
389;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2018;1140
390;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2019;1194
391;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2020;1139
392;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2013;3016
393;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2014;2994
394;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2015;2994
395;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2016;3026
396;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2017;3054
397;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2018;3073
398;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2019;3103
399;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2020;3125
400;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2013;261
401;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2014;237
402;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2015;239
403;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2016;255
404;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2017;261
405;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2018;272
406;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2019;284
407;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2020;279
408;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2013;4561
409;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2014;4482
410;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2015;4546
411;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2016;4539
412;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2017;4599
413;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2018;4636
414;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2019;4715
415;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2020;4678
416;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2013;2755
417;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2014;2757
418;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2015;2755
419;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2016;2770
420;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2017;2793
421;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2018;2801
422;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2019;2819
423;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2020;2845
424;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2013;1806
425;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2014;1725
426;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2015;1791
427;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2016;1769
428;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2017;1806
429;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2018;1836
430;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2019;1896
431;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2020;1832
432;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2013;965
433;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2014;964
434;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2015;1000
435;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2016;1025
436;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2017;1075
437;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2018;1139
438;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2019;1155
439;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2020;1168
440;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2013;722
441;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2014;718
442;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2015;743
443;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2016;753
444;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2017;773
445;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2018;829
446;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2019;839
447;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2020;868
448;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2013;243
449;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2014;246
450;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2015;256
451;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2016;272
452;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2017;302
453;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2018;311
454;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2019;316
455;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2020;299
456;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2013;131
457;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2014;140
458;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2015;145
459;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2016;144
460;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2017;168
461;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2018;195
462;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2019;202
463;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2020;172
464;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2013;5315
465;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2014;5181
466;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2015;5171
467;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2016;5201
468;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2017;5277
469;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2018;5416
470;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2019;5590
471;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2020;5719
472;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2013;2355
473;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2014;2279
474;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2015;2257
475;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2016;2273
476;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2017;2290
477;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2018;2386
478;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2019;2469
479;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2020;2583
480;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2013;252
481;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2014;242
482;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2015;226
483;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2016;214
484;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2017;208
485;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2018;201
486;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2019;197
487;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2020;220
488;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2013;636
489;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2014;617
490;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2015;589
491;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2016;587
492;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2017;551
493;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2018;541
494;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2019;542
495;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2020;571
496;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2013;384
497;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2014;375
498;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2015;363
499;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2016;373
500;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2017;344
501;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2018;340
502;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2019;345
503;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2020;350
504;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2013;1719
505;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2014;1663
506;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2015;1668
507;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2016;1686
508;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2017;1739
509;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2018;1846
510;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2019;1928
511;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2020;2012
512;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2013;2960
513;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2014;2902
514;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2015;2914
515;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2016;2927
516;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2017;2987
517;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2018;3029
518;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2019;3120
519;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2020;3136
520;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2013;1039
521;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2014;969
522;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2015;940
523;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2016;886
524;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2017;867
525;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2018;914
526;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2019;863
527;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1 laag;2020;856
528;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2013;2248
529;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2014;2198
530;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2015;2130
