ID;Geslacht;Onderwijssoort;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenInSpeciaalBasisonderwijs_1
213;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2014/'15;31660.0
214;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2015/'16;31110.0
215;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2016/'17;30620.0
216;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2017/'18;30250.0
217;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2018/'19;30140.0
218;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2019/'20;30080.0
219;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2020/'21;29770.0
220;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2021/'22;29610.0
221;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2022/'23;29740.0
222;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2023/'24;29480.0
223;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Zeeland (PV);2024/'25;29180.0
224;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2011/'12;224720.0
225;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2012/'13;221040.0
226;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2013/'14;216890.0
227;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2014/'15;213480.0
228;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2015/'16;210660.0
229;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2016/'17;207260.0
230;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2017/'18;204710.0
231;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2018/'19;203440.0
232;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2019/'20;202600.0
233;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2020/'21;200750.0
234;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2021/'22;198880.0
235;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2022/'23;198950.0
236;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2023/'24;197860.0
237;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Noord-Brabant (PV);2024/'25;197530.0
238;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2011/'12;87190.0
239;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2012/'13;84540.0
240;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2013/'14;82060.0
241;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2014/'15;79710.0
242;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2015/'16;78400.0
243;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2016/'17;76880.0
244;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2017/'18;75710.0
245;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2018/'19;74980.0
246;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2019/'20;74220.0
247;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2020/'21;73510.0
248;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2021/'22;72650.0
249;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2022/'23;72870.0
250;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2023/'24;72460.0
251;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Limburg (PV);2024/'25;72100.0
252;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2011/'12;3750.0
253;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2012/'13;3820.0
254;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2013/'14;3990.0
255;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2014/'15;3990.0
256;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2015/'16;3850.0
257;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2016/'17;3930.0
258;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2017/'18;3870.0
259;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2018/'19;3840.0
260;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2019/'20;3700.0
261;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2020/'21;3610.0
262;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2021/'22;3510.0
263;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2022/'23;3780.0
264;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2023/'24;3520.0
265;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Niet in te delen (PV);2024/'25;3810.0
266;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2011/'12;61180.0
267;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2012/'13;61620.0
268;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2013/'14;62420.0
269;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2014/'15;63110.0
270;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2015/'16;63570.0
271;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2016/'17;63450.0
272;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2017/'18;62810.0
273;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2018/'19;62580.0
274;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2019/'20;62300.0
275;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2020/'21;61150.0
276;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2021/'22;59660.0
277;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2022/'23;58390.0
278;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2023/'24;59640.0
279;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Amsterdam;2024/'25;58770.0
280;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2011/'12;45500.0
281;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2012/'13;45850.0
282;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2013/'14;46340.0
283;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2014/'15;46590.0
284;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2015/'16;47220.0
285;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2016/'17;47450.0
286;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2017/'18;47710.0
287;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2018/'19;47920.0
288;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2019/'20;47700.0
289;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2020/'21;47170.0
290;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2021/'22;46450.0
291;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2022/'23;46170.0
292;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2023/'24;45330.0
293;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;'s-Gravenhage (gemeente);2024/'25;44500.0
294;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2011/'12;52010.0
295;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2012/'13;51760.0
296;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2013/'14;51810.0
297;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2014/'15;52140.0
298;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2015/'16;52600.0
299;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2016/'17;52940.0
300;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2017/'18;53080.0
301;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2018/'19;53500.0
302;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2019/'20;53390.0
303;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2020/'21;52990.0
304;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2021/'22;52200.0
305;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2022/'23;51750.0
306;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2023/'24;51170.0
307;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Rotterdam;2024/'25;50890.0
308;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2011/'12;27600.0
309;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2012/'13;28410.0
310;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2013/'14;29090.0
311;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2014/'15;29790.0
312;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2015/'16;30120.0
313;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2016/'17;30490.0
314;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2017/'18;30640.0
315;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2018/'19;30860.0
316;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2019/'20;30830.0
317;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2020/'21;30700.0
318;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2021/'22;30180.0
319;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2022/'23;29960.0
320;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2023/'24;29720.0
321;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Utrecht (gemeente);2024/'25;29570.0
322;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2011/'12;186290.0
323;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2012/'13;187640.0
324;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2013/'14;189660.0
325;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2014/'15;191630.0
326;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2015/'16;193510.0
327;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2016/'17;194340.0
328;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2017/'18;194230.0
329;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2018/'19;194860.0
330;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2019/'20;194210.0
331;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2020/'21;192000.0
332;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2021/'22;188500.0
333;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2022/'23;186260.0
334;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2023/'24;185860.0
335;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Vier grootste gemeenten (G4);2024/'25;183720.0
336;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;282640.0
337;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;291330.0
338;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;297490.0
339;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;320730.0
340;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;329020.0
341;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;326680.0
342;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;324150.0
343;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;323300.0
344;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;324940.0
345;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;330840.0
346;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;326210.0
347;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;324890.0
348;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;322770.0
349;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;320730.0
350;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2011/'12;1086590.0
351;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2012/'13;1055140.0
352;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2013/'14;1023720.0
353;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2014/'15;978040.0
354;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2015/'16;951470.0
355;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2016/'17;936210.0
356;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2017/'18;925720.0
357;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2018/'19;918440.0
358;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2019/'20;909330.0
359;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2020/'21;895330.0
360;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2021/'22;888060.0
361;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2022/'23;889150.0
362;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2023/'24;881050.0
363;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;Gemeenten < 100 000 inwoners;2024/'25;878440.0
364;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2011/'12;3750.0
365;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2012/'13;3820.0
366;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2013/'14;3990.0
367;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2014/'15;3990.0
368;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2015/'16;3850.0
369;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2016/'17;3930.0
370;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2017/'18;3870.0
371;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2018/'19;3840.0
372;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2019/'20;3700.0
373;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2020/'21;3610.0
374;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2021/'22;3510.0
375;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2022/'23;3780.0
376;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2023/'24;3520.0
377;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Totaal;"Gemeenten; niet in te delen";2024/'25;3810.0
378;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2011/'12;1499470.0
379;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2012/'13;1477440.0
380;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2013/'14;1452970.0
381;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2014/'15;1429370.0
382;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2015/'16;1407700.0
383;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2016/'17;1384790.0
384;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2017/'18;1364440.0
385;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2018/'19;1351190.0
386;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2019/'20;1338130.0
387;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2020/'21;1326990.0
388;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2021/'22;1309540.0
389;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2022/'23;1292600.0
390;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2023/'24;1275710.0
391;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Nederland;2024/'25;1265270.0
392;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2011/'12;155120.0
393;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2012/'13;151830.0
394;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2013/'14;148350.0
395;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2014/'15;144890.0
396;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2015/'16;141650.0
397;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2016/'17;138110.0
398;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Totaal;Geboren in Nederland;Noord-Nederland (LD);2017/'18;135170.0
