ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;MboStudenten_1
210;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2015/'16;468
211;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2016/'17;495
212;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2017/'18;514
213;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2018/'19;561
214;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2019/'20;526
215;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2020/'21;477
216;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;(voormalige) Nederlandse Antillen, Aruba;2021/'22;457
217;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2015/'16;1524
218;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2016/'17;1698
219;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2017/'18;1915
220;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2018/'19;2120
221;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2019/'20;2396
222;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2020/'21;2168
223;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Overige niet-westerse migratieachterg...;2021/'22;2031
224;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2015/'16;10
225;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2016/'17;8
226;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2017/'18;19
227;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2018/'19;8
228;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2019/'20;7
229;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2020/'21;9
230;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Onbekende migratieachtergrond;2021/'22;10
231;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2015/'16;1655
232;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2016/'17;1559
233;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2017/'18;1576
234;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2018/'19;1306
235;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2019/'20;1317
236;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2020/'21;1377
237;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Totaal;2021/'22;1380
238;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2015/'16;1227
239;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2016/'17;1167
240;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2017/'18;1205
241;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2018/'19;1033
242;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2019/'20;1041
243;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2020/'21;1099
244;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Nederlandse achtergrond;2021/'22;1121
245;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2015/'16;426
246;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2016/'17;391
247;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2017/'18;370
248;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2018/'19;273
249;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2019/'20;276
250;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2020/'21;278
251;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Met migratieachtergrond;2021/'22;259
252;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2015/'16;114
253;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2016/'17;109
254;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2017/'18;103
255;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2018/'19;76
256;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2019/'20;91
257;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2020/'21;98
258;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Westerse migratieachtergrond;2021/'22;88
259;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2015/'16;312
260;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2016/'17;282
261;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2017/'18;267
262;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2018/'19;197
263;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2019/'20;185
264;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2020/'21;180
265;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Niet-westerse migratieachtergrond;2021/'22;171
266;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2015/'16;39
267;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2016/'17;28
268;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2017/'18;34
269;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2018/'19;29
270;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2019/'20;20
271;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2020/'21;25
272;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Turkije;2021/'22;16
273;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2015/'16;47
274;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2016/'17;48
275;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2017/'18;48
276;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2018/'19;22
277;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2019/'20;19
278;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2020/'21;21
279;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Marokko;2021/'22;19
280;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2015/'16;89
281;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2016/'17;82
282;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2017/'18;77
283;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2018/'19;56
284;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2019/'20;52
285;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2020/'21;44
286;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Suriname;2021/'22;39
287;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2015/'16;24
288;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2016/'17;24
289;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2017/'18;24
290;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2018/'19;16
291;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2019/'20;16
292;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2020/'21;14
293;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;(voormalige) Nederlandse Antillen, Aruba;2021/'22;21
294;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2015/'16;113
295;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2016/'17;100
296;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2017/'18;84
297;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2018/'19;74
298;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2019/'20;78
299;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2020/'21;76
300;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Overige niet-westerse migratieachterg...;2021/'22;76
301;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2015/'16;2
302;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2016/'17;1
303;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2017/'18;1
304;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2018/'19;0
305;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2019/'20;0
306;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2020/'21;0
307;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);03 Journalistiek, gedrag en maatschappij;Onbekende migratieachtergrond;2021/'22;0
308;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2015/'16;87705
309;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2016/'17;87468
310;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2017/'18;86034
311;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2018/'19;84408
312;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2019/'20;82329
313;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2020/'21;81904
314;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Totaal;2021/'22;77806
315;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2015/'16;50551
316;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2016/'17;50499
317;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2017/'18;49674
318;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2018/'19;48794
319;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2019/'20;47382
320;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2020/'21;46335
321;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Nederlandse achtergrond;2021/'22;43888
322;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2015/'16;37104
323;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2016/'17;36935
324;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2017/'18;36323
325;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2018/'19;35591
326;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2019/'20;34925
327;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2020/'21;35547
328;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Met migratieachtergrond;2021/'22;33908
329;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2015/'16;6002
330;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2016/'17;5852
331;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2017/'18;5824
332;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2018/'19;5596
333;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2019/'20;5411
334;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2020/'21;5600
335;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Westerse migratieachtergrond;2021/'22;5513
336;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2015/'16;31102
337;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2016/'17;31083
338;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2017/'18;30499
339;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2018/'19;29995
340;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2019/'20;29514
341;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2020/'21;29947
342;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Niet-westerse migratieachtergrond;2021/'22;28395
343;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2015/'16;7345
344;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2016/'17;7174
345;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2017/'18;6813
346;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2018/'19;6310
347;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2019/'20;5846
348;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2020/'21;5475
349;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Turkije;2021/'22;4838
350;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Marokko;2015/'16;7078
351;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Marokko;2016/'17;7266
352;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Marokko;2017/'18;7213
353;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Marokko;2018/'19;7005
354;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Marokko;2019/'20;6821
