ID;CPA2015;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
453;492 Freight rail transport services;2004 4th quarter;;;
454;492 Freight rail transport services;2004;;;
455;492 Freight rail transport services;2005 1st quarter;;;
456;492 Freight rail transport services;2005 2nd quarter;;;
457;492 Freight rail transport services;2005 3rd quarter;;;
458;492 Freight rail transport services;2005 4th quarter;;;
459;492 Freight rail transport services;2005;;;
460;492 Freight rail transport services;2006 1st quarter;;;
461;492 Freight rail transport services;2006 2nd quarter;;;
462;492 Freight rail transport services;2006 3rd quarter;;;
463;492 Freight rail transport services;2006 4th quarter;;;
464;492 Freight rail transport services;2006;;;
465;492 Freight rail transport services;2007 1st quarter;;;
466;492 Freight rail transport services;2007 2nd quarter;;;
467;492 Freight rail transport services;2007 3rd quarter;;;
468;492 Freight rail transport services;2007 4th quarter;;;
469;492 Freight rail transport services;2007;;;
470;492 Freight rail transport services;2008 1st quarter;;;
471;492 Freight rail transport services;2008 2nd quarter;;;
472;492 Freight rail transport services;2008 3rd quarter;;;
473;492 Freight rail transport services;2008 4th quarter;;;
474;492 Freight rail transport services;2008;;;
475;492 Freight rail transport services;2009 1st quarter;;;
476;492 Freight rail transport services;2009 2nd quarter;;;
477;492 Freight rail transport services;2009 3rd quarter;;;
478;492 Freight rail transport services;2009 4th quarter;;;
479;492 Freight rail transport services;2009;;;
480;492 Freight rail transport services;2010 1st quarter;;;
481;492 Freight rail transport services;2010 2nd quarter;;;
482;492 Freight rail transport services;2010 3rd quarter;;;
483;492 Freight rail transport services;2010 4th quarter;;;
484;492 Freight rail transport services;2010;;;
485;492 Freight rail transport services;2011 1st quarter;;;
486;492 Freight rail transport services;2011 2nd quarter;;;
487;492 Freight rail transport services;2011 3rd quarter;;;
488;492 Freight rail transport services;2011 4th quarter;;;
489;492 Freight rail transport services;2011;;;
490;492 Freight rail transport services;2012 1st quarter;;;
491;492 Freight rail transport services;2012 2nd quarter;;;
492;492 Freight rail transport services;2012 3rd quarter;;;
493;492 Freight rail transport services;2012 4th quarter;;;
494;492 Freight rail transport services;2012;;;
495;492 Freight rail transport services;2013 1st quarter;;;
496;492 Freight rail transport services;2013 2nd quarter;;;
497;492 Freight rail transport services;2013 3rd quarter;;;
498;492 Freight rail transport services;2013 4th quarter;;;
499;492 Freight rail transport services;2013;;;
500;492 Freight rail transport services;2014 1st quarter;;;
501;492 Freight rail transport services;2014 2nd quarter;;;
502;492 Freight rail transport services;2014 3rd quarter;;;
503;492 Freight rail transport services;2014 4th quarter;;;
504;492 Freight rail transport services;2014;;;
505;492 Freight rail transport services;2015 1st quarter;;;
506;492 Freight rail transport services;2015 2nd quarter;;;
507;492 Freight rail transport services;2015 3rd quarter;;;
508;492 Freight rail transport services;2015 4th quarter;;;
509;492 Freight rail transport services;2015;;;
510;492 Freight rail transport services;2016 1st quarter;;;
511;492 Freight rail transport services;2016 2nd quarter;;;
512;492 Freight rail transport services;2016 3rd quarter;;;
513;492 Freight rail transport services;2016 4th quarter;;;
514;492 Freight rail transport services;2016;;;
515;492 Freight rail transport services;2017 1st quarter;;;
516;492 Freight rail transport services;2017 2nd quarter;;;
517;492 Freight rail transport services;2017 3rd quarter;;;
518;492 Freight rail transport services;2017 4th quarter;;;
519;492 Freight rail transport services;2017;;;
520;492 Freight rail transport services;2018 1st quarter;;;
521;492 Freight rail transport services;2018 2nd quarter;;;
522;492 Freight rail transport services;2018 3rd quarter;;;
523;492 Freight rail transport services;2018 4th quarter;;;
524;492 Freight rail transport services;2018;;;
525;492 Freight rail transport services;2019 1st quarter;;;
526;492 Freight rail transport services;2019 2nd quarter;;;
527;492 Freight rail transport services;2019 3rd quarter;;;
528;492 Freight rail transport services;2019 4th quarter;;;
529;492 Freight rail transport services;2019;;;
530;492 Freight rail transport services;2020 1st quarter;;;
531;492 Freight rail transport services;2020 2nd quarter;;;
532;492 Freight rail transport services;2020 3rd quarter;;;
533;492 Freight rail transport services;2020 4th quarter;;;
534;492 Freight rail transport services;2020;;;
535;492 Freight rail transport services;2021 1st quarter;;;
536;492 Freight rail transport services;2021 2nd quarter;;;
537;492 Freight rail transport services;2021 3rd quarter;;;
538;492 Freight rail transport services;2021 4th quarter;;;
539;492 Freight rail transport services;2021;;;
540;492 Freight rail transport services;2022 1st quarter;;;
541;492 Freight rail transport services;2022 2nd quarter;;;
542;492 Freight rail transport services;2022 3rd quarter;;;
543;492 Freight rail transport services;2022 4th quarter;112.6;;
544;492 Freight rail transport services;2022;;;
545;492 Freight rail transport services;2023 1st quarter;135.8;20.6;
546;492 Freight rail transport services;2023 2nd quarter;135.8;0.0;
547;492 Freight rail transport services;2023 3rd quarter;134.2;-1.1;
548;492 Freight rail transport services;2023 4th quarter;134.1;0.0;19.2
549;492 Freight rail transport services;2023;135.0;;
550;492 Freight rail transport services;2024 1st quarter;138.6;3.3;2.0
551;492 Freight rail transport services;2024 2nd quarter;138.3;-0.2;1.9
552;492 Freight rail transport services;2024 3rd quarter;139.2;0.7;3.7
553;492 Freight rail transport services;2024 4th quarter;140.0;0.5;4.3
554;492 Freight rail transport services;2024;139.0;;3.0
555;493 Other passenger land transport..;2002 4th quarter;;;
556;493 Other passenger land transport..;2003 1st quarter;;;
557;493 Other passenger land transport..;2003 2nd quarter;;;
558;493 Other passenger land transport..;2003 3rd quarter;;;
559;493 Other passenger land transport..;2003 4th quarter;;;
560;493 Other passenger land transport..;2003;;;
561;493 Other passenger land transport..;2004 1st quarter;;;
562;493 Other passenger land transport..;2004 2nd quarter;;;
563;493 Other passenger land transport..;2004 3rd quarter;;;
564;493 Other passenger land transport..;2004 4th quarter;;;
565;493 Other passenger land transport..;2004;;;
566;493 Other passenger land transport..;2005 1st quarter;;;
567;493 Other passenger land transport..;2005 2nd quarter;;;
568;493 Other passenger land transport..;2005 3rd quarter;;;
569;493 Other passenger land transport..;2005 4th quarter;;;
570;493 Other passenger land transport..;2005;;;
571;493 Other passenger land transport..;2006 1st quarter;;;
572;493 Other passenger land transport..;2006 2nd quarter;;;
573;493 Other passenger land transport..;2006 3rd quarter;;;
574;493 Other passenger land transport..;2006 4th quarter;;;
575;493 Other passenger land transport..;2006;;;
576;493 Other passenger land transport..;2007 1st quarter;;;
577;493 Other passenger land transport..;2007 2nd quarter;;;
578;493 Other passenger land transport..;2007 3rd quarter;;;
579;493 Other passenger land transport..;2007 4th quarter;;;
580;493 Other passenger land transport..;2007;;;
581;493 Other passenger land transport..;2008 1st quarter;;;
582;493 Other passenger land transport..;2008 2nd quarter;;;
583;493 Other passenger land transport..;2008 3rd quarter;;;
584;493 Other passenger land transport..;2008 4th quarter;;;
585;493 Other passenger land transport..;2008;;;
586;493 Other passenger land transport..;2009 1st quarter;;;
587;493 Other passenger land transport..;2009 2nd quarter;;;
588;493 Other passenger land transport..;2009 3rd quarter;;;
589;493 Other passenger land transport..;2009 4th quarter;;;
590;493 Other passenger land transport..;2009;;;
591;493 Other passenger land transport..;2010 1st quarter;;;
592;493 Other passenger land transport..;2010 2nd quarter;;;
593;493 Other passenger land transport..;2010 3rd quarter;;;
594;493 Other passenger land transport..;2010 4th quarter;;;
595;493 Other passenger land transport..;2010;;;
596;493 Other passenger land transport..;2011 1st quarter;;;
597;493 Other passenger land transport..;2011 2nd quarter;;;
598;493 Other passenger land transport..;2011 3rd quarter;;;
599;493 Other passenger land transport..;2011 4th quarter;;;
600;493 Other passenger land transport..;2011;;;
601;493 Other passenger land transport..;2012 1st quarter;;;
602;493 Other passenger land transport..;2012 2nd quarter;;;
603;493 Other passenger land transport..;2012 3rd quarter;;;
604;493 Other passenger land transport..;2012 4th quarter;;;
605;493 Other passenger land transport..;2012;;;
606;493 Other passenger land transport..;2013 1st quarter;;;
607;493 Other passenger land transport..;2013 2nd quarter;;;
608;493 Other passenger land transport..;2013 3rd quarter;;;
609;493 Other passenger land transport..;2013 4th quarter;;;
610;493 Other passenger land transport..;2013;;;
611;493 Other passenger land transport..;2014 1st quarter;;;
612;493 Other passenger land transport..;2014 2nd quarter;;;
613;493 Other passenger land transport..;2014 3rd quarter;;;
614;493 Other passenger land transport..;2014 4th quarter;;;
615;493 Other passenger land transport..;2014;;;
616;493 Other passenger land transport..;2015 1st quarter;;;
617;493 Other passenger land transport..;2015 2nd quarter;;;
618;493 Other passenger land transport..;2015 3rd quarter;;;
619;493 Other passenger land transport..;2015 4th quarter;;;
620;493 Other passenger land transport..;2015;;;
621;493 Other passenger land transport..;2016 1st quarter;;;
622;493 Other passenger land transport..;2016 2nd quarter;;;
623;493 Other passenger land transport..;2016 3rd quarter;;;
624;493 Other passenger land transport..;2016 4th quarter;;;
625;493 Other passenger land transport..;2016;;;
626;493 Other passenger land transport..;2017 1st quarter;;;
627;493 Other passenger land transport..;2017 2nd quarter;;;
628;493 Other passenger land transport..;2017 3rd quarter;;;
629;493 Other passenger land transport..;2017 4th quarter;;;
630;493 Other passenger land transport..;2017;;;
631;493 Other passenger land transport..;2018 1st quarter;;;
632;493 Other passenger land transport..;2018 2nd quarter;;;
633;493 Other passenger land transport..;2018 3rd quarter;;;
634;493 Other passenger land transport..;2018 4th quarter;;;
635;493 Other passenger land transport..;2018;;;
636;493 Other passenger land transport..;2019 1st quarter;;;
637;493 Other passenger land transport..;2019 2nd quarter;;;
638;493 Other passenger land transport..;2019 3rd quarter;;;
639;493 Other passenger land transport..;2019 4th quarter;;;
640;493 Other passenger land transport..;2019;;;
641;493 Other passenger land transport..;2020 1st quarter;;;
642;493 Other passenger land transport..;2020 2nd quarter;;;
643;493 Other passenger land transport..;2020 3rd quarter;;;
644;493 Other passenger land transport..;2020 4th quarter;;;
645;493 Other passenger land transport..;2020;;;
646;493 Other passenger land transport..;2021 1st quarter;100.0;;
647;493 Other passenger land transport..;2021 2nd quarter;100.0;0.0;
648;493 Other passenger land transport..;2021 3rd quarter;100.0;-0.1;
649;493 Other passenger land transport..;2021 4th quarter;100.0;0.0;
650;493 Other passenger land transport..;2021;100.0;;
651;493 Other passenger land transport..;2022 1st quarter;102.6;2.6;2.6
652;493 Other passenger land transport..;2022 2nd quarter;102.6;0.0;2.6
653;493 Other passenger land transport..;2022 3rd quarter;102.7;0.1;2.7
654;493 Other passenger land transport..;2022 4th quarter;102.7;0.0;2.7
655;493 Other passenger land transport..;2022;102.6;;2.6
656;493 Other passenger land transport..;2023 1st quarter;111.9;9.0;9.1
657;493 Other passenger land transport..;2023 2nd quarter;112.3;0.4;9.5
658;493 Other passenger land transport..;2023 3rd quarter;112.6;0.2;9.6
659;493 Other passenger land transport..;2023 4th quarter;112.6;0.0;9.6
660;493 Other passenger land transport..;2023;112.3;;9.5
661;493 Other passenger land transport..;2024 1st quarter;114.5;1.7;2.3
662;493 Other passenger land transport..;2024 2nd quarter;115.0;0.4;2.4
663;493 Other passenger land transport..;2024 3rd quarter;115.3;0.2;2.4
664;493 Other passenger land transport..;2024 4th quarter;115.1;-0.2;2.2
665;493 Other passenger land transport..;2024;115.0;;2.4
666;4931 Urban and suburban land transport;2002 4th quarter;;;
667;4931 Urban and suburban land transport;2003 1st quarter;;;
668;4931 Urban and suburban land transport;2003 2nd quarter;;;
669;4931 Urban and suburban land transport;2003 3rd quarter;;;
670;4931 Urban and suburban land transport;2003 4th quarter;;;
671;4931 Urban and suburban land transport;2003;;;
672;4931 Urban and suburban land transport;2004 1st quarter;;;
673;4931 Urban and suburban land transport;2004 2nd quarter;;;
674;4931 Urban and suburban land transport;2004 3rd quarter;;;
675;4931 Urban and suburban land transport;2004 4th quarter;;;
676;4931 Urban and suburban land transport;2004;;;
677;4931 Urban and suburban land transport;2005 1st quarter;;;
678;4931 Urban and suburban land transport;2005 2nd quarter;;;
679;4931 Urban and suburban land transport;2005 3rd quarter;;;
680;4931 Urban and suburban land transport;2005 4th quarter;;;
681;4931 Urban and suburban land transport;2005;;;
682;4931 Urban and suburban land transport;2006 1st quarter;;;
683;4931 Urban and suburban land transport;2006 2nd quarter;;;
684;4931 Urban and suburban land transport;2006 3rd quarter;;;
685;4931 Urban and suburban land transport;2006 4th quarter;;;
686;4931 Urban and suburban land transport;2006;;;
687;4931 Urban and suburban land transport;2007 1st quarter;;;
688;4931 Urban and suburban land transport;2007 2nd quarter;;;
689;4931 Urban and suburban land transport;2007 3rd quarter;;;
690;4931 Urban and suburban land transport;2007 4th quarter;;;
691;4931 Urban and suburban land transport;2007;;;
692;4931 Urban and suburban land transport;2008 1st quarter;;;
693;4931 Urban and suburban land transport;2008 2nd quarter;;;
694;4931 Urban and suburban land transport;2008 3rd quarter;;;
695;4931 Urban and suburban land transport;2008 4th quarter;;;
696;4931 Urban and suburban land transport;2008;;;
697;4931 Urban and suburban land transport;2009 1st quarter;;;
698;4931 Urban and suburban land transport;2009 2nd quarter;;;
699;4931 Urban and suburban land transport;2009 3rd quarter;;;
700;4931 Urban and suburban land transport;2009 4th quarter;;;
701;4931 Urban and suburban land transport;2009;;;
702;4931 Urban and suburban land transport;2010 1st quarter;;;
703;4931 Urban and suburban land transport;2010 2nd quarter;;;
704;4931 Urban and suburban land transport;2010 3rd quarter;;;
705;4931 Urban and suburban land transport;2010 4th quarter;;;
706;4931 Urban and suburban land transport;2010;;;
707;4931 Urban and suburban land transport;2011 1st quarter;;;
708;4931 Urban and suburban land transport;2011 2nd quarter;;;
709;4931 Urban and suburban land transport;2011 3rd quarter;;;
710;4931 Urban and suburban land transport;2011 4th quarter;;;
711;4931 Urban and suburban land transport;2011;;;
712;4931 Urban and suburban land transport;2012 1st quarter;;;
713;4931 Urban and suburban land transport;2012 2nd quarter;;;
714;4931 Urban and suburban land transport;2012 3rd quarter;;;
715;4931 Urban and suburban land transport;2012 4th quarter;;;
716;4931 Urban and suburban land transport;2012;;;
717;4931 Urban and suburban land transport;2013 1st quarter;;;
718;4931 Urban and suburban land transport;2013 2nd quarter;;;
719;4931 Urban and suburban land transport;2013 3rd quarter;;;
720;4931 Urban and suburban land transport;2013 4th quarter;;;
721;4931 Urban and suburban land transport;2013;;;
722;4931 Urban and suburban land transport;2014 1st quarter;;;
723;4931 Urban and suburban land transport;2014 2nd quarter;;;
724;4931 Urban and suburban land transport;2014 3rd quarter;;;
725;4931 Urban and suburban land transport;2014 4th quarter;;;
726;4931 Urban and suburban land transport;2014;;;
727;4931 Urban and suburban land transport;2015 1st quarter;;;
728;4931 Urban and suburban land transport;2015 2nd quarter;;;
729;4931 Urban and suburban land transport;2015 3rd quarter;;;
730;4931 Urban and suburban land transport;2015 4th quarter;;;
731;4931 Urban and suburban land transport;2015;;;
732;4931 Urban and suburban land transport;2016 1st quarter;;;
733;4931 Urban and suburban land transport;2016 2nd quarter;;;
734;4931 Urban and suburban land transport;2016 3rd quarter;;;
735;4931 Urban and suburban land transport;2016 4th quarter;;;
736;4931 Urban and suburban land transport;2016;;;
737;4931 Urban and suburban land transport;2017 1st quarter;;;
738;4931 Urban and suburban land transport;2017 2nd quarter;;;
739;4931 Urban and suburban land transport;2017 3rd quarter;;;
740;4931 Urban and suburban land transport;2017 4th quarter;;;
741;4931 Urban and suburban land transport;2017;;;
742;4931 Urban and suburban land transport;2018 1st quarter;;;
743;4931 Urban and suburban land transport;2018 2nd quarter;;;
744;4931 Urban and suburban land transport;2018 3rd quarter;;;
745;4931 Urban and suburban land transport;2018 4th quarter;;;
746;4931 Urban and suburban land transport;2018;;;
747;4931 Urban and suburban land transport;2019 1st quarter;;;
748;4931 Urban and suburban land transport;2019 2nd quarter;;;
749;4931 Urban and suburban land transport;2019 3rd quarter;;;
750;4931 Urban and suburban land transport;2019 4th quarter;;;
751;4931 Urban and suburban land transport;2019;;;
752;4931 Urban and suburban land transport;2020 1st quarter;;;
753;4931 Urban and suburban land transport;2020 2nd quarter;;;
754;4931 Urban and suburban land transport;2020 3rd quarter;;;
