ID;Geslacht;Migratieachtergrond;Generatie;Perioden;TotaalHuwendenMetMigratieachtergrond_1;MetPartnerMetNederlandseAchtergrond_2;TotaalPartnerMetMigratieachtergrond_3;TotaalGelijkeMigratieachtergrond_4;GeenMigratiehuwelijk_5;WelMigratiehuwelijk_6;PartnerMetAndereMigratieachtergrond_7
1062;Vrouwen;Totaal;Totaal eerste en tweede generatie;2007;14140;7390;6740;4750;3930;820;1990
1063;Vrouwen;Totaal;Totaal eerste en tweede generatie;2008;14860;7580;7280;5220;4410;820;2060
1064;Vrouwen;Totaal;Totaal eerste en tweede generatie;2009;15600;7460;8140;5750;4810;940;2390
1065;Vrouwen;Totaal;Totaal eerste en tweede generatie;2010;16470;7430;9040;6420;4940;1480;2610
1066;Vrouwen;Totaal;Totaal eerste en tweede generatie;2011;16360;7250;9110;6420;5100;1320;2690
1067;Vrouwen;Totaal;Totaal eerste en tweede generatie;2012;16250;7220;9020;6320;4980;1350;2700
1068;Vrouwen;Totaal;Totaal eerste en tweede generatie;2013;15770;6650;9120;6340;4970;1380;2770
1069;Vrouwen;Totaal;Totaal eerste en tweede generatie;2014;16360;6810;9550;6760;5560;1200;2790
1070;Vrouwen;Totaal;Totaal eerste en tweede generatie;2015;15980;6760;9220;6420;5360;1050;2810
1071;Vrouwen;Totaal;Totaal eerste en tweede generatie;2016;16450;6790;9660;6720;5560;1160;2940
1072;Vrouwen;Totaal;Totaal eerste en tweede generatie;2017;16610;6590;10020;7030;5850;1180;2980
1073;Vrouwen;Totaal;Totaal eerste en tweede generatie;2018;17310;6850;10460;7130;5900;1230;3330
1074;Vrouwen;Totaal;Totaal eerste en tweede generatie;2019;18060;6770;11290;7760;6300;1450;3530
1075;Vrouwen;Totaal;Totaal eerste en tweede generatie;2020;15450;5680;9780;6610;5540;1070;3170
1076;Vrouwen;Totaal;Totaal eerste en tweede generatie;2021;17800;6400;11400;7700;6610;1100;3690
1077;Vrouwen;Totaal;Totaal eerste en tweede generatie;2022;20130;7690;12440;8160;6800;1360;4280
1078;Vrouwen;Totaal;Eerste generatie;2001;8190;3500;4690;3500;2060;1430;1190
1079;Vrouwen;Totaal;Eerste generatie;2002;8960;3810;5150;3830;2240;1580;1330
1080;Vrouwen;Totaal;Eerste generatie;2003;8340;3830;4520;3310;2040;1280;1210
1081;Vrouwen;Totaal;Eerste generatie;2004;7700;3740;3960;2850;1850;1000;1110
1082;Vrouwen;Totaal;Eerste generatie;2005;8160;4040;4120;2840;2080;760;1270
1083;Vrouwen;Totaal;Eerste generatie;2006;7920;4030;3890;2690;2030;670;1200
1084;Vrouwen;Totaal;Eerste generatie;2007;7690;3930;3760;2580;2070;510;1180
1085;Vrouwen;Totaal;Eerste generatie;2008;7960;3890;4070;2870;2330;530;1200
1086;Vrouwen;Totaal;Eerste generatie;2009;8550;3930;4620;3150;2580;570;1470
1087;Vrouwen;Totaal;Eerste generatie;2010;9050;3990;5060;3470;2630;840;1600
1088;Vrouwen;Totaal;Eerste generatie;2011;9080;3930;5150;3490;2730;760;1660
1089;Vrouwen;Totaal;Eerste generatie;2012;8830;3860;4970;3320;2570;750;1640
1090;Vrouwen;Totaal;Eerste generatie;2013;8580;3590;4990;3280;2500;780;1710
1091;Vrouwen;Totaal;Eerste generatie;2014;9040;3710;5330;3620;2890;730;1710
1092;Vrouwen;Totaal;Eerste generatie;2015;8430;3570;4860;3180;2590;590;1680
1093;Vrouwen;Totaal;Eerste generatie;2016;8730;3670;5060;3350;2690;660;1710
1094;Vrouwen;Totaal;Eerste generatie;2017;8920;3580;5340;3580;2930;660;1760
1095;Vrouwen;Totaal;Eerste generatie;2018;9420;3790;5630;3640;2940;700;1990
1096;Vrouwen;Totaal;Eerste generatie;2019;10020;3740;6280;4090;3240;850;2190
1097;Vrouwen;Totaal;Eerste generatie;2020;8390;3290;5100;3240;2650;590;1860
1098;Vrouwen;Totaal;Eerste generatie;2021;9600;3680;5920;3740;3150;590;2180
1099;Vrouwen;Totaal;Eerste generatie;2022;11080;4340;6730;4220;3430;790;2520
1100;Vrouwen;Totaal;Tweede generatie;2001;6330;3740;2590;1840;980;870;750
1101;Vrouwen;Totaal;Tweede generatie;2002;6640;3800;2840;2060;1120;940;780
1102;Vrouwen;Totaal;Tweede generatie;2003;6220;3630;2590;1860;1100;760;730
1103;Vrouwen;Totaal;Tweede generatie;2004;5750;3460;2290;1630;1000;630;670
1104;Vrouwen;Totaal;Tweede generatie;2005;5630;3320;2310;1640;1210;430;680
1105;Vrouwen;Totaal;Tweede generatie;2006;5850;3330;2520;1820;1530;300;690
1106;Vrouwen;Totaal;Tweede generatie;2007;6450;3470;2980;2180;1860;310;810
1107;Vrouwen;Totaal;Tweede generatie;2008;6900;3690;3220;2360;2070;290;860
1108;Vrouwen;Totaal;Tweede generatie;2009;7060;3540;3520;2600;2230;370;920
1109;Vrouwen;Totaal;Tweede generatie;2010;7420;3450;3970;2960;2310;650;1020
1110;Vrouwen;Totaal;Tweede generatie;2011;7280;3320;3960;2930;2360;560;1030
1111;Vrouwen;Totaal;Tweede generatie;2012;7420;3360;4060;3000;2400;600;1050
1112;Vrouwen;Totaal;Tweede generatie;2013;7190;3060;4130;3060;2470;590;1070
1113;Vrouwen;Totaal;Tweede generatie;2014;7320;3100;4220;3140;2670;470;1080
1114;Vrouwen;Totaal;Tweede generatie;2015;7550;3190;4360;3240;2780;460;1120
1115;Vrouwen;Totaal;Tweede generatie;2016;7730;3130;4600;3370;2870;500;1230
1116;Vrouwen;Totaal;Tweede generatie;2017;7680;3020;4670;3450;2920;530;1220
1117;Vrouwen;Totaal;Tweede generatie;2018;7890;3060;4830;3480;2960;520;1340
1118;Vrouwen;Totaal;Tweede generatie;2019;8040;3030;5010;3660;3060;600;1350
1119;Vrouwen;Totaal;Tweede generatie;2020;7060;2390;4680;3360;2890;480;1320
1120;Vrouwen;Totaal;Tweede generatie;2021;8200;2720;5480;3960;3460;500;1520
1121;Vrouwen;Totaal;Tweede generatie;2022;9050;3340;5710;3940;3370;570;1770
1122;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2001;7340;1880;5450;4570;2390;2180;890
1123;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2002;8090;2060;6030;5050;2650;2400;980
1124;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2003;7400;2070;5330;4420;2520;1890;910
1125;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2004;6740;2190;4560;3750;2230;1520;810
1126;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2005;6880;2250;4630;3720;2620;1100;910
1127;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2006;6900;2250;4650;3770;2930;850;880
1128;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2007;7270;2310;4960;4000;3290;710;970
1129;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2008;7840;2400;5440;4410;3690;720;1030
1130;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2009;8560;2500;6060;4870;4020;850;1190
1131;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2010;9110;2470;6640;5360;4020;1330;1280
1132;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2011;9050;2460;6590;5250;4090;1160;1340
1133;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2012;9050;2540;6510;5140;3990;1150;1360
1134;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2013;8900;2340;6560;5090;3920;1170;1470
1135;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2014;9030;2390;6640;5210;4210;1000;1430
1136;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2015;8940;2460;6480;5000;4130;870;1480
1137;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2016;9190;2470;6720;5160;4200;950;1560
1138;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2017;9390;2380;7020;5380;4400;990;1630
1139;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2018;9790;2620;7170;5360;4350;1010;1800
1140;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2019;10160;2590;7570;5740;4510;1240;1830
1141;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2020;9130;2240;6890;5140;4230;910;1740
1142;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2021;10530;2600;7930;5860;4920;940;2070
1143;Vrouwen;Niet-westerse migratieachtergrond;Totaal eerste en tweede generatie;2022;11450;3060;8390;6030;4850;1170;2360
1144;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2001;5060;1430;3630;2970;1620;1340;660
1145;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2002;5530;1530;4000;3250;1770;1480;750
1146;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2003;4960;1530;3430;2780;1630;1160;640
1147;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2004;4440;1560;2880;2330;1430;900;550
1148;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2005;4620;1680;2950;2300;1620;680;640
1149;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2006;4440;1710;2730;2130;1570;560;590
1150;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2007;4290;1650;2640;2040;1610;420;600
1151;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2008;4570;1680;2890;2260;1820;440;640
1152;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2009;4890;1700;3200;2450;1960;490;750
1153;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2010;5090;1720;3370;2590;1890;700;780
1154;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2011;5050;1720;3330;2510;1900;610;810
1155;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2012;4780;1670;3110;2320;1740;580;790
1156;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2013;4620;1560;3060;2180;1580;600;880
1157;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2014;4590;1550;3040;2230;1690;550;800
1158;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2015;4260;1540;2720;1930;1500;430;790
1159;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2016;4320;1560;2760;1950;1470;480;810
1160;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2017;4400;1440;2960;2120;1630;490;840
1161;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2018;4570;1610;2960;2040;1530;510;920
1162;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2019;4840;1610;3230;2260;1590;660;970
1163;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2020;4140;1390;2750;1920;1470;460;830
1164;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2021;4610;1570;3040;2020;1580;450;1010
1165;Vrouwen;Niet-westerse migratieachtergrond;Eerste generatie;2022;5270;1860;3410;2260;1630;630;1160
1166;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2001;2280;450;1830;1600;760;840;230
1167;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2002;2560;530;2030;1800;880;920;240
1168;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2003;2440;540;1900;1630;900;740;270
1169;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2004;2300;630;1680;1420;810;610;260
1170;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2005;2260;570;1680;1410;1000;410;270
1171;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2006;2460;540;1930;1640;1360;280;290
1172;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2007;2990;660;2330;1960;1670;290;360
1173;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2008;3260;720;2550;2150;1870;280;390
1174;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2009;3670;800;2870;2430;2060;360;440
1175;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2010;4030;760;3270;2760;2130;630;510
1176;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2011;4000;730;3260;2740;2190;550;530
1177;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2012;4270;870;3400;2830;2250;580;570
1178;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2013;4270;780;3500;2910;2340;570;590
1179;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2014;4450;840;3610;2980;2530;450;630
1180;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2015;4680;920;3760;3070;2630;440;690
1181;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2016;4870;900;3960;3210;2730;480;750
1182;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2017;4990;930;4060;3260;2760;500;800
1183;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2018;5230;1020;4210;3320;2820;510;880
1184;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2019;5320;980;4340;3490;2910;570;860
1185;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2020;4980;850;4130;3220;2770;450;910
1186;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2021;5920;1020;4890;3830;3340;490;1060
1187;Vrouwen;Niet-westerse migratieachtergrond;Tweede generatie;2022;6180;1200;4980;3770;3230;540;1210
1188;Vrouwen;Marokko;Totaal eerste en tweede generatie;2001;1540;120;1420;1310;540;780;110
1189;Vrouwen;Marokko;Totaal eerste en tweede generatie;2002;1710;100;1610;1470;660;810;140
1190;Vrouwen;Marokko;Totaal eerste en tweede generatie;2003;1560;130;1430;1320;650;670;110
1191;Vrouwen;Marokko;Totaal eerste en tweede generatie;2004;1320;150;1160;1060;540;520;110
1192;Vrouwen;Marokko;Totaal eerste en tweede generatie;2005;1390;140;1250;1140;750;390;120
1193;Vrouwen;Marokko;Totaal eerste en tweede generatie;2006;1450;130;1320;1200;960;240;130
1194;Vrouwen;Marokko;Totaal eerste en tweede generatie;2007;1600;130;1470;1350;1140;210;120
1195;Vrouwen;Marokko;Totaal eerste en tweede generatie;2008;1750;130;1620;1460;1260;200;160
1196;Vrouwen;Marokko;Totaal eerste en tweede generatie;2009;1890;150;1750;1580;1320;270;160
1197;Vrouwen;Marokko;Totaal eerste en tweede generatie;2010;2010;160;1860;1680;1260;420;180
1198;Vrouwen;Marokko;Totaal eerste en tweede generatie;2011;1950;140;1810;1610;1260;350;210
1199;Vrouwen;Marokko;Totaal eerste en tweede generatie;2012;1900;180;1720;1510;1150;370;210
1200;Vrouwen;Marokko;Totaal eerste en tweede generatie;2013;1900;150;1740;1510;1160;350;230
1201;Vrouwen;Marokko;Totaal eerste en tweede generatie;2014;1940;140;1790;1560;1230;330;230
1202;Vrouwen;Marokko;Totaal eerste en tweede generatie;2015;1870;160;1710;1490;1230;260;220
1203;Vrouwen;Marokko;Totaal eerste en tweede generatie;2016;1950;160;1800;1540;1260;280;260
1204;Vrouwen;Marokko;Totaal eerste en tweede generatie;2017;1970;170;1800;1540;1260;280;270
1205;Vrouwen;Marokko;Totaal eerste en tweede generatie;2018;2020;180;1840;1520;1250;270;320
1206;Vrouwen;Marokko;Totaal eerste en tweede generatie;2019;2120;190;1930;1600;1270;330;330
1207;Vrouwen;Marokko;Totaal eerste en tweede generatie;2020;2210;170;2040;1700;1440;260;340
1208;Vrouwen;Marokko;Totaal eerste en tweede generatie;2021;2340;190;2150;1770;1530;240;380
1209;Vrouwen;Marokko;Totaal eerste en tweede generatie;2022;2270;180;2090;1720;1440;280;370
1210;Vrouwen;Marokko;Eerste generatie;2001;1020;70;940;860;310;550;80
1211;Vrouwen;Marokko;Eerste generatie;2002;1090;60;1040;930;370;560;100
1212;Vrouwen;Marokko;Eerste generatie;2003;920;80;840;770;310;460;70
1213;Vrouwen;Marokko;Eerste generatie;2004;730;80;650;580;260;330;70
1214;Vrouwen;Marokko;Eerste generatie;2005;710;80;630;570;340;230;60
1215;Vrouwen;Marokko;Eerste generatie;2006;690;80;620;550;400;160;60
1216;Vrouwen;Marokko;Eerste generatie;2007;680;60;620;560;440;120;60
1217;Vrouwen;Marokko;Eerste generatie;2008;710;60;660;580;470;110;80
1218;Vrouwen;Marokko;Eerste generatie;2009;740;70;670;600;450;150;80
1219;Vrouwen;Marokko;Eerste generatie;2010;780;80;690;620;400;210;80
1220;Vrouwen;Marokko;Eerste generatie;2011;730;70;660;570;390;180;100
1221;Vrouwen;Marokko;Eerste generatie;2012;580;60;520;450;290;170;70
1222;Vrouwen;Marokko;Eerste generatie;2013;590;70;520;430;280;150;90
1223;Vrouwen;Marokko;Eerste generatie;2014;530;40;490;420;260;160;70
1224;Vrouwen;Marokko;Eerste generatie;2015;450;50;410;350;250;100;60
1225;Vrouwen;Marokko;Eerste generatie;2016;480;60;420;340;230;110;80
1226;Vrouwen;Marokko;Eerste generatie;2017;450;60;390;330;220;110;70
1227;Vrouwen;Marokko;Eerste generatie;2018;440;60;380;300;210;90;80
1228;Vrouwen;Marokko;Eerste generatie;2019;460;50;410;320;180;130;90
1229;Vrouwen;Marokko;Eerste generatie;2020;380;40;330;280;190;80;60
1230;Vrouwen;Marokko;Eerste generatie;2021;350;40;310;240;180;60;70
1231;Vrouwen;Marokko;Eerste generatie;2022;350;50;300;230;140;90;80
1232;Vrouwen;Marokko;Tweede generatie;2001;520;40;480;450;230;230;30
1233;Vrouwen;Marokko;Tweede generatie;2002;610;40;570;540;290;250;40
1234;Vrouwen;Marokko;Tweede generatie;2003;640;50;590;550;330;210;50
1235;Vrouwen;Marokko;Tweede generatie;2004;590;80;510;470;280;190;40
1236;Vrouwen;Marokko;Tweede generatie;2005;680;60;620;560;410;160;60
1237;Vrouwen;Marokko;Tweede generatie;2006;760;50;710;640;560;90;60
1238;Vrouwen;Marokko;Tweede generatie;2007;920;60;860;790;700;90;60
1239;Vrouwen;Marokko;Tweede generatie;2008;1030;80;960;880;790;90;80
1240;Vrouwen;Marokko;Tweede generatie;2009;1150;80;1070;990;870;120;80
1241;Vrouwen;Marokko;Tweede generatie;2010;1240;70;1170;1060;860;210;110
1242;Vrouwen;Marokko;Tweede generatie;2011;1230;70;1150;1040;870;180;110
1243;Vrouwen;Marokko;Tweede generatie;2012;1320;120;1200;1060;860;200;140
1244;Vrouwen;Marokko;Tweede generatie;2013;1310;90;1220;1080;880;200;140
1245;Vrouwen;Marokko;Tweede generatie;2014;1410;100;1300;1140;970;170;160
1246;Vrouwen;Marokko;Tweede generatie;2015;1420;110;1300;1140;990;150;170
1247;Vrouwen;Marokko;Tweede generatie;2016;1470;100;1380;1190;1030;170;180
1248;Vrouwen;Marokko;Tweede generatie;2017;1520;110;1410;1210;1040;170;200
1249;Vrouwen;Marokko;Tweede generatie;2018;1580;130;1450;1210;1030;180;240
1250;Vrouwen;Marokko;Tweede generatie;2019;1660;140;1520;1280;1090;200;240
1251;Vrouwen;Marokko;Tweede generatie;2020;1840;130;1710;1430;1250;180;280
1252;Vrouwen;Marokko;Tweede generatie;2021;1990;150;1840;1530;1350;180;310
1253;Vrouwen;Marokko;Tweede generatie;2022;1920;140;1790;1500;1310;190;290
1254;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2001;490;240;250;150;140;10;100
1255;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2002;550;260;280;180;160;20;100
1256;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2003;530;260;270;160;160;10;110
1257;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2004;510;260;250;160;140;20;90
1258;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2005;510;230;280;180;160;20;100
1259;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2006;510;250;260;180;160;10;90
1260;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2007;550;250;310;200;180;20;110
1261;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2008;560;250;310;220;200;20;90
1262;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2009;570;260;310;210;190;20;110
1263;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2010;590;260;330;220;210;20;110
1264;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2011;550;240;310;210;190;20;100
1265;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2012;600;240;360;250;240;20;110
1266;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2013;520;250;280;150;140;10;130
1267;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2014;540;240;290;170;170;0;120
1268;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2015;550;260;290;170;160;10;120
1269;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2016;490;250;230;130;120;10;100
1270;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2017;510;250;260;140;140;10;120
1271;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2018;530;260;260;150;140;0;110
1272;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2019;500;230;280;160;140;20;120
1273;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2020;440;200;240;130;120;10;110
1274;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2021;500;230;270;150;140;10;120
1275;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Totaal eerste en tweede generatie;2022;640;280;360;190;180;10;170
1276;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2001;350;130;220;150;140;10;70
1277;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2002;400;140;260;180;160;20;80
1278;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2003;370;130;240;150;150;10;80
1279;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2004;350;140;210;140;130;20;60
1280;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2005;360;120;230;170;150;20;70
1281;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2006;350;140;210;160;150;10;50
1282;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2007;390;140;260;190;170;20;70
1283;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2008;370;130;250;200;180;20;50
1284;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2009;400;140;250;190;180;10;60
1285;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2010;410;130;270;200;190;20;70
1286;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2011;370;110;260;190;170;20;70
1287;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2012;400;110;290;220;210;20;70
1288;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2013;330;120;210;120;120;10;80
1289;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2014;340;110;230;160;150;0;70
1290;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2015;330;130;200;140;130;10;60
1291;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2016;290;120;170;120;110;10;60
1292;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2017;290;110;180;120;120;0;60
1293;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2018;320;120;200;120;120;0;70
1294;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2019;270;80;190;120;110;10;70
1295;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2020;250;90;160;110;100;10;50
1296;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2021;300;100;190;120;120;10;70
1297;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Eerste generatie;2022;360;120;240;160;150;10;80
1298;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2001;140;110;30;0;0;0;30
1299;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2002;150;120;30;10;10;0;20
1300;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2003;160;130;30;10;10;0;30
1301;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2004;160;120;40;20;20;0;20
1302;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2005;150;110;40;10;10;0;30
1303;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2006;150;100;50;20;20;0;30
1304;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2007;160;110;50;20;10;0;40
1305;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2008;180;130;60;20;20;0;40
1306;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2009;180;120;60;20;10;0;40
1307;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2010;180;130;60;20;20;0;40
1308;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2011;180;130;50;20;20;0;30
1309;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2012;200;130;70;30;30;0;40
1310;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2013;200;130;70;20;20;0;50
1311;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2014;200;130;60;20;20;0;50
1312;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2015;220;130;90;30;30;0;60
1313;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2016;200;140;60;20;20;0;50
1314;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2017;220;140;80;20;20;0;60
1315;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2018;210;140;60;20;20;0;40
1316;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2019;230;150;80;30;30;0;50
1317;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2020;200;120;80;20;20;0;60
1318;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2021;200;120;80;30;30;0;50
1319;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Tweede generatie;2022;280;160;120;30;30;0;80
1320;Vrouwen;Suriname;Totaal eerste en tweede generatie;2001;1440;500;950;770;640;130;170
1321;Vrouwen;Suriname;Totaal eerste en tweede generatie;2002;1510;520;990;810;650;150;180
1322;Vrouwen;Suriname;Totaal eerste en tweede generatie;2003;1390;460;920;740;590;150;180
1323;Vrouwen;Suriname;Totaal eerste en tweede generatie;2004;1270;500;770;620;510;110;160
1324;Vrouwen;Suriname;Totaal eerste en tweede generatie;2005;1230;480;750;580;530;60;170
