ID;LeeftijdMoederOp31December;Geboortegeneratie;WaarnemingEnPrognoseTotaal_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5
1530;31 jaar;2003;0.15202;0.07026;0.05983;0.01677;0.00516
1531;31 jaar;2004;0.15202;0.07025;0.05983;0.01677;0.00516
1532;31 jaar;2005;0.15202;0.07025;0.05983;0.01677;0.00516
1533;31 jaar;2006;0.15201;0.07025;0.05983;0.01677;0.00516
1534;31 jaar;2007;0.15202;0.07025;0.05983;0.01677;0.00516
1535;31 jaar;2008;0.15202;0.07025;0.05983;0.01677;0.00516
1536;31 jaar;2009;0.15202;0.07025;0.05983;0.01677;0.00516
1537;31 jaar;2010;0.15202;0.07025;0.05983;0.01677;0.00516
1538;31 jaar;2011;0.15202;0.07025;0.05983;0.01677;0.00516
1539;31 jaar;2012;0.15202;0.07025;0.05983;0.01677;0.00516
1540;31 jaar;2013;0.15202;0.07025;0.05983;0.01677;0.00516
1541;31 jaar;2014;0.15202;0.07025;0.05983;0.01677;0.00516
1542;31 jaar;2015;0.15202;0.07025;0.05983;0.01677;0.00516
1543;31 jaar;2016;0.15202;0.07025;0.05983;0.01677;0.00516
1544;31 jaar;2017;0.15202;0.07025;0.05983;0.01677;0.00516
1545;31 jaar;2018;0.15202;0.07025;0.05983;0.01677;0.00516
1546;31 jaar;2019;0.15202;0.07025;0.05983;0.01677;0.00516
1547;31 jaar;2020;0.15202;0.07025;0.05983;0.01677;0.00516
1548;32 jaar;1935;0.12684;0.01774;0.03945;0.03686;0.03279
1549;32 jaar;1936;0.11841;0.01685;0.03737;0.03524;0.02895
1550;32 jaar;1937;0.12086;0.01635;0.03808;0.03715;0.02928
1551;32 jaar;1938;0.11309;0.01471;0.03634;0.03668;0.02536
1552;32 jaar;1939;0.10176;0.01421;0.03427;0.03188;0.0214
1553;32 jaar;1940;0.08802;0.01441;0.03186;0.02641;0.01534
1554;32 jaar;1941;0.0735;0.01299;0.02823;0.02074;0.01154
1555;32 jaar;1942;0.06718;0.01169;0.02752;0.01824;0.00973
1556;32 jaar;1943;0.0622;0.01271;0.02568;0.01586;0.00795
1557;32 jaar;1944;0.06288;0.01184;0.02663;0.0166;0.00781
1558;32 jaar;1945;0.06199;0.01206;0.02608;0.01587;0.00798
1559;32 jaar;1946;0.06523;0.01303;0.02846;0.01692;0.00682
1560;32 jaar;1947;0.06644;0.01354;0.02805;0.01766;0.00719
1561;32 jaar;1948;0.0726;0.01467;0.02986;0.02021;0.00786
1562;32 jaar;1949;0.07431;0.01554;0.02994;0.0202;0.00863
1563;32 jaar;1950;0.0753;0.01653;0.02912;0.02041;0.00924
1564;32 jaar;1951;0.07754;0.01901;0.03075;0.019;0.00878
1565;32 jaar;1952;0.08012;0.01972;0.03187;0.0195;0.00903
1566;32 jaar;1953;0.08873;0.02296;0.03574;0.02045;0.00958
1567;32 jaar;1954;0.09428;0.02568;0.03771;0.02151;0.00938
1568;32 jaar;1955;0.10029;0.02792;0.04112;0.02191;0.00934
1569;32 jaar;1956;0.10484;0.03083;0.04221;0.02219;0.00961
1570;32 jaar;1957;0.1078;0.03112;0.04446;0.02329;0.00893
1571;32 jaar;1958;0.11684;0.03581;0.04685;0.02431;0.00987
1572;32 jaar;1959;0.11814;0.03831;0.04796;0.02288;0.00899
1573;32 jaar;1960;0.1212;0.03822;0.05033;0.02321;0.00944
1574;32 jaar;1961;0.12177;0.04045;0.0514;0.02182;0.0081
1575;32 jaar;1962;0.12374;0.04205;0.05186;0.02206;0.00777
1576;32 jaar;1963;0.12362;0.04345;0.05346;0.01961;0.0071
1577;32 jaar;1964;0.12284;0.04512;0.05192;0.01897;0.00683
1578;32 jaar;1965;0.12867;0.05019;0.05365;0.01811;0.00672
1579;32 jaar;1966;0.13526;0.05417;0.05579;0.01881;0.00649
1580;32 jaar;1967;0.13787;0.05431;0.05815;0.01886;0.00655
1581;32 jaar;1968;0.1418;0.05611;0.06108;0.01836;0.00625
1582;32 jaar;1969;0.13951;0.05655;0.05951;0.01747;0.00598
1583;32 jaar;1970;0.14203;0.05566;0.062;0.01824;0.00612
1584;32 jaar;1971;0.1412;0.05637;0.06123;0.01815;0.00545
1585;32 jaar;1972;0.1417;0.05811;0.05954;0.01856;0.00549
1586;32 jaar;1973;0.13899;0.05643;0.0587;0.01785;0.00601
1587;32 jaar;1974;0.13965;0.05489;0.06042;0.01857;0.00578
1588;32 jaar;1975;0.13821;0.05554;0.05793;0.01866;0.00608
1589;32 jaar;1976;0.14344;0.05742;0.06071;0.01906;0.00626
1590;32 jaar;1977;0.14536;0.05899;0.06037;0.02017;0.00583
1591;32 jaar;1978;0.14324;0.05809;0.05948;0.01981;0.00585
1592;32 jaar;1979;0.14373;0.05845;0.06035;0.01889;0.00604
1593;32 jaar;1980;0.1416;0.05688;0.06028;0.01845;0.00599
1594;32 jaar;1981;0.13755;0.05565;0.05878;0.0176;0.00552
1595;32 jaar;1982;0.13994;0.05587;0.05922;0.01891;0.00594
1596;32 jaar;1983;0.1413;0.05705;0.05986;0.01833;0.00607
1597;32 jaar;1984;0.14307;0.05822;0.06063;0.01836;0.00586
1598;32 jaar;1985;0.1444;0.05901;0.0611;0.01844;0.00584
1599;32 jaar;1986;0.14558;0.05971;0.06153;0.01847;0.00587
1600;32 jaar;1987;0.14726;0.06104;0.06164;0.01863;0.00595
1601;32 jaar;1988;0.1467;0.06023;0.06193;0.01858;0.00595
1602;32 jaar;1989;0.14752;0.0612;0.06193;0.0185;0.00589
1603;32 jaar;1990;0.14741;0.06117;0.06188;0.0185;0.00587
1604;32 jaar;1991;0.1475;0.06118;0.06193;0.0185;0.00589
1605;32 jaar;1992;0.14735;0.06116;0.06184;0.01845;0.0059
1606;32 jaar;1993;0.14732;0.06113;0.06185;0.01846;0.00588
1607;32 jaar;1994;0.14745;0.06124;0.0619;0.01844;0.00587
1608;32 jaar;1995;0.14729;0.06111;0.06187;0.01844;0.00587
1609;32 jaar;1996;0.14729;0.0611;0.06187;0.01844;0.00587
1610;32 jaar;1997;0.14726;0.06111;0.06186;0.01842;0.00587
1611;32 jaar;1998;0.14728;0.06112;0.06187;0.01843;0.00586
1612;32 jaar;1999;0.14729;0.06113;0.06187;0.01843;0.00586
1613;32 jaar;2000;0.14727;0.06111;0.06187;0.01843;0.00586
1614;32 jaar;2001;0.14725;0.06111;0.06187;0.01841;0.00586
1615;32 jaar;2002;0.14726;0.06112;0.06187;0.01841;0.00586
1616;32 jaar;2003;0.14727;0.06112;0.06187;0.01842;0.00586
1617;32 jaar;2004;0.14727;0.06112;0.06187;0.01842;0.00586
1618;32 jaar;2005;0.14727;0.06111;0.06187;0.01842;0.00586
1619;32 jaar;2006;0.14726;0.06112;0.06187;0.01842;0.00586
1620;32 jaar;2007;0.14727;0.06112;0.06187;0.01842;0.00586
1621;32 jaar;2008;0.14727;0.06112;0.06187;0.01842;0.00586
1622;32 jaar;2009;0.14727;0.06112;0.06187;0.01842;0.00586
1623;32 jaar;2010;0.14727;0.06112;0.06187;0.01842;0.00586
1624;32 jaar;2011;0.14727;0.06112;0.06187;0.01842;0.00586
1625;32 jaar;2012;0.14727;0.06112;0.06187;0.01842;0.00586
1626;32 jaar;2013;0.14727;0.06112;0.06187;0.01842;0.00586
1627;32 jaar;2014;0.14727;0.06112;0.06187;0.01842;0.00586
1628;32 jaar;2015;0.14727;0.06112;0.06187;0.01842;0.00586
1629;32 jaar;2016;0.14727;0.06112;0.06187;0.01842;0.00586
1630;32 jaar;2017;0.14727;0.06112;0.06187;0.01842;0.00586
1631;32 jaar;2018;0.14727;0.06112;0.06187;0.01842;0.00586
1632;32 jaar;2019;0.14727;0.06112;0.06187;0.01842;0.00586
1633;32 jaar;2020;0.14727;0.06112;0.06187;0.01842;0.00586
1634;33 jaar;1935;0.1056;0.01316;0.0294;0.03145;0.03159
1635;33 jaar;1936;0.10558;0.01227;0.02953;0.03257;0.03121
1636;33 jaar;1937;0.09874;0.01138;0.02893;0.03187;0.02656
1637;33 jaar;1938;0.08669;0.01059;0.02592;0.02723;0.02295
1638;33 jaar;1939;0.07338;0.00996;0.02366;0.02249;0.01727
1639;33 jaar;1940;0.06169;0.01049;0.02108;0.01763;0.01249
1640;33 jaar;1941;0.05528;0.00914;0.02088;0.01555;0.00971
1641;33 jaar;1942;0.05069;0.00906;0.01893;0.01367;0.00903
1642;33 jaar;1943;0.05017;0.00908;0.01947;0.01339;0.00823
1643;33 jaar;1944;0.04908;0.00884;0.01902;0.01354;0.00768
1644;33 jaar;1945;0.04961;0.00858;0.01984;0.01351;0.00768
1645;33 jaar;1946;0.05072;0.00989;0.0204;0.0135;0.00693
1646;33 jaar;1947;0.05545;0.01051;0.02105;0.01612;0.00777
1647;33 jaar;1948;0.05795;0.01065;0.02158;0.01707;0.00865
1648;33 jaar;1949;0.05719;0.01123;0.0217;0.01625;0.00801
1649;33 jaar;1950;0.06163;0.01306;0.02247;0.01606;0.01004
1650;33 jaar;1951;0.06327;0.01425;0.02331;0.01675;0.00896
1651;33 jaar;1952;0.07031;0.01662;0.02646;0.01786;0.00937
1652;33 jaar;1953;0.07666;0.01824;0.02929;0.01912;0.01001
1653;33 jaar;1954;0.08098;0.02046;0.03148;0.01903;0.01001
1654;33 jaar;1955;0.08445;0.02252;0.03321;0.01926;0.00946
1655;33 jaar;1956;0.09043;0.02383;0.03584;0.02108;0.00968
1656;33 jaar;1957;0.09739;0.02725;0.03772;0.02246;0.00996
1657;33 jaar;1958;0.09968;0.02761;0.04041;0.02217;0.00949
1658;33 jaar;1959;0.10338;0.03;0.04174;0.02217;0.00947
1659;33 jaar;1960;0.10692;0.0311;0.04405;0.02217;0.0096
1660;33 jaar;1961;0.10699;0.03176;0.04515;0.02171;0.00837
1661;33 jaar;1962;0.10682;0.03218;0.04663;0.02062;0.00739
1662;33 jaar;1963;0.11133;0.03531;0.048;0.0207;0.00732
1663;33 jaar;1964;0.11431;0.03865;0.04862;0.01967;0.00737
1664;33 jaar;1965;0.12066;0.04119;0.05167;0.02049;0.00731
1665;33 jaar;1966;0.1228;0.04268;0.05381;0.01974;0.00657
1666;33 jaar;1967;0.12746;0.04438;0.05605;0.02011;0.00692
1667;33 jaar;1968;0.12685;0.04429;0.05647;0.01892;0.00717
1668;33 jaar;1969;0.12857;0.04498;0.05743;0.01973;0.00643
1669;33 jaar;1970;0.13047;0.04536;0.05867;0.01994;0.00649
1670;33 jaar;1971;0.13044;0.04591;0.05866;0.01937;0.00649
1671;33 jaar;1972;0.12726;0.0446;0.05696;0.0195;0.00619
1672;33 jaar;1973;0.12732;0.04457;0.05651;0.01969;0.00655
1673;33 jaar;1974;0.12857;0.04551;0.05752;0.01901;0.00653
1674;33 jaar;1975;0.13366;0.04676;0.05928;0.02093;0.00669
1675;33 jaar;1976;0.13485;0.04886;0.05881;0.02103;0.00615
1676;33 jaar;1977;0.13465;0.04854;0.05884;0.02067;0.0066
1677;33 jaar;1978;0.13262;0.0474;0.05894;0.01999;0.00629
1678;33 jaar;1979;0.12773;0.04513;0.05628;0.02034;0.00598
1679;33 jaar;1980;0.12639;0.04464;0.05623;0.01904;0.00648
1680;33 jaar;1981;0.12854;0.04535;0.05741;0.01959;0.00618
1681;33 jaar;1982;0.12979;0.04596;0.05773;0.01969;0.00643
1682;33 jaar;1983;0.13003;0.04637;0.05798;0.01944;0.00624
1683;33 jaar;1984;0.13051;0.04673;0.05787;0.01968;0.00623
1684;33 jaar;1985;0.13204;0.04762;0.05861;0.01955;0.00626
1685;33 jaar;1986;0.13344;0.04813;0.05923;0.01977;0.00631
1686;33 jaar;1987;0.13416;0.04877;0.05927;0.01979;0.00633
1687;33 jaar;1988;0.13367;0.04812;0.05942;0.0198;0.00632
1688;33 jaar;1989;0.13439;0.04902;0.05935;0.01973;0.00629
1689;33 jaar;1990;0.13438;0.04902;0.05937;0.01971;0.00627
1690;33 jaar;1991;0.13445;0.04898;0.05945;0.01973;0.0063
1691;33 jaar;1992;0.13422;0.04891;0.05934;0.01967;0.00629
1692;33 jaar;1993;0.13421;0.0489;0.05934;0.01969;0.00628
1693;33 jaar;1994;0.13434;0.04901;0.05938;0.01968;0.00628
1694;33 jaar;1995;0.13423;0.04891;0.05937;0.01968;0.00628
1695;33 jaar;1996;0.13421;0.04889;0.05937;0.01968;0.00627
1696;33 jaar;1997;0.13418;0.04889;0.05936;0.01967;0.00627
1697;33 jaar;1998;0.13421;0.04891;0.05936;0.01967;0.00626
1698;33 jaar;1999;0.13422;0.04892;0.05937;0.01967;0.00626
1699;33 jaar;2000;0.1342;0.0489;0.05937;0.01967;0.00626
1700;33 jaar;2001;0.13419;0.0489;0.05937;0.01966;0.00626
1701;33 jaar;2002;0.13419;0.04891;0.05936;0.01966;0.00626
1702;33 jaar;2003;0.1342;0.04891;0.05937;0.01966;0.00626
1703;33 jaar;2004;0.1342;0.04891;0.05937;0.01967;0.00626
1704;33 jaar;2005;0.1342;0.04891;0.05937;0.01966;0.00626
1705;33 jaar;2006;0.13419;0.04891;0.05936;0.01966;0.00626
1706;33 jaar;2007;0.1342;0.04891;0.05936;0.01966;0.00626
1707;33 jaar;2008;0.1342;0.04891;0.05937;0.01966;0.00626
1708;33 jaar;2009;0.1342;0.04891;0.05937;0.01966;0.00626
1709;33 jaar;2010;0.1342;0.04891;0.05937;0.01966;0.00626
1710;33 jaar;2011;0.1342;0.04891;0.05937;0.01966;0.00626
1711;33 jaar;2012;0.1342;0.04891;0.05937;0.01966;0.00626
1712;33 jaar;2013;0.1342;0.04891;0.05937;0.01966;0.00626
1713;33 jaar;2014;0.1342;0.04891;0.05937;0.01966;0.00626
1714;33 jaar;2015;0.1342;0.04891;0.05937;0.01966;0.00626
1715;33 jaar;2016;0.1342;0.04891;0.05937;0.01966;0.00626
1716;33 jaar;2017;0.1342;0.04891;0.05937;0.01966;0.00626
1717;33 jaar;2018;0.1342;0.04891;0.05937;0.01966;0.00626
1718;33 jaar;2019;0.1342;0.04891;0.05937;0.01966;0.00626
1719;33 jaar;2020;0.1342;0.04891;0.05937;0.01966;0.00626
1720;34 jaar;1935;0.09043;0.00996;0.02104;0.02755;0.03188
1721;34 jaar;1936;0.08627;0.00922;0.0211;0.02611;0.02984
1722;34 jaar;1937;0.07499;0.00881;0.01984;0.02245;0.02389
1723;34 jaar;1938;0.06415;0.00798;0.01858;0.01883;0.01876
1724;34 jaar;1939;0.05147;0.00735;0.01623;0.01472;0.01317
1725;34 jaar;1940;0.045;0.00703;0.01554;0.01267;0.00976
1726;34 jaar;1941;0.04046;0.00653;0.01408;0.01112;0.00873
1727;34 jaar;1942;0.03882;0.00609;0.01335;0.01082;0.00856
1728;34 jaar;1943;0.03838;0.0064;0.01391;0.01051;0.00756
1729;34 jaar;1944;0.03912;0.00686;0.01338;0.01156;0.00732
1730;34 jaar;1945;0.03828;0.00656;0.01333;0.01099;0.0074
1731;34 jaar;1946;0.04164;0.00741;0.01499;0.01234;0.0069
1732;34 jaar;1947;0.04297;0.00753;0.015;0.0126;0.00784
1733;34 jaar;1948;0.04451;0.00799;0.01499;0.01268;0.00885
1734;34 jaar;1949;0.04459;0.00877;0.0155;0.01243;0.00789
1735;34 jaar;1950;0.04923;0.00989;0.01629;0.01385;0.0092
1736;34 jaar;1951;0.05326;0.01155;0.01878;0.01435;0.00858
1737;34 jaar;1952;0.05891;0.01338;0.02136;0.01483;0.00934
1738;34 jaar;1953;0.06343;0.01559;0.02295;0.01588;0.00901
1739;34 jaar;1954;0.06786;0.01653;0.02484;0.01704;0.00945
1740;34 jaar;1955;0.07133;0.01748;0.02602;0.01816;0.00967
1741;34 jaar;1956;0.07875;0.02015;0.02928;0.01996;0.00936
1742;34 jaar;1957;0.08295;0.02169;0.03211;0.01987;0.00928
1743;34 jaar;1958;0.08652;0.02265;0.0326;0.02106;0.01021
1744;34 jaar;1959;0.08876;0.0239;0.03585;0.01995;0.00906
1745;34 jaar;1960;0.08982;0.02393;0.03633;0.02018;0.00938
1746;34 jaar;1961;0.08966;0.02472;0.03724;0.01943;0.00827
1747;34 jaar;1962;0.09276;0.02711;0.03864;0.01935;0.00766
1748;34 jaar;1963;0.09673;0.0288;0.04064;0.01926;0.00803
1749;34 jaar;1964;0.10248;0.03146;0.0433;0.02033;0.00739
1750;34 jaar;1965;0.10434;0.032;0.04526;0.01967;0.00741
1751;34 jaar;1966;0.11042;0.03365;0.04845;0.02044;0.00788
1752;34 jaar;1967;0.11148;0.03398;0.05027;0.0198;0.00743
1753;34 jaar;1968;0.11402;0.03523;0.05141;0.02005;0.00734
1754;34 jaar;1969;0.11485;0.03625;0.05154;0.02021;0.00685
1755;34 jaar;1970;0.11429;0.03634;0.0511;0.01987;0.00698
1756;34 jaar;1971;0.11166;0.03497;0.05048;0.01986;0.00635
1757;34 jaar;1972;0.11401;0.03609;0.05145;0.01934;0.00713
1758;34 jaar;1973;0.11359;0.0363;0.05043;0.02001;0.00684
1759;34 jaar;1974;0.11966;0.03816;0.0523;0.02226;0.00695
1760;34 jaar;1975;0.11837;0.03774;0.05175;0.02121;0.00767
1761;34 jaar;1976;0.12088;0.03893;0.05323;0.02158;0.00714
1762;34 jaar;1977;0.11835;0.0386;0.05197;0.02062;0.00716
1763;34 jaar;1978;0.11316;0.03651;0.05049;0.01928;0.00688
1764;34 jaar;1979;0.11413;0.03645;0.05142;0.01915;0.00712
1765;34 jaar;1980;0.114;0.03583;0.05128;0.01964;0.00725
1766;34 jaar;1981;0.11414;0.03583;0.05184;0.01957;0.00692
1767;34 jaar;1982;0.11535;0.03697;0.05182;0.01949;0.00707
1768;34 jaar;1983;0.11476;0.0369;0.05182;0.01919;0.00684
1769;34 jaar;1984;0.11606;0.03736;0.05225;0.01943;0.00702
1770;34 jaar;1985;0.1165;0.03737;0.05261;0.01956;0.00696
1771;34 jaar;1986;0.11695;0.03716;0.05311;0.01966;0.00702
1772;34 jaar;1987;0.11792;0.03811;0.05315;0.01964;0.00702
1773;34 jaar;1988;0.11756;0.03759;0.05329;0.01966;0.00703
1774;34 jaar;1989;0.1182;0.0383;0.05328;0.0196;0.00701
1775;34 jaar;1990;0.11801;0.03818;0.05324;0.01962;0.00698
1776;34 jaar;1991;0.11803;0.03811;0.0533;0.01961;0.00701
1777;34 jaar;1992;0.11791;0.03813;0.05322;0.01956;0.007
1778;34 jaar;1993;0.11792;0.03812;0.05322;0.01958;0.00699
1779;34 jaar;1994;0.11801;0.03819;0.05325;0.01957;0.00699
1780;34 jaar;1995;0.11791;0.0381;0.05324;0.01958;0.00699
1781;34 jaar;1996;0.11791;0.0381;0.05325;0.01958;0.00698
1782;34 jaar;1997;0.1179;0.03811;0.05324;0.01957;0.00698
1783;34 jaar;1998;0.11791;0.03812;0.05324;0.01957;0.00698
1784;34 jaar;1999;0.11792;0.03813;0.05324;0.01957;0.00698
1785;34 jaar;2000;0.1179;0.03811;0.05324;0.01957;0.00698
1786;34 jaar;2001;0.11789;0.03811;0.05324;0.01956;0.00697
1787;34 jaar;2002;0.1179;0.03812;0.05324;0.01956;0.00697
1788;34 jaar;2003;0.1179;0.03812;0.05324;0.01957;0.00697
1789;34 jaar;2004;0.1179;0.03812;0.05324;0.01957;0.00697
1790;34 jaar;2005;0.1179;0.03812;0.05324;0.01957;0.00697
1791;34 jaar;2006;0.1179;0.03812;0.05324;0.01956;0.00697
1792;34 jaar;2007;0.1179;0.03812;0.05324;0.01957;0.00697
1793;34 jaar;2008;0.1179;0.03812;0.05324;0.01957;0.00697
1794;34 jaar;2009;0.1179;0.03812;0.05324;0.01957;0.00697
1795;34 jaar;2010;0.1179;0.03812;0.05324;0.01957;0.00697
1796;34 jaar;2011;0.1179;0.03812;0.05324;0.01957;0.00697
1797;34 jaar;2012;0.1179;0.03812;0.05324;0.01957;0.00697
1798;34 jaar;2013;0.1179;0.03812;0.05324;0.01957;0.00697
1799;34 jaar;2014;0.1179;0.03812;0.05324;0.01957;0.00697
1800;34 jaar;2015;0.1179;0.03812;0.05324;0.01957;0.00697
1801;34 jaar;2016;0.1179;0.03812;0.05324;0.01957;0.00697
1802;34 jaar;2017;0.1179;0.03812;0.05324;0.01957;0.00697
1803;34 jaar;2018;0.1179;0.03812;0.05324;0.01957;0.00697
1804;34 jaar;2019;0.1179;0.03812;0.05324;0.01957;0.00697
1805;34 jaar;2020;0.1179;0.03812;0.05324;0.01957;0.00697
1806;35 jaar;1935;0.07522;0.00706;0.01614;0.02252;0.0295
1807;35 jaar;1936;0.06244;0.00709;0.0144;0.01796;0.02299
1808;35 jaar;1937;0.05376;0.00622;0.01416;0.01554;0.01784
1809;35 jaar;1938;0.04277;0.00566;0.01225;0.01144;0.01342
1810;35 jaar;1939;0.03644;0.00549;0.01101;0.01053;0.00941
1811;35 jaar;1940;0.03262;0.00478;0.0108;0.00898;0.00806
1812;35 jaar;1941;0.03087;0.00486;0.0098;0.00894;0.00727
1813;35 jaar;1942;0.02994;0.00491;0.00931;0.00799;0.00773
1814;35 jaar;1943;0.03042;0.00502;0.00973;0.00863;0.00704
1815;35 jaar;1944;0.03016;0.00499;0.00935;0.00896;0.00686
1816;35 jaar;1945;0.03166;0.00539;0.00963;0.009;0.00764
1817;35 jaar;1946;0.03194;0.00548;0.0104;0.00924;0.00682
1818;35 jaar;1947;0.03196;0.00548;0.00976;0.0095;0.00722
1819;35 jaar;1948;0.0341;0.00645;0.01074;0.00915;0.00776
1820;35 jaar;1949;0.03651;0.00739;0.01134;0.01034;0.00744
1821;35 jaar;1950;0.04075;0.00847;0.01296;0.01112;0.0082
1822;35 jaar;1951;0.04433;0.00987;0.01473;0.0115;0.00823
1823;35 jaar;1952;0.04789;0.01043;0.0159;0.01238;0.00918
1824;35 jaar;1953;0.05077;0.01173;0.01749;0.01252;0.00903
1825;35 jaar;1954;0.05501;0.01347;0.01919;0.01343;0.00892
1826;35 jaar;1955;0.06127;0.01567;0.02136;0.01514;0.0091
1827;35 jaar;1956;0.06624;0.01687;0.02371;0.01598;0.00968
1828;35 jaar;1957;0.06863;0.01729;0.02522;0.01699;0.00913
1829;35 jaar;1958;0.07104;0.01796;0.02703;0.01692;0.00913
1830;35 jaar;1959;0.07243;0.01806;0.02787;0.01743;0.00907
1831;35 jaar;1960;0.07373;0.01945;0.02965;0.01665;0.00798
1832;35 jaar;1961;0.07677;0.02038;0.03117;0.01702;0.0082
1833;35 jaar;1962;0.07875;0.02175;0.03138;0.01757;0.00805
1834;35 jaar;1963;0.08274;0.02353;0.03331;0.01827;0.00763
1835;35 jaar;1964;0.08636;0.02401;0.0365;0.01814;0.00771
1836;35 jaar;1965;0.09214;0.02612;0.03849;0.01991;0.00762
1837;35 jaar;1966;0.09278;0.02557;0.04082;0.01911;0.00728
1838;35 jaar;1967;0.0952;0.0267;0.04142;0.01969;0.00739
1839;35 jaar;1968;0.09878;0.0287;0.04269;0.01982;0.00758
1840;35 jaar;1969;0.09473;0.02783;0.04073;0.01939;0.00677
1841;35 jaar;1970;0.09675;0.02874;0.04192;0.01928;0.00681
1842;35 jaar;1971;0.09644;0.02806;0.04275;0.01884;0.00678
1843;35 jaar;1972;0.09728;0.0279;0.04214;0.01984;0.0074
1844;35 jaar;1973;0.10042;0.02956;0.04348;0.02014;0.00725
1845;35 jaar;1974;0.10237;0.02984;0.04401;0.02114;0.00738
1846;35 jaar;1975;0.10472;0.03171;0.04446;0.0211;0.00744
1847;35 jaar;1976;0.10206;0.03091;0.04436;0.01999;0.0068
1848;35 jaar;1977;0.09964;0.0302;0.04337;0.01942;0.00665
1849;35 jaar;1978;0.09687;0.02904;0.04233;0.01875;0.00675
1850;35 jaar;1979;0.09811;0.02901;0.04275;0.0193;0.00705
1851;35 jaar;1980;0.09823;0.02858;0.04328;0.01941;0.00696
1852;35 jaar;1981;0.09794;0.02837;0.04343;0.01923;0.00691
1853;35 jaar;1982;0.09842;0.02935;0.04317;0.01914;0.00677
1854;35 jaar;1983;0.09808;0.02929;0.04333;0.01891;0.00655
1855;35 jaar;1984;0.09852;0.02899;0.04344;0.01926;0.00683
1856;35 jaar;1985;0.09815;0.02826;0.04385;0.01931;0.00673
1857;35 jaar;1986;0.09895;0.02849;0.04426;0.01939;0.0068
1858;35 jaar;1987;0.09974;0.0293;0.04429;0.01938;0.00677
1859;35 jaar;1988;0.09949;0.02888;0.04441;0.0194;0.00679
1860;35 jaar;1989;0.0998;0.02927;0.04437;0.01936;0.00679
1861;35 jaar;1990;0.0996;0.02914;0.04435;0.01937;0.00675
1862;35 jaar;1991;0.09971;0.02916;0.0444;0.01936;0.00678
1863;35 jaar;1992;0.09962;0.02919;0.04434;0.01933;0.00677
1864;35 jaar;1993;0.09961;0.02916;0.04434;0.01935;0.00677
1865;35 jaar;1994;0.09966;0.02919;0.04436;0.01934;0.00677
1866;35 jaar;1995;0.0996;0.02914;0.04436;0.01934;0.00676
1867;35 jaar;1996;0.09961;0.02915;0.04436;0.01934;0.00676
1868;35 jaar;1997;0.0996;0.02916;0.04435;0.01934;0.00675
1869;35 jaar;1998;0.09961;0.02916;0.04435;0.01934;0.00675
1870;35 jaar;1999;0.09961;0.02916;0.04436;0.01934;0.00675
1871;35 jaar;2000;0.0996;0.02915;0.04435;0.01934;0.00675
1872;35 jaar;2001;0.09959;0.02916;0.04435;0.01933;0.00675
1873;35 jaar;2002;0.09959;0.02916;0.04435;0.01933;0.00675
1874;35 jaar;2003;0.0996;0.02916;0.04435;0.01934;0.00675
1875;35 jaar;2004;0.0996;0.02916;0.04436;0.01934;0.00675
1876;35 jaar;2005;0.0996;0.02916;0.04435;0.01934;0.00675
1877;35 jaar;2006;0.0996;0.02916;0.04435;0.01933;0.00675
1878;35 jaar;2007;0.0996;0.02916;0.04435;0.01933;0.00675
1879;35 jaar;2008;0.0996;0.02916;0.04435;0.01934;0.00675
1880;35 jaar;2009;0.0996;0.02916;0.04435;0.01934;0.00675
1881;35 jaar;2010;0.0996;0.02916;0.04435;0.01933;0.00675
1882;35 jaar;2011;0.0996;0.02916;0.04435;0.01933;0.00675
1883;35 jaar;2012;0.0996;0.02916;0.04435;0.01933;0.00675
1884;35 jaar;2013;0.0996;0.02916;0.04435;0.01933;0.00675
1885;35 jaar;2014;0.0996;0.02916;0.04435;0.01933;0.00675
1886;35 jaar;2015;0.0996;0.02916;0.04435;0.01933;0.00675
1887;35 jaar;2016;0.0996;0.02916;0.04435;0.01933;0.00675
1888;35 jaar;2017;0.0996;0.02916;0.04435;0.01933;0.00675
1889;35 jaar;2018;0.0996;0.02916;0.04435;0.01933;0.00675
1890;35 jaar;2019;0.0996;0.02916;0.04435;0.01933;0.00675
1891;35 jaar;2020;0.0996;0.02916;0.04435;0.01933;0.00675
1892;36 jaar;1935;0.05314;0.00493;0.01171;0.01443;0.02207
1893;36 jaar;1936;0.04257;0.00536;0.00897;0.01137;0.01687
1894;36 jaar;1937;0.03501;0.00468;0.00881;0.00904;0.01248
1895;36 jaar;1938;0.02883;0.00418;0.0077;0.00759;0.00936
1896;36 jaar;1939;0.02637;0.00453;0.00724;0.00644;0.00816
1897;36 jaar;1940;0.02425;0.00389;0.00746;0.00574;0.00716
1898;36 jaar;1941;0.02244;0.00355;0.00638;0.00602;0.00649
1899;36 jaar;1942;0.02341;0.00356;0.00648;0.0064;0.00697
1900;36 jaar;1943;0.02353;0.00378;0.00665;0.00664;0.00646
1901;36 jaar;1944;0.02401;0.00374;0.00708;0.00665;0.00654
1902;36 jaar;1945;0.02371;0.00381;0.00675;0.00632;0.00683
1903;36 jaar;1946;0.0242;0.00412;0.00693;0.00678;0.00637
1904;36 jaar;1947;0.02446;0.00416;0.00727;0.00685;0.00618
1905;36 jaar;1948;0.02737;0.00501;0.00784;0.00758;0.00694
