ID;Geslacht;Leeftijd;Herkomstgroepering;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
229;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2007 ;35760.0
230;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2008;41105.0
231;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2009;38315.0
232;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2010 ;38255.0
233;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2011;41080.0
234;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2012 ;
235;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2013 ;
236;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2014 ;
237;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;4 jaar;2015 ;
238;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;1999 ;31710.0
239;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2000 ;32635.0
240;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2001;32930.0
241;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2002 ;31800.0
242;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2003;29485.0
243;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2004 ;27465.0
244;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2005 ;26775.0
245;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2006;29820.0
246;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2007 ;34620.0
247;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2008;39310.0
248;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2009;37990.0
249;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2010 ;38075.0
250;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2011;
251;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2012 ;
252;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2013 ;
253;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2014 ;
254;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;5 jaar;2015 ;
255;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;1999 ;31370.0
256;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2000 ;33450.0
257;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2001;34425.0
258;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2002 ;32990.0
259;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2003;29205.0
260;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2004 ;26970.0
261;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2005 ;26770.0
262;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2006;29315.0
263;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2007 ;33385.0
264;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2008;39010.0
265;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2009;38100.0
266;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2010 ;
267;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2011;
268;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2012 ;
269;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2013 ;
270;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2014 ;
271;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;6 jaar;2015 ;
272;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;1999 ;32080.0
273;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2000 ;35035.0
274;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2001;36290.0
275;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2002 ;32620.0
276;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2003;28575.0
277;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2004 ;27085.0
278;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2005 ;26365.0
279;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2006;28270.0
280;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2007 ;33100.0
281;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2008;38965.0
282;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2009;
283;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2010 ;
284;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2011;
285;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2012 ;
286;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2013 ;
287;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2014 ;
288;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;7 jaar;2015 ;
289;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;1999 ;33420.0
290;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2000 ;36830.0
291;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2001;36240.0
292;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2002 ;32085.0
293;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2003;28850.0
294;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2004 ;26895.0
295;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2005 ;25535.0
296;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2006;28105.0
297;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2007 ;33150.0
298;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2008;
299;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2009;
300;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2010 ;
301;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2011;
302;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2012 ;
303;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2013 ;
304;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2014 ;
305;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;8 jaar;2015 ;
306;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;1999 ;34660.0
307;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2000 ;36585.0
308;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2001;35615.0
309;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2002 ;32305.0
310;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2003;28460.0
311;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2004 ;26100.0
312;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2005 ;25140.0
313;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2006;28110.0
314;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2007 ;
315;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2008;
316;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2009;
317;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2010 ;
318;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2011;
319;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2012 ;
320;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2013 ;
321;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2014 ;
322;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;9 jaar;2015 ;
323;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;1999 ;34120.0
324;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2000 ;36080.0
325;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2001;35890.0
326;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2002 ;31845.0
327;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2003;27725.0
328;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2004 ;25805.0
329;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2005 ;25255.0
330;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2006;
331;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2007 ;
332;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2008;
333;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2009;
334;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2010 ;
335;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2011;
336;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2012 ;
337;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2013 ;
338;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2014 ;
339;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Werknemer en zelfstandige;10 jaar;2015 ;
340;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;1999 ;9920.0
341;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2000 ;10325.0
342;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2001;10145.0
343;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2002 ;9410.0
344;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2003;7450.0
345;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2004 ;6625.0
346;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2005 ;6365.0
347;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2006;6695.0
348;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2007 ;7460.0
349;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2008;9665.0
350;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2009;11665.0
351;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2010 ;11665.0
352;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2011;11995.0
353;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2012 ;11910.0
354;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2013 ;13925.0
355;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2014 ;19115.0
356;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;1 jaar;2015 ;
357;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;1999 ;11200.0
358;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2000 ;12215.0
359;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2001;12075.0
360;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2002 ;10325.0
361;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2003;8120.0
362;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2004 ;6685.0
363;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2005 ;6255.0
364;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2006;6635.0
365;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2007 ;8630.0
366;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2008;11310.0
367;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2009;12990.0
368;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2010 ;12750.0
369;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2011;13180.0
370;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2012 ;12380.0
371;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2013 ;13795.0
372;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2014 ;
373;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;2 jaar;2015 ;
374;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;1999 ;12515.0
375;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2000 ;14075.0
376;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2001;12955.0
377;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2002 ;10550.0
378;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2003;7945.0
379;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2004 ;6405.0
380;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2005 ;6070.0
381;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2006;7320.0
382;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2007 ;9135.0
383;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2008;11695.0
384;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2009;13530.0
385;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2010 ;13530.0
386;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2011;13495.0
387;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2012 ;11995.0
388;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2013 ;
389;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2014 ;
390;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;3 jaar;2015 ;
391;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;1999 ;13550.0
392;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2000 ;15145.0
393;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2001;13235.0
394;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2002 ;10290.0
395;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2003;7805.0
396;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2004 ;6480.0
397;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2005 ;6990.0
398;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2006;8100.0
399;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2007 ;9325.0
400;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2008;11950.0
401;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2009;14340.0
402;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2010 ;13860.0
403;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2011;13345.0
404;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2012 ;
405;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2013 ;
406;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2014 ;
407;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;4 jaar;2015 ;
408;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;1999 ;14315.0
409;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2000 ;15510.0
410;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2001;12940.0
411;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2002 ;9885.0
412;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2003;7815.0
413;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2004 ;7540.0
414;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2005 ;7815.0
415;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2006;8500.0
416;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2007 ;9965.0
417;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2008;12895.0
418;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Totaal;Uitkerings- en pensioenontvanger;5 jaar;2009;14760.0
