ID;Geslacht;Leeftijd;PositieInHuishouden;Herkomstland;Geboorteland;Perioden;Bevolking_1
267;Totaal mannen en vrouwen;Totaal;Totaal;Antigua en Barbuda;Geboren buiten Nederland;2022;35.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Antigua en Barbuda;Geboren buiten Nederland;2023;37.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Antigua en Barbuda;Geboren buiten Nederland;2024;35.0
270;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Totaal;2022;8768.0
271;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Totaal;2023;9592.0
272;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Totaal;2024;10177.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Geboren in Nederland;2022;2866.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Geboren in Nederland;2023;2929.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Geboren in Nederland;2024;2996.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Geboren buiten Nederland;2022;5902.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Geboren buiten Nederland;2023;6663.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Argentinië;Geboren buiten Nederland;2024;7181.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Totaal;2022;8616.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Totaal;2023;9243.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Totaal;2024;9462.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Geboren in Nederland;2022;2844.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Geboren in Nederland;2023;2997.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Geboren in Nederland;2024;3139.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Geboren buiten Nederland;2022;5772.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Geboren buiten Nederland;2023;6246.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Armenië;Geboren buiten Nederland;2024;6323.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Totaal;2022;31959.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Totaal;2023;32884.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Totaal;2024;33642.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Geboren in Nederland;2022;13618.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Geboren in Nederland;2023;13882.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Geboren in Nederland;2024;14175.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Geboren buiten Nederland;2022;18341.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Geboren buiten Nederland;2023;19002.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Aruba;Geboren buiten Nederland;2024;19467.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Totaal;2022;22832.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Totaal;2023;23272.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Totaal;2024;23903.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Geboren in Nederland;2022;11087.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Geboren in Nederland;2023;11166.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Geboren in Nederland;2024;11239.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Geboren buiten Nederland;2022;11745.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Geboren buiten Nederland;2023;12106.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Australië;Geboren buiten Nederland;2024;12664.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Totaal;2022;9050.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Totaal;2023;9797.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Totaal;2024;10061.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Geboren in Nederland;2022;2389.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Geboren in Nederland;2023;2505.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Geboren in Nederland;2024;2601.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Geboren buiten Nederland;2022;6661.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Geboren buiten Nederland;2023;7292.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Azerbeidzjan;Geboren buiten Nederland;2024;7460.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Totaal;2022;132.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Totaal;2023;132.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Totaal;2024;136.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Geboren in Nederland;2022;49.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Geboren in Nederland;2023;50.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Geboren in Nederland;2024;51.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Geboren buiten Nederland;2022;83.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Geboren buiten Nederland;2023;82.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Bahama's;Geboren buiten Nederland;2024;85.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Totaal;2022;385.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Totaal;2023;407.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Totaal;2024;450.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Geboren in Nederland;2022;117.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Geboren in Nederland;2023;121.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Geboren in Nederland;2024;126.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Geboren buiten Nederland;2022;268.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Geboren buiten Nederland;2023;286.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Bahrein;Geboren buiten Nederland;2024;324.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Totaal;2022;3923.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Totaal;2023;4715.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Totaal;2024;4981.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Geboren in Nederland;2022;1178.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Geboren in Nederland;2023;1224.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Geboren in Nederland;2024;1283.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Geboren buiten Nederland;2022;2745.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Geboren buiten Nederland;2023;3491.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Bangladesh;Geboren buiten Nederland;2024;3698.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Totaal;2022;179.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Totaal;2023;194.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Totaal;2024;196.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Geboren in Nederland;2022;78.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Geboren in Nederland;2023;81.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Geboren in Nederland;2024;84.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Geboren buiten Nederland;2022;101.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Geboren buiten Nederland;2023;113.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Barbados;Geboren buiten Nederland;2024;112.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Totaal;2022;4645.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Totaal;2023;5489.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Totaal;2024;6085.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Geboren in Nederland;2022;1262.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Geboren in Nederland;2023;1325.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Geboren in Nederland;2024;1375.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Geboren buiten Nederland;2022;3383.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Geboren buiten Nederland;2023;4164.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Belarus;Geboren buiten Nederland;2024;4710.0
360;Totaal mannen en vrouwen;Totaal;Totaal;België;Totaal;2022;136761.0
361;Totaal mannen en vrouwen;Totaal;Totaal;België;Totaal;2023;137391.0
362;Totaal mannen en vrouwen;Totaal;Totaal;België;Totaal;2024;138037.0
363;Totaal mannen en vrouwen;Totaal;Totaal;België;Geboren in Nederland;2022;71885.0
364;Totaal mannen en vrouwen;Totaal;Totaal;België;Geboren in Nederland;2023;71492.0
365;Totaal mannen en vrouwen;Totaal;Totaal;België;Geboren in Nederland;2024;71100.0
366;Totaal mannen en vrouwen;Totaal;Totaal;België;Geboren buiten Nederland;2022;64876.0
367;Totaal mannen en vrouwen;Totaal;Totaal;België;Geboren buiten Nederland;2023;65899.0
368;Totaal mannen en vrouwen;Totaal;Totaal;België;Geboren buiten Nederland;2024;66937.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Totaal;2022;36.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Totaal;2023;41.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Totaal;2024;48.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Geboren in Nederland;2022;8.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Geboren in Nederland;2023;8.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Geboren in Nederland;2024;8.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Geboren buiten Nederland;2022;28.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Geboren buiten Nederland;2023;33.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Belize;Geboren buiten Nederland;2024;40.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Totaal;2022;534.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Totaal;2023;556.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Totaal;2024;578.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Geboren in Nederland;2022;213.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Geboren in Nederland;2023;228.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Geboren in Nederland;2024;239.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Geboren buiten Nederland;2022;321.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Geboren buiten Nederland;2023;328.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Benin;Geboren buiten Nederland;2024;339.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Totaal;2022;80.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Totaal;2023;76.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Totaal;2024;80.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Geboren in Nederland;2022;17.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Geboren in Nederland;2023;18.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Geboren in Nederland;2024;19.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Geboren buiten Nederland;2022;63.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Geboren buiten Nederland;2023;58.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Bermuda;Geboren buiten Nederland;2024;61.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Totaal;2022;346.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Totaal;2023;340.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Totaal;2024;341.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Geboren in Nederland;2022;84.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Geboren in Nederland;2023;82.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Geboren in Nederland;2024;85.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Geboren buiten Nederland;2022;262.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Geboren buiten Nederland;2023;258.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Bhutan;Geboren buiten Nederland;2024;256.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Totaal;2022;1799.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Totaal;2023;1901.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Totaal;2024;1988.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Geboren in Nederland;2022;622.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Geboren in Nederland;2023;654.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Geboren in Nederland;2024;679.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Geboren buiten Nederland;2022;1177.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Geboren buiten Nederland;2023;1247.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Bolivia;Geboren buiten Nederland;2024;1309.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Totaal;2022;39289.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Totaal;2023;39666.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Totaal;2024;39829.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Geboren in Nederland;2022;15342.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Geboren in Nederland;2023;15722.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Geboren in Nederland;2024;16060.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Geboren buiten Nederland;2022;23947.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Geboren buiten Nederland;2023;23944.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Bosnië-Herzegovina;Geboren buiten Nederland;2024;23769.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Totaal;2022;433.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Totaal;2023;448.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Totaal;2024;454.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Geboren in Nederland;2022;131.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Geboren in Nederland;2023;141.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Geboren in Nederland;2024;147.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Geboren buiten Nederland;2022;302.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Geboren buiten Nederland;2023;307.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Botswana;Geboren buiten Nederland;2024;307.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Totaal;2022;40804.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Totaal;2023;44202.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Totaal;2024;46940.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Geboren in Nederland;2022;12298.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Geboren in Nederland;2023;12945.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Geboren in Nederland;2024;13597.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Geboren buiten Nederland;2022;28506.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Geboren buiten Nederland;2023;31257.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Brazilië;Geboren buiten Nederland;2024;33343.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Totaal;2022;5.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Totaal;2023;5.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Totaal;2024;5.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Geboren in Nederland;2022;3.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Geboren in Nederland;2023;3.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Geboren in Nederland;2024;3.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Geboren buiten Nederland;2022;2.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Geboren buiten Nederland;2023;2.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Brits Territorium in de Indische Oceaan;Geboren buiten Nederland;2024;2.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Totaal;2022;30.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Totaal;2023;31.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Totaal;2024;32.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Geboren in Nederland;2022;14.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Geboren in Nederland;2023;15.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Geboren in Nederland;2024;16.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Geboren buiten Nederland;2022;16.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Geboren buiten Nederland;2023;16.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Britse Maagdeneilanden;Geboren buiten Nederland;2024;16.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Totaal;2022;1228.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Totaal;2023;1253.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Totaal;2024;1270.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Geboren in Nederland;2022;600.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Geboren in Nederland;2023;620.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Geboren in Nederland;2024;632.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Geboren buiten Nederland;2022;628.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Geboren buiten Nederland;2023;633.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Brunei;Geboren buiten Nederland;2024;638.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Totaal;2022;50469.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Totaal;2023;56570.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Totaal;2024;60999.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Geboren in Nederland;2022;6939.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Geboren in Nederland;2023;7614.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Geboren in Nederland;2024;8317.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Geboren buiten Nederland;2022;43530.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Geboren buiten Nederland;2023;48956.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Bulgarije;Geboren buiten Nederland;2024;52682.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Totaal;2022;752.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Totaal;2023;787.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Totaal;2024;815.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Geboren in Nederland;2022;312.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Geboren in Nederland;2023;328.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Geboren in Nederland;2024;340.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Geboren buiten Nederland;2022;440.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Geboren buiten Nederland;2023;459.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Burkina Faso;Geboren buiten Nederland;2024;475.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Totaal;2022;3397.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Totaal;2023;3433.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Totaal;2024;3478.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Geboren in Nederland;2022;1339.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Geboren in Nederland;2023;1369.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Geboren in Nederland;2024;1402.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Geboren buiten Nederland;2022;2058.0
493;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Geboren buiten Nederland;2023;2064.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Burundi;Geboren buiten Nederland;2024;2076.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Totaal;2022;1377.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Totaal;2023;1391.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Totaal;2024;1430.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Geboren in Nederland;2022;507.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Geboren in Nederland;2023;512.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Geboren in Nederland;2024;524.0
501;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Geboren buiten Nederland;2022;870.0
502;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Geboren buiten Nederland;2023;879.0
503;Totaal mannen en vrouwen;Totaal;Totaal;Cambodja;Geboren buiten Nederland;2024;906.0
504;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Totaal;2022;21491.0
505;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Totaal;2023;22122.0
506;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Totaal;2024;22627.0
507;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Geboren in Nederland;2022;10519.0
508;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Geboren in Nederland;2023;10623.0
509;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Geboren in Nederland;2024;10757.0
510;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Geboren buiten Nederland;2022;10972.0
511;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Geboren buiten Nederland;2023;11499.0
512;Totaal mannen en vrouwen;Totaal;Totaal;Canada;Geboren buiten Nederland;2024;11870.0
513;Totaal mannen en vrouwen;Totaal;Totaal;Caribisch Nederland;Totaal;2022;6478.0
514;Totaal mannen en vrouwen;Totaal;Totaal;Caribisch Nederland;Totaal;2023;6620.0
515;Totaal mannen en vrouwen;Totaal;Totaal;Caribisch Nederland;Totaal;2024;6780.0
516;Totaal mannen en vrouwen;Totaal;Totaal;Caribisch Nederland;Geboren in Nederland;2022;2785.0
517;Totaal mannen en vrouwen;Totaal;Totaal;Caribisch Nederland;Geboren in Nederland;2023;2875.0
518;Totaal mannen en vrouwen;Totaal;Totaal;Caribisch Nederland;Geboren in Nederland;2024;2941.0
