ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
255;Totaal woningen;Martenshoek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180105;1;1240.0;2540.0;
256;Totaal woningen;Industriegebied Martenshoek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180106;1;2000.0;3550.0;
257;Totaal woningen;Stadshart-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00180107;1;1110.0;2260.0;
258;Totaal woningen;Wijk 02 Hoogezand-Zuid;Hoogezand-Sappemeer                     ;Wijk      ;WK001802  ;1;1380.0;2700.0;
259;Totaal woningen;Spoorstraat en Kieldiep;Hoogezand-Sappemeer                     ;Buurt     ;BU00180201;1;1250.0;2360.0;
260;Totaal woningen;Burgemeester van Royenstraat en omgeving;Hoogezand-Sappemeer                     ;Buurt     ;BU00180202;1;1630.0;2940.0;
261;Totaal woningen;Gorecht-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00180203;1;1240.0;2160.0;
262;Totaal woningen;Gorechtpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180204;1;;;
263;Totaal woningen;Gorecht-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00180205;1;1480.0;2820.0;
264;Totaal woningen;Woldwijck-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00180206;1;1560.0;3230.0;
265;Totaal woningen;Woldwijck-Midden;Hoogezand-Sappemeer                     ;Buurt     ;BU00180207;1;990.0;2600.0;
266;Totaal woningen;Woldwijck-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00180208;1;1520.0;3040.0;
267;Totaal woningen;Kropswolderpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180209;1;;;
268;Totaal woningen;Gorechtpark-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00180210;1;2330.0;2760.0;
269;Totaal woningen;Wijk 03 Kalkwijk;Hoogezand-Sappemeer                     ;Wijk      ;WK001803  ;1;1510.0;3250.0;
270;Totaal woningen;Stadshart-Zuid;Hoogezand-Sappemeer                     ;Buurt     ;BU00180301;1;850.0;2120.0;
271;Totaal woningen;Zuiderpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180302;1;2070.0;3300.0;
272;Totaal woningen;De Dreven;Hoogezand-Sappemeer                     ;Buurt     ;BU00180303;1;1550.0;3540.0;
273;Totaal woningen;De Vosholen-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00180304;1;1110.0;3430.0;
274;Totaal woningen;Kalkwijk-Zuid;Hoogezand-Sappemeer                     ;Buurt     ;BU00180305;1;2420.0;3870.0;
275;Totaal woningen;Kalkwijk-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00180306;1;;;
276;Totaal woningen;Wijk 05 Kiel-Windeweer;Hoogezand-Sappemeer                     ;Wijk      ;WK001805  ;1;2050.0;3760.0;
277;Totaal woningen;Kiel-Windeweer;Hoogezand-Sappemeer                     ;Buurt     ;BU00180501;1;1990.0;3720.0;
278;Totaal woningen;Kiel-Windeweer Buiten;Hoogezand-Sappemeer                     ;Buurt     ;BU00180502;1;2310.0;3950.0;
279;Totaal woningen;Wijk 06 Kropswolde;Hoogezand-Sappemeer                     ;Wijk      ;WK001806  ;1;2220.0;4150.0;
280;Totaal woningen;Recreatiegebied Meerwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00180601;1;1520.0;2900.0;
281;Totaal woningen;Polder Kropswolde;Hoogezand-Sappemeer                     ;Buurt     ;BU00180602;1;2210.0;3890.0;
282;Totaal woningen;Meerwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00180603;1;2310.0;4540.0;
283;Totaal woningen;Polder Wolfsbarge;Hoogezand-Sappemeer                     ;Buurt     ;BU00180604;1;2560.0;4020.0;
284;Totaal woningen;Kropswolderbuitenpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180605;1;2810.0;3700.0;
285;Totaal woningen;Kropswolde;Hoogezand-Sappemeer                     ;Buurt     ;BU00180606;1;1880.0;3300.0;
286;Totaal woningen;Wijk 07 Foxhol;Hoogezand-Sappemeer                     ;Wijk      ;WK001807  ;1;1640.0;2990.0;
287;Totaal woningen;Foxhol;Hoogezand-Sappemeer                     ;Buurt     ;BU00180701;1;1560.0;2810.0;
288;Totaal woningen;Foxholsterbosch;Hoogezand-Sappemeer                     ;Buurt     ;BU00180702;1;2290.0;4420.0;
289;Totaal woningen;Wijk 08 Westerbroek;Hoogezand-Sappemeer                     ;Wijk      ;WK001808  ;1;1900.0;3420.0;
290;Totaal woningen;Westerbroekstermolenpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180801;1;2130.0;3610.0;
291;Totaal woningen;Westerbroekstermadepolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180802;1;;;
292;Totaal woningen;Industriegebied Winschoterdiep;Hoogezand-Sappemeer                     ;Buurt     ;BU00180803;1;1870.0;3470.0;
293;Totaal woningen;Westerbroek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180804;1;1730.0;3260.0;
294;Totaal woningen;Wijk 09 Waterhuizen;Hoogezand-Sappemeer                     ;Wijk      ;WK001809  ;1;2380.0;3530.0;
295;Totaal woningen;Waterhuizen;Hoogezand-Sappemeer                     ;Buurt     ;BU00180901;1;2380.0;3530.0;
296;Totaal woningen;Wijk 11 Sappemeer;Hoogezand-Sappemeer                     ;Wijk      ;WK001811  ;1;1560.0;2940.0;
297;Totaal woningen;Magrietpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00181101;1;1430.0;2470.0;
298;Totaal woningen;Sappemeer-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181102;1;1930.0;3210.0;
299;Totaal woningen;Boswijck-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00181103;1;1250.0;2750.0;
300;Totaal woningen;Boswijck-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181104;1;1260.0;2710.0;
301;Totaal woningen;Compagniesterpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00181105;1;1580.0;3020.0;
302;Totaal woningen;De Vosholen-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181106;1;1510.0;3750.0;
303;Totaal woningen;Nieuw Woelwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00181107;1;2260.0;3700.0;
304;Totaal woningen;Polder De Nijverheid;Hoogezand-Sappemeer                     ;Buurt     ;BU00181108;1;2660.0;4170.0;
305;Totaal woningen;Sappemeer-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00181109;1;2030.0;3700.0;
306;Totaal woningen;Leek;Leek                                    ;Gemeente  ;GM0022    ;.;1650.0;3140.0;
307;Totaal woningen;Wijk 00 Leek;Leek                                    ;Wijk      ;WK002200  ;1;1560.0;3000.0;
308;Totaal woningen;Diepswal;Leek                                    ;Buurt     ;BU00220001;1;1750.0;3920.0;
309;Totaal woningen;Centrum Leek en omgeving;Leek                                    ;Buurt     ;BU00220002;1;1500.0;2580.0;
310;Totaal woningen;Rodenburg en omgeving;Leek                                    ;Buurt     ;BU00220003;1;1570.0;3050.0;
311;Totaal woningen;Nienoordsrand;Leek                                    ;Buurt     ;BU00220004;1;2700.0;4230.0;
312;Totaal woningen;Buitengebied ten oosten van Leek;Leek                                    ;Buurt     ;BU00220008;1;;;
313;Totaal woningen;Buitengebied ten zuiden van Leek;Leek                                    ;Buurt     ;BU00220009;1;1320.0;3680.0;
314;Totaal woningen;Wijk 01 Zevenhuizen;Leek                                    ;Wijk      ;WK002201  ;1;1990.0;3580.0;
315;Totaal woningen;Bebouwde kom Zevenhuizen;Leek                                    ;Buurt     ;BU00220100;1;1820.0;3120.0;
316;Totaal woningen;De Haspel;Leek                                    ;Buurt     ;BU00220101;1;2070.0;3840.0;
317;Totaal woningen;Drostinnewijk;Leek                                    ;Buurt     ;BU00220102;1;2200.0;4320.0;
318;Totaal woningen;Boerenstreek;Leek                                    ;Buurt     ;BU00220103;1;2140.0;3260.0;
319;Totaal woningen;Buitengebied ten noorden van Zevenhuizen;Leek                                    ;Buurt     ;BU00220107;1;1930.0;4790.0;
320;Totaal woningen;Buitengebied ten oosten van Zevenhuizen;Leek                                    ;Buurt     ;BU00220108;1;2160.0;4250.0;
321;Totaal woningen;Buitengebied ten westen van Zevenhuizen;Leek                                    ;Buurt     ;BU00220109;1;2240.0;4010.0;
322;Totaal woningen;Wijk 02 Tolbert;Leek                                    ;Wijk      ;WK002202  ;1;1550.0;3150.0;
323;Totaal woningen;Bebouwde kom Tolbert;Leek                                    ;Buurt     ;BU00220200;1;1570.0;3130.0;
324;Totaal woningen;Sint Maheerdt;Leek                                    ;Buurt     ;BU00220201;1;1410.0;3000.0;
325;Totaal woningen;Buitengebied Tolbert;Leek                                    ;Buurt     ;BU00220209;1;2230.0;4120.0;
326;Totaal woningen;Wijk 04 Midwolde;Leek                                    ;Wijk      ;WK002204  ;1;2310.0;4190.0;
327;Totaal woningen;Bebouwde kom Midwolde;Leek                                    ;Buurt     ;BU00220400;1;2610.0;4500.0;
328;Totaal woningen;Pasop;Leek                                    ;Buurt     ;BU00220401;1;2090.0;4030.0;
329;Totaal woningen;Buitengebied Midwolde;Leek                                    ;Buurt     ;BU00220409;1;2290.0;4120.0;
330;Totaal woningen;Wijk 05 Lettelbert;Leek                                    ;Wijk      ;WK002205  ;1;2200.0;4190.0;
331;Totaal woningen;Bebouwde kom Lettelbert;Leek                                    ;Buurt     ;BU00220500;1;2270.0;4160.0;
332;Totaal woningen;Buitengebied Lettelbert;Leek                                    ;Buurt     ;BU00220509;1;2170.0;4230.0;
333;Totaal woningen;Wijk 06 Oostwold;Leek                                    ;Wijk      ;WK002206  ;1;1820.0;3530.0;
334;Totaal woningen;Bebouwde kom Oostwold;Leek                                    ;Buurt     ;BU00220600;1;1760.0;3470.0;
335;Totaal woningen;Buitengebied-Oostwold;Leek                                    ;Buurt     ;BU00220609;1;2310.0;3940.0;
336;Totaal woningen;Wijk 07 Enumatil;Leek                                    ;Wijk      ;WK002207  ;1;1850.0;3200.0;
337;Totaal woningen;Bebouwde kom Enumatil;Leek                                    ;Buurt     ;BU00220700;1;1870.0;3180.0;
338;Totaal woningen;Buitengebied Enumatil;Leek                                    ;Buurt     ;BU00220709;1;1790.0;3310.0;
339;Totaal woningen;Loppersum;Loppersum                               ;Gemeente  ;GM0024    ;.;1800.0;2960.0;
340;Totaal woningen;Wijk 00;Loppersum                               ;Wijk      ;WK002400  ;1;1720.0;2950.0;
341;Totaal woningen;Loppersum;Loppersum                               ;Buurt     ;BU00240000;1;1640.0;2810.0;
342;Totaal woningen;Garrelsweer;Loppersum                               ;Buurt     ;BU00240001;1;1850.0;3200.0;
343;Totaal woningen;Wirdum;Loppersum                               ;Buurt     ;BU00240002;1;1780.0;3240.0;
344;Totaal woningen;Wirdumerdraai;Loppersum                               ;Buurt     ;BU00240003;1;1770.0;3060.0;
345;Totaal woningen;Winneweer (gedeeltelijk);Loppersum                               ;Buurt     ;BU00240005;1;;;
346;Totaal woningen;Verspr.h. Eemskanaal en Damsterdiep;Loppersum                               ;Buurt     ;BU00240008;1;2250.0;3020.0;
347;Totaal woningen;Verspr.h. ten N. van het Damsterdiep;Loppersum                               ;Buurt     ;BU00240009;1;2530.0;4090.0;
348;Totaal woningen;Wijk 01 Stedum;Loppersum                               ;Wijk      ;WK002401  ;1;1870.0;2890.0;
349;Totaal woningen;Stedum;Loppersum                               ;Buurt     ;BU00240100;1;1790.0;2830.0;
350;Totaal woningen;Westeremden;Loppersum                               ;Buurt     ;BU00240101;1;2000.0;2850.0;
351;Totaal woningen;Garsthuizen (gedeeltelijk);Loppersum                               ;Buurt     ;BU00240102;1;1940.0;2940.0;
352;Totaal woningen;Verspr.h. Stedum inclusief Startenhuizen;Loppersum                               ;Buurt     ;BU00240109;1;2050.0;3430.0;
353;Totaal woningen;Wijk 02 Middelstum;Loppersum                               ;Wijk      ;WK002402  ;1;1700.0;2760.0;
354;Totaal woningen;Middelstum;Loppersum                               ;Buurt     ;BU00240200;1;1650.0;2660.0;
355;Totaal woningen;Westerwijtwerd;Loppersum                               ;Buurt     ;BU00240201;1;2350.0;3940.0;
356;Totaal woningen;Huizinge;Loppersum                               ;Buurt     ;BU00240202;1;1690.0;2540.0;
357;Totaal woningen;Toornwerd;Loppersum                               ;Buurt     ;BU00240203;1;1900.0;3860.0;
358;Totaal woningen;Verspreide huizen Middelstum;Loppersum                               ;Buurt     ;BU00240209;1;2160.0;3350.0;
359;Totaal woningen;Wijk 03 't Zandt;Loppersum                               ;Wijk      ;WK002403  ;1;1940.0;3260.0;
360;Totaal woningen;'t Zandt;Loppersum                               ;Buurt     ;BU00240300;1;1910.0;3090.0;
361;Totaal woningen;Zeerijp;Loppersum                               ;Buurt     ;BU00240301;1;1800.0;3290.0;
362;Totaal woningen;Zijldijk;Loppersum                               ;Buurt     ;BU00240302;1;1930.0;2970.0;
363;Totaal woningen;Leermens;Loppersum                               ;Buurt     ;BU00240303;1;1890.0;3380.0;
364;Totaal woningen;Oosterwijtwerd;Loppersum                               ;Buurt     ;BU00240304;1;2040.0;3490.0;
365;Totaal woningen;Eenum;Loppersum                               ;Buurt     ;BU00240305;1;2120.0;3370.0;
366;Totaal woningen;Verspreide huizen 't Zandt;Loppersum                               ;Buurt     ;BU00240309;1;2270.0;3720.0;
367;Totaal woningen;Marum;Marum                                   ;Gemeente  ;GM0025    ;.;1790.0;3300.0;
368;Totaal woningen;Wijk 00 Marum;Marum                                   ;Wijk      ;WK002500  ;1;1780.0;3260.0;
369;Totaal woningen;Marum;Marum                                   ;Buurt     ;BU00250000;1;1640.0;3000.0;
370;Totaal woningen;Nuis;Marum                                   ;Buurt     ;BU00250002;1;2020.0;3680.0;
371;Totaal woningen;Niebert;Marum                                   ;Buurt     ;BU00250003;1;2340.0;3970.0;
372;Totaal woningen;Boerakker;Marum                                   ;Buurt     ;BU00250004;1;1770.0;3470.0;
373;Totaal woningen;Lucaswolde;Marum                                   ;Buurt     ;BU00250005;1;2060.0;4290.0;
374;Totaal woningen;Noordwijk;Marum                                   ;Buurt     ;BU00250006;1;1820.0;3770.0;
375;Totaal woningen;De Haar;Marum                                   ;Buurt     ;BU00250007;1;2620.0;3840.0;
376;Totaal woningen;Verspreide huizen in het noordwesten;Marum                                   ;Buurt     ;BU00250008;1;2160.0;4250.0;
377;Totaal woningen;Verspreide huizen in het noordoosten;Marum                                   ;Buurt     ;BU00250009;1;2110.0;4290.0;
378;Totaal woningen;Wijk 01 De Wilp;Marum                                   ;Wijk      ;WK002501  ;1;1910.0;3470.0;
379;Totaal woningen;De Wilp (gedeeltelijk);Marum                                   ;Buurt     ;BU00250100;1;1710.0;3040.0;
380;Totaal woningen;Wilpstervaart;Marum                                   ;Buurt     ;BU00250101;1;1960.0;3710.0;
381;Totaal woningen;Keuningswijk;Marum                                   ;Buurt     ;BU00250102;1;2480.0;4150.0;
382;Totaal woningen;Jonkersvaart;Marum                                   ;Buurt     ;BU00250104;1;2120.0;4110.0;
383;Totaal woningen;Verspr.h. ten noorden van Jonkersvaart;Marum                                   ;Buurt     ;BU00250108;1;2220.0;4350.0;
384;Totaal woningen;Verspr.h. ten noorden van de Wilp;Marum                                   ;Buurt     ;BU00250109;1;2290.0;4590.0;
385;Totaal woningen;Almere;Almere                                  ;Gemeente  ;GM0034    ;.;440.0;3270.0;58.5
386;Totaal woningen;Wijk 01 Almere Haven;Almere                                  ;Wijk      ;WK003401  ;1;1210.0;3040.0;
387;Totaal woningen;Centrum Almere Haven;Almere                                  ;Buurt     ;BU00340101;1;890.0;2620.0;
388;Totaal woningen;De Werven;Almere                                  ;Buurt     ;BU00340102;1;1180.0;2800.0;
389;Totaal woningen;De Hoven;Almere                                  ;Buurt     ;BU00340103;1;1140.0;2800.0;
390;Totaal woningen;De Meenten;Almere                                  ;Buurt     ;BU00340104;1;1330.0;2900.0;
