ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
2497;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2016;0
2498;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2017;0
2499;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2018;0
2500;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2019;3
2501;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2020;1
2502;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2021;1
2503;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2022;1
2504;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2023;0
2505;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Sint Eustatius;2024;0
2506;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2011;0
2507;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2012;1
2508;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2013;3
2509;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2014;2
2510;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2015;4
2511;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2016;4
2512;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2017;3
2513;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2018;3
2514;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2019;3
2515;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2020;5
2516;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2021;4
2517;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2022;0
2518;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2023;2
2519;Totaal mannen en vrouwen;0 tot 5 jaar;Canadees;Saba;2024;0
2520;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2011;6
2521;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2012;10
2522;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2013;11
2523;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2014;14
2524;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2015;21
2525;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2016;23
2526;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2017;27
2527;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2018;31
2528;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2019;30
2529;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2020;26
2530;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2021;27
2531;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2022;27
2532;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2023;19
2533;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Caribisch Nederland;2024;13
2534;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2011;5
2535;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2012;10
2536;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2013;11
2537;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2014;12
2538;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2015;18
2539;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2016;19
2540;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2017;21
2541;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2018;26
2542;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2019;28
2543;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2020;24
2544;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2021;26
2545;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2022;26
2546;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2023;18
2547;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Bonaire;2024;13
2548;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2011;1
2549;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2012;0
2550;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2013;0
2551;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2014;2
2552;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2015;3
2553;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2016;4
2554;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2017;6
2555;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2018;5
2556;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2019;2
2557;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2020;2
2558;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2021;1
2559;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2022;1
2560;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2023;1
2561;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Sint Eustatius;2024;0
2562;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2011;0
2563;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2012;0
2564;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2013;0
2565;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2014;0
2566;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2015;0
2567;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2016;0
2568;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2017;0
2569;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2018;0
2570;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2019;0
2571;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2020;0
2572;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2021;0
2573;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2022;0
2574;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2023;0
2575;Totaal mannen en vrouwen;0 tot 5 jaar;Chinees;Saba;2024;0
2576;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2011;14
2577;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2012;14
2578;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2013;17
2579;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2014;21
2580;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2015;19
2581;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2016;18
2582;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2017;17
2583;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2018;16
2584;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2019;13
2585;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2020;16
2586;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2021;14
2587;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2022;14
2588;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2023;19
2589;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Caribisch Nederland;2024;26
2590;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2011;12
2591;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2012;12
2592;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2013;15
2593;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2014;19
2594;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2015;17
2595;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2016;16
2596;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2017;15
2597;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2018;14
2598;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2019;13
2599;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2020;16
2600;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2021;14
2601;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2022;14
2602;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2023;18
2603;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Bonaire;2024;22
2604;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2011;0
2605;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2012;0
2606;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2013;0
2607;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2014;0
2608;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2015;0
2609;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2016;0
2610;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2017;0
2611;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2018;0
2612;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2019;0
2613;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2020;0
2614;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2021;0
2615;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2022;0
2616;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2023;0
2617;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Sint Eustatius;2024;0
2618;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2011;2
2619;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2012;2
2620;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2013;2
2621;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2014;2
2622;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2015;2
2623;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2016;2
2624;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2017;2
2625;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2018;2
2626;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2019;0
2627;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2020;0
2628;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2021;0
2629;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2022;0
2630;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2023;1
2631;Totaal mannen en vrouwen;0 tot 5 jaar;Colombiaans;Saba;2024;4
2632;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2011;11
2633;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2012;8
2634;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2013;10
2635;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2014;14
2636;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2015;20
2637;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2016;24
2638;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2017;22
2639;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2018;26
2640;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2019;27
2641;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2020;24
2642;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2021;25
2643;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2022;33
2644;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2023;54
2645;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Caribisch Nederland;2024;65
2646;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2011;7
2647;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2012;7
2648;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2013;9
2649;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2014;12
2650;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2015;17
2651;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2016;17
2652;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2017;18
2653;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2018;20
2654;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2019;17
2655;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2020;14
2656;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2021;16
2657;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2022;22
2658;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2023;36
2659;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Bonaire;2024;46
2660;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2011;1
2661;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2012;1
2662;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2013;1
2663;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2014;1
2664;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2015;2
2665;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2016;3
2666;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2017;2
2667;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2018;3
2668;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2019;8
2669;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2020;8
2670;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2021;7
2671;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2022;8
2672;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2023;13
2673;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Sint Eustatius;2024;12
2674;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2011;3
2675;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2012;0
2676;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2013;0
2677;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2014;1
2678;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2015;1
2679;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2016;4
2680;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2017;2
2681;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2018;3
2682;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2019;2
2683;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2020;2
2684;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2021;2
2685;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2022;3
2686;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2023;5
2687;Totaal mannen en vrouwen;0 tot 5 jaar;Dominicaans;Saba;2024;7
2688;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2011;0
2689;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2012;0
2690;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2013;0
2691;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2014;1
2692;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2015;1
2693;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2016;1
2694;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2017;2
2695;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2018;3
2696;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2019;2
2697;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2020;2
2698;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2021;3
2699;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2022;4
2700;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2023;6
2701;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Caribisch Nederland;2024;6
2702;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2011;0
2703;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2012;0
2704;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2013;0
2705;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2014;1
2706;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2015;1
2707;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2016;1
2708;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2017;2
2709;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2018;3
2710;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2019;2
2711;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2020;2
2712;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2021;3
2713;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2022;4
2714;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2023;6
2715;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Bonaire;2024;6
2716;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2011;0
2717;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2012;0
2718;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2013;0
2719;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2014;0
2720;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2015;0
2721;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2016;0
2722;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2017;0
2723;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2018;0
2724;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2019;0
2725;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2020;0
2726;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2021;0
2727;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2022;0
2728;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2023;0
2729;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Sint Eustatius;2024;0
2730;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2011;0
2731;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2012;0
2732;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2013;0
2733;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2014;0
2734;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2015;0
2735;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2016;0
2736;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2017;0
2737;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2018;0
2738;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2019;0
2739;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2020;0
2740;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2021;0
2741;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2022;0
2742;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2023;0
2743;Totaal mannen en vrouwen;0 tot 5 jaar;Ecuadoraans;Saba;2024;0
2744;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2011;0
2745;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2012;0
2746;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2013;0
2747;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2014;2
2748;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2015;2
2749;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2016;3
2750;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2017;3
2751;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2018;3
2752;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2019;2
2753;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2020;2
2754;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2021;4
2755;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2022;5
2756;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2023;7
2757;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Caribisch Nederland;2024;6
2758;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2011;0
2759;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2012;0
2760;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2013;0
2761;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2014;0
2762;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2015;0
2763;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2016;0
2764;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2017;0
2765;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2018;0
2766;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2019;0
2767;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2020;0
2768;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2021;1
2769;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2022;0
2770;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2023;0
2771;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Bonaire;2024;0
2772;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2011;0
2773;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2012;0
2774;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2013;0
2775;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2014;2
2776;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2015;2
2777;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2016;3
2778;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2017;3
2779;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2018;3
2780;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2019;2
2781;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2020;2
2782;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2021;3
2783;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2022;4
2784;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2023;6
2785;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Sint Eustatius;2024;5
2786;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2011;0
2787;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2012;0
2788;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2013;0
2789;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2014;0
2790;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2015;0
2791;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2016;0
2792;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2017;0
2793;Totaal mannen en vrouwen;0 tot 5 jaar;Guyaans;Saba;2018;0
