ID;RegioS;Herkomst;Kenmerken;ParticuliereHuishoudensMetInkomen_1;BesteedbaarInkomen_2;GestandaardiseerdInkomen_3;AantalHuishoudensMet52WekenInkomen_4;BesteedbaarInkomen_5;GestandaardiseerdInkomen_6;MetLaagInkomen_7;MetLangdurigLaagInkomen_8;OnderOfRondSociaalMinimum_9
210;Noord-Nederland;16;Totaal Kenmerken;15.5;21.7;15.6;14.6;22.5;16.2;3.3;1.6;2.5
211;Noord-Nederland;16;Sociaal-economische categorie: actief;8.8;25.5;17.4;8.3;26.7;18.2;0.9;0.2;0.6
212;Noord-Nederland;16;Sociaal economische categorie: pensioen;3.5;18.4;15.4;3.5;18.5;15.4;0.7;0.5;0.6
213;Noord-Nederland;16;Soc. econ. categorie:overige uitkeringen;3.2;14.8;11.0;2.8;15.1;11.2;1.7;0.9;1.3
214;Noord-Nederland;16;Eenpersoonshuishoudens;6.3;13.6;13.6;5.7;14.5;14.5;1.8;1.0;1.4
215;Noord-Nederland;16;Meerpersoonshuishoudens zonder kinderen;5.2;28.0;19.1;5.0;28.6;19.5;0.5;0.2;0.4
216;Noord-Nederland;16;Meerpersoonshuishoudens met kinderen;4.0;25.9;14.2;3.9;26.5;14.4;1.1;0.4;0.7
217;Noord-Nederland;16;Leeftijd hoofdkostwinner: tot 45 jaar;5.9;19.9;14.0;5.2;21.7;15.1;1.3;0.4;0.9
218;Noord-Nederland;16;Leeftijd hoofdkostwinner: 45-65 jaar;6.5;24.9;17.3;6.3;25.3;17.5;1.3;0.7;1.0
219;Noord-Nederland;16;Leeftijd hoofdkostwinner: 65 jr en ouder;3.1;18.2;15.2;3.1;18.2;15.2;0.7;0.5;0.6
220;Noord-Nederland;17;Totaal Kenmerken;22.8;24.1;16.9;22.2;24.5;17.2;3.4;1.4;2.4
221;Noord-Nederland;17;Sociaal-economische categorie: actief;15.5;26.9;18.3;15.2;27.3;18.5;1.3;0.3;0.8
222;Noord-Nederland;17;Sociaal economische categorie: pensioen;3.9;20.2;16.1;3.9;20.2;16.1;0.5;0.3;0.4
223;Noord-Nederland;17;Soc. econ. categorie:overige uitkeringen;3.4;15.6;11.8;3.1;16.0;12.1;1.6;0.8;1.2
224;Noord-Nederland;17;Eenpersoonshuishoudens;7.2;14.5;14.5;6.8;15.0;15.0;1.8;0.8;1.3
225;Noord-Nederland;17;Meerpersoonshuishoudens zonder kinderen;9.4;28.8;19.9;9.3;29.0;20.0;0.6;0.2;0.5
226;Noord-Nederland;17;Meerpersoonshuishoudens met kinderen;6.2;28.0;15.3;6.1;28.3;15.4;1.0;0.4;0.6
227;Noord-Nederland;17;Leeftijd hoofdkostwinner: tot 45 jaar;11.2;22.9;15.9;10.8;23.4;16.2;1.8;0.5;1.1
228;Noord-Nederland;17;Leeftijd hoofdkostwinner: 45-65 jaar;8.5;27.2;18.6;8.3;27.5;18.8;1.2;0.6;0.9
229;Noord-Nederland;17;Leeftijd hoofdkostwinner: 65 jr en ouder;3.1;19.9;16.0;3.1;19.9;16.0;0.4;0.3;0.3
230;Noord-Nederland;18;Totaal Kenmerken;16.0;17.5;11.7;14.3;18.9;12.6;6.4;2.5;4.8
231;Noord-Nederland;18;Sociaal-economische categorie: actief;9.3;20.9;13.6;8.5;22.5;14.6;1.9;0.5;1.1
232;Noord-Nederland;18;Sociaal economische categorie: pensioen;0.5;16.8;12.8;0.5;16.9;12.9;0.3;0.2;0.3
233;Noord-Nederland;18;Soc. econ. categorie:overige uitkeringen;6.2;12.4;8.7;5.2;13.4;9.3;4.2;1.8;3.4
234;Noord-Nederland;18;Eenpersoonshuishoudens;5.9;10.3;10.3;4.8;11.9;11.9;2.5;0.9;1.9
235;Noord-Nederland;18;Meerpersoonshuishoudens zonder kinderen;3.0;22.3;15.0;2.8;23.6;15.8;0.7;0.2;0.7
236;Noord-Nederland;18;Meerpersoonshuishoudens met kinderen;7.1;21.3;11.4;6.7;22.1;11.7;3.2;1.3;2.2
237;Noord-Nederland;18;Leeftijd hoofdkostwinner: tot 45 jaar;11.5;17.0;11.3;10.0;18.8;12.4;4.4;1.5;3.2
238;Noord-Nederland;18;Leeftijd hoofdkostwinner: 45-65 jaar;4.0;19.2;12.7;3.8;19.8;13.1;1.6;0.8;1.3
239;Noord-Nederland;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.5;15.5;12.3;0.5;15.5;12.3;0.4;0.2;0.4
240;Noord-Nederland;19;Totaal Kenmerken;1.4;19.3;13.9;1.3;20.1;14.4;0.4;0.1;0.3
241;Noord-Nederland;19;Sociaal-economische categorie: actief;1.1;20.6;14.6;1.0;21.4;15.2;0.2;;0.1
242;Noord-Nederland;19;Sociaal economische categorie: pensioen;0.1;20.5;16.0;0.1;20.5;16.0;;;
243;Noord-Nederland;19;Soc. econ. categorie:overige uitkeringen;0.2;12.1;9.4;0.2;12.6;9.7;0.1;0.1;0.1
244;Noord-Nederland;19;Eenpersoonshuishoudens;0.6;11.1;11.1;0.5;11.9;11.9;0.3;0.1;0.2
245;Noord-Nederland;19;Meerpersoonshuishoudens zonder kinderen;0.5;24.2;17.0;0.4;24.5;17.2;0.1;;0.0
246;Noord-Nederland;19;Meerpersoonshuishoudens met kinderen;0.4;26.5;14.5;0.4;26.8;14.7;0.1;;0.1
247;Noord-Nederland;19;Leeftijd hoofdkostwinner: tot 45 jaar;1.2;18.4;13.3;1.2;19.2;13.9;0.4;0.1;0.2
248;Noord-Nederland;19;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;28.9;17.9;0.1;28.9;17.9;;;
249;Noord-Nederland;19;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;22.6;17.9;0.1;22.6;17.9;;;
250;Noord-Nederland;20;Totaal Kenmerken;2.1;21.4;12.7;2.1;22.0;13.0;0.7;0.2;0.5
251;Noord-Nederland;20;Sociaal-economische categorie: actief;1.3;24.1;14.1;1.3;24.8;14.4;0.2;0.1;0.1
252;Noord-Nederland;20;Sociaal economische categorie: pensioen;0.1;18.0;11.7;0.1;18.0;11.7;;;
253;Noord-Nederland;20;Soc. econ. categorie:overige uitkeringen;0.8;17.2;10.6;0.7;17.5;10.8;0.5;0.2;0.4
254;Noord-Nederland;20;Eenpersoonshuishoudens;0.4;11.2;11.2;0.4;12.1;12.1;0.2;;0.1
255;Noord-Nederland;20;Meerpersoonshuishoudens zonder kinderen;0.5;22.2;14.4;0.5;22.4;14.5;0.1;;0.1
256;Noord-Nederland;20;Meerpersoonshuishoudens met kinderen;1.3;24.4;12.6;1.2;24.7;12.7;0.4;0.2;0.3
257;Noord-Nederland;20;Leeftijd hoofdkostwinner: tot 45 jaar;1.6;21.4;12.6;1.6;22.1;13.0;0.5;0.2;0.4
258;Noord-Nederland;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.5;21.7;13.1;0.5;21.9;13.2;0.1;0.1;0.1
259;Noord-Nederland;20;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
260;Noord-Nederland;21;Totaal Kenmerken;1.4;17.6;11.1;1.2;18.6;11.7;0.6;0.2;0.4
261;Noord-Nederland;21;Sociaal-economische categorie: actief;0.8;19.9;12.8;0.8;20.9;13.4;0.2;0.0;0.1
262;Noord-Nederland;21;Sociaal economische categorie: pensioen;;;;;;;;;
263;Noord-Nederland;21;Soc. econ. categorie:overige uitkeringen;0.5;14.1;8.4;0.4;14.5;8.7;0.3;0.2;0.3
264;Noord-Nederland;21;Eenpersoonshuishoudens;0.4;9.5;9.5;0.4;11.0;11.0;0.2;;0.1
265;Noord-Nederland;21;Meerpersoonshuishoudens zonder kinderen;0.2;22.7;15.0;0.2;23.6;15.7;0.0;;0.0
266;Noord-Nederland;21;Meerpersoonshuishoudens met kinderen;0.7;21.2;10.7;0.6;21.2;10.7;0.3;0.2;0.2
267;Noord-Nederland;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.9;16.7;10.8;0.8;17.7;11.5;0.4;0.1;0.3
268;Noord-Nederland;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.4;19.7;11.7;0.4;20.4;12.1;0.2;0.1;0.1
269;Noord-Nederland;21;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
270;Noord-Nederland;22;Totaal Kenmerken;3.7;20.1;13.8;3.6;20.5;14.1;1.2;0.6;0.9
271;Noord-Nederland;22;Sociaal-economische categorie: actief;2.4;23.8;15.6;2.4;24.2;15.9;0.3;0.0;0.2
272;Noord-Nederland;22;Sociaal economische categorie: pensioen;0.3;13.4;11.7;0.3;13.6;11.8;0.2;0.1;0.2
273;Noord-Nederland;22;Soc. econ. categorie:overige uitkeringen;1.0;12.9;10.0;1.0;13.0;10.1;0.7;0.4;0.6
274;Noord-Nederland;22;Eenpersoonshuishoudens;1.4;11.7;11.7;1.3;12.1;12.1;0.7;0.3;0.5
275;Noord-Nederland;22;Meerpersoonshuishoudens zonder kinderen;0.9;25.7;17.4;0.9;26.1;17.6;0.1;0.1;0.1
276;Noord-Nederland;22;Meerpersoonshuishoudens met kinderen;1.4;24.8;13.7;1.4;25.0;13.8;0.4;0.2;0.3
277;Noord-Nederland;22;Leeftijd hoofdkostwinner: tot 45 jaar;2.4;20.6;13.8;2.3;21.2;14.2;0.7;0.2;0.5
278;Noord-Nederland;22;Leeftijd hoofdkostwinner: 45-65 jaar;1.0;20.7;14.5;1.0;20.8;14.5;0.4;0.2;0.3
279;Noord-Nederland;22;Leeftijd hoofdkostwinner: 65 jr en ouder;0.3;13.1;11.5;0.3;13.1;11.5;0.2;0.1;0.2
280;Noord-Nederland;23;Totaal Kenmerken;2.5;15.7;11.6;2.1;17.5;13.0;0.9;0.3;0.7
281;Noord-Nederland;23;Sociaal-economische categorie: actief;1.4;19.1;13.8;1.2;21.4;15.5;0.2;;0.1
282;Noord-Nederland;23;Sociaal economische categorie: pensioen;0.1;16.8;13.1;0.1;16.8;13.1;;;
283;Noord-Nederland;23;Soc. econ. categorie:overige uitkeringen;1.0;10.9;8.5;0.8;11.9;9.2;0.7;0.3;0.5
284;Noord-Nederland;23;Eenpersoonshuishoudens;1.2;10.5;10.5;1.0;12.2;12.2;0.5;0.2;0.4
285;Noord-Nederland;23;Meerpersoonshuishoudens zonder kinderen;0.5;21.7;15.2;0.4;23.4;16.4;0.1;;0.1
286;Noord-Nederland;23;Meerpersoonshuishoudens met kinderen;0.8;19.9;11.4;0.7;21.3;12.0;0.3;0.1;0.2
287;Noord-Nederland;23;Leeftijd hoofdkostwinner: tot 45 jaar;1.8;15.3;11.2;1.5;17.6;12.8;0.6;0.2;0.5
288;Noord-Nederland;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.6;16.9;13.0;0.5;17.6;13.5;0.2;0.1;0.2
289;Noord-Nederland;23;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;15.5;12.8;0.1;15.5;12.8;;;
290;Noord-Nederland;24;Totaal Kenmerken;7.7;16.0;10.8;6.6;17.9;12.0;3.4;1.2;2.6
291;Noord-Nederland;24;Sociaal-economische categorie: actief;4.4;19.0;12.7;3.9;21.1;14.0;1.2;0.4;0.7
292;Noord-Nederland;24;Sociaal economische categorie: pensioen;0.2;23.7;16.8;0.2;23.7;16.8;0.1;;0.0
293;Noord-Nederland;24;Soc. econ. categorie:overige uitkeringen;3.1;11.2;7.9;2.5;12.5;8.7;2.2;0.8;1.8
294;Noord-Nederland;24;Eenpersoonshuishoudens;3.0;9.8;9.8;2.3;11.7;11.7;1.2;0.4;0.9
295;Noord-Nederland;24;Meerpersoonshuishoudens zonder kinderen;1.3;20.9;14.3;1.2;22.5;15.4;0.4;0.1;0.4
296;Noord-Nederland;24;Meerpersoonshuishoudens met kinderen;3.3;19.6;10.4;3.1;20.6;10.9;1.8;0.7;1.3
297;Noord-Nederland;24;Leeftijd hoofdkostwinner: tot 45 jaar;5.9;15.1;10.4;4.9;17.2;11.7;2.6;0.9;1.9
298;Noord-Nederland;24;Leeftijd hoofdkostwinner: 45-65 jaar;1.6;18.8;12.0;1.5;19.7;12.6;0.7;0.3;0.6
299;Noord-Nederland;24;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;20.9;15.4;0.2;20.9;15.4;0.1;0.0;0.1
300;Oost-Nederland;10;Totaal Kenmerken;1316.1;26.0;17.6;1292.2;26.3;17.8;154.0;66.7;111.3
301;Oost-Nederland;10;Sociaal-economische categorie: actief;867.3;29.6;19.0;858.5;29.8;19.1;52.0;11.3;32.6
302;Oost-Nederland;10;Sociaal economische categorie: pensioen;304.6;19.8;16.0;304.1;19.8;16.0;43.7;26.5;35.3
303;Oost-Nederland;10;Soc. econ. categorie:overige uitkeringen;144.1;17.7;12.7;129.7;18.0;12.9;58.3;28.8;43.4
304;Oost-Nederland;10;Eenpersoonshuishoudens;374.2;15.1;15.1;360.8;15.4;15.4;78.7;39.9;56.5
305;Oost-Nederland;10;Meerpersoonshuishoudens zonder kinderen;542.9;30.4;20.5;538.7;30.5;20.6;26.5;9.3;24.9
306;Oost-Nederland;10;Meerpersoonshuishoudens met kinderen;399.0;30.2;16.0;392.7;30.5;16.2;48.8;17.6;29.8
307;Oost-Nederland;10;Leeftijd hoofdkostwinner: tot 45 jaar;600.7;25.9;16.9;583.9;26.4;17.2;70.0;21.4;45.3
308;Oost-Nederland;10;Leeftijd hoofdkostwinner: 45-65 jaar;442.8;29.9;19.4;436.0;30.1;19.5;43.4;19.7;32.1
309;Oost-Nederland;10;Leeftijd hoofdkostwinner: 65 jr en ouder;272.6;19.9;16.2;272.3;19.9;16.2;40.6;25.5;33.8
310;Oost-Nederland;11;Totaal Kenmerken;1141.2;26.4;17.9;1125.6;26.6;18.0;118.7;51.7;85.8
311;Oost-Nederland;11;Sociaal-economische categorie: actief;754.8;30.1;19.3;750.0;30.2;19.4;40.5;8.4;25.9
312;Oost-Nederland;11;Sociaal economische categorie: pensioen;276.9;19.8;16.0;276.4;19.8;16.0;38.8;23.6;31.1
313;Oost-Nederland;11;Soc. econ. categorie:overige uitkeringen;109.5;18.3;13.2;99.1;18.5;13.4;39.5;19.7;28.8
314;Oost-Nederland;11;Eenpersoonshuishoudens;319.4;15.4;15.4;311.1;15.6;15.6;64.3;33.7;46.0
315;Oost-Nederland;11;Meerpersoonshuishoudens zonder kinderen;485.0;30.6;20.6;482.0;30.7;20.7;21.0;7.2;19.9
316;Oost-Nederland;11;Meerpersoonshuishoudens met kinderen;336.9;30.9;16.4;332.5;31.1;16.5;33.3;10.8;20.0
317;Oost-Nederland;11;Leeftijd hoofdkostwinner: tot 45 jaar;506.5;26.6;17.4;496.4;26.9;17.6;49.7;14.4;31.9
318;Oost-Nederland;11;Leeftijd hoofdkostwinner: 45-65 jaar;385.9;30.4;19.7;380.5;30.6;19.8;33.0;14.6;24.4
319;Oost-Nederland;11;Leeftijd hoofdkostwinner: 65 jr en ouder;248.8;19.9;16.2;248.7;19.9;16.2;36.0;22.7;29.6
320;Oost-Nederland;12;Totaal Kenmerken;174.2;23.3;15.8;166.2;24.0;16.2;35.3;15.0;25.4
321;Oost-Nederland;12;Sociaal-economische categorie: actief;112.1;26.5;17.2;108.1;27.3;17.7;11.5;2.9;6.6
322;Oost-Nederland;12;Sociaal economische categorie: pensioen;27.7;19.8;16.0;27.7;19.9;16.1;4.9;2.9;4.2
323;Oost-Nederland;12;Soc. econ. categorie:overige uitkeringen;34.3;15.7;10.9;30.4;16.2;11.2;18.8;9.1;14.5
324;Oost-Nederland;12;Eenpersoonshuishoudens;54.4;13.7;13.7;49.5;14.5;14.5;14.3;6.1;10.5
325;Oost-Nederland;12;Meerpersoonshuishoudens zonder kinderen;57.7;28.7;19.4;56.6;29.0;19.6;5.5;2.1;5.0
326;Oost-Nederland;12;Meerpersoonshuishoudens met kinderen;62.0;26.7;14.2;60.2;27.2;14.5;15.5;6.8;9.8
327;Oost-Nederland;12;Leeftijd hoofdkostwinner: tot 45 jaar;93.7;22.2;14.6;87.1;23.4;15.3;20.3;7.0;13.5
328;Oost-Nederland;12;Leeftijd hoofdkostwinner: 45-65 jaar;56.7;26.5;17.6;55.4;26.8;17.8;10.4;5.2;7.7
329;Oost-Nederland;12;Leeftijd hoofdkostwinner: 65 jr en ouder;23.7;19.7;16.1;23.6;19.8;16.1;4.6;2.8;4.2
330;Oost-Nederland;13;Totaal Kenmerken;0.7;17.0;13.1;0.5;22.1;16.6;0.1;;0.1
331;Oost-Nederland;13;Sociaal-economische categorie: actief;0.4;19.8;15.0;0.4;23.6;17.8;;;
332;Oost-Nederland;13;Sociaal economische categorie: pensioen;;;;;;;;;
333;Oost-Nederland;13;Soc. econ. categorie:overige uitkeringen;0.2;10.8;8.8;0.1;15.7;11.6;;;
334;Oost-Nederland;13;Eenpersoonshuishoudens;0.4;10.0;10.0;0.2;13.6;13.6;0.1;;
335;Oost-Nederland;13;Meerpersoonshuishoudens zonder kinderen;0.2;28.5;20.0;0.2;30.3;21.2;;;
336;Oost-Nederland;13;Meerpersoonshuishoudens met kinderen;0.1;25.4;13.4;0.1;29.8;15.7;;;
337;Oost-Nederland;13;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;15.6;11.9;0.3;21.4;16.0;0.1;;
338;Oost-Nederland;13;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;21.5;17.0;0.1;23.8;18.2;;;
339;Oost-Nederland;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
340;Oost-Nederland;14;Totaal Kenmerken;108.2;24.9;17.4;104.8;25.3;17.7;15.0;6.8;11.3
341;Oost-Nederland;14;Sociaal-economische categorie: actief;67.2;28.4;18.8;65.6;29.0;19.2;4.5;0.9;3.0
342;Oost-Nederland;14;Sociaal economische categorie: pensioen;25.0;20.1;16.4;25.0;20.2;16.4;3.5;2.2;3.0
343;Oost-Nederland;14;Soc. econ. categorie:overige uitkeringen;16.0;17.5;12.9;14.2;17.5;12.9;7.0;3.7;5.3
344;Oost-Nederland;14;Eenpersoonshuishoudens;35.8;14.9;14.9;33.6;15.3;15.3;8.1;4.2;6.1
345;Oost-Nederland;14;Meerpersoonshuishoudens zonder kinderen;43.9;30.0;20.4;43.3;30.2;20.5;2.6;1.0;2.5
346;Oost-Nederland;14;Meerpersoonshuishoudens met kinderen;28.6;29.5;16.0;27.9;29.9;16.2;4.3;1.6;2.7
347;Oost-Nederland;14;Leeftijd hoofdkostwinner: tot 45 jaar;44.4;24.1;16.4;41.9;25.1;17.0;6.5;2.1;4.4
348;Oost-Nederland;14;Leeftijd hoofdkostwinner: 45-65 jaar;42.3;28.0;18.9;41.4;28.2;19.0;5.3;2.6;4.0
349;Oost-Nederland;14;Leeftijd hoofdkostwinner: 65 jr en ouder;21.5;20.1;16.5;21.5;20.1;16.5;3.3;2.1;2.9
350;Oost-Nederland;15;Totaal Kenmerken;65.9;20.7;13.1;61.4;21.8;13.8;20.2;8.2;14.1
351;Oost-Nederland;15;Sociaal-economische categorie: actief;44.9;23.6;14.7;42.5;24.7;15.4;7.0;2.0;3.6
352;Oost-Nederland;15;Sociaal economische categorie: pensioen;2.7;17.0;12.7;2.7;17.0;12.7;1.4;0.8;1.2
353;Oost-Nederland;15;Soc. econ. categorie:overige uitkeringen;18.3;14.2;9.2;16.3;15.1;9.7;11.8;5.4;9.2
354;Oost-Nederland;15;Eenpersoonshuishoudens;18.6;11.4;11.4;15.8;12.8;12.8;6.2;2.0;4.4
355;Oost-Nederland;15;Meerpersoonshuishoudens zonder kinderen;13.8;24.7;16.3;13.3;25.3;16.7;2.9;1.1;2.6
356;Oost-Nederland;15;Meerpersoonshuishoudens met kinderen;33.4;24.3;12.7;32.3;24.8;13.0;11.1;5.1;7.1
357;Oost-Nederland;15;Leeftijd hoofdkostwinner: tot 45 jaar;49.3;20.5;12.9;45.2;21.9;13.7;13.8;4.9;9.0
358;Oost-Nederland;15;Leeftijd hoofdkostwinner: 45-65 jaar;14.4;22.1;13.9;14.0;22.5;14.1;5.1;2.6;3.7
359;Oost-Nederland;15;Leeftijd hoofdkostwinner: 65 jr en ouder;2.2;16.1;12.3;2.2;16.3;12.4;1.3;0.7;1.3
360;Oost-Nederland;16;Totaal Kenmerken;40.2;23.1;16.6;38.1;23.8;17.0;6.6;3.0;5.2
361;Oost-Nederland;16;Sociaal-economische categorie: actief;22.3;26.5;17.8;21.1;27.7;18.6;1.8;0.4;1.3
362;Oost-Nederland;16;Sociaal economische categorie: pensioen;11.3;19.7;16.3;11.3;19.7;16.3;1.8;1.1;1.5
363;Oost-Nederland;16;Soc. econ. categorie:overige uitkeringen;6.6;17.4;12.7;5.7;17.2;12.5;3.0;1.5;2.4
364;Oost-Nederland;16;Eenpersoonshuishoudens;15.7;14.5;14.5;14.4;15.2;15.2;3.6;1.8;2.8
365;Oost-Nederland;16;Meerpersoonshuishoudens zonder kinderen;14.8;29.2;19.8;14.5;29.4;19.9;1.2;0.4;1.1
366;Oost-Nederland;16;Meerpersoonshuishoudens met kinderen;9.7;27.8;15.1;9.3;28.3;15.3;1.8;0.7;1.2
367;Oost-Nederland;16;Leeftijd hoofdkostwinner: tot 45 jaar;13.9;21.7;14.9;12.4;23.5;16.1;2.4;0.7;1.7
368;Oost-Nederland;16;Leeftijd hoofdkostwinner: 45-65 jaar;16.2;26.6;18.1;15.7;26.7;18.2;2.4;1.2;1.9
369;Oost-Nederland;16;Leeftijd hoofdkostwinner: 65 jr en ouder;10.1;19.5;16.3;10.0;19.5;16.4;1.7;1.1;1.6
370;Oost-Nederland;17;Totaal Kenmerken;68.1;25.9;17.9;66.7;26.2;18.0;8.5;3.8;6.1
371;Oost-Nederland;17;Sociaal-economische categorie: actief;45.0;29.3;19.3;44.5;29.5;19.5;2.7;0.6;1.7
372;Oost-Nederland;17;Sociaal economische categorie: pensioen;13.7;20.5;16.5;13.7;20.6;16.5;1.8;1.1;1.5
373;Oost-Nederland;17;Soc. econ. categorie:overige uitkeringen;9.4;17.5;13.0;8.5;17.7;13.1;4.0;2.1;2.9
374;Oost-Nederland;17;Eenpersoonshuishoudens;20.1;15.2;15.2;19.3;15.4;15.4;4.5;2.3;3.3
375;Oost-Nederland;17;Meerpersoonshuishoudens zonder kinderen;29.0;30.4;20.7;28.8;30.5;20.8;1.5;0.6;1.3
376;Oost-Nederland;17;Meerpersoonshuishoudens met kinderen;18.9;30.4;16.4;18.6;30.7;16.6;2.5;0.9;1.5
377;Oost-Nederland;17;Leeftijd hoofdkostwinner: tot 45 jaar;30.5;25.3;17.0;29.5;25.8;17.3;4.0;1.4;2.7
378;Oost-Nederland;17;Leeftijd hoofdkostwinner: 45-65 jaar;26.1;29.0;19.4;25.7;29.2;19.5;2.9;1.4;2.1
379;Oost-Nederland;17;Leeftijd hoofdkostwinner: 65 jr en ouder;11.4;20.6;16.6;11.4;20.7;16.6;1.6;1.0;1.3
380;Oost-Nederland;18;Totaal Kenmerken;59.4;20.7;13.0;55.6;21.7;13.6;18.7;7.8;13.2
381;Oost-Nederland;18;Sociaal-economische categorie: actief;39.5;23.8;14.7;37.5;24.8;15.3;6.0;1.8;3.1
382;Oost-Nederland;18;Sociaal economische categorie: pensioen;2.5;16.5;12.3;2.5;16.5;12.3;1.4;0.7;1.2
383;Oost-Nederland;18;Soc. econ. categorie:overige uitkeringen;17.4;14.3;9.2;15.6;15.2;9.7;11.3;5.3;8.8
384;Oost-Nederland;18;Eenpersoonshuishoudens;16.0;11.6;11.6;13.7;12.9;12.9;5.4;1.8;4.0
385;Oost-Nederland;18;Meerpersoonshuishoudens zonder kinderen;11.9;24.0;15.9;11.5;24.7;16.3;2.7;1.1;2.5
386;Oost-Nederland;18;Meerpersoonshuishoudens met kinderen;31.4;24.1;12.6;30.4;24.7;12.9;10.7;5.0;6.7
387;Oost-Nederland;18;Leeftijd hoofdkostwinner: tot 45 jaar;43.4;20.6;12.8;40.0;21.9;13.6;12.4;4.6;8.2
388;Oost-Nederland;18;Leeftijd hoofdkostwinner: 45-65 jaar;13.9;21.8;13.7;13.6;22.2;13.9;5.1;2.6;3.7
389;Oost-Nederland;18;Leeftijd hoofdkostwinner: 65 jr en ouder;2.1;15.4;11.7;2.0;15.6;11.8;1.3;0.7;1.3
390;Oost-Nederland;19;Totaal Kenmerken;6.6;20.8;14.3;5.9;22.6;15.4;1.5;0.3;0.9
391;Oost-Nederland;19;Sociaal-economische categorie: actief;5.4;22.2;15.0;5.0;23.8;16.1;0.9;0.2;0.5
392;Oost-Nederland;19;Sociaal economische categorie: pensioen;0.2;23.3;18.9;0.2;23.3;18.9;;;
393;Oost-Nederland;19;Soc. econ. categorie:overige uitkeringen;0.9;12.2;9.0;0.7;13.6;9.8;0.5;0.2;0.4
394;Oost-Nederland;19;Eenpersoonshuishoudens;2.6;10.6;10.6;2.1;12.3;12.3;0.9;0.2;0.5
395;Oost-Nederland;19;Meerpersoonshuishoudens zonder kinderen;1.9;28.5;19.1;1.8;29.3;19.7;0.2;;0.1
396;Oost-Nederland;19;Meerpersoonshuishoudens met kinderen;2.1;26.7;14.4;1.9;27.6;14.9;0.5;0.1;0.3
397;Oost-Nederland;19;Leeftijd hoofdkostwinner: tot 45 jaar;5.9;19.9;13.6;5.3;21.8;14.8;1.4;0.3;0.8
398;Oost-Nederland;19;Leeftijd hoofdkostwinner: 45-65 jaar;0.5;30.2;20.4;0.5;30.7;20.5;0.1;;
399;Oost-Nederland;19;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;26.9;21.6;0.1;26.9;21.6;;;
400;Oost-Nederland;20;Totaal Kenmerken;21.3;22.5;13.0;20.5;23.0;13.3;6.3;2.9;4.3
401;Oost-Nederland;20;Sociaal-economische categorie: actief;14.0;25.7;14.5;13.7;26.3;14.8;2.0;0.7;1.0
402;Oost-Nederland;20;Sociaal economische categorie: pensioen;0.9;16.3;11.3;0.9;16.3;11.3;0.5;0.2;0.4
403;Oost-Nederland;20;Soc. econ. categorie:overige uitkeringen;6.4;16.1;10.0;5.9;16.7;10.3;3.8;2.0;2.9
404;Oost-Nederland;20;Eenpersoonshuishoudens;3.6;10.9;10.9;3.1;11.9;11.9;1.3;0.4;0.9
405;Oost-Nederland;20;Meerpersoonshuishoudens zonder kinderen;4.6;23.1;14.8;4.5;23.3;14.9;1.3;0.6;1.1
406;Oost-Nederland;20;Meerpersoonshuishoudens met kinderen;13.1;25.4;13.0;12.9;25.7;13.1;3.7;1.9;2.3
407;Oost-Nederland;20;Leeftijd hoofdkostwinner: tot 45 jaar;16.4;23.2;13.2;15.6;24.0;13.6;4.1;1.8;2.6
408;Oost-Nederland;20;Leeftijd hoofdkostwinner: 45-65 jaar;4.4;20.7;12.7;4.3;20.9;12.8;1.8;0.9;1.3
409;Oost-Nederland;20;Leeftijd hoofdkostwinner: 65 jr en ouder;0.6;14.3;10.4;0.6;14.3;10.4;0.4;0.2;0.4
410;Oost-Nederland;21;Totaal Kenmerken;7.5;21.5;12.9;7.2;22.1;13.2;2.6;1.3;1.7
411;Oost-Nederland;21;Sociaal-economische categorie: actief;4.9;24.6;14.7;4.8;25.0;15.0;0.8;0.3;0.3
412;Oost-Nederland;21;Sociaal economische categorie: pensioen;0.3;16.4;10.9;0.3;16.4;10.9;0.2;0.1;0.2
413;Oost-Nederland;21;Soc. econ. categorie:overige uitkeringen;2.2;15.4;9.2;2.1;16.2;9.6;1.6;0.9;1.2
414;Oost-Nederland;21;Eenpersoonshuishoudens;1.7;12.2;12.2;1.6;13.3;13.3;0.6;0.2;0.4
415;Oost-Nederland;21;Meerpersoonshuishoudens zonder kinderen;1.4;23.4;15.4;1.4;23.7;15.6;0.3;0.1;0.3
416;Oost-Nederland;21;Meerpersoonshuishoudens met kinderen;4.3;24.5;12.3;4.2;24.8;12.4;1.7;1.0;1.0
