ID;Geslacht;LeeftijdBeginPeriode;ArbeidsmarktpositieEindePeriode;Perioden;TotaleBevolkingBeginPeriode_1;WerkzaamBeginPeriode_2;NietWerkzaamBeginPeriode_3;ImmigratieGeboorteTijdensPeriode_4
205;Totaal mannen en vrouwen;5;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;199.8;0.0;199.8;1.3
206;Totaal mannen en vrouwen;5;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;199.6;0.0;199.6;1.6
207;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.1;0.0;1.1;0.0
208;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.2;0.0;1.2;0.0
209;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.3;0.0;1.3;0.0
210;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.4;0.0;1.4;0.0
211;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.7;0.0;1.7;0.0
212;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.8;0.0;1.8;0.0
213;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;2.0;0.0;2.0;0.0
214;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.7;0.0;1.7;0.0
215;Totaal mannen en vrouwen;5;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.6;0.0;1.6;0.0
216;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;197.5;0.0;197.5;1.8
217;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;195.6;0.0;195.6;1.8
218;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;193.1;0.0;193.1;1.4
219;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;197.4;0.0;197.4;1.2
220;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;199.4;0.0;199.4;1.1
221;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;203.5;0.0;203.5;1.0
222;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;205.7;0.0;205.7;1.1
223;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;204.0;0.0;204.0;1.2
224;Totaal mannen en vrouwen;6;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;201.0;0.0;200.9;1.4
225;Totaal mannen en vrouwen;6;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
226;Totaal mannen en vrouwen;6;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
227;Totaal mannen en vrouwen;6;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
228;Totaal mannen en vrouwen;6;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
229;Totaal mannen en vrouwen;6;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
230;Totaal mannen en vrouwen;6;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
231;Totaal mannen en vrouwen;6;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
232;Totaal mannen en vrouwen;6;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
233;Totaal mannen en vrouwen;6;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
234;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;196.4;0.0;196.4;1.8
235;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;194.5;0.0;194.5;1.8
236;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;191.9;0.0;191.9;1.4
237;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;196.0;0.0;196.0;1.2
238;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;197.8;0.0;197.8;1.1
239;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;201.7;0.0;201.7;1.0
240;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;203.8;0.0;203.8;1.1
241;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;202.4;0.0;202.4;1.2
242;Totaal mannen en vrouwen;6;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;199.4;0.0;199.4;1.4
243;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.1;0.0;1.1;0.0
244;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.1;0.0;1.1;0.0
245;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.2;0.0;1.2;0.0
246;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.4;0.0;1.4;0.0
247;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.5;0.0;1.5;0.0
248;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.7;0.0;1.7;0.0
249;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.9;0.0;1.9;0.0
250;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.7;0.0;1.7;0.0
251;Totaal mannen en vrouwen;6;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.5;0.0;1.5;0.0
252;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;197.8;0.0;197.8;1.6
253;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;198.2;0.0;198.2;1.7
254;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;196.3;0.0;196.3;1.4
255;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;193.3;0.0;193.3;1.1
256;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;197.2;0.0;197.2;1.0
257;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;198.9;0.0;198.9;0.9
258;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;202.7;0.0;202.7;1.1
259;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;205.0;0.0;205.0;1.1
260;Totaal mannen en vrouwen;7;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;203.5;0.0;203.5;1.2
261;Totaal mannen en vrouwen;7;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
262;Totaal mannen en vrouwen;7;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
263;Totaal mannen en vrouwen;7;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
264;Totaal mannen en vrouwen;7;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
265;Totaal mannen en vrouwen;7;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
266;Totaal mannen en vrouwen;7;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
267;Totaal mannen en vrouwen;7;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
268;Totaal mannen en vrouwen;7;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
269;Totaal mannen en vrouwen;7;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
270;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;196.8;0.0;196.8;1.6
271;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;197.1;0.0;197.1;1.7
272;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;195.1;0.0;195.1;1.4
273;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;192.1;0.0;192.1;1.1
274;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;195.8;0.0;195.8;1.0
275;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;197.4;0.0;197.4;0.9
276;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;201.1;0.0;201.1;1.1
277;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;203.5;0.0;203.5;1.1
278;Totaal mannen en vrouwen;7;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;202.2;0.0;202.2;1.2
279;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.0;0.0;1.0;0.0
280;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.1;0.0;1.1;0.0
281;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.1;0.0;1.1;0.0
282;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.3;0.0;1.3;0.0
283;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.5;0.0;1.5;0.0
284;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.5;0.0;1.5;0.0
285;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.6;0.0;1.6;0.0
286;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.5;0.0;1.5;0.0
287;Totaal mannen en vrouwen;7;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.3;0.0;1.3;0.0
288;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;200.9;0.0;200.9;1.8
289;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;198.4;0.0;198.4;1.7
290;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;198.9;0.0;198.9;1.3
291;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;196.5;0.0;196.5;1.1
292;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;193.2;0.0;193.2;0.9
293;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;196.8;0.0;196.8;0.9
294;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;198.3;0.0;198.3;1.0
295;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;202.0;0.0;202.0;1.1
296;Totaal mannen en vrouwen;8;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;204.8;0.0;204.7;1.2
297;Totaal mannen en vrouwen;8;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
298;Totaal mannen en vrouwen;8;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
299;Totaal mannen en vrouwen;8;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
300;Totaal mannen en vrouwen;8;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
301;Totaal mannen en vrouwen;8;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
302;Totaal mannen en vrouwen;8;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
303;Totaal mannen en vrouwen;8;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
304;Totaal mannen en vrouwen;8;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
305;Totaal mannen en vrouwen;8;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
306;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;200.0;0.0;200.0;1.8
307;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;197.5;0.0;197.5;1.7
308;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;197.8;0.0;197.8;1.3
309;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;195.4;0.0;195.4;1.1
310;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;191.9;0.0;191.9;0.9
311;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;195.4;0.0;195.4;0.9
312;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;196.8;0.0;196.8;1.0
313;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;200.6;0.0;200.6;1.1
314;Totaal mannen en vrouwen;8;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;203.5;0.0;203.5;1.2
315;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.9;0.0;0.9;0.0
316;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.9;0.0;0.9;0.0
317;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.0;0.0;1.0;0.0
318;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.1;0.0;1.1;0.0
319;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.3;0.0;1.3;0.0
320;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.3;0.0;1.3;0.0
321;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.5;0.0;1.5;0.0
322;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.4;0.0;1.4;0.0
323;Totaal mannen en vrouwen;8;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.2;0.0;1.2;0.0
324;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;203.0;0.0;203.0;1.7
325;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;201.8;0.0;201.8;1.7
326;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;199.2;0.0;199.2;1.3
327;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;199.2;0.0;199.2;1.1
328;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;196.5;0.0;196.5;1.0
329;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;192.8;0.0;192.8;0.8
330;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;196.3;0.0;196.3;1.0
331;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;197.8;0.0;197.8;1.1
332;Totaal mannen en vrouwen;9;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;201.6;0.0;201.5;1.1
333;Totaal mannen en vrouwen;9;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
334;Totaal mannen en vrouwen;9;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
335;Totaal mannen en vrouwen;9;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
336;Totaal mannen en vrouwen;9;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
337;Totaal mannen en vrouwen;9;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
338;Totaal mannen en vrouwen;9;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
339;Totaal mannen en vrouwen;9;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
340;Totaal mannen en vrouwen;9;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
341;Totaal mannen en vrouwen;9;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
342;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;202.1;0.0;202.1;1.7
343;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;200.9;0.0;200.9;1.7
344;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;198.3;0.0;198.3;1.3
345;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;198.1;0.0;198.1;1.1
346;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;195.2;0.0;195.2;1.0
347;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;191.6;0.0;191.6;0.8
348;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;194.9;0.0;194.9;1.0
349;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;196.5;0.0;196.5;1.1
350;Totaal mannen en vrouwen;9;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;200.4;0.0;200.4;1.1
351;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.9;0.0;0.9;0.0
352;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.9;0.0;0.9;0.0
353;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.9;0.0;0.9;0.0
354;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.1;0.0;1.1;0.0
355;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.3;0.0;1.3;0.0
356;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.3;0.0;1.3;0.0
357;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.3;0.0;1.3;0.0
358;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.3;0.0;1.3;0.0
359;Totaal mannen en vrouwen;9;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.2;0.0;1.2;0.0
360;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;200.9;0.0;200.9;1.7
361;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;203.8;0.0;203.8;1.6
362;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;202.6;0.0;202.5;1.3
363;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;199.6;0.0;199.6;1.1
364;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;199.2;0.0;199.2;0.9
365;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;196.2;0.0;196.2;0.8
366;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;192.4;0.0;192.4;1.0
367;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;195.9;0.0;195.9;1.0
368;Totaal mannen en vrouwen;10;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;197.6;0.0;197.5;1.1
