ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoon;Herkomstland;GeboortelandOuders;Perioden;PersonenMetVoorziening_1
164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in Nederland;2024 juni;72100.0
165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in Nederland;2024 juli;72560.0
166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in Nederland;2024 augustus;72450.0
167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in Nederland;2024 september;73040.0
168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 januari;69070.0
169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 februari;69120.0
170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 maart;69540.0
171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 april;69770.0
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 mei;69830.0
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 juni;69380.0
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 juli;69940.0
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 augustus;69910.0
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 september;70600.0
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 oktober;70630.0
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 november;71170.0
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2023 december;68740.0
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 januari;71130.0
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 februari;71620.0
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 maart;71780.0
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 april;72080.0
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 mei;72430.0
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 juni;72100.0
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 juli;72560.0
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 augustus;72450.0
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouders in NL;2024 september;73040.0
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 januari;
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 februari;
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 maart;
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 april;
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 mei;
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 juni;
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 juli;
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 augustus;
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 september;
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 oktober;
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 november;
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2023 december;
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 januari;
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 februari;
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 maart;
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 april;
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 mei;
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 juni;
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 juli;
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 augustus;
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren in NL, ouder(s) buiten NL;2024 september;
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 januari;
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 februari;
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 maart;
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 april;
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 mei;
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 juni;
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 juli;
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 augustus;
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 september;
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 oktober;
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 november;
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2023 december;
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 januari;
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 februari;
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 maart;
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 april;
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 mei;
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 juni;
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 juli;
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 augustus;
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Geboren buiten Nederland;2024 september;
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 januari;
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 februari;
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 maart;
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 april;
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 mei;
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 juni;
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 juli;
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 augustus;
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 september;
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 oktober;
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 november;
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2023 december;
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 januari;
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 februari;
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 maart;
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 april;
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 mei;
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 juni;
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 juli;
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 augustus;
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Nederland;Onbekend;2024 september;
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 januari;10160.0
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 februari;10070.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 maart;10310.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 april;10410.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 mei;10420.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 juni;10360.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 juli;10330.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 augustus;10410.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 september;10620.0
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 oktober;10560.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 november;10830.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2023 december;10700.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 januari;10910.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 februari;10820.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 maart;10810.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 april;10670.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 mei;10620.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 juni;10480.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 juli;10360.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 augustus;10340.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Totaal;2024 september;10460.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Geboren in Nederland;2023 januari;3420.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Geboren in Nederland;2023 februari;3410.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Geboren in Nederland;2023 maart;3490.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Geboren in Nederland;2023 april;3500.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Geboren in Nederland;2023 mei;3550.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Europa (exclusief Nederland);Geboren in Nederland;2023 juni;3500.0
