ID;Geslacht;Persoonskenmerken;GeregistreerdWerkzoekendeBijUWV;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;Deeltijd_7;MinderDan20UurPerWeek_8;MinderDan12UurPerWeek_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;Voltijd_12;Onbekend_13;NietBeroepsbevolking_14;BeschikbaarNietGezocht_15;NietGezochtVanwegeOntmoediging_16;NietGezochtVanwegeAndereReden_17;GezochtNietBeschikbaar_18;NietGezochtNietBeschikbaar_19;WilWerken_20;WilOfKanNietWerken_21;VanwegeZorgGezinHuishouden_22;VanwegeOpleidingStudie_23;VanwegeVutPensioenHogeLeeftijd_24;VanwegeZiekteArbeidsongeschiktheid_25;VanwegeAndereRedenen_26
99;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2020;1071.0;412.0;76.0;336.0;659.0;184.0;92.0;11.0;3.0;8.0;80.0;85.0;8.0;474.0;58.0;24.0;34.0;53.0;364.0;53.0;310.0;23.0;20.0;17.0;220.0;30.0
100;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2021 1e kwartaal;1125.0;399.0;64.0;335.0;726.0;197.0;99.0;15.0;3.0;12.0;85.0;83.0;14.0;529.0;44.0;7.0;37.0;40.0;446.0;;;30.0;33.0;32.0;287.0;63.0
101;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2021 2e kwartaal;1100.0;404.0;48.0;355.0;697.0;171.0;89.0;12.0;2.0;10.0;76.0;70.0;12.0;525.0;45.0;9.0;36.0;53.0;427.0;;;43.0;38.0;31.0;276.0;39.0
102;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2021 3e kwartaal;1059.0;404.0;50.0;354.0;656.0;136.0;77.0;15.0;3.0;12.0;62.0;51.0;9.0;519.0;43.0;8.0;35.0;55.0;422.0;;;40.0;34.0;30.0;285.0;33.0
103;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2021 4e kwartaal;1030.0;392.0;46.0;346.0;638.0;129.0;77.0;13.0;2.0;11.0;64.0;45.0;7.0;509.0;36.0;6.0;30.0;47.0;426.0;;;39.0;33.0;26.0;297.0;32.0
104;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2021;1079.0;400.0;52.0;348.0;679.0;158.0;85.0;14.0;3.0;11.0;72.0;62.0;11.0;521.0;42.0;7.0;35.0;49.0;430.0;;;38.0;34.0;30.0;286.0;42.0
105;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2022 1e kwartaal;1017.0;382.0;43.0;339.0;634.0;119.0;67.0;12.0;3.0;9.0;55.0;42.0;9.0;515.0;34.0;6.0;27.0;44.0;438.0;;;45.0;31.0;24.0;306.0;31.0
106;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2022 2e kwartaal;969.0;349.0;36.0;313.0;620.0;109.0;69.0;10.0;2.0;8.0;59.0;31.0;8.0;511.0;33.0;5.0;29.0;41.0;437.0;;;45.0;29.0;27.0;305.0;31.0
107;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2022 3e kwartaal;947.0;332.0;34.0;298.0;615.0;102.0;64.0;13.0;4.0;9.0;52.0;29.0;8.0;513.0;28.0;4.0;25.0;41.0;444.0;;;45.0;30.0;28.0;313.0;28.0
108;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2022 4e kwartaal;932.0;325.0;35.0;290.0;607.0;110.0;68.0;11.0;3.0;8.0;57.0;37.0;6.0;497.0;28.0;5.0;23.0;41.0;428.0;;;46.0;32.0;25.0;304.0;21.0
109;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2022;966.0;347.0;37.0;310.0;619.0;110.0;67.0;11.0;3.0;9.0;56.0;35.0;8.0;509.0;31.0;5.0;26.0;42.0;437.0;;;45.0;30.0;26.0;307.0;28.0
110;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2023 1e kwartaal;937.0;329.0;35.0;294.0;608.0;114.0;70.0;12.0;3.0;9.0;58.0;38.0;6.0;494.0;27.0;3.0;25.0;35.0;431.0;;;41.0;36.0;26.0;302.0;26.0
111;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2023 2e kwartaal;945.0;332.0;31.0;301.0;613.0;107.0;58.0;12.0;3.0;9.0;46.0;43.0;6.0;506.0;25.0;4.0;22.0;41.0;440.0;;;42.0;36.0;23.0;307.0;31.0
112;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2023 3e kwartaal;939.0;319.0;33.0;286.0;620.0;101.0;56.0;10.0;3.0;7.0;46.0;39.0;5.0;519.0;27.0;3.0;24.0;41.0;450.0;;;43.0;41.0;22.0;314.0;30.0
113;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2023 4e kwartaal;951.0;331.0;34.0;297.0;620.0;111.0;64.0;9.0;2.0;6.0;56.0;39.0;8.0;509.0;27.0;5.0;22.0;36.0;446.0;;;43.0;33.0;24.0;322.0;24.0
114;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2023;943.0;328.0;33.0;294.0;615.0;108.0;62.0;11.0;3.0;8.0;52.0;40.0;6.0;507.0;27.0;4.0;23.0;38.0;442.0;;;42.0;37.0;24.0;311.0;28.0
115;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2024 1e kwartaal;962.0;321.0;32.0;289.0;641.0;122.0;71.0;11.0;3.0;8.0;60.0;45.0;6.0;519.0;28.0;1.0;26.0;43.0;447.0;;;38.0;36.0;26.0;324.0;22.0
116;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2024 2e kwartaal;963.0;329.0;33.0;296.0;634.0;115.0;66.0;11.0;3.0;8.0;55.0;43.0;6.0;519.0;25.0;3.0;22.0;40.0;455.0;;;40.0;42.0;28.0;318.0;27.0
117;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2024 3e kwartaal;968.0;329.0;32.0;296.0;639.0;111.0;64.0;10.0;3.0;7.0;54.0;42.0;5.0;528.0;28.0;2.0;26.0;40.0;460.0;;;43.0;43.0;27.0;323.0;24.0
118;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2024 4e kwartaal;978.0;332.0;31.0;300.0;646.0;120.0;72.0;12.0;3.0;9.0;60.0;43.0;5.0;526.0;30.0;3.0;27.0;40.0;456.0;;;37.0;42.0;25.0;327.0;26.0
119;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekende bij UWV;2024;968.0;328.0;32.0;295.0;640.0;117.0;68.0;11.0;3.0;8.0;57.0;43.0;6.0;523.0;28.0;2.0;25.0;41.0;455.0;;;40.0;41.0;26.0;323.0;25.0
120;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
125;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
127;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
128;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
129;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
130;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
131;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
132;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
134;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
135;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
136;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
137;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
138;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
139;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
140;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
141;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
142;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
143;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
145;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2018 1e kwartaal;368.0;194.0;52.0;142.0;174.0;117.0;60.0;7.0;1.0;5.0;53.0;53.0;4.0;57.0;8.0;1.0;7.0;26.0;22.0;5.0;17.0;1.0;1.0;5.0;7.0;3.0
146;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2018 2e kwartaal;353.0;193.0;44.0;150.0;159.0;101.0;50.0;7.0;1.0;6.0;43.0;45.0;6.0;58.0;8.0;1.0;6.0;26.0;25.0;5.0;20.0;2.0;2.0;7.0;7.0;3.0
147;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2018 3e kwartaal;329.0;174.0;39.0;134.0;155.0;92.0;46.0;4.0;0.0;4.0;42.0;39.0;7.0;63.0;9.0;1.0;8.0;28.0;25.0;4.0;21.0;1.0;2.0;6.0;7.0;3.0
148;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2018 4e kwartaal;315.0;177.0;36.0;141.0;138.0;87.0;46.0;6.0;2.0;4.0;41.0;35.0;5.0;52.0;5.0;2.0;4.0;23.0;24.0;5.0;18.0;1.0;2.0;7.0;6.0;2.0
149;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2018;341.0;185.0;43.0;142.0;157.0;99.0;50.0;6.0;1.0;5.0;45.0;43.0;5.0;57.0;7.0;1.0;6.0;26.0;24.0;5.0;19.0;1.0;2.0;6.0;7.0;3.0
150;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2019 1e kwartaal;307.0;165.0;38.0;127.0;142.0;92.0;46.0;4.0;1.0;3.0;42.0;40.0;5.0;51.0;7.0;0.0;7.0;21.0;23.0;3.0;20.0;1.0;1.0;7.0;6.0;4.0
151;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2019 2e kwartaal;303.0;162.0;37.0;125.0;141.0;87.0;42.0;4.0;1.0;3.0;37.0;41.0;4.0;54.0;7.0;0.0;7.0;24.0;22.0;6.0;17.0;1.0;1.0;8.0;4.0;2.0
152;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2019 3e kwartaal;275.0;148.0;27.0;121.0;126.0;79.0;41.0;3.0;0.0;3.0;38.0;33.0;5.0;47.0;8.0;1.0;7.0;20.0;19.0;4.0;15.0;1.0;1.0;5.0;5.0;2.0
153;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2019 4e kwartaal;234.0;126.0;28.0;98.0;108.0;72.0;34.0;3.0;0.0;3.0;30.0;35.0;3.0;36.0;3.0;1.0;2.0;16.0;17.0;5.0;12.0;0.0;2.0;4.0;3.0;3.0
154;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2019;280.0;150.0;33.0;118.0;129.0;82.0;41.0;4.0;1.0;3.0;37.0;37.0;5.0;47.0;6.0;0.0;6.0;21.0;20.0;4.0;16.0;1.0;1.0;6.0;5.0;3.0
155;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2020 1e kwartaal;236.0;131.0;24.0;107.0;105.0;66.0;35.0;4.0;0.0;3.0;32.0;28.0;3.0;39.0;6.0;0.0;6.0;17.0;15.0;4.0;11.0;0.0;1.0;3.0;3.0;4.0
156;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2020 2e kwartaal;289.0;139.0;32.0;107.0;150.0;99.0;47.0;4.0;1.0;2.0;44.0;46.0;5.0;51.0;11.0;2.0;9.0;26.0;14.0;2.0;12.0;1.0;2.0;3.0;5.0;1.0
157;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2020 3e kwartaal;294.0;149.0;31.0;117.0;145.0;106.0;46.0;3.0;1.0;2.0;43.0;56.0;4.0;40.0;7.0;1.0;7.0;13.0;19.0;5.0;14.0;2.0;2.0;2.0;5.0;3.0
158;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2020 4e kwartaal;276.0;136.0;33.0;103.0;139.0;103.0;48.0;3.0;1.0;2.0;45.0;52.0;4.0;36.0;6.0;2.0;5.0;14.0;16.0;4.0;13.0;1.0;2.0;3.0;4.0;3.0
159;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2020;274.0;139.0;30.0;109.0;135.0;94.0;44.0;3.0;1.0;3.0;41.0;45.0;4.0;42.0;8.0;1.0;7.0;18.0;16.0;4.0;12.0;1.0;1.0;3.0;5.0;3.0
160;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2021 1e kwartaal;269.0;116.0;25.0;91.0;153.0;104.0;46.0;5.0;1.0;4.0;41.0;52.0;6.0;49.0;12.0;0.0;11.0;16.0;21.0;;;1.0;3.0;5.0;8.0;4.0
161;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2021 2e kwartaal;250.0;120.0;20.0;100.0;130.0;83.0;43.0;5.0;0.0;5.0;38.0;37.0;3.0;47.0;5.0;0.0;4.0;21.0;21.0;;;1.0;3.0;5.0;10.0;2.0
162;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2021 3e kwartaal;219.0;102.0;15.0;87.0;117.0;69.0;39.0;6.0;1.0;6.0;32.0;27.0;3.0;48.0;7.0;1.0;6.0;19.0;23.0;;;2.0;2.0;4.0;11.0;3.0
163;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2021 4e kwartaal;196.0;98.0;16.0;81.0;98.0;58.0;32.0;3.0;0.0;3.0;29.0;23.0;2.0;41.0;4.0;0.0;4.0;15.0;22.0;;;1.0;3.0;5.0;11.0;2.0
164;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2021;234.0;109.0;19.0;90.0;125.0;78.0;40.0;5.0;0.0;4.0;35.0;35.0;4.0;46.0;7.0;0.0;6.0;18.0;22.0;;;1.0;3.0;5.0;10.0;3.0
165;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2022 1e kwartaal;182.0;96.0;15.0;81.0;85.0;50.0;29.0;3.0;0.0;3.0;25.0;19.0;2.0;35.0;3.0;0.0;3.0;13.0;19.0;;;2.0;2.0;4.0;9.0;3.0
166;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2022 2e kwartaal;155.0;84.0;12.0;72.0;72.0;43.0;27.0;3.0;0.0;2.0;25.0;13.0;2.0;29.0;4.0;0.0;4.0;10.0;15.0;;;2.0;1.0;4.0;6.0;2.0
167;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2022 3e kwartaal;145.0;75.0;12.0;63.0;70.0;40.0;24.0;4.0;1.0;3.0;21.0;14.0;2.0;30.0;3.0;0.0;2.0;10.0;17.0;;;2.0;2.0;3.0;8.0;2.0
168;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2022 4e kwartaal;135.0;63.0;8.0;56.0;72.0;45.0;26.0;3.0;1.0;2.0;23.0;17.0;1.0;27.0;4.0;0.0;4.0;7.0;16.0;;;1.0;3.0;2.0;9.0;1.0
169;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2022;154.0;80.0;12.0;68.0;75.0;44.0;27.0;3.0;1.0;2.0;24.0;16.0;2.0;30.0;4.0;0.0;3.0;10.0;17.0;;;2.0;2.0;3.0;8.0;2.0
170;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2023 1e kwartaal;141.0;72.0;10.0;62.0;68.0;43.0;26.0;3.0;1.0;2.0;23.0;16.0;1.0;25.0;3.0;0.0;3.0;10.0;12.0;;;1.0;1.0;3.0;5.0;2.0
171;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2023 2e kwartaal;146.0;76.0;8.0;68.0;69.0;41.0;20.0;3.0;0.0;3.0;16.0;21.0;1.0;28.0;4.0;0.0;4.0;11.0;14.0;;;1.0;1.0;3.0;6.0;3.0
172;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2023 3e kwartaal;141.0;66.0;11.0;55.0;75.0;41.0;22.0;3.0;1.0;2.0;19.0;18.0;1.0;34.0;5.0;0.0;5.0;14.0;15.0;;;1.0;1.0;3.0;8.0;2.0
173;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2023 4e kwartaal;153.0;74.0;9.0;65.0;78.0;50.0;28.0;2.0;0.0;1.0;26.0;20.0;2.0;28.0;4.0;1.0;3.0;12.0;13.0;;;2.0;1.0;3.0;6.0;2.0
174;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2023;145.0;72.0;10.0;63.0;73.0;44.0;24.0;3.0;1.0;2.0;21.0;19.0;1.0;29.0;4.0;0.0;4.0;12.0;13.0;;;1.0;1.0;3.0;6.0;2.0
175;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2024 1e kwartaal;159.0;74.0;11.0;63.0;85.0;51.0;29.0;3.0;1.0;3.0;25.0;21.0;2.0;34.0;4.0;0.0;4.0;14.0;16.0;;;1.0;1.0;4.0;9.0;1.0
176;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2024 2e kwartaal;168.0;82.0;11.0;71.0;86.0;54.0;29.0;2.0;0.0;2.0;26.0;25.0;1.0;32.0;4.0;0.0;4.0;9.0;19.0;;;2.0;1.0;4.0;9.0;3.0
177;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2024 3e kwartaal;160.0;75.0;9.0;66.0;85.0;46.0;24.0;3.0;0.0;3.0;21.0;21.0;1.0;39.0;6.0;1.0;5.0;13.0;20.0;;;3.0;2.0;4.0;9.0;2.0
178;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2024 4e kwartaal;174.0;80.0;9.0;71.0;94.0;58.0;33.0;4.0;1.0;3.0;29.0;24.0;2.0;36.0;4.0;0.0;4.0;10.0;21.0;;;2.0;2.0;3.0;12.0;2.0
179;Totaal mannen en vrouwen;Totaal personen;Geregistreerd werkzoekend bij UWV met WW;2024;165.0;78.0;10.0;68.0;88.0;52.0;28.0;3.0;0.0;3.0;25.0;23.0;1.0;35.0;4.0;0.0;4.0;12.0;19.0;;;2.0;2.0;4.0;10.0;2.0
180;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
181;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
182;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
183;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
184;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
185;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
186;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
187;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
188;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
189;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
190;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
191;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
192;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
194;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
195;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
196;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
198;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
199;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
200;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
201;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
203;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
204;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
205;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2018 1e kwartaal;838.0;311.0;58.0;253.0;526.0;112.0;56.0;11.0;2.0;9.0;45.0;52.0;3.0;415.0;49.0;18.0;31.0;41.0;325.0;56.0;269.0;22.0;18.0;13.0;193.0;24.0
206;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2018 2e kwartaal;856.0;325.0;60.0;265.0;531.0;101.0;55.0;9.0;3.0;6.0;46.0;43.0;3.0;430.0;40.0;17.0;22.0;47.0;343.0;55.0;288.0;25.0;16.0;15.0;204.0;28.0
207;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2018 3e kwartaal;828.0;322.0;55.0;267.0;506.0;86.0;45.0;5.0;2.0;3.0;40.0;36.0;4.0;421.0;47.0;23.0;24.0;46.0;328.0;54.0;275.0;23.0;18.0;15.0;196.0;23.0
208;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2018 4e kwartaal;812.0;314.0;55.0;259.0;498.0;91.0;47.0;7.0;2.0;5.0;40.0;40.0;5.0;407.0;37.0;17.0;19.0;41.0;329.0;43.0;285.0;22.0;14.0;14.0;212.0;23.0
209;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2018;834.0;318.0;57.0;261.0;515.0;97.0;51.0;8.0;2.0;6.0;43.0;43.0;4.0;418.0;43.0;19.0;24.0;44.0;331.0;52.0;279.0;23.0;16.0;14.0;201.0;24.0
210;Totaal mannen en vrouwen;Totaal personen;Geregistr. werkzoekend UWV, geen WW;2019 1e kwartaal;816.0;311.0;54.0;257.0;505.0;98.0;54.0;11.0;3.0;8.0;43.0;39.0;5.0;407.0;35.0;19.0;16.0;43.0;329.0;43.0;286.0;22.0;16.0;16.0;210.0;23.0
