ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2;Kinderen_3;KinderenRelatief_4
227;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;143.3;10.4;;
228;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;149.7;10.6;;
229;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;154.3;10.8;;
230;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;142.7;9.7;;
231;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;140.8;9.5;;
232;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;70.9;4.7;;
233;Type: Alleenstaande onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;25.1;1.6;;
234;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;202.6;13.2;;
235;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;216.0;13.9;;
236;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;226.8;14.5;;
237;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;231.0;14.9;;
238;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;237.4;15.1;;
239;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;239.5;15.0;;
240;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;243.8;14.9;;
241;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;238.8;14.3;;
242;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;233.6;13.7;;
243;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;237.3;13.6;;
244;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;226.3;12.9;;
245;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;223.3;12.5;;
246;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;240.4;13.0;;
247;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;46.5;3.5;;
248;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;55.5;4.1;;
249;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;62.0;4.6;;
250;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;69.4;5.1;;
251;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;75.7;5.6;;
252;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;82.4;6.0;;
253;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;88.1;6.4;;
254;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;93.1;6.6;;
255;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;97.6;6.8;;
256;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;102.8;7.0;;
257;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;103.0;6.9;;
258;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;103.2;6.8;;
259;Type: Alleenstaande onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;104.0;6.8;;
260;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;290.6;18.9;;
261;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;307.0;19.7;;
262;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;322.8;20.7;;
263;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;324.6;20.9;;
264;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;334.1;21.3;;
265;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;337.9;21.2;;
266;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;348.7;21.3;;
267;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;343.1;20.5;;
268;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;338.4;19.9;;
269;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;343.9;19.8;;
270;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;329.7;18.8;;
271;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;325.9;18.2;;
272;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;341.1;18.4;;
273;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;101.0;7.7;;
274;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;114.0;8.5;;
275;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;127.0;9.3;;
276;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;130.5;9.7;;
277;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;139.1;10.2;;
278;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;148.2;10.9;;
279;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;156.9;11.3;;
280;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;163.9;11.7;;
281;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;170.2;11.9;;
282;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;178.8;12.2;;
283;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;177.5;12.0;;
284;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;177.7;11.8;;
285;Type: Alleenstaande onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;177.3;11.6;;
286;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;342.6;22.3;;
287;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;361.1;23.2;;
288;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;377.8;24.2;;
289;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;375.3;24.2;;
290;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;383.1;24.4;;
291;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;388.1;24.3;;
292;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;399.7;24.4;;
293;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;394.0;23.6;;
294;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;388.9;22.8;;
295;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;395.5;22.7;;
296;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;378.9;21.7;;
297;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;371.4;20.8;;
298;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;391.1;21.1;;
299;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;140.9;10.7;;
300;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;156.7;11.7;;
301;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;169.5;12.5;;
302;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;162.9;12.0;;
303;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;171.7;12.6;;
304;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;180.7;13.2;;
305;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;189.7;13.7;;
306;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;196.7;14.0;;
307;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;203.1;14.2;;
308;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;212.1;14.4;;
309;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;209.5;14.1;;
310;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;208.1;13.8;;
311;Type: Alleenstaande onder AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;208.3;13.6;;
312;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;24.9;3.1;;
313;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;36.8;4.4;;
314;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;43.2;5.0;;
315;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;38.4;4.4;;
316;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;29.2;3.3;;
317;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;30.0;3.3;;
318;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;32.7;3.5;;
319;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;33.6;3.6;;
320;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;32.8;3.4;;
321;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;32.5;3.4;;
322;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;26.9;2.8;;
323;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;21.2;2.1;;
324;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;24.9;2.5;;
325;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;5.9;0.7;;
326;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;6.3;0.8;;
327;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;7.3;0.9;;
328;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;7.8;0.9;;
329;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;8.8;1.0;;
330;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;8.9;1.0;;
331;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;9.2;1.0;;
332;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;10.3;1.1;;
333;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;11.3;1.2;;
334;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;11.2;1.2;;
335;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;10.0;1.0;;
336;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;7.3;0.7;;
337;Type: Alleenstaande vanaf AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;7.2;0.7;;
338;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;76.9;9.5;;
339;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;81.4;9.7;;
340;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;84.6;9.8;;
341;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;89.2;10.3;;
342;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;94.9;10.6;;
343;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;104.0;11.4;;
344;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;109.9;11.8;;
345;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;111.5;11.9;;
346;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;112.7;11.9;;
347;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;114.6;12.0;;
348;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;113.7;11.6;;
349;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;115.9;11.6;;
350;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;116.0;11.5;;
351;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;40.6;5.1;;
352;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;42.5;5.2;;
353;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;44.5;5.2;;
354;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;45.4;5.3;;
355;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;50.6;5.8;;
356;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;54.5;6.1;;
357;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;59.0;6.5;;
358;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;63.0;6.8;;
359;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;68.1;7.3;;
360;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;71.8;7.6;;
361;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;73.0;7.5;;
362;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;74.3;7.5;;
363;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;73.7;7.4;;
364;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;159.5;19.7;;
365;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;157.9;18.9;;
366;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;168.1;19.5;;
367;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;171.6;19.8;;
368;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;179.1;20.1;;
369;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;182.7;20.0;;
370;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;183.7;19.8;;
371;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;180.9;19.3;;
372;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;176.7;18.6;;
373;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;178.9;18.7;;
374;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;177.4;18.1;;
375;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;183.9;18.4;;
376;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;184.8;18.2;;
377;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;105.8;13.3;;
378;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;111.6;13.5;;
379;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;115.5;13.6;;
380;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;113.3;13.2;;
381;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;115.8;13.2;;
382;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;123.5;13.7;;
383;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;128.2;14.1;;
384;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;130.2;14.1;;
385;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;129.4;13.8;;
386;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;130.2;13.8;;
387;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;129.8;13.4;;
388;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;130.3;13.2;;
389;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;130.0;13.0;;
390;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;240.3;29.7;;
391;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;237.6;28.5;;
392;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;250.9;29.2;;
393;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;252.9;29.1;;
394;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;261.3;29.3;;
395;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;266.2;29.2;;
396;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;268.3;28.8;;
397;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;265.2;28.3;;
398;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;259.8;27.3;;
399;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;263.5;27.5;;
400;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;257.0;26.3;;
401;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;261.7;26.1;;
402;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;262.7;26.0;;
403;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;172.0;21.5;;
404;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;181.7;22.1;;
405;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;186.5;21.9;;
406;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;181.4;21.1;;
407;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;183.7;20.9;;
408;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;194.4;21.6;;
409;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;200.1;21.9;;
410;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;203.3;22.0;;
411;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;202.8;21.6;;
412;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;202.5;21.4;;
413;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;200.3;20.7;;
414;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;199.2;20.1;;
415;Type: Alleenstaande vanaf AOW-lft;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;198.3;19.9;;
416;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;651.3;4.8;269.4;8.0
417;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;750.9;5.5;306.3;9.1
418;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;821.2;6.1;331.0;9.9
419;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;787.9;5.8;320.8;9.7
420;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;753.6;5.6;303.4;9.2
421;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;691.6;5.1;278.1;8.5
422;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;661.5;4.8;263.9;8.1
423;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;665.0;4.8;258.0;7.9
424;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;617.1;4.5;238.2;7.4
425;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;573.3;4.1;217.7;6.8
426;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;517.0;3.7;192.4;6.1
427;Type: Meerpersoonshuishouden;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;416.7;3.0;151.6;4.8
