ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTwoonplaatsnaam_7;Gemeentenaam_8
3380;Luchthaven Schiphol;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden                         ;27;NH. ;ja ;nee
3381;Luchthaven Zuid-Limburg;888;Beek                       ;124;Westelijke Mijnstreek                             ;31;L.  ;nee;nee
3382;286;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
3383;664;74;Heerenveen                 ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
3384;Luissel;757;Boxtel                     ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
3385;166;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
3386;Lunen;296;Wijchen                    ;40;Gebied om Nijmegen                                ;25;Gld.;nee;nee
3387;Lunetten;865;Vught                      ;109;'s-Hertogenbosch en Vught                         ;30;NB. ;nee;nee
3388;Lunteren;228;Ede                        ;31;Gelderse Vallei                                   ;25;Gld.;ja ;nee
3389;Luntershoek;675;Hontenisse                 ;100;Overige gemeenten Oost-Zeeuwsch-Vlaanderen        ;29;Z.  ;nee;nee
3390;Lutjebroek;532;Stede Broec                ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;nee
3391;129;15;Grootegast                 ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;ja ;nee
3392;636;70;Franekeradeel              ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
3393;31;7;Bellingwedde               ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
3394;203;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
3395;Lutjewinkel;412;Niedorp                    ;53;Westelijk West-Friesland                          ;27;NH. ;ja ;nee
3396;554;59;Achtkarspelen              ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
3397;Lutkewierum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
3398;146;17;Haren                      ;8;Randgebied stad Groningen                         ;20;Gr. ;nee;nee
3399;Lutte, De;168;Losser                     ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
3400;Luttelgeest;171;Noordoostpolder            ;128;Noordoostpolder                                   ;24;Fle.;ja ;nee
3401;Lutten;160;Hardenberg                 ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;nee
3402;Luttenberg;177;Raalte                     ;22;Zuidwest-Overijssel                               ;23;O.  ;ja ;nee
3403;Lutterade;906;Geleen                     ;124;Westelijke Mijnstreek                             ;31;L.  ;nee;nee
3404;Lutterveld;214;Buren                      ;38;Westelijke Betuwe                                 ;25;Gld.;nee;nee
3405;792;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
3406;Luyksgestel;810;Luyksgestel                ;116;Kempenland                                        ;30;NB. ;ja ;ja 
3407;Lytshuzen;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
3408;Maalbroek;957;Roermond                   ;122;Overig Midden-Limburg ten oosten van de Maas      ;31;L.  ;nee;nee
3409;Maaldrift;629;Wassenaar                  ;80;Randgebied 's-Gravenhage                          ;28;ZH. ;nee;nee
3410;Maarheeze;811;Maarheeze                  ;117;Valkenswaard en oostelijke randgemeenten          ;30;NB. ;ja ;ja 
3411;423;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;nee;nee
3412;Maarland;905;Eijsden                    ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
3413;Maarn;332;Maarn                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;ja ;ja 
3414;Maarsbergen;332;Maarn                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;ja ;nee
3415;239;37;Stadskanaal                ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
3416;Maarssen;333;Maarssen                   ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;ja ;ja 
3417;Maarssenbroek;333;Maarssen                   ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
3418;Maartensdijk;344;Utrecht                    ;47;Stad Utrecht                                      ;26;U.  ;nee;nee
3419;Maartensdijk;334;Maartensdijk               ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;ja ;ja 
3420;Maas, Aan de;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
3421;Maasband;971;Stein                      ;124;Westelijke Mijnstreek                             ;31;L.  ;nee;nee
3422;Maasbommel;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;ja ;nee
3423;Maasbracht;933;Maasbracht                 ;122;Overig Midden-Limburg ten oosten van de Maas      ;31;L.  ;ja ;ja 
3424;Maasbree;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;ja 
3425;Maasdam;585;Binnenmaas                 ;90;Hoeksche Waard                                    ;28;ZH. ;ja ;nee
3426;Maasdijk;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;nee;nee
3427;Maasdijk;555;Maasland                   ;81;Westland                                          ;28;ZH. ;nee;nee
3428;Maasdijk (ged.);519;'s-Gravenzande             ;81;Westland                                          ;28;ZH. ;nee;nee
3429;Maasdijk (ged.);565;Naaldwijk                  ;81;Westland                                          ;28;ZH. ;ja ;nee
3430;Maasdonk;1671;Maasdonk                   ;111;Maaskant                                          ;30;NB. ;nee;ja 
3431;Maasdriel;263;Maasdriel                  ;42;Bommelerwaard                                     ;25;Gld.;nee;ja 
3432;Maashees;863;Vierlingsbeek              ;119;Land van Cuijk                                    ;30;NB. ;ja ;nee
3433;Maaskantje;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
3434;Maasland;555;Maasland                   ;81;Westland                                          ;28;ZH. ;ja ;ja 
3435;Maasniel;957;Roermond                   ;122;Overig Midden-Limburg ten oosten van de Maas      ;31;L.  ;nee;nee
3436;Maassluis;556;Maassluis                  ;85;Industriegebied ten noorden van de Nieuwe Waterweg;28;ZH. ;ja ;ja 
3437;Maastricht;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;ja ;ja 
3438;Maasvlakte;599;Rotterdam                  ;84;Rotterdam                                         ;28;ZH. ;ja ;nee
3439;Maatsehei;856;Uden                       ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
3440;Macharen;828;Oss                        ;111;Maaskant                                          ;30;NB. ;ja ;nee
3441;Made;812;Made en Drimmelen          ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;ja ;nee
3442;Made en Drimmelen;812;Made en Drimmelen          ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;ja 
3443;Magele;159;Den Ham                    ;21;Noordoost-Overijssel                              ;23;O.  ;nee;nee
3444;Magrette;650;Axel                       ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
3445;Majella;344;Utrecht                    ;47;Stad Utrecht                                      ;26;U.  ;nee;nee
3446;762;85;Ooststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
3447;Makkum;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
3448;Makkum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
3449;937;107;Beilen                     ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
3450;Malburgen;202;Arnhem                     ;35;Arnhem                                            ;25;Gld.;nee;nee
3451;Malden;252;Heumen                     ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
3452;Maliskamp;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught                         ;30;NB. ;nee;nee
3453;Mallem;229;Eibergen                   ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;nee;nee
3454;Mamelis;981;Vaals                      ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
3455;Mander;183;Tubbergen                  ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
3456;Manderveen;183;Tubbergen                  ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
3457;Manen;228;Ede                        ;31;Gelderse Vallei                                   ;25;Gld.;nee;nee
3458;Mantgum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
3459;Mantinge;134;Westerbork                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
3460;Maranatha (Zustercomplex);770;Eersel                     ;116;Kempenland                                        ;30;NB. ;nee;nee
3461;Maren;808;Lith                       ;111;Maaskant                                          ;30;NB. ;nee;nee
3462;Maren-Kessel;808;Lith                       ;111;Maaskant                                          ;30;NB. ;ja ;nee
3463;Margraten;936;Margraten                  ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;ja ;ja 
3464;Maria Gewanden;917;Heerlen                    ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
3465;Maria Parochie;183;Tubbergen                  ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
3466;Mariadorp;905;Eijsden                    ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
3467;Mariaheide;860;Veghel                     ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
3468;Mariahoeve;518;'s-Gravenhage              ;79;'s-Gravenhage                                     ;28;ZH. ;nee;nee
3469;Mariahoop;902;Echt                       ;122;Overig Midden-Limburg ten oosten van de Maas      ;31;L.  ;ja ;nee
3470;Mariahout;807;Lieshout                   ;115;Industriegebied Helmond                           ;30;NB. ;ja ;nee
3471;Mariarade;917;Heerlen                    ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
3472;Mariekerke;686;Mariekerke                 ;96;Overige gemeenten Walcheren                       ;29;Z.  ;nee;ja 
3473;Marienberg;160;Hardenberg                 ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;nee
3474;Mariendaal;202;Arnhem                     ;35;Arnhem                                            ;25;Gld.;nee;nee
3475;Mariendijk;565;Naaldwijk                  ;81;Westland                                          ;28;ZH. ;nee;nee
3476;Marienheem;177;Raalte                     ;22;Zuidwest-Overijssel                               ;23;O.  ;ja ;nee
3477;Marienvelde;278;Ruurlo                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;nee
3478;Marienwaard;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;nee;nee
3479;Marijenkampen;181;Steenwijk                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
3480;Markelerbroek;169;Markelo                    ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
3481;Markelo;169;Markelo                    ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;ja 
3482;Marken;852;Waterland                  ;57;Waterland                                         ;27;NH. ;ja ;nee
3483;Markenbinnen;365;Graft-De Rijp              ;56;Noordhollands Middengewest                        ;27;NH. ;ja ;nee
3484;Markluiden;246;Heerde                     ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;nee;nee
3485;Marknesse;171;Noordoostpolder            ;128;Noordoostpolder                                   ;24;Fle.;ja ;nee
3486;Markvelde;151;Diepenheim                 ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
3487;Marle;163;Hellendoorn                ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
3488;Marle;190;Wijhe                      ;22;Zuidwest-Overijssel                               ;23;O.  ;ja ;nee
3489;609;68;Ferwerderadeel             ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
3490;Mars, De;261;Lienden                    ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
3491;Marsdijk;261;Lienden                    ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
3492;739;83;Menaldumadeel              ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
3493;5;3;Appingedam                 ;2;Appingedam, Delfzijl                              ;20;Gr. ;nee;nee
3494;167;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
3495;221;25;Marum                      ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;ja ;ja 
3496;Marwijksoord;126;Rolde                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
3497;Mastenbroek (ged.);193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
3498;Mastenbroek (ged.);161;Hasselt                    ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
3499;Mastenbroek (ged.);154;Genemuiden                 ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
3500;Mastenbroek (ged.);191;IJsselmuiden               ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
