ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
9641;Total countries;66521 Glassware of glass-ceramics;2022 May;0.0;1.0
9642;Total countries;66521 Glassware of glass-ceramics;2022 June;1.0;0.0
9643;Total countries;66521 Glassware of glass-ceramics;2022 July;2.0;1.0
9644;Total countries;66521 Glassware of glass-ceramics;2022 August;1.0;1.0
9645;Total countries;66521 Glassware of glass-ceramics;2022 September;0.0;1.0
9646;Total countries;66521 Glassware of glass-ceramics;2022 October;0.0;0.0
9647;Total countries;66521 Glassware of glass-ceramics;2022 November;1.0;0.0
9648;Total countries;66521 Glassware of glass-ceramics;2022 December;1.0;1.0
9649;Total countries;66521 Glassware of glass-ceramics;2022;9.0;7.0
9650;Total countries;66521 Glassware of glass-ceramics;2023 January;1.0;0.0
9651;Total countries;66521 Glassware of glass-ceramics;2023 February;1.0;1.0
9652;Total countries;66521 Glassware of glass-ceramics;2023 March;1.0;1.0
9653;Total countries;66521 Glassware of glass-ceramics;2023 April;0.0;0.0
9654;Total countries;66521 Glassware of glass-ceramics;2023 May;0.0;1.0
9655;Total countries;66521 Glassware of glass-ceramics;2023 June;0.0;1.0
9656;Total countries;66521 Glassware of glass-ceramics;2023 July;0.0;1.0
9657;Total countries;66521 Glassware of glass-ceramics;2023 August;1.0;1.0
9658;Total countries;66521 Glassware of glass-ceramics;2023 September;0.0;1.0
9659;Total countries;66521 Glassware of glass-ceramics;2023 October;0.0;1.0
9660;Total countries;66521 Glassware of glass-ceramics;2023 November;1.0;1.0
9661;Total countries;66521 Glassware of glass-ceramics;2023 December;0.0;1.0
9662;Total countries;66521 Glassware of glass-ceramics;2023;6.0;8.0
9663;Total countries;66521 Glassware of glass-ceramics;2024 January;0.0;0.0
9664;Total countries;66521 Glassware of glass-ceramics;2024 February;0.0;1.0
9665;Total countries;66521 Glassware of glass-ceramics;2024 March;1.0;0.0
9666;Total countries;66521 Glassware of glass-ceramics;2024 April;1.0;1.0
9667;Total countries;66521 Glassware of glass-ceramics;2024 May;0.0;1.0
9668;Total countries;66521 Glassware of glass-ceramics;2024 June;1.0;1.0
9669;Total countries;66521 Glassware of glass-ceramics;2024 July;1.0;1.0
9670;Total countries;66521 Glassware of glass-ceramics;2024 August;1.0;0.0
9671;Total countries;66521 Glassware of glass-ceramics;2024 September;1.0;0.0
9672;Total countries;66521 Glassware of glass-ceramics;2024 October;1.0;1.0
9673;Total countries;66521 Glassware of glass-ceramics;2024 November;1.0;1.0
9674;Total countries;66521 Glassware of glass-ceramics;2024 January-November;6.0;7.0
9675;Total countries;66522 Drinking glasses other than of ...;2015 January;10.0;10.0
9676;Total countries;66522 Drinking glasses other than of ...;2015 February;8.0;7.0
9677;Total countries;66522 Drinking glasses other than of ...;2015 March;9.0;9.0
9678;Total countries;66522 Drinking glasses other than of ...;2015 April;7.0;9.0
9679;Total countries;66522 Drinking glasses other than of ...;2015 May;7.0;10.0
9680;Total countries;66522 Drinking glasses other than of ...;2015 June;8.0;11.0
9681;Total countries;66522 Drinking glasses other than of ...;2015 July;7.0;10.0
9682;Total countries;66522 Drinking glasses other than of ...;2015 August;8.0;9.0
9683;Total countries;66522 Drinking glasses other than of ...;2015 September;9.0;12.0
9684;Total countries;66522 Drinking glasses other than of ...;2015 October;9.0;11.0
9685;Total countries;66522 Drinking glasses other than of ...;2015 November;7.0;10.0
9686;Total countries;66522 Drinking glasses other than of ...;2015 December;7.0;10.0
9687;Total countries;66522 Drinking glasses other than of ...;2015;97.0;118.0
9688;Total countries;66522 Drinking glasses other than of ...;2016 January;6.0;9.0
9689;Total countries;66522 Drinking glasses other than of ...;2016 February;7.0;9.0
9690;Total countries;66522 Drinking glasses other than of ...;2016 March;7.0;11.0
9691;Total countries;66522 Drinking glasses other than of ...;2016 April;8.0;9.0
9692;Total countries;66522 Drinking glasses other than of ...;2016 May;10.0;9.0
9693;Total countries;66522 Drinking glasses other than of ...;2016 June;9.0;9.0
9694;Total countries;66522 Drinking glasses other than of ...;2016 July;8.0;10.0
9695;Total countries;66522 Drinking glasses other than of ...;2016 August;8.0;10.0
9696;Total countries;66522 Drinking glasses other than of ...;2016 September;9.0;10.0
9697;Total countries;66522 Drinking glasses other than of ...;2016 October;6.0;11.0
9698;Total countries;66522 Drinking glasses other than of ...;2016 November;9.0;11.0
9699;Total countries;66522 Drinking glasses other than of ...;2016 December;9.0;8.0
9700;Total countries;66522 Drinking glasses other than of ...;2016;97.0;117.0
9701;Total countries;66522 Drinking glasses other than of ...;2017 January;8.0;9.0
9702;Total countries;66522 Drinking glasses other than of ...;2017 February;9.0;10.0
9703;Total countries;66522 Drinking glasses other than of ...;2017 March;9.0;10.0
9704;Total countries;66522 Drinking glasses other than of ...;2017 April;9.0;8.0
9705;Total countries;66522 Drinking glasses other than of ...;2017 May;8.0;11.0
9706;Total countries;66522 Drinking glasses other than of ...;2017 June;8.0;10.0
9707;Total countries;66522 Drinking glasses other than of ...;2017 July;8.0;9.0
9708;Total countries;66522 Drinking glasses other than of ...;2017 August;8.0;10.0
9709;Total countries;66522 Drinking glasses other than of ...;2017 September;9.0;11.0
9710;Total countries;66522 Drinking glasses other than of ...;2017 October;9.0;11.0
9711;Total countries;66522 Drinking glasses other than of ...;2017 November;10.0;11.0
9712;Total countries;66522 Drinking glasses other than of ...;2017 December;9.0;10.0
9713;Total countries;66522 Drinking glasses other than of ...;2017;102.0;119.0
9714;Total countries;66522 Drinking glasses other than of ...;2018 January;8.0;10.0
9715;Total countries;66522 Drinking glasses other than of ...;2018 February;7.0;8.0
9716;Total countries;66522 Drinking glasses other than of ...;2018 March;8.0;8.0
9717;Total countries;66522 Drinking glasses other than of ...;2018 April;9.0;9.0
9718;Total countries;66522 Drinking glasses other than of ...;2018 May;10.0;12.0
9719;Total countries;66522 Drinking glasses other than of ...;2018 June;10.0;9.0
9720;Total countries;66522 Drinking glasses other than of ...;2018 July;9.0;9.0
9721;Total countries;66522 Drinking glasses other than of ...;2018 August;11.0;10.0
9722;Total countries;66522 Drinking glasses other than of ...;2018 September;10.0;11.0
9723;Total countries;66522 Drinking glasses other than of ...;2018 October;10.0;11.0
9724;Total countries;66522 Drinking glasses other than of ...;2018 November;10.0;14.0
9725;Total countries;66522 Drinking glasses other than of ...;2018 December;10.0;10.0
9726;Total countries;66522 Drinking glasses other than of ...;2018;111.0;121.0
9727;Total countries;66522 Drinking glasses other than of ...;2019 January;7.0;8.0
9728;Total countries;66522 Drinking glasses other than of ...;2019 February;6.0;8.0
9729;Total countries;66522 Drinking glasses other than of ...;2019 March;8.0;9.0
9730;Total countries;66522 Drinking glasses other than of ...;2019 April;8.0;9.0
9731;Total countries;66522 Drinking glasses other than of ...;2019 May;7.0;8.0
9732;Total countries;66522 Drinking glasses other than of ...;2019 June;10.0;8.0
9733;Total countries;66522 Drinking glasses other than of ...;2019 July;10.0;8.0
9734;Total countries;66522 Drinking glasses other than of ...;2019 August;11.0;10.0
9735;Total countries;66522 Drinking glasses other than of ...;2019 September;11.0;12.0
9736;Total countries;66522 Drinking glasses other than of ...;2019 October;11.0;13.0
9737;Total countries;66522 Drinking glasses other than of ...;2019 November;9.0;9.0
9738;Total countries;66522 Drinking glasses other than of ...;2019 December;8.0;8.0
9739;Total countries;66522 Drinking glasses other than of ...;2019;106.0;111.0
9740;Total countries;66522 Drinking glasses other than of ...;2020 January;7.0;8.0
9741;Total countries;66522 Drinking glasses other than of ...;2020 February;7.0;8.0
9742;Total countries;66522 Drinking glasses other than of ...;2020 March;7.0;8.0
9743;Total countries;66522 Drinking glasses other than of ...;2020 April;3.0;3.0
9744;Total countries;66522 Drinking glasses other than of ...;2020 May;5.0;5.0
9745;Total countries;66522 Drinking glasses other than of ...;2020 June;6.0;7.0
9746;Total countries;66522 Drinking glasses other than of ...;2020 July;9.0;10.0
9747;Total countries;66522 Drinking glasses other than of ...;2020 August;7.0;8.0
9748;Total countries;66522 Drinking glasses other than of ...;2020 September;9.0;8.0
9749;Total countries;66522 Drinking glasses other than of ...;2020 October;8.0;10.0
9750;Total countries;66522 Drinking glasses other than of ...;2020 November;9.0;8.0
9751;Total countries;66522 Drinking glasses other than of ...;2020 December;7.0;8.0
9752;Total countries;66522 Drinking glasses other than of ...;2020;84.0;89.0
9753;Total countries;66522 Drinking glasses other than of ...;2021 January;;
9754;Total countries;66522 Drinking glasses other than of ...;2021 February;;
9755;Total countries;66522 Drinking glasses other than of ...;2021 March;;
9756;Total countries;66522 Drinking glasses other than of ...;2021 April;;
9757;Total countries;66522 Drinking glasses other than of ...;2021 May;;
9758;Total countries;66522 Drinking glasses other than of ...;2021 June;;
9759;Total countries;66522 Drinking glasses other than of ...;2021 July;;
9760;Total countries;66522 Drinking glasses other than of ...;2021 August;;
9761;Total countries;66522 Drinking glasses other than of ...;2021 September;;
9762;Total countries;66522 Drinking glasses other than of ...;2021 October;;
9763;Total countries;66522 Drinking glasses other than of ...;2021 November;;
9764;Total countries;66522 Drinking glasses other than of ...;2021 December;;
9765;Total countries;66522 Drinking glasses other than of ...;2021;;
9766;Total countries;66522 Drinking glasses other than of ...;2022 January;11.0;12.0
9767;Total countries;66522 Drinking glasses other than of ...;2022 February;11.0;13.0
9768;Total countries;66522 Drinking glasses other than of ...;2022 March;14.0;15.0
9769;Total countries;66522 Drinking glasses other than of ...;2022 April;13.0;14.0
9770;Total countries;66522 Drinking glasses other than of ...;2022 May;15.0;18.0
9771;Total countries;66522 Drinking glasses other than of ...;2022 June;15.0;20.0
9772;Total countries;66522 Drinking glasses other than of ...;2022 July;13.0;17.0
9773;Total countries;66522 Drinking glasses other than of ...;2022 August;14.0;19.0
9774;Total countries;66522 Drinking glasses other than of ...;2022 September;15.0;21.0
9775;Total countries;66522 Drinking glasses other than of ...;2022 October;15.0;20.0
9776;Total countries;66522 Drinking glasses other than of ...;2022 November;15.0;21.0
9777;Total countries;66522 Drinking glasses other than of ...;2022 December;22.0;17.0
9778;Total countries;66522 Drinking glasses other than of ...;2022;174.0;207.0
9779;Total countries;66522 Drinking glasses other than of ...;2023 January;32.0;21.0
9780;Total countries;66522 Drinking glasses other than of ...;2023 February;19.0;19.0
9781;Total countries;66522 Drinking glasses other than of ...;2023 March;26.0;23.0
9782;Total countries;66522 Drinking glasses other than of ...;2023 April;15.0;18.0
9783;Total countries;66522 Drinking glasses other than of ...;2023 May;16.0;22.0
9784;Total countries;66522 Drinking glasses other than of ...;2023 June;18.0;22.0
9785;Total countries;66522 Drinking glasses other than of ...;2023 July;17.0;22.0
9786;Total countries;66522 Drinking glasses other than of ...;2023 August;15.0;20.0
9787;Total countries;66522 Drinking glasses other than of ...;2023 September;14.0;20.0
9788;Total countries;66522 Drinking glasses other than of ...;2023 October;15.0;20.0
9789;Total countries;66522 Drinking glasses other than of ...;2023 November;15.0;20.0
9790;Total countries;66522 Drinking glasses other than of ...;2023 December;9.0;15.0
9791;Total countries;66522 Drinking glasses other than of ...;2023;209.0;241.0
9792;Total countries;66522 Drinking glasses other than of ...;2024 January;16.0;19.0
9793;Total countries;66522 Drinking glasses other than of ...;2024 February;16.0;20.0
9794;Total countries;66522 Drinking glasses other than of ...;2024 March;15.0;20.0
9795;Total countries;66522 Drinking glasses other than of ...;2024 April;13.0;20.0
9796;Total countries;66522 Drinking glasses other than of ...;2024 May;13.0;21.0
9797;Total countries;66522 Drinking glasses other than of ...;2024 June;16.0;19.0
9798;Total countries;66522 Drinking glasses other than of ...;2024 July;15.0;19.0
9799;Total countries;66522 Drinking glasses other than of ...;2024 August;13.0;19.0
9800;Total countries;66522 Drinking glasses other than of ...;2024 September;16.0;17.0
9801;Total countries;66522 Drinking glasses other than of ...;2024 October;19.0;22.0
9802;Total countries;66522 Drinking glasses other than of ...;2024 November;16.0;19.0
9803;Total countries;66522 Drinking glasses other than of ...;2024 January-November;168.0;216.0
9804;Total countries;66523 Glassware of a kind used for ta...;2015 January;3.0;1.0
9805;Total countries;66523 Glassware of a kind used for ta...;2015 February;3.0;2.0
9806;Total countries;66523 Glassware of a kind used for ta...;2015 March;5.0;2.0
9807;Total countries;66523 Glassware of a kind used for ta...;2015 April;3.0;2.0
9808;Total countries;66523 Glassware of a kind used for ta...;2015 May;4.0;3.0
9809;Total countries;66523 Glassware of a kind used for ta...;2015 June;4.0;3.0
9810;Total countries;66523 Glassware of a kind used for ta...;2015 July;4.0;2.0
9811;Total countries;66523 Glassware of a kind used for ta...;2015 August;3.0;1.0
9812;Total countries;66523 Glassware of a kind used for ta...;2015 September;3.0;2.0
9813;Total countries;66523 Glassware of a kind used for ta...;2015 October;4.0;3.0
9814;Total countries;66523 Glassware of a kind used for ta...;2015 November;3.0;3.0
9815;Total countries;66523 Glassware of a kind used for ta...;2015 December;3.0;2.0
9816;Total countries;66523 Glassware of a kind used for ta...;2015;42.0;26.0
9817;Total countries;66523 Glassware of a kind used for ta...;2016 January;3.0;2.0
9818;Total countries;66523 Glassware of a kind used for ta...;2016 February;4.0;2.0
9819;Total countries;66523 Glassware of a kind used for ta...;2016 March;4.0;3.0
9820;Total countries;66523 Glassware of a kind used for ta...;2016 April;4.0;3.0
9821;Total countries;66523 Glassware of a kind used for ta...;2016 May;4.0;3.0
9822;Total countries;66523 Glassware of a kind used for ta...;2016 June;3.0;3.0
9823;Total countries;66523 Glassware of a kind used for ta...;2016 July;3.0;2.0
9824;Total countries;66523 Glassware of a kind used for ta...;2016 August;2.0;2.0
9825;Total countries;66523 Glassware of a kind used for ta...;2016 September;4.0;2.0
9826;Total countries;66523 Glassware of a kind used for ta...;2016 October;4.0;2.0
9827;Total countries;66523 Glassware of a kind used for ta...;2016 November;5.0;3.0
9828;Total countries;66523 Glassware of a kind used for ta...;2016 December;4.0;2.0
9829;Total countries;66523 Glassware of a kind used for ta...;2016;45.0;30.0
9830;Total countries;66523 Glassware of a kind used for ta...;2017 January;4.0;3.0
9831;Total countries;66523 Glassware of a kind used for ta...;2017 February;4.0;3.0
9832;Total countries;66523 Glassware of a kind used for ta...;2017 March;4.0;3.0
9833;Total countries;66523 Glassware of a kind used for ta...;2017 April;4.0;2.0
