ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
306;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2015;4005.0;11.3;
307;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2015;4105.0;11.6;
308;JZ Totaal jeugdzorg;Oost-Groningen (CR);2015;4475.0;12.6;
309;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2016;3775.0;10.7;
310;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2016;3870.0;10.9;
311;JZ Totaal jeugdzorg;Oost-Groningen (CR);2016;4290.0;12.1;
312;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2017;4075.0;11.7;
313;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2017;4280.0;12.3;
314;JZ Totaal jeugdzorg;Oost-Groningen (CR);2017;4660.0;13.4;
315;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2018;3640.0;11.6;
316;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2018;3640.0;11.6;
317;JZ Totaal jeugdzorg;Oost-Groningen (CR);2018;4135.0;13.2;
318;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2019;3580.0;11.5;
319;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2019;3550.0;11.4;
320;JZ Totaal jeugdzorg;Oost-Groningen (CR);2019;4070.0;13.0;
321;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2020;3350.0;10.7;
322;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2020;3440.0;11.0;
323;JZ Totaal jeugdzorg;Oost-Groningen (CR);2020;3865.0;12.4;
324;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2015;1200.0;10.6;
325;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2015;1210.0;10.7;
326;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2015;1345.0;11.9;
327;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2016;1060.0;9.5;
328;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2016;1110.0;10.0;
329;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2016;1220.0;11.0;
330;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2017;1155.0;10.5;
331;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2017;1215.0;11.0;
332;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2017;1315.0;11.9;
333;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2018;1085.0;10.0;
334;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2018;1120.0;10.3;
335;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2018;1255.0;11.6;
336;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2019;1095.0;10.2;
337;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2019;1080.0;10.1;
338;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2019;1230.0;11.5;
339;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2020;1045.0;9.9;
340;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2020;1015.0;9.6;
341;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2020;1175.0;11.1;
342;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2015;8625.0;7.9;
343;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2015;8945.0;8.1;
344;JZ Totaal jeugdzorg;Overig Groningen (CR);2015;9815.0;8.9;
345;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2016;8220.0;7.6;
346;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2016;8450.0;7.8;
347;JZ Totaal jeugdzorg;Overig Groningen (CR);2016;9405.0;8.6;
348;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2017;8945.0;8.3;
349;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2017;9375.0;8.7;
350;JZ Totaal jeugdzorg;Overig Groningen (CR);2017;10305.0;9.5;
351;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2018;8725.0;7.9;
352;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2018;8785.0;8.0;
353;JZ Totaal jeugdzorg;Overig Groningen (CR);2018;9950.0;9.1;
354;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2019;8715.0;8.0;
355;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2019;8580.0;7.9;
356;JZ Totaal jeugdzorg;Overig Groningen (CR);2019;9910.0;9.1;
357;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2020;8285.0;7.6;
358;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2020;8510.0;7.8;
359;JZ Totaal jeugdzorg;Overig Groningen (CR);2020;9650.0;8.9;
360;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2015;6785.0;7.7;
361;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2015;7125.0;8.1;
362;JZ Totaal jeugdzorg;Noord-Friesland (CR);2015;7925.0;9.0;
363;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2016;6540.0;7.5;
364;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2016;6640.0;7.6;
365;JZ Totaal jeugdzorg;Noord-Friesland (CR);2016;7595.0;8.7;
366;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2017;8020.0;9.2;
367;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2017;8035.0;9.2;
368;JZ Totaal jeugdzorg;Noord-Friesland (CR);2017;9175.0;10.6;
369;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2018;6885.0;8.1;
370;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2018;7150.0;8.5;
371;JZ Totaal jeugdzorg;Noord-Friesland (CR);2018;7950.0;9.4;
372;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2019;7065.0;8.4;
373;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2019;6980.0;8.3;
374;JZ Totaal jeugdzorg;Noord-Friesland (CR);2019;8115.0;9.7;
375;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2020;6920.0;8.3;
376;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2020;6855.0;8.2;
377;JZ Totaal jeugdzorg;Noord-Friesland (CR);2020;8035.0;9.6;
378;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2015;2465.0;6.8;
379;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2015;2515.0;6.9;
380;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2015;2900.0;8.0;
381;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2016;2305.0;6.4;
382;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2016;2285.0;6.4;
383;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2016;2685.0;7.5;
384;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2017;2610.0;7.3;
385;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2017;2625.0;7.3;
386;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2017;2985.0;8.4;
387;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2018;2545.0;6.9;
388;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2018;2625.0;7.1;
389;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2018;2995.0;8.1;
390;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2019;2680.0;7.4;
391;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2019;2680.0;7.4;
392;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2019;3165.0;8.7;
393;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2020;2610.0;7.2;
394;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2020;2605.0;7.2;
395;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2020;3085.0;8.5;
396;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2015;4245.0;8.7;
397;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2015;4330.0;8.9;
398;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2015;4825.0;9.9;
399;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2016;3980.0;8.2;
400;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2016;4040.0;8.3;
401;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2016;4565.0;9.4;
402;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2017;4365.0;9.0;
403;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2017;4435.0;9.2;
404;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2017;4960.0;10.3;
405;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2018;3990.0;8.3;
406;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2018;4295.0;9.0;
407;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2018;4695.0;9.8;
408;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2019;4250.0;8.9;
409;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2019;4165.0;8.7;
410;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2019;4865.0;10.2;
411;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2020;4060.0;8.6;
412;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2020;4075.0;8.6;
413;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2020;4730.0;10.0;
414;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2015;4650.0;9.7;
415;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2015;4950.0;10.3;
416;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2015;5275.0;11.0;
417;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2016;4565.0;9.6;
418;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2016;4470.0;9.4;
419;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2016;5080.0;10.7;
420;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2017;5030.0;10.3;
421;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2017;5265.0;10.8;
422;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2017;5675.0;11.6;
423;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2018;4960.0;10.3;
424;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2018;5120.0;10.6;
425;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2018;5735.0;11.9;
426;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2019;5070.0;10.7;
427;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2019;4995.0;10.5;
428;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2019;5755.0;12.1;
429;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2020;4800.0;10.2;
430;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2020;4870.0;10.3;
431;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2020;5495.0;11.7;
432;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2015;3845.0;9.2;
433;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2015;3975.0;9.6;
434;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2015;4345.0;10.4;
435;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2016;3765.0;9.2;
436;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2016;3715.0;9.1;
437;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2016;4165.0;10.2;
438;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2017;4125.0;10.1;
439;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2017;4355.0;10.7;
440;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2017;4635.0;11.4;
441;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2018;4225.0;10.5;
442;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2018;4315.0;10.7;
443;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2018;4860.0;12.0;
444;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2019;4240.0;10.6;
445;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2019;4040.0;10.1;
446;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2019;4730.0;11.8;
447;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2020;3815.0;9.6;
448;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2020;3885.0;9.8;
449;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2020;4370.0;11.0;
450;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2015;2920.0;8.6;
451;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2015;3130.0;9.2;
452;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2015;3455.0;10.2;
453;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2016;2820.0;8.4;
454;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2016;2860.0;8.5;
455;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2016;3250.0;9.6;
456;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2017;3315.0;9.8;
457;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2017;3505.0;10.4;
458;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2017;3830.0;11.4;
459;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2018;3300.0;9.8;
460;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2018;3350.0;9.9;
461;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2018;3810.0;11.3;
462;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2019;3355.0;9.9;
463;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2019;3340.0;9.9;
464;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2019;3855.0;11.4;
465;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2020;3260.0;9.7;
466;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2020;3260.0;9.7;
467;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2020;3695.0;11.0;
468;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2015;7635.0;7.3;
469;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2015;8245.0;7.9;
470;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2015;8830.0;8.4;
471;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2016;7795.0;7.4;
472;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2016;8005.0;7.6;
473;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2016;8730.0;8.3;
474;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2017;8185.0;7.8;
475;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2017;8655.0;8.2;
476;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2017;9475.0;9.0;
477;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2018;7945.0;7.5;
478;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2018;8400.0;8.0;
479;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2018;9395.0;8.9;
480;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2019;8570.0;8.1;
481;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2019;8615.0;8.2;
482;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2019;9865.0;9.4;
483;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2020;8210.0;7.8;
484;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2020;8285.0;7.8;
485;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2020;9560.0;9.0;
486;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2015;3255.0;8.0;
487;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2015;3520.0;8.6;
488;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2015;3735.0;9.1;
489;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2016;3500.0;8.6;
490;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2016;3555.0;8.7;
491;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2016;3790.0;9.3;
492;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2017;3360.0;8.3;
493;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2017;3445.0;8.5;
494;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2017;3775.0;9.3;
495;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2018;2975.0;7.3;
496;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2018;3050.0;7.5;
497;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2018;3425.0;8.5;
498;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2019;2970.0;7.4;
499;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2019;2945.0;7.3;
500;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2019;3370.0;8.4;
501;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2020;2760.0;6.9;
502;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2020;2855.0;7.1;
503;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2020;3260.0;8.1;
504;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2015;10475.0;6.1;
505;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2015;11190.0;6.5;
506;JZ Totaal jeugdzorg;Twente (CR);2015;12450.0;7.3;
507;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2016;11275.0;6.6;
508;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2016;11710.0;6.9;
509;JZ Totaal jeugdzorg;Twente (CR);2016;13190.0;7.8;
510;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2017;11850.0;7.0;
511;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2017;12195.0;7.2;
512;JZ Totaal jeugdzorg;Twente (CR);2017;13830.0;8.2;
513;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2018;11770.0;7.0;
514;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2018;12265.0;7.3;
515;JZ Totaal jeugdzorg;Twente (CR);2018;13795.0;8.2;
516;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2019;12455.0;7.4;
517;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2019;12885.0;7.7;
518;JZ Totaal jeugdzorg;Twente (CR);2019;14630.0;8.7;
519;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2020;12790.0;7.7;
520;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2020;13545.0;8.1;
521;JZ Totaal jeugdzorg;Twente (CR);2020;15480.0;9.3;
522;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2015;12600.0;6.7;
523;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2015;13565.0;7.3;
524;JZ Totaal jeugdzorg;Veluwe (CR);2015;15060.0;8.1;
525;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2016;13785.0;7.4;
526;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2016;14250.0;7.6;
527;JZ Totaal jeugdzorg;Veluwe (CR);2016;16095.0;8.6;
528;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2017;14295.0;7.6;
529;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2017;14515.0;7.7;
530;JZ Totaal jeugdzorg;Veluwe (CR);2017;16500.0;8.8;
531;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2018;14605.0;7.7;
532;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2018;15400.0;8.2;
533;JZ Totaal jeugdzorg;Veluwe (CR);2018;17185.0;9.1;
534;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2019;15480.0;8.2;
535;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2019;15640.0;8.3;
536;JZ Totaal jeugdzorg;Veluwe (CR);2019;17885.0;9.4;
537;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2020;14540.0;7.6;
538;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2020;14730.0;7.7;
539;JZ Totaal jeugdzorg;Veluwe (CR);2020;17115.0;9.0;
540;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2015;7785.0;7.7;
541;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2015;8005.0;8.0;
542;JZ Totaal jeugdzorg;Achterhoek (CR);2015;9045.0;9.0;
543;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2016;7635.0;7.7;
544;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2016;8090.0;8.1;
545;JZ Totaal jeugdzorg;Achterhoek (CR);2016;9145.0;9.2;
546;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2017;7715.0;7.8;
547;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2017;8070.0;8.1;
548;JZ Totaal jeugdzorg;Achterhoek (CR);2017;9120.0;9.2;
549;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2018;8280.0;8.4;
550;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2018;8700.0;8.9;
551;JZ Totaal jeugdzorg;Achterhoek (CR);2018;9705.0;9.9;
552;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2019;8510.0;8.8;
553;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2019;8720.0;9.0;
554;JZ Totaal jeugdzorg;Achterhoek (CR);2019;9910.0;10.2;
555;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2020;8425.0;8.8;
556;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2020;8625.0;9.0;
557;JZ Totaal jeugdzorg;Achterhoek (CR);2020;9905.0;10.3;
558;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);1e halfjaar 2015;12860.0;6.8;
559;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2e halfjaar 2015;13680.0;7.2;
560;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2015;15495.0;8.1;
561;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);1e halfjaar 2016;13465.0;7.1;
562;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2e halfjaar 2016;14365.0;7.6;
563;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2016;16305.0;8.6;
564;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);1e halfjaar 2017;14620.0;7.7;
565;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2e halfjaar 2017;15350.0;8.1;
566;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2017;17440.0;9.2;
567;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);1e halfjaar 2018;15105.0;8.0;
568;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2e halfjaar 2018;16225.0;8.6;
569;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2018;18135.0;9.6;
570;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);1e halfjaar 2019;16160.0;8.7;
571;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2e halfjaar 2019;16405.0;8.8;
572;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2019;18860.0;10.1;
573;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);1e halfjaar 2020;15145.0;8.2;
574;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2e halfjaar 2020;15525.0;8.4;
575;JZ Totaal jeugdzorg;Arnhem/Nijmegen (CR);2020;18120.0;9.8;
576;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);1e halfjaar 2015;4425.0;6.6;
577;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2e halfjaar 2015;4875.0;7.3;
578;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2015;5555.0;8.3;
579;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);1e halfjaar 2016;5145.0;7.7;
580;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2e halfjaar 2016;5380.0;8.1;
581;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2016;6290.0;9.4;
582;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);1e halfjaar 2017;5130.0;7.7;
583;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2e halfjaar 2017;5335.0;8.0;
584;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2017;6245.0;9.4;
585;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);1e halfjaar 2018;5305.0;8.0;
586;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2e halfjaar 2018;5630.0;8.5;
587;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2018;6365.0;9.6;
588;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);1e halfjaar 2019;5440.0;8.2;
589;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2e halfjaar 2019;5660.0;8.5;
590;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);2019;6520.0;9.8;
591;JZ Totaal jeugdzorg;Zuidwest-Gelderland (CR);1e halfjaar 2020;5595.0;8.4;
