ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
165;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2022;2949.0;2932.0;34.0;9.7;37.5;32.6;17.0
166;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2023;2990.0;2961.0;36.2;10.4;39.9;34.8;28.0
167;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2024;3001.0;;;;;;
168;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2013;4505.0;4401.0;39.8;3.5;36.1;28.1;104.0
169;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2014;4500.0;4368.0;40.6;3.6;36.8;29.8;132.0
170;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2015;4494.0;4381.0;40.7;3.5;37.5;29.7;113.0
171;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2016;4491.0;4340.0;42.1;3.4;38.8;31.3;151.0
172;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2017;4515.0;4281.0;43.5;3.8;40.1;32.6;234.0
173;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2018;4489.0;4288.0;45.2;3.3;41.1;33.2;201.0
174;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2019;4500.0;4300.0;47.5;3.4;42.9;36.9;199.0
175;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2020;4533.0;4272.0;49.6;3.6;44.8;36.9;262.0
176;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2021;4336.0;4328.0;52.5;3.7;47.6;39.4;8.0
177;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2022;4295.0;4288.0;56.7;3.2;50.2;42.6;7.0
178;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2023;4370.0;4362.0;59.6;3.3;52.5;44.6;7.0
179;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2024;4421.0;;;;;;
180;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2013;473.0;463.0;26.9;8.9;30.7;20.8;9.0
181;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2014;463.0;450.0;26.6;9.3;31.0;21.9;13.0
182;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2015;448.0;437.0;27.0;8.5;30.9;22.5;11.0
183;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2016;470.0;454.0;28.0;8.4;31.6;23.4;16.0
184;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2017;483.0;462.0;28.4;8.9;32.3;24.1;21.0
185;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2018;488.0;471.0;30.7;8.0;33.4;24.9;17.0
186;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2019;490.0;470.0;33.4;8.0;35.5;26.1;19.0
187;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2020;506.0;478.0;36.3;8.2;37.8;27.7;28.0
188;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2021;400.0;398.0;38.2;7.8;39.2;29.4;2.0
189;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2022;438.0;437.0;43.2;7.5;43.0;32.2;1.0
190;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2023;462.0;460.0;43.5;7.9;43.5;34.4;2.0
191;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2024;477.0;;;;;;
192;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2013;7973.0;7778.0;32.6;6.6;33.3;29.8;194.0
193;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2014;7930.0;7685.0;33.3;6.8;34.0;31.5;245.0
194;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2015;7936.0;7726.0;33.5;6.7;34.7;31.5;210.0
195;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2016;7896.0;7623.0;34.5;6.8;35.7;32.9;273.0
196;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2017;7900.0;7487.0;35.6;7.2;36.9;34.2;413.0
197;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2018;7889.0;7534.0;37.0;6.8;37.7;34.4;356.0
198;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2019;7870.0;7523.0;39.0;6.8;39.2;37.9;347.0
199;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2020;7914.0;7473.0;40.3;7.1;40.5;37.9;442.0
200;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2021;7874.0;7859.0;42.5;7.2;42.6;40.4;15.0
201;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2022;7786.0;7774.0;46.1;7.0;45.1;43.3;12.0
202;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2023;7782.0;7770.0;49.4;7.1;47.7;46.2;12.0
203;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2024;7814.0;;;;;;
204;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2013;4032.0;3938.0;41.3;2.9;36.7;28.9;94.0
205;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2014;4038.0;3919.0;42.2;3.0;37.4;30.7;119.0
206;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2015;4047.0;3945.0;42.2;2.9;38.3;30.4;102.0
207;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2016;4022.0;3886.0;43.7;2.8;39.6;32.2;136.0
208;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2017;4032.0;3819.0;45.3;3.1;41.1;33.7;214.0
209;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2018;4001.0;3817.0;46.9;2.8;42.1;34.3;184.0
210;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2019;4010.0;3830.0;49.2;2.8;43.8;38.2;180.0
211;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2020;4028.0;3794.0;51.3;3.1;45.7;38.0;234.0
212;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2021;3936.0;3930.0;54.0;3.2;48.5;40.5;6.0
213;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2022;3858.0;3852.0;58.3;2.7;51.1;43.7;6.0
214;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2023;3908.0;3903.0;61.6;2.7;53.5;45.8;5.0
215;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2024;3944.0;;;;;;
216;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2013;3940.0;3840.0;23.7;10.5;29.8;30.8;100.0
217;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2014;3893.0;3766.0;24.0;10.8;30.3;32.3;126.0
218;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2015;3889.0;3781.0;24.4;10.6;31.0;32.6;108.0
219;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2016;3875.0;3737.0;25.0;10.9;31.7;33.6;137.0
220;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2017;3867.0;3668.0;25.6;11.3;32.6;34.8;199.0
221;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2018;3888.0;3717.0;26.7;11.0;33.2;34.5;171.0
222;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2019;3860.0;3693.0;28.4;11.0;34.5;37.6;166.0
223;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2020;3887.0;3679.0;28.9;11.4;35.2;37.8;208.0
224;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2021;3938.0;3929.0;31.0;11.1;36.8;40.4;9.0
225;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2022;3928.0;3922.0;34.1;11.2;39.3;42.8;6.0
226;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2023;3874.0;3868.0;37.0;11.5;41.9;46.6;6.0
227;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2024;3870.0;;;;;;
228;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2013;1762.0;1699.0;8.2;1.3;8.4;28.5;64.0
229;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2014;1779.0;1695.0;8.6;1.3;8.8;30.7;84.0
230;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2015;1807.0;1737.0;8.5;1.3;8.6;30.0;70.0
231;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2016;1822.0;1734.0;8.8;1.2;8.7;31.7;88.0
232;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2017;1830.0;1693.0;9.6;1.1;9.3;33.0;137.0
233;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2018;1845.0;1729.0;10.3;1.0;9.8;33.9;116.0
234;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2019;1891.0;1771.0;11.2;1.0;10.6;36.6;120.0
235;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2020;1947.0;1789.0;11.7;1.1;10.9;37.9;158.0
236;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2021;1800.0;1797.0;11.1;1.0;10.4;41.2;3.0
237;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2022;1861.0;1859.0;12.9;1.0;11.8;43.2;2.0
238;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2023;1872.0;1868.0;14.1;1.1;13.0;46.1;4.0
239;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2024;1868.0;;;;;;
240;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2013;1180.0;1142.0;11.6;1.9;11.9;29.2;38.0
241;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2014;1189.0;1137.0;12.2;1.9;12.4;31.6;52.0
242;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2015;1208.0;1163.0;12.1;1.9;12.3;30.5;45.0
243;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2016;1214.0;1155.0;12.5;1.7;12.4;32.3;59.0
244;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2017;1219.0;1132.0;13.6;1.6;13.2;33.6;87.0
245;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2018;1235.0;1165.0;14.3;1.4;13.7;34.4;70.0
246;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2019;1286.0;1214.0;15.5;1.4;14.6;37.2;72.0
247;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2020;1350.0;1250.0;15.8;1.6;14.8;38.5;100.0
248;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2021;1214.0;1212.0;15.5;1.5;14.6;41.6;1.0
249;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2022;1282.0;1281.0;17.7;1.4;16.2;43.4;1.0
250;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2023;1294.0;1293.0;19.3;1.5;17.7;47.2;1.0
251;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2024;1287.0;;;;;;
252;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2013;582.0;557.0;1.3;0.1;1.3;27.0;26.0
253;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2014;591.0;558.0;1.3;0.1;1.3;29.0;32.0
254;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2015;600.0;574.0;1.3;0.1;1.3;29.0;25.0
255;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2016;608.0;579.0;1.4;0.1;1.4;30.7;29.0
256;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2017;611.0;561.0;1.6;0.1;1.6;31.9;50.0
257;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2018;610.0;564.0;1.9;0.1;1.8;32.7;46.0
258;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2019;605.0;558.0;2.0;0.1;1.9;35.4;48.0
259;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2020;597.0;539.0;2.1;0.1;2.0;36.6;58.0
260;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2021;587.0;585.0;1.9;0.1;1.7;40.3;2.0
261;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2022;579.0;578.0;2.4;0.1;2.2;42.5;1.0
262;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2023;578.0;576.0;2.6;0.2;2.5;43.7;2.0
263;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2024;581.0;;;;;;
264;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2013;254.0;218.0;20.0;4.9;21.6;21.8;36.0
265;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2014;259.0;217.0;20.4;4.5;21.4;22.7;42.0
266;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2015;270.0;236.0;22.3;4.2;22.9;23.4;33.0
267;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2016;286.0;236.0;23.0;4.1;23.3;24.5;50.0
268;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2017;303.0;238.0;25.3;4.2;25.3;26.2;65.0
269;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2018;340.0;271.0;26.4;4.0;26.1;26.4;68.0
270;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2019;347.0;270.0;28.8;3.5;27.3;28.1;77.0
271;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2020;327.0;256.0;29.9;4.1;28.6;30.9;72.0
272;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2021;186.0;186.0;32.9;3.6;30.9;33.3;1.0
273;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2022;194.0;191.0;36.1;3.7;33.1;35.6;2.0
274;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2023;220.0;217.0;35.5;3.9;32.9;37.6;3.0
275;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2024;227.0;;;;;;
276;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2013;8433.0;8194.0;39.7;2.4;35.0;29.7;239.0
277;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2014;8382.0;8081.0;40.6;2.4;35.7;31.4;302.0
278;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2015;8458.0;8205.0;40.3;2.2;36.1;31.3;253.0
279;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2016;8570.0;8244.0;41.3;2.2;36.9;32.9;326.0
280;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2017;8744.0;8235.0;42.2;2.4;37.8;34.0;510.0
281;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2018;8939.0;8489.0;43.1;2.1;38.2;34.2;451.0
282;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2019;9117.0;8653.0;44.9;2.1;39.5;37.1;464.0
283;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2020;9116.0;8544.0;47.0;2.2;41.2;38.1;572.0
284;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2021;9255.0;9232.0;49.0;2.3;43.2;40.9;23.0
285;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2022;9548.0;9525.0;52.2;2.1;45.3;43.4;23.0
286;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2023;9737.0;9706.0;54.9;2.1;47.4;46.0;31.0
287;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2024;9798.0;;;;;;
288;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013;1882.0;1835.0;23.9;2.2;22.3;26.4;48.0
289;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014;1856.0;1790.0;24.5;2.2;22.7;27.8;66.0
290;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015;1854.0;1792.0;23.9;2.1;22.4;27.8;63.0
291;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016;1849.0;1781.0;24.3;2.1;22.7;29.1;68.0
292;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017;1834.0;1729.0;24.7;2.2;23.1;30.1;105.0
293;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018;1864.0;1774.0;25.4;2.0;23.5;30.6;90.0
294;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019;1867.0;1778.0;26.0;2.0;23.9;32.4;89.0
295;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020;1779.0;1663.0;27.7;2.1;25.4;33.8;116.0
296;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021;1792.0;1785.0;29.6;2.3;27.3;36.2;7.0
297;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022;1851.0;1845.0;31.0;2.4;28.5;38.4;6.0
298;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023;1971.0;1962.0;33.3;2.4;30.5;40.9;9.0
299;Totaal mannen en vrouwen;Werkzame beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024;1972.0;;;;;;
300;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2013;3588.0;3500.0;33.8;2.2;30.3;27.6;88.0
301;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2014;3549.0;3436.0;34.6;2.3;30.9;29.0;113.0
302;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2015;3540.0;3450.0;34.2;2.1;30.8;28.9;90.0
303;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2016;3573.0;3452.0;34.9;2.1;31.3;30.5;121.0
304;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2017;3622.0;3424.0;35.8;2.1;32.1;31.5;198.0
305;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2018;3637.0;3471.0;36.4;1.9;32.4;31.7;167.0
306;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2019;3665.0;3492.0;37.5;1.9;33.2;33.7;173.0
307;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2020;3633.0;3424.0;39.1;2.1;34.5;35.5;209.0
308;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2021;3631.0;3628.0;40.5;1.9;35.8;38.1;3.0
309;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2022;3665.0;3658.0;42.9;1.9;37.4;40.3;6.0
310;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2023;3720.0;3713.0;45.3;1.9;39.5;43.3;7.0
311;Totaal mannen en vrouwen;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2024;3688.0;;;;;;
312;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2013;2802.0;2726.0;58.4;2.7;50.0;34.8;76.0
313;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2014;2892.0;2784.0;58.4;2.7;50.2;36.8;108.0
314;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2015;2994.0;2902.0;58.0;2.5;51.1;36.6;93.0
315;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2016;3053.0;2928.0;59.3;2.4;52.3;38.1;125.0
316;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2017;3181.0;2991.0;59.9;3.0;53.0;39.3;190.0
317;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2018;3331.0;3151.0;60.7;2.3;53.0;39.1;180.0
318;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2019;3464.0;3286.0;63.2;2.4;54.8;43.5;178.0
319;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2020;3581.0;3357.0;64.8;2.5;56.0;43.2;224.0
320;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2021;3779.0;3769.0;66.6;2.6;57.9;45.8;11.0
321;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2022;3984.0;3974.0;70.8;2.2;60.5;48.5;10.0
322;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2023;4007.0;3994.0;74.6;2.2;63.2;51.2;13.0
323;Totaal mannen en vrouwen;Werkzame beroepsbevolking;3 Hbo, wo;2024;4097.0;;;;;;
324;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2013;160.0;133.0;30.6;1.7;27.4;26.2;28.0
325;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2014;85.0;71.0;33.9;1.7;30.1;27.4;15.0
326;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2015;69.0;61.0;33.0;2.0;30.2;25.6;7.0
327;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016;95.0;82.0;34.7;2.1;31.6;27.9;12.0
328;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017;108.0;92.0;33.7;2.3;30.9;27.3;16.0
329;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018;108.0;93.0;38.2;1.9;34.6;30.0;15.0
330;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019;120.0;97.0;40.1;1.8;35.6;32.6;24.0
331;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020;123.0;101.0;39.9;1.9;35.5;31.9;23.0
332;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2021;53.0;51.0;42.3;1.7;37.0;32.7;3.0
333;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2022;49.0;48.0;44.7;1.8;39.8;34.9;1.0
334;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2023;39.0;37.0;44.2;1.6;38.5;34.2;2.0
335;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2024;40.0;;;;;;
336;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013;1385.0;1332.0;11.1;1.1;10.7;26.3;53.0
337;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014;1363.0;1296.0;11.6;1.2;11.2;28.6;67.0
338;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015;1402.0;1344.0;11.0;1.1;10.7;27.8;59.0
339;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016;1415.0;1346.0;11.1;1.0;10.7;29.3;69.0
340;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017;1460.0;1346.0;11.6;1.0;11.0;30.1;114.0
341;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018;1502.0;1404.0;12.3;0.8;11.4;30.6;98.0
342;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019;1540.0;1432.0;12.9;0.7;11.7;33.2;108.0
343;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020;1486.0;1366.0;13.8;0.8;12.4;35.1;120.0
