ID;MigratieachtergrondMoeder;GeneratieMoeder;Perioden;LevendGeborenKinderen_1;LevendGeborenKinderenRelatief_2;GemiddeldeLeeftijdMoederBijGeboorte_3;GemiddeldKindertalPerVrouw_4
1237;Suriname;Totaal;2012;4689.0;45.54;30.2;1.615
1238;Suriname;Totaal;2013;4535.0;44.52;30.1;1.566
1239;Suriname;Totaal;2014;4546.0;45.09;30.3;1.577
1240;Suriname;Totaal;2015;4478.0;44.82;30.5;1.556
1241;Suriname;Totaal;2016;4515.0;45.58;30.8;1.572
1242;Suriname;Totaal;2017;4266.0;43.37;30.8;1.487
1243;Suriname;Totaal;2018;4276.0;43.69;30.9;1.485
1244;Suriname;Totaal;2019;4262.0;43.82;31.0;1.481
1245;Suriname;Totaal;2020;4256.0;44.13;31.2;1.475
1246;Suriname;Totaal;2021;4415.0;46.26;31.4;1.534
1247;Suriname;Totaal;2022;4245.0;44.87;31.3;1.48
1248;Suriname;Moeder: Nederlandse achtergrond;2010;;;;
1249;Suriname;Moeder: Nederlandse achtergrond;2011;;;;
1250;Suriname;Moeder: Nederlandse achtergrond;2012;;;;
1251;Suriname;Moeder: Nederlandse achtergrond;2013;;;;
1252;Suriname;Moeder: Nederlandse achtergrond;2014;;;;
1253;Suriname;Moeder: Nederlandse achtergrond;2015;;;;
1254;Suriname;Moeder: Nederlandse achtergrond;2016;;;;
1255;Suriname;Moeder: Nederlandse achtergrond;2017;;;;
1256;Suriname;Moeder: Nederlandse achtergrond;2018;;;;
1257;Suriname;Moeder: Nederlandse achtergrond;2019;;;;
1258;Suriname;Moeder: Nederlandse achtergrond;2020;;;;
1259;Suriname;Moeder: Nederlandse achtergrond;2021;;;;
1260;Suriname;Moeder: Nederlandse achtergrond;2022;;;;
1261;Suriname;Moeder: met migratieachtergrond;2010;4956.0;47.42;30.2;1.702
1262;Suriname;Moeder: met migratieachtergrond;2011;4727.0;45.46;30.1;1.624
1263;Suriname;Moeder: met migratieachtergrond;2012;4689.0;45.54;30.2;1.615
1264;Suriname;Moeder: met migratieachtergrond;2013;4535.0;44.52;30.1;1.566
1265;Suriname;Moeder: met migratieachtergrond;2014;4546.0;45.09;30.3;1.577
1266;Suriname;Moeder: met migratieachtergrond;2015;4478.0;44.82;30.5;1.556
1267;Suriname;Moeder: met migratieachtergrond;2016;4515.0;45.58;30.8;1.572
1268;Suriname;Moeder: met migratieachtergrond;2017;4266.0;43.37;30.8;1.487
1269;Suriname;Moeder: met migratieachtergrond;2018;4276.0;43.69;30.9;1.485
1270;Suriname;Moeder: met migratieachtergrond;2019;4262.0;43.82;31.0;1.481
1271;Suriname;Moeder: met migratieachtergrond;2020;4256.0;44.13;31.2;1.475
1272;Suriname;Moeder: met migratieachtergrond;2021;4415.0;46.26;31.4;1.534
1273;Suriname;Moeder: met migratieachtergrond;2022;4245.0;44.87;31.3;1.48
1274;Suriname;Moeder: 1e generatie migratieachtergrond;2010;2255.0;39.37;29.6;1.774
1275;Suriname;Moeder: 1e generatie migratieachtergrond;2011;2059.0;37.63;29.4;1.769
1276;Suriname;Moeder: 1e generatie migratieachtergrond;2012;1931.0;37.25;29.7;1.751
1277;Suriname;Moeder: 1e generatie migratieachtergrond;2013;1686.0;34.5;29.7;1.645
1278;Suriname;Moeder: 1e generatie migratieachtergrond;2014;1571.0;34.23;29.9;1.635
1279;Suriname;Moeder: 1e generatie migratieachtergrond;2015;1468.0;34.03;29.8;1.674
1280;Suriname;Moeder: 1e generatie migratieachtergrond;2016;1354.0;33.42;30.4;1.587
1281;Suriname;Moeder: 1e generatie migratieachtergrond;2017;1205.0;31.6;30.0;1.563
1282;Suriname;Moeder: 1e generatie migratieachtergrond;2018;1185.0;32.95;30.3;1.594
1283;Suriname;Moeder: 1e generatie migratieachtergrond;2019;1155.0;34.12;29.9;1.688
1284;Suriname;Moeder: 1e generatie migratieachtergrond;2020;1100.0;34.66;30.7;1.594
1285;Suriname;Moeder: 1e generatie migratieachtergrond;2021;1048.0;35.51;30.8;1.602
1286;Suriname;Moeder: 1e generatie migratieachtergrond;2022;1004.0;36.41;30.7;1.618
1287;Suriname;Moeder: 2e generatie migratieachtergrond;2010;2701.0;57.18;30.7;1.76
1288;Suriname;Moeder: 2e generatie migratieachtergrond;2011;2668.0;54.17;30.5;1.628
1289;Suriname;Moeder: 2e generatie migratieachtergrond;2012;2758.0;53.94;30.4;1.585
1290;Suriname;Moeder: 2e generatie migratieachtergrond;2013;2849.0;53.77;30.2;1.545
1291;Suriname;Moeder: 2e generatie migratieachtergrond;2014;2975.0;54.17;30.7;1.597
1292;Suriname;Moeder: 2e generatie migratieachtergrond;2015;3010.0;53.03;30.8;1.56
1293;Suriname;Moeder: 2e generatie migratieachtergrond;2016;3161.0;53.99;31.0;1.592
1294;Suriname;Moeder: 2e generatie migratieachtergrond;2017;3061.0;50.81;31.2;1.509
1295;Suriname;Moeder: 2e generatie migratieachtergrond;2018;3091.0;49.93;31.2;1.483
1296;Suriname;Moeder: 2e generatie migratieachtergrond;2019;3107.0;49.0;31.2;1.46
1297;Suriname;Moeder: 2e generatie migratieachtergrond;2020;3156.0;48.77;31.3;1.455
1298;Suriname;Moeder: 2e generatie migratieachtergrond;2021;3367.0;51.07;31.5;1.533
1299;Suriname;Moeder: 2e generatie migratieachtergrond;2022;3241.0;48.35;31.4;1.459
1300;Turkije;Totaal;2010;6087.0;52.61;29.8;1.738
1301;Turkije;Totaal;2011;6056.0;51.59;30.0;1.733
1302;Turkije;Totaal;2012;6147.0;51.9;29.8;1.768
1303;Turkije;Totaal;2013;5873.0;49.29;30.1;1.702
1304;Turkije;Totaal;2014;6262.0;52.63;30.3;1.825
1305;Turkije;Totaal;2015;6038.0;50.87;30.3;1.772
1306;Turkije;Totaal;2016;6232.0;52.52;30.5;1.831
1307;Turkije;Totaal;2017;6088.0;50.79;30.6;1.779
1308;Turkije;Totaal;2018;6069.0;50.27;30.7;1.757
1309;Turkije;Totaal;2019;6056.0;49.69;30.8;1.722
1310;Turkije;Totaal;2020;5853.0;47.69;30.9;1.634
1311;Turkije;Totaal;2021;6259.0;50.6;31.1;1.713
1312;Turkije;Totaal;2022;5893.0;46.81;31.2;1.56
1313;Turkije;Moeder: Nederlandse achtergrond;2010;;;;
1314;Turkije;Moeder: Nederlandse achtergrond;2011;;;;
1315;Turkije;Moeder: Nederlandse achtergrond;2012;;;;
1316;Turkije;Moeder: Nederlandse achtergrond;2013;;;;
1317;Turkije;Moeder: Nederlandse achtergrond;2014;;;;
1318;Turkije;Moeder: Nederlandse achtergrond;2015;;;;
1319;Turkije;Moeder: Nederlandse achtergrond;2016;;;;
1320;Turkije;Moeder: Nederlandse achtergrond;2017;;;;
1321;Turkije;Moeder: Nederlandse achtergrond;2018;;;;
1322;Turkije;Moeder: Nederlandse achtergrond;2019;;;;
1323;Turkije;Moeder: Nederlandse achtergrond;2020;;;;
1324;Turkije;Moeder: Nederlandse achtergrond;2021;;;;
1325;Turkije;Moeder: Nederlandse achtergrond;2022;;;;
1326;Turkije;Moeder: met migratieachtergrond;2010;6087.0;52.61;29.8;1.738
1327;Turkije;Moeder: met migratieachtergrond;2011;6056.0;51.59;30.0;1.733
1328;Turkije;Moeder: met migratieachtergrond;2012;6147.0;51.9;29.8;1.768
1329;Turkije;Moeder: met migratieachtergrond;2013;5873.0;49.29;30.1;1.702
1330;Turkije;Moeder: met migratieachtergrond;2014;6262.0;52.63;30.3;1.825
1331;Turkije;Moeder: met migratieachtergrond;2015;6038.0;50.87;30.3;1.772
1332;Turkije;Moeder: met migratieachtergrond;2016;6232.0;52.52;30.5;1.831
1333;Turkije;Moeder: met migratieachtergrond;2017;6088.0;50.79;30.6;1.779
1334;Turkije;Moeder: met migratieachtergrond;2018;6069.0;50.27;30.7;1.757
1335;Turkije;Moeder: met migratieachtergrond;2019;6056.0;49.69;30.8;1.722
1336;Turkije;Moeder: met migratieachtergrond;2020;5853.0;47.69;30.9;1.634
1337;Turkije;Moeder: met migratieachtergrond;2021;6259.0;50.6;31.1;1.713
1338;Turkije;Moeder: met migratieachtergrond;2022;5893.0;46.81;31.2;1.56
1339;Turkije;Moeder: 1e generatie migratieachtergrond;2010;3647.0;53.73;29.0;1.993
1340;Turkije;Moeder: 1e generatie migratieachtergrond;2011;3463.0;51.9;28.9;2.023
1341;Turkije;Moeder: 1e generatie migratieachtergrond;2012;3234.0;49.84;28.7;2.066
1342;Turkije;Moeder: 1e generatie migratieachtergrond;2013;2978.0;47.39;28.9;2.009
1343;Turkije;Moeder: 1e generatie migratieachtergrond;2014;3028.0;50.41;29.2;2.183
1344;Turkije;Moeder: 1e generatie migratieachtergrond;2015;2752.0;48.12;29.1;2.174
1345;Turkije;Moeder: 1e generatie migratieachtergrond;2016;2610.0;47.73;29.2;2.21
1346;Turkije;Moeder: 1e generatie migratieachtergrond;2017;2314.0;43.39;29.3;2.088
1347;Turkije;Moeder: 1e generatie migratieachtergrond;2018;2252.0;43.61;29.6;2.086
1348;Turkije;Moeder: 1e generatie migratieachtergrond;2019;2144.0;42.68;29.4;2.066
1349;Turkije;Moeder: 1e generatie migratieachtergrond;2020;1897.0;39.09;29.6;1.867
1350;Turkije;Moeder: 1e generatie migratieachtergrond;2021;1844.0;39.15;30.0;1.775
1351;Turkije;Moeder: 1e generatie migratieachtergrond;2022;1739.0;36.87;30.4;1.554
1352;Turkije;Moeder: 2e generatie migratieachtergrond;2010;2440.0;51.02;30.4;1.636
1353;Turkije;Moeder: 2e generatie migratieachtergrond;2011;2593.0;51.17;30.4;1.637
1354;Turkije;Moeder: 2e generatie migratieachtergrond;2012;2913.0;54.4;30.2;1.71
1355;Turkije;Moeder: 2e generatie migratieachtergrond;2013;2895.0;51.4;30.6;1.654
1356;Turkije;Moeder: 2e generatie migratieachtergrond;2014;3234.0;54.9;30.5;1.741
1357;Turkije;Moeder: 2e generatie migratieachtergrond;2015;3286.0;53.43;30.8;1.698
1358;Turkije;Moeder: 2e generatie migratieachtergrond;2016;3622.0;56.61;30.7;1.776
1359;Turkije;Moeder: 2e generatie migratieachtergrond;2017;3774.0;56.73;31.1;1.781
1360;Turkije;Moeder: 2e generatie migratieachtergrond;2018;3817.0;55.25;31.0;1.707
1361;Turkije;Moeder: 2e generatie migratieachtergrond;2019;3912.0;54.6;31.0;1.671
1362;Turkije;Moeder: 2e generatie migratieachtergrond;2020;3956.0;53.32;31.2;1.628
1363;Turkije;Moeder: 2e generatie migratieachtergrond;2021;4415.0;57.63;31.3;1.75
1364;Turkije;Moeder: 2e generatie migratieachtergrond;2022;4154.0;52.77;31.4;1.598
1365;Onbekende migratieachtergrond;Totaal;2010;;;;
1366;Onbekende migratieachtergrond;Totaal;2011;;;;
1367;Onbekende migratieachtergrond;Totaal;2012;;;;
1368;Onbekende migratieachtergrond;Totaal;2013;;;;
1369;Onbekende migratieachtergrond;Totaal;2014;;;;
1370;Onbekende migratieachtergrond;Totaal;2015;;;;
1371;Onbekende migratieachtergrond;Totaal;2016;;;;
1372;Onbekende migratieachtergrond;Totaal;2017;;;;
1373;Onbekende migratieachtergrond;Totaal;2018;;;;
1374;Onbekende migratieachtergrond;Totaal;2019;;;;
1375;Onbekende migratieachtergrond;Totaal;2020;;;;
1376;Onbekende migratieachtergrond;Totaal;2021;;;;
1377;Onbekende migratieachtergrond;Totaal;2022;;;;
1378;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2010;;;;
1379;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2011;;;;
1380;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2012;;;;
1381;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2013;;;;
1382;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2014;;;;
1383;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2015;;;;
1384;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2016;;;;
1385;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2017;;;;
1386;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2018;;;;
1387;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2019;;;;
1388;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2020;;;;
1389;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2021;;;;
1390;Onbekende migratieachtergrond;Moeder: Nederlandse achtergrond;2022;;;;
1391;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2010;;;;
1392;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2011;;;;
1393;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2012;;;;
1394;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2013;;;;
1395;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2014;;;;
1396;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2015;;;;
1397;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2016;;;;
1398;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2017;;;;
1399;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2018;;;;
1400;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2019;;;;
1401;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2020;;;;
1402;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2021;;;;
1403;Onbekende migratieachtergrond;Moeder: met migratieachtergrond;2022;;;;
1404;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2010;;;;
1405;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2011;;;;
1406;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2012;;;;
1407;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2013;;;;
1408;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2014;;;;
1409;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2015;;;;
1410;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2016;;;;
1411;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2017;;;;
1412;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2018;;;;
1413;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2019;;;;
1414;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2020;;;;
1415;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2021;;;;
1416;Onbekende migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2022;;;;
1417;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2010;;;;
1418;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2011;;;;
1419;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2012;;;;
1420;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2013;;;;
1421;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2014;;;;
1422;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2015;;;;
1423;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2016;;;;
1424;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2017;;;;
1425;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2018;;;;
1426;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2019;;;;
1427;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2020;;;;
1428;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2021;;;;
1429;Onbekende migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2022;;;;
