ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;Gediplomeerden_1
253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2017/'18;1590.0
254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2018/'19;1440.0
255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2019/'20;1450.0
256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2020/'21;1310.0
257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2021/'22;1210.0
258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2022/'23;1150.0
259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Oost-Groningen (CR);2023/'24;1150.0
260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2011/'12;510.0
261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2012/'13;470.0
262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2013/'14;470.0
263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2014/'15;490.0
264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2015/'16;500.0
265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2016/'17;490.0
266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2017/'18;510.0
267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2018/'19;460.0
268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2019/'20;500.0
269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2020/'21;460.0
270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2021/'22;380.0
271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2022/'23;380.0
272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Delfzijl en omgeving (CR);2023/'24;390.0
273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2011/'12;3150.0
274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2012/'13;3190.0
275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2013/'14;3320.0
276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2014/'15;3500.0
277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2015/'16;3510.0
278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2016/'17;3460.0
279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2017/'18;3390.0
280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2018/'19;3570.0
281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2019/'20;3640.0
282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2020/'21;3470.0
283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2021/'22;3150.0
284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2022/'23;2980.0
285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Overig Groningen (CR);2023/'24;3060.0
286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2011/'12;3500.0
287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2012/'13;3590.0
288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2013/'14;3470.0
289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2014/'15;3600.0
290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2015/'16;3770.0
291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2016/'17;3590.0
292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2017/'18;3530.0
293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2018/'19;3370.0
294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2019/'20;3700.0
295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2020/'21;3230.0
296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2021/'22;3150.0
297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2022/'23;2970.0
298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Friesland (CR);2023/'24;3170.0
299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2011/'12;1140.0
300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2012/'13;1150.0
301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2013/'14;1250.0
302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2014/'15;1630.0
303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2015/'16;1680.0
304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2016/'17;1690.0
305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2017/'18;1670.0
306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2018/'19;1720.0
307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2019/'20;1790.0
308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2020/'21;1630.0
309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2021/'22;1480.0
310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2022/'23;1320.0
311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Friesland (CR);2023/'24;1410.0
312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2011/'12;2300.0
313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2012/'13;2380.0
314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2013/'14;2410.0
315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2014/'15;2250.0
316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2015/'16;2320.0
317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2016/'17;2270.0
318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2017/'18;2300.0
319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2018/'19;2140.0
320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2019/'20;2230.0
321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2020/'21;2110.0
322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2021/'22;1870.0
323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2022/'23;1880.0
324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Friesland (CR);2023/'24;1930.0
325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2011/'12;2250.0
326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2012/'13;2180.0
327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2013/'14;2260.0
328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2014/'15;2320.0
329;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2015/'16;2290.0
330;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2016/'17;2300.0
331;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2017/'18;2330.0
332;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2018/'19;2310.0
333;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2019/'20;2350.0
334;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2020/'21;2220.0
335;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2021/'22;1980.0
336;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2022/'23;1820.0
337;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Drenthe (CR);2023/'24;1980.0
338;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2011/'12;1800.0
339;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2012/'13;1810.0
340;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2013/'14;1950.0
341;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2014/'15;2170.0
342;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2015/'16;2050.0
343;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2016/'17;2090.0
344;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2017/'18;1940.0
345;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2018/'19;1930.0
346;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2019/'20;1960.0
347;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2020/'21;1800.0
348;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2021/'22;1670.0
349;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2022/'23;1560.0
350;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidoost-Drenthe (CR);2023/'24;1640.0
351;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2011/'12;1310.0
352;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2012/'13;1400.0
353;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2013/'14;1400.0
354;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2014/'15;1540.0
355;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2015/'16;1600.0
356;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2016/'17;1620.0
357;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2017/'18;1620.0
358;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2018/'19;1520.0
359;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2019/'20;1580.0
360;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2020/'21;1460.0
361;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2021/'22;1370.0
362;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2022/'23;1240.0
363;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Drenthe (CR);2023/'24;1350.0
364;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2011/'12;3790.0
365;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2012/'13;3960.0
366;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2013/'14;4130.0
367;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2014/'15;4390.0
368;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2015/'16;4500.0
369;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2016/'17;4790.0
370;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2017/'18;4610.0
371;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2018/'19;4600.0
372;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2019/'20;4860.0
373;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2020/'21;4470.0
374;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2021/'22;4320.0
375;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2022/'23;3910.0
376;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Noord-Overijssel (CR);2023/'24;4250.0
377;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2011/'12;1590.0
378;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2012/'13;1640.0
379;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2013/'14;1590.0
380;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2014/'15;1700.0
381;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2015/'16;1810.0
382;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2016/'17;1760.0
383;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2017/'18;1760.0
384;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2018/'19;1790.0
385;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2019/'20;1900.0
386;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2020/'21;1850.0
387;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2021/'22;1680.0
388;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2022/'23;1600.0
389;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Overijssel (CR);2023/'24;1630.0
390;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2011/'12;6460.0
391;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2012/'13;6740.0
392;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2013/'14;6880.0
393;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2014/'15;7140.0
394;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2015/'16;7310.0
395;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2016/'17;7510.0
396;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2017/'18;7410.0
397;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2018/'19;7450.0
398;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2019/'20;7900.0
399;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2020/'21;7560.0
400;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2021/'22;6870.0
401;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2022/'23;6460.0
402;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Twente (CR);2023/'24;6680.0
403;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2011/'12;7160.0
404;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2012/'13;7610.0
405;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2013/'14;7540.0
406;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2014/'15;7750.0
407;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2015/'16;8060.0
408;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2016/'17;8230.0
409;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2017/'18;8220.0
410;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2018/'19;8010.0
411;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2019/'20;8160.0
412;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2020/'21;7910.0
413;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2021/'22;7450.0
414;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2022/'23;6870.0
415;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Veluwe (CR);2023/'24;7200.0
416;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2011/'12;4390.0
417;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2012/'13;4450.0
418;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2013/'14;4680.0
419;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2014/'15;4620.0
420;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2015/'16;4730.0
421;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2016/'17;4990.0
422;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2017/'18;4990.0
423;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2018/'19;4830.0
424;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2019/'20;5110.0
425;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2020/'21;4540.0
426;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2021/'22;4150.0
427;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2022/'23;3870.0
428;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Achterhoek (CR);2023/'24;4000.0
429;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2011/'12;6770.0
430;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2012/'13;7140.0
431;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2013/'14;7270.0
432;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2014/'15;7600.0
433;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2015/'16;7660.0
434;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2016/'17;7790.0
435;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2017/'18;7810.0
436;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2018/'19;7850.0
437;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2019/'20;8240.0
438;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2020/'21;7620.0
439;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2021/'22;6910.0
440;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2022/'23;6660.0
441;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Arnhem/Nijmegen (CR);2023/'24;6730.0
442;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2011/'12;2720.0
443;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2012/'13;2720.0
444;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2013/'14;2870.0
445;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2014/'15;2930.0
446;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2015/'16;3030.0
447;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2016/'17;3080.0
448;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2017/'18;3200.0
449;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2018/'19;3130.0
450;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2019/'20;3190.0
451;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2020/'21;2760.0
452;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2021/'22;2770.0
453;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2022/'23;2550.0
454;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Zuidwest-Gelderland (CR);2023/'24;2570.0
455;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2011/'12;11920.0
456;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2012/'13;12070.0
457;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2013/'14;12850.0
458;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2014/'15;13130.0
459;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2015/'16;13950.0
460;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2016/'17;14320.0
461;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2017/'18;14310.0
462;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2018/'19;14330.0
463;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2019/'20;15780.0
464;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2020/'21;14740.0
465;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Utrecht (CR);2021/'22;14220.0
