ID;Geslacht;Leeftijd;Generatie;Perioden;AllochtonenBevolking_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
154;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2037;1242902;486715;70116;95568;64877;52033;57630;78741;67761;756190;488764;52822;166263;48354
155;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2038;1253783;495601;71373;98136;66738;52560;58707;79371;68712;758178;491230;53745;164236;48982
156;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2039;1264735;504498;72632;100715;68617;53065;59801;80015;69648;760227;493862;54666;162098;49610
157;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2040;1275717;513385;73893;103304;70516;53559;60886;80643;70596;762324;496652;55578;159835;50251
158;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2041;1286755;522268;75158;105891;72405;54044;61966;81269;71526;764488;499613;56500;157476;50895
159;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2042;1297850;531124;76423;108502;74312;54516;63054;81873;72455;766721;502743;57420;155000;51547
160;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2043;1309003;539972;77683;111109;76236;54983;64119;82464;73378;769031;506057;58352;152418;52198
161;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2044;1320214;548801;78949;113731;78156;55434;65193;83053;74293;771415;509530;59282;149741;52860
162;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2045;1331496;557624;80217;116337;80083;55892;66265;83620;75209;773869;513173;60214;146971;53524
163;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2046;1342823;566426;81487;118952;82013;56347;67326;84175;76121;776404;516976;61150;144101;54184
164;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2047;1354214;575200;82763;121557;83947;56787;68382;84732;77040;779001;520916;62082;141152;54848
165;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2048;1365637;583956;84031;124167;85888;57231;69442;85267;77944;781670;525006;63025;138132;55512
166;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2049;1377071;592672;85308;126761;87824;57662;70476;85790;78857;784396;529208;63971;135052;56172
167;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 1 allochtone ouder;2050;1388521;601334;86574;129352;89760;58071;71513;86301;79750;787187;533525;64911;131918;56844
168;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2009;687803;542390;42559;66428;7858;150973;23904;99675;151002;145416;51607;20839;69974;3018
169;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2010;704252;556307;45033;69378;8236;154916;24926;100853;152971;147953;53026;21967;69770;3211
170;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2011;720920;570365;47403;72418;8632;158942;25964;102020;155009;150551;54557;23052;69572;3389
171;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2012;737902;584657;49741;75479;9055;163029;26973;103242;157166;153240;56166;24147;69384;3553
172;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2013;754254;598319;51907;78391;9467;167071;27932;104326;159262;155928;57813;25223;69202;3706
173;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2014;770387;611728;53998;81294;9895;171050;28916;105328;161267;158655;59509;26284;69015;3855
174;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2015;786148;624747;56106;84251;10345;174793;29906;106256;163117;161404;61227;27357;68827;4000
175;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2016;801577;637419;58228;87258;10814;178272;30907;107126;164822;164166;62961;28428;68623;4147
176;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2017;816672;649737;60357;90317;11292;181503;31921;107949;166412;166940;64719;29496;68431;4302
177;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2018;831461;661745;62452;93454;11779;184493;32948;108736;167907;169713;66489;30555;68215;4453
178;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2019;845976;673497;64518;96662;12260;187272;33978;109493;169318;172482;68273;31612;67996;4597
179;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2020;860258;685011;66556;99945;12750;189864;35020;110220;170667;175245;70070;32666;67761;4757
180;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2021;874341;696356;68571;103289;13231;192307;36079;110930;171952;177993;71886;33697;67513;4907
181;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2022;888242;707527;70558;106674;13726;194616;37134;111615;173198;180715;73721;34708;67229;5056
182;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2023;901980;718552;72528;110126;14225;196782;38203;112286;174404;183428;75575;35711;66925;5208
183;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2024;915532;729429;74481;113608;14728;198834;39278;112929;175568;186103;77454;36694;66585;5358
184;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2025;928901;740151;76426;117121;15240;200765;40358;113553;176695;188750;79347;37653;66220;5519
185;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2026;942099;750719;78360;120655;15745;202587;41445;114148;177786;191376;81275;38603;65814;5681
186;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2027;955126;761146;80266;124212;16257;204311;42532;114732;178834;193973;83228;39533;65378;5832
187;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2028;968007;771458;82153;127791;16777;205948;43619;115313;179860;196552;85206;40454;64900;5995
188;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2029;980774;781670;84021;131398;17294;207512;44706;115869;180860;199110;87222;41352;64382;6150
189;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2030;993456;791825;85883;135026;17816;209015;45800;116425;181856;201627;89262;42243;63821;6315
190;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2031;1006088;801947;87742;138679;18342;210477;46897;116973;182839;204134;91327;43126;63207;6476
191;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2032;1018667;812049;89594;142365;18878;211885;47996;117503;183814;206618;93433;44004;62545;6631
192;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2033;1031193;822123;91436;146085;19431;213259;49096;118040;184790;209070;95562;44875;61836;6801
193;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2034;1043682;832192;93277;149825;19980;214593;50194;118568;185753;211490;97722;45745;61066;6961
194;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2035;1056141;842258;95128;153611;20535;215901;51290;119087;186719;213886;99906;46607;60244;7122
195;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2036;1068564;852326;96965;157405;21098;217182;52393;119602;187682;216239;102113;47467;59368;7290
196;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2037;1080934;862388;98817;161235;21656;218428;53497;120108;188634;218545;104342;48334;58416;7459
197;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2038;1093244;872432;100678;165085;22222;219657;54611;120605;189586;220817;106594;49192;57402;7621
198;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2039;1105488;882454;102521;168966;22788;220854;55712;121098;190519;223034;108867;50056;56324;7793
199;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2040;1117681;892479;104390;172861;23364;222033;56824;121572;191445;225209;111150;50919;55183;7961
200;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2041;1129805;902473;106248;176775;23936;223184;57936;122037;192357;227333;113451;51778;53965;8131
201;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2042;1141859;912464;108111;180704;24521;224323;59060;122488;193261;229397;115768;52640;52687;8298
202;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2043;1153813;922400;109982;184648;25099;225423;60171;122929;194161;231406;118097;53501;51338;8477
203;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2044;1165670;932305;111860;188603;25676;226506;61293;123351;195028;233368;120432;54364;49930;8649
204;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2045;1177422;942140;113728;192557;26265;227557;62412;123743;195871;235280;122772;55223;48463;8825
205;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2046;1189049;951898;115600;196523;26853;228581;63533;124116;196700;237156;125122;56081;46952;9004
206;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2047;1200549;961575;117474;200485;27439;229577;64637;124458;197490;238972;127470;56942;45389;9182
207;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2048;1211910;971143;119351;204443;28036;230550;65747;124773;198246;240765;129820;57790;43798;9353
208;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2049;1223146;980616;121225;208401;28625;231488;66857;125053;198966;242528;132170;58646;42179;9535
209;Mannen en vrouwen;Totaal over alle leeftijden;2e Generatie met 2 allochtone ouders;2050;1234235;989964;123101;212345;29218;232399;67958;125295;199643;244274;134513;59503;40548;9708
210;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2009;43879;30589;4378;6132;1756;7269;2240;3342;5473;13290;8874;2293;795;1330
211;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2010;43895;30016;4406;6282;1780;7002;2235;3140;5174;13879;9485;2322;787;1285
212;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2011;43653;29284;4370;6288;1799;6738;2236;2968;4888;14368;9991;2348;784;1246
213;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2012;43342;28566;4344;6242;1823;6472;2237;2822;4626;14775;10402;2373;779;1221
214;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2013;42952;27838;4304;6184;1847;6201;2245;2686;4371;15113;10731;2391;777;1214
215;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2014;42595;27211;4278;6150;1886;5926;2266;2569;4138;15382;10984;2406;776;1218
216;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2015;42250;26659;4267;6143;1931;5638;2292;2465;3924;15591;11175;2419;774;1223
217;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2016;41952;26184;4258;6173;1979;5350;2320;2372;3734;15768;11333;2433;772;1230
218;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2017;41713;25789;4248;6237;2029;5069;2351;2290;3566;15925;11471;2445;772;1238
219;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2018;41544;25470;4235;6342;2077;4796;2386;2215;3419;16074;11599;2458;771;1248
220;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2019;41423;25215;4219;6472;2124;4536;2425;2150;3290;16208;11711;2469;770;1259
221;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2020;41339;24998;4203;6605;2170;4292;2461;2092;3174;16341;11823;2479;771;1269
222;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2021;41279;24814;4188;6740;2217;4062;2497;2040;3072;16464;11928;2485;773;1279
223;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2022;41246;24657;4172;6864;2261;3852;2531;1993;2983;16589;12040;2487;773;1290
224;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2023;41243;24529;4160;6980;2307;3662;2565;1952;2903;16713;12152;2486;776;1300
225;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2024;41270;24431;4151;7088;2351;3491;2598;1915;2837;16839;12268;2482;778;1312
226;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2025;41322;24358;4144;7189;2393;3339;2631;1882;2780;16964;12389;2475;778;1323
227;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2026;41406;24309;4140;7284;2434;3206;2662;1854;2731;17095;12515;2466;780;1335
228;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2027;41508;24282;4140;7375;2472;3087;2690;1830;2690;17225;12643;2456;781;1346
229;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2028;41634;24271;4140;7456;2509;2984;2714;1811;2657;17362;12777;2445;783;1358
230;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2029;41777;24279;4144;7534;2544;2895;2736;1796;2630;17498;12912;2434;783;1370
231;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2030;41931;24295;4149;7605;2577;2817;2755;1784;2609;17636;13045;2423;784;1384
232;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2031;42102;24324;4158;7672;2608;2749;2771;1776;2592;17778;13183;2414;785;1397
233;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2032;42284;24368;4169;7738;2638;2689;2786;1770;2579;17916;13315;2406;785;1410
234;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2033;42478;24421;4181;7803;2668;2635;2801;1767;2568;18057;13445;2401;785;1426
235;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2034;42682;24480;4194;7866;2695;2587;2813;1767;2559;18202;13580;2398;784;1440
236;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2035;42889;24552;4210;7929;2722;2543;2826;1769;2554;18337;13700;2399;785;1454
237;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2036;43101;24625;4224;7991;2746;2503;2841;1771;2550;18476;13821;2401;785;1470
238;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2037;43316;24708;4240;8053;2770;2468;2856;1775;2548;18608;13935;2405;785;1484
239;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2038;43526;24790;4257;8108;2792;2435;2870;1781;2547;18737;14042;2412;785;1499
240;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2039;43735;24876;4272;8165;2813;2406;2885;1787;2547;18860;14141;2419;785;1516
241;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2040;43937;24963;4289;8219;2835;2380;2901;1794;2547;18973;14232;2426;785;1530
242;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2041;44130;25047;4305;8268;2855;2356;2916;1801;2548;19083;14319;2435;785;1545
243;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2042;44321;25132;4323;8315;2872;2335;2931;1808;2551;19189;14401;2443;784;1562
244;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2043;44492;25210;4338;8359;2889;2314;2945;1813;2554;19282;14470;2452;784;1577
245;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2044;44663;25289;4354;8401;2904;2297;2958;1818;2557;19374;14541;2460;783;1591
246;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2045;44825;25365;4371;8437;2919;2284;2971;1823;2561;19460;14603;2467;783;1608
247;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2046;44975;25435;4387;8472;2934;2271;2983;1825;2563;19541;14660;2475;783;1623
248;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2047;45112;25500;4402;8504;2947;2260;2994;1828;2566;19612;14711;2482;783;1636
249;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2048;45240;25560;4416;8530;2959;2252;3005;1829;2570;19679;14761;2488;783;1648
250;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2049;45354;25616;4431;8555;2970;2244;3014;1830;2572;19738;14803;2494;784;1659
251;Mannen en vrouwen;0 jaar;Totaal 1e en 2e generatie allochtonen;2050;45451;25662;4446;8573;2979;2241;3022;1830;2573;19789;14841;2498;784;1668
252;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2009;785;281;53;128;25;16;28;12;21;504;367;24;6;107
253;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2010;685;242;47;104;19;17;28;13;16;443;321;25;6;91
254;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2011;666;235;47;92;19;21;29;13;16;431;313;26;6;86
255;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2012;666;242;47;94;19;23;30;14;16;423;300;28;6;89
256;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2013;672;250;47;98;19;24;31;16;16;421;290;30;7;95
257;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2014;672;257;47;103;19;24;32;17;16;414;278;31;7;99
258;Mannen en vrouwen;0 jaar;Allochtonen 1e generatie;2015;672;265;47;110;19;24;33;17;16;407;270;31;7;99
