ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;Arbeidsduur;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
193;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2008;1617.0;1603.0;32.6;27.8;26.6;14.0
194;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2009;1666.0;1652.0;33.4;28.9;27.1;15.0
195;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2010;1685.0;1666.0;34.1;29.2;26.9;19.0
196;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2011;1702.0;1680.0;34.7;29.7;27.1;22.0
197;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2012;1723.0;1696.0;35.2;29.8;27.1;27.0
198;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2013;1708.0;1664.0;36.5;31.0;27.7;44.0
199;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;20 tot 35 uur per week;2014;1663.0;1604.0;37.4;31.7;28.9;59.0
200;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2005;3292.0;3247.0;50.2;39.1;23.9;45.0
201;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2006;3279.0;3237.0;52.2;41.0;25.3;42.0
202;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2007;3283.0;3243.0;53.7;42.8;26.8;40.0
203;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2008;3331.0;3287.0;55.1;44.5;27.3;43.0
204;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2009;3280.0;3236.0;56.8;46.5;28.2;43.0
205;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2010;3171.0;3126.0;58.8;47.6;28.4;46.0
206;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2011;3139.0;3087.0;60.2;48.4;28.6;52.0
207;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2012;3077.0;3022.0;61.4;49.3;28.6;55.0
208;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2013;2958.0;2868.0;63.9;51.7;29.8;90.0
209;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Voltijd;2014;2895.0;2788.0;65.1;52.7;30.9;107.0
210;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2005;1137.0;1115.0;15.2;15.4;20.2;22.0
211;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2006;1231.0;1209.0;16.2;16.3;21.3;22.0
212;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2007;1385.0;1360.0;17.2;17.1;22.8;25.0
213;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2008;1444.0;1419.0;17.4;17.6;23.4;24.0
214;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2009;1431.0;1401.0;17.2;17.9;23.3;30.0
215;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2010;1450.0;1415.0;17.6;18.3;23.4;35.0
216;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2011;1471.0;1430.0;17.6;18.1;23.4;41.0
217;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2012;1556.0;1510.0;18.1;18.5;23.5;46.0
218;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2013;1639.0;1573.0;18.6;19.0;23.7;65.0
219;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Totaal;2014;1688.0;1611.0;19.1;19.4;24.7;77.0
220;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2005;764.0;750.0;8.6;10.7;19.7;13.0
221;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2006;821.0;808.0;9.1;11.2;20.6;13.0
222;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2007;922.0;906.0;10.0;12.1;22.4;16.0
223;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2008;985.0;972.0;10.1;12.2;22.9;13.0
224;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2009;1012.0;993.0;10.3;12.8;22.7;19.0
225;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2010;1028.0;1005.0;10.5;13.1;22.8;23.0
226;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2011;1043.0;1015.0;10.4;12.8;22.8;29.0
227;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2012;1112.0;1081.0;10.6;12.8;22.8;31.0
228;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2013;1170.0;1124.0;11.2;13.4;22.9;46.0
229;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Deeltijd;2014;1199.0;1146.0;11.6;13.7;23.8;53.0
230;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2005;379.0;373.0;4.1;7.0;19.7;6.0
231;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2006;399.0;393.0;4.1;7.1;20.4;6.0
232;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2007;432.0;425.0;4.5;7.7;22.4;7.0
233;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2008;449.0;443.0;4.4;7.6;22.9;6.0
234;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2009;465.0;457.0;4.3;7.9;22.6;8.0
235;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2010;473.0;463.0;4.5;8.2;22.8;10.0
236;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2011;487.0;473.0;4.6;8.1;22.9;14.0
237;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2012;519.0;506.0;4.7;8.1;22.6;13.0
238;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2013;552.0;531.0;5.0;8.3;22.4;21.0
239;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 12 uur per week;2014;561.0;537.0;5.1;8.3;23.7;24.0
240;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2005;532.0;522.0;5.3;8.1;19.6;10.0
241;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2006;565.0;557.0;5.3;8.3;20.4;8.0
242;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2007;624.0;614.0;5.7;8.8;22.1;10.0
243;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2008;654.0;646.0;5.7;8.9;22.9;8.0
244;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2009;667.0;655.0;5.7;9.3;22.5;12.0
245;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2010;680.0;666.0;6.0;9.6;22.6;14.0
246;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2011;692.0;673.0;5.8;9.2;22.6;19.0
247;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2012;733.0;714.0;5.9;9.1;22.4;19.0
248;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2013;778.0;749.0;6.3;9.5;22.4;29.0
249;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Minder dan 20 uur per week;2014;776.0;744.0;6.3;9.6;23.5;32.0
250;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2005;153.0;150.0;8.2;10.9;19.2;3.0
251;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2006;165.0;163.0;8.2;11.3;20.3;2.0
252;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2007;192.0;189.0;8.3;11.1;21.5;3.0
253;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2008;206.0;203.0;8.7;11.5;22.8;2.0
254;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2009;202.0;198.0;9.1;12.5;22.1;4.0
255;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2010;207.0;203.0;9.3;12.8;22.3;4.0
256;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2011;205.0;199.0;8.8;11.9;21.9;6.0
257;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2012;214.0;208.0;8.9;11.7;22.1;6.0
258;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2013;226.0;218.0;9.4;12.4;22.5;8.0
259;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;12 tot 20 uur per week;2014;215.0;208.0;9.5;13.0;22.8;8.0
260;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2005;232.0;228.0;16.2;16.6;19.9;4.0
261;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2006;257.0;252.0;17.6;17.7;21.3;5.0
262;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2007;298.0;293.0;19.2;19.1;23.1;5.0
263;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2008;331.0;326.0;18.8;18.8;23.0;5.0
264;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2009;345.0;338.0;19.1;19.5;23.0;7.0
265;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2010;349.0;340.0;19.4;19.8;23.2;9.0
266;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2011;351.0;342.0;19.3;19.8;23.3;9.0
267;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2012;378.0;367.0;19.8;19.9;23.5;12.0
268;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2013;392.0;376.0;21.0;21.0;23.8;17.0
269;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;20 tot 35 uur per week;2014;423.0;402.0;21.3;21.4;24.4;21.0
270;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2005;373.0;365.0;28.9;25.3;21.4;8.0
271;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2006;410.0;400.0;30.6;26.5;22.7;9.0
272;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2007;463.0;454.0;31.5;27.2;23.5;9.0
273;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2008;458.0;447.0;33.3;29.2;24.4;11.0
274;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2009;419.0;408.0;33.9;30.3;24.8;11.0
275;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2010;422.0;410.0;34.9;31.0;25.0;12.0
276;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2011;427.0;415.0;35.2;31.1;24.8;12.0
277;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2012;444.0;429.0;37.1;32.7;25.3;15.0
278;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2013;469.0;449.0;37.2;33.0;25.9;20.0
279;Totaal mannen en vrouwen;Totaal personen;Werknemer met flexibele arbeidsrelatie;Voltijd;2014;489.0;466.0;37.5;33.4;26.8;24.0
280;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2005;158.0;155.0;26.5;23.1;20.8;2.0
281;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2006;181.0;179.0;28.1;24.3;22.3;3.0
282;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2007;227.0;224.0;29.3;25.3;23.1;3.0
283;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2008;243.0;240.0;30.0;26.1;24.0;3.0
284;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2009;232.0;228.0;30.6;27.2;24.5;4.0
285;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2010;226.0;222.0;31.3;27.7;24.8;4.0
286;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2011;253.0;247.0;31.6;28.1;24.4;6.0
287;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2012;252.0;247.0;33.2;29.1;24.7;5.0
288;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2013;233.0;226.0;34.2;30.0;25.6;7.0
289;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Totaal;2014;230.0;221.0;36.0;31.6;26.7;9.0
290;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2005;62.0;62.0;16.7;16.5;19.8;0.0
291;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2006;71.0;70.0;17.1;16.4;20.8;1.0
292;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2007;89.0;88.0;18.9;17.9;22.2;1.0
293;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2008;102.0;102.0;19.9;18.7;23.2;1.0
294;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2009;103.0;101.0;20.9;19.9;23.3;2.0
295;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2010;100.0;98.0;20.7;19.7;23.6;2.0
296;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2011;108.0;106.0;20.4;19.7;23.1;2.0
297;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2012;107.0;105.0;21.3;20.4;23.2;2.0
298;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2013;96.0;93.0;22.5;21.2;24.0;3.0
299;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Deeltijd;2014;88.0;85.0;24.1;22.6;24.8;3.0
300;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2005;9.0;8.0;;;;0.0
301;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2006;10.0;10.0;;;;0.0
302;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2007;11.0;10.0;;;;0.0
303;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2008;11.0;11.0;;;;0.0
304;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2009;10.0;10.0;;;;0.0
305;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2010;11.0;11.0;;;;0.0
306;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2011;11.0;11.0;;;;0.0
307;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2012;10.0;10.0;;;;0.0
308;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2013;10.0;10.0;;;;0.0
309;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 12 uur per week;2014;8.0;7.0;;;;1.0
310;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2005;21.0;21.0;8.3;10.3;19.2;0.0
311;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2006;24.0;24.0;8.0;9.8;19.4;0.0
312;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2007;28.0;27.0;8.2;10.6;20.4;0.0
313;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2008;29.0;29.0;9.2;10.2;22.2;0.0
314;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2009;27.0;27.0;9.3;11.2;22.0;0.0
315;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2010;27.0;27.0;9.4;11.1;22.2;0.0
316;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2011;30.0;30.0;10.1;12.2;21.3;0.0
317;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2012;26.0;26.0;9.8;11.8;20.9;0.0
318;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2013;27.0;26.0;10.0;11.8;22.1;1.0
319;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Minder dan 20 uur per week;2014;20.0;19.0;10.9;12.8;22.5;1.0
320;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2005;12.0;12.0;;;;0.0
321;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2006;14.0;14.0;;;;0.0
322;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2007;17.0;17.0;10.8;12.6;20.7;0.0
323;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2008;18.0;18.0;11.5;12.3;22.1;0.0
324;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2009;17.0;17.0;11.7;12.9;22.0;0.0
325;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2010;16.0;16.0;12.1;13.7;22.6;0.0
326;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2011;19.0;19.0;12.1;14.1;21.2;0.0
327;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2012;17.0;16.0;12.3;13.8;21.1;0.0
328;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2013;17.0;17.0;12.5;13.7;22.3;1.0
329;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;12 tot 20 uur per week;2014;12.0;11.0;;;;1.0
330;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2005;41.0;41.0;20.9;19.6;20.1;0.0
331;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2006;47.0;46.0;21.7;19.7;21.6;1.0
332;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2007;61.0;61.0;23.7;21.3;23.0;1.0
333;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2008;73.0;73.0;24.1;22.0;23.6;1.0
334;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2009;76.0;74.0;25.0;23.1;23.8;1.0
335;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2010;72.0;71.0;25.0;22.9;24.1;1.0
336;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2011;77.0;76.0;24.4;22.7;23.8;2.0
337;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2012;81.0;79.0;25.1;23.2;24.0;2.0
338;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2013;69.0;67.0;27.4;24.9;24.8;2.0
339;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;20 tot 35 uur per week;2014;68.0;66.0;27.9;25.4;25.5;2.0
340;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2005;95.0;94.0;33.0;27.5;21.5;2.0
341;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2006;110.0;109.0;35.2;29.4;23.3;2.0
342;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2007;138.0;136.0;36.0;30.0;23.7;2.0
343;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2008;140.0;138.0;37.4;31.6;24.6;3.0
344;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2009;129.0;127.0;38.4;33.1;25.4;2.0
345;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2010;127.0;124.0;39.6;34.1;25.7;2.0
346;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2011;145.0;141.0;40.1;34.4;25.4;4.0
347;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2012;145.0;142.0;41.9;35.6;25.8;3.0
348;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2013;137.0;133.0;42.4;36.1;26.8;4.0
349;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk, uitzicht op vast;Voltijd;2014;142.0;136.0;43.4;37.2;27.8;6.0
350;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2005;116.0;115.0;25.9;22.7;21.8;2.0
351;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2006;125.0;123.0;25.7;22.7;23.1;2.0
352;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2007;140.0;138.0;26.0;23.1;23.9;3.0
353;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2008;146.0;143.0;26.7;24.1;24.6;3.0
354;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2009;165.0;161.0;26.6;24.7;24.2;4.0
355;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2010;164.0;160.0;27.8;25.5;24.7;4.0
356;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2011;133.0;131.0;27.4;24.7;24.6;3.0
357;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2012;161.0;157.0;28.7;25.7;25.5;4.0
358;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2013;191.0;186.0;29.8;27.1;25.9;6.0
359;Totaal mannen en vrouwen;Totaal personen;Werknemer tijdelijk >= 1 jaar;Totaal;2014;198.0;189.0;29.4;26.8;26.3;9.0
