ID;WerkzameStoffen;Perioden;GrootteOppervlakteMetGebruik_1;OppervlakteInVanTotaalAreaal_2;OppervlakteInVanToepassingsgroep_3;GebruikPerJaar_4;GebruikInVanTotaalWerkzameStoffen_5;GebruikInVanToepassingsgroep_6
1434;Ioxynil;1995;19682.0;2.5;2.6;4215;0.1;0.3
1435;Ioxynil;1998;26474.0;3.2;3.4;6396;0.1;0.4
1436;Ioxynil;2000;28780.0;3.6;3.9;5579;0.1;0.5
1437;Ioxynil;2004;28379.0;3.4;3.6;4260;0.1;0.3
1438;Ioxynil;2008;25840.0;3.2;3.5;5351;0.1;0.4
1439;Ioxynil;2012;906.0;0.1;0.1;560;0.0;0.0
1440;Ioxynil octanoaat;1995;0.0;0.0;0.0;0;0.0;0.0
1441;Ioxynil octanoaat;1998;0.0;0.0;0.0;0;0.0;0.0
1442;Ioxynil octanoaat;2000;0.0;0.0;0.0;0;0.0;0.0
1443;Ioxynil octanoaat;2004;0.0;0.0;0.0;0;0.0;0.0
1444;Ioxynil octanoaat;2008;10821.0;1.3;1.5;1259;0.0;0.1
1445;Ioxynil octanoaat;2012;19265.0;2.5;2.8;3611;0.1;0.2
1446;Isoproturon;1995;42102.0;5.2;5.7;47699;0.8;3.3
1447;Isoproturon;1998;59938.0;7.3;7.8;65966;1.1;4.6
1448;Isoproturon;2000;41897.0;5.3;5.7;44205;0.8;3.6
1449;Isoproturon;2004;72178.0;8.7;9.1;102256;1.9;7.3
1450;Isoproturon;2008;58931.0;7.2;7.9;112860;2.0;8.1
1451;Isoproturon;2012;5584.0;0.7;0.8;18333;0.3;1.2
1452;Isoxaflutool;1995;0.0;0.0;0.0;0;0.0;0.0
1453;Isoxaflutool;1998;22407.0;2.7;2.9;1095;0.0;0.1
1454;Isoxaflutool;2000;18571.0;2.3;2.5;2234;0.0;0.2
1455;Isoxaflutool;2004;2819.0;0.3;0.4;1194;0.0;0.1
1456;Isoxaflutool;2008;0.0;0.0;0.0;0;0.0;0.0
1457;Isoxaflutool;2012;3751.0;0.5;0.5;137;0.0;0.0
1458;Jodosulfuron-methyl-natrium;1995;0.0;0.0;0.0;0;0.0;0.0
1459;Jodosulfuron-methyl-natrium;1998;0.0;0.0;0.0;0;0.0;0.0
1460;Jodosulfuron-methyl-natrium;2000;0.0;0.0;0.0;0;0.0;0.0
1461;Jodosulfuron-methyl-natrium;2004;23633.0;2.9;3.0;200;0.0;0.0
1462;Jodosulfuron-methyl-natrium;2008;130103.0;15.9;17.5;456;0.0;0.0
1463;Jodosulfuron-methyl-natrium;2012;103693.0;13.3;14.9;637;0.0;0.0
1464;Lenacil;1995;10128.0;1.3;1.4;4026;0.1;0.3
1465;Lenacil;1998;12835.0;1.6;1.7;1738;0.0;0.1
1466;Lenacil;2000;0.0;0.0;0.0;0;0.0;0.0
1467;Lenacil;2004;0.0;0.0;0.0;0;0.0;0.0
1468;Lenacil;2008;0.0;0.0;0.0;0;0.0;0.0
1469;Lenacil;2012;0.0;0.0;0.0;0;0.0;0.0
1470;Linuron;1995;40608.0;5.1;5.5;12548;0.2;0.9
1471;Linuron;1998;43191.0;5.3;5.6;17025;0.3;1.2
1472;Linuron;2000;48192.0;6.1;6.5;19975;0.4;1.6
1473;Linuron;2004;75233.0;9.1;9.5;37068;0.7;2.7
1474;Linuron;2008;81663.0;10.0;11.0;42775;0.8;3.1
1475;Linuron;2012;116428.0;15.0;16.8;75901;1.3;5.0
1476;MCPA;1995;121158.0;15.1;16.3;81538;1.4;5.6
1477;MCPA;1998;118679.0;14.5;15.4;69152;1.2;4.8
1478;MCPA;2000;147634.0;18.6;20.0;88703;1.7;7.3
1479;MCPA;2004;150454.0;18.2;19.1;93031;1.7;6.7
1480;MCPA;2008;186151.0;22.8;25.1;96739;1.7;6.9
1481;MCPA;2012;97158.0;12.5;14.0;90206;1.6;5.9
1482;"Mecoprop-P; tegen onkruid";1995;704.0;0.1;0.1;334;0.0;0.0
1483;"Mecoprop-P; tegen onkruid";1998;102460.0;12.5;13.3;75245;1.3;5.3
1484;"Mecoprop-P; tegen onkruid";2000;96137.0;12.1;13.0;52712;1.0;4.3
1485;"Mecoprop-P; tegen onkruid";2004;91902.0;11.1;11.6;47072;0.9;3.4
1486;"Mecoprop-P; tegen onkruid";2008;59884.0;7.3;8.1;22018;0.4;1.6
1487;"Mecoprop-P; tegen onkruid";2012;17574.0;2.3;2.5;6087;0.1;0.4
1488;Mesosulfuron-methyl;1995;0.0;0.0;0.0;0;0.0;0.0
1489;Mesosulfuron-methyl;1998;0.0;0.0;0.0;0;0.0;0.0
1490;Mesosulfuron-methyl;2000;0.0;0.0;0.0;0;0.0;0.0
1491;Mesosulfuron-methyl;2004;0.0;0.0;0.0;0;0.0;0.0
1492;Mesosulfuron-methyl;2008;0.0;0.0;0.0;0;0.0;0.0
1493;Mesosulfuron-methyl;2012;77526.0;10.0;11.2;1163;0.0;0.1
1494;Mesotrione;1995;0.0;0.0;0.0;0;0.0;0.0
1495;Mesotrione;1998;0.0;0.0;0.0;0;0.0;0.0
1496;Mesotrione;2000;0.0;0.0;0.0;0;0.0;0.0
1497;Mesotrione;2004;79398.0;9.6;10.1;5901;0.1;0.4
1498;Mesotrione;2008;103689.0;12.7;14.0;5663;0.1;0.4
1499;Mesotrione;2012;144319.0;18.6;20.8;11219;0.2;0.7
1500;Metamitron;1995;96564.0;12.0;13.0;109628;1.8;7.5
1501;Metamitron;1998;115532.0;14.1;15.0;155099;2.6;10.9
1502;Metamitron;2000;122795.0;15.4;16.6;199756;3.8;16.4
1503;Metamitron;2004;104109.0;12.6;13.2;153915;2.8;11.0
1504;Metamitron;2008;75092.0;9.2;10.1;130460;2.4;9.3
1505;Metamitron;2012;79263.0;10.2;11.4;145802;2.5;9.5
1506;Metazachloor;1995;4358.0;0.5;0.6;2226;0.0;0.2
1507;Metazachloor;1998;7895.0;1.0;1.0;3116;0.1;0.2
1508;Metazachloor;2000;12513.0;1.6;1.7;7793;0.1;0.6
1509;Metazachloor;2004;16559.0;2.0;2.1;10127;0.2;0.7
1510;Metazachloor;2008;18591.0;2.3;2.5;11177;0.2;0.8
1511;Metazachloor;2012;19181.0;2.5;2.8;13910;0.2;0.9
1512;Methabenzthiazuron;1995;13506.0;1.7;1.8;13886;0.2;1.0
1513;Methabenzthiazuron;1998;4480.0;0.5;0.6;2455;0.0;0.2
1514;Methabenzthiazuron;2000;112.0;0.0;0.0;179;0.0;0.0
1515;Methabenzthiazuron;2004;0.0;0.0;0.0;0;0.0;0.0
1516;Methabenzthiazuron;2008;0.0;0.0;0.0;0;0.0;0.0
1517;Methabenzthiazuron;2012;0.0;0.0;0.0;0;0.0;0.0
1518;Metobromuron;1995;29957.0;3.7;4.0;20317;0.3;1.4
1519;Metobromuron;1998;17010.0;2.1;2.2;12085;0.2;0.8
1520;Metobromuron;2000;14713.0;1.8;2.0;6633;0.1;0.5
1521;Metobromuron;2004;0.0;0.0;0.0;0;0.0;0.0
1522;Metobromuron;2008;0.0;0.0;0.0;0;0.0;0.0
1523;Metobromuron;2012;0.0;0.0;0.0;0;0.0;0.0
1524;Metolachloor;1995;45999.0;5.7;6.2;55007;0.9;3.8
1525;Metolachloor;1998;74432.0;9.1;9.7;82776;1.4;5.8
1526;Metolachloor;2000;0.0;0.0;0.0;0;0.0;0.0
1527;Metolachloor;2004;0.0;0.0;0.0;0;0.0;0.0
1528;Metolachloor;2008;0.0;0.0;0.0;0;0.0;0.0
1529;Metolachloor;2012;0.0;0.0;0.0;0;0.0;0.0
1530;"Metoxuron; tegen onkruid";1995;9320.0;1.2;1.3;16050;0.3;1.1
1531;"Metoxuron; tegen onkruid";1998;7356.0;0.9;1.0;8706;0.1;0.6
1532;"Metoxuron; tegen onkruid";2000;7797.0;1.0;1.1;11799;0.2;1.0
1533;"Metoxuron; tegen onkruid";2004;10889.0;1.3;1.4;17758;0.3;1.3
1534;"Metoxuron; tegen onkruid";2008;421.0;0.1;0.1;600;0.0;0.0
1535;"Metoxuron; tegen onkruid";2012;0.0;0.0;0.0;0;0.0;0.0
1536;Metribuzin;1995;72570.0;9.0;9.8;21074;0.4;1.4
1537;Metribuzin;1998;95040.0;11.6;12.3;30848;0.5;2.2
1538;Metribuzin;2000;90159.0;11.3;12.2;27198;0.5;2.2
1539;Metribuzin;2004;95576.0;11.6;12.1;24015;0.4;1.7
1540;Metribuzin;2008;112327.0;13.8;15.2;26359;0.5;1.9
1541;Metribuzin;2012;83796.0;10.8;12.1;25751;0.4;1.7
1542;Metsulfuron-methyl;1995;60219.0;7.5;8.1;1793;0.0;0.1
1543;Metsulfuron-methyl;1998;60852.0;7.4;7.9;3575;0.1;0.3
1544;Metsulfuron-methyl;2000;67328.0;8.5;9.1;4275;0.1;0.4
1545;Metsulfuron-methyl;2004;78472.0;9.5;9.9;767;0.0;0.1
1546;Metsulfuron-methyl;2008;127440.0;15.6;17.2;9506;0.2;0.7
1547;Metsulfuron-methyl;2012;36541.0;4.7;5.3;161;0.0;0.0
1548;"Minerale olie; tegen onkruid";1995;4165.0;0.5;0.6;4053;0.1;0.3
1549;"Minerale olie; tegen onkruid";1998;1271.0;0.2;0.2;1098;0.0;0.1
1550;"Minerale olie; tegen onkruid";2000;0.0;0.0;0.0;0;0.0;0.0
1551;"Minerale olie; tegen onkruid";2004;0.0;0.0;0.0;0;0.0;0.0
1552;"Minerale olie; tegen onkruid";2008;0.0;0.0;0.0;0;0.0;0.0
1553;"Minerale olie; tegen onkruid";2012;0.0;0.0;0.0;0;0.0;0.0
1554;Monolinuron;1995;73941.0;9.2;9.9;25087;0.4;1.7
1555;Monolinuron;1998;49188.0;6.0;6.4;14683;0.2;1.0
1556;Monolinuron;2000;40110.0;5.0;5.4;12371;0.2;1.0
1557;Monolinuron;2004;1281.0;0.2;0.2;112;0.0;0.0
1558;Monolinuron;2008;0.0;0.0;0.0;0;0.0;0.0
1559;Monolinuron;2012;0.0;0.0;0.0;0;0.0;0.0
1560;Nicosulfuron;1995;0.0;0.0;0.0;0;0.0;0.0
1561;Nicosulfuron;1998;0.0;0.0;0.0;0;0.0;0.0
1562;Nicosulfuron;2000;99486.0;12.5;13.5;5888;0.1;0.5
1563;Nicosulfuron;2004;183228.0;22.2;23.2;5619;0.1;0.4
1564;Nicosulfuron;2008;160978.0;19.7;21.7;4058;0.1;0.3
1565;Nicosulfuron;2012;164987.0;21.2;23.8;5230;0.1;0.3
1566;Nonaanzuur;1995;0.0;0.0;0.0;0;0.0;0.0
1567;Nonaanzuur;1998;0.0;0.0;0.0;0;0.0;0.0
1568;Nonaanzuur;2000;0.0;0.0;0.0;0;0.0;0.0
1569;Nonaanzuur;2004;0.0;0.0;0.0;0;0.0;0.0
1570;Nonaanzuur;2008;11.0;0.0;0.0;263;0.0;0.0
1571;Nonaanzuur;2012;0.0;0.0;0.0;0;0.0;0.0
1572;"Paraquat-dichloride; tegen onkruid";1995;74438.0;9.3;10.0;36816;0.6;2.5
1573;"Paraquat-dichloride; tegen onkruid";1998;52596.0;6.4;6.8;17032;0.3;1.2
1574;"Paraquat-dichloride; tegen onkruid";2000;52549.0;6.6;7.1;20505;0.4;1.7
1575;"Paraquat-dichloride; tegen onkruid";2004;47403.0;5.7;6.0;14216;0.3;1.0
1576;"Paraquat-dichloride; tegen onkruid";2008;0.0;0.0;0.0;0;0.0;0.0
1577;"Paraquat-dichloride; tegen onkruid";2012;0.0;0.0;0.0;0;0.0;0.0
1578;Pendimethalin;1995;13347.0;1.7;1.8;8848;0.1;0.6
1579;Pendimethalin;1998;14607.0;1.8;1.9;7512;0.1;0.5
1580;Pendimethalin;2000;21060.0;2.6;2.9;14925;0.3;1.2
1581;Pendimethalin;2004;40356.0;4.9;5.1;34366;0.6;2.5
1582;Pendimethalin;2008;48988.0;6.0;6.6;37501;0.7;2.7
1583;Pendimethalin;2012;61527.0;7.9;8.9;58673;1.0;3.8
1584;"Profam; tegen onkruid";1995;1529.0;0.2;0.2;828;0.0;0.1
1585;"Profam; tegen onkruid";1998;85.0;0.0;0.0;51;0.0;0.0
1586;"Profam; tegen onkruid";2000;614.0;0.1;0.1;1207;0.0;0.1
1587;"Profam; tegen onkruid";2004;0.0;0.0;0.0;0;0.0;0.0
1588;"Profam; tegen onkruid";2008;0.0;0.0;0.0;0;0.0;0.0
1589;"Profam; tegen onkruid";2012;0.0;0.0;0.0;0;0.0;0.0
1590;Prometryn;1995;2170.0;0.3;0.3;543;0.0;0.0
1591;Prometryn;1998;3526.0;0.4;0.5;711;0.0;0.0
1592;Prometryn;2000;0.0;0.0;0.0;0;0.0;0.0
1593;Prometryn;2004;0.0;0.0;0.0;0;0.0;0.0
1594;Prometryn;2008;0.0;0.0;0.0;0;0.0;0.0
1595;Prometryn;2012;0.0;0.0;0.0;0;0.0;0.0
1596;Propachloor;1995;26623.0;3.3;3.6;59003;1.0;4.0
1597;Propachloor;1998;20472.0;2.5;2.7;61720;1.0;4.3
1598;Propachloor;2000;19451.0;2.4;2.6;62173;1.2;5.1
1599;Propachloor;2004;260.0;0.0;0.0;395;0.0;0.0
1600;Propachloor;2008;0.0;0.0;0.0;0;0.0;0.0
1601;Propachloor;2012;0.0;0.0;0.0;0;0.0;0.0
1602;Propyzamide;1995;3617.0;0.5;0.5;3110;0.1;0.2
1603;Propyzamide;1998;8012.0;1.0;1.0;6542;0.1;0.5
1604;Propyzamide;2000;8620.0;1.1;1.2;7235;0.1;0.6
1605;Propyzamide;2004;7962.0;1.0;1.0;7869;0.1;0.6
1606;Propyzamide;2008;8525.0;1.0;1.1;6077;0.1;0.4
1607;Propyzamide;2012;11030.0;1.4;1.6;7440;0.1;0.5
1608;Prosulfocarb;1995;28602.0;3.6;3.8;73139;1.2;5.0
1609;Prosulfocarb;1998;26572.0;3.2;3.5;76937;1.3;5.4
1610;Prosulfocarb;2000;37230.0;4.7;5.0;105185;2.0;8.6
1611;Prosulfocarb;2004;47558.0;5.7;6.0;113292;2.1;8.1
1612;Prosulfocarb;2008;43114.0;5.3;5.8;109398;2.0;7.8
1613;Prosulfocarb;2012;66281.0;8.5;9.5;216736;3.8;14.1
1614;Pyridaat;1995;80691.0;10.0;10.8;57624;1.0;3.9
1615;Pyridaat;1998;136536.0;16.7;17.7;58519;1.0;4.1
1616;Pyridaat;2000;127001.0;16.0;17.2;30871;0.6;2.5
1617;Pyridaat;2004;92394.0;11.2;11.7;16044;0.3;1.1
1618;Pyridaat;2008;14219.0;1.7;1.9;4620;0.1;0.3
1619;Pyridaat;2012;17405.0;2.2;2.5;6062;0.1;0.4
1620;Pyroxsulam;1995;0.0;0.0;0.0;0;0.0;0.0
1621;Pyroxsulam;1998;0.0;0.0;0.0;0;0.0;0.0
1622;Pyroxsulam;2000;0.0;0.0;0.0;0;0.0;0.0
1623;Pyroxsulam;2004;0.0;0.0;0.0;0;0.0;0.0
1624;Pyroxsulam;2008;0.0;0.0;0.0;0;0.0;0.0
1625;Pyroxsulam;2012;51806.0;6.7;7.5;996;0.0;0.1
1626;Quinmerac;1995;0.0;0.0;0.0;0;0.0;0.0
1627;Quinmerac;1998;0.0;0.0;0.0;0;0.0;0.0
1628;Quinmerac;2000;0.0;0.0;0.0;0;0.0;0.0
1629;Quinmerac;2004;0.0;0.0;0.0;0;0.0;0.0
1630;Quinmerac;2008;0.0;0.0;0.0;0;0.0;0.0
1631;Quinmerac;2012;5369.0;0.7;0.8;855;0.0;0.1
1632;Quinoclamine;1995;0.0;0.0;0.0;0;0.0;0.0
1633;Quinoclamine;1998;0.0;0.0;0.0;0;0.0;0.0
1634;Quinoclamine;2000;0.0;0.0;0.0;0;0.0;0.0
1635;Quinoclamine;2004;0.0;0.0;0.0;0;0.0;0.0
1636;Quinoclamine;2008;636.0;0.1;0.1;489;0.0;0.0
1637;Quinoclamine;2012;848.0;0.1;0.1;789;0.0;0.1
1638;Quaternaire ammonium verbindingen;1995;0.0;0.0;0.0;0;0.0;0.0
1639;Quaternaire ammonium verbindingen;1998;0.0;0.0;0.0;0;0.0;0.0
1640;Quaternaire ammonium verbindingen;2000;0.0;0.0;0.0;0;0.0;0.0
1641;Quaternaire ammonium verbindingen;2004;0.0;0.0;0.0;0;0.0;0.0
1642;Quaternaire ammonium verbindingen;2008;260.0;0.0;0.0;408;0.0;0.0
1643;Quaternaire ammonium verbindingen;2012;0.0;0.0;0.0;0;0.0;0.0
1644;Quizalofop-P-ethyl;1995;;;;1180;0.0;0.1
1645;Quizalofop-P-ethyl;1998;;;;1073;0.0;0.1
1646;Quizalofop-P-ethyl;2000;;;;1074;0.0;0.1
1647;Quizalofop-P-ethyl;2004;6189.0;0.7;0.8;153;0.0;0.0
1648;Quizalofop-P-ethyl;2008;6805.0;0.8;0.9;133;0.0;0.0
1649;Quizalofop-P-ethyl;2012;7619.0;1.0;1.1;325;0.0;0.0
1650;Rimsulfuron;1995;0.0;0.0;0.0;0;0.0;0.0
1651;Rimsulfuron;1998;41288.0;5.0;5.4;642;0.0;0.0
1652;Rimsulfuron;2000;34453.0;4.3;4.7;501;0.0;0.0
1653;Rimsulfuron;2004;57166.0;6.9;7.2;874;0.0;0.1
1654;Rimsulfuron;2008;55421.0;6.8;7.5;648;0.0;0.0
1655;Rimsulfuron;2012;31914.0;4.1;4.6;341;0.0;0.0
1656;Sethoxydim;1995;7582.0;0.9;1.0;1536;0.0;0.1
1657;Sethoxydim;1998;9966.0;1.2;1.3;1215;0.0;0.1
1658;Sethoxydim;2000;0.0;0.0;0.0;0;0.0;0.0
1659;Sethoxydim;2004;0.0;0.0;0.0;0;0.0;0.0
1660;Sethoxydim;2008;0.0;0.0;0.0;0;0.0;0.0
1661;Sethoxydim;2012;0.0;0.0;0.0;0;0.0;0.0
1662;Simazin;1995;24139.0;3.0;3.2;11643;0.2;0.8
1663;Simazin;1998;25011.0;3.1;3.2;9834;0.2;0.7
1664;Simazin;2000;8360.0;1.1;1.1;3791;0.1;0.3
1665;Simazin;2004;0.0;0.0;0.0;0;0.0;0.0
1666;Simazin;2008;0.0;0.0;0.0;0;0.0;0.0
1667;Simazin;2012;0.0;0.0;0.0;0;0.0;0.0
1668;S-metolachloor;1995;0.0;0.0;0.0;0;0.0;0.0
1669;S-metolachloor;1998;0.0;0.0;0.0;0;0.0;0.0
1670;S-metolachloor;2000;0.0;0.0;0.0;0;0.0;0.0
1671;S-metolachloor;2004;29461.0;3.6;3.7;24533;0.4;1.8
1672;S-metolachloor;2008;66162.0;8.1;8.9;82359;1.5;5.9
1673;S-metolachloor;2012;98647.0;12.7;14.2;93974;1.6;6.1
1674;Sulcotrion;1995;0.0;0.0;0.0;0;0.0;0.0
1675;Sulcotrion;1998;133947.0;16.4;17.4;37653;0.6;2.6
1676;Sulcotrion;2000;149685.0;18.8;20.3;40563;0.8;3.3
1677;Sulcotrion;2004;147684.0;17.9;18.7;34547;0.6;2.5
1678;Sulcotrion;2008;56612.0;6.9;7.6;15772;0.3;1.1
1679;Sulcotrion;2012;2852.0;0.4;0.4;1866;0.0;0.1
1680;Tembotrione;1995;0.0;0.0;0.0;0;0.0;0.0
1681;Tembotrione;1998;0.0;0.0;0.0;0;0.0;0.0
1682;Tembotrione;2000;0.0;0.0;0.0;0;0.0;0.0
1683;Tembotrione;2004;0.0;0.0;0.0;0;0.0;0.0
1684;Tembotrione;2008;0.0;0.0;0.0;0;0.0;0.0
1685;Tembotrione;2012;53739.0;6.9;7.7;3984;0.1;0.3
1686;Tepraloxydim;1995;0.0;0.0;0.0;0;0.0;0.0
1687;Tepraloxydim;1998;0.0;0.0;0.0;0;0.0;0.0
1688;Tepraloxydim;2000;0.0;0.0;0.0;0;0.0;0.0
1689;Tepraloxydim;2004;12574.0;1.5;1.6;718;0.0;0.1
1690;Tepraloxydim;2008;7657.0;0.9;1.0;630;0.0;0.0
1691;Tepraloxydim;2012;27044.0;3.5;3.9;1434;0.0;0.1
1692;Terbutryn;1995;19018.0;2.4;2.6;11410;0.2;0.8
1693;Terbutryn;1998;7660.0;0.9;1.0;3269;0.1;0.2
1694;Terbutryn;2000;25220.0;3.2;3.4;7060;0.1;0.6
1695;Terbutryn;2004;10982.0;1.3;1.4;2135;0.0;0.2
1696;Terbutryn;2008;0.0;0.0;0.0;0;0.0;0.0
1697;Terbutryn;2012;0.0;0.0;0.0;0;0.0;0.0
1698;Terbutylazin;1995;7232.0;0.9;1.0;2286;0.0;0.2
1699;Terbutylazin;1998;11967.0;1.5;1.6;3305;0.1;0.2
1700;Terbutylazin;2000;139671.0;17.6;18.9;45799;0.9;3.8
1701;Terbutylazin;2004;126051.0;15.2;16.0;31310;0.6;2.2
1702;Terbutylazin;2008;82598.0;10.1;11.1;24703;0.4;1.8
1703;Terbutylazin;2012;199051.0;25.6;28.7;74973;1.3;4.9
1704;Topramezone;1995;0.0;0.0;0.0;0;0.0;0.0
1705;Topramezone;1998;0.0;0.0;0.0;0;0.0;0.0
1706;Topramezone;2000;0.0;0.0;0.0;0;0.0;0.0
1707;Topramezone;2004;0.0;0.0;0.0;0;0.0;0.0
1708;Topramezone;2008;42542.0;5.2;5.7;2445;0.0;0.2
1709;Topramezone;2012;36793.0;4.7;5.3;1911;0.0;0.1
1710;Tri-allaat;1995;33870.0;4.2;4.6;10538;0.2;0.7
1711;Tri-allaat;1998;17169.0;2.1;2.2;7851;0.1;0.6
1712;Tri-allaat;2000;18584.0;2.3;2.5;6648;0.1;0.5
1713;Tri-allaat;2004;16518.0;2.0;2.1;7055;0.1;0.5
1714;Tri-allaat;2008;10007.0;1.2;1.3;3834;0.1;0.3
1715;Tri-allaat;2012;4331.0;0.6;0.6;3858;0.1;0.3
1716;Triflusulfuron-methyl;1995;0.0;0.0;0.0;0;0.0;0.0
1717;Triflusulfuron-methyl;1998;17805.0;2.2;2.3;1466;0.0;0.1
1718;Triflusulfuron-methyl;2000;20345.0;2.6;2.8;778;0.0;0.1
1719;Triflusulfuron-methyl;2004;40951.0;5.0;5.2;1874;0.0;0.1
1720;Triflusulfuron-methyl;2008;12603.0;1.5;1.7;387;0.0;0.0
1721;Triflusulfuron-methyl;2012;21405.0;2.8;3.1;661;0.0;0.0
1722;Tritosulfuron;1995;0.0;0.0;0.0;0;0.0;0.0
1723;Tritosulfuron;1998;0.0;0.0;0.0;0;0.0;0.0
1724;Tritosulfuron;2000;0.0;0.0;0.0;0;0.0;0.0
1725;Tritosulfuron;2004;0.0;0.0;0.0;0;0.0;0.0
1726;Tritosulfuron;2008;0.0;0.0;0.0;0;0.0;0.0
1727;Tritosulfuron;2012;10652.0;1.4;1.5;436;0.0;0.0
1728;Verzadigde vetzuren;1995;0.0;0.0;0.0;0;0.0;0.0
1729;Verzadigde vetzuren;1998;22.0;0.0;0.0;62;0.0;0.0
1730;Verzadigde vetzuren;2000;30.0;0.0;0.0;390;0.0;0.0
1731;Verzadigde vetzuren;2004;0.0;0.0;0.0;0;0.0;0.0
1732;Verzadigde vetzuren;2008;0.0;0.0;0.0;0;0.0;0.0
1733;Verzadigde vetzuren;2012;0.0;0.0;0.0;0;0.0;0.0
1734;Totaal stoffen voor loofdoding;1995;134509.0;16.8;100.0;325588;5.5;100.0
1735;Totaal stoffen voor loofdoding;1998;158445.0;19.3;100.0;142844;2.4;100.0
1736;Totaal stoffen voor loofdoding;2000;145066.0;18.0;100.0;116961;2.2;100.0
1737;Totaal stoffen voor loofdoding;2004;144165.0;17.4;100.0;100909;1.9;100.0
1738;Totaal stoffen voor loofdoding;2008;119150.0;14.6;100.0;74685;1.3;100.0
1739;Totaal stoffen voor loofdoding;2012;86995.0;11.2;100.0;92429;1.6;100.0
1740;Buminafos;1995;5623.0;0.7;4.2;26997;0.5;8.3
1741;Buminafos;1998;5724.0;0.7;3.6;17734;0.3;12.4
1742;Buminafos;2000;0.0;0.0;0.0;0;0.0;0.0
1743;Buminafos;2004;0.0;0.0;0.0;0;0.0;0.0
1744;Buminafos;2008;0.0;0.0;0.0;0;0.0;0.0
1745;Buminafos;2012;0.0;0.0;0.0;0;0.0;0.0
1746;"Carfentrazone-ethyl; loofdoding";1995;0.0;0.0;0.0;0;0.0;0.0
1747;"Carfentrazone-ethyl; loofdoding";1998;0.0;0.0;0.0;0;0.0;0.0
1748;"Carfentrazone-ethyl; loofdoding";2000;0.0;0.0;0.0;0;0.0;0.0
1749;"Carfentrazone-ethyl; loofdoding";2004;25832.0;3.1;17.9;924;0.0;0.9
1750;"Carfentrazone-ethyl; loofdoding";2008;26430.0;3.2;22.2;7564;0.1;10.1
1751;"Carfentrazone-ethyl; loofdoding";2012;40429.0;5.2;46.5;2768;0.0;3.0
1752;"Diquat dibromide; loofdoding";1995;105521.0;13.1;78.4;52180;0.9;16.0
1753;"Diquat dibromide; loofdoding";1998;139361.0;17.0;88.5;77465;1.3;54.2
1754;"Diquat dibromide; loofdoding";2000;119732.0;15.0;82.5;65880;1.2;56.3
1755;"Diquat dibromide; loofdoding";2004;129457.0;15.7;89.8;68480;1.3;67.9
1756;"Diquat dibromide; loofdoding";2008;90983.0;11.2;76.4;47197;0.9;63.2
1757;"Diquat dibromide; loofdoding";2012;76287.0;9.8;87.7;84389;1.5;91.3
1758;DNOC;1995;30242.0;3.8;22.5;75826;1.3;23.3
1759;DNOC;1998;11306.0;1.4;7.2;17592;0.3;12.3
1760;DNOC;2000;429.0;0.1;0.3;249;0.0;0.2
1761;DNOC;2004;0.0;0.0;0.0;0;0.0;0.0
1762;DNOC;2008;0.0;0.0;0.0;0;0.0;0.0
1763;DNOC;2012;0.0;0.0;0.0;0;0.0;0.0
1764;"Glufosinaat-ammonium; loofdoding";1995;4334.0;0.5;3.2;312;0.0;0.1
1765;"Glufosinaat-ammonium; loofdoding";1998;21152.0;2.6;13.4;5215;0.1;3.7
1766;"Glufosinaat-ammonium; loofdoding";2000;35153.0;4.4;24.2;11154;0.2;9.5
1767;"Glufosinaat-ammonium; loofdoding";2004;28526.0;3.4;19.8;7195;0.1;7.1
1768;"Glufosinaat-ammonium; loofdoding";2008;16718.0;2.0;14.0;4350;0.1;5.8
1769;"Glufosinaat-ammonium; loofdoding";2012;12499.0;1.6;14.4;3025;0.1;3.3
1770;"Glyfosaat; loofdoding";1995;2190.0;0.3;1.6;3819;0.1;1.2
1771;"Glyfosaat; loofdoding";1998;2131.0;0.3;1.4;4122;0.1;2.9
1772;"Glyfosaat; loofdoding";2000;4023.0;0.5;2.8;7131;0.1;6.1
1773;"Glyfosaat; loofdoding";2004;2282.0;0.3;1.6;1480;0.0;1.5
1774;"Glyfosaat; loofdoding";2008;14692.0;1.8;12.3;15574;0.3;20.9
1775;"Glyfosaat; loofdoding";2012;888.0;0.1;1.0;2239;0.0;2.4
1776;"Glyfosaat-trimesium; loofdoding";1995;0.0;0.0;0.0;0;0.0;0.0
1777;"Glyfosaat-trimesium; loofdoding";1998;188.0;0.0;0.1;311;0.0;0.2
1778;"Glyfosaat-trimesium; loofdoding";2000;963.0;0.1;0.7;1215;0.0;1.0
1779;"Glyfosaat-trimesium; loofdoding";2004;0.0;0.0;0.0;0;0.0;0.0
1780;"Glyfosaat-trimesium; loofdoding";2008;0.0;0.0;0.0;0;0.0;0.0
1781;"Glyfosaat-trimesium; loofdoding";2012;0.0;0.0;0.0;0;0.0;0.0
1782;"Mecoprop-P; loofdoding";1995;0.0;0.0;0.0;0;0.0;0.0
1783;"Mecoprop-P; loofdoding";1998;0.0;0.0;0.0;0;0.0;0.0
1784;"Mecoprop-P; loofdoding";2000;1034.0;0.1;0.7;519;0.0;0.4
1785;"Mecoprop-P; loofdoding";2004;0.0;0.0;0.0;0;0.0;0.0
1786;"Mecoprop-P; loofdoding";2008;0.0;0.0;0.0;0;0.0;0.0
