ID;Afstudeerrichting;LeeftijdEnHerkomst;Geslacht;Peilmoment;Perioden;TotaalGeslaagden_1;GeslaagdenMetWerk_2;Werknemers_3;k_0105ABLandbouwEnVisserij_4;k_1045CFNijverheid_5;k_5052GHandel_6;k_55HHoreca_7;k_6064IVervoerEnCommunicatie_8;k_6567JFinancieleInstellingen_9;k_7074K1ZakDienstExclUitzendbranch_10;k_745K2Uitzendbranche_11;k_75LOpenbaarBestuur_12;k_80KOnderwijs_13;k_85NGezondheidsEnWelzijnszorg_14;k_90OCultuurEnOvDienstenIncl99_15;k_95PParticuliereHuishoudens_16;BedrijfstakSBIOnbekend_17;GemiddeldDagloonVanWerknemers_18;k_0105ABLandbouwEnVisserij_19;k_1045CFNijverheid_20;k_5052GHandel_21;k_55HHoreca_22;k_6064IVervoerEnCommunicatie_23;k_6567JFinancieleInstellingen_24;k_7074K1ZakDienstExclUitzendbranch_25;k_745K2Uitzendbranche_26;k_75LOpenbaarBestuur_27;k_80KOnderwijs_28;k_85NGezondheidsEnWelzijnszorg_29;k_90OCultuurEnOvDienstenIncl99_30;k_95PParticuliereHuishoudens_31;BedrijfstakSBIOnbekend_32;Zelfstandigen_33;k_0105ABLandbouwEnVisserij_34;k_1045CFNijverheid_35;k_5052GHandel_36;k_55HHoreca_37;k_6064IVervoerEnCommunicatie_38;k_6567JFinancieleInstellingen_39;k_7074K1ZakDienstExclUitzendbranch_40;k_745K2Uitzendbranche_41;k_75LOpenbaarBestuur_42;k_80KOnderwijs_43;k_85NGezondheidsEnWelzijnszorg_44;k_90OCultuurEnOvDienstenIncl99_45;k_95PParticuliereHuishoudens_46;BedrijfstakSBIOnbekend_47;GeslaagdenMetEenUitkering_48;Arbeidsongeschiktheidsuitkering_49;Bijstandsuitkering_50;Werkloosheidsuitkering_51;GeslaagdenDieVerderStuderen_52;VoltijdHogerOnderwijs_53;DeeltijdHogerOnderwijs_54;GeslaagdenMetAndereArbeidsmarktpos_55
58;Totaal hoger onderwijs;21 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;4120.0;2750.0;2730.0;20.0;160.0;160.0;30.0;80.0;110.0;420.0;200.0;90.0;760.0;630.0;60.0;0.0;20.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;940.0;920.0;20.0;410.0
59;Totaal hoger onderwijs;21 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;Totaal hoger onderwijs;21 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;3730.0;2710.0;2660.0;20.0;190.0;130.0;20.0;80.0;110.0;440.0;110.0;80.0;810.0;610.0;60.0;0.0;10.0;;;;;;;;;;;;;;;;50.0;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;620.0;610.0;20.0;380.0
61;Totaal hoger onderwijs;21 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;Totaal hoger onderwijs;21 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Totaal hoger onderwijs;21 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;1020.0;500.0;490.0;10.0;60.0;40.0;0.0;20.0;20.0;160.0;60.0;20.0;70.0;20.0;10.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;340.0;340.0;0.0;170.0
64;Totaal hoger onderwijs;21 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;1170.0;610.0;600.0;10.0;70.0;60.0;10.0;20.0;20.0;200.0;70.0;10.0;80.0;30.0;10.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;410.0;410.0;10.0;140.0
65;Totaal hoger onderwijs;21 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;1370.0;750.0;740.0;10.0;100.0;80.0;10.0;30.0;30.0;270.0;70.0;20.0;70.0;30.0;10.0;0.0;20.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400.0;400.0;10.0;210.0
66;Totaal hoger onderwijs;21 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;1020.0;650.0;640.0;10.0;100.0;40.0;10.0;30.0;30.0;230.0;30.0;20.0;80.0;30.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;270.0;0.0;100.0
67;Totaal hoger onderwijs;21 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;1170.0;710.0;700.0;10.0;100.0;70.0;10.0;30.0;40.0;250.0;30.0;30.0;80.0;40.0;10.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;350.0;350.0;0.0;100.0
68;Totaal hoger onderwijs;21 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Totaal hoger onderwijs;21 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;1020.0;690.0;660.0;10.0;110.0;50.0;10.0;30.0;40.0;250.0;20.0;20.0;80.0;30.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;230.0;10.0;100.0
70;Totaal hoger onderwijs;21 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;Totaal hoger onderwijs;21 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;2710.0;1590.0;1590.0;10.0;40.0;110.0;30.0;20.0;40.0;110.0;210.0;40.0;540.0;410.0;30.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;670.0;660.0;10.0;400.0
73;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;2950.0;1760.0;1750.0;20.0;40.0;100.0;40.0;40.0;50.0;140.0;230.0;40.0;560.0;450.0;40.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;730.0;720.0;10.0;430.0
74;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;3290.0;2060.0;2050.0;10.0;50.0;140.0;50.0;40.0;60.0;190.0;240.0;40.0;580.0;590.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;680.0;660.0;20.0;530.0
75;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;2710.0;1920.0;1910.0;10.0;60.0;70.0;20.0;40.0;70.0;160.0;130.0;50.0;720.0;520.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;0.0;10.0;490.0;480.0;10.0;270.0
76;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;2950.0;2040.0;2030.0;10.0;60.0;90.0;20.0;50.0;70.0;170.0;170.0;60.0;680.0;590.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;590.0;570.0;20.0;310.0
77;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;2710.0;2020.0;2000.0;0.0;80.0;80.0;20.0;50.0;70.0;190.0;100.0;60.0;730.0;580.0;40.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;390.0;380.0;10.0;280.0
79;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;Totaal hoger onderwijs;21 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;8840.0;5010.0;4970.0;20.0;320.0;380.0;100.0;150.0;180.0;910.0;720.0;130.0;1030.0;910.0;110.0;0.0;;;;;;;;;;;;;;;;;40.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;190.0;0.0;10.0;2010.0;1990.0;30.0;1630.0
82;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;9290.0;5490.0;5450.0;60.0;350.0;390.0;120.0;160.0;240.0;1010.0;860.0;110.0;1020.0;980.0;140.0;0.0;20.0;;;;;;;;;;;;;;;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;110.0;100.0;0.0;10.0;2150.0;2120.0;40.0;1540.0
83;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;9950.0;6060.0;6020.0;50.0;340.0;480.0;150.0;160.0;210.0;1140.0;840.0;160.0;1030.0;1210.0;180.0;0.0;60.0;;;;;;;;;;;;;;;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;70.0;70.0;0.0;0.0;2000.0;1970.0;30.0;1820.0
84;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;8840.0;6210.0;6130.0;20.0;490.0;380.0;110.0;210.0;360.0;1270.0;540.0;210.0;1290.0;1080.0;170.0;0.0;10.0;;;;;;;;;;;;;;;;80.0;10.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0;100.0;70.0;10.0;20.0;1500.0;1480.0;20.0;1030.0
85;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;9290.0;6490.0;6420.0;30.0;540.0;390.0;90.0;220.0;360.0;1340.0;480.0;220.0;1210.0;1340.0;160.0;0.0;40.0;;;;;;;;;;;;;;;;70.0;10.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0;50.0;30.0;10.0;10.0;1680.0;1640.0;40.0;1070.0
86;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;8840.0;6680.0;6580.0;10.0;620.0;430.0;100.0;220.0;390.0;1390.0;380.0;270.0;1320.0;1240.0;190.0;0.0;30.0;;;;;;;;;;;;;;;;100.0;10.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;10.0;10.0;0.0;30.0;50.0;30.0;10.0;10.0;1130.0;1090.0;40.0;980.0
88;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;Totaal hoger onderwijs;22 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;Totaal hoger onderwijs;22 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;3080.0;1580.0;1550.0;10.0;200.0;140.0;20.0;70.0;70.0;500.0;180.0;50.0;190.0;80.0;50.0;0.0;;;;;;;;;;;;;;;;;30.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;0.0;820.0;810.0;10.0;620.0
91;Totaal hoger onderwijs;22 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;3230.0;1810.0;1780.0;30.0;240.0;170.0;30.0;80.0;100.0;550.0;250.0;30.0;180.0;80.0;40.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;890.0;880.0;10.0;500.0
92;Totaal hoger onderwijs;22 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;3270.0;1870.0;1840.0;30.0;220.0;170.0;30.0;90.0;80.0;610.0;200.0;50.0;170.0;120.0;50.0;0.0;30.0;;;;;;;;;;;;;;;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;20.0;0.0;0.0;820.0;820.0;0.0;560.0
93;Totaal hoger onderwijs;22 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;3080.0;2070.0;2030.0;10.0;310.0;160.0;20.0;80.0;120.0;720.0;150.0;70.0;230.0;90.0;70.0;0.0;10.0;;;;;;;;;;;;;;;;40.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;0.0;10.0;640.0;630.0;0.0;350.0
94;Totaal hoger onderwijs;22 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;3230.0;2110.0;2080.0;20.0;340.0;170.0;30.0;90.0;160.0;740.0;100.0;60.0;200.0;100.0;60.0;0.0;20.0;;;;;;;;;;;;;;;;30.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;720.0;720.0;10.0;380.0
95;Totaal hoger onderwijs;22 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;Totaal hoger onderwijs;22 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;3080.0;2250.0;2200.0;10.0;370.0;190.0;20.0;100.0;140.0;780.0;80.0;90.0;240.0;110.0;70.0;0.0;10.0;;;;;;;;;;;;;;;;50.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;490.0;480.0;10.0;330.0
97;Totaal hoger onderwijs;22 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;Totaal hoger onderwijs;22 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;5770.0;3430.0;3420.0;10.0;120.0;230.0;80.0;80.0;120.0;410.0;540.0;80.0;850.0;830.0;60.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;130.0;0.0;10.0;1190.0;1180.0;20.0;1010.0
100;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;6060.0;3690.0;3670.0;30.0;120.0;220.0;80.0;80.0;150.0;460.0;610.0;70.0;840.0;900.0;100.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;80.0;70.0;0.0;10.0;1260.0;1230.0;30.0;1040.0
101;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;6680.0;4190.0;4180.0;20.0;120.0;310.0;120.0;70.0;130.0;530.0;640.0;110.0;860.0;1100.0;140.0;0.0;30.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;50.0;50.0;0.0;0.0;1180.0;1150.0;30.0;1260.0
102;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;5770.0;4140.0;4100.0;10.0;180.0;220.0;90.0;130.0;230.0;550.0;390.0;140.0;1060.0;1000.0;100.0;0.0;10.0;;;;;;;;;;;;;;;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;80.0;60.0;0.0;20.0;870.0;850.0;20.0;690.0
103;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;6060.0;4380.0;4350.0;10.0;200.0;220.0;70.0;130.0;200.0;600.0;380.0;160.0;1010.0;1240.0;110.0;0.0;20.0;;;;;;;;;;;;;;;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;40.0;20.0;0.0;10.0;950.0;920.0;30.0;700.0
104;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;5770.0;4430.0;4380.0;0.0;250.0;240.0;80.0;120.0;250.0;620.0;300.0;180.0;1090.0;1140.0;110.0;0.0;20.0;;;;;;;;;;;;;;;;50.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0;40.0;20.0;10.0;10.0;640.0;620.0;30.0;650.0
106;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Totaal hoger onderwijs;22 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;12810.0;7630.0;7550.0;50.0;620.0;600.0;150.0;210.0;350.0;1810.0;1210.0;230.0;1160.0;910.0;250.0;0.0;;;;;;;;;;;;;;;;;80.0;10.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;530.0;510.0;0.0;20.0;1910.0;1870.0;40.0;2740.0
109;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;12500.0;7730.0;7630.0;50.0;590.0;630.0;190.0;270.0;350.0;1750.0;1310.0;230.0;1060.0;940.0;220.0;0.0;40.0;;;;;;;;;;;;;;;;100.0;10.0;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;260.0;240.0;0.0;10.0;1970.0;1930.0;30.0;2540.0
110;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;12420.0;7710.0;7640.0;40.0;600.0;610.0;190.0;250.0;330.0;1800.0;1080.0;270.0;1050.0;1120.0;240.0;0.0;70.0;;;;;;;;;;;;;;;;70.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;30.0;160.0;140.0;10.0;10.0;1940.0;1880.0;60.0;2620.0
111;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;12810.0;9490.0;9350.0;30.0;950.0;630.0;110.0;330.0;640.0;2530.0;770.0;400.0;1460.0;1170.0;310.0;0.0;20.0;;;;;;;;;;;;;;;;140.0;10.0;10.0;10.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;10.0;20.0;0.0;30.0;200.0;150.0;10.0;50.0;1470.0;1440.0;40.0;1650.0
112;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;12500.0;9160.0;9020.0;40.0;910.0;600.0;110.0;350.0;520.0;2420.0;670.0;420.0;1320.0;1310.0;310.0;0.0;70.0;;;;;;;;;;;;;;;;140.0;10.0;10.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;20.0;0.0;50.0;120.0;80.0;10.0;30.0;1550.0;1510.0;40.0;1670.0
113;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;12810.0;10150.0;9950.0;30.0;1170.0;680.0;110.0;380.0;680.0;2590.0;510.0;480.0;1470.0;1450.0;350.0;0.0;60.0;;;;;;;;;;;;;;;;200.0;20.0;10.0;10.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;20.0;30.0;0.0;60.0;70.0;40.0;10.0;20.0;990.0;930.0;50.0;1610.0
115;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;Totaal hoger onderwijs;23 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;Totaal hoger onderwijs;23 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;5660.0;3320.0;3260.0;40.0;450.0;290.0;40.0;130.0;160.0;1180.0;380.0;100.0;280.0;120.0;90.0;0.0;;;;;;;;;;;;;;;;;60.0;10.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;210.0;200.0;0.0;10.0;910.0;900.0;20.0;1220.0
118;Totaal hoger onderwijs;23 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;5560.0;3400.0;3340.0;30.0;430.0;310.0;70.0;170.0;190.0;1100.0;450.0;90.0;270.0;120.0;100.0;0.0;30.0;;;;;;;;;;;;;;;;60.0;10.0;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;100.0;100.0;0.0;0.0;970.0;950.0;10.0;1090.0
119;Totaal hoger onderwijs;23 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;5250.0;3180.0;3140.0;30.0;430.0;300.0;60.0;150.0;160.0;1080.0;320.0;100.0;280.0;120.0;90.0;0.0;30.0;;;;;;;;;;;;;;;;50.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;60.0;50.0;0.0;0.0;940.0;920.0;30.0;1070.0
120;Totaal hoger onderwijs;23 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;5660.0;4210.0;4120.0;20.0;670.0;330.0;30.0;190.0;280.0;1590.0;250.0;140.0;340.0;150.0;110.0;0.0;10.0;;;;;;;;;;;;;;;;90.0;10.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;70.0;50.0;0.0;20.0;690.0;670.0;10.0;700.0
121;Totaal hoger onderwijs;23 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;5560.0;4020.0;3930.0;20.0;640.0;310.0;30.0;190.0;270.0;1450.0;210.0;150.0;360.0;160.0;110.0;0.0;30.0;;;;;;;;;;;;;;;;90.0;10.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;40.0;30.0;0.0;10.0;780.0;760.0;10.0;720.0
122;Totaal hoger onderwijs;23 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Totaal hoger onderwijs;23 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;5660.0;4500.0;4370.0;20.0;810.0;360.0;30.0;220.0;310.0;1590.0;130.0;180.0;350.0;230.0;130.0;0.0;20.0;;;;;;;;;;;;;;;;120.0;10.0;10.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;10.0;20.0;0.0;30.0;30.0;10.0;0.0;10.0;490.0;470.0;20.0;650.0
124;Totaal hoger onderwijs;23 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;Totaal hoger onderwijs;23 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Totaal hoger onderwijs;23 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;7160.0;4320.0;4290.0;10.0;170.0;320.0;110.0;80.0;190.0;620.0;830.0;140.0;880.0;800.0;160.0;0.0;;;;;;;;;;;;;;;;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;320.0;310.0;0.0;10.0;1000.0;970.0;30.0;1520.0
