ID;Geslacht;Leeftijd;DiagnoseIndelingBeldozo;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
264;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1989;11942.0;8.0;269827.0;181.7;22.6
265;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1990;11737.0;7.8;259824.0;173.7;22.1
266;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1991;11436.0;7.6;253800.0;168.4;22.2
267;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1992;11528.0;7.6;246322.0;162.2;21.4
268;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1993;11531.0;7.5;240935.0;157.6;20.9
269;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1994;10982.0;7.1;221962.0;144.3;20.2
270;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1995;11051.0;7.1;212926.0;137.8;19.3
271;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1996;10614.0;6.8;208891.0;134.5;19.7
272;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1997;10747.0;6.9;215444.0;138.0;20.0
273;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1998;10289.0;6.5;203125.0;129.3;19.7
274;Totaal mannen en vrouwen;Totaal alle leeftijden;9;1999;9877.0;6.2;185708.0;117.4;18.8
275;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2000;9723.0;6.1;183336.0;115.1;18.9
276;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2001;9732.0;6.1;176564.0;110.1;18.1
277;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2002;9346.0;5.8;163657.0;101.3;17.5
278;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2003;8859.0;5.5;141885.0;87.5;16.0
279;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2004;8493.0;5.2;124762.0;76.6;14.7
280;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2005;7922.0;4.9;117192.0;71.8;14.8
281;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2006;7815.0;4.8;109800.0;67.2;14.0
282;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2007;7294.0;4.5;99980.0;61.0;13.7
283;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2008;7190.0;4.4;93738.0;57.0;13.0
284;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2009;7035.0;4.3;91658.0;55.4;13.0
285;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2010;6951.0;4.2;87670.0;52.8;12.6
286;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2011;6552.0;3.9;82263.0;49.3;12.6
287;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2012;5876.0;3.5;69802.0;41.7;11.9
288;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1981;77.0;0.1;1980.0;1.4;25.6
289;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1982;110.0;0.1;2607.0;1.8;23.8
290;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1983;109.0;0.1;3191.0;2.2;29.3
291;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1984;97.0;0.1;2501.0;1.7;25.7
292;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1985;100.0;0.1;1775.0;1.2;17.7
293;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1986;107.0;0.1;3433.0;2.4;32.1
294;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1987;88.0;0.1;1989.0;1.4;22.6
295;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1988;103.0;0.1;2727.0;1.8;26.5
296;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1989;120.0;0.1;2669.0;1.8;22.3
297;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1990;119.0;0.1;2586.0;1.7;21.7
298;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1991;95.0;0.1;1624.0;1.1;17.1
299;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1992;107.0;0.1;2225.0;1.5;20.8
300;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1993;97.0;0.1;1773.0;1.2;18.3
301;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1994;112.0;0.1;2547.0;1.7;22.7
302;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1995;116.0;0.1;2237.0;1.4;19.3
303;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1996;106.0;0.1;2361.0;1.5;22.3
304;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1997;106.0;0.1;2317.0;1.5;21.9
305;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1998;87.0;0.1;1584.0;1.0;18.2
306;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;1999;106.0;0.1;2078.0;1.3;19.6
307;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2000;81.0;0.1;1612.0;1.0;19.9
308;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2001;102.0;0.1;2184.0;1.4;21.4
309;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2002;90.0;0.1;1406.0;0.9;15.6
310;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2003;78.0;0.0;866.0;0.5;11.1
311;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2004;91.0;0.1;1154.0;0.7;12.7
312;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2005;93.0;0.1;1160.0;0.7;12.5
313;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2006;66.0;0.0;901.0;0.6;13.7
314;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2007;73.0;0.0;832.0;0.5;11.4
315;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2008;62.0;0.0;974.0;0.6;15.7
316;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2009;81.0;0.0;850.0;0.5;10.5
317;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2010;61.0;0.0;950.0;0.6;15.6
318;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2011;62.0;0.0;835.0;0.5;13.5
319;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.1 Kw. nieuwv. van lip, mond en keel;2012;50.0;0.0;553.0;0.3;11.1
320;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1981;188.0;0.1;4730.0;3.3;25.1
321;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1982;206.0;0.1;5432.0;3.8;26.4
322;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1983;192.0;0.1;4145.0;2.9;21.6
323;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1984;221.0;0.2;5357.0;3.7;24.3
324;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1985;217.0;0.1;5604.0;3.9;25.9
325;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1986;228.0;0.2;5048.0;3.5;22.2
326;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1987;212.0;0.1;5136.0;3.5;24.2
327;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1988;229.0;0.2;5423.0;3.7;23.7
328;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1989;214.0;0.1;4662.0;3.1;21.8
329;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1990;271.0;0.2;6018.0;4.0;22.2
330;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1991;283.0;0.2;5840.0;3.9;20.6
331;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1992;285.0;0.2;6214.0;4.1;21.8
332;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1993;250.0;0.2;4927.0;3.2;19.7
333;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1994;253.0;0.2;5348.0;3.5;21.2
334;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1995;248.0;0.2;4994.0;3.2;20.1
335;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1996;279.0;0.2;5316.0;3.4;19.1
336;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1997;239.0;0.2;4897.0;3.1;20.5
337;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1998;252.0;0.2;5207.0;3.3;20.7
338;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;1999;230.0;0.1;4133.0;2.6;18.0
339;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2000;246.0;0.2;4848.0;3.0;19.7
340;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2001;199.0;0.1;3392.0;2.1;17.0
341;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2002;218.0;0.1;3611.0;2.2;16.6
342;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2003;240.0;0.1;3824.0;2.4;15.9
343;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2004;208.0;0.1;2958.0;1.8;14.2
344;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2005;193.0;0.1;2780.0;1.7;14.4
345;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2006;236.0;0.1;3138.0;1.9;13.3
346;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2007;188.0;0.1;2580.0;1.6;13.7
347;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2008;192.0;0.1;2246.0;1.4;11.7
348;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2009;229.0;0.1;2645.0;1.6;11.6
349;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2010;206.0;0.1;2454.0;1.5;11.9
350;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2011;209.0;0.1;2988.0;1.8;14.3
351;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.2 Kw. nieuwv. van slokdarm;2012;165.0;0.1;2019.0;1.2;12.2
352;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1981;880.0;0.6;24043.0;16.9;27.3
353;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1982;881.0;0.6;22949.0;16.0;26.0
354;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1983;849.0;0.6;21437.0;14.9;25.2
355;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1984;769.0;0.5;19948.0;13.8;26.0
356;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1985;677.0;0.5;16229.0;11.2;24.0
357;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1986;745.0;0.5;18916.0;13.0;25.4
358;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1987;723.0;0.5;17336.0;11.8;24.0
359;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1988;673.0;0.5;17169.0;11.6;25.5
360;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1989;629.0;0.4;15407.0;10.4;24.5
361;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1990;589.0;0.4;13886.0;9.3;23.6
362;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1991;579.0;0.4;14275.0;9.5;24.7
363;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1992;564.0;0.4;12839.0;8.5;22.8
364;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1993;515.0;0.3;11377.0;7.4;22.1
365;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1994;475.0;0.3;10677.0;6.9;22.5
366;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1995;487.0;0.3;11654.0;7.5;23.9
367;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1996;471.0;0.3;11202.0;7.2;23.8
368;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1997;438.0;0.3;9496.0;6.1;21.7
369;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1998;385.0;0.2;8700.0;5.5;22.6
370;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;1999;380.0;0.2;8661.0;5.5;22.8
371;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2000;393.0;0.2;8237.0;5.2;21.0
372;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2001;403.0;0.3;8115.0;5.1;20.1
373;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2002;342.0;0.2;7031.0;4.4;20.6
374;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2003;349.0;0.2;6489.0;4.0;18.6
375;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2004;330.0;0.2;5488.0;3.4;16.6
376;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2005;299.0;0.2;5515.0;3.4;18.4
377;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2006;252.0;0.2;3748.0;2.3;14.9
378;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2007;238.0;0.1;3701.0;2.3;15.6
379;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2008;204.0;0.1;3050.0;1.9;15.0
380;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2009;222.0;0.1;2994.0;1.8;13.5
381;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2010;237.0;0.1;3274.0;2.0;13.8
382;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2011;195.0;0.1;3185.0;1.9;16.3
383;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.3 Kw. nieuwv. van maag;2012;168.0;0.1;2031.0;1.2;12.1
384;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1981;612.0;0.4;17480.0;12.3;28.6
385;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1982;628.0;0.4;18227.0;12.7;29.0
386;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1983;623.0;0.4;17024.0;11.8;27.3
387;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1984;628.0;0.4;17085.0;11.8;27.2
388;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1985;614.0;0.4;17302.0;11.9;28.2
389;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1986;594.0;0.4;16167.0;11.1;27.2
390;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1987;621.0;0.4;16284.0;11.1;26.2
391;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1988;587.0;0.4;15525.0;10.5;26.5
392;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1989;615.0;0.4;16700.0;11.2;27.1
393;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1990;598.0;0.4;15129.0;10.1;25.3
394;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1991;611.0;0.4;16387.0;10.9;26.8
395;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1992;600.0;0.4;14700.0;9.7;24.5
396;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1993;591.0;0.4;15464.0;10.1;26.2
397;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1994;575.0;0.4;13965.0;9.1;24.3
398;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1995;641.0;0.4;14862.0;9.6;23.2
399;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1996;592.0;0.4;13821.0;8.9;23.3
400;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1997;673.0;0.4;15678.0;10.0;23.3
401;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1998;627.0;0.4;15378.0;9.8;24.5
402;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;1999;597.0;0.4;12822.0;8.1;21.5
403;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2000;614.0;0.4;14818.0;9.3;24.1
404;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2001;628.0;0.4;13670.0;8.5;21.8
405;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2002;617.0;0.4;12418.0;7.7;20.1
406;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2003;609.0;0.4;12303.0;7.6;20.2
407;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2004;622.0;0.4;11002.0;6.8;17.7
408;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2005;603.0;0.4;10446.0;6.4;17.3
409;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2006;618.0;0.4;11144.0;6.8;18.0
410;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2007;643.0;0.4;10462.0;6.4;16.3
411;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2008;582.0;0.4;9297.0;5.7;16.0
412;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2009;616.0;0.4;9540.0;5.8;15.5
413;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2010;593.0;0.4;9427.0;5.7;15.9
414;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2011;545.0;0.3;8667.0;5.2;15.9
415;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.4 Kw. nieuwv. van dikke darm;2012;472.0;0.3;6230.0;3.7;13.2
416;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1981;412.0;0.3;13168.0;9.2;32.0
417;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1982;440.0;0.3;14252.0;10.0;32.4
418;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1983;402.0;0.3;11699.0;8.1;29.1
419;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1984;375.0;0.3;9869.0;6.8;26.3
420;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1985;341.0;0.2;9688.0;6.7;28.4
421;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1986;327.0;0.2;9248.0;6.3;28.3
422;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1987;363.0;0.2;10146.0;6.9;27.9
423;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1988;319.0;0.2;7869.0;5.3;24.7
424;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1989;301.0;0.2;7760.0;5.2;25.8
425;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1990;305.0;0.2;8349.0;5.6;27.4
426;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1991;294.0;0.2;8495.0;5.6;28.9
427;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1992;299.0;0.2;7734.0;5.1;25.9
428;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1993;276.0;0.2;6594.0;4.3;23.9
429;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1994;263.0;0.2;5830.0;3.8;22.2
430;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1995;253.0;0.2;6435.0;4.2;25.4
431;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1996;262.0;0.2;6206.0;4.0;23.7
432;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1997;275.0;0.2;7096.0;4.5;25.8
433;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1998;284.0;0.2;6621.0;4.2;23.3
434;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;1999;263.0;0.2;6722.0;4.3;25.6
435;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2000;278.0;0.2;6487.0;4.1;23.3
436;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2001;315.0;0.2;7274.0;4.5;23.1
437;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2002;260.0;0.2;5733.0;3.6;22.0
438;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2003;250.0;0.2;5686.0;3.5;22.7
439;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2004;255.0;0.2;4892.0;3.0;19.2
440;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2005;256.0;0.2;4987.0;3.1;19.5
441;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2006;255.0;0.2;4331.0;2.6;17.0
442;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2007;222.0;0.1;4455.0;2.7;20.1
443;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2008;229.0;0.1;4391.0;2.7;19.2
444;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2009;193.0;0.1;3167.0;1.9;16.4
445;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2010;212.0;0.1;3494.0;2.1;16.5
446;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2011;189.0;0.1;3290.0;2.0;17.4
447;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.5 Kw. nieuwv. van endeldarm en anus;2012;161.0;0.1;2230.0;1.3;13.9
448;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.6 Kw. nieuwv. van lever en intrah...;1981;88.0;0.1;2357.0;1.7;26.9
449;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.6 Kw. nieuwv. van lever en intrah...;1982;99.0;0.1;2782.0;1.9;28.1
450;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.6 Kw. nieuwv. van lever en intrah...;1983;89.0;0.1;2115.0;1.5;23.9
451;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.6 Kw. nieuwv. van lever en intrah...;1984;84.0;0.1;1876.0;1.3;22.4
452;Totaal mannen en vrouwen;Totaal alle leeftijden;2.1.6 Kw. nieuwv. van lever en intrah...;1985;86.0;0.1;1767.0;1.2;20.6
