ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
184;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;3460.0;780.0;2680.0;22.5
185;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;1730.0;470.0;1260.0;27.2
186;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;2220.0;610.0;1610.0;27.3
187;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;2850.0;670.0;2180.0;23.4
188;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;2160.0;500.0;1670.0;23.1
189;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;2450.0;520.0;1930.0;21.2
190;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;IIT-bewoner;2004/'05;350.0;150.0;210.0;41.6
191;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;IIT-bewoner;2005/'06;470.0;170.0;300.0;36.4
192;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;IIT-bewoner;2006/'07;500.0;170.0;320.0;34.9
193;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;IIT-bewoner;2007/'08;590.0;210.0;380.0;35.3
194;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;IIT-bewoner;2008/'09;580.0;180.0;400.0;31.7
195;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Overig en onbekend;2004/'05;1370.0;320.0;1050.0;23.5
196;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Overig en onbekend;2005/'06;1740.0;430.0;1310.0;24.9
197;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Overig en onbekend;2006/'07;2350.0;490.0;1860.0;21.0
198;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Overig en onbekend;2007/'08;1580.0;290.0;1280.0;18.5
199;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Overig en onbekend;2008/'09;1870.0;340.0;1530.0;18.0
200;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2004/'05;12890.0;3820.0;9070.0;29.6
201;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2005/'06;16910.0;4430.0;12480.0;26.2
202;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2006/'07;19700.0;5120.0;14580.0;26.0
203;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2007/'08;21760.0;5300.0;16460.0;24.4
204;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2008/'09;21720.0;5030.0;16690.0;23.2
205;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2004/'05;10130.0;2730.0;7400.0;27.0
206;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2005/'06;13250.0;3100.0;10140.0;23.4
207;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2006/'07;15090.0;3510.0;11580.0;23.3
208;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2007/'08;17280.0;3770.0;13510.0;21.8
209;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2008/'09;17300.0;3640.0;13660.0;21.0
210;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;6530.0;1690.0;4840.0;25.9
211;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;8430.0;1790.0;6650.0;21.2
212;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;9700.0;2060.0;7650.0;21.2
213;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;11090.0;2170.0;8930.0;19.5
214;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;11230.0;2170.0;9060.0;19.3
215;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;3600.0;1040.0;2560.0;28.9
216;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;4810.0;1320.0;3500.0;27.3
217;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;5380.0;1450.0;3930.0;27.0
218;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;6190.0;1610.0;4580.0;25.9
219;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;6060.0;1470.0;4590.0;24.2
220;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;1870.0;700.0;1170.0;37.3
221;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;2510.0;910.0;1600.0;36.1
222;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;3070.0;1040.0;2030.0;33.9
223;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;3310.0;1100.0;2220.0;33.1
224;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;3100.0;960.0;2140.0;31.0
225;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;1420.0;530.0;890.0;37.5
226;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;1820.0;640.0;1180.0;35.2
227;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;2270.0;810.0;1460.0;35.8
228;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;2380.0;810.0;1580.0;33.9
229;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;2050.0;640.0;1410.0;31.4
230;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;450.0;160.0;280.0;36.4
231;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;690.0;270.0;420.0;38.6
232;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;810.0;230.0;580.0;28.3
233;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;930.0;290.0;640.0;30.9
234;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;1050.0;320.0;730.0;30.4
235;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;900.0;390.0;510.0;43.6
236;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;1160.0;430.0;730.0;36.9
237;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;1540.0;560.0;970.0;36.7
238;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;1170.0;440.0;740.0;37.1
239;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;1330.0;430.0;900.0;32.6
240;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2004/'05;260.0;140.0;120.0;54.0
241;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2005/'06;330.0;160.0;170.0;49.2
242;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2006/'07;390.0;190.0;210.0;47.0
243;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2007/'08;420.0;210.0;220.0;48.3
244;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2008/'09;450.0;230.0;220.0;51.1
245;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2004/'05;640.0;250.0;390.0;39.4
246;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2005/'06;830.0;270.0;560.0;32.0
247;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2006/'07;1140.0;380.0;770.0;33.1
248;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2007/'08;750.0;230.0;520.0;30.7
249;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2008/'09;880.0;210.0;680.0;23.2
250;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;1211960.0;55060.0;1156900.0;4.5
251;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;1299580.0;53590.0;1245980.0;4.1
252;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;1313120.0;51980.0;1261140.0;4.0
253;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;1315100.0;48450.0;1266650.0;3.7
254;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;1310060.0;43340.0;1266720.0;3.3
255;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;1155940.0;46310.0;1109630.0;4.0
256;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;1233790.0;44530.0;1189270.0;3.6
257;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;1237360.0;42560.0;1194800.0;3.4
258;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;1251890.0;40430.0;1211470.0;3.2
259;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;1247390.0;36490.0;1210900.0;2.9
260;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;973550.0;33630.0;939920.0;3.5
261;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;1031800.0;31380.0;1000410.0;3.0
262;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;1033630.0;29580.0;1004050.0;2.9
263;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;1041000.0;27670.0;1013330.0;2.7
264;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;1039390.0;25300.0;1014090.0;2.4
265;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;182390.0;12690.0;169710.0;7.0
266;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;202000.0;13140.0;188850.0;6.5
267;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;203730.0;12980.0;190750.0;6.4
268;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;210890.0;12760.0;198130.0;6.1
269;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;208010.0;11190.0;196820.0;5.4
270;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;35030.0;5730.0;29300.0;16.4
271;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;41930.0;5940.0;35990.0;14.2
272;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;44120.0;5930.0;38190.0;13.4
273;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;42560.0;5610.0;36950.0;13.2
274;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;38310.0;4470.0;33840.0;11.7
275;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;26130.0;4280.0;21850.0;16.4
276;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;31200.0;4460.0;26740.0;14.3
277;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;33210.0;4540.0;28670.0;13.7
278;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;31410.0;4220.0;27190.0;13.4
279;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;26820.0;3170.0;23650.0;11.8
280;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;8900.0;1450.0;7450.0;16.3
281;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;10730.0;1480.0;9250.0;13.8
282;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;10910.0;1390.0;9530.0;12.7
283;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;11150.0;1400.0;9760.0;12.5
284;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;11490.0;1300.0;10190.0;11.3
285;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;20990.0;3020.0;17980.0;14.4
286;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;23850.0;3120.0;20730.0;13.1
287;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;31640.0;3490.0;28150.0;11.0
288;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;20650.0;2410.0;18240.0;11.7
289;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;24350.0;2370.0;21980.0;9.7
290;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2004/'05;3740.0;760.0;2980.0;20.3
291;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2005/'06;4110.0;770.0;3340.0;18.8
292;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2006/'07;4240.0;830.0;3410.0;19.5
293;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2007/'08;4330.0;890.0;3440.0;20.6
294;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2008/'09;4470.0;860.0;3610.0;19.2
295;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2004/'05;17250.0;2260.0;15000.0;13.1
296;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2005/'06;19740.0;2350.0;17390.0;11.9
297;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2006/'07;27410.0;2660.0;24740.0;9.7
298;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2007/'08;16320.0;1520.0;14800.0;9.3
299;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2008/'09;19890.0;1520.0;18370.0;7.6
300;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;1166390.0;46230.0;1120160.0;4.0
301;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;1242850.0;43910.0;1198950.0;3.5
302;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;1249840.0;41280.0;1208560.0;3.3
303;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;1247440.0;37820.0;1209620.0;3.0
304;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;1242720.0;33580.0;1209150.0;2.7
305;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;1116470.0;39290.0;1077180.0;3.5
306;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;1184920.0;36930.0;1147990.0;3.1
307;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;1183400.0;34350.0;1149060.0;2.9
308;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;1192700.0;31990.0;1160700.0;2.7
309;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;1188310.0;28670.0;1159640.0;2.4
310;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;945870.0;29080.0;916790.0;3.1
311;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;997820.0;26760.0;971060.0;2.7
312;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;996050.0;24520.0;971530.0;2.5
313;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;1000050.0;22600.0;977450.0;2.3
314;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;998130.0;20460.0;977670.0;2.0
315;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;170610.0;10210.0;160400.0;6.0
316;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;187100.0;10170.0;176930.0;5.4
317;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;187360.0;9830.0;177530.0;5.2
318;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;192640.0;9390.0;183260.0;4.9
319;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;190190.0;8210.0;181970.0;4.3
320;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;31130.0;4630.0;26510.0;14.9
321;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;36870.0;4670.0;32200.0;12.7
322;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;38430.0;4430.0;34000.0;11.5
323;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;36840.0;4150.0;32690.0;11.3
324;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;33220.0;3310.0;29910.0;10.0
325;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;22980.0;3380.0;19600.0;14.7
326;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;27130.0;3420.0;23700.0;12.6
327;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;28580.0;3320.0;25270.0;11.6
328;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;26880.0;3060.0;23830.0;11.4
329;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;22940.0;2270.0;20670.0;9.9
330;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;8160.0;1250.0;6910.0;15.3
331;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;9740.0;1250.0;8490.0;12.8
332;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;9850.0;1120.0;8730.0;11.3
333;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;9960.0;1100.0;8860.0;11.0
334;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;10280.0;1040.0;9240.0;10.1
335;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;18790.0;2320.0;16470.0;12.4
336;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;21060.0;2300.0;18760.0;10.9
337;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;28000.0;2500.0;25500.0;8.9
338;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;17910.0;1680.0;16230.0;9.4
339;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;21190.0;1600.0;19590.0;7.5
340;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2004/'05;3200.0;520.0;2680.0;16.1
341;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2005/'06;3410.0;500.0;2910.0;14.7
