ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
210;Totaal mannen en vrouwen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
211;Totaal mannen en vrouwen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
212;Totaal mannen en vrouwen;10000;Ongehuwd;Buiten Europa;Onbekend;2020;;;
213;Totaal mannen en vrouwen;10000;Ongehuwd;Buiten Europa;Onbekend;2021;;;
214;Totaal mannen en vrouwen;10000;Ongehuwd;Buiten Europa;Onbekend;2022;;;
215;Totaal mannen en vrouwen;10000;Ongehuwd;Buiten Europa;Onbekend;2023;;;
216;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2020;700.0;1287.0;1831.0
217;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2021;700.0;1109.0;1604.0
218;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2022;720.0;1458.0;2144.0
219;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2023;760.0;1145.0;1663.0
220;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
221;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
222;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
223;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
224;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;570.0;571.0;906.0
225;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;580.0;594.0;921.0
226;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;570.0;651.0;1054.0
227;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;760.0;1145.0;1663.0
228;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
229;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
230;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
231;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
232;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
233;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
234;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
235;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
236;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2020;140.0;716.0;925.0
237;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2021;120.0;515.0;683.0
238;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2022;150.0;807.0;1089.0
239;Totaal mannen en vrouwen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
240;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Totaal;2020;4507390.0;36183179.0;64296181.0
241;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Totaal;2021;4514840.0;36410916.0;64070580.0
242;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Totaal;2022;4469990.0;38317743.0;69689610.0
243;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Totaal;2023;4527290.0;39654482.0;72343166.0
244;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in Nederland;2020;3770790.0;33192465.0;57572647.0
245;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in Nederland;2021;3752090.0;33295510.0;57135216.0
246;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in Nederland;2022;3670480.0;34787812.0;61187377.0
247;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in Nederland;2023;3682780.0;35931359.0;63150825.0
248;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2020;736590.0;2990687.0;6723507.0
249;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2021;762750.0;3115379.0;6935336.0
250;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2022;799510.0;3529901.0;8502196.0
251;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2023;844510.0;3723123.0;9192341.0
252;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;322220.0;2256309.0;4547341.0
253;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;330450.0;2314824.0;4674564.0
254;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;334680.0;2525957.0;5269580.0
255;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;345150.0;2637866.0;5527161.0
256;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;3448570.0;30936156.0;53025305.0
257;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;3421640.0;30980686.0;52460652.0
258;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;3335800.0;32261855.0;55917797.0
259;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;3337630.0;33293493.0;57623664.0
260;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Onbekend;2020;0.0;;
261;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Onbekend;2021;0.0;;
262;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Onbekend;2022;0.0;;
263;Totaal mannen en vrouwen;10000;Gehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0
264;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Totaal;2020;3448570.0;30936156.0;53025305.0
265;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Totaal;2021;3421640.0;30980686.0;52460652.0
266;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Totaal;2022;3335800.0;32261855.0;55917797.0
267;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Totaal;2023;3337630.0;33293493.0;57623664.0
268;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in Nederland;2020;3448570.0;30936156.0;53025305.0
269;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in Nederland;2021;3421640.0;30980686.0;52460652.0
270;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in Nederland;2022;3335800.0;32261855.0;55917797.0
271;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in Nederland;2023;3337630.0;33293493.0;57623664.0
272;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2020;;;
273;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2021;;;
274;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2022;;;
275;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2023;;;
276;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
277;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
278;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
279;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
280;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;3448570.0;30936156.0;53025305.0
281;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;3421640.0;30980686.0;52460652.0
282;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;3335800.0;32261855.0;55917797.0
283;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;3337630.0;33293493.0;57623664.0
284;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Onbekend;2020;;;
285;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Onbekend;2021;;;
286;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Onbekend;2022;;;
287;Totaal mannen en vrouwen;10000;Gehuwd;Nederland;Onbekend;2023;;;
288;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2020;321310.0;1757901.0;3722777.0
289;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2021;331170.0;1817340.0;3787106.0
290;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2022;343820.0;2037166.0;4494980.0
291;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2023;363710.0;2131873.0;4778868.0
292;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;93510.0;805767.0;1388615.0
293;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;92820.0;804953.0;1380521.0
294;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;90990.0;849241.0;1497457.0
295;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;91710.0;877655.0;1551294.0
296;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;227800.0;952134.0;2334162.0
297;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;238350.0;1012387.0;2406585.0
298;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;252830.0;1187925.0;2997523.0
299;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;271990.0;1254217.0;3227574.0
300;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;93510.0;805767.0;1388615.0
301;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;92820.0;804953.0;1380521.0
302;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;90990.0;849241.0;1497457.0
303;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;91710.0;877655.0;1551294.0
304;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
305;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
306;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
307;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
308;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2020;;;
309;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2021;;;
310;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2022;;;
311;Totaal mannen en vrouwen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2023;;;
312;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Totaal;2020;737500.0;3489095.0;7548071.0
313;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Totaal;2021;762020.0;3612862.0;7822794.0
314;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Totaal;2022;790370.0;4018692.0;9276787.0
315;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Totaal;2023;825960.0;4229116.0;9940634.0
316;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2020;228710.0;1450542.0;3158726.0
317;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2021;237630.0;1509871.0;3294043.0
318;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2022;243690.0;1676716.0;3772123.0
319;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2023;253440.0;1760210.0;3975867.0
320;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2020;508790.0;2038553.0;4389345.0
321;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2021;524400.0;2102991.0;4528751.0
322;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2022;546680.0;2341976.0;5504664.0
323;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2023;572520.0;2468905.0;5964767.0
324;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;228710.0;1450542.0;3158726.0
325;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;237630.0;1509871.0;3294043.0
326;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;243690.0;1676716.0;3772123.0
327;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;253440.0;1760210.0;3975867.0
328;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
329;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
330;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
331;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
332;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Onbekend;2020;;;
333;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Onbekend;2021;;;
334;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Onbekend;2022;;;
335;Totaal mannen en vrouwen;10000;Gehuwd;Buiten Europa;Onbekend;2023;;;
336;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Totaal;2020;0.0;;
337;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Totaal;2021;0.0;;
338;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Totaal;2022;10.0;30.0;46.0
339;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Totaal;2023;0.0;0.0;0.0
340;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
341;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
342;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
343;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
344;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;0.0;0.0;0.0
345;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;0.0;;
346;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;0.0;;
347;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;0.0;0.0;0.0
348;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
349;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
350;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
351;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
352;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
353;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
354;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
355;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
356;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2020;0.0;;
357;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2021;0.0;;
358;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2022;0.0;;
359;Totaal mannen en vrouwen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
360;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Totaal;2020;112410.0;839917.0;1074064.0
361;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Totaal;2021;112740.0;848520.0;1076766.0
362;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Totaal;2022;111010.0;923888.0;1160494.0
363;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Totaal;2023;113050.0;992380.0;1240824.0
364;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in Nederland;2020;94700.0;773202.0;981304.0
365;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in Nederland;2021;94450.0;780540.0;982581.0
366;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in Nederland;2022;92200.0;845939.0;1051714.0
367;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in Nederland;2023;93380.0;908284.0;1123250.0
368;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2020;17710.0;66716.0;92760.0
369;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2021;18290.0;67980.0;94185.0
370;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2022;18820.0;77950.0;108780.0
371;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2023;19670.0;84096.0;117574.0
372;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;5840.0;47969.0;62589.0
373;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;5960.0;48782.0;63567.0
374;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;5930.0;55295.0;70712.0
375;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;6040.0;59933.0;76243.0
376;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2020;88870.0;725233.0;918715.0
377;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2021;88490.0;731758.0;919014.0
378;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2022;86270.0;790644.0;981002.0
379;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2023;87340.0;848351.0;1047007.0
380;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Onbekend;2020;0.0;0.0;0.0
381;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Onbekend;2021;0.0;0.0;0.0
382;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Onbekend;2022;0.0;0.0;0.0
383;Totaal mannen en vrouwen;10000;Verweduwd;Totaal;Onbekend;2023;0.0;0.0;0.0
384;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Totaal;2020;88870.0;725233.0;918715.0
385;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Totaal;2021;88490.0;731758.0;919014.0
386;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Totaal;2022;86270.0;790644.0;981002.0
387;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Totaal;2023;87340.0;848351.0;1047007.0
388;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in Nederland;2020;88870.0;725233.0;918715.0
389;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in Nederland;2021;88490.0;731758.0;919014.0
390;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in Nederland;2022;86270.0;790644.0;981002.0
391;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in Nederland;2023;87340.0;848351.0;1047007.0
392;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2020;;;
393;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2021;;;
394;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2022;;;
395;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2023;;;
396;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
397;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
398;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
399;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
400;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2020;88870.0;725233.0;918715.0
401;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2021;88490.0;731758.0;919014.0
402;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2022;86270.0;790644.0;981002.0
403;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2023;87340.0;848351.0;1047007.0
404;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Onbekend;2020;;;
405;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Onbekend;2021;;;
406;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Onbekend;2022;;;
407;Totaal mannen en vrouwen;10000;Verweduwd;Nederland;Onbekend;2023;;;
408;Totaal mannen en vrouwen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2020;7880.0;40677.0;55882.0
409;Totaal mannen en vrouwen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2021;8050.0;41403.0;56798.0
410;Totaal mannen en vrouwen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2022;8230.0;48483.0;65824.0
411;Totaal mannen en vrouwen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2023;8600.0;52569.0;71305.0
412;Totaal mannen en vrouwen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2020;2620.0;20208.0;25704.0
