ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
158;Totaal vakanties;Bovengrens 95%-interval;Nederland               ;2023;8313.0;55.7;17454.0;2.1;96.2;11.9;;79.0;9.8;;4546.0;562.0;;
159;Totaal vakanties;Bovengrens 95%-interval;Noord-Nederland (LD);2021;2705.0;18.6;3854.0;1.5;24.4;9.3;;20.6;7.9;;1158.0;443.0;;
160;Totaal vakanties;Bovengrens 95%-interval;Noord-Nederland (LD);2022;2476.0;16.9;3343.0;1.4;19.8;8.3;;16.5;6.9;;891.0;374.0;;
161;Totaal vakanties;Bovengrens 95%-interval;Noord-Nederland (LD);2023;2409.0;16.3;3256.0;1.4;20.0;8.7;;16.8;7.3;;962.0;418.0;;
162;Totaal vakanties;Bovengrens 95%-interval;Oost-Nederland (LD);2021;3672.0;25.3;5781.0;1.6;32.5;9.1;;26.9;7.6;;1368.0;384.0;;
163;Totaal vakanties;Bovengrens 95%-interval;Oost-Nederland (LD);2022;3294.0;22.5;4789.0;1.5;26.9;8.4;;22.2;7.0;;1113.0;348.0;;
164;Totaal vakanties;Bovengrens 95%-interval;Oost-Nederland (LD);2023;3528.0;23.7;4993.0;1.5;29.9;8.8;;25.0;7.4;;1314.0;388.0;;
165;Totaal vakanties;Bovengrens 95%-interval;West-Nederland (LD);2021;4817.0;33.1;7925.0;1.7;42.2;9.0;;34.4;7.3;;2163.0;462.0;;
166;Totaal vakanties;Bovengrens 95%-interval;West-Nederland (LD);2022;3759.0;25.6;5551.0;1.5;29.5;8.1;;24.0;6.6;;1376.0;378.0;;
167;Totaal vakanties;Bovengrens 95%-interval;West-Nederland (LD);2023;3824.0;25.7;5613.0;1.5;29.5;8.1;;24.0;6.6;;1417.0;387.0;;
168;Totaal vakanties;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;3140.0;21.6;4565.0;1.5;25.0;8.3;;20.5;6.8;;1205.0;398.0;;
169;Totaal vakanties;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;2721.0;18.6;3619.0;1.4;18.9;7.2;;15.3;5.8;;901.0;343.0;;
170;Totaal vakanties;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;3010.0;20.3;4045.0;1.4;20.6;7.2;;16.6;5.8;;1018.0;355.0;;
171;Totaal vakanties;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;551.0;3.8;707.0;1.4;4.3;8.5;;3.6;7.2;;188.0;369.0;;
172;Totaal vakanties;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;127.0;0.9;136.0;1.1;0.9;8.2;;0.7;7.2;;42.0;377.0;;
173;Totaal vakanties;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
174;Totaal vakanties;Bovengrens 95%-interval;Groningen (PV);2021;459.0;3.2;575.0;1.3;3.1;7.5;;2.6;6.2;;163.0;395.0;;
175;Totaal vakanties;Bovengrens 95%-interval;Groningen (PV);2022;405.0;2.8;459.0;1.2;2.2;6.0;;1.8;4.8;;95.0;256.0;;
176;Totaal vakanties;Bovengrens 95%-interval;Groningen (PV);2023;465.0;3.2;526.0;1.2;2.3;5.5;;1.7;4.3;;114.0;276.0;;
177;Totaal vakanties;Bovengrens 95%-interval;Fryslân (PV);2021;1461.0;10.1;1968.0;1.4;13.0;9.3;;11.0;8.0;;622.0;446.0;;
178;Totaal vakanties;Bovengrens 95%-interval;Fryslân (PV);2022;1302.0;8.9;1712.0;1.4;10.6;8.5;;8.9;7.2;;506.0;409.0;;
179;Totaal vakanties;Bovengrens 95%-interval;Fryslân (PV);2023;1351.0;9.1;1775.0;1.4;11.5;9.0;;9.7;7.7;;578.0;454.0;;
180;Totaal vakanties;Bovengrens 95%-interval;Drenthe (PV);2021;1193.0;8.2;1447.0;1.3;9.3;8.2;;7.8;6.9;;426.0;377.0;;
181;Totaal vakanties;Bovengrens 95%-interval;Drenthe (PV);2022;1095.0;7.5;1280.0;1.2;7.8;7.5;;6.5;6.3;;323.0;312.0;;
182;Totaal vakanties;Bovengrens 95%-interval;Drenthe (PV);2023;967.0;6.6;1085.0;1.2;7.3;8.1;;6.2;7.0;;318.0;355.0;;
183;Totaal vakanties;Bovengrens 95%-interval;Overijssel (PV);2021;1342.0;9.3;1867.0;1.5;11.0;8.6;;9.2;7.2;;459.0;360.0;;
184;Totaal vakanties;Bovengrens 95%-interval;Overijssel (PV);2022;1300.0;8.9;1563.0;1.2;8.8;7.2;;7.3;5.9;;379.0;306.0;;
185;Totaal vakanties;Bovengrens 95%-interval;Overijssel (PV);2023;1298.0;8.8;1512.0;1.2;11.1;9.1;;9.6;7.9;;472.0;389.0;;
186;Totaal vakanties;Bovengrens 95%-interval;Flevoland (PV);2021;303.0;2.1;374.0;1.3;2.0;7.2;;1.6;5.9;;81.0;293.0;;
187;Totaal vakanties;Bovengrens 95%-interval;Flevoland (PV);2022;332.0;2.3;350.0;1.1;2.1;7.1;;1.8;6.0;;87.0;294.0;;
188;Totaal vakanties;Bovengrens 95%-interval;Flevoland (PV);2023;395.0;2.7;428.0;1.2;1.9;5.5;;1.5;4.4;;90.0;262.0;;
189;Totaal vakanties;Bovengrens 95%-interval;Gelderland (PV);2021;2521.0;17.4;3719.0;1.5;20.6;8.5;;17.0;7.0;;874.0;360.0;;
190;Totaal vakanties;Bovengrens 95%-interval;Gelderland (PV);2022;2183.0;14.9;2995.0;1.4;16.8;8.0;;13.9;6.6;;681.0;324.0;;
191;Totaal vakanties;Bovengrens 95%-interval;Gelderland (PV);2023;2472.0;16.7;3205.0;1.3;18.3;7.8;;15.1;6.5;;806.0;343.0;;
192;Totaal vakanties;Bovengrens 95%-interval;Utrecht (PV);2021;726.0;5.0;1015.0;1.5;4.8;7.2;;3.8;5.7;;290.0;442.0;;
193;Totaal vakanties;Bovengrens 95%-interval;Utrecht (PV);2022;672.0;4.6;834.0;1.3;4.0;6.5;;3.2;5.2;;148.0;235.0;;
194;Totaal vakanties;Bovengrens 95%-interval;Utrecht (PV);2023;757.0;5.1;916.0;1.3;4.5;6.5;;3.6;5.3;;194.0;280.0;;
195;Totaal vakanties;Bovengrens 95%-interval;Noord-Holland (PV);2021;2213.0;15.2;3016.0;1.4;16.3;7.7;;13.4;6.3;;886.0;418.0;;
196;Totaal vakanties;Bovengrens 95%-interval;Noord-Holland (PV);2022;1712.0;11.7;2218.0;1.3;12.0;7.4;;9.9;6.1;;604.0;369.0;;
197;Totaal vakanties;Bovengrens 95%-interval;Noord-Holland (PV);2023;1682.0;11.3;2171.0;1.3;11.0;7.0;;8.8;5.7;;628.0;400.0;;
198;Totaal vakanties;Bovengrens 95%-interval;Zuid-Holland (PV);2021;1579.0;10.9;2210.0;1.5;10.5;7.0;;8.4;5.6;;503.0;336.0;;
199;Totaal vakanties;Bovengrens 95%-interval;Zuid-Holland (PV);2022;1217.0;8.3;1537.0;1.3;7.0;6.1;;5.5;4.8;;303.0;263.0;;
200;Totaal vakanties;Bovengrens 95%-interval;Zuid-Holland (PV);2023;1406.0;9.5;1718.0;1.3;8.4;6.5;;6.8;5.3;;348.0;266.0;;
201;Totaal vakanties;Bovengrens 95%-interval;Zeeland (PV);2021;1483.0;10.2;2067.0;1.5;12.9;9.1;;10.9;7.7;;617.0;435.0;;
202;Totaal vakanties;Bovengrens 95%-interval;Zeeland (PV);2022;939.0;6.4;1184.0;1.3;8.1;9.1;;6.9;7.9;;388.0;442.0;;
203;Totaal vakanties;Bovengrens 95%-interval;Zeeland (PV);2023;908.0;6.2;1092.0;1.3;7.8;9.5;;6.8;8.2;;329.0;394.0;;
204;Totaal vakanties;Bovengrens 95%-interval;Noord-Brabant (PV);2021;1593.0;11.0;2287.0;1.5;12.4;8.2;;10.1;6.7;;543.0;360.0;;
205;Totaal vakanties;Bovengrens 95%-interval;Noord-Brabant (PV);2022;1380.0;9.4;1769.0;1.3;8.8;6.7;;7.1;5.4;;348.0;265.0;;
206;Totaal vakanties;Bovengrens 95%-interval;Noord-Brabant (PV);2023;1598.0;10.8;2070.0;1.4;10.1;6.8;;8.1;5.5;;450.0;303.0;;
207;Totaal vakanties;Bovengrens 95%-interval;Limburg (PV);2021;1906.0;13.1;2396.0;1.3;13.4;7.3;;11.0;6.0;;700.0;382.0;;
208;Totaal vakanties;Bovengrens 95%-interval;Limburg (PV);2022;1643.0;11.2;1919.0;1.2;10.6;6.7;;8.7;5.6;;573.0;365.0;;
209;Totaal vakanties;Bovengrens 95%-interval;Limburg (PV);2023;1751.0;11.8;2094.0;1.2;11.2;6.8;;9.2;5.6;;601.0;363.0;;
210;Totaal vakanties;Bovengrens 95%-interval;Provincie onbekend (PV);2021;551.0;3.8;707.0;1.4;4.3;8.5;;3.6;7.2;;188.0;369.0;;
211;Totaal vakanties;Bovengrens 95%-interval;Provincie onbekend (PV);2022;127.0;0.9;136.0;1.1;0.9;8.2;;0.7;7.2;;42.0;377.0;;
212;Totaal vakanties;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
213;Totaal vakanties;Bovengrens 95%-interval;Kust (TG);2021;3305.0;22.7;4858.0;1.5;30.4;9.5;;25.6;8.0;;1627.0;509.0;;
214;Totaal vakanties;Bovengrens 95%-interval;Kust (TG);2022;2444.0;16.7;3332.0;1.4;21.0;8.9;;17.8;7.6;;1017.0;431.0;;
215;Totaal vakanties;Bovengrens 95%-interval;Kust (TG);2023;2443.0;16.5;3231.0;1.4;21.4;9.2;;18.2;7.9;;1035.0;446.0;;
216;Totaal vakanties;Bovengrens 95%-interval;Watersportgebieden (TG);2021;1895.0;13.0;2651.0;1.5;14.8;8.2;;12.2;6.8;;613.0;338.0;;
217;Totaal vakanties;Bovengrens 95%-interval;Watersportgebieden (TG);2022;1374.0;9.4;1756.0;1.3;9.4;7.2;;7.6;5.9;;408.0;312.0;;
218;Totaal vakanties;Bovengrens 95%-interval;Watersportgebieden (TG);2023;1524.0;10.3;1906.0;1.3;10.4;7.3;;8.6;6.1;;482.0;339.0;;
219;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;2573.0;17.7;3911.0;1.6;21.2;8.6;;17.4;7.0;;978.0;397.0;;
220;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;2182.0;14.9;3052.0;1.4;17.3;8.2;;14.3;6.8;;678.0;323.0;;
221;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;2475.0;16.7;3270.0;1.4;18.7;7.9;;15.5;6.6;;814.0;345.0;;
222;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;2266.0;15.6;3221.0;1.5;19.9;9.1;;16.7;7.7;;861.0;395.0;;
223;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;2158.0;14.7;2746.0;1.3;16.0;7.7;;13.3;6.4;;673.0;324.0;;
224;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;2058.0;13.9;2530.0;1.3;17.4;8.9;;14.9;7.6;;739.0;379.0;;
225;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;3250.0;22.3;4752.0;1.5;26.2;8.3;;21.5;6.9;;1247.0;397.0;;
226;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;2816.0;19.2;3732.0;1.4;19.3;7.1;;15.6;5.7;;924.0;340.0;;
227;Totaal vakanties;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;3062.0;20.6;4130.0;1.4;21.0;7.2;;17.0;5.8;;1040.0;357.0;;
228;Totaal vakanties;Bovengrens 95%-interval;Overig Nederland (TG);2021;2170.0;14.9;2999.0;1.4;13.3;6.4;;10.4;5.0;;649.0;312.0;;
229;Totaal vakanties;Bovengrens 95%-interval;Overig Nederland (TG);2022;1899.0;13.0;2504.0;1.4;11.0;6.1;;8.6;4.7;;494.0;272.0;;
230;Totaal vakanties;Bovengrens 95%-interval;Overig Nederland (TG);2023;2009.0;13.5;2707.0;1.4;10.6;5.6;;8.0;4.3;;583.0;309.0;;
231;Totaal vakanties;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;551.0;3.8;707.0;1.4;4.3;8.5;;3.6;7.2;;188.0;369.0;;
232;Totaal vakanties;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;421.0;2.9;519.0;1.3;3.5;9.2;;3.0;7.9;;197.0;520.0;;
233;Totaal vakanties;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;390.0;2.7;496.0;1.4;3.1;9.1;;2.6;7.8;;128.0;399.0;;
234;Seizoen: zomer;Waarde;Nederland               ;2021;7597.0;52.3;13856.0;1.8;86.6;11.4;6.2;72.7;9.6;5.2;4091.0;538.0;295.0;47.0
235;Seizoen: zomer;Waarde;Nederland               ;2022;5885.0;40.2;9411.0;1.6;58.4;9.9;6.2;49.0;8.3;5.2;2538.0;431.0;270.0;43.0
236;Seizoen: zomer;Waarde;Nederland               ;2023;6064.0;40.9;9633.0;1.6;59.7;9.9;6.2;50.1;8.3;5.2;2756.0;455.0;286.0;46.0
237;Seizoen: zomer;Waarde;Noord-Nederland (LD);2021;1919.0;13.2;2422.0;1.3;17.0;8.8;7.0;14.6;7.6;6.0;802.0;418.0;331.0;47.0
238;Seizoen: zomer;Waarde;Noord-Nederland (LD);2022;1630.0;11.1;1970.0;1.2;12.8;7.8;6.5;10.8;6.6;5.5;561.0;344.0;285.0;44.0
239;Seizoen: zomer;Waarde;Noord-Nederland (LD);2023;1529.0;10.3;1870.0;1.2;12.6;8.2;6.7;10.7;7.0;5.7;607.0;397.0;325.0;48.0
240;Seizoen: zomer;Waarde;Oost-Nederland (LD);2021;2604.0;17.9;3601.0;1.4;22.5;8.7;6.3;18.9;7.3;5.3;925.0;355.0;257.0;41.0
241;Seizoen: zomer;Waarde;Oost-Nederland (LD);2022;2056.0;14.0;2646.0;1.3;17.2;8.4;6.5;14.6;7.1;5.5;690.0;336.0;261.0;40.0
242;Seizoen: zomer;Waarde;Oost-Nederland (LD);2023;2287.0;15.4;2860.0;1.3;17.9;7.8;6.3;15.1;6.6;5.3;798.0;349.0;279.0;45.0
243;Seizoen: zomer;Waarde;West-Nederland (LD);2021;3415.0;23.5;4756.0;1.4;28.1;8.2;5.9;23.4;6.8;4.9;1461.0;428.0;307.0;52.0
244;Seizoen: zomer;Waarde;West-Nederland (LD);2022;2270.0;15.5;2850.0;1.3;16.9;7.4;5.9;14.0;6.2;4.9;769.0;339.0;270.0;46.0
245;Seizoen: zomer;Waarde;West-Nederland (LD);2023;2368.0;16.0;2913.0;1.2;17.6;7.4;6.0;14.7;6.2;5.0;813.0;343.0;279.0;46.0
246;Seizoen: zomer;Waarde;Zuid-Nederland (LD);2021;2132.0;14.7;2647.0;1.2;15.9;7.5;6.0;13.3;6.2;5.0;771.0;361.0;291.0;48.0
247;Seizoen: zomer;Waarde;Zuid-Nederland (LD);2022;1635.0;11.2;1923.0;1.2;11.4;7.0;5.9;9.5;5.8;4.9;510.0;312.0;265.0;45.0
248;Seizoen: zomer;Waarde;Zuid-Nederland (LD);2023;1685.0;11.4;1961.0;1.2;11.4;6.8;5.8;9.4;5.6;4.8;530.0;314.0;270.0;47.0
249;Seizoen: zomer;Waarde;Landsdeel onbekend (LD);2021;361.0;2.5;432.0;1.2;3.0;8.2;6.9;2.5;7.0;5.9;133.0;367.0;307.0;45.0
250;Seizoen: zomer;Waarde;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
251;Seizoen: zomer;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
252;Seizoen: zomer;Waarde;Groningen (PV);2021;283.0;1.9;327.0;1.2;2.0;7.3;6.3;1.7;6.1;5.3;101.0;358.0;310.0;49.0
253;Seizoen: zomer;Waarde;Groningen (PV);2022;225.0;1.5;244.0;1.1;1.3;5.8;5.4;1.1;4.7;4.4;55.0;244.0;225.0;42.0
254;Seizoen: zomer;Waarde;Groningen (PV);2023;213.0;1.4;235.0;1.1;1.1;5.1;4.6;0.8;4.0;3.6;50.0;236.0;214.0;46.0
255;Seizoen: zomer;Waarde;Fryslân (PV);2021;1014.0;7.0;1247.0;1.2;8.9;8.8;7.2;7.7;7.6;6.2;434.0;428.0;348.0;49.0
256;Seizoen: zomer;Waarde;Fryslân (PV);2022;876.0;6.0;1047.0;1.2;6.9;7.9;6.6;5.8;6.7;5.6;320.0;366.0;306.0;47.0
257;Seizoen: zomer;Waarde;Fryslân (PV);2023;905.0;6.1;1099.0;1.2;7.6;8.4;6.9;6.5;7.2;5.9;388.0;428.0;353.0;51.0
258;Seizoen: zomer;Waarde;Drenthe (PV);2021;756.0;5.2;848.0;1.1;6.0;8.0;7.1;5.2;6.8;6.1;267.0;353.0;315.0;44.0
259;Seizoen: zomer;Waarde;Drenthe (PV);2022;627.0;4.3;679.0;1.1;4.6;7.3;6.7;3.9;6.2;5.7;186.0;296.0;273.0;41.0
260;Seizoen: zomer;Waarde;Drenthe (PV);2023;506.0;3.4;535.0;1.1;3.9;7.7;7.2;3.3;6.6;6.2;169.0;333.0;315.0;44.0
261;Seizoen: zomer;Waarde;Overijssel (PV);2021;917.0;6.3;1178.0;1.3;7.7;8.4;6.6;6.5;7.1;5.6;313.0;341.0;266.0;41.0
262;Seizoen: zomer;Waarde;Overijssel (PV);2022;730.0;5.0;844.0;1.2;5.6;7.6;6.6;4.7;6.5;5.6;222.0;304.0;263.0;40.0
263;Seizoen: zomer;Waarde;Overijssel (PV);2023;810.0;5.5;911.0;1.1;6.0;7.4;6.6;5.1;6.2;5.6;284.0;351.0;312.0;48.0
264;Seizoen: zomer;Waarde;Flevoland (PV);2021;193.0;1.3;231.0;1.2;1.3;6.8;5.7;1.1;5.6;4.7;52.0;272.0;227.0;40.0
265;Seizoen: zomer;Waarde;Flevoland (PV);2022;195.0;1.3;203.0;1.0;1.2;6.3;6.1;1.0;5.3;5.1;51.0;262.0;252.0;41.0
266;Seizoen: zomer;Waarde;Flevoland (PV);2023;201.0;1.4;208.0;1.0;1.0;5.1;4.9;0.8;4.0;3.9;47.0;235.0;227.0;46.0
267;Seizoen: zomer;Waarde;Gelderland (PV);2021;1648.0;11.3;2192.0;1.3;13.5;8.2;6.2;11.3;6.9;5.2;559.0;339.0;255.0;41.0
268;Seizoen: zomer;Waarde;Gelderland (PV);2022;1310.0;9.0;1600.0;1.2;10.4;7.9;6.5;8.8;6.7;5.5;418.0;319.0;261.0;40.0
269;Seizoen: zomer;Waarde;Gelderland (PV);2023;1473.0;9.9;1740.0;1.2;10.9;7.4;6.3;9.2;6.2;5.3;467.0;317.0;268.0;43.0
270;Seizoen: zomer;Waarde;Utrecht (PV);2021;405.0;2.8;493.0;1.2;2.5;6.2;5.1;2.0;5.0;4.1;128.0;317.0;260.0;51.0
271;Seizoen: zomer;Waarde;Utrecht (PV);2022;343.0;2.3;385.0;1.1;2.2;6.3;5.6;1.8;5.2;4.6;74.0;216.0;193.0;34.0
272;Seizoen: zomer;Waarde;Utrecht (PV);2023;379.0;2.6;402.0;1.1;2.5;6.5;6.2;2.1;5.5;5.2;98.0;257.0;243.0;39.0
273;Seizoen: zomer;Waarde;Noord-Holland (PV);2021;1448.0;10.0;1774.0;1.2;10.6;7.3;6.0;8.8;6.1;5.0;581.0;401.0;328.0;55.0
274;Seizoen: zomer;Waarde;Noord-Holland (PV);2022;934.0;6.4;1059.0;1.1;6.0;6.5;5.7;5.0;5.3;4.7;312.0;334.0;294.0;52.0
275;Seizoen: zomer;Waarde;Noord-Holland (PV);2023;923.0;6.2;1077.0;1.2;5.7;6.2;5.3;4.7;5.0;4.3;311.0;337.0;289.0;54.0
276;Seizoen: zomer;Waarde;Zuid-Holland (PV);2021;998.0;6.9;1224.0;1.2;6.3;6.3;5.2;5.1;5.1;4.2;316.0;317.0;258.0;50.0
277;Seizoen: zomer;Waarde;Zuid-Holland (PV);2022;630.0;4.3;723.0;1.1;3.4;5.4;4.7;2.7;4.3;3.7;153.0;242.0;211.0;45.0
278;Seizoen: zomer;Waarde;Zuid-Holland (PV);2023;739.0;5.0;804.0;1.1;4.6;6.2;5.7;3.8;5.1;4.7;186.0;251.0;231.0;41.0
279;Seizoen: zomer;Waarde;Zeeland (PV);2021;1018.0;7.0;1264.0;1.2;8.7;8.6;6.9;7.5;7.3;5.9;435.0;427.0;344.0;50.0
280;Seizoen: zomer;Waarde;Zeeland (PV);2022;578.0;3.9;683.0;1.2;5.2;9.1;7.7;4.6;7.9;6.7;230.0;398.0;337.0;44.0
281;Seizoen: zomer;Waarde;Zeeland (PV);2023;561.0;3.8;630.0;1.1;4.8;8.5;7.6;4.1;7.4;6.6;219.0;390.0;347.0;46.0
282;Seizoen: zomer;Waarde;Noord-Brabant (PV);2021;1025.0;7.1;1271.0;1.2;7.4;7.2;5.8;6.1;6.0;4.8;325.0;317.0;256.0;44.0
283;Seizoen: zomer;Waarde;Noord-Brabant (PV);2022;774.0;5.3;885.0;1.1;5.0;6.5;5.7;4.1;5.3;4.7;190.0;245.0;214.0;38.0
284;Seizoen: zomer;Waarde;Noord-Brabant (PV);2023;849.0;5.7;972.0;1.1;5.4;6.4;5.6;4.5;5.2;4.6;228.0;269.0;235.0;42.0
285;Seizoen: zomer;Waarde;Limburg (PV);2021;1224.0;8.4;1376.0;1.1;8.6;7.0;6.2;7.2;5.9;5.2;446.0;364.0;324.0;52.0
286;Seizoen: zomer;Waarde;Limburg (PV);2022;952.0;6.5;1038.0;1.1;6.4;6.7;6.2;5.4;5.6;5.2;321.0;337.0;309.0;50.0
287;Seizoen: zomer;Waarde;Limburg (PV);2023;898.0;6.1;989.0;1.1;6.0;6.6;6.0;5.0;5.5;5.0;302.0;336.0;305.0;51.0
288;Seizoen: zomer;Waarde;Provincie onbekend (PV);2021;361.0;2.5;432.0;1.2;3.0;8.2;6.9;2.5;7.0;5.9;133.0;367.0;307.0;45.0
289;Seizoen: zomer;Waarde;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
290;Seizoen: zomer;Waarde;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
291;Seizoen: zomer;Waarde;Kust (TG);2021;2296.0;15.8;2940.0;1.3;20.5;8.9;7.0;17.6;7.7;6.0;1120.0;488.0;381.0;55.0
292;Seizoen: zomer;Waarde;Kust (TG);2022;1535.0;10.5;1858.0;1.2;12.9;8.4;7.0;11.1;7.2;6.0;628.0;409.0;338.0;49.0
293;Seizoen: zomer;Waarde;Kust (TG);2023;1571.0;10.6;1867.0;1.2;13.4;8.5;7.2;11.5;7.3;6.2;663.0;422.0;355.0;50.0
294;Seizoen: zomer;Waarde;Watersportgebieden (TG);2021;1344.0;9.3;1755.0;1.3;10.5;7.8;6.0;8.7;6.5;5.0;449.0;334.0;256.0;43.0
295;Seizoen: zomer;Waarde;Watersportgebieden (TG);2022;864.0;5.9;1037.0;1.2;5.8;6.7;5.6;4.8;5.5;4.6;248.0;287.0;239.0;43.0
296;Seizoen: zomer;Waarde;Watersportgebieden (TG);2023;962.0;6.5;1125.0;1.2;6.5;6.8;5.8;5.4;5.6;4.8;306.0;318.0;272.0;47.0
297;Seizoen: zomer;Waarde;Bos en Heide Midden-Nederland (TG);2021;1733.0;11.9;2315.0;1.3;14.1;8.1;6.1;11.8;6.8;5.1;597.0;344.0;258.0;42.0
298;Seizoen: zomer;Waarde;Bos en Heide Midden-Nederland (TG);2022;1317.0;9.0;1630.0;1.2;10.9;8.3;6.7;9.2;7.0;5.7;421.0;320.0;258.0;39.0
299;Seizoen: zomer;Waarde;Bos en Heide Midden-Nederland (TG);2023;1484.0;10.0;1758.0;1.2;11.4;7.7;6.5;9.6;6.5;5.5;471.0;318.0;268.0;41.0
300;Seizoen: zomer;Waarde;Bos en Heide Noordoost-Nederland (TG);2021;1592.0;11.0;2021.0;1.3;13.9;8.7;6.9;11.8;7.4;5.9;583.0;366.0;289.0;42.0
301;Seizoen: zomer;Waarde;Bos en Heide Noordoost-Nederland (TG);2022;1316.0;9.0;1513.0;1.2;10.0;7.6;6.6;8.5;6.5;5.6;404.0;307.0;267.0;40.0
302;Seizoen: zomer;Waarde;Bos en Heide Noordoost-Nederland (TG);2023;1245.0;8.4;1437.0;1.2;9.6;7.7;6.7;8.2;6.6;5.7;433.0;348.0;301.0;45.0
303;Seizoen: zomer;Waarde;Bos en Heide Zuid-Nederland (TG);2021;2195.0;15.1;2728.0;1.2;16.5;7.5;6.1;13.8;6.3;5.1;797.0;363.0;292.0;48.0
304;Seizoen: zomer;Waarde;Bos en Heide Zuid-Nederland (TG);2022;1666.0;11.4;1951.0;1.2;11.5;6.9;5.9;9.5;5.7;4.9;514.0;308.0;263.0;45.0
305;Seizoen: zomer;Waarde;Bos en Heide Zuid-Nederland (TG);2023;1694.0;11.4;2021.0;1.2;11.7;6.9;5.8;9.7;5.7;4.8;546.0;322.0;270.0;47.0
306;Seizoen: zomer;Waarde;Overig Nederland (TG);2021;1363.0;9.4;1667.0;1.2;8.1;5.9;4.8;6.4;4.7;3.8;413.0;303.0;248.0;51.0
307;Seizoen: zomer;Waarde;Overig Nederland (TG);2022;1006.0;6.9;1151.0;1.1;5.3;5.2;4.6;4.1;4.1;3.6;237.0;235.0;206.0;45.0
308;Seizoen: zomer;Waarde;Overig Nederland (TG);2023;1048.0;7.1;1192.0;1.1;5.5;5.2;4.6;4.3;4.1;3.6;263.0;251.0;221.0;48.0
309;Seizoen: zomer;Waarde;Toeristengebied (groep) onbekend (TG);2021;361.0;2.5;432.0;1.2;3.0;8.2;6.9;2.5;7.0;5.9;133.0;367.0;307.0;45.0
310;Seizoen: zomer;Waarde;Toeristengebied (groep) onbekend (TG);2022;236.0;1.6;270.0;1.1;2.1;8.8;7.7;1.8;7.6;6.7;87.0;370.0;323.0;42.0
311;Seizoen: zomer;Waarde;Toeristengebied (groep) onbekend (TG);2023;210.0;1.4;234.0;1.1;1.6;7.8;7.0;1.4;6.6;6.0;74.0;352.0;316.0;45.0
312;Seizoen: zomer;Ondergrens 95%-interval;Nederland               ;2021;7399.0;51.1;13370.0;1.8;83.4;11.1;;69.8;9.3;;3928.0;521.0;;
313;Seizoen: zomer;Ondergrens 95%-interval;Nederland               ;2022;5709.0;39.1;9085.0;1.6;56.2;9.6;;47.0;8.0;;2441.0;418.0;;
314;Seizoen: zomer;Ondergrens 95%-interval;Nederland               ;2023;5796.0;39.3;9164.0;1.5;56.4;9.4;;47.1;7.8;;2604.0;435.0;;
315;Seizoen: zomer;Ondergrens 95%-interval;Noord-Nederland (LD);2021;1806.0;12.5;2256.0;1.2;15.6;8.3;;13.3;7.1;;737.0;393.0;;
316;Seizoen: zomer;Ondergrens 95%-interval;Noord-Nederland (LD);2022;1525.0;10.5;1835.0;1.2;11.8;7.4;;9.9;6.2;;516.0;323.0;;
317;Seizoen: zomer;Ondergrens 95%-interval;Noord-Nederland (LD);2023;1398.0;9.5;1683.0;1.2;10.9;7.4;;9.2;6.2;;525.0;357.0;;
318;Seizoen: zomer;Ondergrens 95%-interval;Oost-Nederland (LD);2021;2472.0;17.1;3348.0;1.3;20.9;8.2;;17.5;6.8;;857.0;335.0;;
