ID;Bestemmingen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
155;Buitenland;Boeken accommodatie: reisbureau;Waarde;2023;2807.0;18.9;3558.0;1.3;38.7;13.8;10.9;35.1;12.5;9.9;4855.0;1729.0;1365.0;125.0
156;Buitenland;Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2021;1061.0;7.3;1170.0;1.1;12.8;11.6;;11.6;10.5;;1524.0;1383.0;;
157;Buitenland;Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2022;2598.0;17.8;3265.0;1.2;36.3;13.6;;33.1;12.4;;4100.0;1527.0;;
158;Buitenland;Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2023;2612.0;17.7;3295.0;1.2;35.8;13.2;;32.5;11.9;;4431.0;1611.0;;
159;Buitenland;Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2021;1245.0;8.6;1377.0;1.1;15.5;12.9;;14.1;11.8;;1847.0;1541.0;;
160;Buitenland;Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2022;2866.0;19.6;3627.0;1.3;41.0;14.7;;37.4;13.4;;4648.0;1675.0;;
161;Buitenland;Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2023;3002.0;20.2;3820.0;1.3;41.6;14.4;;37.8;13.1;;5278.0;1848.0;;
162;Buitenland;Boeken accommodatie: boekingswebsite;Waarde;2021;2375.0;16.3;3092.0;1.3;27.7;11.7;9.0;24.6;10.4;8.0;2617.0;1102.0;847.0;94.0
163;Buitenland;Boeken accommodatie: boekingswebsite;Waarde;2022;4038.0;27.6;6410.0;1.6;57.2;14.2;8.9;50.8;12.6;7.9;5152.0;1276.0;804.0;90.0
164;Buitenland;Boeken accommodatie: boekingswebsite;Waarde;2023;4624.0;31.2;7290.0;1.6;67.1;14.5;9.2;59.8;12.9;8.2;6123.0;1324.0;840.0;91.0
165;Buitenland;Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2021;2231.0;15.4;2883.0;1.3;25.6;11.1;;22.7;9.8;;2405.0;1041.0;;
166;Buitenland;Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2022;3862.0;26.5;6068.0;1.5;53.7;13.6;;47.6;12.0;;4817.0;1213.0;;
167;Buitenland;Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2023;4346.0;29.6;6757.0;1.5;60.2;13.4;;53.3;11.9;;5576.0;1237.0;;
168;Buitenland;Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2021;2518.0;17.3;3301.0;1.3;29.8;12.2;;26.5;10.9;;2829.0;1164.0;;
169;Buitenland;Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2022;4213.0;28.7;6753.0;1.6;60.7;14.8;;54.0;13.2;;5487.0;1339.0;;
170;Buitenland;Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2023;4902.0;32.8;7823.0;1.6;74.0;15.6;;66.3;14.0;;6670.0;1412.0;;
171;Buitenland;Boeken accommodatie: andere bemiddelaar;Waarde;2021;471.0;3.2;501.0;1.1;6.1;12.9;12.1;5.6;11.8;11.1;396.0;842.0;791.0;65.0
172;Buitenland;Boeken accommodatie: andere bemiddelaar;Waarde;2022;616.0;4.2;663.0;1.1;7.6;12.4;11.5;7.0;11.3;10.5;530.0;861.0;800.0;70.0
173;Buitenland;Boeken accommodatie: andere bemiddelaar;Waarde;2023;663.0;4.5;695.0;1.0;7.4;11.2;10.6;6.7;10.1;9.6;567.0;856.0;816.0;77.0
174;Buitenland;Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2021;409.0;2.8;432.0;1.0;5.2;11.9;;4.7;10.8;;318.0;711.0;;
175;Buitenland;Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2022;550.0;3.8;590.0;1.0;6.7;11.3;;6.0;10.2;;462.0;783.0;;
176;Buitenland;Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2023;566.0;3.9;595.0;1.0;6.2;10.0;;5.6;9.0;;470.0;747.0;;
177;Buitenland;Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2021;533.0;3.7;571.0;1.1;7.0;13.9;;6.4;12.8;;475.0;973.0;;
178;Buitenland;Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2022;682.0;4.7;736.0;1.1;8.6;13.5;;7.9;12.4;;599.0;940.0;;
179;Buitenland;Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2023;760.0;5.2;796.0;1.1;8.5;12.3;;7.8;11.2;;665.0;965.0;;
180;Buitenland;Boeken accommodatie: accom. verschaffer;Waarde;2021;2283.0;15.7;2659.0;1.2;29.3;12.8;11.0;26.6;11.7;10.0;2226.0;975.0;837.0;76.0
181;Buitenland;Boeken accommodatie: accom. verschaffer;Waarde;2022;4107.0;28.1;5634.0;1.4;60.6;14.8;10.8;55.0;13.4;9.8;4345.0;1058.0;771.0;72.0
182;Buitenland;Boeken accommodatie: accom. verschaffer;Waarde;2023;4376.0;29.5;5958.0;1.4;65.0;14.9;10.9;59.1;13.5;9.9;5043.0;1152.0;847.0;78.0
183;Buitenland;Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2021;2154.0;14.9;2500.0;1.1;27.4;12.3;;24.8;11.2;;2061.0;926.0;;
184;Buitenland;Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2022;3946.0;27.0;5385.0;1.3;57.6;14.3;;52.2;12.9;;4110.0;1013.0;;
185;Buitenland;Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2023;4119.0;28.0;5546.0;1.3;60.1;14.1;;54.4;12.8;;4646.0;1083.0;;
186;Buitenland;Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2021;2412.0;16.6;2819.0;1.2;31.2;13.3;;28.4;12.2;;2392.0;1024.0;;
187;Buitenland;Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2022;4267.0;29.1;5883.0;1.4;63.7;15.3;;57.9;13.9;;4580.0;1103.0;;
188;Buitenland;Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2023;4634.0;31.0;6370.0;1.4;70.0;15.6;;63.8;14.2;;5441.0;1222.0;;
189;Buitenland;Boeken accommodatie: onbekend;Waarde;2021;227.0;1.6;234.0;1.0;2.9;12.6;12.3;2.6;11.6;11.3;176.0;774.0;752.0;61.0
190;Buitenland;Boeken accommodatie: onbekend;Waarde;2022;367.0;2.5;428.0;1.2;4.7;12.7;10.9;4.2;11.5;9.9;277.0;754.0;646.0;59.0
191;Buitenland;Boeken accommodatie: onbekend;Waarde;2023;464.0;3.1;475.0;1.0;4.7;10.1;9.8;4.2;9.0;8.8;311.0;671.0;656.0;67.0
192;Buitenland;Boeken accommodatie: onbekend;Ondergrens 95%-interval;2021;181.0;1.3;186.0;1.0;2.0;9.9;;1.8;8.8;;131.0;652.0;;
193;Buitenland;Boeken accommodatie: onbekend;Ondergrens 95%-interval;2022;307.0;2.1;337.0;1.0;3.5;10.5;;3.2;9.4;;194.0;568.0;;
194;Buitenland;Boeken accommodatie: onbekend;Ondergrens 95%-interval;2023;354.0;2.5;364.0;1.0;3.3;8.2;;2.9;7.2;;204.0;484.0;;
195;Buitenland;Boeken accommodatie: onbekend;Bovengrens 95%-interval;2021;274.0;1.9;282.0;1.1;3.7;15.4;;3.5;14.3;;221.0;896.0;;
196;Buitenland;Boeken accommodatie: onbekend;Bovengrens 95%-interval;2022;427.0;2.9;520.0;1.3;5.8;14.8;;5.3;13.6;;359.0;940.0;;
197;Buitenland;Boeken accommodatie: onbekend;Bovengrens 95%-interval;2023;574.0;3.9;586.0;1.0;6.0;11.9;;5.4;10.9;;419.0;858.0;;
198;Buitenland;Boekingswijze accommodatie: geen boeking;Waarde;2021;1727.0;11.9;2486.0;1.4;36.9;21.3;14.8;34.4;19.9;13.8;1377.0;797.0;554.0;37.0
199;Buitenland;Boekingswijze accommodatie: geen boeking;Waarde;2022;2078.0;14.2;2854.0;1.4;42.6;20.5;14.9;39.8;19.1;13.9;1784.0;859.0;625.0;42.0
200;Buitenland;Boekingswijze accommodatie: geen boeking;Waarde;2023;1938.0;13.1;2881.0;1.5;42.8;22.1;14.9;39.9;20.6;13.9;1597.0;824.0;554.0;37.0
201;Buitenland;Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2021;1605.0;11.1;2258.0;1.4;33.5;20.0;;31.1;18.6;;1224.0;730.0;;
202;Buitenland;Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2022;1948.0;13.4;2654.0;1.3;39.4;19.4;;36.7;18.0;;1626.0;797.0;;
203;Buitenland;Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2023;1743.0;11.9;2482.0;1.4;34.7;18.8;;32.1;17.4;;1419.0;759.0;;
204;Buitenland;Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2021;1849.0;12.7;2713.0;1.5;40.3;22.7;;37.6;21.2;;1530.0;865.0;;
205;Buitenland;Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2022;2207.0;15.1;3053.0;1.4;45.8;21.7;;42.8;20.3;;1942.0;920.0;;
206;Buitenland;Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2023;2132.0;14.3;3281.0;1.6;50.9;25.4;;47.8;23.8;;1774.0;889.0;;
207;Buitenland;Boekingswijze accommodatie: internet;Waarde;2021;4172.0;28.7;5683.0;1.4;55.0;13.2;9.7;49.4;11.8;8.7;5057.0;1212.0;890.0;92.0
208;Buitenland;Boekingswijze accommodatie: internet;Waarde;2022;7137.0;48.8;12664.0;1.8;123.9;17.4;9.8;111.2;15.6;8.8;10904.0;1528.0;861.0;88.0
209;Buitenland;Boekingswijze accommodatie: internet;Waarde;2023;7693.0;51.8;13695.0;1.8;133.5;17.3;9.7;119.8;15.6;8.7;12438.0;1617.0;908.0;93.0
210;Buitenland;Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2021;3998.0;27.6;5409.0;1.3;52.3;12.8;;46.8;11.4;;4776.0;1166.0;;
211;Buitenland;Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2022;6929.0;47.6;12207.0;1.7;119.1;16.9;;106.8;15.2;;10449.0;1479.0;;
212;Buitenland;Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2023;7374.0;50.2;12960.0;1.7;124.0;16.4;;110.9;14.7;;11667.0;1542.0;;
213;Buitenland;Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2021;4346.0;29.8;5957.0;1.4;57.8;13.6;;51.9;12.2;;5338.0;1258.0;;
214;Buitenland;Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2022;7345.0;49.9;13122.0;1.8;128.6;17.8;;115.6;16.0;;11359.0;1577.0;;
215;Buitenland;Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2023;8011.0;53.5;14431.0;1.8;142.9;18.3;;128.7;16.5;;13210.0;1692.0;;
216;Buitenland;Boekingswijze accommodatie: persoonlijk;Waarde;2021;884.0;6.1;941.0;1.1;11.3;12.7;12.0;10.3;11.7;11.0;1045.0;1182.0;1110.0;93.0
217;Buitenland;Boekingswijze accommodatie: persoonlijk;Waarde;2022;1358.0;9.3;1596.0;1.2;15.8;11.6;9.9;14.2;10.5;8.9;1694.0;1248.0;1062.0;107.0
218;Buitenland;Boekingswijze accommodatie: persoonlijk;Waarde;2023;1605.0;10.8;1881.0;1.2;19.7;12.3;10.5;17.8;11.1;9.5;2157.0;1344.0;1146.0;110.0
219;Buitenland;Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2021;800.0;5.5;851.0;1.0;10.0;11.8;;9.1;10.7;;903.0;1069.0;;
220;Buitenland;Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2022;1254.0;8.6;1466.0;1.1;14.3;10.9;;12.8;9.7;;1523.0;1145.0;;
221;Buitenland;Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2023;1432.0;9.8;1631.0;1.1;17.2;11.2;;15.5;10.0;;1903.0;1210.0;;
222;Buitenland;Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2021;968.0;6.7;1031.0;1.1;12.6;13.7;;11.6;12.6;;1186.0;1295.0;;
223;Buitenland;Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2022;1462.0;10.0;1726.0;1.2;17.4;12.4;;15.7;11.2;;1866.0;1351.0;;
224;Buitenland;Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2023;1778.0;12.0;2131.0;1.2;22.2;13.3;;20.1;12.2;;2410.0;1478.0;;
225;Buitenland;Boekingswijze accommodatie: telefonisch;Waarde;2021;294.0;2.0;315.0;1.1;3.4;11.7;10.9;3.1;10.6;9.9;288.0;978.0;911.0;84.0
226;Buitenland;Boekingswijze accommodatie: telefonisch;Waarde;2022;464.0;3.2;502.0;1.1;6.2;13.3;12.3;5.7;12.2;11.3;482.0;1039.0;961.0;78.0
227;Buitenland;Boekingswijze accommodatie: telefonisch;Waarde;2023;359.0;2.4;389.0;1.1;4.1;11.5;10.7;3.8;10.5;9.7;361.0;1006.0;929.0;87.0
228;Buitenland;Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2021;244.0;1.7;261.0;1.0;2.8;10.4;;2.5;9.3;;224.0;827.0;;
229;Buitenland;Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2022;409.0;2.8;441.0;1.0;5.3;11.9;;4.8;10.9;;409.0;925.0;;
230;Buitenland;Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2023;294.0;2.0;320.0;1.0;3.3;10.2;;3.0;9.1;;269.0;772.0;;
231;Buitenland;Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2021;344.0;2.4;370.0;1.1;4.1;13.0;;3.8;11.9;;351.0;1129.0;;
232;Buitenland;Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2022;519.0;3.6;563.0;1.1;7.0;14.6;;6.5;13.5;;556.0;1153.0;;
233;Buitenland;Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2023;424.0;2.9;458.0;1.1;5.0;12.9;;4.5;11.8;;454.0;1240.0;;
234;Buitenland;Boekingswijze accommodatie: e-mail;Waarde;2021;494.0;3.4;530.0;1.1;6.6;13.3;12.4;6.1;12.3;11.4;461.0;934.0;870.0;70.0
235;Buitenland;Boekingswijze accommodatie: e-mail;Waarde;2022;1022.0;7.0;1163.0;1.1;15.1;14.8;13.0;13.9;13.6;12.0;1141.0;1116.0;981.0;76.0
236;Buitenland;Boekingswijze accommodatie: e-mail;Waarde;2023;1039.0;7.0;1197.0;1.2;15.8;15.2;13.2;14.6;14.0;12.2;1290.0;1242.0;1078.0;82.0
237;Buitenland;Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2021;434.0;3.0;463.0;1.0;5.7;12.4;;5.2;11.3;;393.0;847.0;;
238;Buitenland;Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2022;942.0;6.5;1069.0;1.1;13.6;13.8;;12.5;12.6;;1014.0;1020.0;;
239;Buitenland;Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2023;926.0;6.3;1060.0;1.1;13.7;13.9;;12.6;12.8;;1098.0;1103.0;;
240;Buitenland;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2021;553.0;3.8;596.0;1.1;7.5;14.3;;6.9;13.2;;529.0;1021.0;;
241;Buitenland;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2022;1102.0;7.5;1258.0;1.2;16.7;15.8;;15.4;14.6;;1267.0;1212.0;;
242;Buitenland;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2023;1151.0;7.8;1333.0;1.2;17.8;16.4;;16.5;15.2;;1483.0;1381.0;;
243;Buitenland;Boekingswijze accommodatie: overig;Waarde;2021;281.0;1.9;291.0;1.0;3.8;13.4;12.9;3.5;12.3;11.9;251.0;894.0;865.0;67.0
244;Buitenland;Boekingswijze accommodatie: overig;Waarde;2022;578.0;3.9;657.0;1.1;7.8;13.6;12.0;7.2;12.4;11.0;457.0;791.0;696.0;58.0
245;Buitenland;Boekingswijze accommodatie: overig;Waarde;2023;754.0;5.1;814.0;1.1;9.9;13.1;12.1;9.0;12.0;11.1;653.0;866.0;803.0;66.0
246;Buitenland;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2021;232.0;1.6;239.0;1.0;2.8;11.0;;2.6;10.0;;190.0;732.0;;
247;Buitenland;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2022;508.0;3.5;557.0;1.1;6.4;11.7;;5.8;10.6;;366.0;661.0;;
248;Buitenland;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2023;622.0;4.3;666.0;1.0;7.6;11.0;;6.9;10.0;;493.0;694.0;;
249;Buitenland;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2021;331.0;2.3;342.0;1.1;4.7;15.7;;4.4;14.7;;313.0;1057.0;;
250;Buitenland;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2022;648.0;4.5;756.0;1.2;9.3;15.5;;8.5;14.3;;548.0;920.0;;
251;Buitenland;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2023;886.0;6.0;961.0;1.1;12.1;15.2;;11.2;14.0;;813.0;1038.0;;
252;Buitenland;Reisgezelschap: alleenreizende;Waarde;2021;666.0;4.6;887.0;1.3;10.8;16.2;12.2;9.9;14.9;11.2;872.0;1310.0;983.0;81.0
253;Buitenland;Reisgezelschap: alleenreizende;Waarde;2022;1447.0;9.9;1946.0;1.3;24.9;17.2;12.8;22.9;15.8;11.8;3059.0;2114.0;1572.0;123.0
254;Buitenland;Reisgezelschap: alleenreizende;Waarde;2023;1580.0;10.6;2274.0;1.4;28.3;17.9;12.5;26.0;16.5;11.5;3741.0;2368.0;1645.0;132.0
255;Buitenland;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2021;586.0;4.1;764.0;1.2;8.9;14.3;;8.1;13.0;;727.0;1158.0;;
256;Buitenland;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2022;1342.0;9.2;1781.0;1.3;22.3;15.8;;20.5;14.5;;2760.0;1952.0;;
257;Buitenland;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2023;1416.0;9.6;1974.0;1.3;24.3;16.0;;22.3;14.6;;3249.0;2126.0;;
258;Buitenland;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2021;746.0;5.2;1011.0;1.4;12.6;18.1;;11.6;16.8;;1017.0;1461.0;;
259;Buitenland;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2022;1553.0;10.6;2110.0;1.4;27.4;18.6;;25.4;17.2;;3358.0;2275.0;;
260;Buitenland;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2023;1745.0;11.8;2574.0;1.5;32.3;19.8;;29.8;18.3;;4234.0;2609.0;;
261;Buitenland;Reisgezelschap: paar zonder kinderen;Waarde;2021;2589.0;17.8;3622.0;1.4;44.7;17.3;12.3;41.1;15.9;11.3;3259.0;1259.0;900.0;73.0
262;Buitenland;Reisgezelschap: paar zonder kinderen;Waarde;2022;3490.0;23.8;5455.0;1.6;67.7;19.4;12.4;62.2;17.8;11.4;5519.0;1581.0;1012.0;82.0
263;Buitenland;Reisgezelschap: paar zonder kinderen;Waarde;2023;3486.0;23.5;5478.0;1.6;67.7;19.4;12.4;62.3;17.9;11.4;6060.0;1738.0;1106.0;89.0
264;Buitenland;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2021;2459.0;17.0;3388.0;1.3;41.8;16.5;;38.3;15.1;;3039.0;1200.0;;
265;Buitenland;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2022;3355.0;22.9;5196.0;1.5;64.2;18.6;;58.9;17.1;;5240.0;1523.0;;
266;Buitenland;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2023;3299.0;22.3;5119.0;1.5;63.2;18.5;;58.0;17.0;;5624.0;1650.0;;
267;Buitenland;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2021;2719.0;18.7;3856.0;1.5;47.7;18.1;;43.9;16.6;;3479.0;1318.0;;
268;Buitenland;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2022;3625.0;24.8;5714.0;1.6;71.2;20.2;;65.5;18.6;;5797.0;1639.0;;
269;Buitenland;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2023;3674.0;24.8;5837.0;1.6;72.3;20.3;;66.5;18.7;;6495.0;1827.0;;
270;Buitenland;Reisgezelschap: volwassene en kind(eren);Waarde;2021;2045.0;14.1;2599.0;1.3;33.6;16.5;12.9;31.1;15.2;11.9;1910.0;934.0;735.0;57.0
271;Buitenland;Reisgezelschap: volwassene en kind(eren);Waarde;2022;3124.0;21.3;5166.0;1.7;59.2;18.9;11.5;54.0;17.3;10.5;3936.0;1260.0;762.0;66.0
272;Buitenland;Reisgezelschap: volwassene en kind(eren);Waarde;2023;3216.0;21.7;5376.0;1.7;57.3;17.8;10.7;51.9;16.1;9.7;4106.0;1277.0;764.0;72.0
273;Buitenland;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2021;1914.0;13.2;2411.0;1.2;31.0;15.8;;28.6;14.5;;1745.0;881.0;;
274;Buitenland;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2022;2962.0;20.4;4827.0;1.6;55.4;18.3;;50.5;16.6;;3654.0;1196.0;;
275;Buitenland;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2023;2971.0;20.2;4907.0;1.6;52.2;16.8;;47.2;15.2;;3708.0;1188.0;;
276;Buitenland;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2021;2176.0;15.0;2787.0;1.3;36.3;17.2;;33.5;15.9;;2074.0;986.0;;
277;Buitenland;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2022;3285.0;22.4;5505.0;1.7;63.0;19.6;;57.5;17.9;;4217.0;1324.0;;
278;Buitenland;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2023;3461.0;23.2;5845.0;1.7;62.3;18.8;;56.5;17.1;;4503.0;1365.0;;
279;Buitenland;Reisgezelschap: familie, anderen;Waarde;2021;1481.0;10.2;1757.0;1.2;17.5;11.8;10.0;15.8;10.6;9.0;1443.0;974.0;821.0;82.0
280;Buitenland;Reisgezelschap: familie, anderen;Waarde;2022;2814.0;19.2;3873.0;1.4;37.1;13.2;9.6;33.2;11.8;8.6;2579.0;917.0;666.0;69.0
281;Buitenland;Reisgezelschap: familie, anderen;Waarde;2023;3015.0;20.3;4115.0;1.4;40.8;13.5;9.9;36.7;12.2;8.9;2878.0;955.0;699.0;71.0
282;Buitenland;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2021;1371.0;9.5;1616.0;1.2;15.9;11.1;;14.2;10.0;;1291.0;903.0;;
283;Buitenland;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2022;2674.0;18.3;3649.0;1.3;34.5;12.5;;30.8;11.2;;2390.0;867.0;;
284;Buitenland;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2023;2805.0;19.0;3773.0;1.3;36.8;12.7;;33.0;11.3;;2602.0;889.0;;
285;Buitenland;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2021;1591.0;11.0;1898.0;1.2;19.1;12.5;;17.3;11.3;;1596.0;1046.0;;
286;Buitenland;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2022;2953.0;20.1;4098.0;1.4;39.7;13.8;;35.7;12.4;;2768.0;966.0;;
287;Buitenland;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2023;3225.0;21.7;4457.0;1.4;44.8;14.4;;40.4;13.0;;3155.0;1021.0;;
288;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2021;1075.0;7.4;1380.0;1.3;10.3;9.6;7.5;8.9;8.3;6.5;995.0;926.0;721.0;97.0
289;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2022;2037.0;13.9;2995.0;1.5;22.6;11.1;7.5;19.6;9.6;6.5;1371.0;673.0;458.0;61.0
290;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2023;2321.0;15.6;3614.0;1.6;31.6;13.6;8.7;28.0;12.0;7.7;1712.0;737.0;474.0;54.0
291;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2021;972.0;6.7;1229.0;1.2;9.0;8.8;;7.7;7.5;;870.0;848.0;;
292;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2022;1906.0;13.1;2758.0;1.4;20.4;10.3;;17.6;8.9;;1229.0;619.0;;
293;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2023;2103.0;14.3;2972.0;1.4;17.3;7.9;;14.2;6.5;;1308.0;590.0;;
294;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2021;1178.0;8.1;1531.0;1.3;11.6;10.4;;10.1;9.1;;1121.0;1003.0;;
295;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2022;2167.0;14.8;3233.0;1.5;24.8;11.9;;21.6;10.4;;1513.0;727.0;;
296;Buitenland;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2023;2540.0;17.0;4255.0;1.8;45.9;19.3;;41.7;17.6;;2116.0;885.0;;
297;Buitenland;Soort vakantie: eigen recreatieve accom.;Waarde;2021;203.0;1.4;533.0;2.6;7.8;38.5;14.6;7.3;35.8;13.6;252.0;1242.0;473.0;32.0
298;Buitenland;Soort vakantie: eigen recreatieve accom.;Waarde;2022;212.0;1.4;425.0;2.0;7.6;35.9;17.9;7.2;33.9;16.9;227.0;1069.0;532.0;30.0
299;Buitenland;Soort vakantie: eigen recreatieve accom.;Waarde;2023;219.0;1.5;479.0;2.2;7.9;36.2;16.5;7.4;34.0;15.5;245.0;1118.0;510.0;31.0
300;Buitenland;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2021;163.0;1.1;384.0;2.1;5.9;32.3;;5.5;29.9;;189.0;1024.0;;
301;Buitenland;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2022;174.0;1.2;340.0;1.7;6.1;31.4;;5.8;29.5;;181.0;934.0;;
302;Buitenland;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2023;157.0;1.1;338.0;1.7;5.9;27.8;;5.5;26.0;;179.0;913.0;;
303;Buitenland;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2021;243.0;1.7;681.0;3.2;9.7;44.6;;9.0;41.7;;314.0;1460.0;;
304;Buitenland;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2022;249.0;1.7;511.0;2.3;9.1;40.5;;8.6;38.3;;272.0;1205.0;;
305;Buitenland;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2023;281.0;2.0;620.0;2.7;9.9;44.6;;9.3;42.0;;310.0;1323.0;;
306;Buitenland;Soort vakantie: actief;Waarde;2021;1196.0;8.2;1389.0;1.2;16.3;13.6;11.7;14.9;12.5;10.7;1124.0;940.0;809.0;69.0
