ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
904;F Bouwnijverheid;2019 1e kwartaal;80.4;91.0;78.6;90.9;14.2;14.7;32.5;33.8;21.6;19.9;45.7;41.3
905;F Bouwnijverheid;2019 2e kwartaal;94.4;92.6;97.1;93.3;16.3;14.7;39.2;34.7;21.1;19.6;44.7;41.4
906;F Bouwnijverheid;2019 3e kwartaal;97.0;92.4;96.4;90.6;14.1;14.8;34.8;34.7;17.8;19.8;39.8;42.5
907;F Bouwnijverheid;2019 4e kwartaal;100.0;96.1;100.6;95.6;14.7;15.0;33.5;35.4;17.9;19.2;36.8;41.2
908;F Bouwnijverheid;2020 1e kwartaal;83.8;95.4;80.6;94.8;14.6;15.0;34.3;36.3;21.2;19.4;47.0;42.5
909;F Bouwnijverheid;2020 2e kwartaal;99.4;98.0;103.1;97.7;16.2;14.6;40.2;34.5;19.9;18.4;43.1;39.2
910;F Bouwnijverheid;2020 3e kwartaal;102.3;96.4;108.9;101.8;14.3;15.1;40.5;40.3;17.1;19.2;41.2;43.9
911;F Bouwnijverheid;2020 4e kwartaal;101.3;98.2;104.5;100.3;14.7;15.1;35.6;38.3;17.8;18.9;37.6;42.5
912;F Bouwnijverheid;2021 1e kwartaal;88.7;99.8;91.3;106.3;14.8;15.3;34.0;35.6;20.3;18.8;41.1;37.2
913;F Bouwnijverheid;2021 2e kwartaal;103.0;101.9;104.5;99.2;17.2;15.5;41.5;36.0;20.4;18.7;43.9;40.3
914;F Bouwnijverheid;2021 3e kwartaal;106.4;99.0;105.0;98.2;14.5;15.2;38.2;37.9;16.7;18.9;40.2;42.9
915;F Bouwnijverheid;2021 4e kwartaal;101.9;99.4;99.2;96.3;15.1;15.5;34.0;37.3;18.1;19.2;37.9;43.0
916;F Bouwnijverheid;2022 1e kwartaal;85.9;97.5;85.2;99.3;15.0;15.5;34.8;37.0;21.3;19.6;45.1;41.4
917;F Bouwnijverheid;2022 2e kwartaal;102.7;100.9;106.4;100.7;17.5;15.8;43.8;37.9;20.8;19.2;45.5;41.8
918;F Bouwnijverheid;2022 3e kwartaal;112.4;104.5;112.6;104.9;15.2;16.0;38.6;38.3;16.5;18.8;37.9;40.6
919;F Bouwnijverheid;2022 4e kwartaal;107.9;105.1;109.4;106.1;15.8;16.2;36.5;38.9;17.9;19.0;36.9;40.8
920;F Bouwnijverheid;2023 1e kwartaal;88.8;101.8;87.3;102.6;15.7;16.3;36.4;39.4;21.6;19.7;46.1;42.6
921;F Bouwnijverheid;2023 2e kwartaal;107.7;107.3;111.9;106.5;18.4;16.6;46.1;39.8;20.9;19.1;45.5;41.5
922;F Bouwnijverheid;2023 3e kwartaal;120.1;110.1;122.5;113.5;15.8;16.6;40.6;39.6;16.1;18.6;36.6;38.8
923;F Bouwnijverheid;2023 4e kwartaal;115.4;112.2;115.8;111.1;16.4;16.8;38.3;40.3;17.3;18.5;36.6;40.3
924;F Bouwnijverheid;2024 1e kwartaal;102.0;118.0;99.7;117.5;16.6;17.2;38.7;41.1;19.9;17.9;42.9;38.9
925;F Bouwnijverheid;2024 2e kwartaal;118.8;117.7;122.3;117.6;19.2;17.4;47.5;41.7;19.8;18.1;42.9;39.4
926;F Bouwnijverheid;2024 3e kwartaal;129.9;120.4;128.9;119.7;17.0;17.8;43.3;42.9;16.0;18.2;37.1;39.8
927;F Bouwnijverheid;2024 4e kwartaal;126.6;123.5;125.1;120.8;17.7;18.2;40.9;43.6;17.1;18.1;36.1;40.1
928;G-I Handel, vervoer en horeca;1996 1e kwartaal;84.3;89.7;87.8;94.9;5.6;5.8;15.7;16.7;12.2;11.7;30.3;29.7
929;G-I Handel, vervoer en horeca;1996 2e kwartaal;93.3;88.0;101.0;93.3;6.3;5.7;19.6;16.7;12.4;11.9;32.9;30.3
930;G-I Handel, vervoer en horeca;1996 3e kwartaal;83.4;86.8;89.6;91.6;5.4;5.8;17.3;16.8;11.8;12.2;32.6;31.0
931;G-I Handel, vervoer en horeca;1996 4e kwartaal;88.8;86.7;92.1;91.1;5.7;5.8;15.0;16.6;11.7;12.2;27.6;30.8
932;G-I Handel, vervoer en horeca;1997 1e kwartaal;80.7;85.3;83.6;89.2;5.7;5.8;16.2;16.7;12.8;12.3;32.8;31.7
933;G-I Handel, vervoer en horeca;1997 2e kwartaal;90.1;84.8;95.5;88.5;6.4;5.8;19.5;16.9;13.1;12.5;34.6;32.3
934;G-I Handel, vervoer en horeca;1997 3e kwartaal;80.9;84.0;85.9;87.7;5.4;5.8;17.7;17.1;12.2;12.6;34.8;33.0
935;G-I Handel, vervoer en horeca;1997 4e kwartaal;85.4;83.5;88.3;87.3;5.7;5.9;15.7;17.3;12.3;12.8;30.1;33.6
936;G-I Handel, vervoer en horeca;1998 1e kwartaal;78.0;82.4;80.5;86.3;5.8;5.9;16.4;17.2;13.6;13.1;34.5;33.8
937;G-I Handel, vervoer en horeca;1998 2e kwartaal;87.7;82.3;93.3;86.1;6.6;6.0;20.4;17.4;13.8;13.2;36.9;34.2
938;G-I Handel, vervoer en horeca;1998 3e kwartaal;80.0;82.9;84.9;86.6;5.6;6.0;18.2;17.6;12.8;13.2;36.4;34.4
939;G-I Handel, vervoer en horeca;1998 4e kwartaal;85.3;83.6;88.2;87.4;5.9;6.1;16.1;18.0;12.7;13.2;30.9;34.8
940;G-I Handel, vervoer en horeca;1999 1e kwartaal;79.7;84.1;82.0;87.8;6.0;6.1;17.1;18.0;13.7;13.2;35.2;34.6
941;G-I Handel, vervoer en horeca;1999 2e kwartaal;90.2;84.7;95.6;88.2;6.8;6.1;21.2;18.1;13.7;13.2;37.5;34.7
942;G-I Handel, vervoer en horeca;1999 3e kwartaal;81.7;84.7;86.5;88.2;5.7;6.2;19.0;18.3;12.8;13.3;37.3;35.2
943;G-I Handel, vervoer en horeca;1999 4e kwartaal;85.7;84.1;87.8;87.4;6.1;6.2;16.3;18.5;12.9;13.5;31.4;35.7
944;G-I Handel, vervoer en horeca;2000 1e kwartaal;80.0;84.9;81.1;87.8;6.2;6.3;17.4;18.9;14.2;13.6;36.4;36.4
945;G-I Handel, vervoer en horeca;2000 2e kwartaal;89.8;84.1;94.0;86.7;7.0;6.3;21.9;18.7;14.3;13.7;39.4;36.5
946;G-I Handel, vervoer en horeca;2000 3e kwartaal;81.3;84.3;85.9;87.4;6.0;6.4;20.5;19.5;13.4;13.9;40.4;37.7
947;G-I Handel, vervoer en horeca;2000 4e kwartaal;86.9;84.9;89.4;87.8;6.3;6.5;18.0;19.6;13.2;13.9;34.1;37.8
948;G-I Handel, vervoer en horeca;2001 1e kwartaal;81.5;86.2;82.4;88.6;6.4;6.5;18.3;19.6;14.4;13.8;37.7;37.5
949;G-I Handel, vervoer en horeca;2001 2e kwartaal;92.6;86.6;96.6;88.9;7.3;6.5;23.0;19.5;14.3;13.7;40.3;37.2
950;G-I Handel, vervoer en horeca;2001 3e kwartaal;85.1;88.5;88.8;90.8;6.1;6.6;20.8;19.9;13.2;13.6;39.7;37.0
951;G-I Handel, vervoer en horeca;2001 4e kwartaal;91.3;89.0;92.8;91.2;6.5;6.6;18.1;20.0;12.9;13.6;33.0;37.0
952;G-I Handel, vervoer en horeca;2002 1e kwartaal;86.8;92.1;87.5;93.8;6.5;6.7;19.3;20.4;13.8;13.3;37.3;36.9
953;G-I Handel, vervoer en horeca;2002 2e kwartaal;98.7;91.8;103.0;94.4;7.5;6.7;24.3;20.5;14.0;13.4;40.0;36.8
954;G-I Handel, vervoer en horeca;2002 3e kwartaal;88.0;91.7;91.5;94.2;6.3;6.8;21.2;20.6;13.1;13.4;39.2;37.0
955;G-I Handel, vervoer en horeca;2002 4e kwartaal;94.7;93.0;96.0;94.4;6.6;6.8;18.9;20.8;12.8;13.4;33.4;37.4
956;G-I Handel, vervoer en horeca;2003 1e kwartaal;87.3;92.4;88.0;94.7;6.7;6.9;19.8;21.2;14.0;13.6;38.1;37.8
957;G-I Handel, vervoer en horeca;2003 2e kwartaal;101.6;94.0;105.3;95.9;7.8;7.0;25.6;21.4;14.1;13.5;41.2;37.8
958;G-I Handel, vervoer en horeca;2003 3e kwartaal;90.6;94.7;93.2;96.4;6.6;7.1;22.3;21.7;13.3;13.6;40.4;38.1
959;G-I Handel, vervoer en horeca;2003 4e kwartaal;97.0;94.6;98.4;96.5;6.9;7.1;20.0;22.0;13.0;13.7;34.5;38.5
960;G-I Handel, vervoer en horeca;2004 1e kwartaal;86.5;92.7;86.5;94.1;6.9;7.2;19.6;21.5;14.6;14.1;38.4;38.6
961;G-I Handel, vervoer en horeca;2004 2e kwartaal;99.6;91.7;102.7;92.9;8.2;7.2;26.2;21.7;15.0;14.4;43.2;39.5
962;G-I Handel, vervoer en horeca;2004 3e kwartaal;87.5;92.1;90.0;93.6;6.7;7.2;22.0;21.7;14.0;14.3;41.5;39.2
963;G-I Handel, vervoer en horeca;2004 4e kwartaal;94.0;91.5;94.8;93.7;7.1;7.3;19.6;21.9;13.8;14.5;34.9;39.5
964;G-I Handel, vervoer en horeca;2005 1e kwartaal;84.3;90.3;84.4;91.3;6.9;7.2;20.2;22.0;15.0;14.6;40.5;40.7
965;G-I Handel, vervoer en horeca;2005 2e kwartaal;99.1;91.1;102.9;93.5;8.3;7.3;26.3;22.3;15.3;14.7;43.3;40.3
966;G-I Handel, vervoer en horeca;2005 3e kwartaal;85.5;90.1;88.0;92.0;6.8;7.4;22.5;22.3;14.6;14.9;43.2;40.9
967;G-I Handel, vervoer en horeca;2005 4e kwartaal;91.6;89.4;93.4;91.4;7.2;7.4;20.5;22.2;14.4;15.0;37.2;41.1
968;G-I Handel, vervoer en horeca;2006 1e kwartaal;83.6;89.2;84.2;92.0;7.0;7.3;19.7;22.1;15.3;14.9;39.6;40.7
969;G-I Handel, vervoer en horeca;2006 2e kwartaal;97.7;89.6;103.0;92.6;8.4;7.4;27.3;22.7;15.8;15.2;45.0;41.5
970;G-I Handel, vervoer en horeca;2006 3e kwartaal;84.4;89.5;88.2;92.3;6.9;7.4;22.9;22.5;14.9;15.2;43.9;41.2
971;G-I Handel, vervoer en horeca;2006 4e kwartaal;91.9;89.3;94.5;92.2;7.4;7.5;21.4;22.8;14.7;15.4;38.3;41.8
972;G-I Handel, vervoer en horeca;2007 1e kwartaal;83.6;89.3;85.0;92.4;7.2;7.5;20.6;22.8;15.7;15.4;41.1;41.8
973;G-I Handel, vervoer en horeca;2007 2e kwartaal;97.4;89.0;102.4;91.6;8.6;7.5;28.0;22.9;16.1;15.5;46.2;42.3
974;G-I Handel, vervoer en horeca;2007 3e kwartaal;84.5;90.0;88.2;92.7;7.0;7.6;23.4;23.2;15.2;15.4;45.0;42.3
975;G-I Handel, vervoer en horeca;2007 4e kwartaal;93.4;90.7;95.0;92.9;7.6;7.7;21.8;23.5;14.8;15.5;38.9;42.9
976;G-I Handel, vervoer en horeca;2008 1e kwartaal;86.0;91.7;86.8;93.8;7.4;7.8;21.7;23.6;15.8;15.5;42.3;42.6
977;G-I Handel, vervoer en horeca;2008 2e kwartaal;101.6;92.3;105.3;94.1;8.9;7.8;28.7;23.8;16.0;15.5;46.2;42.8
978;G-I Handel, vervoer en horeca;2008 3e kwartaal;86.6;93.2;88.5;94.3;7.3;7.9;24.0;24.3;15.4;15.4;46.0;43.6
979;G-I Handel, vervoer en horeca;2008 4e kwartaal;98.8;95.5;100.3;98.2;7.8;7.9;22.5;24.3;14.4;15.1;38.0;41.8
980;G-I Handel, vervoer en horeca;2009 1e kwartaal;95.5;101.2;95.8;102.5;7.6;7.9;22.4;24.2;14.5;14.3;39.6;39.9
981;G-I Handel, vervoer en horeca;2009 2e kwartaal;111.6;101.0;115.6;102.6;9.1;8.0;30.1;24.5;14.8;14.4;44.0;40.4
982;G-I Handel, vervoer en horeca;2009 3e kwartaal;90.9;98.2;93.4;100.3;7.3;7.9;24.3;24.8;14.7;14.7;44.0;41.8
983;G-I Handel, vervoer en horeca;2009 4e kwartaal;99.7;97.2;100.5;99.0;7.8;7.9;22.4;24.5;14.2;14.9;37.8;41.9
984;G-I Handel, vervoer en horeca;2010 1e kwartaal;93.7;98.8;94.7;100.8;7.6;8.0;23.2;24.9;14.9;14.7;41.4;41.7
985;G-I Handel, vervoer en horeca;2010 2e kwartaal;107.4;97.1;112.6;99.5;9.1;8.0;30.9;24.8;15.4;15.0;46.5;42.2
986;G-I Handel, vervoer en horeca;2010 3e kwartaal;88.7;95.9;90.7;97.9;7.4;8.0;24.0;24.7;15.3;15.3;44.8;42.7
987;G-I Handel, vervoer en horeca;2010 4e kwartaal;96.9;95.3;98.1;97.2;7.9;8.1;22.8;25.1;14.9;15.5;39.3;43.8
988;G-I Handel, vervoer en horeca;2011 1e kwartaal;90.5;94.2;90.7;95.9;7.8;8.1;23.5;25.4;15.8;15.7;43.8;44.8
989;G-I Handel, vervoer en horeca;2011 2e kwartaal;104.6;95.0;108.4;96.7;9.2;8.1;31.0;25.6;16.2;15.6;48.3;44.8
990;G-I Handel, vervoer en horeca;2011 3e kwartaal;89.3;96.0;90.3;97.1;7.6;8.2;24.4;25.4;15.5;15.6;45.8;44.2
991;G-I Handel, vervoer en horeca;2011 4e kwartaal;99.8;98.9;101.8;101.2;8.0;8.2;23.9;25.6;14.7;15.2;39.8;42.8
992;G-I Handel, vervoer en horeca;2012 1e kwartaal;94.7;98.2;94.8;100.0;8.0;8.3;23.8;26.0;15.4;15.4;42.4;43.9
993;G-I Handel, vervoer en horeca;2012 2e kwartaal;106.8;97.3;110.9;99.0;9.4;8.3;31.7;26.0;16.1;15.6;48.3;44.5
994;G-I Handel, vervoer en horeca;2012 3e kwartaal;91.1;98.4;92.8;99.8;7.7;8.3;25.6;26.2;15.5;15.5;46.7;44.5
995;G-I Handel, vervoer en horeca;2012 4e kwartaal;99.8;99.0;102.0;101.8;8.2;8.4;25.0;26.7;14.9;15.4;41.6;44.3
996;G-I Handel, vervoer en horeca;2013 1e kwartaal;97.2;100.0;97.1;101.0;8.1;8.4;25.0;26.6;15.3;15.4;43.6;44.5
997;G-I Handel, vervoer en horeca;2013 2e kwartaal;107.6;98.1;111.0;99.4;9.6;8.5;32.0;26.5;16.3;15.7;48.8;45.1
998;G-I Handel, vervoer en horeca;2013 3e kwartaal;90.1;96.8;92.0;98.9;7.9;8.5;25.9;26.7;15.9;16.0;47.6;45.7
999;G-I Handel, vervoer en horeca;2013 4e kwartaal;95.0;95.2;97.1;97.0;8.2;8.4;24.8;26.4;15.7;16.1;43.3;46.1
1000;G-I Handel, vervoer en horeca;2014 1e kwartaal;95.2;97.0;96.1;99.2;8.1;8.5;25.0;26.6;15.6;15.9;44.1;45.4
1001;G-I Handel, vervoer en horeca;2014 2e kwartaal;105.0;95.5;109.3;98.2;9.6;8.5;32.3;27.2;16.7;16.2;50.0;46.9
1002;G-I Handel, vervoer en horeca;2014 3e kwartaal;88.3;95.5;90.4;97.4;7.9;8.5;25.8;26.6;16.3;16.2;48.3;46.1
1003;G-I Handel, vervoer en horeca;2014 4e kwartaal;94.8;95.1;96.8;96.9;8.3;8.5;25.5;27.1;16.0;16.4;44.5;47.3
1004;G-I Handel, vervoer en horeca;2015 1e kwartaal;94.8;96.2;96.0;98.7;8.3;8.6;25.6;27.2;15.9;16.2;45.2;46.5
1005;G-I Handel, vervoer en horeca;2015 2e kwartaal;104.8;96.1;109.1;98.4;9.7;8.5;33.0;27.2;16.8;16.2;51.2;46.8
1006;G-I Handel, vervoer en horeca;2015 3e kwartaal;88.1;95.1;91.1;97.7;7.9;8.5;26.5;27.2;16.5;16.4;49.2;47.1
1007;G-I Handel, vervoer en horeca;2015 4e kwartaal;93.1;92.9;95.4;95.6;8.3;8.5;25.0;27.0;16.2;16.7;44.4;47.8
1008;G-I Handel, vervoer en horeca;2016 1e kwartaal;95.4;96.2;96.4;98.2;8.4;8.7;25.9;27.3;16.0;16.5;45.5;47.1
1009;G-I Handel, vervoer en horeca;2016 2e kwartaal;106.0;96.3;109.2;98.2;9.8;8.7;31.9;27.1;16.9;16.4;49.5;46.7
1010;G-I Handel, vervoer en horeca;2016 3e kwartaal;89.2;96.5;91.2;98.1;8.1;8.7;26.8;27.5;16.6;16.4;49.7;47.4
1011;G-I Handel, vervoer en horeca;2016 4e kwartaal;94.8;96.3;97.4;99.2;8.5;8.7;25.7;27.4;16.3;16.5;44.7;46.8
1012;G-I Handel, vervoer en horeca;2017 1e kwartaal;93.9;94.7;94.2;96.5;8.4;8.7;25.2;27.3;16.2;16.7;45.3;47.9
1013;G-I Handel, vervoer en horeca;2017 2e kwartaal;105.3;95.8;108.4;97.5;9.9;8.7;32.5;27.3;17.1;16.6;50.7;47.3
1014;G-I Handel, vervoer en horeca;2017 3e kwartaal;89.5;96.3;92.0;98.2;8.2;8.8;27.1;27.4;16.7;16.6;49.9;47.3
1015;G-I Handel, vervoer en horeca;2017 4e kwartaal;95.6;97.4;97.4;98.8;8.6;8.8;26.4;27.8;16.3;16.6;46.0;47.6
1016;G-I Handel, vervoer en horeca;2018 1e kwartaal;96.6;97.4;96.9;99.1;8.6;8.9;26.2;28.0;16.2;16.7;45.8;47.9
1017;G-I Handel, vervoer en horeca;2018 2e kwartaal;107.1;97.6;110.3;99.2;10.1;8.9;33.5;28.1;17.3;16.7;51.3;47.9
1018;G-I Handel, vervoer en horeca;2018 3e kwartaal;92.2;99.1;94.9;101.2;8.4;9.0;27.8;28.2;16.6;16.5;49.7;47.1
1019;G-I Handel, vervoer en horeca;2018 4e kwartaal;97.6;99.8;98.7;100.5;8.8;9.1;26.7;28.5;16.4;16.6;45.8;48.0
1020;G-I Handel, vervoer en horeca;2019 1e kwartaal;98.6;99.0;99.0;101.1;8.9;9.2;27.2;28.8;16.4;16.9;46.6;48.2
1021;G-I Handel, vervoer en horeca;2019 2e kwartaal;108.3;98.6;110.9;100.2;10.4;9.2;34.0;29.0;17.6;17.0;51.9;48.9
1022;G-I Handel, vervoer en horeca;2019 3e kwartaal;92.9;100.1;94.7;101.2;8.7;9.3;28.2;28.9;17.0;16.9;50.5;48.3
1023;G-I Handel, vervoer en horeca;2019 4e kwartaal;99.5;101.1;101.6;103.6;9.1;9.4;27.8;29.6;16.7;17.0;46.4;48.4
1024;G-I Handel, vervoer en horeca;2020 1e kwartaal;105.0;106.2;105.7;108.2;9.1;9.4;29.7;31.8;15.8;16.1;47.6;49.8
1025;G-I Handel, vervoer en horeca;2020 2e kwartaal;119.7;107.4;119.9;106.2;9.8;8.5;34.5;28.3;14.9;14.5;48.8;45.0
1026;G-I Handel, vervoer en horeca;2020 3e kwartaal;95.6;103.4;97.5;104.6;8.5;9.1;30.2;30.9;16.2;16.1;52.4;50.0
1027;G-I Handel, vervoer en horeca;2020 4e kwartaal;101.1;103.3;100.8;103.6;8.7;9.1;27.4;29.7;15.8;16.0;45.9;48.5
1028;G-I Handel, vervoer en horeca;2021 1e kwartaal;100.2;100.8;99.5;101.1;8.8;9.1;28.1;29.8;16.0;16.5;47.8;49.8
1029;G-I Handel, vervoer en horeca;2021 2e kwartaal;110.4;99.3;111.3;99.0;10.8;9.5;35.5;29.8;17.9;17.5;54.1;51.0
1030;G-I Handel, vervoer en horeca;2021 3e kwartaal;91.6;98.1;92.6;98.3;9.0;9.6;30.8;31.4;17.9;17.8;56.3;54.0
1031;G-I Handel, vervoer en horeca;2021 4e kwartaal;97.9;101.9;96.6;101.6;9.3;9.6;27.8;30.6;17.3;17.2;48.7;51.0
1032;G-I Handel, vervoer en horeca;2022 1e kwartaal;104.9;104.7;103.4;104.4;9.6;9.9;29.4;31.3;16.7;17.3;48.1;50.7
1033;G-I Handel, vervoer en horeca;2022 2e kwartaal;113.7;102.8;114.5;102.2;11.4;10.1;37.5;31.7;18.4;17.9;55.5;52.5
1034;G-I Handel, vervoer en horeca;2022 3e kwartaal;99.5;106.4;99.7;106.0;9.6;10.3;31.6;32.2;17.6;17.6;53.7;51.4
1035;G-I Handel, vervoer en horeca;2022 4e kwartaal;105.1;109.9;104.0;109.2;10.1;10.5;30.6;32.9;17.6;17.5;49.9;51.0
1036;G-I Handel, vervoer en horeca;2023 1e kwartaal;113.9;113.1;112.1;112.7;10.3;10.6;31.3;33.6;16.5;17.1;47.3;50.5
1037;G-I Handel, vervoer en horeca;2023 2e kwartaal;128.7;115.9;129.9;116.1;12.2;10.8;40.4;34.2;17.4;17.0;52.7;49.8
1038;G-I Handel, vervoer en horeca;2023 3e kwartaal;109.6;118.3;109.7;116.8;10.2;10.9;34.2;34.4;17.0;16.8;52.8;49.8
1039;G-I Handel, vervoer en horeca;2023 4e kwartaal;115.0;120.2;114.4;119.8;10.7;11.0;33.0;35.0;16.9;16.8;48.8;49.4
1040;G-I Handel, vervoer en horeca;2024 1e kwartaal;122.5;121.9;120.9;121.5;10.9;11.2;33.7;35.6;16.2;16.8;47.1;49.5
1041;G-I Handel, vervoer en horeca;2024 2e kwartaal;134.2;121.7;134.7;121.2;12.8;11.3;41.9;36.0;17.4;17.0;52.6;50.2
1042;G-I Handel, vervoer en horeca;2024 3e kwartaal;114.0;122.2;114.0;121.6;10.8;11.5;35.9;36.6;17.2;17.2;53.3;50.9
1043;G-I Handel, vervoer en horeca;2024 4e kwartaal;119.0;124.3;118.0;123.5;11.3;11.7;34.7;37.3;17.4;17.2;49.8;51.1
1044;J Informatie en communicatie;1996 1e kwartaal;107.6;102.1;107.1;102.8;9.9;10.0;22.4;23.4;13.5;14.3;29.4;31.9
1045;J Informatie en communicatie;1996 2e kwartaal;101.1;101.0;102.8;101.8;11.2;9.9;27.6;23.4;16.2;14.4;37.6;32.2
1046;J Informatie en communicatie;1996 3e kwartaal;96.9;101.6;98.0;102.2;9.1;9.9;23.5;23.1;13.7;14.2;33.7;31.8
1047;J Informatie en communicatie;1996 4e kwartaal;101.2;102.7;101.1;103.0;9.6;9.9;21.0;23.2;13.8;14.1;29.1;31.6
1048;J Informatie en communicatie;1997 1e kwartaal;109.2;103.4;109.1;104.3;10.2;10.2;23.5;24.0;13.6;14.4;30.2;32.2
1049;J Informatie en communicatie;1997 2e kwartaal;100.9;100.7;102.2;101.3;11.4;10.2;27.5;23.7;16.6;14.8;37.7;32.8
1050;J Informatie en communicatie;1997 3e kwartaal;95.8;99.3;97.0;99.9;9.6;10.4;24.8;24.1;14.7;15.3;35.8;33.9
1051;J Informatie en communicatie;1997 4e kwartaal;97.0;98.8;96.7;99.0;10.0;10.4;21.6;23.9;15.1;15.3;31.3;33.9
1052;J Informatie en communicatie;1998 1e kwartaal;103.4;98.2;102.3;98.1;10.3;10.4;23.2;24.0;14.6;15.4;31.8;34.4
1053;J Informatie en communicatie;1998 2e kwartaal;98.9;98.6;99.6;98.6;11.6;10.5;28.6;24.5;17.2;15.5;40.2;34.8
1054;J Informatie en communicatie;1998 3e kwartaal;96.5;99.0;96.8;98.9;9.9;10.7;25.8;25.0;15.1;15.7;37.4;35.4
1055;J Informatie en communicatie;1998 4e kwartaal;94.7;97.1;94.1;97.2;10.3;10.7;22.6;25.4;16.0;16.1;33.7;36.6
1056;J Informatie en communicatie;1999 1e kwartaal;103.5;98.5;102.3;98.3;11.0;11.1;24.8;25.8;15.6;16.5;34.0;36.8
1057;J Informatie en communicatie;1999 2e kwartaal;97.0;96.6;97.4;96.5;12.4;11.1;30.0;25.8;18.6;16.8;43.2;37.5
1058;J Informatie en communicatie;1999 3e kwartaal;93.1;94.8;93.4;94.7;10.4;11.1;26.9;25.8;16.4;17.2;40.3;38.2
1059;J Informatie en communicatie;1999 4e kwartaal;91.1;93.8;90.1;93.5;11.0;11.4;23.0;26.0;17.6;17.8;35.8;39.1
1060;J Informatie en communicatie;2000 1e kwartaal;101.7;96.9;100.0;96.4;11.8;11.9;25.7;27.4;17.0;18.0;36.1;40.0
1061;J Informatie en communicatie;2000 2e kwartaal;93.7;92.9;93.6;92.3;13.0;11.7;31.2;26.7;20.2;18.3;46.7;40.6
1062;J Informatie en communicatie;2000 3e kwartaal;92.7;94.7;92.8;94.3;11.1;11.8;29.4;27.9;17.5;18.3;44.4;41.5
1063;J Informatie en communicatie;2000 4e kwartaal;90.0;92.4;89.1;91.8;11.4;11.9;25.3;27.7;18.6;18.8;39.8;42.4
1064;J Informatie en communicatie;2001 1e kwartaal;95.0;90.8;93.4;90.2;11.5;11.6;25.9;27.5;17.6;18.7;38.9;42.7
1065;J Informatie en communicatie;2001 2e kwartaal;91.3;90.0;91.0;89.3;13.0;11.7;32.3;27.6;20.8;18.9;49.9;43.3
1066;J Informatie en communicatie;2001 3e kwartaal;88.5;90.4;88.1;89.5;11.1;11.8;29.5;28.1;18.4;19.1;47.0;44.0
1067;J Informatie en communicatie;2001 4e kwartaal;87.6;90.6;86.4;89.6;11.4;11.9;25.3;28.2;19.0;19.1;41.1;44.1
1068;J Informatie en communicatie;2002 1e kwartaal;92.3;88.1;91.9;88.9;12.1;12.3;28.0;29.4;19.2;20.4;42.7;46.4
1069;J Informatie en communicatie;2002 2e kwartaal;88.0;85.7;87.8;85.4;13.7;12.2;34.5;29.2;22.7;20.8;55.1;48.0
1070;J Informatie en communicatie;2002 3e kwartaal;81.7;84.6;80.4;82.4;11.7;12.4;30.7;29.6;20.9;21.4;53.4;50.5
1071;J Informatie en communicatie;2002 4e kwartaal;80.7;83.2;79.9;83.0;12.0;12.5;26.9;29.9;21.8;22.0;47.2;50.5
1072;J Informatie en communicatie;2003 1e kwartaal;87.0;83.4;85.5;83.0;12.6;12.9;29.3;30.9;21.2;22.5;48.1;52.2
1073;J Informatie en communicatie;2003 2e kwartaal;86.2;82.8;86.4;82.2;14.6;13.0;37.0;31.1;24.7;22.8;60.1;53.0
1074;J Informatie en communicatie;2003 3e kwartaal;79.3;82.6;79.3;82.5;12.3;13.1;32.3;31.6;22.6;23.2;57.1;53.6
1075;J Informatie en communicatie;2003 4e kwartaal;79.7;82.6;79.0;82.2;12.8;13.3;29.0;32.2;23.5;23.6;51.5;55.0
1076;J Informatie en communicatie;2004 1e kwartaal;85.1;82.0;83.3;81.5;12.9;13.1;29.7;31.7;22.1;23.4;49.9;54.7
1077;J Informatie en communicatie;2004 2e kwartaal;87.2;83.1;88.1;82.8;15.1;13.3;38.7;32.2;25.2;23.4;61.7;54.6
1078;J Informatie en communicatie;2004 3e kwartaal;79.1;82.9;81.3;85.2;12.4;13.4;32.9;32.5;23.0;23.5;56.8;53.5
1079;J Informatie en communicatie;2004 4e kwartaal;80.9;84.0;80.2;83.9;13.1;13.6;29.2;32.9;23.6;23.6;51.1;55.1
1080;J Informatie en communicatie;2005 1e kwartaal;86.9;83.6;86.1;84.2;13.1;13.5;30.8;32.8;22.1;23.5;50.1;54.7
1081;J Informatie en communicatie;2005 2e kwartaal;89.0;84.3;90.6;84.8;15.5;13.6;39.6;33.4;25.4;23.6;61.2;55.2
1082;J Informatie en communicatie;2005 3e kwartaal;78.1;83.2;78.8;84.0;12.7;13.7;33.5;33.4;23.7;24.1;59.7;55.8
1083;J Informatie en communicatie;2005 4e kwartaal;80.5;83.3;81.6;84.8;13.3;13.8;30.6;33.6;24.2;24.1;52.6;55.6
1084;J Informatie en communicatie;2006 1e kwartaal;84.1;81.9;83.6;82.3;13.3;13.7;30.5;33.3;23.2;24.4;51.2;56.8
1085;J Informatie en communicatie;2006 2e kwartaal;88.2;82.0;90.5;83.5;15.8;13.9;41.1;34.1;26.3;24.7;63.6;57.2
