ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
124;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Drenthe (CR);2015;73.7;100;25.0;22.9;35.9;31.5;7.0;11.0;13.0;12.0;12.0;11.0;11.0;9.0;8.0;6.0
125;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Drenthe (CR);2011;54.9;100;24.8;22.5;35.9;32.1;7.0;10.0;11.0;12.0;12.0;11.0;11.0;10.0;9.0;7.0
126;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Drenthe (CR);2012;55.1;100;24.9;22.8;36.0;32.2;7.0;10.0;11.0;12.0;12.0;12.0;11.0;10.0;9.0;7.0
127;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Drenthe (CR);2013;55.5;100;25.1;23.0;36.2;32.2;6.0;10.0;11.0;12.0;12.0;12.0;11.0;10.0;9.0;7.0
128;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Drenthe (CR);2014;55.5;100;26.3;23.6;37.9;33.0;7.0;10.0;11.0;12.0;12.0;11.0;11.0;10.0;9.0;7.0
129;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Drenthe (CR);2015;55.9;100;26.3;24.0;37.8;33.2;6.0;10.0;11.0;12.0;12.0;11.0;11.0;10.0;9.0;7.0
130;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Overijssel (CR);2011;146.6;100;24.8;22.7;36.5;32.7;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0;8.0
131;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Overijssel (CR);2012;147.9;100;24.9;22.9;36.6;32.8;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0;7.0
132;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Overijssel (CR);2013;149.3;100;25.1;23.0;36.8;32.9;8.0;9.0;11.0;11.0;12.0;11.0;11.0;10.0;9.0;7.0
133;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Overijssel (CR);2014;149.1;100;26.5;23.8;38.9;33.8;8.0;9.0;10.0;11.0;12.0;11.0;11.0;10.0;9.0;8.0
134;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Overijssel (CR);2015;150.5;100;26.2;24.1;38.4;34.1;8.0;9.0;10.0;11.0;12.0;11.0;11.0;10.0;9.0;7.0
135;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Overijssel (CR);2011;64.9;100;24.8;22.7;35.9;32.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
136;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Overijssel (CR);2012;65.1;100;24.9;22.9;36.0;32.1;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
137;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Overijssel (CR);2013;65.2;100;25.3;23.2;36.6;32.4;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
138;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Overijssel (CR);2014;65.2;100;26.4;23.9;38.3;33.2;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;8.0
139;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Overijssel (CR);2015;65.9;100;26.4;24.3;38.0;33.4;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
140;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Twente (CR);2011;263.1;100;24.0;21.8;35.1;30.9;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0;7.0
141;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Twente (CR);2012;264.9;100;24.1;22.0;35.3;31.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0;8.0;7.0
142;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Twente (CR);2013;266.6;100;24.3;22.2;35.5;30.9;10.0;11.0;11.0;12.0;11.0;11.0;10.0;9.0;8.0;7.0
143;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Twente (CR);2014;265.6;100;25.6;22.9;37.4;31.7;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0;7.0
144;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Twente (CR);2015;266.9;100;25.4;23.2;37.0;32.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0;7.0
145;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Veluwe (CR);2011;266.9;100;26.2;23.6;38.7;34.1;8.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0
146;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Veluwe (CR);2012;269.8;100;26.3;23.8;38.8;34.1;8.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0
147;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Veluwe (CR);2013;272.8;100;26.4;23.9;38.7;34.1;8.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0
148;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Veluwe (CR);2014;274.8;100;27.9;24.6;41.0;34.9;8.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0
149;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Veluwe (CR);2015;278.5;100;27.3;25.0;40.0;35.2;8.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;9.0
150;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achterhoek (CR);2011;166.8;100;25.7;23.0;37.6;33.4;6.0;9.0;11.0;11.0;12.0;11.0;11.0;11.0;10.0;8.0
151;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achterhoek (CR);2012;168.1;100;25.8;23.3;37.7;33.5;6.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0;8.0
152;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achterhoek (CR);2013;169.4;100;25.8;23.4;37.6;33.3;6.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0;8.0
153;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achterhoek (CR);2014;169.3;100;27.4;24.1;39.8;34.1;6.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0;8.0
154;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achterhoek (CR);2015;170.1;100;26.8;24.5;38.8;34.3;6.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0;8.0
155;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Arnhem/Nijmegen (CR);2011;325.0;100;24.2;22.0;34.3;29.5;12.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0
156;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Arnhem/Nijmegen (CR);2012;328.0;100;24.4;22.2;34.5;29.6;12.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0
157;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Arnhem/Nijmegen (CR);2013;331.3;100;24.6;22.3;34.6;29.5;12.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0
158;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Arnhem/Nijmegen (CR);2014;332.8;100;25.8;22.9;36.3;30.1;13.0;11.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0;9.0
159;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Arnhem/Nijmegen (CR);2015;336.3;100;25.6;23.3;36.0;30.5;13.0;11.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0;9.0
160;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Gelderland (CR);2011;92.2;100;26.9;24.1;40.7;36.0;6.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;12.0;11.0
161;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Gelderland (CR);2012;93.2;100;27.1;24.3;40.8;35.9;6.0;8.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0
162;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Gelderland (CR);2013;94.1;100;27.3;24.5;40.9;35.9;6.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
163;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Gelderland (CR);2014;94.5;100;29.0;25.2;43.5;36.8;6.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
164;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidwest-Gelderland (CR);2015;95.3;100;28.4;25.6;42.4;37.2;6.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
165;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Utrecht (CR);2011;542.1;100;27.3;24.3;39.3;33.4;11.0;8.0;8.0;9.0;9.0;9.0;10.0;11.0;12.0;14.0
166;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Utrecht (CR);2012;546.9;100;27.5;24.5;39.5;33.5;11.0;8.0;8.0;9.0;9.0;9.0;10.0;11.0;12.0;14.0
167;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Utrecht (CR);2013;551.9;100;27.7;24.7;39.7;33.6;11.0;8.0;8.0;9.0;9.0;9.0;10.0;11.0;12.0;14.0
168;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Utrecht (CR);2014;555.6;100;29.3;25.5;42.1;34.4;11.0;8.0;8.0;9.0;9.0;9.0;10.0;11.0;12.0;14.0
169;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Utrecht (CR);2015;562.2;100;29.1;25.9;41.6;34.8;11.0;8.0;8.0;9.0;9.0;9.0;10.0;11.0;12.0;14.0
170;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Kop van Noord-Holland (CR);2011;157.9;100;25.7;23.4;37.3;33.2;6.0;9.0;10.0;11.0;11.0;12.0;11.0;11.0;10.0;9.0
171;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Kop van Noord-Holland (CR);2012;159.5;100;25.7;23.6;37.3;33.1;6.0;9.0;10.0;11.0;11.0;12.0;11.0;11.0;10.0;8.0
172;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Kop van Noord-Holland (CR);2013;160.1;100;26.0;23.8;37.6;33.1;6.0;9.0;10.0;11.0;11.0;12.0;11.0;11.0;10.0;8.0
173;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Kop van Noord-Holland (CR);2014;160.4;100;27.4;24.5;39.6;33.9;6.0;9.0;10.0;11.0;11.0;12.0;11.0;11.0;10.0;8.0
174;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Kop van Noord-Holland (CR);2015;161.3;100;27.2;25.0;39.3;34.3;6.0;9.0;10.0;11.0;11.0;12.0;12.0;11.0;10.0;8.0
175;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar en omgeving (CR);2011;103.5;100;27.1;24.4;38.9;34.0;7.0;8.0;9.0;9.0;10.0;11.0;11.0;12.0;11.0;11.0
176;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar en omgeving (CR);2012;104.2;100;27.2;24.6;38.9;34.1;6.0;8.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0;11.0
177;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar en omgeving (CR);2013;104.8;100;27.5;24.8;39.3;34.2;6.0;8.0;9.0;10.0;11.0;11.0;12.0;12.0;11.0;11.0
178;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar en omgeving (CR);2014;105.6;100;28.9;25.6;41.3;35.0;6.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;11.0;11.0
179;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar en omgeving (CR);2015;106.3;100;28.7;26.0;40.9;35.4;6.0;8.0;9.0;10.0;11.0;11.0;12.0;12.0;11.0;11.0
180;Particuliere huishoudens incl. studenten;Particuliere huishoudens;IJmond (CR);2011;84.1;100;27.0;24.6;38.8;34.1;6.0;8.0;9.0;10.0;11.0;11.0;12.0;12.0;12.0;10.0
181;Particuliere huishoudens incl. studenten;Particuliere huishoudens;IJmond (CR);2012;84.5;100;27.0;24.7;38.8;34.2;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;10.0
182;Particuliere huishoudens incl. studenten;Particuliere huishoudens;IJmond (CR);2013;85.0;100;27.2;24.9;39.1;34.1;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;10.0
183;Particuliere huishoudens incl. studenten;Particuliere huishoudens;IJmond (CR);2014;85.3;100;28.6;25.7;41.1;35.0;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;10.0
184;Particuliere huishoudens incl. studenten;Particuliere huishoudens;IJmond (CR);2015;85.8;100;28.5;26.1;40.9;35.4;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;11.0
185;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Haarlem (CR);2011;103.4;100;28.7;24.6;40.1;32.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;10.0;11.0;16.0
186;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Haarlem (CR);2012;104.1;100;29.2;24.8;40.8;32.2;9.0;9.0;9.0;9.0;9.0;9.0;10.0;10.0;11.0;16.0
187;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Haarlem (CR);2013;104.8;100;29.8;25.1;41.5;32.4;8.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;16.0
188;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Haarlem (CR);2014;105.9;100;31.3;25.9;44.0;33.3;9.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;16.0
189;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Haarlem (CR);2015;106.8;100;31.1;26.4;43.5;33.9;9.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;16.0
190;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstreek (CR);2011;71.1;100;25.2;23.0;36.2;31.6;8.0;10.0;11.0;10.0;11.0;11.0;11.0;11.0;10.0;8.0
191;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstreek (CR);2012;71.9;100;25.2;23.2;36.1;31.7;7.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;8.0
192;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstreek (CR);2013;73.0;100;25.2;23.3;36.1;31.6;8.0;10.0;11.0;11.0;10.0;11.0;11.0;11.0;10.0;8.0
193;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstreek (CR);2014;73.7;100;26.4;24.0;37.8;32.2;8.0;10.0;11.0;11.0;10.0;11.0;11.0;10.0;10.0;8.0
194;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstreek (CR);2015;74.0;100;26.5;24.3;37.9;32.7;7.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;8.0
195;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Amsterdam (CR);2011;620.1;100;25.7;21.8;34.9;27.5;16.0;12.0;9.0;9.0;8.0;8.0;8.0;9.0;10.0;12.0
196;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Amsterdam (CR);2012;627.1;100;26.0;22.1;35.2;27.7;15.0;12.0;9.0;9.0;8.0;8.0;8.0;9.0;10.0;13.0
197;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Amsterdam (CR);2013;633.0;100;26.2;22.2;35.6;27.9;16.0;12.0;9.0;9.0;8.0;8.0;8.0;9.0;10.0;13.0
198;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Amsterdam (CR);2014;639.5;100;27.7;23.0;37.6;28.7;15.0;12.0;9.0;9.0;8.0;8.0;8.0;9.0;10.0;13.0
199;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Amsterdam (CR);2015;650.8;100;27.8;23.4;37.8;29.2;15.0;12.0;9.0;9.0;8.0;8.0;8.0;9.0;10.0;13.0
200;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2011;109.4;100;30.9;25.3;44.3;34.2;8.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;18.0
201;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2012;110.0;100;31.1;25.6;44.5;34.3;8.0;8.0;9.0;8.0;9.0;9.0;9.0;10.0;12.0;18.0
202;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2013;110.3;100;31.2;25.7;44.4;34.3;7.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;18.0
203;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2014;110.5;100;33.7;26.6;48.2;35.2;7.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;18.0
204;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2015;111.6;100;33.4;27.0;47.7;35.7;7.0;8.0;9.0;9.0;9.0;9.0;10.0;10.0;12.0;18.0
205;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2011;178.8;100;27.4;24.3;39.5;33.5;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;12.0;14.0
206;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2012;180.9;100;27.7;24.5;39.7;33.6;11.0;8.0;9.0;9.0;9.0;9.0;10.0;11.0;11.0;14.0
207;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2013;183.2;100;27.7;24.6;39.6;33.4;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
208;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2014;184.6;100;29.4;25.4;42.1;34.3;11.0;8.0;9.0;9.0;9.0;10.0;10.0;10.0;11.0;14.0
209;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2015;186.5;100;29.0;25.8;41.4;34.7;11.0;8.0;9.0;9.0;9.0;10.0;10.0;10.0;11.0;13.0
210;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2011;377.6;100;26.4;22.6;36.6;29.2;12.0;12.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
211;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2012;381.3;100;26.5;22.7;36.7;29.2;12.0;12.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
212;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2013;383.8;100;26.6;22.8;36.9;29.3;12.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
213;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2014;385.3;100;28.0;23.5;39.0;30.2;12.0;12.0;10.0;9.0;8.0;9.0;9.0;9.0;10.0;12.0
214;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2015;390.2;100;27.9;23.8;38.7;30.5;12.0;12.0;10.0;9.0;8.0;9.0;9.0;9.0;10.0;12.0
215;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2011;96.7;100;25.1;23.0;36.0;30.8;15.0;8.0;9.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0
216;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2012;99.7;100;24.9;22.8;35.5;30.1;16.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;11.0
217;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2013;100.9;100;25.1;23.0;35.7;30.0;16.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;11.0;11.0
218;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2014;102.0;100;26.5;23.5;37.9;30.7;16.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;11.0;11.0
219;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2015;103.7;100;25.9;23.7;36.9;30.7;17.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;10.0;11.0
220;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2011;130.7;100;27.8;24.8;40.8;35.8;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
221;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2012;131.9;100;27.8;24.9;40.8;35.7;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
222;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2013;132.7;100;27.9;25.1;40.8;35.7;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
223;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2014;133.1;100;29.6;25.9;43.2;36.6;6.0;8.0;9.0;10.0;10.0;10.0;11.0;11.0;12.0;12.0
224;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2015;134.4;100;29.2;26.2;42.5;36.9;6.0;8.0;9.0;10.0;10.0;11.0;11.0;11.0;12.0;12.0
225;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2011;632.8;100;24.8;22.0;34.9;29.0;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
226;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2012;637.2;100;24.9;22.2;35.0;29.1;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
227;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2013;639.6;100;25.1;22.3;35.2;29.1;12.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
228;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2014;639.5;100;26.4;22.9;37.2;30.0;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
229;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2015;645.7;100;26.3;23.2;36.8;30.3;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
230;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2011;167.0;100;26.0;23.3;38.0;33.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
231;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2012;167.9;100;26.3;23.6;38.3;33.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
232;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2013;168.8;100;26.5;23.8;38.5;33.1;6.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
233;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2014;168.7;100;27.9;24.5;40.6;34.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
234;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2015;169.6;100;27.4;24.8;39.8;34.4;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
235;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2011;47.9;100;25.7;23.2;36.4;31.8;6.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
236;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2012;48.2;100;25.8;23.6;36.4;32.1;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
237;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2013;48.3;100;26.3;23.8;37.0;32.1;6.0;9.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0
238;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2014;48.2;100;27.3;24.5;38.4;32.8;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
239;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2015;48.3;100;27.1;24.7;38.1;33.0;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
240;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2011;119.3;100;25.6;23.1;36.7;32.3;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
241;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2012;120.2;100;25.7;23.4;36.7;32.5;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
242;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2013;121.1;100;26.0;23.6;37.0;32.5;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
243;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2014;121.3;100;27.4;24.3;38.9;33.1;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
244;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2015;121.7;100;27.2;24.7;38.6;33.5;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
245;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2011;267.9;100;26.0;23.5;37.5;32.8;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
246;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2012;270.4;100;26.1;23.7;37.6;32.9;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
247;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2013;272.8;100;26.3;23.9;37.8;32.8;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
