ID;Geslacht;Leeftijd;TypeInstelling;Herkomstgroepering;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
186;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2004;12760;0.12;14930.0;0.14;4520.0
187;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2005;13665;0.13;16005.0;0.15;4825.0
188;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2006;14715;0.14;16995.0;0.16;5190.0
189;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2007;14630;0.14;;;
190;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2008;15355;0.15;17845.0;0.17;5438.0
191;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2009;16435;0.16;19245.0;0.18;5784.0
192;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2004;3010;0.13;3495.0;0.15;1020.0
193;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2005;3405;0.15;3985.0;0.17;1160.0
194;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2006;4010;0.17;4555.0;0.2;1365.0
195;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2007;4210;0.17;;;
196;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2008;4665;0.19;5390.0;0.23;1597.0
197;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2009;5260;0.21;6110.0;0.25;1809.0
198;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2004;1780;0.15;2035.0;0.17;622.0
199;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2005;1885;0.16;2180.0;0.19;661.0
200;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2006;2080;0.17;2350.0;0.2;723.0
201;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2007;2090;0.17;;;
202;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2008;2220;0.18;2570.0;0.22;781.0
203;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2009;2370;0.19;2765.0;0.23;838.0
204;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2004;1230;0.11;1460.0;0.13;398.0
205;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2005;1525;0.13;1810.0;0.16;498.0
206;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2006;1930;0.17;2205.0;0.19;642.0
207;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2007;2120;0.18;;;
208;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2008;2450;0.2;2820.0;0.24;816.0
209;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2009;2890;0.22;3345.0;0.27;970.0
210;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2004;170;0.09;210.0;0.11;54.0
211;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2005;225;0.11;250.0;0.13;70.0
212;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2006;285;0.14;340.0;0.17;95.0
213;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2007;315;0.15;;;
214;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2008;375;0.17;430.0;0.21;121.0
215;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2009;440;0.2;525.0;0.24;146.0
216;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2004;90;0.04;105.0;0.05;30.0
217;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2005;110;0.05;140.0;0.06;37.0
218;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2006;165;0.07;180.0;0.07;50.0
219;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2007;135;0.05;;;
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2008;180;0.07;205.0;0.08;54.0
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2009;210;0.08;250.0;0.1;71.0
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2004;470;0.2;550.0;0.23;156.0
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2005;575;0.24;690.0;0.29;187.0
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2006;720;0.29;825.0;0.34;244.0
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2007;790;0.32;;;
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2008;885;0.35;1020.0;0.41;302.0
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2009;1055;0.41;1195.0;0.47;358.0
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2004;180;0.2;220.0;0.26;60.0
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2005;220;0.25;260.0;0.3;73.0
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2006;265;0.3;305.0;0.36;89.0
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2007;310;0.34;;;
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2008;355;0.37;410.0;0.46;119.0
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2009;410;0.42;475.0;0.51;137.0
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2004;320;0.09;375.0;0.11;98.0
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2005;400;0.1;470.0;0.13;131.0
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2006;500;0.13;550.0;0.15;164.0
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2007;570;0.14;;;
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2008;660;0.16;750.0;0.2;222.0
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2009;775;0.17;895.0;0.22;258.0
240;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2004;18025;0.51;20400.0;0.59;6190.0
241;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2005;19540;0.56;22065.0;0.65;6644.0
242;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2006;20885;0.61;23640.0;0.71;7188.0
243;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2007;22015;0.65;;;
244;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2008;23465;0.69;26530.0;0.81;8345.0
245;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2009;25335;0.74;28495.0;0.86;8926.0
246;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2004;14830;0.55;16740.0;0.63;5111.0
247;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2005;15955;0.61;17945.0;0.69;5449.0
248;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2006;16850;0.66;19050.0;0.75;5822.0
249;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2007;17645;0.7;;;
250;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2008;18665;0.74;20995.0;0.84;6665.0
251;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2009;20025;0.8;22370.0;0.9;7073.0
252;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2004;3195;0.37;3665.0;0.45;1079.0
253;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2005;3590;0.42;4115.0;0.51;1195.0
254;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2006;4040;0.47;4590.0;0.58;1366.0
255;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2007;4370;0.51;;;
256;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2008;4800;0.54;5535.0;0.7;1680.0
257;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2009;5310;0.58;6125.0;0.74;1852.0
258;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2004;1310;0.4;1475.0;0.49;449.0
259;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2005;1410;0.44;1595.0;0.54;476.0
260;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2006;1505;0.48;1715.0;0.6;514.0
261;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2007;1515;0.47;;;
262;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2008;1630;0.49;1880.0;0.66;576.0
263;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2009;1785;0.52;2040.0;0.68;630.0
264;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2004;1885;0.35;2190.0;0.42;630.0
265;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2005;2180;0.4;2520.0;0.49;719.0
266;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2006;2535;0.47;2875.0;0.56;852.0
267;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2007;2855;0.53;;;
268;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2008;3170;0.57;3650.0;0.72;1105.0
269;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2009;3525;0.62;4085.0;0.77;1222.0
270;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2004;265;0.26;315.0;0.32;87.0
271;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2005;305;0.3;355.0;0.36;98.0
272;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2006;350;0.34;415.0;0.42;119.0
273;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2007;400;0.39;;;
274;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2008;425;0.41;515.0;0.53;150.0
275;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2009;455;0.44;565.0;0.57;154.0
276;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2004;265;0.22;315.0;0.27;91.0
277;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2005;300;0.26;350.0;0.31;101.0
278;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2006;345;0.3;390.0;0.34;116.0
279;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2007;370;0.32;;;
280;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2008;435;0.37;500.0;0.44;152.0
281;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2009;470;0.4;555.0;0.49;168.0
282;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2004;590;0.62;670.0;0.72;198.0
283;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2005;675;0.71;780.0;0.84;223.0
284;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2006;780;0.83;880.0;0.96;265.0
285;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2007;890;0.95;;;
286;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2008;965;1.03;1100.0;1.22;332.0
287;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2009;1045;1.1;1165.0;1.27;361.0
288;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2004;310;0.69;360.0;0.86;106.0
289;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2005;350;0.79;385.0;0.94;114.0
290;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2006;400;0.92;440.0;1.09;130.0
291;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2007;430;0.98;;;
292;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2008;470;1.04;545.0;1.32;166.0
293;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2009;540;1.15;625.0;1.44;187.0
294;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2004;460;0.25;530.0;0.31;148.0
295;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2005;555;0.3;650.0;0.39;183.0
296;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2006;660;0.36;755.0;0.45;222.0
297;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2007;765;0.41;;;
298;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2008;875;0.44;995.0;0.59;305.0
299;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2009;1020;0.49;1175.0;0.65;352.0
300;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2004;445;0.01;580.0;0.02;156.0
301;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2005;435;0.01;585.0;0.02;152.0
302;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2006;435;0.01;595.0;0.02;152.0
303;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2007;745;0.02;;;
304;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2008;865;0.03;1150.0;0.03;293.0
305;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2009;925;0.03;1275.0;0.04;320.0
306;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2004;350;0.01;455.0;0.02;126.0
307;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2005;340;0.01;450.0;0.02;119.0
308;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2006;345;0.01;465.0;0.02;120.0
309;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2007;600;0.02;;;
310;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2008;685;0.03;895.0;0.04;234.0
311;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2009;750;0.03;1000.0;0.04;259.0
312;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2004;95;0.01;125.0;0.02;31.0
313;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2005;95;0.01;135.0;0.02;33.0
314;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2006;90;0.01;130.0;0.02;33.0
315;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2007;145;0.02;;;
316;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2008;180;0.02;255.0;0.03;59.0
317;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2009;170;0.02;275.0;0.03;62.0
318;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2004;30;0.01;35.0;0.01;9.0
319;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2005;25;0.01;40.0;0.01;10.0
320;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2006;25;0.01;40.0;0.01;9.0
321;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2007;55;0.02;;;
322;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2008;65;0.02;85.0;0.03;22.0
323;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2009;60;0.02;95.0;0.03;23.0
324;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2004;65;0.01;90.0;0.02;21.0
325;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2005;70;0.01;95.0;0.02;23.0
326;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2006;65;0.01;90.0;0.02;23.0
327;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2007;90;0.02;;;
328;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2008;110;0.02;170.0;0.03;37.0
329;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2009;110;0.02;185.0;0.03;39.0
330;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2004;15;0.01;20.0;0.02;5.0
331;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2005;15;0.01;20.0;0.02;5.0
332;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2006;15;0.01;20.0;0.02;5.0
333;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2007;15;0.02;;;
334;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2008;15;0.02;30.0;0.03;5.0
335;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2009;15;0.01;30.0;0.03;5.0
336;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2004;15;0.01;20.0;0.02;4.0
337;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2005;20;0.02;25.0;0.02;5.0
338;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2006;15;0.01;20.0;0.02;6.0
339;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2007;15;0.01;;;
340;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2008;20;0.02;30.0;0.02;6.0
341;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2009;15;0.01;25.0;0.02;6.0
342;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2004;10;0.01;15.0;0.02;4.0
343;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2005;10;0.01;15.0;0.02;4.0
344;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2006;10;0.01;20.0;0.02;4.0
345;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2007;25;0.03;;;
346;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2008;30;0.03;45.0;0.05;10.0
347;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2009;25;0.03;45.0;0.05;10.0
348;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2004;10;0.02;10.0;0.02;2.0
349;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2005;5;0.02;10.0;0.02;3.0
350;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2006;5;0.01;5.0;0.02;2.0
351;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2007;10;0.03;;;
352;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2008;20;0.04;20.0;0.05;6.0
353;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2009;20;0.04;30.0;0.07;7.0
354;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2004;20;0.01;25.0;0.01;6.0
355;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2005;20;0.01;25.0;0.02;6.0
356;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2006;20;0.01;25.0;0.01;6.0
357;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2007;25;0.01;;;
358;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2008;30;0.01;50.0;0.03;11.0
359;Totaal mannen en vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2009;35;0.02;55.0;0.03;12.0
360;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2004;14270;0.4;15835.0;0.45;4966.0
361;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2005;15225;0.44;16835.0;0.49;5234.0
362;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2006;16085;0.47;17910.0;0.54;5581.0
363;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2007;17215;0.51;;;
364;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2008;18040;0.53;20150.0;0.61;6533.0
365;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2009;19340;0.56;21380.0;0.64;6921.0
366;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2004;12005;0.45;13290.0;0.5;4178.0
367;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2005;12720;0.49;14050.0;0.54;4387.0
