ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
421;Total countries;51112 Propene (propylene);2017 September;26.0;42.0
422;Total countries;51112 Propene (propylene);2017 October;57.0;53.0
423;Total countries;51112 Propene (propylene);2017 November;38.0;44.0
424;Total countries;51112 Propene (propylene);2017 December;42.0;50.0
425;Total countries;51112 Propene (propylene);2017;404.0;478.0
426;Total countries;51112 Propene (propylene);2018 January;37.0;65.0
427;Total countries;51112 Propene (propylene);2018 February;33.0;51.0
428;Total countries;51112 Propene (propylene);2018 March;41.0;49.0
429;Total countries;51112 Propene (propylene);2018 April;24.0;60.0
430;Total countries;51112 Propene (propylene);2018 May;41.0;52.0
431;Total countries;51112 Propene (propylene);2018 June;36.0;50.0
432;Total countries;51112 Propene (propylene);2018 July;47.0;48.0
433;Total countries;51112 Propene (propylene);2018 August;35.0;63.0
434;Total countries;51112 Propene (propylene);2018 September;24.0;74.0
435;Total countries;51112 Propene (propylene);2018 October;46.0;73.0
436;Total countries;51112 Propene (propylene);2018 November;44.0;68.0
437;Total countries;51112 Propene (propylene);2018 December;38.0;67.0
438;Total countries;51112 Propene (propylene);2018;447.0;722.0
439;Total countries;51112 Propene (propylene);2019 January;55.0;66.0
440;Total countries;51112 Propene (propylene);2019 February;30.0;52.0
441;Total countries;51112 Propene (propylene);2019 March;43.0;59.0
442;Total countries;51112 Propene (propylene);2019 April;28.0;68.0
443;Total countries;51112 Propene (propylene);2019 May;49.0;63.0
444;Total countries;51112 Propene (propylene);2019 June;63.0;82.0
445;Total countries;51112 Propene (propylene);2019 July;49.0;82.0
446;Total countries;51112 Propene (propylene);2019 August;48.0;47.0
447;Total countries;51112 Propene (propylene);2019 September;36.0;26.0
448;Total countries;51112 Propene (propylene);2019 October;43.0;52.0
449;Total countries;51112 Propene (propylene);2019 November;40.0;50.0
450;Total countries;51112 Propene (propylene);2019 December;31.0;48.0
451;Total countries;51112 Propene (propylene);2019;514.0;695.0
452;Total countries;51112 Propene (propylene);2020 January;28.0;51.0
453;Total countries;51112 Propene (propylene);2020 February;27.0;44.0
454;Total countries;51112 Propene (propylene);2020 March;23.0;51.0
455;Total countries;51112 Propene (propylene);2020 April;20.0;43.0
456;Total countries;51112 Propene (propylene);2020 May;17.0;36.0
457;Total countries;51112 Propene (propylene);2020 June;17.0;25.0
458;Total countries;51112 Propene (propylene);2020 July;20.0;42.0
459;Total countries;51112 Propene (propylene);2020 August;24.0;40.0
460;Total countries;51112 Propene (propylene);2020 September;36.0;45.0
461;Total countries;51112 Propene (propylene);2020 October;33.0;49.0
462;Total countries;51112 Propene (propylene);2020 November;22.0;42.0
463;Total countries;51112 Propene (propylene);2020 December;36.0;41.0
464;Total countries;51112 Propene (propylene);2020;304.0;506.0
465;Total countries;51112 Propene (propylene);2021 January;;
466;Total countries;51112 Propene (propylene);2021 February;;
467;Total countries;51112 Propene (propylene);2021 March;;
468;Total countries;51112 Propene (propylene);2021 April;;
469;Total countries;51112 Propene (propylene);2021 May;;
470;Total countries;51112 Propene (propylene);2021 June;;
471;Total countries;51112 Propene (propylene);2021 July;;
472;Total countries;51112 Propene (propylene);2021 August;;
473;Total countries;51112 Propene (propylene);2021 September;;
474;Total countries;51112 Propene (propylene);2021 October;;
475;Total countries;51112 Propene (propylene);2021 November;;
476;Total countries;51112 Propene (propylene);2021 December;;
477;Total countries;51112 Propene (propylene);2021;;
478;Total countries;51112 Propene (propylene);2022 January;73.0;54.0
479;Total countries;51112 Propene (propylene);2022 February;74.0;63.0
480;Total countries;51112 Propene (propylene);2022 March;83.0;63.0
481;Total countries;51112 Propene (propylene);2022 April;72.0;79.0
482;Total countries;51112 Propene (propylene);2022 May;79.0;96.0
483;Total countries;51112 Propene (propylene);2022 June;63.0;67.0
484;Total countries;51112 Propene (propylene);2022 July;33.0;71.0
485;Total countries;51112 Propene (propylene);2022 August;42.0;68.0
486;Total countries;51112 Propene (propylene);2022 September;39.0;57.0
487;Total countries;51112 Propene (propylene);2022 October;32.0;54.0
488;Total countries;51112 Propene (propylene);2022 November;35.0;67.0
489;Total countries;51112 Propene (propylene);2022 December;44.0;44.0
490;Total countries;51112 Propene (propylene);2022;669.0;782.0
491;Total countries;51112 Propene (propylene);2023 January;34.0;56.0
492;Total countries;51112 Propene (propylene);2023 February;19.0;51.0
493;Total countries;51112 Propene (propylene);2023 March;35.0;49.0
494;Total countries;51112 Propene (propylene);2023 April;39.0;56.0
495;Total countries;51112 Propene (propylene);2023 May;44.0;54.0
496;Total countries;51112 Propene (propylene);2023 June;27.0;47.0
497;Total countries;51112 Propene (propylene);2023 July;16.0;51.0
498;Total countries;51112 Propene (propylene);2023 August;28.0;59.0
499;Total countries;51112 Propene (propylene);2023 September;21.0;50.0
500;Total countries;51112 Propene (propylene);2023 October;22.0;60.0
501;Total countries;51112 Propene (propylene);2023 November;21.0;75.0
502;Total countries;51112 Propene (propylene);2023 December;19.0;62.0
503;Total countries;51112 Propene (propylene);2023;325.0;669.0
504;Total countries;51112 Propene (propylene);2024 January;27.0;69.0
505;Total countries;51112 Propene (propylene);2024 February;25.0;65.0
506;Total countries;51112 Propene (propylene);2024 March;28.0;63.0
507;Total countries;51112 Propene (propylene);2024 April;24.0;60.0
508;Total countries;51112 Propene (propylene);2024 May;27.0;61.0
509;Total countries;51112 Propene (propylene);2024 June;37.0;73.0
510;Total countries;51112 Propene (propylene);2024 July;22.0;70.0
511;Total countries;51112 Propene (propylene);2024 August;32.0;61.0
512;Total countries;51112 Propene (propylene);2024 September;27.0;55.0
513;Total countries;51112 Propene (propylene);2024 October;22.0;52.0
514;Total countries;51112 Propene (propylene);2024 November;19.0;62.0
515;Total countries;51112 Propene (propylene);2024 January-November;291.0;689.0
516;Total countries;51113 Butylenes, butadienes and methy...;2015 January;8.0;31.0
517;Total countries;51113 Butylenes, butadienes and methy...;2015 February;3.0;22.0
518;Total countries;51113 Butylenes, butadienes and methy...;2015 March;7.0;27.0
519;Total countries;51113 Butylenes, butadienes and methy...;2015 April;4.0;17.0
520;Total countries;51113 Butylenes, butadienes and methy...;2015 May;7.0;25.0
521;Total countries;51113 Butylenes, butadienes and methy...;2015 June;4.0;29.0
522;Total countries;51113 Butylenes, butadienes and methy...;2015 July;9.0;37.0
523;Total countries;51113 Butylenes, butadienes and methy...;2015 August;5.0;36.0
524;Total countries;51113 Butylenes, butadienes and methy...;2015 September;12.0;32.0
525;Total countries;51113 Butylenes, butadienes and methy...;2015 October;7.0;32.0
526;Total countries;51113 Butylenes, butadienes and methy...;2015 November;5.0;31.0
527;Total countries;51113 Butylenes, butadienes and methy...;2015 December;2.0;29.0
528;Total countries;51113 Butylenes, butadienes and methy...;2015;72.0;348.0
529;Total countries;51113 Butylenes, butadienes and methy...;2016 January;6.0;29.0
530;Total countries;51113 Butylenes, butadienes and methy...;2016 February;10.0;28.0
531;Total countries;51113 Butylenes, butadienes and methy...;2016 March;9.0;36.0
532;Total countries;51113 Butylenes, butadienes and methy...;2016 April;10.0;31.0
533;Total countries;51113 Butylenes, butadienes and methy...;2016 May;7.0;28.0
534;Total countries;51113 Butylenes, butadienes and methy...;2016 June;7.0;27.0
535;Total countries;51113 Butylenes, butadienes and methy...;2016 July;8.0;36.0
536;Total countries;51113 Butylenes, butadienes and methy...;2016 August;11.0;37.0
537;Total countries;51113 Butylenes, butadienes and methy...;2016 September;9.0;32.0
538;Total countries;51113 Butylenes, butadienes and methy...;2016 October;3.0;32.0
539;Total countries;51113 Butylenes, butadienes and methy...;2016 November;11.0;39.0
540;Total countries;51113 Butylenes, butadienes and methy...;2016 December;16.0;40.0
541;Total countries;51113 Butylenes, butadienes and methy...;2016;109.0;394.0
542;Total countries;51113 Butylenes, butadienes and methy...;2017 January;20.0;79.0
543;Total countries;51113 Butylenes, butadienes and methy...;2017 February;18.0;67.0
544;Total countries;51113 Butylenes, butadienes and methy...;2017 March;16.0;68.0
545;Total countries;51113 Butylenes, butadienes and methy...;2017 April;17.0;34.0
546;Total countries;51113 Butylenes, butadienes and methy...;2017 May;17.0;63.0
547;Total countries;51113 Butylenes, butadienes and methy...;2017 June;17.0;52.0
548;Total countries;51113 Butylenes, butadienes and methy...;2017 July;10.0;36.0
549;Total countries;51113 Butylenes, butadienes and methy...;2017 August;11.0;38.0
550;Total countries;51113 Butylenes, butadienes and methy...;2017 September;9.0;56.0
551;Total countries;51113 Butylenes, butadienes and methy...;2017 October;17.0;47.0
552;Total countries;51113 Butylenes, butadienes and methy...;2017 November;17.0;47.0
553;Total countries;51113 Butylenes, butadienes and methy...;2017 December;12.0;41.0
554;Total countries;51113 Butylenes, butadienes and methy...;2017;183.0;629.0
555;Total countries;51113 Butylenes, butadienes and methy...;2018 January;20.0;54.0
556;Total countries;51113 Butylenes, butadienes and methy...;2018 February;17.0;41.0
557;Total countries;51113 Butylenes, butadienes and methy...;2018 March;19.0;64.0
558;Total countries;51113 Butylenes, butadienes and methy...;2018 April;15.0;44.0
559;Total countries;51113 Butylenes, butadienes and methy...;2018 May;13.0;58.0
560;Total countries;51113 Butylenes, butadienes and methy...;2018 June;14.0;67.0
561;Total countries;51113 Butylenes, butadienes and methy...;2018 July;17.0;63.0
562;Total countries;51113 Butylenes, butadienes and methy...;2018 August;12.0;56.0
563;Total countries;51113 Butylenes, butadienes and methy...;2018 September;19.0;64.0
564;Total countries;51113 Butylenes, butadienes and methy...;2018 October;15.0;63.0
565;Total countries;51113 Butylenes, butadienes and methy...;2018 November;8.0;55.0
566;Total countries;51113 Butylenes, butadienes and methy...;2018 December;10.0;47.0
567;Total countries;51113 Butylenes, butadienes and methy...;2018;179.0;675.0
568;Total countries;51113 Butylenes, butadienes and methy...;2019 January;18.0;61.0
569;Total countries;51113 Butylenes, butadienes and methy...;2019 February;15.0;52.0
570;Total countries;51113 Butylenes, butadienes and methy...;2019 March;14.0;52.0
571;Total countries;51113 Butylenes, butadienes and methy...;2019 April;12.0;46.0
572;Total countries;51113 Butylenes, butadienes and methy...;2019 May;9.0;41.0
573;Total countries;51113 Butylenes, butadienes and methy...;2019 June;8.0;33.0
574;Total countries;51113 Butylenes, butadienes and methy...;2019 July;15.0;48.0
575;Total countries;51113 Butylenes, butadienes and methy...;2019 August;17.0;38.0
576;Total countries;51113 Butylenes, butadienes and methy...;2019 September;14.0;33.0
577;Total countries;51113 Butylenes, butadienes and methy...;2019 October;18.0;40.0
578;Total countries;51113 Butylenes, butadienes and methy...;2019 November;14.0;54.0
579;Total countries;51113 Butylenes, butadienes and methy...;2019 December;20.0;37.0
580;Total countries;51113 Butylenes, butadienes and methy...;2019;174.0;534.0
581;Total countries;51113 Butylenes, butadienes and methy...;2020 January;13.0;42.0
582;Total countries;51113 Butylenes, butadienes and methy...;2020 February;11.0;48.0
583;Total countries;51113 Butylenes, butadienes and methy...;2020 March;8.0;39.0
584;Total countries;51113 Butylenes, butadienes and methy...;2020 April;11.0;29.0
585;Total countries;51113 Butylenes, butadienes and methy...;2020 May;8.0;11.0
586;Total countries;51113 Butylenes, butadienes and methy...;2020 June;8.0;13.0
587;Total countries;51113 Butylenes, butadienes and methy...;2020 July;8.0;14.0
588;Total countries;51113 Butylenes, butadienes and methy...;2020 August;3.0;21.0
589;Total countries;51113 Butylenes, butadienes and methy...;2020 September;5.0;26.0
590;Total countries;51113 Butylenes, butadienes and methy...;2020 October;7.0;47.0
591;Total countries;51113 Butylenes, butadienes and methy...;2020 November;16.0;45.0
592;Total countries;51113 Butylenes, butadienes and methy...;2020 December;26.0;60.0
593;Total countries;51113 Butylenes, butadienes and methy...;2020;125.0;396.0
594;Total countries;51113 Butylenes, butadienes and methy...;2021 January;;
595;Total countries;51113 Butylenes, butadienes and methy...;2021 February;;
596;Total countries;51113 Butylenes, butadienes and methy...;2021 March;;
597;Total countries;51113 Butylenes, butadienes and methy...;2021 April;;
598;Total countries;51113 Butylenes, butadienes and methy...;2021 May;;
599;Total countries;51113 Butylenes, butadienes and methy...;2021 June;;
600;Total countries;51113 Butylenes, butadienes and methy...;2021 July;;
601;Total countries;51113 Butylenes, butadienes and methy...;2021 August;;
602;Total countries;51113 Butylenes, butadienes and methy...;2021 September;;
603;Total countries;51113 Butylenes, butadienes and methy...;2021 October;;
604;Total countries;51113 Butylenes, butadienes and methy...;2021 November;;
605;Total countries;51113 Butylenes, butadienes and methy...;2021 December;;
606;Total countries;51113 Butylenes, butadienes and methy...;2021;;
607;Total countries;51113 Butylenes, butadienes and methy...;2022 January;8.0;49.0
608;Total countries;51113 Butylenes, butadienes and methy...;2022 February;15.0;47.0
609;Total countries;51113 Butylenes, butadienes and methy...;2022 March;11.0;110.0
610;Total countries;51113 Butylenes, butadienes and methy...;2022 April;9.0;39.0
611;Total countries;51113 Butylenes, butadienes and methy...;2022 May;21.0;57.0
612;Total countries;51113 Butylenes, butadienes and methy...;2022 June;13.0;52.0
613;Total countries;51113 Butylenes, butadienes and methy...;2022 July;7.0;67.0
614;Total countries;51113 Butylenes, butadienes and methy...;2022 August;26.0;55.0
615;Total countries;51113 Butylenes, butadienes and methy...;2022 September;13.0;66.0
616;Total countries;51113 Butylenes, butadienes and methy...;2022 October;6.0;48.0
617;Total countries;51113 Butylenes, butadienes and methy...;2022 November;14.0;66.0
618;Total countries;51113 Butylenes, butadienes and methy...;2022 December;8.0;52.0
619;Total countries;51113 Butylenes, butadienes and methy...;2022;150.0;708.0
620;Total countries;51113 Butylenes, butadienes and methy...;2023 January;9.0;28.0
621;Total countries;51113 Butylenes, butadienes and methy...;2023 February;9.0;35.0
622;Total countries;51113 Butylenes, butadienes and methy...;2023 March;12.0;36.0
623;Total countries;51113 Butylenes, butadienes and methy...;2023 April;10.0;42.0
624;Total countries;51113 Butylenes, butadienes and methy...;2023 May;10.0;30.0
625;Total countries;51113 Butylenes, butadienes and methy...;2023 June;2.0;21.0
626;Total countries;51113 Butylenes, butadienes and methy...;2023 July;1.0;22.0
627;Total countries;51113 Butylenes, butadienes and methy...;2023 August;4.0;16.0
628;Total countries;51113 Butylenes, butadienes and methy...;2023 September;7.0;20.0
629;Total countries;51113 Butylenes, butadienes and methy...;2023 October;5.0;21.0
630;Total countries;51113 Butylenes, butadienes and methy...;2023 November;3.0;14.0
631;Total countries;51113 Butylenes, butadienes and methy...;2023 December;4.0;24.0
632;Total countries;51113 Butylenes, butadienes and methy...;2023;78.0;308.0
633;Total countries;51113 Butylenes, butadienes and methy...;2024 January;1.0;19.0
634;Total countries;51113 Butylenes, butadienes and methy...;2024 February;1.0;19.0
635;Total countries;51113 Butylenes, butadienes and methy...;2024 March;5.0;15.0
636;Total countries;51113 Butylenes, butadienes and methy...;2024 April;12.0;22.0
637;Total countries;51113 Butylenes, butadienes and methy...;2024 May;13.0;16.0
638;Total countries;51113 Butylenes, butadienes and methy...;2024 June;6.0;16.0
639;Total countries;51113 Butylenes, butadienes and methy...;2024 July;20.0;52.0
