ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Onderwijsniveau;Perioden;Bevolking_1
229;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2022;1247
230;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2023 1e kwartaal;1297
231;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2023 2e kwartaal;1345
232;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2023 3e kwartaal;1342
233;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2023 4e kwartaal;1363
234;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2023;1337
235;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2024 1e kwartaal;1386
236;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2024 2e kwartaal;1383
237;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2024 3e kwartaal;1308
238;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2024 4e kwartaal;1318
239;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;111 Basisonderwijs;2024;1349
240;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 1e kwartaal;2868
241;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 2e kwartaal;2825
242;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 3e kwartaal;2883
243;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 4e kwartaal;2939
244;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013;2879
245;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 1e kwartaal;2987
246;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 2e kwartaal;2996
247;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 3e kwartaal;3011
248;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 4e kwartaal;3020
249;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014;3003
250;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 1e kwartaal;3002
251;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 2e kwartaal;2959
252;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 3e kwartaal;2955
253;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 4e kwartaal;2978
254;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015;2973
255;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 1e kwartaal;2975
256;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 2e kwartaal;2981
257;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 3e kwartaal;2979
258;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 4e kwartaal;2989
259;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016;2981
260;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 1e kwartaal;2957
261;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 2e kwartaal;2942
262;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 3e kwartaal;2898
263;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 4e kwartaal;2939
264;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017;2934
265;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 1e kwartaal;2949
266;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 2e kwartaal;2953
267;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 3e kwartaal;2934
268;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 4e kwartaal;2975
269;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018;2953
270;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 1e kwartaal;2943
271;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 2e kwartaal;2938
272;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 3e kwartaal;2895
273;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 4e kwartaal;2935
274;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019;2928
275;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 1e kwartaal;2905
276;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 2e kwartaal;2906
277;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 3e kwartaal;2913
278;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 4e kwartaal;2918
279;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020;2911
280;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 1e kwartaal;2715
281;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 2e kwartaal;2771
282;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 3e kwartaal;2770
283;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 4e kwartaal;2804
284;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021;2765
285;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 1e kwartaal;2835
286;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 2e kwartaal;2880
287;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 3e kwartaal;2799
288;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 4e kwartaal;2872
289;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022;2847
290;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 1e kwartaal;2918
291;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 2e kwartaal;2899
292;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 3e kwartaal;2845
293;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 4e kwartaal;2853
294;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023;2879
295;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 1e kwartaal;2854
296;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 2e kwartaal;2817
297;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 3e kwartaal;2769
298;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 4e kwartaal;2785
299;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024;2806
300;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2013 1e kwartaal;1726
301;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2013 2e kwartaal;1701
302;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2013 3e kwartaal;1746
303;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2013 4e kwartaal;1781
304;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2013;1738
305;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2014 1e kwartaal;1811
306;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2014 2e kwartaal;1807
307;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2014 3e kwartaal;1870
308;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2014 4e kwartaal;1857
309;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2014;1836
310;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2015 1e kwartaal;1828
311;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2015 2e kwartaal;1794
312;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2015 3e kwartaal;1809
313;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2015 4e kwartaal;1804
314;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2015;1809
315;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2016 1e kwartaal;1787
316;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2016 2e kwartaal;1780
317;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2016 3e kwartaal;1774
318;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2016 4e kwartaal;1765
319;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2016;1776
320;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2017 1e kwartaal;1754
321;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2017 2e kwartaal;1747
322;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2017 3e kwartaal;1741
323;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2017 4e kwartaal;1752
324;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2017;1748
325;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2018 1e kwartaal;1711
326;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2018 2e kwartaal;1717
327;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2018 3e kwartaal;1726
328;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2018 4e kwartaal;1732
329;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2018;1722
330;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2019 1e kwartaal;1691
331;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2019 2e kwartaal;1685
332;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2019 3e kwartaal;1691
333;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2019 4e kwartaal;1710
334;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2019;1694
335;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2020 1e kwartaal;1696
336;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2020 2e kwartaal;1690
337;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2020 3e kwartaal;1708
338;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2020 4e kwartaal;1677
339;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2020;1693
340;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2021 1e kwartaal;1395
341;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2021 2e kwartaal;1450
342;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2021 3e kwartaal;1462
343;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2021 4e kwartaal;1485
344;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2021;1448
345;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2022 1e kwartaal;1483
346;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2022 2e kwartaal;1514
347;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2022 3e kwartaal;1493
348;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2022 4e kwartaal;1511
349;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2022;1500
350;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2023 1e kwartaal;1518
351;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2023 2e kwartaal;1517
352;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2023 3e kwartaal;1529
353;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2023 4e kwartaal;1529
354;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2023;1523
355;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2024 1e kwartaal;1515
356;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2024 2e kwartaal;1481
357;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2024 3e kwartaal;1490
358;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2024 4e kwartaal;1494
359;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;121 Vmbo-b/k, mbo1;2024;1495
360;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2013 1e kwartaal;1142
361;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2013 2e kwartaal;1124
362;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2013 3e kwartaal;1138
363;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2013 4e kwartaal;1158
364;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2013;1141
365;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2014 1e kwartaal;1176
366;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2014 2e kwartaal;1189
367;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2014 3e kwartaal;1141
368;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2014 4e kwartaal;1162
369;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2014;1167
370;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2015 1e kwartaal;1173
371;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2015 2e kwartaal;1165
372;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2015 3e kwartaal;1146
373;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2015 4e kwartaal;1173
374;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2015;1164
375;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2016 1e kwartaal;1188
376;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2016 2e kwartaal;1201
377;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2016 3e kwartaal;1205
378;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2016 4e kwartaal;1224
379;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2016;1205
380;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2017 1e kwartaal;1202
381;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2017 2e kwartaal;1196
382;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2017 3e kwartaal;1157
383;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2017 4e kwartaal;1187
384;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2017;1186
385;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2018 1e kwartaal;1237
386;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2018 2e kwartaal;1237
387;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2018 3e kwartaal;1208
388;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2018 4e kwartaal;1243
389;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2018;1231
390;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2019 1e kwartaal;1253
391;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2019 2e kwartaal;1253
392;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2019 3e kwartaal;1204
393;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2019 4e kwartaal;1224
394;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2019;1234
395;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2020 1e kwartaal;1210
396;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2020 2e kwartaal;1217
397;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2020 3e kwartaal;1205
398;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2020 4e kwartaal;1240
399;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2020;1218
400;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2021 1e kwartaal;1320
401;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2021 2e kwartaal;1321
402;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2021 3e kwartaal;1308
403;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2021 4e kwartaal;1320
404;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2021;1317
405;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2022 1e kwartaal;1353
406;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2022 2e kwartaal;1366
407;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2022 3e kwartaal;1306
408;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2022 4e kwartaal;1361
409;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2022;1346
410;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2023 1e kwartaal;1399
411;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2023 2e kwartaal;1382
412;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2023 3e kwartaal;1316
413;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2023 4e kwartaal;1323
414;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2023;1355
415;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2024 1e kwartaal;1339
416;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2024 2e kwartaal;1335
417;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2024 3e kwartaal;1278
418;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2024 4e kwartaal;1291
419;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;122 Vmbo-g/t, havo-, vwo-onderbouw;2024;1311
420;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 1e kwartaal;5389
421;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 2e kwartaal;5427
422;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 3e kwartaal;5439
423;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 4e kwartaal;5406
424;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013;5415
