ID;Inkomensgroepen;DuurInkomenspositie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AantalPersonen_2;AantalMinderjarigeKinderen_3;HuishoudensInVanDeDoelpopulatie_4;PersonenInVanDeDoelpopulatie_5;MinderjarigeKinderenInDoelpopulatie_6
178;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2007;492.9;1098.6;208.3;104.7;103.1;102.0
179;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2008;496.8;1098.4;204.2;104.6;103.0;101.8
180;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2009 voor methodewijziging;499.6;1097.4;200.3;104.6;102.9;101.7
181;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2009 na methodewijziging;497.4;1094.1;203.1;104.4;102.9;101.7
182;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2010;500.0;1093.4;199.7;104.4;102.9;101.7
183;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2011;503.9;1093.3;196.3;104.4;102.9;101.7
184;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2012;506.1;1090.8;192.5;104.4;102.9;101.8
185;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2013;506.1;1086.4;189.2;104.5;103.0;101.9
186;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Limburg (PV);2014;508.6;1084.2;186.1;104.6;103.1;102.0
187;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2005;;;;;;
188;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2006;;;;;;
189;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2007;;;;;;
190;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2008;;;;;;
191;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2009 voor methodewijziging;;;;;;
192;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2009 na methodewijziging;;;;;;
193;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2010;;;;;;
194;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2011;;;;;;
195;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2012;;;;;;
196;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2013;;;;;;
197;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Extra-Regio (PV);2014;;;;;;
198;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2005;;;;;;
199;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2006;;;;;;
200;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2007;;;;;;
201;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2008;;;;;;
202;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2009 voor methodewijziging;;;;;;
203;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2009 na methodewijziging;;;;;;
204;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2010;;;;;;
205;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2011;;;;;;
206;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2012;;;;;;
207;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2013;;;;;;
208;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Buitenland (PV);2014;;;;;;
209;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2005;;;;;;
210;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2006;;;;;;
211;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2007;;;;;;
212;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2008;;;;;;
213;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2009 voor methodewijziging;;;;;;
214;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2009 na methodewijziging;;;;;;
215;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2010;;;;;;
216;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2011;;;;;;
217;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2012;;;;;;
218;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2013;;;;;;
219;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Niet in te delen (PV);2014;;;;;;
220;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2005;65.7;151.0;30.1;103.8;103.0;103.4
221;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2006;66.1;151.1;29.8;101.9;101.3;101.2
222;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2007;66.3;150.6;29.4;101.9;101.3;101.3
223;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2008;66.3;149.5;29.0;101.9;101.2;101.0
224;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2009 voor methodewijziging;66.6;149.6;28.5;101.8;101.2;100.9
225;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2009 na methodewijziging;66.0;148.6;28.9;101.6;101.1;101.0
226;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2010;66.0;147.9;28.6;101.6;101.1;101.1
227;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2011;66.3;147.4;28.3;101.7;101.2;101.4
228;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2012;66.5;146.7;27.8;101.7;101.2;101.2
229;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2013;66.1;145.4;27.2;101.9;101.4;101.6
230;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Oost-Groningen (CR);2014;66.5;145.1;26.9;102.0;101.5;101.8
231;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2005;21.9;50.2;10.3;103.2;102.2;101.9
232;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2006;21.6;49.6;10.0;102.5;101.8;101.6
233;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2007;21.6;49.2;9.8;102.1;101.3;101.0
234;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2008;21.6;48.5;9.4;101.9;101.3;101.4
235;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2009 voor methodewijziging;21.7;48.2;9.3;101.6;101.1;101.1
236;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2009 na methodewijziging;21.5;48.0;9.5;101.9;101.3;101.1
237;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2010;21.6;47.9;9.4;102.1;101.5;101.5
238;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2011;21.5;47.5;9.3;102.1;101.5;101.6
239;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2012;21.5;47.2;9.1;102.1;101.4;101.4
240;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2013;21.4;46.6;8.9;102.2;101.6;101.8
241;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Delfzijl en omgeving (CR);2014;21.4;46.2;8.7;102.2;101.8;102.4
242;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2005;178.1;359.7;69.5;119.9;110.8;102.4
243;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2006;179.4;360.0;69.0;119.3;110.2;101.7
244;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2007;181.1;361.3;68.8;120.0;110.5;101.4
245;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2008;182.6;363.2;68.5;120.1;110.6;101.6
246;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2009 voor methodewijziging;185.0;366.1;68.5;120.3;110.7;101.8
247;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2009 na methodewijziging;185.2;365.4;69.3;119.6;110.9;101.5
248;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2010;186.7;367.9;69.1;119.8;111.1;101.5
249;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2011;189.2;370.1;68.9;120.1;111.2;101.4
250;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2012;190.7;371.3;68.5;119.7;111.0;101.4
251;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2013;191.5;371.9;68.1;120.0;111.4;101.5
252;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Groningen (CR);2014;193.5;373.5;67.6;120.7;111.8;101.7
253;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2005;142.4;324.4;71.4;107.2;104.2;101.9
254;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2006;142.9;324.4;70.9;106.0;103.2;101.0
255;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2007;143.4;324.2;70.3;106.1;103.4;101.1
256;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2008;144.8;325.0;69.6;105.9;103.2;101.1
257;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2009 voor methodewijziging;145.8;325.9;69.2;106.0;103.2;101.0
258;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2009 na methodewijziging;144.9;324.1;69.9;105.6;103.2;101.1
259;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2010;145.8;324.8;69.5;105.5;103.2;101.0
260;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2011;146.8;325.0;68.9;105.7;103.3;101.1
261;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2012;147.7;325.3;68.4;105.6;103.3;101.2
262;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2013;144.7;316.5;65.6;106.2;103.6;101.4
263;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Friesland (CR);2014;145.2;316.1;64.8;106.6;104.0;101.6
264;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2005;43.6;103.3;24.1;103.0;102.1;102.0
265;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2006;43.8;103.4;24.0;101.7;101.1;100.8
266;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2007;44.2;103.8;23.8;102.3;101.4;100.7
267;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2008;44.6;104.1;23.7;101.9;101.3;100.9
268;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2009 voor methodewijziging;44.9;104.5;23.6;101.8;101.1;100.6
269;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2009 na methodewijziging;44.8;104.3;23.9;101.9;101.3;100.9
270;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2010;45.0;104.5;23.6;101.9;101.2;100.8
271;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2011;45.2;104.5;23.5;101.9;101.2;100.8
272;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2012;45.5;104.6;23.2;102.1;101.4;101.1
273;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2013;57.8;133.3;29.4;101.8;101.3;101.0
274;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Friesland (CR);2014;58.0;133.2;28.9;101.9;101.3;101.0
275;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2005;85.8;202.4;45.0;103.4;102.3;102.0
276;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2006;86.6;202.9;44.9;102.5;101.6;101.2
277;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2007;87.3;203.4;44.8;102.6;101.6;101.2
278;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2008;87.9;204.1;44.5;102.6;101.5;100.9
279;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2009 voor methodewijziging;88.6;204.7;44.2;102.5;101.6;101.2
280;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2009 na methodewijziging;87.9;203.9;44.7;102.2;101.4;101.0
281;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2010;88.5;204.3;44.4;102.1;101.4;101.0
282;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2011;88.8;204.1;44.0;102.1;101.4;101.0
283;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2012;89.0;203.5;43.4;102.1;101.4;101.0
284;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2013;80.4;182.2;38.4;102.1;101.4;101.0
285;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Friesland (CR);2014;80.9;182.5;38.1;102.4;101.6;101.4
286;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2005;77.0;181.3;40.6;102.8;102.0;101.8
287;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2006;77.8;182.2;40.5;102.0;101.4;101.1
288;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2007;78.8;183.5;40.7;102.1;101.3;101.0
289;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2008;79.6;184.6;40.7;101.9;101.2;100.8
290;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2009 voor methodewijziging;80.5;185.3;40.3;102.1;101.3;100.9
291;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2009 na methodewijziging;80.4;184.8;40.7;101.9;101.2;100.8
292;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2010;80.8;185.5;40.4;101.9;101.2;100.7
293;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2011;81.5;185.6;39.9;101.8;101.2;100.8
294;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2012;81.8;185.4;39.3;101.7;101.1;100.8
295;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2013;81.5;184.5;38.8;101.9;101.2;100.9
296;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Drenthe (CR);2014;81.8;184.4;38.2;101.9;101.3;101.0
297;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2005;71.3;168.2;35.2;103.0;102.2;102.1
298;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2006;71.8;168.3;34.8;102.3;101.4;100.9
299;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2007;72.2;168.4;34.7;102.3;101.5;101.3
300;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2008;72.7;168.3;34.2;102.3;101.6;101.4
301;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2009 voor methodewijziging;73.2;168.5;34.2;102.1;101.3;101.0
302;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2009 na methodewijziging;72.8;167.9;34.6;102.0;101.3;101.0
303;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2010;73.0;167.6;34.2;101.9;101.2;100.9
304;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2011;73.2;167.2;33.8;101.9;101.3;101.1
305;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2012;73.3;166.5;33.2;101.7;101.1;101.0
306;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2013;73.3;166.0;32.7;101.8;101.3;101.1
307;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Drenthe (CR);2014;73.7;165.4;32.2;102.0;101.4;101.3
308;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2005;52.7;125.6;27.3;103.2;102.3;101.9
309;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2006;53.4;126.2;27.4;102.3;101.5;101.3
310;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2007;53.7;126.6;27.3;102.2;101.3;100.9
311;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2008;54.2;127.2;27.2;102.0;101.2;100.8
312;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2009 voor methodewijziging;54.8;127.9;27.3;101.8;101.1;100.8
313;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2009 na methodewijziging;54.6;127.6;27.8;101.8;101.2;100.8
314;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2010;54.8;127.8;27.7;101.8;101.1;100.8
315;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2011;55.1;127.8;27.5;101.7;101.1;100.8
316;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2012;55.5;127.9;27.4;101.8;101.2;100.8
317;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2013;55.5;127.4;27.0;101.8;101.2;100.9
318;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Drenthe (CR);2014;55.9;127.8;26.8;101.9;101.3;101.1
319;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2005;138.4;339.5;81.5;105.5;103.0;101.5
320;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2006;140.0;341.5;81.6;104.7;102.4;101.0
321;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2007;141.8;343.9;81.5;105.0;102.5;100.9
322;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2008;143.7;346.5;81.5;104.7;102.4;100.8
323;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2009 voor methodewijziging;145.1;348.7;81.5;104.7;102.4;100.8
324;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2009 na methodewijziging;145.0;348.4;82.3;104.3;102.3;100.8
325;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2010;146.5;350.5;82.1;104.2;102.3;100.9
326;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2011;147.9;352.4;82.1;104.2;102.2;100.7
327;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2012;149.2;354.2;82.0;104.2;102.2;100.8
328;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2013;149.0;354.3;81.9;104.1;102.3;100.9
329;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Overijssel (CR);2014;150.4;355.5;81.7;104.3;102.3;101.0
330;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2005;62.8;146.6;33.1;106.0;103.5;101.9
331;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2006;63.3;147.4;33.1;104.6;102.4;100.9
332;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2007;63.9;148.0;33.1;104.9;102.6;100.9
333;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2008;64.6;149.1;32.9;104.1;102.2;100.8
334;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2009 voor methodewijziging;65.2;149.5;32.8;104.0;102.1;100.5
335;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2009 na methodewijziging;64.6;148.6;33.1;104.0;102.2;100.8
336;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2010;64.8;148.8;32.9;104.0;102.2;100.8
337;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2011;65.0;148.8;32.5;103.7;102.1;100.8
338;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidwest-Overijssel (CR);2012;65.1;148.8;32.2;103.5;101.9;100.7
