ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
8340;C Industrie;Overig Zuidoost-Zuid-Holland (CP);1998;;6.7
8341;C Industrie;Overig Zuidoost-Zuid-Holland (CP);1999;;9.1
8342;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2000;;4.7
8343;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2001;;0.1
8344;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2002;;-7.4
8345;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2003;;5.8
8346;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2004;;15.6
8347;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2005;;-6.4
8348;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2006;;13.8
8349;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2007;;8.6
8350;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2008;;-5.5
8351;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2009;;-2.2
8352;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2010;;-4.0
8353;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2011;;-0.5
8354;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2012;;-5.4
8355;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2013;;7.9
8356;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2014;;4.4
8357;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2015;;3.6
8358;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2016;;
8359;C Industrie;Overig Zuidoost-Zuid-Holland (CP);2017;;
8360;C Industrie;Stadsgewest 's-Hertogenbosch (CP);1996;;11.5
8361;C Industrie;Stadsgewest 's-Hertogenbosch (CP);1997;;5.9
8362;C Industrie;Stadsgewest 's-Hertogenbosch (CP);1998;;9.0
8363;C Industrie;Stadsgewest 's-Hertogenbosch (CP);1999;;5.7
8364;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2000;;2.3
8365;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2001;;-3.8
8366;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2002;;-14.9
8367;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2003;;5.8
8368;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2004;;1.4
8369;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2005;;-2.8
8370;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2006;;7.9
8371;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2007;;7.1
8372;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2008;;-3.8
8373;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2009;;-6.7
8374;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2010;;-8.5
8375;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2011;;1.3
8376;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2012;;1.2
8377;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2013;;-0.3
8378;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2014;;1.5
8379;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2015;;-0.9
8380;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2016;;
8381;C Industrie;Stadsgewest 's-Hertogenbosch (CP);2017;;
8382;C Industrie;Overig Noordoost-Noord-Brabant (CP);1996;;2.1
8383;C Industrie;Overig Noordoost-Noord-Brabant (CP);1997;;5.0
8384;C Industrie;Overig Noordoost-Noord-Brabant (CP);1998;;-0.3
8385;C Industrie;Overig Noordoost-Noord-Brabant (CP);1999;;11.7
8386;C Industrie;Overig Noordoost-Noord-Brabant (CP);2000;;2.6
8387;C Industrie;Overig Noordoost-Noord-Brabant (CP);2001;;8.0
8388;C Industrie;Overig Noordoost-Noord-Brabant (CP);2002;;0.5
8389;C Industrie;Overig Noordoost-Noord-Brabant (CP);2003;;-2.7
8390;C Industrie;Overig Noordoost-Noord-Brabant (CP);2004;;1.4
8391;C Industrie;Overig Noordoost-Noord-Brabant (CP);2005;;12.4
8392;C Industrie;Overig Noordoost-Noord-Brabant (CP);2006;;-2.0
8393;C Industrie;Overig Noordoost-Noord-Brabant (CP);2007;;-8.6
8394;C Industrie;Overig Noordoost-Noord-Brabant (CP);2008;;11.2
8395;C Industrie;Overig Noordoost-Noord-Brabant (CP);2009;;6.3
8396;C Industrie;Overig Noordoost-Noord-Brabant (CP);2010;;-14.9
8397;C Industrie;Overig Noordoost-Noord-Brabant (CP);2011;;15.1
8398;C Industrie;Overig Noordoost-Noord-Brabant (CP);2012;;21.6
8399;C Industrie;Overig Noordoost-Noord-Brabant (CP);2013;;-3.8
8400;C Industrie;Overig Noordoost-Noord-Brabant (CP);2014;;-0.4
8401;C Industrie;Overig Noordoost-Noord-Brabant (CP);2015;;3.5
8402;C Industrie;Overig Noordoost-Noord-Brabant (CP);2016;;
8403;C Industrie;Overig Noordoost-Noord-Brabant (CP);2017;;
8404;C Industrie;Almere (CP);1996;;4.5
8405;C Industrie;Almere (CP);1997;;24.6
8406;C Industrie;Almere (CP);1998;;2.2
8407;C Industrie;Almere (CP);1999;;13.6
8408;C Industrie;Almere (CP);2000;;10.7
8409;C Industrie;Almere (CP);2001;;-5.3
8410;C Industrie;Almere (CP);2002;;13.0
8411;C Industrie;Almere (CP);2003;;9.1
8412;C Industrie;Almere (CP);2004;;11.3
8413;C Industrie;Almere (CP);2005;;13.9
8414;C Industrie;Almere (CP);2006;;5.8
8415;C Industrie;Almere (CP);2007;;18.4
8416;C Industrie;Almere (CP);2008;;-12.3
8417;C Industrie;Almere (CP);2009;;-14.6
8418;C Industrie;Almere (CP);2010;;0.7
8419;C Industrie;Almere (CP);2011;;-1.0
8420;C Industrie;Almere (CP);2012;;-4.8
8421;C Industrie;Almere (CP);2013;;-11.4
8422;C Industrie;Almere (CP);2014;;-9.9
8423;C Industrie;Almere (CP);2015;;10.4
8424;C Industrie;Almere (CP);2016;;
8425;C Industrie;Almere (CP);2017;;
8426;C Industrie;Flevoland-Midden (CP);1996;;6.0
8427;C Industrie;Flevoland-Midden (CP);1997;;8.6
8428;C Industrie;Flevoland-Midden (CP);1998;;16.1
8429;C Industrie;Flevoland-Midden (CP);1999;;9.4
8430;C Industrie;Flevoland-Midden (CP);2000;;-1.5
8431;C Industrie;Flevoland-Midden (CP);2001;;11.6
8432;C Industrie;Flevoland-Midden (CP);2002;;6.8
8433;C Industrie;Flevoland-Midden (CP);2003;;5.0
8434;C Industrie;Flevoland-Midden (CP);2004;;16.5
8435;C Industrie;Flevoland-Midden (CP);2005;;5.2
8436;C Industrie;Flevoland-Midden (CP);2006;;0.1
8437;C Industrie;Flevoland-Midden (CP);2007;;6.4
8438;C Industrie;Flevoland-Midden (CP);2008;;5.2
8439;C Industrie;Flevoland-Midden (CP);2009;;16.0
8440;C Industrie;Flevoland-Midden (CP);2010;;-1.0
8441;C Industrie;Flevoland-Midden (CP);2011;;-6.4
8442;C Industrie;Flevoland-Midden (CP);2012;;-10.3
8443;C Industrie;Flevoland-Midden (CP);2013;;0.4
8444;C Industrie;Flevoland-Midden (CP);2014;;4.5
8445;C Industrie;Flevoland-Midden (CP);2015;;3.8
8446;C Industrie;Flevoland-Midden (CP);2016;;
8447;C Industrie;Flevoland-Midden (CP);2017;;
8448;C Industrie;Noordoostpolder en Urk (CP);1996;;-2.6
8449;C Industrie;Noordoostpolder en Urk (CP);1997;;2.2
8450;C Industrie;Noordoostpolder en Urk (CP);1998;;2.4
8451;C Industrie;Noordoostpolder en Urk (CP);1999;;16.1
8452;C Industrie;Noordoostpolder en Urk (CP);2000;;3.1
8453;C Industrie;Noordoostpolder en Urk (CP);2001;;11.2
8454;C Industrie;Noordoostpolder en Urk (CP);2002;;2.4
8455;C Industrie;Noordoostpolder en Urk (CP);2003;;-5.0
8456;C Industrie;Noordoostpolder en Urk (CP);2004;;-1.5
8457;C Industrie;Noordoostpolder en Urk (CP);2005;;-3.0
8458;C Industrie;Noordoostpolder en Urk (CP);2006;;13.7
8459;C Industrie;Noordoostpolder en Urk (CP);2007;;-1.0
8460;C Industrie;Noordoostpolder en Urk (CP);2008;;-2.3
8461;C Industrie;Noordoostpolder en Urk (CP);2009;;14.3
8462;C Industrie;Noordoostpolder en Urk (CP);2010;;11.4
8463;C Industrie;Noordoostpolder en Urk (CP);2011;;2.5
8464;C Industrie;Noordoostpolder en Urk (CP);2012;;-17.1
8465;C Industrie;Noordoostpolder en Urk (CP);2013;;8.4
8466;C Industrie;Noordoostpolder en Urk (CP);2014;;3.7
8467;C Industrie;Noordoostpolder en Urk (CP);2015;;9.3
8468;C Industrie;Noordoostpolder en Urk (CP);2016;;
8469;C Industrie;Noordoostpolder en Urk (CP);2017;;
8470;D Energievoorziening;Nederland;1996;;6.0
8471;D Energievoorziening;Nederland;1997;;-3.9
8472;D Energievoorziening;Nederland;1998;;4.5
8473;D Energievoorziening;Nederland;1999;;-5.8
8474;D Energievoorziening;Nederland;2000;;2.1
8475;D Energievoorziening;Nederland;2001;;3.0
8476;D Energievoorziening;Nederland;2002;;1.3
8477;D Energievoorziening;Nederland;2003;;1.7
8478;D Energievoorziening;Nederland;2004;;1.5
8479;D Energievoorziening;Nederland;2005;;23.5
8480;D Energievoorziening;Nederland;2006;;0.1
8481;D Energievoorziening;Nederland;2007;;-1.2
8482;D Energievoorziening;Nederland;2008;;0.8
8483;D Energievoorziening;Nederland;2009;;-2.2
8484;D Energievoorziening;Nederland;2010;;2.5
8485;D Energievoorziening;Nederland;2011;;-0.4
8486;D Energievoorziening;Nederland;2012;;-1.7
8487;D Energievoorziening;Nederland;2013;;2.0
8488;D Energievoorziening;Nederland;2014;;0.2
8489;D Energievoorziening;Nederland;2015;;2.9
8490;D Energievoorziening;Nederland;2016;;
8491;D Energievoorziening;Nederland;2017;;
8492;D Energievoorziening;Noord-Nederland (LD);1996;;37.5
8493;D Energievoorziening;Noord-Nederland (LD);1997;;9.2
8494;D Energievoorziening;Noord-Nederland (LD);1998;;-2.8
8495;D Energievoorziening;Noord-Nederland (LD);1999;;-12.1
8496;D Energievoorziening;Noord-Nederland (LD);2000;;1.1
8497;D Energievoorziening;Noord-Nederland (LD);2001;;36.4
8498;D Energievoorziening;Noord-Nederland (LD);2002;;-10.7
8499;D Energievoorziening;Noord-Nederland (LD);2003;;0.2
8500;D Energievoorziening;Noord-Nederland (LD);2004;;2.9
8501;D Energievoorziening;Noord-Nederland (LD);2005;;50.1
8502;D Energievoorziening;Noord-Nederland (LD);2006;;6.0
8503;D Energievoorziening;Noord-Nederland (LD);2007;;9.8
8504;D Energievoorziening;Noord-Nederland (LD);2008;;7.1
8505;D Energievoorziening;Noord-Nederland (LD);2009;;-9.5
8506;D Energievoorziening;Noord-Nederland (LD);2010;;-1.6
8507;D Energievoorziening;Noord-Nederland (LD);2011;;-16.6
8508;D Energievoorziening;Noord-Nederland (LD);2012;;-3.7
8509;D Energievoorziening;Noord-Nederland (LD);2013;;4.9
8510;D Energievoorziening;Noord-Nederland (LD);2014;;-3.7
8511;D Energievoorziening;Noord-Nederland (LD);2015;;10.7
8512;D Energievoorziening;Noord-Nederland (LD);2016;;
8513;D Energievoorziening;Noord-Nederland (LD);2017;;
8514;D Energievoorziening;Oost-Nederland (LD);1996;;3.4
8515;D Energievoorziening;Oost-Nederland (LD);1997;;-16.1
8516;D Energievoorziening;Oost-Nederland (LD);1998;;16.7
8517;D Energievoorziening;Oost-Nederland (LD);1999;;-5.4
8518;D Energievoorziening;Oost-Nederland (LD);2000;;2.3
8519;D Energievoorziening;Oost-Nederland (LD);2001;;25.7
8520;D Energievoorziening;Oost-Nederland (LD);2002;;-6.7
8521;D Energievoorziening;Oost-Nederland (LD);2003;;2.6
8522;D Energievoorziening;Oost-Nederland (LD);2004;;2.8
8523;D Energievoorziening;Oost-Nederland (LD);2005;;25.6
8524;D Energievoorziening;Oost-Nederland (LD);2006;;1.5
8525;D Energievoorziening;Oost-Nederland (LD);2007;;3.1
8526;D Energievoorziening;Oost-Nederland (LD);2008;;5.0
8527;D Energievoorziening;Oost-Nederland (LD);2009;;-16.2
8528;D Energievoorziening;Oost-Nederland (LD);2010;;8.6
8529;D Energievoorziening;Oost-Nederland (LD);2011;;31.7
8530;D Energievoorziening;Oost-Nederland (LD);2012;;-8.6
8531;D Energievoorziening;Oost-Nederland (LD);2013;;3.1
8532;D Energievoorziening;Oost-Nederland (LD);2014;;2.0
8533;D Energievoorziening;Oost-Nederland (LD);2015;;-3.0
8534;D Energievoorziening;Oost-Nederland (LD);2016;;
8535;D Energievoorziening;Oost-Nederland (LD);2017;;
8536;D Energievoorziening;West-Nederland (LD);1996;;3.0
8537;D Energievoorziening;West-Nederland (LD);1997;;-4.8
8538;D Energievoorziening;West-Nederland (LD);1998;;8.7
8539;D Energievoorziening;West-Nederland (LD);1999;;-4.7
8540;D Energievoorziening;West-Nederland (LD);2000;;1.9
8541;D Energievoorziening;West-Nederland (LD);2001;;-9.5
8542;D Energievoorziening;West-Nederland (LD);2002;;3.4
8543;D Energievoorziening;West-Nederland (LD);2003;;2.0
8544;D Energievoorziening;West-Nederland (LD);2004;;0.9
8545;D Energievoorziening;West-Nederland (LD);2005;;20.8
8546;D Energievoorziening;West-Nederland (LD);2006;;-3.7
8547;D Energievoorziening;West-Nederland (LD);2007;;0.4
8548;D Energievoorziening;West-Nederland (LD);2008;;0.7
8549;D Energievoorziening;West-Nederland (LD);2009;;2.5
8550;D Energievoorziening;West-Nederland (LD);2010;;3.3
8551;D Energievoorziening;West-Nederland (LD);2011;;-6.5
8552;D Energievoorziening;West-Nederland (LD);2012;;-0.8
8553;D Energievoorziening;West-Nederland (LD);2013;;-0.9
8554;D Energievoorziening;West-Nederland (LD);2014;;3.3
8555;D Energievoorziening;West-Nederland (LD);2015;;8.0
8556;D Energievoorziening;West-Nederland (LD);2016;;
8557;D Energievoorziening;West-Nederland (LD);2017;;
8558;D Energievoorziening;Zuid-Nederland (LD);1996;;4.1
8559;D Energievoorziening;Zuid-Nederland (LD);1997;;0.5
8560;D Energievoorziening;Zuid-Nederland (LD);1998;;-7.4
8561;D Energievoorziening;Zuid-Nederland (LD);1999;;-5.9
8562;D Energievoorziening;Zuid-Nederland (LD);2000;;3.1
8563;D Energievoorziening;Zuid-Nederland (LD);2001;;2.6
8564;D Energievoorziening;Zuid-Nederland (LD);2002;;10.4
8565;D Energievoorziening;Zuid-Nederland (LD);2003;;1.3
8566;D Energievoorziening;Zuid-Nederland (LD);2004;;1.0
8567;D Energievoorziening;Zuid-Nederland (LD);2005;;14.9
8568;D Energievoorziening;Zuid-Nederland (LD);2006;;3.3
8569;D Energievoorziening;Zuid-Nederland (LD);2007;;-14.2
8570;D Energievoorziening;Zuid-Nederland (LD);2008;;-7.8
8571;D Energievoorziening;Zuid-Nederland (LD);2009;;8.0
8572;D Energievoorziening;Zuid-Nederland (LD);2010;;-1.2
8573;D Energievoorziening;Zuid-Nederland (LD);2011;;-2.4
8574;D Energievoorziening;Zuid-Nederland (LD);2012;;6.2
8575;D Energievoorziening;Zuid-Nederland (LD);2013;;5.0
8576;D Energievoorziening;Zuid-Nederland (LD);2014;;-4.9
8577;D Energievoorziening;Zuid-Nederland (LD);2015;;-4.3
8578;D Energievoorziening;Zuid-Nederland (LD);2016;;
8579;D Energievoorziening;Zuid-Nederland (LD);2017;;
8580;D Energievoorziening;Extra-Regio (LD);1996;;
8581;D Energievoorziening;Extra-Regio (LD);1997;;
8582;D Energievoorziening;Extra-Regio (LD);1998;;
8583;D Energievoorziening;Extra-Regio (LD);1999;;
8584;D Energievoorziening;Extra-Regio (LD);2000;;
8585;D Energievoorziening;Extra-Regio (LD);2001;;
8586;D Energievoorziening;Extra-Regio (LD);2002;;
8587;D Energievoorziening;Extra-Regio (LD);2003;;
8588;D Energievoorziening;Extra-Regio (LD);2004;;
8589;D Energievoorziening;Extra-Regio (LD);2005;;
8590;D Energievoorziening;Extra-Regio (LD);2006;;
8591;D Energievoorziening;Extra-Regio (LD);2007;;
8592;D Energievoorziening;Extra-Regio (LD);2008;;
8593;D Energievoorziening;Extra-Regio (LD);2009;;
8594;D Energievoorziening;Extra-Regio (LD);2010;;
8595;D Energievoorziening;Extra-Regio (LD);2011;;
8596;D Energievoorziening;Extra-Regio (LD);2012;;
8597;D Energievoorziening;Extra-Regio (LD);2013;;
8598;D Energievoorziening;Extra-Regio (LD);2014;;
8599;D Energievoorziening;Extra-Regio (LD);2015;;
8600;D Energievoorziening;Extra-Regio (LD);2016;;
8601;D Energievoorziening;Extra-Regio (LD);2017;;
8602;D Energievoorziening;Groningen (PV);1996;;70.3
8603;D Energievoorziening;Groningen (PV);1997;;29.1
8604;D Energievoorziening;Groningen (PV);1998;;-10.5
8605;D Energievoorziening;Groningen (PV);1999;;-1.8
8606;D Energievoorziening;Groningen (PV);2000;;2.6
8607;D Energievoorziening;Groningen (PV);2001;;27.0
8608;D Energievoorziening;Groningen (PV);2002;;-12.4
8609;D Energievoorziening;Groningen (PV);2003;;-0.6
8610;D Energievoorziening;Groningen (PV);2004;;3.3
8611;D Energievoorziening;Groningen (PV);2005;;60.6
8612;D Energievoorziening;Groningen (PV);2006;;9.3
8613;D Energievoorziening;Groningen (PV);2007;;2.5
8614;D Energievoorziening;Groningen (PV);2008;;12.9
8615;D Energievoorziening;Groningen (PV);2009;;-10.5
8616;D Energievoorziening;Groningen (PV);2010;;1.6
8617;D Energievoorziening;Groningen (PV);2011;;-14.7
8618;D Energievoorziening;Groningen (PV);2012;;-15.8
8619;D Energievoorziening;Groningen (PV);2013;;2.9
8620;D Energievoorziening;Groningen (PV);2014;;3.5
8621;D Energievoorziening;Groningen (PV);2015;;16.3
8622;D Energievoorziening;Groningen (PV);2016;;
8623;D Energievoorziening;Groningen (PV);2017;;
8624;D Energievoorziening;Friesland (PV);1996;;2.8
8625;D Energievoorziening;Friesland (PV);1997;;-22.2
8626;D Energievoorziening;Friesland (PV);1998;;6.2
8627;D Energievoorziening;Friesland (PV);1999;;-54.4
8628;D Energievoorziening;Friesland (PV);2000;;-5.8
8629;D Energievoorziening;Friesland (PV);2001;;182.3
8630;D Energievoorziening;Friesland (PV);2002;;-7.8
8631;D Energievoorziening;Friesland (PV);2003;;2.6
8632;D Energievoorziening;Friesland (PV);2004;;0.6
8633;D Energievoorziening;Friesland (PV);2005;;30.1
8634;D Energievoorziening;Friesland (PV);2006;;-8.5
8635;D Energievoorziening;Friesland (PV);2007;;30.4
8636;D Energievoorziening;Friesland (PV);2008;;-16.8
8637;D Energievoorziening;Friesland (PV);2009;;-7.0
8638;D Energievoorziening;Friesland (PV);2010;;-11.6
8639;D Energievoorziening;Friesland (PV);2011;;-30.6
8640;D Energievoorziening;Friesland (PV);2012;;4.1
8641;D Energievoorziening;Friesland (PV);2013;;9.0
8642;D Energievoorziening;Friesland (PV);2014;;-38.4
8643;D Energievoorziening;Friesland (PV);2015;;22.6
8644;D Energievoorziening;Friesland (PV);2016;;
8645;D Energievoorziening;Friesland (PV);2017;;
8646;D Energievoorziening;Drenthe (PV);1996;;9.6
8647;D Energievoorziening;Drenthe (PV);1997;;-22.4
8648;D Energievoorziening;Drenthe (PV);1998;;35.3
8649;D Energievoorziening;Drenthe (PV);1999;;-5.7
8650;D Energievoorziening;Drenthe (PV);2000;;-1.6
8651;D Energievoorziening;Drenthe (PV);2001;;-1.3
8652;D Energievoorziening;Drenthe (PV);2002;;-5.2
8653;D Energievoorziening;Drenthe (PV);2003;;1.0
8654;D Energievoorziening;Drenthe (PV);2004;;4.6
8655;D Energievoorziening;Drenthe (PV);2005;;21.8
8656;D Energievoorziening;Drenthe (PV);2006;;5.7
8657;D Energievoorziening;Drenthe (PV);2007;;35.6
8658;D Energievoorziening;Drenthe (PV);2008;;6.0
8659;D Energievoorziening;Drenthe (PV);2009;;-6.1
8660;D Energievoorziening;Drenthe (PV);2010;;-9.9
8661;D Energievoorziening;Drenthe (PV);2011;;-14.5
8662;D Energievoorziening;Drenthe (PV);2012;;65.4
8663;D Energievoorziening;Drenthe (PV);2013;;9.3
8664;D Energievoorziening;Drenthe (PV);2014;;-6.6
8665;D Energievoorziening;Drenthe (PV);2015;;-15.5
8666;D Energievoorziening;Drenthe (PV);2016;;
8667;D Energievoorziening;Drenthe (PV);2017;;
8668;D Energievoorziening;Overijssel (PV);1996;;4.5
8669;D Energievoorziening;Overijssel (PV);1997;;10.1
8670;D Energievoorziening;Overijssel (PV);1998;;16.3
8671;D Energievoorziening;Overijssel (PV);1999;;-4.4
8672;D Energievoorziening;Overijssel (PV);2000;;3.6
8673;D Energievoorziening;Overijssel (PV);2001;;19.4
8674;D Energievoorziening;Overijssel (PV);2002;;-15.7
8675;D Energievoorziening;Overijssel (PV);2003;;2.4
8676;D Energievoorziening;Overijssel (PV);2004;;1.0
8677;D Energievoorziening;Overijssel (PV);2005;;33.1
8678;D Energievoorziening;Overijssel (PV);2006;;-3.4
8679;D Energievoorziening;Overijssel (PV);2007;;-12.7
8680;D Energievoorziening;Overijssel (PV);2008;;16.3
8681;D Energievoorziening;Overijssel (PV);2009;;-5.8
8682;D Energievoorziening;Overijssel (PV);2010;;1.6
8683;D Energievoorziening;Overijssel (PV);2011;;-6.6
8684;D Energievoorziening;Overijssel (PV);2012;;9.0
8685;D Energievoorziening;Overijssel (PV);2013;;9.0
8686;D Energievoorziening;Overijssel (PV);2014;;-4.7
8687;D Energievoorziening;Overijssel (PV);2015;;0.4
8688;D Energievoorziening;Overijssel (PV);2016;;
8689;D Energievoorziening;Overijssel (PV);2017;;
8690;D Energievoorziening;Flevoland (PV);1996;;0.4
8691;D Energievoorziening;Flevoland (PV);1997;;-37.3
8692;D Energievoorziening;Flevoland (PV);1998;;-7.0
8693;D Energievoorziening;Flevoland (PV);1999;;-1.5
8694;D Energievoorziening;Flevoland (PV);2000;;-1.7
8695;D Energievoorziening;Flevoland (PV);2001;;-12.6
8696;D Energievoorziening;Flevoland (PV);2002;;142.0
8697;D Energievoorziening;Flevoland (PV);2003;;3.2
8698;D Energievoorziening;Flevoland (PV);2004;;11.9
8699;D Energievoorziening;Flevoland (PV);2005;;15.1
8700;D Energievoorziening;Flevoland (PV);2006;;2.6
8701;D Energievoorziening;Flevoland (PV);2007;;26.8
8702;D Energievoorziening;Flevoland (PV);2008;;11.1
8703;D Energievoorziening;Flevoland (PV);2009;;-13.5
8704;D Energievoorziening;Flevoland (PV);2010;;20.4
8705;D Energievoorziening;Flevoland (PV);2011;;28.6
8706;D Energievoorziening;Flevoland (PV);2012;;-25.0
8707;D Energievoorziening;Flevoland (PV);2013;;-5.4
8708;D Energievoorziening;Flevoland (PV);2014;;-18.1
8709;D Energievoorziening;Flevoland (PV);2015;;-8.0
8710;D Energievoorziening;Flevoland (PV);2016;;
8711;D Energievoorziening;Flevoland (PV);2017;;
8712;D Energievoorziening;Gelderland (PV);1996;;3.5
8713;D Energievoorziening;Gelderland (PV);1997;;-23.4
8714;D Energievoorziening;Gelderland (PV);1998;;19.6
8715;D Energievoorziening;Gelderland (PV);1999;;-6.3
8716;D Energievoorziening;Gelderland (PV);2000;;1.9
8717;D Energievoorziening;Gelderland (PV);2001;;32.6
8718;D Energievoorziening;Gelderland (PV);2002;;-10.7
8719;D Energievoorziening;Gelderland (PV);2003;;2.7
8720;D Energievoorziening;Gelderland (PV);2004;;2.3
8721;D Energievoorziening;Gelderland (PV);2005;;23.8
8722;D Energievoorziening;Gelderland (PV);2006;;3.8
8723;D Energievoorziening;Gelderland (PV);2007;;6.8
8724;D Energievoorziening;Gelderland (PV);2008;;-0.5
8725;D Energievoorziening;Gelderland (PV);2009;;-21.3
8726;D Energievoorziening;Gelderland (PV);2010;;9.6
8727;D Energievoorziening;Gelderland (PV);2011;;51.7
8728;D Energievoorziening;Gelderland (PV);2012;;-11.0
8729;D Energievoorziening;Gelderland (PV);2013;;2.3
8730;D Energievoorziening;Gelderland (PV);2014;;7.4
8731;D Energievoorziening;Gelderland (PV);2015;;-3.7
8732;D Energievoorziening;Gelderland (PV);2016;;
8733;D Energievoorziening;Gelderland (PV);2017;;
8734;D Energievoorziening;Utrecht (PV);1996;;20.6
8735;D Energievoorziening;Utrecht (PV);1997;;-16.4
8736;D Energievoorziening;Utrecht (PV);1998;;17.1
8737;D Energievoorziening;Utrecht (PV);1999;;-9.3
8738;D Energievoorziening;Utrecht (PV);2000;;-0.4
8739;D Energievoorziening;Utrecht (PV);2001;;0.5
8740;D Energievoorziening;Utrecht (PV);2002;;-6.1
8741;D Energievoorziening;Utrecht (PV);2003;;1.4
8742;D Energievoorziening;Utrecht (PV);2004;;3.7
8743;D Energievoorziening;Utrecht (PV);2005;;19.3
8744;D Energievoorziening;Utrecht (PV);2006;;1.5
8745;D Energievoorziening;Utrecht (PV);2007;;16.0
8746;D Energievoorziening;Utrecht (PV);2008;;7.8
8747;D Energievoorziening;Utrecht (PV);2009;;-0.5
8748;D Energievoorziening;Utrecht (PV);2010;;-22.0
8749;D Energievoorziening;Utrecht (PV);2011;;-7.6
8750;D Energievoorziening;Utrecht (PV);2012;;-7.5
8751;D Energievoorziening;Utrecht (PV);2013;;24.2
8752;D Energievoorziening;Utrecht (PV);2014;;-22.8
8753;D Energievoorziening;Utrecht (PV);2015;;65.3
8754;D Energievoorziening;Utrecht (PV);2016;;
8755;D Energievoorziening;Utrecht (PV);2017;;
8756;D Energievoorziening;Noord-Holland (PV);1996;;2.0
8757;D Energievoorziening;Noord-Holland (PV);1997;;-5.0
8758;D Energievoorziening;Noord-Holland (PV);1998;;6.5
8759;D Energievoorziening;Noord-Holland (PV);1999;;-4.5
8760;D Energievoorziening;Noord-Holland (PV);2000;;-2.0
8761;D Energievoorziening;Noord-Holland (PV);2001;;-14.4
8762;D Energievoorziening;Noord-Holland (PV);2002;;9.3
8763;D Energievoorziening;Noord-Holland (PV);2003;;1.4
8764;D Energievoorziening;Noord-Holland (PV);2004;;0.6
8765;D Energievoorziening;Noord-Holland (PV);2005;;10.5
8766;D Energievoorziening;Noord-Holland (PV);2006;;-7.6
8767;D Energievoorziening;Noord-Holland (PV);2007;;10.8
8768;D Energievoorziening;Noord-Holland (PV);2008;;-7.7
8769;D Energievoorziening;Noord-Holland (PV);2009;;17.3
