ID;Arbeidspositie;Onderwijs;Geslacht;Leeftijd;Perioden;BeroepsEnNietBeroepsbevolking_1
222;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2021 3e kwartaal;2079
223;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2021 4e kwartaal;2088
224;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2021;2077
225;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2022 1e kwartaal;2097
226;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2022 2e kwartaal;2114
227;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2022 3e kwartaal;2127
228;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2022 4e kwartaal;2139
229;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2022;2119
230;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2023 1e kwartaal;2151
231;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2023 2e kwartaal;2159
232;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2023 3e kwartaal;2166
233;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2023 4e kwartaal;2177
234;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2023;2163
235;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2024 1e kwartaal;2187
236;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2024 2e kwartaal;2195
237;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2024 3e kwartaal;2204
238;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2024 4e kwartaal;2213
239;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;35 tot 45 jaar;2024;2200
240;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2013 1e kwartaal;2512
241;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2013 2e kwartaal;2514
242;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2013 3e kwartaal;2517
243;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2013 4e kwartaal;2520
244;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2013;2516
245;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2014 1e kwartaal;2523
246;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2014 2e kwartaal;2526
247;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2014 3e kwartaal;2529
248;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2014 4e kwartaal;2531
249;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2014;2527
250;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2015 1e kwartaal;2534
251;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2015 2e kwartaal;2535
252;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2015 3e kwartaal;2537
253;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2015 4e kwartaal;2539
254;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2015 ;2536
255;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2016 1e kwartaal;2540
256;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2016 2e kwartaal;2539
257;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2016 3e kwartaal;2538
258;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2016 4e kwartaal;2537
259;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2016;2539
260;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2017 1e kwartaal;2535
261;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2017 2e kwartaal;2530
262;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2017 3e kwartaal;2525
263;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2017 4e kwartaal;2521
264;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2017;2528
265;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2018 1e kwartaal;2513
266;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2018 2e kwartaal;2503
267;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2018 3e kwartaal;2493
268;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2018 4e kwartaal;2482
269;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2018;2498
270;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2019 1e kwartaal;2473
271;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2019 2e kwartaal;2464
272;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2019 3e kwartaal;2455
273;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2019 4e kwartaal;2446
274;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2019;2459
275;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2020 1e kwartaal;2435
276;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2020 2e kwartaal;2422
277;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2020 3e kwartaal;2409
278;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2020 4e kwartaal;2396
279;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2020;2416
280;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2021 1e kwartaal;2391
281;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2021 2e kwartaal;2378
282;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2021 3e kwartaal;2367
283;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2021 4e kwartaal;2357
284;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2021;2373
285;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2022 1e kwartaal;2345
286;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2022 2e kwartaal;2336
287;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2022 3e kwartaal;2329
288;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2022 4e kwartaal;2321
289;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2022;2333
290;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2023 1e kwartaal;2311
291;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2023 2e kwartaal;2299
292;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2023 3e kwartaal;2290
293;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2023 4e kwartaal;2281
294;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2023;2295
295;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2024 1e kwartaal;2269
296;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2024 2e kwartaal;2254
297;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2024 3e kwartaal;2241
298;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2024 4e kwartaal;2229
299;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;45 tot 55 jaar;2024;2248
300;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2013 1e kwartaal;2150
301;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2013 2e kwartaal;2152
302;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2013 3e kwartaal;2154
303;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2013 4e kwartaal;2156
304;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2013;2153
305;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2014 1e kwartaal;2160
306;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2014 2e kwartaal;2165
307;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2014 3e kwartaal;2170
308;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2014 4e kwartaal;2174
309;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2014;2167
310;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2015 1e kwartaal;2180
311;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2015 2e kwartaal;2186
312;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2015 3e kwartaal;2193
313;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2015 4e kwartaal;2199
314;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2015 ;2189
315;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2016 1e kwartaal;2206
316;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2016 2e kwartaal;2215
317;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2016 3e kwartaal;2223
318;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2016 4e kwartaal;2232
319;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2016;2219
320;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2017 1e kwartaal;2240
321;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2017 2e kwartaal;2247
322;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2017 3e kwartaal;2255
323;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2017 4e kwartaal;2262
324;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2017;2251
325;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2018 1e kwartaal;2270
326;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2018 2e kwartaal;2279
327;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2018 3e kwartaal;2288
328;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2018 4e kwartaal;2296
329;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2018;2283
330;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2019 1e kwartaal;2306
331;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2019 2e kwartaal;2317
332;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2019 3e kwartaal;2329
333;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2019 4e kwartaal;2340
334;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2019;2323
335;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2020 1e kwartaal;2349
336;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2020 2e kwartaal;2357
337;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2020 3e kwartaal;2365
338;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2020 4e kwartaal;2372
339;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2020;2361
340;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2021 1e kwartaal;2381
341;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2021 2e kwartaal;2387
342;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2021 3e kwartaal;2394
343;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2021 4e kwartaal;2399
344;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2021;2390
345;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2022 1e kwartaal;2403
346;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2022 2e kwartaal;2412
347;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2022 3e kwartaal;2418
348;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2022 4e kwartaal;2423
349;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2022;2414
350;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2023 1e kwartaal;2426
351;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2023 2e kwartaal;2431
352;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2023 3e kwartaal;2438
353;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2023 4e kwartaal;2442
354;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2023;2434
355;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2024 1e kwartaal;2445
356;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2024 2e kwartaal;2450
357;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2024 3e kwartaal;2457
358;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2024 4e kwartaal;2463
359;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;55 tot 65 jaar;2024;2453
360;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2013 1e kwartaal;1600
361;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2013 2e kwartaal;1616
362;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2013 3e kwartaal;1632
363;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2013 4e kwartaal;1648
364;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2013;1624
365;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2014 1e kwartaal;1663
366;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2014 2e kwartaal;1677
367;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2014 3e kwartaal;1691
368;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2014 4e kwartaal;1705
369;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2014;1684
370;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2015 1e kwartaal;1718
371;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2015 2e kwartaal;1729
372;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2015 3e kwartaal;1740
373;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2015 4e kwartaal;1752
374;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2015 ;1735
375;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2016 1e kwartaal;1763
376;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2016 2e kwartaal;1775
377;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2016 3e kwartaal;1786
378;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2016 4e kwartaal;1798
379;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2016;1780
380;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2017 1e kwartaal;1809
381;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2017 2e kwartaal;1821
382;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2017 3e kwartaal;1832
383;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2017 4e kwartaal;1844
384;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2017;1827
385;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2018 1e kwartaal;1854
386;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2018 2e kwartaal;1863
387;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2018 3e kwartaal;1871
388;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2018 4e kwartaal;1880
389;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2018;1867
390;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2019 1e kwartaal;1888
391;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2019 2e kwartaal;1896
392;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2019 3e kwartaal;1903
393;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2019 4e kwartaal;1911
394;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2019;1899
395;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2020 1e kwartaal;1920
396;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2020 2e kwartaal;1929
397;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2020 3e kwartaal;1939
398;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2020 4e kwartaal;1948
399;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2020;1934
400;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2021 1e kwartaal;1956
401;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2021 2e kwartaal;1951
402;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2021 3e kwartaal;1942
403;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2021 4e kwartaal;1938
404;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2021;1947
405;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2022 1e kwartaal;1934
406;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2022 2e kwartaal;1933
407;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2022 3e kwartaal;1934
408;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2022 4e kwartaal;1935
409;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2022;1934
410;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2023 1e kwartaal;1935
411;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2023 2e kwartaal;1935
412;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2023 3e kwartaal;1937
413;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2023 4e kwartaal;1943
414;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2023;1938
415;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2024 1e kwartaal;1947
416;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2024 2e kwartaal;1952
417;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2024 3e kwartaal;1958
418;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2024 4e kwartaal;1964
419;Beroeps- en niet beroepsbevolking;Totaal;Totaal mannen en vrouwen;65 tot 75 jaar;2024;1955
420;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2013 1e kwartaal;6318
421;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2013 2e kwartaal;6324
422;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2013 3e kwartaal;6331
423;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2013 4e kwartaal;6337
424;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2013;6328
425;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2014 1e kwartaal;6340
426;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2014 2e kwartaal;6337
427;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2014 3e kwartaal;6335
428;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2014 4e kwartaal;6333
429;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2014;6336
430;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2015 1e kwartaal;6334
431;Beroeps- en niet beroepsbevolking;Totaal;Mannen;15 tot 75 jaar;2015 2e kwartaal;6339
