ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Geslacht;KinderenInHuishouden;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
170;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 1e kwartaal;5507;4109;1398
171;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 2e kwartaal;5513;4119;1394
172;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 3e kwartaal;5512;4146;1366
173;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 4e kwartaal;5514;4109;1405
174;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003;5512;4138;1373
175;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 1e kwartaal;5516;4086;1430
176;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 2e kwartaal;5517;4076;1441
177;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 3e kwartaal;5516;4110;1407
178;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 4e kwartaal;5515;4058;1457
179;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004;5516;4095;1421
180;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 1e kwartaal;5516;4041;1474
181;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 2e kwartaal;5517;4074;1443
182;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 3e kwartaal;5518;4084;1434
183;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 4e kwartaal;5518;4072;1446
184;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005;5517;4078;1439
185;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 1e kwartaal;5518;4060;1458
186;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 2e kwartaal;5519;4088;1431
187;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 3e kwartaal;5510;4147;1363
188;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 4e kwartaal;5517;4134;1383
189;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006;5517;4122;1396
190;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 1e kwartaal;5527;4224;1303
191;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 2e kwartaal;5531;4286;1245
192;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 3e kwartaal;5535;4317;1218
193;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 4e kwartaal;5539;4281;1258
194;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008;5533;4285;1248
195;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 1e kwartaal;5540;4253;1288
196;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 2e kwartaal;5538;4234;1304
197;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 3e kwartaal;5536;4218;1318
198;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 4e kwartaal;5534;4156;1377
199;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009;5537;4217;1320
200;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 1e kwartaal;5533;4087;1446
201;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 2e kwartaal;5533;4121;1412
202;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 3e kwartaal;5533;4168;1364
203;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 4e kwartaal;5532;4148;1385
204;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 1e kwartaal;3108;2385;724
205;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 2e kwartaal;3111;2403;708
206;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 3e kwartaal;3089;2419;670
207;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 4e kwartaal;3101;2386;714
208;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003;3055;2371;684
209;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 1e kwartaal;3118;2370;748
210;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 2e kwartaal;3125;2364;761
211;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 3e kwartaal;3122;2394;728
212;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 4e kwartaal;3120;2356;764
213;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004;3089;2342;748
214;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 1e kwartaal;3099;2342;757
215;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 2e kwartaal;3089;2356;733
216;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 3e kwartaal;3083;2365;718
217;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 4e kwartaal;3090;2358;731
218;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005;3062;2336;726
219;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 1e kwartaal;3102;2360;743
220;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 2e kwartaal;3090;2356;734
221;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 3e kwartaal;3075;2385;689
222;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 4e kwartaal;3088;2379;709
223;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006;3046;2345;701
224;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 1e kwartaal;3101;2425;676
225;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 2e kwartaal;3098;2453;645
226;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 3e kwartaal;3118;2481;637
227;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 4e kwartaal;3134;2454;680
228;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008;3087;2437;651
229;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 1e kwartaal;3125;2426;699
230;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 2e kwartaal;3131;2429;702
231;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 3e kwartaal;3121;2428;693
232;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 4e kwartaal;3089;2351;738
233;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009;3057;2368;688
234;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 1e kwartaal;3079;2313;766
235;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 2e kwartaal;3082;2336;746
236;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 3e kwartaal;3052;2337;715
237;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 4e kwartaal;3051;2322;729
238;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 1e kwartaal;2293;1796;497
239;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 2e kwartaal;2296;1808;488
240;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 3e kwartaal;2284;1826;458
241;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 4e kwartaal;2288;1793;495
242;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003;2255;1783;472
243;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 1e kwartaal;2295;1781;514
244;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 2e kwartaal;2272;1758;514
245;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 3e kwartaal;2276;1784;492
246;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 4e kwartaal;2278;1759;520
247;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004;2262;1757;505
248;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 1e kwartaal;2282;1750;532
249;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 2e kwartaal;2265;1752;513
250;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 3e kwartaal;2256;1754;502
251;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 4e kwartaal;2272;1760;511
252;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005;2252;1743;509
253;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 1e kwartaal;2287;1778;509
254;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 2e kwartaal;2272;1766;506
255;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 3e kwartaal;2268;1794;474
256;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 4e kwartaal;2267;1785;482
257;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006;2241;1756;485
258;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 1e kwartaal;2235;1784;451
259;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 2e kwartaal;2235;1795;441
260;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 3e kwartaal;2247;1812;435
261;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 4e kwartaal;2250;1793;457
262;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008;2244;1804;440
263;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 1e kwartaal;2252;1785;467
264;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 2e kwartaal;2240;1774;466
265;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 3e kwartaal;2234;1776;458
266;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 4e kwartaal;2228;1729;499
267;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009;2238;1769;469
268;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 1e kwartaal;2218;1702;516
269;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 2e kwartaal;2215;1719;496
270;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 3e kwartaal;2213;1737;476
271;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 4e kwartaal;2171;1693;478
272;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 1e kwartaal;815;589;227
273;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 2e kwartaal;815;595;220
274;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 3e kwartaal;805;593;212
275;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 4e kwartaal;813;594;219
276;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003;800;588;213
277;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 1e kwartaal;823;589;234
278;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 2e kwartaal;853;606;247
279;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 3e kwartaal;846;610;236
280;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 4e kwartaal;842;597;245
281;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004;828;585;243
282;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 1e kwartaal;817;592;225
283;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 2e kwartaal;824;605;220
284;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 3e kwartaal;827;611;216
285;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 4e kwartaal;818;598;220
286;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005;810;592;217
287;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 1e kwartaal;815;582;233
288;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 2e kwartaal;818;590;227
289;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 3e kwartaal;807;591;216
290;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 4e kwartaal;821;595;226
291;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006;804;588;216
292;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 1e kwartaal;866;641;225
293;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 2e kwartaal;863;658;205
294;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 3e kwartaal;871;669;202
