ID;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
207;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);West-Nederland (LD);2017;0.73;13.36;18.23;254.0;4631.0;105.4
208;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2010;1.01;15.83;22.08;351.0;5501.0;127.9
209;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2011;1.0;16.77;21.45;347.0;5834.0;124.4
210;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2012;0.99;15.5;20.48;347.0;5402.0;119.0
211;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2013;1.03;16.37;22.04;360.0;5695.0;127.8
212;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2014;1.0;15.96;20.86;349.0;5550.0;120.9
213;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2015;0.98;15.98;21.25;341.0;5564.0;123.3
214;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2016;0.98;16.02;20.96;341.0;5598.0;122.1
215;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Nederland (LD);2017;0.99;16.56;21.56;343.0;5740.0;124.5
216;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2010;0.85;16.91;21.39;294.0;5878.0;123.9
217;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2011;0.81;18.29;20.65;281.0;6371.0;119.9
218;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2012;0.81;16.78;19.73;284.0;5858.0;114.8
219;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2013;0.79;14.42;17.99;275.0;5017.0;104.3
220;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2014;0.86;15.45;18.99;299.0;5378.0;110.2
221;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2015;0.81;15.21;18.46;281.0;5306.0;107.3
222;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2016;0.76;14.91;17.84;266.0;5212.0;103.9
223;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Groningen (PV);2017;0.8;14.44;18.27;278.0;5005.0;105.5
224;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2010;0.83;16.62;20.1;290.0;5779.0;116.5
225;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2011;0.87;17.59;20.67;302.0;6123.0;119.9
226;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2012;0.88;17.71;21.06;305.0;6180.0;122.5
227;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2013;0.93;17.86;20.98;323.0;6211.0;121.6
228;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2014;0.84;19.08;22.01;293.0;6638.0;127.6
229;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2015;0.82;16.56;19.53;284.0;5770.0;113.4
230;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2016;0.89;18.93;21.97;310.0;6607.0;127.8
231;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Friesland (PV);2017;0.84;15.36;19.55;290.0;5322.0;112.9
232;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2010;1.02;19.64;22.86;354.0;6825.0;132.4
233;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2011;0.98;18.26;21.37;342.0;6346.0;123.8
234;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2012;0.96;19.19;23.92;336.0;6689.0;139.0
235;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2013;0.94;20.15;23.24;327.0;7002.0;134.6
236;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2014;0.98;18.74;22.04;342.0;6518.0;127.7
237;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2015;0.91;20.45;24.34;317.0;7126.0;141.4
238;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2016;1.04;21.97;24.65;362.0;7671.0;143.5
239;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Drenthe (PV);2017;1.02;19.77;23.12;354.0;6846.0;133.4
240;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2010;0.94;16.28;21.58;327.0;5661.0;125.1
241;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2011;0.94;17.76;21.4;325.0;6174.0;124.0
242;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2012;0.94;16.66;20.8;326.0;5806.0;120.8
243;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2013;0.94;16.73;21.37;328.0;5826.0;124.0
244;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2014;0.83;15.27;19.37;287.0;5312.0;112.3
245;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2015;0.87;14.67;18.78;303.0;5114.0;109.1
246;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2016;0.79;13.97;18.1;276.0;4880.0;105.4
247;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Overijssel (PV);2017;0.88;16.35;20.32;304.0;5666.0;117.3
248;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2010;0.91;19.5;23.28;317.0;6783.0;135.0
249;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2011;0.89;18.85;22.29;310.0;6556.0;129.2
250;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2012;0.89;19.55;21.39;312.0;6821.0;124.3
251;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2013;0.94;17.86;21.43;329.0;6221.0;124.4
252;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2014;0.89;18.12;21.46;309.0;6315.0;124.7
253;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2015;0.86;19.81;22.46;301.0;6896.0;130.3
254;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2016;0.83;17.16;20.96;289.0;5996.0;122.1
255;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Flevoland (PV);2017;0.83;17.23;19.51;289.0;5974.0;112.7
256;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2010;1.0;17.46;23.42;348.0;6067.0;135.6
257;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2011;0.91;16.5;21.15;317.0;5734.0;122.5
258;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2012;0.93;16.21;20.87;324.0;5655.0;121.3
259;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2013;0.92;17.0;21.12;321.0;5912.0;122.4
260;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2014;0.95;16.9;21.26;330.0;5879.0;123.2
261;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2015;0.93;16.74;20.9;324.0;5832.0;121.3
262;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2016;0.9;17.2;21.86;313.0;6008.0;127.3
263;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Gelderland (PV);2017;0.89;15.75;20.8;308.0;5455.0;120.1
264;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2010;0.84;15.35;20.55;292.0;5334.0;119.1
265;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2011;0.83;15.55;20.78;290.0;5411.0;120.5
266;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2012;0.84;16.32;20.52;292.0;5697.0;119.4
267;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2013;0.83;15.66;19.94;290.0;5452.0;115.7
268;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2014;0.92;18.15;23.63;319.0;6320.0;137.1
269;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2015;0.81;16.23;20.45;283.0;5658.0;118.8
270;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2016;0.75;14.89;19.3;263.0;5204.0;112.4
271;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Utrecht (PV);2017;0.77;15.06;18.82;268.0;5226.0;108.9
272;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2010;0.75;13.15;19.23;261.0;4572.0;111.5
273;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2011;0.78;15.17;19.87;272.0;5278.0;115.2
274;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2012;0.74;12.86;17.81;260.0;4489.0;103.7
275;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2013;0.8;14.35;19.53;277.0;4993.0;113.3
276;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2014;0.72;13.24;17.64;251.0;4605.0;102.3
277;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2015;0.71;13.05;18.12;249.0;4549.0;105.2
278;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2016;0.68;12.53;17.33;236.0;4376.0;100.9
279;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Holland (PV);2017;0.67;12.81;17.07;232.0;4442.0;98.7
280;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2010;0.83;13.07;20.07;289.0;4543.0;116.2
281;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2011;0.79;13.65;19.67;276.0;4749.0;114.1
282;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2012;0.82;13.6;19.34;287.0;4747.0;112.5
283;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2013;0.77;13.47;19.22;268.0;4690.0;111.5
284;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2014;0.79;13.84;19.27;274.0;4815.0;111.8
285;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2015;0.77;13.9;19.39;268.0;4845.0;112.7
286;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2016;0.78;13.74;19.1;271.0;4797.0;111.2
287;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zuid-Holland (PV);2017;0.76;12.98;18.99;262.0;4499.0;109.7
288;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2010;0.92;18.36;21.28;319.0;6382.0;123.3
289;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2011;0.93;17.99;20.79;322.0;6254.0;120.4
290;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2012;0.93;17.9;21.6;324.0;6238.0;125.4
291;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2013;0.93;17.29;21.43;325.0;6010.0;124.2
292;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2014;0.93;17.92;22.28;324.0;6234.0;129.2
293;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2015;0.85;16.18;18.79;294.0;5630.0;108.9
294;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2016;0.88;16.01;19.34;308.0;5590.0;112.5
295;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeeland (PV);2017;0.84;15.25;17.66;292.0;5287.0;102.0
296;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2010;0.99;16.24;22.62;344.0;5644.0;131.0
297;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2011;0.99;17.23;22.0;343.0;5993.0;127.5
298;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2012;0.99;16.27;21.33;345.0;5674.0;123.9
299;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2013;1.02;16.68;22.21;354.0;5803.0;128.8
300;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2014;0.99;16.72;21.18;345.0;5815.0;122.8
301;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2015;0.97;16.45;21.61;337.0;5728.0;125.4
302;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2016;0.95;16.61;21.55;332.0;5805.0;125.5
303;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Noord-Brabant (PV);2017;0.97;16.73;21.74;336.0;5800.0;125.6
304;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2010;1.05;14.94;20.91;366.0;5189.0;121.1
305;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2011;1.02;15.76;20.26;354.0;5483.0;117.5
306;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2012;1.0;13.79;18.6;349.0;4803.0;108.0
307;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2013;1.07;15.69;21.67;373.0;5456.0;125.6
308;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2014;1.03;14.27;20.13;359.0;4960.0;116.6
309;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2015;1.01;14.93;20.45;350.0;5196.0;118.7
310;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2016;1.04;14.69;19.64;362.0;5132.0;114.3
311;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Limburg (PV);2017;1.03;16.17;21.15;357.0;5603.0;122.2
312;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2010;0.64;11.37;17.23;223.0;3955.0;99.9
313;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2011;0.65;12.84;17.49;227.0;4471.0;101.5
314;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2012;0.64;11.66;16.29;224.0;4073.0;94.9
315;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2013;0.59;11.41;16.17;205.0;3977.0;93.9
316;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2014;0.63;11.58;15.76;218.0;4032.0;91.5
317;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2015;0.59;11.08;16.12;205.0;3867.0;93.7
318;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2016;0.61;11.92;16.27;212.0;4170.0;94.9
319;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Zeer sterk stedelijk;2017;0.57;10.83;15.55;197.0;3755.0;89.9
320;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2010;0.88;14.43;21.02;307.0;5018.0;121.8
321;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2011;0.88;15.39;20.69;305.0;5354.0;120.0
322;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2012;0.86;14.71;19.87;301.0;5133.0;115.5
323;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2013;0.88;15.41;20.63;307.0;5366.0;119.7
324;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2014;0.88;16.34;21.27;306.0;5686.0;123.4
325;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2015;0.84;15.39;20.02;293.0;5364.0;116.3
326;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2016;0.83;15.01;19.47;289.0;5243.0;113.3
327;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Sterk stedelijk;2017;0.81;14.91;19.31;281.0;5169.0;111.6
328;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2010;0.96;15.93;21.41;335.0;5535.0;124.0
329;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2011;0.95;16.75;21.55;330.0;5825.0;124.9
330;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2012;0.95;16.09;21.25;332.0;5613.0;123.5
331;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2013;0.94;16.03;21.32;326.0;5573.0;123.5
332;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2014;0.93;16.22;21.04;323.0;5641.0;121.9
333;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2015;0.95;16.12;21.11;330.0;5616.0;122.5
334;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2016;0.91;14.99;20.87;319.0;5234.0;121.4
335;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Matig stedelijk;2017;0.93;16.18;20.96;323.0;5608.0;121.0
336;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2010;1.0;17.43;22.92;348.0;6052.0;132.6
337;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2011;0.95;16.61;21.06;329.0;5773.0;122.0
338;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2012;0.98;17.23;21.49;342.0;6005.0;124.8
339;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2013;1.03;17.79;22.28;358.0;6188.0;129.2
340;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2014;0.97;16.45;21.12;338.0;5724.0;122.4
341;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2015;0.97;17.5;21.7;337.0;6094.0;125.9
342;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2016;0.96;17.72;21.8;334.0;6186.0;126.8
343;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Weinig stedelijk;2017;1.01;17.58;22.64;349.0;6089.0;130.7
344;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2010;1.03;19.14;24.16;359.0;6652.0;139.9
345;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2011;1.01;20.65;24.0;350.0;7184.0;139.1
346;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2012;1.0;17.95;21.98;349.0;6256.0;127.7
347;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2013;1.06;18.88;23.48;368.0;6563.0;136.0
348;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2014;1.02;18.46;22.82;353.0;6416.0;132.2
349;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2015;1.01;18.55;23.03;351.0;6459.0;133.6
350;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2016;0.98;18.49;23.08;344.0;6458.0;134.4
351;Totaal mannen en vrouwen;Totaal personen;Auto (bestuurder);Niet stedelijk;2017;1.02;17.26;21.87;353.0;5978.0;126.3
352;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2010;0.43;7.32;10.19;148.0;2543.0;59.0
353;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2011;0.37;6.45;8.84;130.0;2244.0;51.3
354;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2012;0.38;6.27;8.94;133.0;2186.0;52.0
355;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2013;0.39;6.78;9.13;136.0;2360.0;52.9
356;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2014;0.37;6.7;9.01;130.0;2330.0;52.3
357;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2015;0.36;6.11;8.48;127.0;2130.0;49.3
358;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2016;0.36;6.21;8.77;127.0;2169.0;51.1
359;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Nederland;2017;0.35;6.08;8.31;120.0;2106.0;48.0
360;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2010;0.46;9.49;11.65;160.0;3299.0;67.5
361;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2011;0.39;7.53;9.26;135.0;2620.0;53.7
362;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2012;0.37;6.72;9.12;130.0;2346.0;53.0
363;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2013;0.4;8.59;9.76;140.0;2988.0;56.5
364;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2014;0.37;7.51;9.58;129.0;2614.0;55.6
365;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2015;0.36;7.66;8.83;125.0;2668.0;51.3
366;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2016;0.37;7.38;9.27;130.0;2577.0;54.0
367;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Noord-Nederland (LD);2017;0.35;6.86;8.39;122.0;2375.0;48.4
368;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2010;0.44;7.81;10.58;154.0;2716.0;61.3
369;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2011;0.39;6.98;9.18;136.0;2425.0;53.2
370;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2012;0.4;6.08;8.78;138.0;2121.0;51.0
371;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2013;0.4;6.68;8.93;140.0;2326.0;51.8
372;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2014;0.39;7.24;9.24;136.0;2518.0;53.6
373;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2015;0.38;6.79;8.84;132.0;2365.0;51.3
374;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2016;0.38;6.94;9.38;132.0;2426.0;54.6
375;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Oost-Nederland (LD);2017;0.38;6.81;8.96;131.0;2359.0;51.7
376;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2010;0.39;6.72;9.67;136.0;2335.0;56.0
377;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2011;0.35;6.02;8.74;122.0;2093.0;50.7
378;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2012;0.36;6.31;9.01;127.0;2203.0;52.4
379;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2013;0.36;5.93;8.64;124.0;2066.0;50.1
380;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2014;0.35;6.33;8.73;121.0;2204.0;50.7
381;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2015;0.34;5.67;8.31;120.0;1975.0;48.3
382;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2016;0.34;5.98;8.53;119.0;2089.0;49.7
383;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);West-Nederland (LD);2017;0.32;5.74;8.14;110.0;1991.0;47.0
384;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2010;0.47;7.09;10.23;165.0;2464.0;59.3
385;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2011;0.41;6.37;8.53;141.0;2216.0;49.5
386;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2012;0.42;6.13;8.85;145.0;2138.0;51.4
387;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2013;0.44;7.88;10.1;154.0;2741.0;58.6
388;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2014;0.42;6.58;9.14;145.0;2287.0;53.0
389;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2015;0.4;5.7;8.34;139.0;1986.0;48.4
390;Totaal mannen en vrouwen;Totaal personen;Auto (passagier);Zuid-Nederland (LD);2016;0.4;5.44;8.45;139.0;1900.0;49.2
