ID;Geslacht;OnderwijssoortInDetail;Herkomstland;GeboortelandOuders;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
235;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2012/'13;4540.0;3740.0;82.0
236;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2013/'14;4850.0;4220.0;87.0
237;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2014/'15;4760.0;4230.0;89.0
238;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2015/'16;4600.0;4100.0;89.0
239;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2016/'17;4640.0;4140.0;89.0
240;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2017/'18;4430.0;3920.0;89.0
241;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2018/'19;4100.0;3660.0;89.0
242;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2019/'20;3980.0;3930.0;99.0
243;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2020/'21;3640.0;3440.0;95.0
244;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2021/'22;3370.0;3180.0;94.0
245;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2022/'23;3210.0;2760.0;86.0
246;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren in NL, ouder(s) buiten NL;2023/'24;3140.0;2760.0;88.0
247;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2011/'12;290.0;240.0;82.0
248;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2012/'13;270.0;210.0;80.0
249;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2013/'14;270.0;250.0;91.0
250;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2014/'15;230.0;200.0;89.0
251;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2015/'16;220.0;200.0;91.0
252;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2016/'17;180.0;160.0;89.0
253;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2017/'18;170.0;140.0;86.0
254;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2018/'19;130.0;120.0;86.0
255;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2019/'20;90.0;90.0;100.0
256;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2020/'21;110.0;110.0;93.0
257;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2021/'22;90.0;80.0;90.0
258;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2022/'23;120.0;100.0;87.0
259;Totaal mannen en vrouwen;Vmbo;Turkije;Geboren buiten Nederland;2023/'24;120.0;110.0;90.0
260;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2011/'12;3800.0;3300.0;87.0
261;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2012/'13;4110.0;3640.0;88.0
262;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2013/'14;4400.0;3950.0;90.0
263;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2014/'15;4430.0;4020.0;91.0
264;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2015/'16;4770.0;4400.0;92.0
265;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2016/'17;4950.0;4510.0;91.0
266;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2017/'18;5010.0;4500.0;90.0
267;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2018/'19;4940.0;4500.0;91.0
268;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2019/'20;4990.0;4920.0;99.0
269;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2020/'21;4990.0;4710.0;94.0
270;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2021/'22;4580.0;4310.0;94.0
271;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2022/'23;4320.0;3690.0;85.0
272;Totaal mannen en vrouwen;Vmbo;Marokko;Totaal;2023/'24;4430.0;3920.0;89.0
273;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2011/'12;3560.0;3090.0;87.0
274;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2012/'13;3860.0;3410.0;88.0
275;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2013/'14;4170.0;3750.0;90.0
276;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2014/'15;4250.0;3850.0;91.0
277;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2015/'16;4600.0;4240.0;92.0
278;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2016/'17;4790.0;4350.0;91.0
279;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2017/'18;4880.0;4380.0;90.0
280;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2018/'19;4830.0;4390.0;91.0
281;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2019/'20;4870.0;4810.0;99.0
282;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2020/'21;4900.0;4620.0;94.0
283;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2021/'22;4510.0;4230.0;94.0
284;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2022/'23;4230.0;3620.0;85.0
285;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in Nederland;2023/'24;4320.0;3830.0;89.0
286;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2011/'12;;;
287;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2012/'13;;;
288;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2013/'14;;;
289;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2014/'15;;;
290;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2015/'16;;;
291;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2016/'17;;;
292;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2017/'18;;;
293;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2018/'19;;;
294;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2019/'20;;;
295;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2020/'21;;;
296;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2021/'22;;;
297;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2022/'23;;;
298;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouders in NL;2023/'24;;;
299;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2011/'12;3560.0;3090.0;87.0
300;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2012/'13;3860.0;3410.0;88.0
301;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2013/'14;4170.0;3750.0;90.0
302;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2014/'15;4250.0;3850.0;91.0
303;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2015/'16;4600.0;4240.0;92.0
304;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2016/'17;4790.0;4350.0;91.0
305;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2017/'18;4880.0;4380.0;90.0
306;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2018/'19;4830.0;4390.0;91.0
307;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2019/'20;4870.0;4810.0;99.0
308;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2020/'21;4900.0;4620.0;94.0
309;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2021/'22;4510.0;4230.0;94.0
310;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2022/'23;4230.0;3620.0;85.0
311;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren in NL, ouder(s) buiten NL;2023/'24;4320.0;3830.0;89.0
312;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2011/'12;240.0;210.0;86.0
313;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2012/'13;250.0;220.0;89.0
314;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2013/'14;230.0;200.0;88.0
315;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2014/'15;180.0;170.0;91.0
316;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2015/'16;170.0;160.0;90.0
317;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2016/'17;170.0;160.0;94.0
318;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2017/'18;130.0;120.0;90.0
319;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2018/'19;120.0;100.0;87.0
320;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2019/'20;120.0;120.0;100.0
321;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2020/'21;100.0;90.0;93.0
322;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2021/'22;80.0;70.0;96.0
323;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2022/'23;90.0;70.0;80.0
324;Totaal mannen en vrouwen;Vmbo;Marokko;Geboren buiten Nederland;2023/'24;110.0;90.0;82.0
325;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2011/'12;2910.0;2610.0;89.0
326;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2012/'13;3110.0;2770.0;89.0
327;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2013/'14;3190.0;2880.0;90.0
328;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2014/'15;3170.0;2920.0;92.0
329;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2015/'16;3160.0;2950.0;93.0
330;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2016/'17;3050.0;2830.0;93.0
331;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2017/'18;2920.0;2670.0;91.0
332;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2018/'19;2680.0;2450.0;91.0
333;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2019/'20;2610.0;2590.0;99.0
334;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2020/'21;2270.0;2190.0;96.0
335;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2021/'22;2090.0;2000.0;95.0
336;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2022/'23;2060.0;1800.0;88.0
337;Totaal mannen en vrouwen;Vmbo;Suriname;Totaal;2023/'24;2160.0;1970.0;91.0
338;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2011/'12;2600.0;2340.0;90.0
339;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2012/'13;2780.0;2490.0;90.0
340;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2013/'14;2870.0;2590.0;90.0
341;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2014/'15;2900.0;2680.0;92.0
342;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2015/'16;2920.0;2730.0;94.0
343;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2016/'17;2830.0;2640.0;93.0
344;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2017/'18;2730.0;2490.0;91.0
345;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2018/'19;2540.0;2320.0;91.0
346;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2019/'20;2480.0;2460.0;99.0
347;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2020/'21;2130.0;2060.0;96.0
348;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2021/'22;1950.0;1860.0;96.0
349;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2022/'23;1920.0;1690.0;88.0
350;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in Nederland;2023/'24;2000.0;1820.0;91.0
351;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2011/'12;;;
352;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2012/'13;;;
353;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2013/'14;;;
354;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2014/'15;;;
355;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2015/'16;;;
356;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2016/'17;;;
357;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2017/'18;;;
358;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2018/'19;;;
359;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2019/'20;;;
360;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2020/'21;;;
361;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2021/'22;;;
362;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2022/'23;;;
363;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouders in NL;2023/'24;;;
364;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2011/'12;2600.0;2340.0;90.0
365;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;2780.0;2490.0;90.0
366;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;2870.0;2590.0;90.0
367;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;2900.0;2680.0;92.0
368;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;2920.0;2730.0;94.0
369;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;2830.0;2640.0;93.0
370;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;2730.0;2490.0;91.0
371;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;2540.0;2320.0;91.0
372;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2019/'20;2480.0;2460.0;99.0
373;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;2130.0;2060.0;96.0
374;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;1950.0;1860.0;96.0
375;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;1920.0;1690.0;88.0
376;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren in NL, ouder(s) buiten NL;2023/'24;2000.0;1820.0;91.0
377;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2011/'12;320.0;270.0;85.0
378;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2012/'13;330.0;280.0;87.0
379;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2013/'14;320.0;290.0;90.0
380;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2014/'15;280.0;250.0;90.0
381;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2015/'16;250.0;220.0;91.0
382;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2016/'17;210.0;190.0;90.0
383;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2017/'18;180.0;170.0;93.0
384;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2018/'19;140.0;130.0;92.0
385;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2019/'20;130.0;130.0;100.0
386;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2020/'21;130.0;130.0;97.0
387;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2021/'22;150.0;140.0;94.0
388;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2022/'23;140.0;120.0;83.0
389;Totaal mannen en vrouwen;Vmbo;Suriname;Geboren buiten Nederland;2023/'24;160.0;150.0;91.0
390;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2011/'12;1320.0;1200.0;91.0
391;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2012/'13;1340.0;1230.0;92.0
392;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2013/'14;1330.0;1240.0;93.0
393;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2014/'15;1370.0;1300.0;95.0
394;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2015/'16;1400.0;1320.0;94.0
395;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2016/'17;1370.0;1290.0;94.0
396;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2017/'18;1420.0;1280.0;91.0
397;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2018/'19;1370.0;1280.0;93.0
398;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2019/'20;1280.0;1260.0;99.0
399;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2020/'21;1370.0;1340.0;98.0
400;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2021/'22;1240.0;1210.0;97.0
401;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2022/'23;1390.0;1260.0;91.0
402;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Totaal;2023/'24;1470.0;1350.0;92.0
403;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2011/'12;820.0;750.0;91.0
404;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2012/'13;790.0;730.0;92.0
405;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2013/'14;840.0;780.0;94.0
406;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2014/'15;920.0;870.0;95.0
407;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2015/'16;1030.0;970.0;94.0
408;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2016/'17;1070.0;1010.0;94.0
409;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2017/'18;1160.0;1050.0;91.0
410;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2018/'19;1180.0;1100.0;94.0
411;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2019/'20;1090.0;1080.0;99.0
412;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2020/'21;1100.0;1080.0;98.0
413;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2021/'22;1020.0;990.0;97.0
414;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2022/'23;1120.0;1010.0;91.0
415;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in Nederland;2023/'24;1190.0;1100.0;93.0
416;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2011/'12;;;
417;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;;;
418;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;;;
419;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;;;
420;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;;;
421;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;;;
422;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;;;
423;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;;;
424;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2019/'20;;;
425;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;;;
426;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;;;
427;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;;;
428;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouders in NL;2023/'24;;;
429;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2011/'12;820.0;750.0;91.0
430;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;790.0;730.0;92.0
431;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;840.0;780.0;94.0
432;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;920.0;870.0;95.0
433;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;1030.0;970.0;94.0
434;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;1070.0;1010.0;94.0
435;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;1160.0;1050.0;91.0
436;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;1180.0;1100.0;94.0
437;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/'20;1090.0;1080.0;99.0
438;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;1100.0;1080.0;98.0
439;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2021/'22;1020.0;990.0;97.0
440;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2022/'23;1120.0;1010.0;91.0
441;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2023/'24;1190.0;1100.0;93.0
442;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2011/'12;500.0;460.0;91.0
443;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2012/'13;550.0;500.0;91.0
444;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2013/'14;490.0;450.0;93.0
445;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2014/'15;460.0;430.0;93.0
446;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2015/'16;380.0;350.0;94.0
447;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2016/'17;300.0;280.0;94.0
448;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2017/'18;260.0;230.0;90.0
449;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2018/'19;200.0;180.0;92.0
450;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2019/'20;180.0;180.0;98.0
451;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2020/'21;270.0;260.0;97.0
452;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2021/'22;220.0;220.0;98.0
453;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2022/'23;280.0;250.0;90.0
454;Totaal mannen en vrouwen;Vmbo;Nederlandse Cariben;Geboren buiten Nederland;2023/'24;280.0;250.0;89.0
455;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2011/'12;710.0;650.0;92.0
456;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2012/'13;680.0;630.0;92.0
457;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2013/'14;610.0;570.0;93.0
458;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2014/'15;550.0;530.0;95.0
459;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2015/'16;560.0;520.0;94.0
460;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2016/'17;520.0;480.0;93.0
461;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2017/'18;470.0;440.0;92.0
462;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2018/'19;470.0;440.0;93.0
463;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2019/'20;410.0;410.0;99.0
464;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2020/'21;390.0;380.0;97.0
465;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2021/'22;340.0;320.0;95.0
466;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2022/'23;340.0;310.0;92.0
467;Totaal mannen en vrouwen;Vmbo;Indonesië;Totaal;2023/'24;340.0;310.0;91.0
468;Totaal mannen en vrouwen;Vmbo;Indonesië;Geboren in Nederland;2011/'12;670.0;610.0;92.0
469;Totaal mannen en vrouwen;Vmbo;Indonesië;Geboren in Nederland;2012/'13;640.0;590.0;92.0
470;Totaal mannen en vrouwen;Vmbo;Indonesië;Geboren in Nederland;2013/'14;570.0;530.0;93.0
471;Totaal mannen en vrouwen;Vmbo;Indonesië;Geboren in Nederland;2014/'15;510.0;490.0;96.0
