ID;Geslacht;Arbeidskenmerken;GeregistreerdWerkzoekendeBijUWV;Onderwijsvolgend;Persoonskenmerken;Uitkering;Perioden;Jongeren15Tot27Jaar_1
196;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2011;114000.0
197;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2012;120000.0
198;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2013;129400.0
199;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2014;123800.0
200;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2015;115800.0
201;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2016;107800.0
202;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2017;97600.0
203;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2018;85400.0
204;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2019;76400.0
205;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2020;111200.0
206;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2021;85800.0
207;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2022;76700.0
208;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Met uitkering sociale zekerheid;2023;80100.0
209;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2005;1862600.0
210;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2006;1879100.0
211;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2007;1894200.0
212;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2008;1917400.0
213;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2009;1916300.0
214;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2010;1928800.0
215;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2011;1933200.0
216;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2012;1931100.0
217;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2013;1928100.0
218;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2014;1945800.0
219;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2015;1966000.0
220;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2016;1991600.0
221;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2017;2016300.0
222;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2018;2045000.0
223;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2019;2067900.0
224;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2020;2029700.0
225;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2021;2069600.0
226;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2022;2110900.0
227;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 15 tot 25  jaar;Zonder uitkering sociale zekerheid;2023;2122600.0
228;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2005;394900.0
229;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2006;399700.0
230;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2007;394300.0
231;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2008;388000.0
232;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2009;393300.0
233;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2010;401600.0
234;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2011;411500.0
235;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2012;418500.0
236;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2013;418000.0
237;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2014;419400.0
238;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2015;430100.0
239;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2016;443400.0
240;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2017;446700.0
241;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2018;445500.0
242;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2019;447400.0
243;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2020;445000.0
244;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2021;441400.0
245;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2022;452400.0
246;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Totaal met of zonder uitkering;2023;465800.0
247;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2005;38000.0
248;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2006;32700.0
249;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2007;30400.0
250;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2008;29700.0
251;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2009;39200.0
252;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2010;41800.0
253;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2011;44100.0
254;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2012;48800.0
255;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2013;55200.0
256;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2014;54300.0
257;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2015;53300.0
258;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2016;53200.0
259;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2017;50700.0
260;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2018;45900.0
261;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2019;42400.0
262;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2020;62700.0
263;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2021;45700.0
264;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2022;36800.0
265;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Met uitkering sociale zekerheid;2023;35700.0
266;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2005;356900.0
267;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2006;367100.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2007;363800.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2008;358300.0
270;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2009;354200.0
271;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2010;359800.0
272;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2011;367400.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2012;369700.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2013;362800.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2014;365100.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2015;376800.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2016;390200.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2017;396100.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2018;399500.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2019;405000.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2020;382200.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2021;395700.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2022;415600.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Leeftijd: 25 tot 27 jaar;Zonder uitkering sociale zekerheid;2023;430100.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2005;2328900.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2006;2341400.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2007;2352400.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2008;2369900.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2009;2395400.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2010;2419700.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2011;2435700.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2012;2446900.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2013;2450000.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2014;2464400.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2015;2482800.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2016;2512700.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2017;2533200.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2018;2549700.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2019;2565500.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2020;2560000.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2021;2570000.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2022;2611700.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Totaal met of zonder uitkering;2023;2638100.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2005;121900.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2006;107600.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2007;106600.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2008;106600.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2009;137300.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2010;143500.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2011;147500.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2012;158200.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2013;170100.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2014;163700.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2015;153500.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2016;146700.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2017;134600.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2018;118000.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2019;105900.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2020;161000.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2021;118900.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2022;101400.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Met uitkering sociale zekerheid;2023;103600.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2005;2207000.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2006;2233800.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2007;2245700.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2008;2263400.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2009;2258200.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2010;2276200.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2011;2288100.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2012;2288600.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2013;2279900.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2014;2300700.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2015;2329300.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2016;2366000.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2017;2398600.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2018;2431700.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2019;2459600.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2020;2398900.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2021;2451100.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2022;2510300.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in particuliere huishoudens;Zonder uitkering sociale zekerheid;2023;2534500.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2005;20200.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2006;20500.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2007;21100.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2008;21300.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2009;21800.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2010;22200.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2011;23100.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2012;22700.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2013;25500.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2014;24600.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2015;29100.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2016;30100.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2017;27300.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2018;26200.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2019;26200.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2020;25900.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2021;26800.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2022;28400.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2023;30300.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2005;7700.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2006;8100.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2007;8800.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2008;9000.0
