ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
262;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;3 tot 4 jaar;2022;2920.0
263;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;3 tot 4 jaar;2023;2610.0
264;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2012;1630.0
265;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2013;1600.0
266;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2014;1730.0
267;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2015;1850.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2016;2430.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2017;2380.0
270;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2018;2720.0
271;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2019;2950.0
272;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2020;2380.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2021;2890.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2022;2410.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;4 tot 5 jaar;2023;1870.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2012;6100.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2013;4830.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2014;4860.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2015;5380.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2016;5400.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2017;6660.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2018;7910.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2019;8200.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2020;6180.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2021;8170.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2022;9220.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Geboren buiten Nederland;5 jaar of langer;2023;8240.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2012;50000.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2013;55690.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2014;60690.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2015;59570.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2016;55290.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2017;51650.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2018;46300.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2019;39000.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2020;36240.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2021;38880.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2022;32330.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;Totaal;2023;27220.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2012;20010.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2013;22460.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2014;22920.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2015;19550.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2016;17730.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2017;14600.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2018;12070.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2019;10160.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2020;13420.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2021;10720.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2022;7320.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;0 tot 6 maanden;2023;6510.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2012;11140.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2013;12310.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2014;13880.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2015;12660.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2016;11340.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2017;9770.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2018;7810.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2019;6440.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2020;5840.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2021;7280.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2022;4740.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;6 tot 12 maanden;2023;4180.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2012;7180.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2013;10560.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2014;11600.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2015;12710.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2016;10870.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2017;10170.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2018;8640.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2019;6720.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2020;5220.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2021;7320.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2022;6150.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;1 tot 2 jaar;2023;4410.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2012;3580.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2013;3230.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2014;5070.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2015;5540.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2016;5720.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2017;5500.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2018;5080.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2019;3930.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2020;2820.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2021;3270.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2022;3510.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;2 tot 3 jaar;2023;2790.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2012;1850.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2013;1840.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2014;1950.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2015;3240.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2016;3180.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2017;3610.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2018;3370.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2019;2810.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2020;1870.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2021;2100.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2022;2200.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;3 tot 4 jaar;2023;1890.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2012;980.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2013;1090.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2014;1270.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2015;1450.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2016;2100.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2017;2410.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2018;2550.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2019;2210.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2020;1490.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2021;1580.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2022;1550.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;4 tot 5 jaar;2023;1270.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2012;5260.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2013;4190.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2014;3990.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2015;4430.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2016;4350.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2017;5600.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2018;6790.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2019;6740.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2020;5580.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2021;6620.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2022;6860.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouders in NL;5 jaar of langer;2023;6180.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2012;15620.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2013;17830.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2014;20530.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2015;20540.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2016;19710.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2017;18700.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2018;16320.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2019;14250.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2020;13280.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2021;15730.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2022;12790.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;2023;10920.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2012;6850.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2013;7210.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2014;7610.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2015;6590.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2016;6350.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2017;5620.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2018;4510.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2019;4040.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2020;5310.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2021;4780.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2022;3100.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2023;2980.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2012;4220.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2013;4410.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2014;5260.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2015;4970.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2016;4460.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2017;3990.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2018;3140.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2019;2580.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2020;2490.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2021;3460.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2022;2070.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2023;1930.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2012;2080.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2013;4020.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2014;4130.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2015;4660.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2016;4050.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2017;3800.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2018;3210.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2019;2660.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2020;1930.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2021;3200.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2022;2620.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2023;1800.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2012;970.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2013;880.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2014;1960.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2015;1960.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2016;2070.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2017;1960.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2018;1760.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2019;1390.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2020;970.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2021;1210.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2022;1500.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2023;1170.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2012;410.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2013;430.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2014;570.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2015;1180.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2016;1110.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2017;1210.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2018;1130.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2019;980.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2020;590.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2021;750.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2022;810.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2023;790.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2012;210.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2013;230.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2014;290.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2015;390.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2016;740.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2017;770.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2018;800.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2019;700.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2020;480.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2021;540.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2022;560.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2023;490.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2012;880.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2013;660.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2014;710.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2015;800.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2016;930.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2017;1360.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2018;1770.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2019;1910.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2020;1500.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2021;1810.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2022;2130.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2023;1750.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2012;0.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2013;0.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2014;0.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2015;0.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2016;0.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2017;0.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2018;0.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2019;0.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2020;0.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2021;0.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2022;0.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;Totaal;2023;0.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Onbekend;0 tot 6 maanden;2012;0.0
