ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;Arbeidsmarktposities;Perioden;AfgestudeerdenHogerOnderwijs_1;AfgestudeerdenTotaal_2;AfgestudeerdenBachelor_3;AfgestudeerdenMasterVervolgopleiding_4;AfgestudeerdenTotaal_5;AfgestudeerdenBachelor_6;AfgestudeerdenDoctoraalMaster_7;AfgestudeerdenVervolgopleiding_8
178;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
179;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
180;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2004/'05;33070.0;18970.0;18800.0;170.0;14100.0;320.0;12290.0;1500.0
181;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;
182;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
183;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
184;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2004/'05;14200.0;9600.0;9400.0;200.0;4600.0;220.0;3920.0;470.0
185;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;
186;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
187;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
188;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2004/'05;1910.0;1260.0;1170.0;90.0;650.0;40.0;410.0;200.0
189;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;
190;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
191;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
192;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2004/'05;670.0;440.0;420.0;10.0;230.0;20.0;200.0;10.0
193;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;
194;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
195;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
196;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2004/'05;130.0;90.0;90.0;0.0;50.0;10.0;30.0;10.0
197;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;
198;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
199;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
200;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2004/'05;150.0;90.0;90.0;0.0;60.0;0.0;50.0;0.0
201;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;
202;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
203;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
204;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2004/'05;70.0;40.0;40.0;0.0;30.0;0.0;20.0;0.0
205;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;
206;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;
207;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
208;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Andere uitkering;Cohort 2004/'05;320.0;220.0;210.0;10.0;100.0;10.0;90.0;10.0
209;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Andere uitkering;Cohort 2005/'06;;;;;;;;
210;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Andere uitkering;Cohort 2006/'07;;;;;;;;
211;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
212;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;420.0;320.0;310.0;10.0;110.0;30.0;70.0;10.0
213;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;;;;;;;;
214;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;;;;;;;;
215;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
216;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;2000.0;1020.0;980.0;40.0;980.0;70.0;850.0;60.0
217;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;;;;;;;;
218;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;;;;;;;;
219;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
220;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;2920.0;1470.0;1400.0;70.0;1450.0;110.0;1250.0;100.0
221;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
222;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
223;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
224;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2004/'05;45050.0;27360.0;26960.0;400.0;17680.0;600.0;15280.0;1810.0
225;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2005/'06;47340.0;27870.0;27440.0;430.0;19470.0;860.0;16690.0;1930.0
226;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2006/'07;49780.0;29730.0;29310.0;420.0;20040.0;1050.0;16950.0;2050.0
227;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2007/'08;48550.0;30130.0;29710.0;420.0;18420.0;1150.0;15260.0;2010.0
228;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2004/'05;37120.0;23090.0;22730.0;350.0;14040.0;410.0;12180.0;1450.0
229;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2005/'06;39080.0;23280.0;22910.0;370.0;15810.0;600.0;13630.0;1580.0
230;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2006/'07;41620.0;25390.0;25010.0;390.0;16230.0;710.0;13770.0;1740.0
231;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2007/'08;41240.0;26200.0;25820.0;380.0;15040.0;830.0;12490.0;1720.0
232;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2004/'05;36430.0;22660.0;22340.0;320.0;13770.0;400.0;12000.0;1370.0
233;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2005/'06;38160.0;22700.0;22360.0;340.0;15460.0;570.0;13400.0;1490.0
234;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2006/'07;40610.0;24780.0;24450.0;330.0;15820.0;680.0;13530.0;1620.0
235;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2007/'08;40150.0;25470.0;25150.0;330.0;14680.0;780.0;12300.0;1600.0
236;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2004/'05;16210.0;9220.0;9150.0;70.0;6990.0;140.0;5830.0;1020.0
237;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2005/'06;15980.0;8420.0;8360.0;60.0;7560.0;180.0;6300.0;1080.0
238;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2006/'07;17750.0;9480.0;9410.0;70.0;8280.0;240.0;6820.0;1220.0
239;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2007/'08;17100.0;9410.0;9340.0;70.0;7700.0;300.0;6200.0;1200.0
240;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2004/'05;20220.0;13440.0;13180.0;260.0;6790.0;260.0;6180.0;350.0
241;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2005/'06;22180.0;14280.0;14000.0;280.0;7900.0;390.0;7110.0;400.0
242;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2006/'07;22860.0;15310.0;15040.0;270.0;7550.0;440.0;6710.0;400.0
243;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2007/'08;23050.0;16070.0;15810.0;260.0;6990.0;480.0;6110.0;400.0
244;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2004/'05;690.0;430.0;400.0;30.0;260.0;10.0;170.0;70.0
245;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2005/'06;920.0;570.0;550.0;30.0;350.0;30.0;230.0;90.0
246;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2006/'07;1010.0;610.0;560.0;50.0;400.0;30.0;250.0;120.0
247;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2007/'08;1090.0;730.0;680.0;60.0;360.0;50.0;190.0;120.0
248;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2004/'05;1160.0;730.0;710.0;20.0;430.0;30.0;380.0;20.0
249;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2005/'06;720.0;400.0;380.0;10.0;330.0;30.0;280.0;10.0
250;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2006/'07;650.0;350.0;340.0;10.0;300.0;50.0;230.0;20.0
251;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2007/'08;560.0;320.0;300.0;20.0;240.0;40.0;190.0;10.0
252;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2004/'05;100.0;60.0;60.0;0.0;40.0;0.0;40.0;10.0
253;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2005/'06;100.0;60.0;60.0;0.0;40.0;10.0;30.0;0.0
254;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2006/'07;140.0;80.0;70.0;0.0;60.0;10.0;50.0;0.0
255;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2007/'08;120.0;70.0;70.0;0.0;50.0;10.0;40.0;0.0
256;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2004/'05;140.0;90.0;90.0;0.0;50.0;0.0;50.0;0.0
257;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2005/'06;50.0;30.0;30.0;0.0;30.0;0.0;20.0;0.0
258;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2006/'07;70.0;30.0;30.0;0.0;30.0;0.0;30.0;0.0
259;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2007/'08;60.0;40.0;40.0;0.0;30.0;0.0;20.0;0.0
260;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2004/'05;380.0;210.0;210.0;0.0;170.0;10.0;150.0;0.0
261;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2005/'06;160.0;90.0;90.0;0.0;70.0;10.0;60.0;0.0
262;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2006/'07;110.0;70.0;60.0;0.0;40.0;10.0;30.0;0.0
263;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2007/'08;80.0;50.0;50.0;0.0;30.0;10.0;20.0;0.0
264;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Andere uitkering;Cohort 2004/'05;540.0;370.0;360.0;20.0;170.0;20.0;140.0;10.0
265;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Andere uitkering;Cohort 2005/'06;410.0;220.0;210.0;10.0;190.0;10.0;170.0;10.0
266;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Andere uitkering;Cohort 2006/'07;330.0;180.0;170.0;10.0;160.0;20.0;120.0;10.0
267;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Andere uitkering;Cohort 2007/'08;290.0;160.0;150.0;10.0;130.0;10.0;110.0;10.0
268;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;660.0;500.0;490.0;0.0;160.0;30.0;110.0;10.0
269;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;1600.0;1150.0;1130.0;20.0;450.0;70.0;360.0;20.0
270;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;1510.0;1020.0;1010.0;10.0;490.0;90.0;390.0;20.0
271;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;520.0;380.0;380.0;0.0;140.0;40.0;80.0;10.0
272;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Overige afgestudeerden;Cohort 2004/'05;6110.0;3050.0;3030.0;30.0;3060.0;120.0;2610.0;330.0
273;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Overige afgestudeerden;Cohort 2005/'06;5940.0;3050.0;3010.0;40.0;2890.0;160.0;2410.0;320.0
274;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Overige afgestudeerden;Cohort 2006/'07;6000.0;2970.0;2960.0;10.0;3030.0;200.0;2560.0;270.0
275;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Overige afgestudeerden;Cohort 2007/'08;6230.0;3230.0;3210.0;20.0;3010.0;250.0;2500.0;270.0
276;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2004/'05;;;;;;;;
277;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
278;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
279;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
280;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;0;Cohort 2004/'05;45050.0;27360.0;26960.0;400.0;17680.0;600.0;15280.0;1810.0
281;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;0;Cohort 2005/'06;47340.0;27870.0;27440.0;430.0;19470.0;860.0;16690.0;1930.0
282;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;0;Cohort 2006/'07;49780.0;29730.0;29310.0;420.0;20040.0;1050.0;16950.0;2050.0
283;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
284;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;1;Cohort 2004/'05;41170.0;25020.0;24660.0;360.0;16160.0;440.0;14020.0;1690.0
285;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;1;Cohort 2005/'06;43770.0;25810.0;25410.0;410.0;17950.0;630.0;15510.0;1820.0
286;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;1;Cohort 2006/'07;46040.0;27610.0;27220.0;390.0;18440.0;750.0;15750.0;1940.0
287;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
288;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;2;Cohort 2004/'05;40150.0;24340.0;24030.0;310.0;15810.0;420.0;13800.0;1590.0
289;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;2;Cohort 2005/'06;42620.0;25060.0;24690.0;370.0;17560.0;590.0;15260.0;1700.0
290;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;2;Cohort 2006/'07;44730.0;26760.0;26440.0;320.0;17970.0;710.0;15470.0;1800.0
291;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
292;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;3;Cohort 2004/'05;25480.0;14240.0;14140.0;100.0;11240.0;210.0;9790.0;1250.0
293;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;3;Cohort 2005/'06;27630.0;14910.0;14810.0;110.0;12710.0;320.0;11050.0;1340.0
294;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;3;Cohort 2006/'07;29220.0;16070.0;15960.0;120.0;13150.0;410.0;11280.0;1450.0
295;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
296;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;4;Cohort 2004/'05;14670.0;10100.0;9890.0;210.0;4570.0;210.0;4010.0;340.0
297;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;4;Cohort 2005/'06;14990.0;10150.0;9880.0;270.0;4850.0;270.0;4210.0;360.0
298;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;4;Cohort 2006/'07;15510.0;10690.0;10490.0;200.0;4830.0;300.0;4190.0;340.0
299;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
300;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;5;Cohort 2004/'05;1030.0;680.0;630.0;50.0;350.0;20.0;220.0;110.0
301;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;5;Cohort 2005/'06;1150.0;750.0;720.0;40.0;390.0;40.0;240.0;110.0
302;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;5;Cohort 2006/'07;1310.0;850.0;780.0;70.0;460.0;40.0;280.0;140.0
303;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
304;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;6;Cohort 2004/'05;780.0;530.0;520.0;10.0;240.0;30.0;200.0;20.0
305;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;6;Cohort 2005/'06;590.0;420.0;400.0;20.0;170.0;30.0;130.0;10.0
306;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;6;Cohort 2006/'07;700.0;480.0;460.0;20.0;230.0;50.0;160.0;10.0
307;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
308;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;7;Cohort 2004/'05;100.0;70.0;70.0;0.0;40.0;10.0;30.0;0.0
309;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;7;Cohort 2005/'06;90.0;50.0;50.0;0.0;40.0;10.0;30.0;0.0
310;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;7;Cohort 2006/'07;120.0;60.0;60.0;0.0;60.0;20.0;40.0;0.0
311;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
312;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;8;Cohort 2004/'05;170.0;110.0;110.0;0.0;60.0;0.0;50.0;0.0
313;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;8;Cohort 2005/'06;110.0;80.0;80.0;0.0;40.0;0.0;30.0;0.0
314;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;8;Cohort 2006/'07;150.0;100.0;100.0;0.0;50.0;0.0;40.0;0.0
315;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
316;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;9;Cohort 2004/'05;120.0;70.0;70.0;0.0;50.0;10.0;40.0;0.0
317;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;9;Cohort 2005/'06;60.0;30.0;30.0;0.0;30.0;10.0;30.0;0.0
318;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;9;Cohort 2006/'07;60.0;40.0;40.0;0.0;20.0;10.0;10.0;0.0
319;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
320;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Andere uitkering;Cohort 2004/'05;380.0;280.0;280.0;10.0;100.0;10.0;80.0;10.0
321;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Andere uitkering;Cohort 2005/'06;330.0;260.0;250.0;10.0;60.0;10.0;50.0;10.0
322;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Andere uitkering;Cohort 2006/'07;370.0;280.0;260.0;10.0;90.0;20.0;70.0;10.0
323;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
324;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;160.0;120.0;120.0;0.0;50.0;20.0;20.0;0.0
325;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;200.0;140.0;140.0;0.0;60.0;40.0;20.0;0.0
326;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;210.0;140.0;140.0;0.0;70.0;40.0;30.0;0.0
327;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
328;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;2200.0;1350.0;1320.0;30.0;850.0;70.0;710.0;60.0
329;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;1980.0;1110.0;1100.0;10.0;870.0;110.0;700.0;60.0
330;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;2080.0;1200.0;1190.0;10.0;880.0;150.0;680.0;60.0
331;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
332;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;730.0;350.0;340.0;10.0;390.0;30.0;320.0;40.0
333;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;800.0;380.0;380.0;0.0;420.0;50.0;340.0;40.0
334;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;750.0;320.0;310.0;0.0;430.0;60.0;330.0;40.0
335;Totaal mannen en vrouwen;0;0;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
336;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;0;Cohort 2004/'05;45050.0;27360.0;26960.0;400.0;17680.0;600.0;15280.0;1810.0
337;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;0;Cohort 2005/'06;47340.0;27870.0;27440.0;430.0;19470.0;860.0;16690.0;1930.0
338;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;
339;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
340;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;1;Cohort 2004/'05;41880.0;25580.0;25200.0;380.0;16300.0;460.0;14130.0;1710.0
341;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;1;Cohort 2005/'06;44030.0;26050.0;25650.0;400.0;17980.0;680.0;15500.0;1810.0
342;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;
343;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
344;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;2;Cohort 2004/'05;40610.0;24720.0;24390.0;330.0;15880.0;430.0;13870.0;1580.0
345;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;2;Cohort 2005/'06;42580.0;25070.0;24710.0;360.0;17510.0;640.0;15190.0;1680.0
346;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
347;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
348;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;3;Cohort 2004/'05;27740.0;15730.0;15610.0;120.0;12010.0;240.0;10500.0;1270.0
349;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;3;Cohort 2005/'06;29860.0;16570.0;16410.0;170.0;13280.0;380.0;11570.0;1340.0
350;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
351;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
352;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;4;Cohort 2004/'05;12870.0;8990.0;8780.0;210.0;3870.0;190.0;3370.0;320.0
353;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;4;Cohort 2005/'06;12730.0;8490.0;8300.0;190.0;4230.0;270.0;3620.0;350.0
354;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
355;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
356;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;5;Cohort 2004/'05;1270.0;860.0;810.0;50.0;410.0;30.0;260.0;120.0
357;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;5;Cohort 2005/'06;1450.0;980.0;940.0;40.0;470.0;40.0;310.0;120.0
358;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
359;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
360;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;6;Cohort 2004/'05;550.0;380.0;370.0;10.0;170.0;20.0;140.0;20.0
361;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;6;Cohort 2005/'06;560.0;380.0;370.0;10.0;180.0;30.0;130.0;10.0
362;Totaal mannen en vrouwen;0;0;1;Twee jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
