ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
206;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (PV);2020/'21;661.0;86.0;395.0;180.0
207;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (PV);2021/'22;822.0;108.0;453.0;261.0
208;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2006/'07;2340.0;496.0;1302.0;542.0
209;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2007/'08;2699.0;542.0;1480.0;677.0
210;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2008/'09;2933.0;506.0;1716.0;711.0
211;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2009/'10;3037.0;477.0;1635.0;925.0
212;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2010/'11;2207.0;361.0;1290.0;556.0
213;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2011/'12;2395.0;392.0;1365.0;638.0
214;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2012/'13;2237.0;414.0;1219.0;604.0
215;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2013/'14;2789.0;494.0;1572.0;723.0
216;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2014/'15;2828.0;430.0;1621.0;777.0
217;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2015/'16;2943.0;425.0;1666.0;852.0
218;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2016/'17;3251.0;464.0;1865.0;922.0
219;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2017/'18;3313.0;466.0;1854.0;993.0
220;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2018/'19;3285.0;430.0;1919.0;936.0
221;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2019/'20;3052.0;383.0;1685.0;984.0
222;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2020/'21;2009.0;239.0;1173.0;597.0
223;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2021/'22;2500.0;216.0;1406.0;878.0
224;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2006/'07;3138.0;781.0;1625.0;732.0
225;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2007/'08;2930.0;727.0;1571.0;632.0
226;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2008/'09;3433.0;549.0;2121.0;763.0
227;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2009/'10;3762.0;552.0;2101.0;1109.0
228;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2010/'11;3910.0;554.0;2346.0;1010.0
229;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2011/'12;3303.0;478.0;1984.0;841.0
230;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2012/'13;3166.0;478.0;1789.0;899.0
231;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2013/'14;2959.0;563.0;1697.0;699.0
232;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2014/'15;3441.0;647.0;1866.0;928.0
233;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2015/'16;3674.0;676.0;2048.0;950.0
234;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2016/'17;3562.0;606.0;2082.0;874.0
235;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2017/'18;3511.0;634.0;2048.0;829.0
236;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2018/'19;3336.0;541.0;1902.0;893.0
237;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2019/'20;3195.0;505.0;1804.0;886.0
238;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2020/'21;1950.0;248.0;1269.0;433.0
239;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2021/'22;2433.0;276.0;1536.0;621.0
240;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2006/'07;178.0;40.0;86.0;52.0
241;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2007/'08;234.0;47.0;128.0;59.0
242;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2008/'09;248.0;44.0;138.0;66.0
243;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2009/'10;295.0;50.0;161.0;84.0
244;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2010/'11;325.0;65.0;189.0;71.0
245;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2011/'12;359.0;73.0;212.0;74.0
246;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2012/'13;287.0;54.0;174.0;59.0
247;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2013/'14;238.0;51.0;150.0;37.0
248;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2014/'15;241.0;34.0;151.0;56.0
249;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2015/'16;241.0;47.0;137.0;57.0
250;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2016/'17;228.0;45.0;141.0;42.0
251;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2017/'18;247.0;56.0;146.0;45.0
252;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2018/'19;239.0;33.0;151.0;55.0
253;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2019/'20;260.0;33.0;159.0;68.0
254;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2020/'21;161.0;12.0;112.0;37.0
255;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2021/'22;185.0;15.0;123.0;47.0
256;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2006/'07;1289.0;255.0;767.0;267.0
257;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2007/'08;1555.0;306.0;880.0;369.0
258;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2008/'09;1823.0;309.0;1162.0;352.0
259;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2009/'10;2160.0;302.0;1233.0;625.0
260;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2010/'11;2053.0;291.0;1221.0;541.0
261;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2011/'12;1837.0;299.0;1098.0;440.0
262;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2012/'13;1804.0;315.0;997.0;492.0
263;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2013/'14;1677.0;329.0;962.0;386.0
264;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2014/'15;1827.0;330.0;1050.0;447.0
265;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2015/'16;1998.0;349.0;1230.0;419.0
266;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2016/'17;2125.0;373.0;1255.0;497.0
267;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2017/'18;2123.0;377.0;1255.0;491.0
268;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2018/'19;2028.0;332.0;1191.0;505.0
269;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2019/'20;1895.0;281.0;1140.0;474.0
270;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2020/'21;1227.0;190.0;778.0;259.0
271;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2021/'22;1526.0;208.0;920.0;398.0
272;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2006/'07;428.0;83.0;310.0;35.0
273;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2007/'08;515.0;100.0;329.0;86.0
274;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2008/'09;646.0;99.0;427.0;120.0
275;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2009/'10;735.0;100.0;441.0;194.0
276;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2010/'11;718.0;109.0;441.0;168.0
277;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2011/'12;629.0;122.0;358.0;149.0
278;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2012/'13;592.0;91.0;345.0;156.0
279;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2013/'14;817.0;125.0;540.0;152.0
280;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2014/'15;836.0;138.0;527.0;171.0
281;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2015/'16;930.0;152.0;572.0;206.0
282;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2016/'17;985.0;129.0;569.0;287.0
283;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2017/'18;1055.0;144.0;622.0;289.0
284;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2018/'19;959.0;133.0;542.0;284.0
285;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2019/'20;974.0;142.0;572.0;260.0
286;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2020/'21;603.0;86.0;365.0;152.0
287;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2021/'22;740.0;85.0;450.0;205.0
288;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2006/'07;50.0;14.0;31.0;5.0
289;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2007/'08;58.0;15.0;36.0;7.0
290;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2008/'09;57.0;17.0;29.0;11.0
291;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2009/'10;66.0;22.0;29.0;15.0
292;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2010/'11;52.0;17.0;25.0;10.0
293;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2011/'12;25.0;11.0;9.0;5.0
294;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2012/'13;22.0;8.0;11.0;3.0
295;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2013/'14;44.0;8.0;26.0;10.0
296;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2014/'15;39.0;4.0;26.0;9.0
297;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2015/'16;41.0;4.0;29.0;8.0
298;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2016/'17;50.0;7.0;29.0;14.0
299;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2017/'18;43.0;6.0;22.0;15.0
300;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2018/'19;57.0;13.0;21.0;23.0
301;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2019/'20;72.0;14.0;32.0;26.0
302;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2020/'21;51.0;8.0;31.0;12.0
303;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2021/'22;43.0;5.0;25.0;13.0
304;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2006/'07;804.0;123.0;436.0;245.0
305;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2007/'08;1045.0;160.0;557.0;328.0
306;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2008/'09;945.0;134.0;553.0;258.0
307;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2009/'10;859.0;111.0;448.0;300.0
308;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2010/'11;166.0;24.0;94.0;48.0
309;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2011/'12;356.0;59.0;170.0;127.0
310;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2012/'13;319.0;45.0;168.0;106.0
311;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2013/'14;868.0;110.0;474.0;284.0
312;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2014/'15;856.0;94.0;464.0;298.0
313;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2015/'16;894.0;86.0;470.0;338.0
314;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2016/'17;933.0;87.0;518.0;328.0
315;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2017/'18;966.0;92.0;531.0;343.0
316;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2018/'19;977.0;87.0;590.0;300.0
317;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2019/'20;921.0;74.0;516.0;331.0
318;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2020/'21;632.0;57.0;365.0;210.0
319;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2021/'22;799.0;41.0;461.0;297.0
320;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2006/'07;259.0;43.0;142.0;74.0
321;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2007/'08;167.0;31.0;72.0;64.0
322;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2008/'09;280.0;37.0;153.0;90.0
323;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2009/'10;259.0;35.0;145.0;79.0
324;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2010/'11;252.0;33.0;144.0;75.0
325;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2011/'12;215.0;41.0;113.0;61.0
326;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2012/'13;231.0;26.0;123.0;82.0
327;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2013/'14;229.0;36.0;134.0;59.0
328;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2014/'15;111.0;21.0;63.0;27.0
329;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2015/'16;238.0;31.0;143.0;64.0
330;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2016/'17;213.0;27.0;133.0;53.0
331;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2017/'18;263.0;46.0;150.0;67.0
332;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2018/'19;275.0;34.0;169.0;72.0
333;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2019/'20;284.0;40.0;167.0;77.0
334;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2020/'21;161.0;19.0;93.0;49.0
335;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2021/'22;210.0;28.0;114.0;68.0
336;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2006/'07;194.0;44.0;93.0;57.0
337;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2007/'08;249.0;57.0;128.0;64.0
338;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2008/'09;569.0;112.0;343.0;114.0
339;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2009/'10;684.0;142.0;392.0;150.0
340;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2010/'11;812.0;164.0;476.0;172.0
341;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2011/'12;543.0;96.0;312.0;135.0
342;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2012/'13;492.0;86.0;272.0;134.0
343;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2013/'14;454.0;85.0;253.0;116.0
344;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2014/'15;500.0;111.0;266.0;123.0
345;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2015/'16;463.0;81.0;282.0;100.0
346;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2016/'17;462.0;83.0;287.0;92.0
347;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2017/'18;465.0;74.0;276.0;115.0
348;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2018/'19;450.0;66.0;289.0;95.0
349;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2019/'20;447.0;58.0;281.0;108.0
350;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2020/'21;274.0;29.0;196.0;49.0
351;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2021/'22;337.0;21.0;228.0;88.0
352;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2006/'07;1161.0;353.0;583.0;225.0
353;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2007/'08;881.0;311.0;460.0;110.0
354;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2008/'09;715.0;149.0;410.0;156.0
355;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2009/'10;815.0;117.0;446.0;252.0
356;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2010/'11;801.0;97.0;450.0;254.0
357;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2011/'12;654.0;94.0;371.0;189.0
358;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2012/'13;639.0;99.0;355.0;185.0
359;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2013/'14;653.0;131.0;380.0;142.0
360;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2014/'15;771.0;168.0;381.0;222.0
361;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2015/'16;864.0;178.0;440.0;246.0
362;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2016/'17;783.0;150.0;421.0;212.0
363;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2017/'18;723.0;131.0;419.0;173.0
364;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2018/'19;749.0;124.0;427.0;198.0
365;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2019/'20;783.0;137.0;416.0;230.0
366;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2020/'21;510.0;64.0;322.0;124.0
367;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2021/'22;595.0;65.0;375.0;155.0
368;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2006/'07;2418.0;563.0;1254.0;601.0
369;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2007/'08;2342.0;559.0;1217.0;566.0
370;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2008/'09;2509.0;432.0;1459.0;618.0
371;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2009/'10;2617.0;405.0;1431.0;781.0
372;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2010/'11;2031.0;318.0;1164.0;549.0
373;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2011/'12;1768.0;290.0;966.0;512.0
374;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2012/'13;1681.0;256.0;918.0;507.0
375;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2013/'14;2204.0;362.0;1241.0;601.0
376;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2014/'15;2238.0;394.0;1174.0;670.0
377;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2015/'16;2459.0;376.0;1335.0;748.0
378;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2016/'17;2391.0;347.0;1359.0;685.0
379;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2017/'18;2417.0;343.0;1376.0;698.0
380;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2018/'19;2451.0;311.0;1475.0;665.0
381;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2019/'20;2435.0;309.0;1380.0;746.0
382;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2020/'21;1577.0;169.0;976.0;432.0
383;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2021/'22;1941.0;155.0;1178.0;608.0
384;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;2897.0;628.0;1625.0;644.0
385;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;3375.0;669.0;1871.0;835.0
386;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;3859.0;634.0;2342.0;883.0
387;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;4138.0;680.0;2369.0;1089.0
388;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;3933.0;634.0;2346.0;953.0
389;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;3431.0;569.0;2076.0;786.0
390;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;3342.0;618.0;1871.0;853.0
391;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;3353.0;647.0;1935.0;771.0
392;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;3693.0;678.0;2149.0;866.0
393;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;4404.0;760.0;2550.0;1094.0
394;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;4712.0;763.0;2753.0;1196.0
