ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
2165;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2023;62509.0
2166;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2024;62932.0
2167;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2014;45732.0
2168;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2015;45776.0
2169;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2016;45966.0
2170;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2017;46352.0
2171;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2018;46832.0
2172;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2019;47581.0
2173;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2020;48414.0
2174;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2021;48726.0
2175;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2022;48857.0
2176;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2023;48906.0
2177;Totaal mannen en vrouwen;Totaal;Totaal;Harderwijk;2024;49387.0
2178;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2014;17758.0
2179;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2015;17802.0
2180;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2016;17774.0
2181;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2017;17872.0
2182;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2018;17958.0
2183;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2019;18051.0
2184;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2020;18295.0
2185;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2021;18413.0
2186;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2022;18511.0
2187;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2023;18681.0
2188;Totaal mannen en vrouwen;Totaal;Totaal;Hardinxveld-Giessendam;2024;18762.0
2189;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2014;18782.0
2190;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2015;18924.0
2191;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2016;19076.0
2192;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2017;19570.0
2193;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2018;19860.0
2194;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2019;
2195;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2020;
2196;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2021;
2197;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2022;
2198;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2023;
2199;Totaal mannen en vrouwen;Totaal;Totaal;Haren;2024;
2200;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2014;15821.0
2201;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2015;15779.0
2202;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2016;15813.0
2203;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2017;15860.0
2204;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2018;15783.0
2205;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2019;15758.0
2206;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2020;15722.0
2207;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2021;15807.0
2208;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2022;15904.0
2209;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2023;16188.0
2210;Totaal mannen en vrouwen;Totaal;Totaal;Harlingen;2024;16229.0
2211;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2014;11732.0
2212;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2015;11821.0
2213;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2016;11890.0
2214;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2017;12040.0
2215;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2018;12154.0
2216;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2019;12173.0
2217;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2020;12209.0
2218;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2021;12228.0
2219;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2022;12307.0
2220;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2023;12563.0
2221;Totaal mannen en vrouwen;Totaal;Totaal;Hattem;2024;12624.0
2222;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2014;39088.0
2223;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2015;39138.0
2224;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2016;39299.0
2225;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2017;39171.0
2226;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2018;39146.0
2227;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2019;39164.0
2228;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2020;39182.0
2229;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2021;39191.0
2230;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2022;39189.0
2231;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2023;39431.0
2232;Totaal mannen en vrouwen;Totaal;Totaal;Heemskerk;2024;39452.0
2233;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2014;26364.0
2234;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2015;26480.0
2235;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2016;26766.0
2236;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2017;26936.0
2237;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2018;27080.0
2238;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2019;27286.0
2239;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2020;27234.0
2240;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2021;27545.0
2241;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2022;27557.0
2242;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2023;27778.0
2243;Totaal mannen en vrouwen;Totaal;Totaal;Heemstede;2024;27593.0
2244;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2014;18490.0
2245;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2015;18512.0
2246;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2016;18556.0
2247;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2017;18561.0
2248;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2018;18603.0
2249;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2019;18546.0
2250;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2020;18589.0
2251;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2021;18776.0
2252;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2022;18976.0
2253;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2023;19214.0
2254;Totaal mannen en vrouwen;Totaal;Totaal;Heerde;2024;19226.0
2255;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2014;49899.0
2256;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2015;50141.0
2257;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2016;50290.0
2258;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2017;50203.0
2259;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2018;50192.0
2260;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2019;50257.0
2261;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2020;50493.0
2262;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2021;50650.0
2263;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2022;51119.0
2264;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2023;51637.0
2265;Totaal mannen en vrouwen;Totaal;Totaal;Heerenveen;2024;51787.0
2266;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2014;53307.0
2267;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2015;53554.0
2268;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2016;53927.0
2269;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2017;54950.0
2270;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2018;55850.0
2271;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2019;56742.0
2272;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2020;57587.0
2273;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2021;58387.0
2274;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2022;
2275;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2023;
2276;Totaal mannen en vrouwen;Totaal;Totaal;Heerhugowaard;2024;
2277;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2014;88259.0
2278;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2015;87500.0
2279;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2016;87406.0
2280;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2017;87189.0
2281;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2018;86762.0
2282;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2019;86832.0
2283;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2020;87086.0
2284;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2021;86936.0
2285;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2022;86845.0
2286;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2023;87122.0
2287;Totaal mannen en vrouwen;Totaal;Totaal;Heerlen;2024;87461.0
2288;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2014;15353.0
2289;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2015;15477.0
2290;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2016;15650.0
2291;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2017;15714.0
2292;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2018;15886.0
2293;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2019;15964.0
2294;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2020;16152.0
2295;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2021;16243.0
2296;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2022;16470.0
2297;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2023;16627.0
2298;Totaal mannen en vrouwen;Totaal;Totaal;Heeze-Leende;2024;16807.0
2299;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2014;22636.0
2300;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2015;22553.0
2301;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2016;22689.0
2302;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2017;22857.0
2303;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2018;23099.0
2304;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2019;23464.0
2305;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2020;23968.0
2306;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2021;24144.0
2307;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2022;24417.0
2308;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2023;24319.0
2309;Totaal mannen en vrouwen;Totaal;Totaal;Heiloo;2024;24312.0
2310;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2014;56597.0
2311;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2015;56483.0
2312;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2016;56275.0
2313;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2017;56020.0
2314;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2018;55760.0
2315;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2019;55604.0
2316;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2020;56296.0
2317;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2021;56582.0
2318;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2022;56334.0
2319;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2023;56539.0
2320;Totaal mannen en vrouwen;Totaal;Totaal;Den Helder;2024;56432.0
2321;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2014;35711.0
2322;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2015;35622.0
2323;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2016;35651.0
2324;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2017;35772.0
2325;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2018;35796.0
2326;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2019;35808.0
2327;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2020;35916.0
2328;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2021;35932.0
2329;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2022;35940.0
2330;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2023;36261.0
2331;Totaal mannen en vrouwen;Totaal;Totaal;Hellendoorn;2024;36264.0
2332;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2014;38953.0
2333;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2015;38882.0
2334;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2016;38634.0
2335;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2017;38722.0
2336;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2018;39992.0
2337;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2019;40049.0
2338;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2020;40142.0
2339;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2021;40312.0
2340;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2022;40574.0
2341;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2023;
2342;Totaal mannen en vrouwen;Totaal;Totaal;Hellevoetsluis;2024;
2343;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2014;89256.0
2344;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2015;89718.0
2345;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2016;90127.0
2346;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2017;90602.0
2347;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2018;90903.0
2348;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2019;91524.0
2349;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2020;92423.0
2350;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2021;92627.0
2351;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2022;93476.0
2352;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2023;94898.0
2353;Totaal mannen en vrouwen;Totaal;Totaal;Helmond;2024;95874.0
2354;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2014;28911.0
2355;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2015;29156.0
2356;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2016;29408.0
2357;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2017;29731.0
2358;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2018;30677.0
2359;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2019;30966.0
2360;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2020;31202.0
2361;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2021;31258.0
2362;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2022;31663.0
2363;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2023;32183.0
2364;Totaal mannen en vrouwen;Totaal;Totaal;Hendrik-Ido-Ambacht;2024;32689.0
2365;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2014;80957.0
2366;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2015;81059.0
2367;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2016;81075.0
2368;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2017;80802.0
2369;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2018;80593.0
2370;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2019;80683.0
2371;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2020;81140.0
2372;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2021;81049.0
2373;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2022;81476.0
2374;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2023;82311.0
2375;Totaal mannen en vrouwen;Totaal;Totaal;Hengelo (O.);2024;83058.0
2376;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2014;143733.0
2377;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2015;150889.0
2378;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2016;151608.0
2379;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2017;152411.0
2380;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2018;153434.0
2381;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2019;154205.0
2382;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2020;155111.0
2383;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2021;155490.0
2384;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2022;156538.0
2385;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2023;158753.0
2386;Totaal mannen en vrouwen;Totaal;Totaal;'s-Hertogenbosch;2024;160757.0
2387;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2014;16334.0
2388;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2015;16383.0
2389;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2016;16360.0
2390;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2017;16475.0
2391;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2018;16462.0
2392;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2019;16486.0
2393;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2020;16454.0
2394;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2021;16569.0
2395;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2022;17175.0
2396;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2023;16824.0
2397;Totaal mannen en vrouwen;Totaal;Totaal;Heumen;2024;16836.0
2398;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2014;43165.0
2399;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2015;43132.0
2400;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2016;43274.0
2401;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2017;43516.0
2402;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2018;43723.0
2403;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2019;44135.0
2404;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2020;44692.0
2405;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2021;45005.0
2406;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2022;45557.0
2407;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2023;45830.0
2408;Totaal mannen en vrouwen;Totaal;Totaal;Heusden;2024;46026.0
2409;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2014;20944.0
2410;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2015;21101.0
2411;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2016;21089.0
2412;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2017;21316.0
2413;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2018;21812.0
2414;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2019;21966.0
2415;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2020;22209.0
2416;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2021;22197.0
2417;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2022;22312.0
2418;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2023;22453.0
2419;Totaal mannen en vrouwen;Totaal;Totaal;Hillegom;2024;22822.0
2420;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2014;15092.0
2421;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2015;15042.0
2422;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2016;15164.0
2423;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2017;15283.0
2424;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2018;15366.0
2425;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2019;15334.0
2426;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2020;15518.0
2427;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2021;15698.0
2428;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2022;15810.0
2429;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2023;15949.0
2430;Totaal mannen en vrouwen;Totaal;Totaal;Hilvarenbeek;2024;15961.0
2431;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2014;86426.0
2432;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2015;87161.0
2433;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2016;87830.0
2434;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2017;88888.0
2435;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2018;89521.0
2436;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2019;90238.0
2437;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2020;90831.0
2438;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2021;91235.0
2439;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2022;91733.0
2440;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2023;93345.0
2441;Totaal mannen en vrouwen;Totaal;Totaal;Hilversum;2024;94435.0
2442;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2014;
2443;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2015;
2444;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2016;
2445;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2017;
2446;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2018;
2447;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2019;86656.0
2448;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2020;87401.0
2449;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2021;88047.0
2450;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2022;88715.0
2451;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2023;89760.0
2452;Totaal mannen en vrouwen;Totaal;Totaal;Hoeksche Waard;2024;90256.0
2453;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2014;34997.0
2454;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2015;34917.0
2455;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2016;34881.0
2456;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2017;35011.0
2457;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2018;34930.0
2458;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2019;34940.0
2459;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2020;35017.0
2460;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2021;35040.0
2461;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2022;35056.0
2462;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2023;35455.0
2463;Totaal mannen en vrouwen;Totaal;Totaal;Hof van Twente;2024;35446.0
2464;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2014;
2465;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2015;
2466;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2016;
2467;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2017;
2468;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2018;
2469;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2019;47888.0
2470;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2020;47801.0
2471;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2021;47834.0
2472;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2022;48022.0
2473;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2023;48298.0
2474;Totaal mannen en vrouwen;Totaal;Totaal;Het Hogeland;2024;48224.0
2475;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2014;47502.0
2476;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2015;47546.0
2477;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2016;47546.0
2478;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2017;47600.0
2479;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2018;47681.0
2480;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2019;47815.0
2481;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2020;48432.0
2482;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2021;48583.0
2483;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2022;48778.0
2484;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2023;49431.0
2485;Totaal mannen en vrouwen;Totaal;Totaal;Hollands Kroon;2024;49522.0
2486;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2014;54664.0
2487;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2015;54860.0
2488;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2016;55240.0
2489;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2017;55311.0
2490;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2018;55677.0
2491;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2019;55662.0
2492;Totaal mannen en vrouwen;Totaal;Totaal;Hoogeveen;2020;55699.0
