ID;Bouwfasen;Gezichtspunten;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;Landbouw_5;IndustrieEnBouwnijverheid_6;HandelEnHoreca_7;VervoerEnCommunicatie_8;ZakelijkeDienstverlening_9;OpenbaarBestuur_10;Onderwijs_11;GezondheidsEnWelzijnszorg_12;OverigeDienstverlening_13
5126;Ontvangen orders;Groningen;2010 augustus;7.0;3.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5127;Ontvangen orders;Groningen;2010 september;49.0;6.0;43.0;15.0;3.0;6.0;0.0;0.0;0.0;0.0;10.0;9.0;0.0
5128;Ontvangen orders;Groningen;2010 3e kwartaal;93.0;21.0;72.0;30.0;6.0;7.0;1.0;0.0;0.0;0.0;10.0;17.0;0.0
5129;Ontvangen orders;Groningen;2010 oktober;13.0;2.0;11.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
5130;Ontvangen orders;Groningen;2010 november;46.0;11.0;36.0;26.0;5.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0
5131;Ontvangen orders;Groningen;2010 december;55.0;5.0;49.0;42.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0
5132;Ontvangen orders;Groningen;2010 4e kwartaal;114.0;18.0;96.0;77.0;9.0;1.0;1.0;2.0;2.0;1.0;0.0;3.0;0.0
5133;Ontvangen orders;Groningen;2010;386.0;83.0;303.0;194.0;24.0;11.0;20.0;2.0;6.0;1.0;17.0;26.0;0.0
5134;Ontvangen orders;Groningen;2011 januari;65.0;13.0;52.0;33.0;1.0;2.0;2.0;0.0;0.0;0.0;10.0;3.0;1.0
5135;Ontvangen orders;Groningen;2011 februari;24.0;7.0;17.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0
5136;Ontvangen orders;Groningen;2011 maart;43.0;13.0;29.0;21.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;1.0;2.0
5137;Ontvangen orders;Groningen;2011 1e kwartaal;132.0;33.0;99.0;58.0;2.0;4.0;2.0;0.0;3.0;0.0;12.0;15.0;3.0
5138;Ontvangen orders;Groningen;2011 april;40.0;7.0;33.0;21.0;1.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0
5139;Ontvangen orders;Groningen;2011 mei;31.0;4.0;27.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
5140;Ontvangen orders;Groningen;2011 juni;28.0;6.0;22.0;14.0;2.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0
5141;Ontvangen orders;Groningen;2011 2e kwartaal;99.0;17.0;82.0;50.0;4.0;1.0;1.0;0.0;1.0;1.0;13.0;10.0;1.0
5142;Ontvangen orders;Groningen;2011 juli;18.0;6.0;12.0;9.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5143;Ontvangen orders;Groningen;2011 augustus;7.0;3.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5144;Ontvangen orders;Groningen;2011 september;13.0;2.0;11.0;8.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
5145;Ontvangen orders;Groningen;2011 3e kwartaal;39.0;11.0;28.0;21.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0
5146;Ontvangen orders;Groningen;2011 oktober;31.0;6.0;25.0;19.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5147;Ontvangen orders;Groningen;2011 november;44.0;10.0;33.0;32.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5148;Ontvangen orders;Groningen;2011 december;146.0;23.0;122.0;52.0;2.0;3.0;0.0;4.0;1.0;30.0;0.0;30.0;1.0
5149;Ontvangen orders;Groningen;2011 4e kwartaal;221.0;40.0;181.0;103.0;8.0;3.0;2.0;4.0;1.0;30.0;0.0;30.0;1.0
5150;Ontvangen orders;Groningen;2011;491.0;101.0;390.0;232.0;17.0;8.0;6.0;4.0;6.0;32.0;24.0;54.0;6.0
5151;Ontvangen orders;Groningen;2012 januari;9.0;4.0;5.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
5152;Ontvangen orders;Groningen;2012 februari;26.0;5.0;22.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;14.0
5153;Ontvangen orders;Groningen;2012 maart;16.0;4.0;12.0;5.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0
5154;Ontvangen orders;Groningen;2012 1e kwartaal;51.0;13.0;38.0;11.0;4.0;0.0;3.0;4.0;0.0;0.0;2.0;0.0;14.0
5155;Ontvangen orders;Groningen;2012 april;17.0;5.0;12.0;5.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0
5156;Ontvangen orders;Groningen;2012 mei;20.0;4.0;16.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
5157;Ontvangen orders;Groningen;2012 juni;109.0;12.0;97.0;25.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;67.0
5158;Ontvangen orders;Groningen;2012 2e kwartaal;146.0;22.0;125.0;38.0;6.0;1.0;3.0;1.0;0.0;0.0;6.0;3.0;67.0
5159;Ontvangen orders;Groningen;2012 juli;30.0;5.0;25.0;4.0;1.0;1.0;2.0;3.0;0.0;0.0;2.0;12.0;1.0
5160;Ontvangen orders;Groningen;2012 augustus;44.0;23.0;20.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;1.0
5161;Ontvangen orders;Groningen;2012 september;21.0;2.0;18.0;5.0;3.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;6.0
5162;Ontvangen orders;Groningen;2012 3e kwartaal;94.0;31.0;63.0;14.0;6.0;1.0;3.0;4.0;4.0;0.0;12.0;12.0;8.0
5163;Ontvangen orders;Groningen;2012 oktober;27.0;4.0;23.0;15.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0
5164;Ontvangen orders;Groningen;2012 november;15.0;7.0;8.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
5165;Ontvangen orders;Groningen;2012 december;9.0;5.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5166;Ontvangen orders;Groningen;2012 4e kwartaal;51.0;16.0;36.0;19.0;6.0;0.0;3.0;0.0;0.0;0.0;2.0;4.0;0.0
5167;Ontvangen orders;Groningen;2012;343.0;81.0;262.0;82.0;21.0;2.0;13.0;9.0;4.0;0.0;23.0;18.0;89.0
5168;Ontvangen orders;Groningen;2013 januari;29.0;6.0;23.0;14.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0
5169;Ontvangen orders;Groningen;2013 februari;14.0;5.0;9.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
5170;Ontvangen orders;Groningen;2013 maart;33.0;24.0;8.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5171;Ontvangen orders;Groningen;2013 1e kwartaal;75.0;35.0;40.0;22.0;8.0;1.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0
5172;Ontvangen orders;Groningen;2013 april;32.0;11.0;21.0;18.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
5173;Ontvangen orders;Groningen;2013 mei;24.0;9.0;16.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;5.0
5174;Ontvangen orders;Groningen;2013 juni;23.0;5.0;18.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0
5175;Ontvangen orders;Groningen;2013 2e kwartaal;79.0;24.0;55.0;28.0;6.0;0.0;4.0;0.0;0.0;0.0;0.0;10.0;6.0
5176;Ontvangen orders;Groningen;2013 juli;8.0;4.0;4.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5177;Ontvangen orders;Groningen;2013 augustus;13.0;6.0;6.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5178;Ontvangen orders;Groningen;2013 september;34.0;13.0;21.0;8.0;2.0;3.0;5.0;0.0;0.0;0.0;1.0;2.0;0.0
5179;Ontvangen orders;Groningen;2013 3e kwartaal;55.0;23.0;32.0;11.0;9.0;3.0;6.0;0.0;0.0;0.0;1.0;2.0;0.0
5180;Ontvangen orders;Groningen;2013 oktober;22.0;3.0;19.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;3.0;0.0
5181;Ontvangen orders;Groningen;2013 november;16.0;6.0;10.0;4.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
5182;Ontvangen orders;Groningen;2013 dec ember;25.0;13.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
5183;Ontvangen orders;Groningen;2013 4e kwartaal;62.0;21.0;41.0;15.0;6.0;1.0;2.0;0.0;0.0;0.0;13.0;4.0;0.0
5184;Ontvangen orders;Groningen;2013;271.0;103.0;168.0;76.0;29.0;5.0;14.0;0.0;1.0;0.0;18.0;19.0;6.0
5185;Ontvangen orders;Groningen;2014 januari;89.0;8.0;81.0;6.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;71.0;0.0
5186;Ontvangen orders;Groningen;2014 februari;17.0;10.0;7.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5187;Ontvangen orders;Groningen;2014 maart;13.0;3.0;10.0;5.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
5188;Ontvangen orders;Groningen;2014 1e kwartaal;120.0;22.0;98.0;15.0;7.0;1.0;0.0;0.0;1.0;1.0;1.0;71.0;0.0
5189;Ontvangen orders;Groningen;2014 april;23.0;4.0;19.0;6.0;4.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0
5190;Ontvangen orders;Groningen;2014 mei;26.0;5.0;22.0;17.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5191;Ontvangen orders;Groningen;2014 juni;46.0;19.0;27.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0
5192;Ontvangen orders;Groningen;2014 2e kwartaal;96.0;28.0;68.0;34.0;8.0;0.0;0.0;0.0;1.0;0.0;11.0;14.0;0.0
5193;Ontvangen orders;Groningen;2014 juli;25.0;7.0;18.0;13.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0
5194;Ontvangen orders;Groningen;2014 augustus;22.0;4.0;18.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5195;Ontvangen orders;Groningen;2014 september;28.0;7.0;22.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2.0
5196;Ontvangen orders;Groningen;2014 3e kwartaal;75.0;17.0;58.0;35.0;3.0;0.0;2.0;0.0;0.0;0.0;4.0;13.0;2.0
5197;Ontvangen orders;Groningen;2014 oktober;29.0;22.0;6.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
5198;Ontvangen orders;Groningen;2014 november;22.0;11.0;12.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0
5199;Ontvangen orders;Groningen;2014 december;44.0;12.0;31.0;23.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0
5200;Ontvangen orders;Groningen;2014 4e kwartaal;94.0;45.0;49.0;30.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;9.0;0.0
5201;Ontvangen orders;Groningen;2014;385.0;111.0;273.0;114.0;21.0;4.0;3.0;1.0;5.0;1.0;15.0;106.0;2.0
5202;Ontvangen orders;Groningen;2015 januari;34.0;8.0;26.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0
5203;Ontvangen orders;Groningen;2015 februari;34.0;6.0;28.0;26.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
5204;Ontvangen orders;Groningen;2015 maart;34.0;7.0;26.0;23.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5205;Ontvangen orders;Groningen;2015 1e kwartaal;102.0;22.0;80.0;56.0;4.0;2.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0
5206;Ontvangen orders;Groningen;2015 april;76.0;8.0;69.0;11.0;2.0;0.0;13.0;0.0;1.0;0.0;0.0;42.0;0.0
5207;Ontvangen orders;Groningen;2015 mei;10.0;2.0;9.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5208;Ontvangen orders;Groningen;2015 juni;23.0;7.0;16.0;12.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5209;Ontvangen orders;Groningen;2015 2e kwartaal;109.0;16.0;93.0;30.0;5.0;0.0;14.0;0.0;1.0;0.0;0.0;42.0;0.0
5210;Ontvangen orders;Groningen;2015 juli;18.0;5.0;14.0;6.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
5211;Ontvangen orders;Groningen;2015 augustus;19.0;5.0;13.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
5212;Ontvangen orders;Groningen;2015 september;17.0;6.0;11.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5213;Ontvangen orders;Groningen;2015 3e kwartaal;54.0;16.0;38.0;22.0;4.0;2.0;3.0;0.0;2.0;0.0;0.0;4.0;0.0
5214;Ontvangen orders;Groningen;2015 oktober;13.0;4.0;9.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5215;Ontvangen orders;Groningen;2015 november;14.0;7.0;7.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5216;Ontvangen orders;Groningen;2015 december;55.0;28.0;27.0;5.0;2.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0
5217;Ontvangen orders;Groningen;2015 4e kwartaal;82.0;39.0;43.0;16.0;3.0;0.0;21.0;1.0;0.0;0.0;0.0;1.0;1.0
5218;Ontvangen orders;Groningen;2015;347.0;93.0;254.0;125.0;15.0;4.0;39.0;2.0;3.0;0.0;18.0;47.0;1.0
5219;Ontvangen orders;Groningen;2016 januari;18.0;9.0;9.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
5220;Ontvangen orders;Groningen;2016 februari;12.0;3.0;8.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5221;Ontvangen orders;Groningen;2016 maart;27.0;11.0;17.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5222;Ontvangen orders;Groningen;2016 1e kwartaal;58.0;23.0;34.0;23.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
5223;Ontvangen orders;Groningen;2016 april;22.0;11.0;11.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5224;Ontvangen orders;Groningen;2016 mei;27.0;9.0;18.0;17.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5225;Ontvangen orders;Groningen;2016 juni;27.0;6.0;21.0;19.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5226;Ontvangen orders;Groningen;2016 2e kwartaal;77.0;26.0;51.0;45.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5227;Ontvangen orders;Groningen;2016 juli;16.0;7.0;9.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5228;Ontvangen orders;Groningen;2016 augustus;24.0;6.0;18.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5229;Ontvangen orders;Groningen;2016 september;62.0;5.0;58.0;56.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5230;Ontvangen orders;Groningen;2016 3e kwartaal;102.0;17.0;85.0;80.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5231;Ontvangen orders;Groningen;2016 oktober;15.0;6.0;9.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
5232;Ontvangen orders;Groningen;2016 november;25.0;11.0;14.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5233;Ontvangen orders;Groningen;2016 december;37.0;5.0;31.0;27.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5234;Ontvangen orders;Groningen;2016 4e kwartaal;77.0;22.0;55.0;44.0;4.0;3.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0
5235;Ontvangen orders;Groningen;2016;313.0;89.0;224.0;191.0;16.0;4.0;2.0;0.0;1.0;0.0;2.0;7.0;1.0
5236;Ontvangen orders;Friesland;1995 januari;26.0;4.0;22.0;17.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
5237;Ontvangen orders;Friesland;1995 februari;49.0;8.0;41.0;35.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5238;Ontvangen orders;Friesland;1995 maart;46.0;7.0;39.0;18.0;0.0;0.0;2.0;7.0;4.0;5.0;0.0;2.0;0.0
5239;Ontvangen orders;Friesland;1995 1e kwartaal;121.0;19.0;102.0;71.0;3.0;3.0;4.0;7.0;4.0;5.0;0.0;3.0;3.0
5240;Ontvangen orders;Friesland;1995 april;27.0;4.0;23.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
5241;Ontvangen orders;Friesland;1995 mei;43.0;5.0;38.0;23.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;6.0;2.0
5242;Ontvangen orders;Friesland;1995 juni;43.0;5.0;38.0;23.0;2.0;6.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0
5243;Ontvangen orders;Friesland;1995 2e kwartaal;113.0;15.0;98.0;62.0;6.0;10.0;2.0;1.0;1.0;1.0;0.0;10.0;5.0
5244;Ontvangen orders;Friesland;1995 juli;29.0;4.0;25.0;16.0;1.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;2.0
5245;Ontvangen orders;Friesland;1995 augustus;46.0;10.0;36.0;27.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
5246;Ontvangen orders;Friesland;1995 september;33.0;11.0;22.0;16.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5247;Ontvangen orders;Friesland;1995 3e kwartaal;108.0;25.0;83.0;59.0;5.0;6.0;5.0;0.0;1.0;1.0;0.0;1.0;3.0
5248;Ontvangen orders;Friesland;1995 oktober;34.0;7.0;27.0;22.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
5249;Ontvangen orders;Friesland;1995 november;44.0;9.0;35.0;16.0;2.0;5.0;9.0;0.0;1.0;0.0;0.0;0.0;2.0
5250;Ontvangen orders;Friesland;1995 december;27.0;3.0;24.0;17.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
5251;Ontvangen orders;Friesland;1995 4e kwartaal;106.0;19.0;87.0;55.0;5.0;7.0;15.0;0.0;2.0;0.0;0.0;0.0;2.0
5252;Ontvangen orders;Friesland;1995;447.0;78.0;369.0;247.0;18.0;26.0;25.0;9.0;9.0;8.0;1.0;15.0;13.0
5253;Ontvangen orders;Friesland;1996 januari;58.0;4.0;54.0;40.0;0.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0
5254;Ontvangen orders;Friesland;1996 februari;43.0;7.0;36.0;26.0;0.0;5.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0
5255;Ontvangen orders;Friesland;1996 maart;27.0;4.0;23.0;18.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
5256;Ontvangen orders;Friesland;1996 1e kwartaal;128.0;15.0;113.0;84.0;2.0;9.0;10.0;0.0;1.0;2.0;0.0;3.0;1.0
5257;Ontvangen orders;Friesland;1996 april;41.0;10.0;31.0;24.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
5258;Ontvangen orders;Friesland;1996 mei;44.0;6.0;38.0;27.0;1.0;1.0;2.0;1.0;2.0;0.0;0.0;3.0;1.0
5259;Ontvangen orders;Friesland;1996 juni;40.0;13.0;27.0;23.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5260;Ontvangen orders;Friesland;1996 2e kwartaal;126.0;29.0;97.0;74.0;4.0;5.0;5.0;1.0;4.0;0.0;0.0;3.0;1.0
5261;Ontvangen orders;Friesland;1996 juli;49.0;7.0;42.0;35.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
5262;Ontvangen orders;Friesland;1996 augustus;38.0;12.0;26.0;22.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5263;Ontvangen orders;Friesland;1996 september;47.0;7.0;40.0;28.0;2.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0
5264;Ontvangen orders;Friesland;1996 3e kwartaal;133.0;26.0;107.0;85.0;4.0;8.0;6.0;2.0;1.0;0.0;0.0;0.0;1.0
5265;Ontvangen orders;Friesland;1996 oktober;46.0;6.0;40.0;26.0;1.0;3.0;5.0;2.0;1.0;1.0;0.0;0.0;0.0
5266;Ontvangen orders;Friesland;1996 november;64.0;6.0;58.0;36.0;2.0;0.0;2.0;6.0;0.0;0.0;6.0;0.0;5.0
5267;Ontvangen orders;Friesland;1996 december;34.0;4.0;30.0;26.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5268;Ontvangen orders;Friesland;1996 4e kwartaal;144.0;16.0;128.0;88.0;4.0;5.0;9.0;8.0;2.0;1.0;6.0;0.0;5.0
5269;Ontvangen orders;Friesland;1996;532.0;85.0;447.0;331.0;14.0;25.0;31.0;11.0;8.0;4.0;7.0;7.0;9.0
5270;Ontvangen orders;Friesland;1997 januari;31.0;7.0;24.0;19.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0
5271;Ontvangen orders;Friesland;1997 februari;37.0;11.0;26.0;22.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
5272;Ontvangen orders;Friesland;1997 maart;53.0;7.0;46.0;17.0;4.0;5.0;1.0;0.0;2.0;5.0;0.0;12.0;0.0
5273;Ontvangen orders;Friesland;1997 1e kwartaal;122.0;25.0;97.0;58.0;4.0;7.0;6.0;0.0;2.0;5.0;1.0;12.0;1.0
5274;Ontvangen orders;Friesland;1997 april;40.0;9.0;31.0;25.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0
5275;Ontvangen orders;Friesland;1997 mei;47.0;7.0;40.0;35.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0
5276;Ontvangen orders;Friesland;1997 juni;32.0;5.0;27.0;20.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
5277;Ontvangen orders;Friesland;1997 2e kwartaal;119.0;20.0;99.0;79.0;5.0;4.0;5.0;1.0;2.0;0.0;1.0;0.0;1.0
5278;Ontvangen orders;Friesland;1997 juli;42.0;9.0;33.0;20.0;3.0;2.0;4.0;0.0;1.0;0.0;1.0;0.0;1.0
5279;Ontvangen orders;Friesland;1997 augustus;31.0;5.0;26.0;18.0;1.0;1.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0
5280;Ontvangen orders;Friesland;1997 september;45.0;4.0;41.0;33.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
5281;Ontvangen orders;Friesland;1997 3e kwartaal;118.0;18.0;100.0;71.0;6.0;5.0;8.0;1.0;4.0;0.0;3.0;0.0;1.0
5282;Ontvangen orders;Friesland;1997 oktober;36.0;5.0;31.0;23.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
5283;Ontvangen orders;Friesland;1997 november;47.0;6.0;41.0;25.0;5.0;3.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0
5284;Ontvangen orders;Friesland;1997 december;39.0;4.0;35.0;22.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0
5285;Ontvangen orders;Friesland;1997 4e kwartaal;122.0;15.0;107.0;70.0;9.0;6.0;3.0;1.0;2.0;5.0;0.0;3.0;7.0
5286;Ontvangen orders;Friesland;1997;480.0;78.0;402.0;278.0;23.0;23.0;22.0;3.0;10.0;12.0;5.0;16.0;10.0
5287;Ontvangen orders;Friesland;1998 januari;39.0;12.0;27.0;19.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0
5288;Ontvangen orders;Friesland;1998 februari;48.0;11.0;37.0;29.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
5289;Ontvangen orders;Friesland;1998 maart;46.0;13.0;33.0;24.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
5290;Ontvangen orders;Friesland;1998 1e kwartaal;133.0;37.0;96.0;71.0;5.0;7.0;4.0;0.0;5.0;1.0;0.0;0.0;2.0
5291;Ontvangen orders;Friesland;1998 april;29.0;5.0;24.0;18.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
5292;Ontvangen orders;Friesland;1998 mei;57.0;12.0;45.0;27.0;3.0;2.0;6.0;1.0;1.0;0.0;0.0;5.0;0.0
5293;Ontvangen orders;Friesland;1998 juni;45.0;5.0;40.0;34.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
5294;Ontvangen orders;Friesland;1998 2e kwartaal;132.0;23.0;109.0;79.0;6.0;5.0;8.0;1.0;4.0;0.0;0.0;5.0;0.0
5295;Ontvangen orders;Friesland;1998 juli;44.0;5.0;39.0;26.0;2.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
5296;Ontvangen orders;Friesland;1998 augustus;50.0;18.0;32.0;21.0;2.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0
5297;Ontvangen orders;Friesland;1998 september;68.0;13.0;55.0;35.0;4.0;2.0;7.0;2.0;1.0;0.0;0.0;0.0;2.0
5298;Ontvangen orders;Friesland;1998 3e kwartaal;162.0;35.0;127.0;83.0;7.0;12.0;10.0;4.0;4.0;0.0;0.0;0.0;5.0
5299;Ontvangen orders;Friesland;1998 oktober;40.0;10.0;30.0;18.0;2.0;5.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0
5300;Ontvangen orders;Friesland;1998 november;51.0;11.0;40.0;22.0;2.0;8.0;6.0;0.0;1.0;0.0;0.0;0.0;1.0
5301;Ontvangen orders;Friesland;1998 december;54.0;6.0;48.0;25.0;3.0;9.0;3.0;0.0;0.0;0.0;6.0;0.0;1.0
5302;Ontvangen orders;Friesland;1998 4e kwartaal;144.0;26.0;118.0;64.0;6.0;22.0;11.0;2.0;3.0;0.0;6.0;0.0;3.0
5303;Ontvangen orders;Friesland;1998;570.0;122.0;448.0;297.0;25.0;46.0;32.0;8.0;15.0;2.0;7.0;6.0;11.0
5304;Ontvangen orders;Friesland;1999 januari;40.0;13.0;27.0;20.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
5305;Ontvangen orders;Friesland;1999 februari;35.0;10.0;25.0;19.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5306;Ontvangen orders;Friesland;1999 maart;74.0;16.0;58.0;23.0;2.0;4.0;2.0;1.0;24.0;0.0;0.0;1.0;1.0
