ID;Geslacht;LeerlingEnStudentkenmerken;CaribischNederland;Perioden;LeerlingenEnStudenten_1
331;Totaal mannen en vrouwen;8 jaar;Caribisch Nederland;2020/'21;284.0
332;Totaal mannen en vrouwen;8 jaar;Caribisch Nederland;2021/'22;304.0
333;Totaal mannen en vrouwen;8 jaar;Caribisch Nederland;2022/'23;311.0
334;Totaal mannen en vrouwen;8 jaar;Caribisch Nederland;2023/'24;312.0
335;Totaal mannen en vrouwen;8 jaar;Caribisch Nederland;2024/'25;291.0
336;Totaal mannen en vrouwen;8 jaar;Bonaire;2009/'10;218.0
337;Totaal mannen en vrouwen;8 jaar;Bonaire;2010/'11;194.0
338;Totaal mannen en vrouwen;8 jaar;Bonaire;2011/'12;193.0
339;Totaal mannen en vrouwen;8 jaar;Bonaire;2012/'13;187.0
340;Totaal mannen en vrouwen;8 jaar;Bonaire;2013/'14;197.0
341;Totaal mannen en vrouwen;8 jaar;Bonaire;2014/'15;209.0
342;Totaal mannen en vrouwen;8 jaar;Bonaire;2015/'16;198.0
343;Totaal mannen en vrouwen;8 jaar;Bonaire;2016/'17;228.0
344;Totaal mannen en vrouwen;8 jaar;Bonaire;2017/'18;232.0
345;Totaal mannen en vrouwen;8 jaar;Bonaire;2018/'19;255.0
346;Totaal mannen en vrouwen;8 jaar;Bonaire;2019/'20;242.0
347;Totaal mannen en vrouwen;8 jaar;Bonaire;2020/'21;233.0
348;Totaal mannen en vrouwen;8 jaar;Bonaire;2021/'22;249.0
349;Totaal mannen en vrouwen;8 jaar;Bonaire;2022/'23;245.0
350;Totaal mannen en vrouwen;8 jaar;Bonaire;2023/'24;253.0
351;Totaal mannen en vrouwen;8 jaar;Bonaire;2024/'25;233.0
352;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2009/'10;45.0
353;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2010/'11;47.0
354;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2011/'12;42.0
355;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2012/'13;55.0
356;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2013/'14;45.0
357;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2014/'15;36.0
358;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2015/'16;44.0
359;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2016/'17;34.0
360;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2017/'18;46.0
361;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2018/'19;55.0
362;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2019/'20;38.0
363;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2020/'21;36.0
364;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2021/'22;38.0
365;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2022/'23;44.0
366;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2023/'24;37.0
367;Totaal mannen en vrouwen;8 jaar;Sint Eustatius;2024/'25;31.0
368;Totaal mannen en vrouwen;8 jaar;Saba;2009/'10;15.0
369;Totaal mannen en vrouwen;8 jaar;Saba;2010/'11;17.0
370;Totaal mannen en vrouwen;8 jaar;Saba;2011/'12;17.0
371;Totaal mannen en vrouwen;8 jaar;Saba;2012/'13;17.0
372;Totaal mannen en vrouwen;8 jaar;Saba;2013/'14;23.0
373;Totaal mannen en vrouwen;8 jaar;Saba;2014/'15;24.0
374;Totaal mannen en vrouwen;8 jaar;Saba;2015/'16;19.0
375;Totaal mannen en vrouwen;8 jaar;Saba;2016/'17;23.0
376;Totaal mannen en vrouwen;8 jaar;Saba;2017/'18;24.0
377;Totaal mannen en vrouwen;8 jaar;Saba;2018/'19;14.0
378;Totaal mannen en vrouwen;8 jaar;Saba;2019/'20;16.0
379;Totaal mannen en vrouwen;8 jaar;Saba;2020/'21;15.0
380;Totaal mannen en vrouwen;8 jaar;Saba;2021/'22;17.0
381;Totaal mannen en vrouwen;8 jaar;Saba;2022/'23;22.0
382;Totaal mannen en vrouwen;8 jaar;Saba;2023/'24;22.0
383;Totaal mannen en vrouwen;8 jaar;Saba;2024/'25;20.0
384;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2009/'10;260.0
385;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2010/'11;290.0
386;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2011/'12;260.0
387;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2012/'13;250.0
388;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2013/'14;250.0
389;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2014/'15;274.0
390;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2015/'16;272.0
391;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2016/'17;265.0
392;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2017/'18;303.0
393;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2018/'19;300.0
394;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2019/'20;329.0
395;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2020/'21;314.0
396;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2021/'22;296.0
397;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2022/'23;317.0
398;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2023/'24;321.0
399;Totaal mannen en vrouwen;9 jaar;Caribisch Nederland;2024/'25;326.0
400;Totaal mannen en vrouwen;9 jaar;Bonaire;2009/'10;192.0
401;Totaal mannen en vrouwen;9 jaar;Bonaire;2010/'11;228.0
402;Totaal mannen en vrouwen;9 jaar;Bonaire;2011/'12;198.0
403;Totaal mannen en vrouwen;9 jaar;Bonaire;2012/'13;196.0
404;Totaal mannen en vrouwen;9 jaar;Bonaire;2013/'14;185.0
405;Totaal mannen en vrouwen;9 jaar;Bonaire;2014/'15;203.0
406;Totaal mannen en vrouwen;9 jaar;Bonaire;2015/'16;210.0
407;Totaal mannen en vrouwen;9 jaar;Bonaire;2016/'17;208.0
408;Totaal mannen en vrouwen;9 jaar;Bonaire;2017/'18;240.0
409;Totaal mannen en vrouwen;9 jaar;Bonaire;2018/'19;235.0
410;Totaal mannen en vrouwen;9 jaar;Bonaire;2019/'20;258.0
411;Totaal mannen en vrouwen;9 jaar;Bonaire;2020/'21;255.0
412;Totaal mannen en vrouwen;9 jaar;Bonaire;2021/'22;239.0
413;Totaal mannen en vrouwen;9 jaar;Bonaire;2022/'23;258.0
414;Totaal mannen en vrouwen;9 jaar;Bonaire;2023/'24;254.0
415;Totaal mannen en vrouwen;9 jaar;Bonaire;2024/'25;250.0
416;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2009/'10;47.0
417;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2010/'11;46.0
418;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2011/'12;45.0
419;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2012/'13;39.0
420;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2013/'14;48.0
421;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2014/'15;46.0
422;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2015/'16;37.0
423;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2016/'17;42.0
424;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2017/'18;41.0
425;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2018/'19;42.0
426;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2019/'20;54.0
427;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2020/'21;41.0
428;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2021/'22;38.0
429;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2022/'23;44.0
430;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2023/'24;45.0
431;Totaal mannen en vrouwen;9 jaar;Sint Eustatius;2024/'25;39.0
432;Totaal mannen en vrouwen;9 jaar;Saba;2009/'10;21.0
433;Totaal mannen en vrouwen;9 jaar;Saba;2010/'11;16.0
434;Totaal mannen en vrouwen;9 jaar;Saba;2011/'12;17.0
435;Totaal mannen en vrouwen;9 jaar;Saba;2012/'13;15.0
436;Totaal mannen en vrouwen;9 jaar;Saba;2013/'14;17.0
437;Totaal mannen en vrouwen;9 jaar;Saba;2014/'15;25.0
438;Totaal mannen en vrouwen;9 jaar;Saba;2015/'16;25.0
439;Totaal mannen en vrouwen;9 jaar;Saba;2016/'17;15.0
440;Totaal mannen en vrouwen;9 jaar;Saba;2017/'18;22.0
441;Totaal mannen en vrouwen;9 jaar;Saba;2018/'19;23.0
442;Totaal mannen en vrouwen;9 jaar;Saba;2019/'20;17.0
443;Totaal mannen en vrouwen;9 jaar;Saba;2020/'21;18.0
444;Totaal mannen en vrouwen;9 jaar;Saba;2021/'22;19.0
445;Totaal mannen en vrouwen;9 jaar;Saba;2022/'23;15.0
446;Totaal mannen en vrouwen;9 jaar;Saba;2023/'24;22.0
447;Totaal mannen en vrouwen;9 jaar;Saba;2024/'25;24.0
448;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2009/'10;251.0
449;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2010/'11;256.0
450;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2011/'12;302.0
451;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2012/'13;257.0
452;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2013/'14;250.0
453;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2014/'15;258.0
454;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2015/'16;276.0
455;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2016/'17;272.0
456;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2017/'18;281.0
457;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2018/'19;295.0
458;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2019/'20;296.0
459;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2020/'21;335.0
460;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2021/'22;317.0
461;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2022/'23;293.0
462;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2023/'24;336.0
463;Totaal mannen en vrouwen;10 jaar;Caribisch Nederland;2024/'25;333.0
464;Totaal mannen en vrouwen;10 jaar;Bonaire;2009/'10;193.0
465;Totaal mannen en vrouwen;10 jaar;Bonaire;2010/'11;189.0
466;Totaal mannen en vrouwen;10 jaar;Bonaire;2011/'12;231.0
467;Totaal mannen en vrouwen;10 jaar;Bonaire;2012/'13;194.0
468;Totaal mannen en vrouwen;10 jaar;Bonaire;2013/'14;197.0
469;Totaal mannen en vrouwen;10 jaar;Bonaire;2014/'15;198.0
470;Totaal mannen en vrouwen;10 jaar;Bonaire;2015/'16;207.0
471;Totaal mannen en vrouwen;10 jaar;Bonaire;2016/'17;212.0
472;Totaal mannen en vrouwen;10 jaar;Bonaire;2017/'18;213.0
473;Totaal mannen en vrouwen;10 jaar;Bonaire;2018/'19;238.0
474;Totaal mannen en vrouwen;10 jaar;Bonaire;2019/'20;235.0
475;Totaal mannen en vrouwen;10 jaar;Bonaire;2020/'21;261.0
476;Totaal mannen en vrouwen;10 jaar;Bonaire;2021/'22;265.0
477;Totaal mannen en vrouwen;10 jaar;Bonaire;2022/'23;242.0
478;Totaal mannen en vrouwen;10 jaar;Bonaire;2023/'24;279.0
479;Totaal mannen en vrouwen;10 jaar;Bonaire;2024/'25;259.0
480;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2009/'10;43.0
481;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2010/'11;47.0
482;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2011/'12;55.0
483;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2012/'13;46.0
484;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2013/'14;40.0
485;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2014/'15;43.0
486;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2015/'16;44.0
487;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2016/'17;36.0
488;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2017/'18;50.0
489;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2018/'19;34.0
490;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2019/'20;43.0
491;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2020/'21;55.0
492;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2021/'22;41.0
493;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2022/'23;36.0
494;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2023/'24;41.0
495;Totaal mannen en vrouwen;10 jaar;Sint Eustatius;2024/'25;46.0
496;Totaal mannen en vrouwen;10 jaar;Saba;2009/'10;15.0
497;Totaal mannen en vrouwen;10 jaar;Saba;2010/'11;20.0
498;Totaal mannen en vrouwen;10 jaar;Saba;2011/'12;16.0
499;Totaal mannen en vrouwen;10 jaar;Saba;2012/'13;17.0
500;Totaal mannen en vrouwen;10 jaar;Saba;2013/'14;13.0
501;Totaal mannen en vrouwen;10 jaar;Saba;2014/'15;17.0
502;Totaal mannen en vrouwen;10 jaar;Saba;2015/'16;25.0
503;Totaal mannen en vrouwen;10 jaar;Saba;2016/'17;24.0
504;Totaal mannen en vrouwen;10 jaar;Saba;2017/'18;18.0
505;Totaal mannen en vrouwen;10 jaar;Saba;2018/'19;23.0
506;Totaal mannen en vrouwen;10 jaar;Saba;2019/'20;18.0
507;Totaal mannen en vrouwen;10 jaar;Saba;2020/'21;19.0
508;Totaal mannen en vrouwen;10 jaar;Saba;2021/'22;11.0
509;Totaal mannen en vrouwen;10 jaar;Saba;2022/'23;15.0
510;Totaal mannen en vrouwen;10 jaar;Saba;2023/'24;16.0
511;Totaal mannen en vrouwen;10 jaar;Saba;2024/'25;22.0
512;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2009/'10;225.0
513;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2010/'11;234.0
514;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2011/'12;248.0
515;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2012/'13;284.0
516;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2013/'14;266.0
517;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2014/'15;242.0
518;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2015/'16;248.0
519;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2016/'17;263.0
520;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2017/'18;259.0
521;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2018/'19;262.0
522;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2019/'20;287.0
523;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2020/'21;291.0
524;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2021/'22;309.0
525;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2022/'23;297.0
526;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2023/'24;286.0
527;Totaal mannen en vrouwen;11 jaar;Caribisch Nederland;2024/'25;309.0
528;Totaal mannen en vrouwen;11 jaar;Bonaire;2009/'10;164.0
529;Totaal mannen en vrouwen;11 jaar;Bonaire;2010/'11;179.0
530;Totaal mannen en vrouwen;11 jaar;Bonaire;2011/'12;189.0
531;Totaal mannen en vrouwen;11 jaar;Bonaire;2012/'13;215.0
532;Totaal mannen en vrouwen;11 jaar;Bonaire;2013/'14;210.0
533;Totaal mannen en vrouwen;11 jaar;Bonaire;2014/'15;191.0
534;Totaal mannen en vrouwen;11 jaar;Bonaire;2015/'16;188.0
535;Totaal mannen en vrouwen;11 jaar;Bonaire;2016/'17;198.0
536;Totaal mannen en vrouwen;11 jaar;Bonaire;2017/'18;196.0
537;Totaal mannen en vrouwen;11 jaar;Bonaire;2018/'19;203.0
538;Totaal mannen en vrouwen;11 jaar;Bonaire;2019/'20;230.0
539;Totaal mannen en vrouwen;11 jaar;Bonaire;2020/'21;228.0
540;Totaal mannen en vrouwen;11 jaar;Bonaire;2021/'22;241.0
541;Totaal mannen en vrouwen;11 jaar;Bonaire;2022/'23;243.0
542;Totaal mannen en vrouwen;11 jaar;Bonaire;2023/'24;238.0
543;Totaal mannen en vrouwen;11 jaar;Bonaire;2024/'25;249.0
544;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2009/'10;44.0
545;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2010/'11;40.0
546;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2011/'12;42.0
547;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2012/'13;54.0
548;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2013/'14;42.0
549;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2014/'15;37.0
550;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2015/'16;43.0
551;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2016/'17;42.0
552;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2017/'18;39.0
553;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2018/'19;45.0
554;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2019/'20;37.0
555;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2020/'21;44.0
556;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2021/'22;46.0
557;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2022/'23;39.0
558;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2023/'24;33.0
559;Totaal mannen en vrouwen;11 jaar;Sint Eustatius;2024/'25;36.0
560;Totaal mannen en vrouwen;11 jaar;Saba;2009/'10;17.0
561;Totaal mannen en vrouwen;11 jaar;Saba;2010/'11;15.0
562;Totaal mannen en vrouwen;11 jaar;Saba;2011/'12;17.0
563;Totaal mannen en vrouwen;11 jaar;Saba;2012/'13;15.0
564;Totaal mannen en vrouwen;11 jaar;Saba;2013/'14;14.0
565;Totaal mannen en vrouwen;11 jaar;Saba;2014/'15;14.0
566;Totaal mannen en vrouwen;11 jaar;Saba;2015/'16;17.0
567;Totaal mannen en vrouwen;11 jaar;Saba;2016/'17;23.0
568;Totaal mannen en vrouwen;11 jaar;Saba;2017/'18;24.0
569;Totaal mannen en vrouwen;11 jaar;Saba;2018/'19;14.0
570;Totaal mannen en vrouwen;11 jaar;Saba;2019/'20;20.0
571;Totaal mannen en vrouwen;11 jaar;Saba;2020/'21;19.0
572;Totaal mannen en vrouwen;11 jaar;Saba;2021/'22;22.0
573;Totaal mannen en vrouwen;11 jaar;Saba;2022/'23;15.0
574;Totaal mannen en vrouwen;11 jaar;Saba;2023/'24;15.0
575;Totaal mannen en vrouwen;11 jaar;Saba;2024/'25;16.0
576;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2009/'10;187.0
577;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2010/'11;82.0
578;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2011/'12;114.0
579;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2012/'13;99.0
580;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2013/'14;103.0
581;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2014/'15;92.0
582;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2015/'16;95.0
583;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2016/'17;96.0
584;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2017/'18;98.0
585;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2018/'19;82.0
586;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2019/'20;89.0
587;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2020/'21;109.0
588;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2021/'22;107.0
589;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2022/'23;101.0
590;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2023/'24;82.0
591;Totaal mannen en vrouwen;12 jaar of ouder;Caribisch Nederland;2024/'25;75.0
592;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2009/'10;165.0
593;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2010/'11;75.0
594;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2011/'12;103.0
595;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2012/'13;78.0
596;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2013/'14;86.0
597;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2014/'15;79.0
598;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2015/'16;84.0
599;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2016/'17;75.0
600;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2017/'18;78.0
601;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2018/'19;68.0
602;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2019/'20;76.0
603;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2020/'21;95.0
604;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2021/'22;74.0
605;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2022/'23;79.0
606;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2023/'24;67.0
607;Totaal mannen en vrouwen;12 jaar of ouder;Bonaire;2024/'25;59.0
608;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2009/'10;16.0
609;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2010/'11;5.0
610;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2011/'12;7.0
611;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2012/'13;11.0
612;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2013/'14;13.0
613;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2014/'15;8.0
614;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2015/'16;3.0
615;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2016/'17;12.0
616;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2017/'18;8.0
617;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2018/'19;8.0
618;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2019/'20;6.0
619;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2020/'21;5.0
620;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2021/'22;18.0
621;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2022/'23;16.0
622;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2023/'24;10.0
623;Totaal mannen en vrouwen;12 jaar of ouder;Sint Eustatius;2024/'25;10.0
624;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2009/'10;6.0
625;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2010/'11;2.0
626;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2011/'12;4.0
627;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2012/'13;10.0
628;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2013/'14;4.0
629;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2014/'15;5.0
630;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2015/'16;8.0
631;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2016/'17;9.0
632;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2017/'18;12.0
633;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2018/'19;6.0
634;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2019/'20;7.0
635;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2020/'21;9.0
636;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2021/'22;15.0
637;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2022/'23;6.0
638;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2023/'24;5.0
639;Totaal mannen en vrouwen;12 jaar of ouder;Saba;2024/'25;4.0
640;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2009/'10;1618.0
641;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2010/'11;1658.0
642;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2011/'12;1724.0
643;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2012/'13;1828.0
644;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2013/'14;2037.0
645;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2014/'15;2121.0
646;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2015/'16;2099.0
647;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2016/'17;2049.0
648;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2017/'18;2014.0
649;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2018/'19;1945.0
650;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2019/'20;2078.0
651;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2020/'21;2249.0
652;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2021/'22;2385.0
653;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2022/'23;2447.0
654;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2023/'24;2521.0
655;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2024/'25;2712.0
656;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2009/'10;1246.0
657;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2010/'11;1294.0
658;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2011/'12;1379.0
659;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2012/'13;1452.0
660;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2013/'14;1650.0
661;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2014/'15;1757.0
662;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2015/'16;1748.0
663;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2016/'17;1695.0
664;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2017/'18;1628.0
665;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2018/'19;1616.0
666;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2019/'20;1730.0
667;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2020/'21;1847.0
668;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2021/'22;2009.0
669;Totaal mannen en vrouwen;Totaal vo, cvq en mbo;Bonaire;2022/'23;2073.0
