ID;Geslacht;Leeftijden;TypeZorg;BurgerlijkeStaat;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Ongehuwd;2010;6040;0.14;957;158;0.22
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2004;30040;0.43;3323;111;0.47
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2005;34595;0.5;3199;92;0.46
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2006;35805;0.52;3526;98;0.51
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2007;40400;0.59;4365;108;0.63
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2008;38585;0.56;4199;109;0.61
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2009;36545;0.53;4074;111;0.59
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gehuwd/partnerschap;2010;36400;0.53;4188;115;0.61
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2004;24605;2.8;3578;145;4.08
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2005;20780;2.37;2502;120;2.86
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2006;19810;2.27;2488;126;2.85
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2007;23375;2.69;3449;148;3.96
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2008;21860;2.51;3371;154;3.87
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2009;19470;2.24;3056;157;3.52
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Verweduwd;2010;19775;2.28;3187;161;3.68
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2004;4605;0.47;593;129;0.61
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2005;3995;0.41;410;103;0.43
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2006;3885;0.4;369;95;0.38
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2007;5075;0.51;543;107;0.54
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2008;5230;0.48;581;111;0.54
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2009;4790;0.43;552;115;0.5
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Gescheiden;2010;4865;0.43;578;119;0.52
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2004;126725;0.99;36207;286;2.84
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2005;130350;1.02;39342;302;3.08
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2006;131845;1.03;42317;321;3.3
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2007;113325;0.88;38181;337;2.98
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2008;93680;0.72;32270;344;2.49
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2009;78340;0.6;27681;353;2.12
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal burgerlijke staat;2010;70260;0.53;25094;357;1.91
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2004;11220;0.29;3404;303;0.87
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2005;11935;0.3;3799;318;0.96
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2006;11980;0.3;4036;337;1.0
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2007;10335;0.25;3643;352;0.9
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2008;8660;0.21;3198;369;0.77
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2009;7320;0.17;2780;380;0.66
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Ongehuwd;2010;6505;0.15;2525;388;0.59
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2004;32480;0.46;8203;253;1.17
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2005;32010;0.46;8469;265;1.22
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2006;31605;0.46;8935;283;1.29
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2007;24310;0.35;7386;304;1.07
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2008;19645;0.29;6127;312;0.89
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2009;16735;0.24;5356;320;0.78
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gehuwd/partnerschap;2010;15255;0.22;4921;323;0.72
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2004;70440;8.03;21103;300;24.05
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2005;73390;8.38;23237;317;26.54
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2006;75020;8.59;25268;337;28.93
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2007;66740;7.67;23302;349;26.78
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2008;54760;6.29;19463;355;22.35
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2009;45075;5.19;16421;364;18.92
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Verweduwd;2010;39755;4.59;14634;368;16.9
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2004;12585;1.3;3497;278;3.6
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2005;13010;1.35;3838;295;3.98
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2006;13245;1.35;4077;308;4.15
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2007;11940;1.19;3850;322;3.84
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2008;10615;0.98;3482;328;3.23
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2009;9205;0.83;3124;339;2.83
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Gescheiden;2010;8745;0.78;3014;345;2.69
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2004;435375;3.42;39821;91;3.12
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2005;440985;3.45;50043;113;3.91
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2006;449770;3.51;53505;119;4.18
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2007;430680;3.36;52780;123;4.11
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2008;429290;3.31;53228;124;4.11
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2009;431560;3.31;55423;128;4.25
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal burgerlijke staat;2010;429925;3.27;56335;131;4.29
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2004;39165;1.0;3154;81;0.81
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2005;43130;1.08;4546;105;1.14
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2006;45415;1.13;5032;111;1.25
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2007;43515;1.07;4921;113;1.21
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2008;43550;1.05;5009;115;1.21
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2009;44760;1.06;5335;119;1.26
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Ongehuwd;2010;46685;1.09;5674;122;1.32
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2004;130830;1.87;10870;83;1.55
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2005;122590;1.76;12734;104;1.83
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2006;121635;1.76;13217;109;1.91
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2007;111625;1.62;12921;116;1.88
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2008;109290;1.59;13071;120;1.9
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2009;109110;1.59;13691;125;2.0
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gehuwd/partnerschap;2010;109035;1.59;14053;129;2.05
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2004;215650;24.58;21289;99;24.27
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2005;221575;25.31;26629;120;30.42
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2006;226305;25.91;28515;126;32.65
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2007;219220;25.19;28131;128;32.33
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2008;217320;24.95;27997;129;32.15
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2009;215800;24.87;28689;133;33.06
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2010;208905;24.12;28336;136;32.72
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2004;49735;5.13;4508;91;4.65
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2005;53695;5.57;6134;114;6.36
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2006;56410;5.74;6741;119;6.86
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2007;56325;5.61;6807;121;6.78
312;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2008;59130;5.48;7152;121;6.63
313;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2009;61890;5.61;7708;125;6.99
314;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2010;65300;5.83;8271;127;7.39
315;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2004;352300;2.76;37384;106;2.93
316;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2005;292615;2.29;29519;101;2.31
317;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2006;286560;2.24;30193;105;2.36
318;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2007;297320;2.32;32025;108;2.5
319;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2008;315425;2.43;35373;112;2.73
320;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2009;324560;2.49;37348;115;2.86
321;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2010;339430;2.58;39431;116;3.0
322;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2004;36680;0.94;3947;108;1.01
323;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2005;29875;0.75;3040;102;0.76
324;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2006;28250;0.7;3083;109;0.77
325;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2007;28625;0.7;3284;115;0.81
326;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2008;30490;0.74;3650;120;0.88
327;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2009;30705;0.73;3716;121;0.88
328;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2010;31855;0.74;3905;123;0.91
329;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2004;113475;1.62;9557;84;1.37
330;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2005;97665;1.4;7533;77;1.08
331;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2006;97695;1.41;7958;81;1.15
332;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2007;102340;1.49;8536;83;1.24
333;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2008;107980;1.57;9315;86;1.36
334;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2009;112165;1.64;10019;89;1.46
335;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2010;118575;1.73;10717;90;1.57
336;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2004;164585;18.76;20408;124;23.26
337;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2005;137795;15.74;16623;121;18.99
338;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2006;135215;15.48;16903;125;19.35
339;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2007;140025;16.09;17736;127;20.38
340;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2008;147905;16.98;19501;132;22.39
341;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2009;151240;17.43;20464;135;23.58
342;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2010;155990;18.01;21309;137;24.61
343;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2004;37560;3.87;3472;92;3.58
344;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2005;27275;2.83;2324;85;2.41
345;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2006;25395;2.58;2248;89;2.29
346;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2007;26325;2.62;2469;94;2.46
347;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2008;29050;2.69;2907;100;2.69
348;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2009;30450;2.76;3148;103;2.85
349;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2010;33010;2.95;3500;106;3.13
350;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2004;279410;2.19;12310;44;0.97
351;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2005;280030;2.19;10931;39;0.86
352;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2006;284725;2.22;11333;40;0.88
353;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2007;265615;2.07;10475;39;0.82
354;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2008;231525;1.79;7846;34;0.61
355;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2009;198475;1.52;6423;32;0.49
356;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2010;184745;1.41;5960;32;0.45
357;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2004;28035;0.72;1381;49;0.35
358;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2005;29060;0.73;1279;44;0.32
359;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2006;29745;0.74;1333;45;0.33
360;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2007;28530;0.7;1286;45;0.32
361;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2008;25760;0.62;1075;42;0.26
362;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2009;21845;0.52;893;41;0.21
363;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2010;18960;0.44;757;40;0.18
364;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2004;111105;1.59;4566;41;0.65
365;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2005;109820;1.58;3643;33;0.52
366;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2006;110590;1.6;3559;32;0.51
367;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2007;102960;1.49;3224;31;0.47
368;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2008;92320;1.34;2540;28;0.37
369;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2009;80935;1.18;2164;27;0.32
370;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2010;76990;1.12;2080;27;0.3
371;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2004;116285;13.25;5295;46;6.04
372;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2005;116225;13.28;4975;43;5.68
373;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2006;118705;13.59;5375;45;6.15
374;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2007;109255;12.55;4930;45;5.66
375;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2008;90850;10.43;3395;37;3.9
376;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2009;76000;8.76;2666;35;3.07
377;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2010;69980;8.08;2439;35;2.82
378;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2004;23980;2.47;1068;45;1.1
379;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2005;24930;2.59;1034;41;1.07
380;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2006;25685;2.61;1065;41;1.08
381;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2007;24870;2.48;1035;42;1.03
382;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2008;22595;2.09;836;37;0.77
383;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2009;19690;1.79;702;36;0.64
384;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2010;18810;1.68;684;36;0.61
385;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2004;126765;1.23;13161;104;1.27
386;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2005;115750;1.12;12365;107;1.2
387;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2006;115450;1.12;12533;109;1.21
388;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2007;113625;1.1;12364;109;1.2
389;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2008;115645;1.11;12721;110;1.23
390;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2009;113045;1.09;13142;116;1.26
391;Totaal mannen en vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2010;116400;1.12;14000;120;1.34
392;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2004;29520;0.79;3307;112;0.88
393;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2005;30440;0.79;3506;115;0.92
394;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2006;32110;0.83;3806;119;0.98
395;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2007;32915;0.84;3930;119;1.0
396;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2008;34520;0.87;4231;123;1.06
397;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2009;34655;0.85;4408;127;1.08
398;Totaal mannen en vrouwen;18 tot 65 jaar;0;Ongehuwd;2010;36055;0.87;4713;131;1.13
399;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2004;60790;1.08;5345;88;0.95
400;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2005;50265;0.9;4358;87;0.78
401;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2006;47965;0.87;4144;86;0.75
402;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2007;45260;0.83;3901;86;0.72
403;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2008;43890;0.82;3749;85;0.7
404;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2009;40685;0.77;3732;92;0.7
405;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2010;40360;0.77;3915;97;0.75
406;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2004;8715;5.77;1098;126;7.27
407;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2005;7845;5.26;1050;134;7.04
408;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2006;7635;5.18;1046;137;7.1
409;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2007;7380;5.08;997;135;6.86
410;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2008;7365;5.13;983;133;6.84
411;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2009;7100;5.05;1010;142;7.19
412;Totaal mannen en vrouwen;18 tot 65 jaar;0;Verweduwd;2010;7355;5.32;1033;140;7.47
413;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2004;27740;3.4;3411;123;4.18
414;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2005;27200;3.4;3451;127;4.31
415;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2006;27735;3.42;3536;128;4.36
416;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2007;28065;3.41;3535;126;4.3
417;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2008;29870;3.38;3758;126;4.25
418;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2009;30605;3.41;3991;130;4.45
419;Totaal mannen en vrouwen;18 tot 65 jaar;0;Gescheiden;2010;32630;3.62;4339;133;4.81
420;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2004;35795;0.35;3020;84;0.29
421;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2005;46900;0.45;4746;101;0.46
422;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2006;50020;0.48;5164;103;0.5
423;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2007;49930;0.48;5235;105;0.51
424;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2008;51180;0.49;5469;107;0.53
425;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2009;53320;0.51;5968;112;0.57
426;Totaal mannen en vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2010;57000;0.55;6540;115;0.63
427;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2004;7120;0.19;588;83;0.16
428;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2005;11745;0.31;1139;97;0.3
429;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2006;14090;0.36;1382;98;0.36
430;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2007;14900;0.38;1479;99;0.38
431;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2008;15715;0.39;1608;102;0.4
432;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2009;17010;0.42;1829;108;0.45
433;Totaal mannen en vrouwen;18 tot 65 jaar;1;Ongehuwd;2010;18910;0.46;2086;110;0.5
434;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2004;17550;0.31;1401;80;0.25
435;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2005;18030;0.32;1749;97;0.31
436;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2006;16990;0.31;1678;99;0.31
437;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2007;15465;0.29;1581;102;0.29
438;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2008;14585;0.27;1518;104;0.28
439;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2009;14230;0.27;1563;110;0.3
440;Totaal mannen en vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2010;14225;0.27;1629;115;0.31
441;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2004;2880;1.91;264;92;1.75
442;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2005;3790;2.54;404;106;2.71
443;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2006;3785;2.57;417;110;2.83
444;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2007;3725;2.56;412;111;2.84
445;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2008;3700;2.57;414;112;2.88
446;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2009;3675;2.61;432;118;3.08
447;Totaal mannen en vrouwen;18 tot 65 jaar;1;Verweduwd;2010;3755;2.71;440;117;3.18
