ID;SIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
287;Retail trade, no dispensing chemists;2003 4th quarter;106.1;102.0;104.1;-3.5;-1.1;-2.4
288;Retail trade, no dispensing chemists;2003;100.8;102.4;98.4;-1.7;-0.7;-1.0
289;Retail trade, no dispensing chemists;2004 January;93.7;99.4;94.3;-1.8;-1.9;0.1
290;Retail trade, no dispensing chemists;2004 February;85.9;100.2;85.8;-4.3;-2.1;-2.3
291;Retail trade, no dispensing chemists;2004 March;98.1;101.9;96.2;-2.7;-2.4;-0.3
292;Retail trade, no dispensing chemists;2004 1st quarter;92.6;100.5;92.1;-2.9;-2.1;-0.8
293;Retail trade, no dispensing chemists;2004 April;102.3;102.2;100.2;-0.3;-1.6;1.4
294;Retail trade, no dispensing chemists;2004 May;102.3;102.2;100.1;-5.2;-1.3;-4.0
295;Retail trade, no dispensing chemists;2004 June;101.5;100.8;100.8;2.2;-1.4;3.7
296;Retail trade, no dispensing chemists;2004 2nd quarter;102.1;101.7;100.3;-1.2;-1.5;0.3
297;Retail trade, no dispensing chemists;2004 July;102.1;99.2;103.0;2.2;-1.6;3.9
298;Retail trade, no dispensing chemists;2004 August;92.9;99.8;93.2;-3.9;-1.5;-2.4
299;Retail trade, no dispensing chemists;2004 September;98.3;101.7;96.7;0.0;-1.7;1.7
300;Retail trade, no dispensing chemists;2004 3rd quarter;97.8;100.2;97.6;-0.5;-1.6;1.1
301;Retail trade, no dispensing chemists;2004 October;101.5;101.8;99.7;-4.6;-1.0;-3.7
302;Retail trade, no dispensing chemists;2004 November;97.5;101.1;96.5;-1.3;-1.1;-0.2
303;Retail trade, no dispensing chemists;2004 December;114.8;99.1;115.8;1.5;-1.7;3.2
304;Retail trade, no dispensing chemists;2004 4th quarter;104.6;100.7;103.9;-1.4;-1.3;-0.2
305;Retail trade, no dispensing chemists;2004;99.3;100.8;98.5;-1.5;-1.6;0.1
306;Retail trade, no dispensing chemists;2005 January;87.7;97.6;89.9;-6.4;-1.8;-4.7
307;Retail trade, no dispensing chemists;2005 February;84.2;99.1;85.0;-1.9;-1.1;-0.9
308;Retail trade, no dispensing chemists;2005 March;99.9;101.1;98.8;1.9;-0.8;2.7
309;Retail trade, no dispensing chemists;2005 1st quarter;90.6;99.3;91.3;-2.1;-1.2;-0.9
310;Retail trade, no dispensing chemists;2005 April;100.2;101.0;99.3;-2.1;-1.2;-0.9
311;Retail trade, no dispensing chemists;2005 May;98.7;100.8;97.9;-3.5;-1.4;-2.1
312;Retail trade, no dispensing chemists;2005 June;104.1;99.9;104.1;2.5;-0.8;3.3
313;Retail trade, no dispensing chemists;2005 2nd quarter;101.0;100.6;100.4;-1.0;-1.1;0.1
314;Retail trade, no dispensing chemists;2005 July;100.5;98.4;102.1;-1.6;-0.8;-0.9
315;Retail trade, no dispensing chemists;2005 August;96.8;99.2;97.6;4.2;-0.6;4.8
316;Retail trade, no dispensing chemists;2005 September;101.9;101.3;100.6;3.7;-0.4;4.1
317;Retail trade, no dispensing chemists;2005 3rd quarter;99.7;99.6;100.1;2.0;-0.6;2.6
318;Retail trade, no dispensing chemists;2005 October;103.4;101.3;102.1;1.9;-0.5;2.4
319;Retail trade, no dispensing chemists;2005 November;102.7;100.7;101.9;5.2;-0.4;5.6
320;Retail trade, no dispensing chemists;2005 December;119.9;99.6;120.3;4.4;0.5;3.9
321;Retail trade, no dispensing chemists;2005 4th quarter;108.6;100.5;108.1;3.8;-0.1;4.0
322;Retail trade, no dispensing chemists;2005;100.0;100.0;100.0;0.7;-0.8;1.5
323;Retail trade, no dispensing chemists;2006 January;93.1;98.6;94.5;6.2;1.0;5.1
324;Retail trade, no dispensing chemists;2006 February;88.3;99.7;88.6;4.9;0.6;4.2
325;Retail trade, no dispensing chemists;2006 March;105.4;101.6;103.7;5.5;0.5;5.0
326;Retail trade, no dispensing chemists;2006 1st quarter;95.6;100.0;95.6;5.5;0.7;4.8
327;Retail trade, no dispensing chemists;2006 April;105.2;102.4;102.8;5.0;1.5;3.5
328;Retail trade, no dispensing chemists;2006 May;110.7;102.4;108.1;12.2;1.6;10.4
329;Retail trade, no dispensing chemists;2006 June;110.8;101.4;109.2;6.5;1.5;4.9
330;Retail trade, no dispensing chemists;2006 2nd quarter;108.9;102.1;106.7;7.9;1.5;6.2
331;Retail trade, no dispensing chemists;2006 July;103.1;99.4;103.8;2.7;1.0;1.6
332;Retail trade, no dispensing chemists;2006 August;105.9;100.8;105.1;9.4;1.6;7.6
333;Retail trade, no dispensing chemists;2006 September;106.2;101.9;104.2;4.2;0.6;3.5
334;Retail trade, no dispensing chemists;2006 3rd quarter;105.1;100.7;104.3;5.3;1.1;4.2
335;Retail trade, no dispensing chemists;2006 October;105.4;101.5;103.8;1.9;0.3;1.6
336;Retail trade, no dispensing chemists;2006 November;108.0;101.4;106.6;5.2;0.6;4.6
337;Retail trade, no dispensing chemists;2006 December;121.9;100.4;121.4;1.7;0.8;0.9
338;Retail trade, no dispensing chemists;2006 4th quarter;111.8;101.1;110.6;2.9;0.6;2.3
339;Retail trade, no dispensing chemists;2006;105.3;101.0;104.3;5.4;1.0;4.3
340;Retail trade, no dispensing chemists;2007 January;96.7;98.8;97.9;3.9;0.2;3.7
341;Retail trade, no dispensing chemists;2007 February;92.2;99.9;92.3;4.4;0.1;4.2
342;Retail trade, no dispensing chemists;2007 March;112.5;102.5;109.8;6.8;0.9;5.9
343;Retail trade, no dispensing chemists;2007 1st quarter;100.5;100.4;100.1;5.1;0.4;4.7
344;Retail trade, no dispensing chemists;2007 April;109.0;103.4;105.4;3.6;0.9;2.6
345;Retail trade, no dispensing chemists;2007 May;113.2;103.3;109.7;2.2;0.8;1.4
346;Retail trade, no dispensing chemists;2007 June;116.0;102.0;113.7;4.7;0.6;4.1
347;Retail trade, no dispensing chemists;2007 2nd quarter;112.8;102.9;109.6;3.5;0.8;2.7
348;Retail trade, no dispensing chemists;2007 July;106.6;100.6;106.0;3.3;1.1;2.1
349;Retail trade, no dispensing chemists;2007 August;108.2;100.8;107.3;2.2;0.0;2.2
350;Retail trade, no dispensing chemists;2007 September;108.0;102.6;105.2;1.7;0.7;1.0
351;Retail trade, no dispensing chemists;2007 3rd quarter;107.6;101.3;106.2;2.4;0.6;1.8
352;Retail trade, no dispensing chemists;2007 October;112.1;103.1;108.7;6.4;1.5;4.8
353;Retail trade, no dispensing chemists;2007 November;113.1;103.7;109.1;4.7;2.3;2.4
354;Retail trade, no dispensing chemists;2007 December;126.1;102.5;123.1;3.4;2.1;1.4
355;Retail trade, no dispensing chemists;2007 4th quarter;117.1;103.1;113.6;4.8;2.0;2.8
356;Retail trade, no dispensing chemists;2007;109.5;101.9;107.4;3.9;0.9;3.0
357;Retail trade, no dispensing chemists;2008 January;101.9;101.4;100.5;5.4;2.6;2.7
358;Retail trade, no dispensing chemists;2008 February;101.9;103.0;99.0;10.5;3.1;7.2
359;Retail trade, no dispensing chemists;2008 March;110.2;105.8;104.2;-2.1;3.2;-5.1
360;Retail trade, no dispensing chemists;2008 1st quarter;104.6;103.4;101.3;4.1;3.0;1.1
361;Retail trade, no dispensing chemists;2008 April;113.7;106.2;107.1;4.3;2.7;1.6
362;Retail trade, no dispensing chemists;2008 May;123.2;107.0;115.2;8.8;3.6;5.0
363;Retail trade, no dispensing chemists;2008 June;113.9;106.1;107.4;-1.8;4.0;-5.6
364;Retail trade, no dispensing chemists;2008 2nd quarter;117.0;106.4;109.9;3.7;3.4;0.3
365;Retail trade, no dispensing chemists;2008 July;113.3;104.4;108.5;6.3;3.8;2.4
366;Retail trade, no dispensing chemists;2008 August;110.9;104.6;106.0;2.4;3.7;-1.2
367;Retail trade, no dispensing chemists;2008 September;111.1;106.1;104.6;2.8;3.4;-0.6
368;Retail trade, no dispensing chemists;2008 3rd quarter;111.7;105.0;106.4;3.9;3.7;0.2
369;Retail trade, no dispensing chemists;2008 October;117.9;105.7;111.5;5.2;2.6;2.5
370;Retail trade, no dispensing chemists;2008 November;110.5;105.1;105.2;-2.3;1.3;-3.6
371;Retail trade, no dispensing chemists;2008 December;127.6;103.1;123.8;1.1;0.6;0.6
372;Retail trade, no dispensing chemists;2008 4th quarter;118.6;104.6;113.4;1.3;1.5;-0.2
373;Retail trade, no dispensing chemists;2008;113.0;104.9;107.8;3.2;2.9;0.3
374;Retail trade, no dispensing chemists;2009 January;101.9;101.7;100.2;0.0;0.3;-0.3
375;Retail trade, no dispensing chemists;2009 February;93.8;103.3;90.8;-8.0;0.3;-8.2
376;Retail trade, no dispensing chemists;2009 March;104.6;106.0;98.7;-5.1;0.2;-5.3
377;Retail trade, no dispensing chemists;2009 1st quarter;100.1;103.7;96.6;-4.3;0.3;-4.6
378;Retail trade, no dispensing chemists;2009 April;110.9;106.3;104.3;-2.5;0.1;-2.6
379;Retail trade, no dispensing chemists;2009 May;112.6;106.4;105.8;-8.6;-0.5;-8.2
380;Retail trade, no dispensing chemists;2009 June;109.1;105.3;103.5;-4.3;-0.7;-3.6
381;Retail trade, no dispensing chemists;2009 2nd quarter;110.8;106.0;104.5;-5.2;-0.4;-4.9
382;Retail trade, no dispensing chemists;2009 July;109.5;102.9;106.4;-3.4;-1.4;-2.0
383;Retail trade, no dispensing chemists;2009 August;102.4;103.8;98.6;-7.6;-0.7;-7.0
384;Retail trade, no dispensing chemists;2009 September;105.4;105.4;100.1;-5.1;-0.7;-4.4
385;Retail trade, no dispensing chemists;2009 3rd quarter;105.8;104.0;101.7;-5.3;-1.0;-4.4
386;Retail trade, no dispensing chemists;2009 October;112.6;105.8;106.5;-4.4;0.1;-4.5
387;Retail trade, no dispensing chemists;2009 November;103.8;105.8;98.1;-6.1;0.7;-6.7
388;Retail trade, no dispensing chemists;2009 December;124.4;104.4;119.2;-2.5;1.2;-3.7
389;Retail trade, no dispensing chemists;2009 4th quarter;113.6;105.3;107.9;-4.2;0.7;-4.9
390;Retail trade, no dispensing chemists;2009;107.6;104.8;102.7;-4.8;-0.1;-4.7
391;Retail trade, no dispensing chemists;2010 January;97.7;103.2;94.6;-4.2;1.5;-5.6
392;Retail trade, no dispensing chemists;2010 February;90.8;104.5;86.9;-3.2;1.2;-4.3
393;Retail trade, no dispensing chemists;2010 March;107.8;107.7;100.0;3.0;1.6;1.4
394;Retail trade, no dispensing chemists;2010 1st quarter;98.7;105.2;93.9;-1.4;1.4;-2.8
395;Retail trade, no dispensing chemists;2010 April;110.6;108.0;102.4;-0.2;1.6;-1.8
396;Retail trade, no dispensing chemists;2010 May;110.4;107.8;102.5;-1.9;1.3;-3.1
397;Retail trade, no dispensing chemists;2010 June;111.1;106.3;104.5;1.9;0.9;1.0
398;Retail trade, no dispensing chemists;2010 2nd quarter;110.7;107.4;103.1;-0.1;1.3;-1.3
399;Retail trade, no dispensing chemists;2010 July;110.5;104.6;105.7;0.9;1.7;-0.7
400;Retail trade, no dispensing chemists;2010 August;102.9;105.0;98.0;0.5;1.1;-0.6
401;Retail trade, no dispensing chemists;2010 September;108.5;106.7;101.7;3.0;1.3;1.6
402;Retail trade, no dispensing chemists;2010 3rd quarter;107.3;105.4;101.8;1.5;1.4;0.1
403;Retail trade, no dispensing chemists;2010 October;110.9;107.2;103.4;-1.6;1.3;-2.9
404;Retail trade, no dispensing chemists;2010 November;108.7;107.2;101.5;4.7;1.3;3.4
405;Retail trade, no dispensing chemists;2010 December;125.2;106.5;117.6;0.6;2.0;-1.4
406;Retail trade, no dispensing chemists;2010 4th quarter;114.9;106.9;107.5;1.1;1.5;-0.4
407;Retail trade, no dispensing chemists;2010;107.9;106.2;101.6;0.3;1.4;-1.1
408;Retail trade, no dispensing chemists;2011 January;98.5;105.3;93.6;0.8;2.0;-1.1
409;Retail trade, no dispensing chemists;2011 February;94.1;106.8;88.1;3.7;2.2;1.5
410;Retail trade, no dispensing chemists;2011 March;109.5;109.9;99.6;1.6;2.0;-0.4
411;Retail trade, no dispensing chemists;2011 1st quarter;100.7;107.3;93.8;2.0;2.1;-0.1
412;Retail trade, no dispensing chemists;2011 April;114.4;110.8;103.3;3.4;2.5;0.8
413;Retail trade, no dispensing chemists;2011 May;111.3;110.7;100.6;0.8;2.7;-1.8
414;Retail trade, no dispensing chemists;2011 June;111.2;109.0;102.0;0.1;2.6;-2.4
415;Retail trade, no dispensing chemists;2011 2nd quarter;112.3;110.1;101.9;1.4;2.6;-1.2
416;Retail trade, no dispensing chemists;2011 July;109.9;107.6;102.1;-0.6;2.9;-3.4
417;Retail trade, no dispensing chemists;2011 August;105.6;107.9;97.9;2.6;2.8;-0.1
418;Retail trade, no dispensing chemists;2011 September;107.8;110.1;97.9;-0.7;3.2;-3.8
419;Retail trade, no dispensing chemists;2011 3rd quarter;107.8;108.5;99.3;0.4;2.9;-2.5
420;Retail trade, no dispensing chemists;2011 October;109.1;110.4;98.9;-1.5;2.9;-4.3
421;Retail trade, no dispensing chemists;2011 November;110.1;110.3;99.8;1.3;2.9;-1.7
422;Retail trade, no dispensing chemists;2011 December;126.7;109.1;116.1;1.2;2.5;-1.3
423;Retail trade, no dispensing chemists;2011 4th quarter;115.3;109.9;104.9;0.3;2.8;-2.4
424;Retail trade, no dispensing chemists;2011;109.0;109.0;100.0;1.0;2.6;-1.6
425;Retail trade, no dispensing chemists;2012 January;99.3;108.0;91.9;0.8;2.6;-1.8
426;Retail trade, no dispensing chemists;2012 February;95.0;109.7;86.6;0.9;2.7;-1.7
427;Retail trade, no dispensing chemists;2012 March;112.1;113.0;99.3;2.4;2.7;-0.4
428;Retail trade, no dispensing chemists;2012 1st quarter;102.1;110.2;92.7;1.4;2.7;-1.2
429;Retail trade, no dispensing chemists;2012 April;104.5;113.1;92.4;-8.7;2.1;-10.5
430;Retail trade, no dispensing chemists;2012 May;113.2;112.7;100.5;1.7;1.8;-0.1
431;Retail trade, no dispensing chemists;2012 June;112.3;111.1;101.1;1.1;1.9;-0.9
432;Retail trade, no dispensing chemists;2012 2nd quarter;110.0;112.3;98.0;-2.0;1.9;-3.9
433;Retail trade, no dispensing chemists;2012 July;105.4;109.4;96.4;-4.0;1.7;-5.6
434;Retail trade, no dispensing chemists;2012 August;106.5;110.0;96.9;0.9;1.9;-1.0
435;Retail trade, no dispensing chemists;2012 September;107.6;112.2;96.0;-0.2;1.8;-1.9
436;Retail trade, no dispensing chemists;2012 3rd quarter;106.5;110.5;96.4;-1.1;1.8;-2.9
437;Retail trade, no dispensing chemists;2012 October;109.1;113.5;96.2;0.0;2.8;-2.8
438;Retail trade, no dispensing chemists;2012 November;108.4;113.2;95.8;-1.5;2.6;-4.1
439;Retail trade, no dispensing chemists;2012 December;121.6;112.2;108.4;-4.1;2.8;-6.7
440;Retail trade, no dispensing chemists;2012 4th quarter;113.0;113.0;100.1;-2.0;2.8;-4.6
441;Retail trade, no dispensing chemists;2012;107.9;111.5;96.8;-1.0;2.3;-3.2
442;Shops selling food;2000 January;79.3;92.1;86.1;;;
443;Shops selling food;2000 February;80.7;91.5;88.3;;;
444;Shops selling food;2000 March;91.2;91.5;99.6;;;
445;Shops selling food;2000 1st quarter;83.7;91.7;91.3;;;
446;Shops selling food;2000 April;88.3;91.6;96.4;;;
447;Shops selling food;2000 May;89.3;91.7;97.4;;;
448;Shops selling food;2000 June;93.6;92.0;101.8;;;
449;Shops selling food;2000 2nd quarter;90.4;91.7;98.6;;;
450;Shops selling food;2000 July;87.0;91.7;94.9;;;
451;Shops selling food;2000 August;89.8;91.9;97.7;;;
452;Shops selling food;2000 September;90.9;92.3;98.6;;;
453;Shops selling food;2000 3rd quarter;89.3;92.0;97.1;;;
454;Shops selling food;2000 October;86.3;92.9;92.9;;;
455;Shops selling food;2000 November;91.8;93.6;98.1;;;
456;Shops selling food;2000 December;106.7;94.0;113.5;;;
457;Shops selling food;2000 4th quarter;94.9;93.5;101.5;;;
458;Shops selling food;2000;89.6;92.2;97.1;;;
459;Shops selling food;2001 January;86.3;95.4;90.5;8.9;3.6;5.1
460;Shops selling food;2001 February;84.4;96.1;87.8;4.5;5.1;-0.5
461;Shops selling food;2001 March;101.0;97.6;103.5;10.8;6.6;3.9
462;Shops selling food;2001 1st quarter;90.6;96.4;94.0;8.2;5.1;2.9
463;Shops selling food;2001 April;89.7;98.7;90.9;1.6;7.8;-5.7
464;Shops selling food;2001 May;98.1;99.1;99.0;9.8;8.1;1.6
465;Shops selling food;2001 June;99.9;98.9;101.0;6.7;7.5;-0.8
466;Shops selling food;2001 2nd quarter;95.9;98.9;97.0;6.1;7.8;-1.6
467;Shops selling food;2001 July;91.3;99.0;92.3;4.9;8.0;-2.8
468;Shops selling food;2001 August;98.6;99.1;99.5;9.8;7.8;1.8
469;Shops selling food;2001 September;92.0;99.7;92.3;1.2;8.1;-6.3
470;Shops selling food;2001 3rd quarter;94.0;99.3;94.7;5.3;8.0;-2.5
471;Shops selling food;2001 October;95.0;99.7;95.3;10.1;7.3;2.6
472;Shops selling food;2001 November;100.1;99.4;100.8;9.1;6.2;2.7
473;Shops selling food;2001 December;109.3;100.1;109.2;2.5;6.4;-3.7
474;Shops selling food;2001 4th quarter;101.5;99.7;101.8;6.9;6.6;0.3
475;Shops selling food;2001;95.5;98.6;96.9;6.6;6.9;-0.3
476;Shops selling food;2002 January;93.0;102.0;91.2;7.7;7.0;0.7
477;Shops selling food;2002 February;88.5;102.1;86.7;4.9;6.2;-1.2
478;Shops selling food;2002 March;101.7;102.2;99.5;0.7;4.7;-3.9
479;Shops selling food;2002 1st quarter;94.4;102.1;92.5;4.2;6.0;-1.6
480;Shops selling food;2002 April;96.8;102.2;94.8;7.9;3.6;4.2
481;Shops selling food;2002 May;106.4;102.4;104.0;8.5;3.2;5.1
482;Shops selling food;2002 June;98.5;102.1;96.4;-1.5;3.2;-4.6
483;Shops selling food;2002 2nd quarter;100.6;102.2;98.4;4.9;3.3;1.5
484;Shops selling food;2002 July;97.8;102.6;95.3;7.1;3.6;3.3
485;Shops selling food;2002 August;105.2;102.0;103.1;6.6;2.9;3.7
486;Shops selling food;2002 September;94.2;102.7;91.7;2.4;3.1;-0.7
487;Shops selling food;2002 3rd quarter;99.1;102.4;96.7;5.4;3.2;2.1
488;Shops selling food;2002 October;100.4;101.7;98.8;5.7;2.0;3.6
489;Shops selling food;2002 November;103.4;101.3;102.1;3.3;1.9;1.3
490;Shops selling food;2002 December;110.6;101.6;108.9;1.2;1.5;-0.3
491;Shops selling food;2002 4th quarter;104.8;101.5;103.2;3.3;1.8;1.4
492;Shops selling food;2002;99.7;102.1;97.7;4.4;3.6;0.8
493;Shops selling food;2003 January;98.8;102.4;96.5;6.2;0.4;5.9
494;Shops selling food;2003 February;90.9;102.7;88.6;2.7;0.6;2.1
495;Shops selling food;2003 March;99.4;103.6;95.9;-2.3;1.4;-3.6
496;Shops selling food;2003 1st quarter;96.4;102.9;93.7;2.1;0.8;1.3
497;Shops selling food;2003 April;100.5;104.0;96.7;3.8;1.7;2.0
498;Shops selling food;2003 May;109.5;103.9;105.4;2.8;1.5;1.3
499;Shops selling food;2003 June;98.1;104.2;94.1;-0.4;2.1;-2.4
500;Shops selling food;2003 2nd quarter;102.7;104.0;98.7;2.1;1.8;0.3
501;Shops selling food;2003 July;101.6;104.0;97.7;3.9;1.4;2.5
502;Shops selling food;2003 August;103.0;104.4;98.6;-2.1;2.4;-4.4
503;Shops selling food;2003 September;97.0;105.1;92.4;3.0;2.3;0.7
504;Shops selling food;2003 3rd quarter;100.6;104.5;96.2;1.5;2.0;-0.5
505;Shops selling food;2003 October;104.7;104.0;100.7;4.3;2.3;1.9
506;Shops selling food;2003 November;98.7;102.4;96.4;-4.6;1.0;-5.6
507;Shops selling food;2003 December;112.3;101.4;110.7;1.5;-0.2;1.7
508;Shops selling food;2003 4th quarter;105.2;102.6;102.5;0.4;1.1;-0.7
509;Shops selling food;2003;101.2;103.5;97.8;1.5;1.4;0.1
510;Shops selling food;2004 January;100.7;101.7;99.0;1.9;-0.6;2.5
511;Shops selling food;2004 February;90.4;101.4;89.1;-0.6;-1.2;0.6
512;Shops selling food;2004 March;99.0;101.5;97.6;-0.4;-2.0;1.7
513;Shops selling food;2004 1st quarter;96.7;101.6;95.2;0.3;-1.3;1.6
514;Shops selling food;2004 April;103.6;101.9;101.7;3.0;-2.0;5.1
515;Shops selling food;2004 May;101.3;101.9;99.4;-7.5;-1.9;-5.7
516;Shops selling food;2004 June;100.3;101.7;98.6;2.2;-2.4;4.8
517;Shops selling food;2004 2nd quarter;101.7;101.8;99.9;-1.0;-2.1;1.2
518;Shops selling food;2004 July;104.8;101.3;103.4;3.1;-2.6;5.8
519;Shops selling food;2004 August;94.6;100.5;94.1;-8.2;-3.8;-4.6
520;Shops selling food;2004 September;96.8;100.5;96.3;-0.3;-4.4;4.3
521;Shops selling food;2004 3rd quarter;98.7;100.8;98.0;-1.8;-3.6;1.8
522;Shops selling food;2004 October;99.9;100.0;99.8;-4.6;-3.8;-0.8
523;Shops selling food;2004 November;96.4;99.3;97.1;-2.3;-3.0;0.7
524;Shops selling food;2004 December;118.5;99.6;119.0;5.5;-1.8;7.5
525;Shops selling food;2004 4th quarter;104.9;99.6;105.3;-0.3;-2.9;2.7
526;Shops selling food;2004;100.5;100.9;99.6;-0.7;-2.5;1.8
527;Shops selling food;2005 January;91.4;99.6;91.7;-9.2;-2.1;-7.3
528;Shops selling food;2005 February;89.3;100.4;89.0;-1.2;-1.0;-0.1
529;Shops selling food;2005 March;103.8;100.9;102.9;4.8;-0.6;5.4
530;Shops selling food;2005 1st quarter;94.8;100.3;94.5;-1.9;-1.2;-0.7
531;Shops selling food;2005 April;99.9;99.8;100.1;-3.6;-2.0;-1.6
532;Shops selling food;2005 May;98.0;100.5;97.6;-3.2;-1.4;-1.8
533;Shops selling food;2005 June;102.6;100.5;102.1;2.3;-1.2;3.6
534;Shops selling food;2005 2nd quarter;100.2;100.3;99.9;-1.5;-1.5;0.0
535;Shops selling food;2005 July;101.5;100.0;101.5;-3.2;-1.3;-1.9
536;Shops selling food;2005 August;96.3;100.3;96.0;1.8;-0.2;2.0
537;Shops selling food;2005 September;100.3;99.0;101.3;3.7;-1.4;5.2
538;Shops selling food;2005 3rd quarter;99.4;99.8;99.6;0.7;-1.0;1.7
539;Shops selling food;2005 October;98.0;99.3;98.6;-1.9;-0.7;-1.2
540;Shops selling food;2005 November;99.2;99.7;99.5;2.9;0.4;2.5
541;Shops selling food;2005 December;119.6;100.0;119.7;1.0;0.4;0.6
542;Shops selling food;2005 4th quarter;105.6;99.7;106.0;0.7;0.0;0.6
543;Shops selling food;2005;100.0;100.0;100.0;-0.5;-0.9;0.4
544;Shops selling food;2006 January;94.1;100.7;93.4;3.0;1.1;1.8
545;Shops selling food;2006 February;91.8;101.0;90.9;2.7;0.6;2.1
546;Shops selling food;2006 March;107.1;101.2;105.8;3.1;0.3;2.9
547;Shops selling food;2006 1st quarter;97.6;101.0;96.7;3.0;0.7;2.3
548;Shops selling food;2006 April;102.2;101.7;100.5;2.3;1.9;0.5
549;Shops selling food;2006 May;105.0;101.5;103.4;7.1;1.1;6.0
550;Shops selling food;2006 June;109.8;102.0;107.6;7.0;1.5;5.4
551;Shops selling food;2006 2nd quarter;105.7;101.7;103.9;5.5;1.5;4.0
552;Shops selling food;2006 July;102.9;101.6;101.2;1.4;1.6;-0.2
553;Shops selling food;2006 August;102.9;102.2;100.7;6.8;1.9;4.8
554;Shops selling food;2006 September;106.2;102.2;103.9;5.9;3.2;2.6
555;Shops selling food;2006 3rd quarter;104.0;102.0;101.9;4.6;2.2;2.4
556;Shops selling food;2006 October;99.5;101.4;98.1;1.6;2.1;-0.5
557;Shops selling food;2006 November;103.5;101.7;101.8;4.3;2.0;2.3
558;Shops selling food;2006 December;119.7;101.8;117.6;0.0;1.8;-1.7
559;Shops selling food;2006 4th quarter;107.6;101.6;105.9;1.8;2.0;-0.1
