ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
130;Totaal mannen en vrouwen;0;2;Autochtonen;Gehuwd;Ooit gescheiden;2005;364600.0;5500.0;39900.0;7900.0;29.0;6200.0;45400.0;11000.0;40.0;55.0;11700.0;85300.0;18900.0;69.0
131;Totaal mannen en vrouwen;0;2;Autochtonen;Gehuwd;Nooit gescheiden;2005;4287700.0;5000.0;34500.0;8000.0;30.0;5400.0;36700.0;12000.0;45.0;71.0;10400.0;71200.0;20000.0;75.0
132;Totaal mannen en vrouwen;0;2;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;4158700.0;3500.0;19500.0;10200.0;52.0;2100.0;13200.0;6600.0;34.0;21.0;5600.0;32700.0;16800.0;86.0
133;Totaal mannen en vrouwen;0;2;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;662900.0;6700.0;47500.0;10000.0;39.0;4500.0;31700.0;9200.0;35.0;34.0;11200.0;79200.0;19200.0;74.0
134;Totaal mannen en vrouwen;0;2;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;3495800.0;3000.0;14200.0;10300.0;56.0;1700.0;9700.0;6000.0;33.0;19.0;4700.0;23900.0;16300.0;89.0
135;Totaal mannen en vrouwen;0;2;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;3406250.0;2800.0;11800.0;10300.0;57.0;1500.0;7900.0;6000.0;33.0;18.0;4300.0;19700.0;16300.0;90.0
136;Totaal mannen en vrouwen;0;2;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
137;Totaal mannen en vrouwen;0;2;Autochtonen;Ongehuwd;Nooit gescheiden;2005;3372300.0;2700.0;11600.0;10300.0;57.0;1500.0;7700.0;5900.0;33.0;18.0;4200.0;19300.0;16200.0;90.0
138;Totaal mannen en vrouwen;0;2;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;619300.0;6700.0;47900.0;10000.0;39.0;4500.0;31700.0;9100.0;35.0;33.0;11200.0;79600.0;19100.0;74.0
139;Totaal mannen en vrouwen;0;2;Autochtonen;Gescheiden;Ooit gescheiden;2005;616000.0;6700.0;47900.0;10000.0;39.0;4500.0;31700.0;9100.0;35.0;33.0;11200.0;79600.0;19100.0;74.0
140;Totaal mannen en vrouwen;0;2;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
141;Totaal mannen en vrouwen;0;2;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;133150.0;8800.0;84400.0;10600.0;36.0;6700.0;62200.0;9000.0;31.0;58.0;15500.0;146600.0;19600.0;67.0
142;Totaal mannen en vrouwen;0;2;Autochtonen;Verweduwd;Ooit gescheiden;2005;12900.0;8600.0;82600.0;10500.0;39.0;5500.0;51600.0;7000.0;26.0;42.0;14100.0;134200.0;17500.0;65.0
143;Totaal mannen en vrouwen;0;2;Autochtonen;Verweduwd;Nooit gescheiden;2005;120250.0;8800.0;84600.0;10700.0;36.0;6800.0;63300.0;9300.0;31.0;59.0;15600.0;147900.0;20000.0;67.0
144;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;2210850.0;3000.0;17200.0;8400.0;47.0;2000.0;13000.0;4700.0;27.0;22.0;5000.0;30200.0;13100.0;74.0
145;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;338350.0;4500.0;30200.0;8000.0;37.0;2700.0;19800.0;5500.0;25.0;23.0;7200.0;50000.0;13500.0;62.0
146;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;1872500.0;2700.0;14900.0;8400.0;50.0;1800.0;11800.0;4600.0;27.0;22.0;4500.0;26700.0;13000.0;77.0
147;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;983750.0;3400.0;22000.0;7000.0;33.0;2900.0;20300.0;6400.0;30.0;38.0;6300.0;42300.0;13400.0;63.0
148;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;113200.0;3800.0;25900.0;6800.0;30.0;3400.0;25000.0;6300.0;28.0;36.0;7200.0;50900.0;13100.0;58.0
149;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;870500.0;3400.0;21500.0;7000.0;33.0;2900.0;19600.0;6400.0;30.0;38.0;6300.0;41100.0;13400.0;63.0
150;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;1227100.0;2600.0;13400.0;9500.0;65.0;1200.0;7200.0;3400.0;23.0;9.0;3800.0;20600.0;12900.0;88.0
151;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;225150.0;4800.0;32300.0;8700.0;41.0;2400.0;17200.0;5000.0;24.0;16.0;7200.0;49500.0;13700.0;65.0
152;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;1001950.0;2100.0;9100.0;9700.0;73.0;900.0;5000.0;3100.0;23.0;8.0;3000.0;14100.0;12800.0;96.0
153;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;980950.0;2000.0;7900.0;9700.0;75.0;800.0;4200.0;3000.0;23.0;7.0;2800.0;12100.0;12700.0;98.0
154;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
155;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;974850.0;2000.0;7900.0;9700.0;75.0;800.0;4100.0;3000.0;23.0;7.0;2800.0;12000.0;12700.0;98.0
156;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;218200.0;4800.0;32100.0;8700.0;41.0;2400.0;16800.0;5000.0;23.0;16.0;7200.0;48900.0;13700.0;64.0
157;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;215650.0;4800.0;32300.0;8700.0;41.0;2400.0;16900.0;5000.0;24.0;16.0;7200.0;49200.0;13700.0;65.0
158;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
159;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;27950.0;6200.0;57400.0;8600.0;36.0;4200.0;40400.0;5500.0;23.0;32.0;10400.0;97800.0;14100.0;59.0
160;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;3450.0;6200.0;57400.0;8400.0;34.0;4000.0;38600.0;5300.0;21.0;31.0;10200.0;96000.0;13700.0;55.0
161;Totaal mannen en vrouwen;0;1;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;24500.0;6200.0;57400.0;8600.0;36.0;4300.0;40600.0;5500.0;23.0;32.0;10500.0;98000.0;14100.0;59.0
162;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;1364950.0;2700.0;15500.0;7600.0;46.0;1500.0;9800.0;3700.0;23.0;18.0;4200.0;25300.0;11300.0;69.0
163;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;247050.0;3900.0;26000.0;7600.0;38.0;2000.0;14700.0;4300.0;22.0;18.0;5900.0;40700.0;11900.0;60.0
164;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;1117900.0;2400.0;13200.0;7600.0;48.0;1300.0;8700.0;3600.0;23.0;18.0;3700.0;21900.0;11200.0;71.0
165;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;680550.0;2800.0;17500.0;6500.0;35.0;1900.0;12900.0;4500.0;24.0;29.0;4700.0;30400.0;11000.0;59.0
166;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;82300.0;3300.0;21400.0;6400.0;31.0;2400.0;17800.0;4900.0;24.0;30.0;5700.0;39200.0;11300.0;55.0
167;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;598250.0;2800.0;17000.0;6500.0;36.0;1800.0;12200.0;4400.0;24.0;28.0;4600.0;29200.0;10900.0;60.0
168;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;684400.0;2500.0;13500.0;8800.0;60.0;1000.0;6600.0;3000.0;21.0;7.0;3500.0;20100.0;11800.0;81.0
169;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;164750.0;4300.0;28200.0;8200.0;41.0;1800.0;13100.0;4000.0;20.0;12.0;6100.0;41300.0;12200.0;61.0
170;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;519650.0;1900.0;8800.0;8900.0;69.0;800.0;4600.0;2700.0;21.0;6.0;2700.0;13400.0;11600.0;90.0
171;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;503750.0;1800.0;7600.0;9000.0;70.0;700.0;3800.0;2700.0;21.0;5.0;2500.0;11400.0;11700.0;91.0
172;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
173;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;500400.0;1800.0;7500.0;9000.0;70.0;700.0;3700.0;2700.0;21.0;5.0;2500.0;11200.0;11700.0;91.0
174;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;161250.0;4300.0;28000.0;8200.0;42.0;1800.0;12800.0;4000.0;20.0;12.0;6100.0;40800.0;12200.0;62.0
175;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;159000.0;4300.0;28200.0;8200.0;42.0;1800.0;12900.0;4000.0;20.0;12.0;6100.0;41100.0;12200.0;62.0
176;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
177;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;19400.0;5100.0;45600.0;7700.0;36.0;3100.0;29200.0;4000.0;19.0;23.0;8200.0;74800.0;11700.0;55.0
178;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;2400.0;5200.0;47500.0;7600.0;33.0;3400.0;32800.0;4500.0;20.0;27.0;8600.0;80300.0;12100.0;53.0
179;Totaal mannen en vrouwen;0;1;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;17000.0;5000.0;45400.0;7700.0;37.0;3000.0;28600.0;3900.0;19.0;23.0;8000.0;74000.0;11600.0;56.0
180;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;845900.0;3500.0;20000.0;9500.0;49.0;2700.0;18300.0;6300.0;33.0;28.0;6200.0;38300.0;15800.0;82.0
181;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;91300.0;5900.0;41600.0;9300.0;35.0;4700.0;33700.0;8600.0;33.0;35.0;10600.0;75300.0;17900.0;68.0
182;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;754600.0;3200.0;17400.0;9600.0;52.0;2500.0;16500.0;6100.0;33.0;28.0;5700.0;33900.0;15700.0;85.0
183;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;303200.0;4700.0;32100.0;8000.0;29.0;5300.0;36800.0;10500.0;38.0;59.0;10000.0;68900.0;18500.0;67.0
184;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;30950.0;5300.0;37700.0;7900.0;28.0;6000.0;44200.0;10200.0;36.0;50.0;11300.0;81900.0;18100.0;64.0
185;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;272300.0;4700.0;31400.0;8000.0;29.0;5200.0;35900.0;10600.0;38.0;60.0;9900.0;67300.0;18600.0;67.0
186;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;542700.0;2700.0;13200.0;10400.0;71.0;1300.0;8000.0;4000.0;27.0;12.0;4000.0;21200.0;14400.0;98.0
187;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;60400.0;6300.0;43600.0;10000.0;39.0;4000.0;28300.0;7900.0;31.0;28.0;10300.0;71900.0;17900.0;70.0
188;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;482300.0;2300.0;9400.0;10500.0;78.0;1000.0;5500.0;3500.0;26.0;10.0;3300.0;14900.0;14000.0;104.0
189;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;477200.0;2200.0;8300.0;10500.0;79.0;900.0;4600.0;3400.0;26.0;9.0;3100.0;12900.0;13900.0;105.0
190;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
191;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;474500.0;2200.0;8200.0;10500.0;80.0;900.0;4500.0;3400.0;26.0;9.0;3100.0;12700.0;13900.0;106.0
192;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;56950.0;6300.0;43800.0;9900.0;40.0;4000.0;28200.0;7800.0;31.0;27.0;10300.0;72000.0;17700.0;71.0
193;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;56650.0;6300.0;43800.0;9900.0;40.0;4000.0;28200.0;7800.0;31.0;27.0;10300.0;72000.0;17700.0;71.0
194;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
195;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;8550.0;8700.0;84200.0;10500.0;35.0;6900.0;65900.0;8800.0;30.0;53.0;15600.0;150100.0;19300.0;65.0
196;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;1000.0;8500.0;80900.0;10300.0;36.0;5400.0;52400.0;7200.0;25.0;42.0;13900.0;133300.0;17500.0;61.0
197;Totaal mannen en vrouwen;0;1;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;7500.0;8700.0;84600.0;10500.0;35.0;7100.0;67700.0;9000.0;30.0;55.0;15800.0;152300.0;19500.0;65.0
198;Totaal mannen en vrouwen;0;1;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
199;Totaal mannen en vrouwen;0;1;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
200;Totaal mannen en vrouwen;0;1;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
201;Totaal mannen en vrouwen;0;1;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
202;Totaal mannen en vrouwen;0;1;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
203;Totaal mannen en vrouwen;0;1;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
204;Totaal mannen en vrouwen;0;1;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
205;Totaal mannen en vrouwen;0;1;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
206;Totaal mannen en vrouwen;0;1;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
207;Totaal mannen en vrouwen;0;1;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
208;Totaal mannen en vrouwen;0;1;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
209;Totaal mannen en vrouwen;0;1;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
210;Totaal mannen en vrouwen;0;1;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
211;Totaal mannen en vrouwen;0;1;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
212;Totaal mannen en vrouwen;0;1;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
213;Totaal mannen en vrouwen;0;1;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
214;Totaal mannen en vrouwen;0;1;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
215;Totaal mannen en vrouwen;0;1;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
216;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;1022750.0;3700.0;23700.0;8300.0;38.0;3200.0;22200.0;6800.0;31.0;35.0;6900.0;45900.0;15100.0;69.0
217;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;161350.0;5300.0;39200.0;8200.0;34.0;4100.0;31100.0;7300.0;30.0;34.0;9400.0;70300.0;15500.0;64.0
218;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;861450.0;3400.0;20800.0;8400.0;39.0;3000.0;20500.0;6700.0;32.0;35.0;6400.0;41300.0;15100.0;71.0
219;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;479000.0;4200.0;29900.0;7100.0;27.0;4700.0;33700.0;9000.0;35.0;56.0;8900.0;63600.0;16100.0;62.0
220;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;57750.0;4500.0;33700.0;6900.0;28.0;5000.0;38200.0;8200.0;33.0;50.0;9500.0;71900.0;15100.0;61.0
221;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;421250.0;4200.0;29400.0;7200.0;27.0;4700.0;33100.0;9200.0;35.0;57.0;8900.0;62500.0;16400.0;62.0
222;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;543750.0;3200.0;18300.0;9400.0;52.0;1800.0;12000.0;4900.0;27.0;15.0;5000.0;30300.0;14300.0;79.0
223;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;103600.0;5700.0;42300.0;9000.0;38.0;3700.0;27100.0;6800.0;29.0;25.0;9400.0;69400.0;15800.0;67.0
224;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;440150.0;2600.0;12700.0;9500.0;57.0;1400.0;8400.0;4400.0;26.0;13.0;4000.0;21100.0;13900.0;83.0
225;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;428800.0;2400.0;10800.0;9500.0;58.0;1300.0;6900.0;4400.0;26.0;12.0;3700.0;17700.0;13900.0;84.0
226;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
227;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;424800.0;2400.0;10700.0;9500.0;58.0;1200.0;6800.0;4300.0;26.0;12.0;3600.0;17500.0;13800.0;84.0
228;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;98450.0;5700.0;42200.0;9000.0;38.0;3700.0;26800.0;6700.0;28.0;25.0;9400.0;69000.0;15700.0;66.0
229;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;97250.0;5800.0;42500.0;9000.0;38.0;3700.0;27000.0;6800.0;29.0;25.0;9500.0;69500.0;15800.0;67.0
230;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
231;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;16500.0;7300.0;70800.0;9300.0;34.0;5800.0;56700.0;7400.0;27.0;45.0;13100.0;127500.0;16700.0;61.0
232;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;2350.0;6900.0;66500.0;8700.0;34.0;4800.0;46800.0;6200.0;24.0;37.0;11700.0;113300.0;14900.0;58.0
233;Totaal mannen en vrouwen;0;3;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;14150.0;7400.0;71600.0;9400.0;34.0;6000.0;58300.0;7600.0;28.0;46.0;13400.0;129900.0;17000.0;62.0
234;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;449800.0;2800.0;19400.0;7300.0;38.0;2400.0;17500.0;5100.0;26.0;29.0;5200.0;36900.0;12400.0;64.0
235;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;79750.0;4400.0;34000.0;7200.0;33.0;3300.0;25900.0;5600.0;26.0;31.0;7700.0;59900.0;12800.0;59.0
236;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;370050.0;2500.0;16200.0;7300.0;39.0;2200.0;15600.0;5000.0;26.0;28.0;4700.0;31800.0;12300.0;65.0
237;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;217900.0;3200.0;23100.0;6200.0;27.0;3300.0;24800.0;6400.0;28.0;47.0;6500.0;47900.0;12600.0;55.0
238;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;29700.0;3600.0;28000.0;6000.0;28.0;3700.0;30000.0;6000.0;28.0;48.0;7300.0;58000.0;12000.0;56.0
239;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;188150.0;3100.0;22400.0;6200.0;27.0;3200.0;24000.0;6500.0;28.0;47.0;6300.0;46400.0;12700.0;55.0
240;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;231900.0;2500.0;15900.0;8400.0;51.0;1500.0;10600.0;3800.0;23.0;12.0;4000.0;26500.0;12200.0;74.0
241;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;50000.0;4900.0;37600.0;8000.0;37.0;3000.0;23400.0;5400.0;25.0;21.0;7900.0;61000.0;13400.0;62.0
242;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;181900.0;1800.0;9900.0;8400.0;57.0;1100.0;7000.0;3400.0;23.0;9.0;2900.0;16900.0;11800.0;80.0
243;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;175750.0;1700.0;8100.0;8500.0;58.0;900.0;5500.0;3300.0;23.0;8.0;2600.0;13600.0;11800.0;81.0
244;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
245;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;174100.0;1700.0;8000.0;8500.0;58.0;900.0;5400.0;3300.0;23.0;8.0;2600.0;13400.0;11800.0;81.0
246;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;48000.0;4900.0;37300.0;8000.0;37.0;3000.0;22900.0;5300.0;25.0;20.0;7900.0;60200.0;13300.0;62.0
247;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;47050.0;4900.0;37800.0;8000.0;37.0;3000.0;23200.0;5400.0;25.0;21.0;7900.0;61000.0;13400.0;62.0
248;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
249;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;8200.0;5900.0;56600.0;8000.0;33.0;4700.0;47000.0;5900.0;24.0;36.0;10600.0;103600.0;13900.0;57.0
250;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;1350.0;5700.0;55700.0;7600.0;32.0;4400.0;43200.0;5500.0;23.0;33.0;10100.0;98900.0;13100.0;55.0
251;Totaal mannen en vrouwen;0;3;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;6850.0;5900.0;56800.0;8100.0;33.0;4800.0;47700.0;6000.0;24.0;37.0;10700.0;104500.0;14100.0;57.0
252;Totaal mannen en vrouwen;0;3;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;572950.0;4300.0;27200.0;9100.0;39.0;3800.0;25900.0;8200.0;35.0;39.0;8100.0;53100.0;17300.0;74.0
253;Totaal mannen en vrouwen;0;3;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;81600.0;6200.0;44300.0;9200.0;34.0;5000.0;36100.0;8900.0;33.0;38.0;11200.0;80400.0;18100.0;67.0
254;Totaal mannen en vrouwen;0;3;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;491400.0;4000.0;24300.0;9100.0;39.0;3600.0;24200.0;8100.0;35.0;39.0;7600.0;48500.0;17200.0;74.0
255;Totaal mannen en vrouwen;0;3;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;261100.0;5100.0;35600.0;7900.0;28.0;5800.0;41200.0;11200.0;39.0;64.0;10900.0;76800.0;19100.0;67.0
