ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;GemeentelijkeToegang_10;Huisarts_11;Jeugdarts_12;GecertificeerdeInstelling_13;MedischSpecialist_14;RechterOfficierVanJustitie_15;GeenVerwijzer_16;VerwijzerOnbekend_17;Gemeentenaam_18;SoortRegio_19;Codering_20;IndelingswijzigingWijken_21
119;Totaal alle jeugdzorg in natura;Wijk 03 Blokweer;2021;230.0;25.0;110.0;90.0;;55.0;165.0;10.0;350.0;45.0;90.0;;15.0;15.0;;160.0;;Alblasserdam                            ;Wijk     ;WK048203  ;1.0
120;Totaal alle jeugdzorg in natura;Wijk 04 Souburgh;1e halfjaar 2021;105.0;;55.0;45.0;;25.0;80.0;;175.0;25.0;35.0;;;;;90.0;;Alblasserdam                            ;Wijk     ;WK048204  ;1.0
121;Totaal alle jeugdzorg in natura;Wijk 04 Souburgh;2e halfjaar 2021;110.0;10.0;55.0;40.0;;20.0;85.0;;165.0;20.0;30.0;;;;;95.0;;Alblasserdam                            ;Wijk     ;WK048204  ;1.0
122;Totaal alle jeugdzorg in natura;Wijk 04 Souburgh;2021;125.0;10.0;65.0;45.0;;25.0;95.0;;205.0;30.0;40.0;;;;;110.0;;Alblasserdam                            ;Wijk     ;WK048204  ;1.0
123;Totaal alle jeugdzorg in natura;Wijk 05 Bedrijventerrein;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Alblasserdam                            ;Wijk     ;WK048205  ;1.0
124;Totaal alle jeugdzorg in natura;Wijk 05 Bedrijventerrein;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Alblasserdam                            ;Wijk     ;WK048205  ;1.0
125;Totaal alle jeugdzorg in natura;Wijk 05 Bedrijventerrein;2021;;;;;;;;;;;;;;;;;;Alblasserdam                            ;Wijk     ;WK048205  ;1.0
126;Totaal alle jeugdzorg in natura;Wijk 06 Landelijk gebied;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Alblasserdam                            ;Wijk     ;WK048206  ;1.0
127;Totaal alle jeugdzorg in natura;Wijk 06 Landelijk gebied;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Alblasserdam                            ;Wijk     ;WK048206  ;1.0
128;Totaal alle jeugdzorg in natura;Wijk 06 Landelijk gebied;2021;;;;;;;;;;;;;;;;;;Alblasserdam                            ;Wijk     ;WK048206  ;1.0
129;Totaal alle jeugdzorg in natura;Albrandswaard;1e halfjaar 2021;390.0;20.0;195.0;160.0;10.0;85.0;270.0;30.0;490.0;130.0;215.0;20.0;40.0;30.0;;10.0;;Albrandswaard                           ;Gemeente ;GM0613    ;
130;Totaal alle jeugdzorg in natura;Albrandswaard;2e halfjaar 2021;425.0;25.0;210.0;180.0;10.0;105.0;290.0;30.0;560.0;140.0;260.0;25.0;35.0;30.0;;10.0;;Albrandswaard                           ;Gemeente ;GM0613    ;
131;Totaal alle jeugdzorg in natura;Albrandswaard;2021;500.0;25.0;245.0;215.0;15.0;115.0;355.0;30.0;685.0;170.0;325.0;35.0;45.0;35.0;;15.0;;Albrandswaard                           ;Gemeente ;GM0613    ;
132;Totaal alle jeugdzorg in natura;Wijk 01 Poortugaal-Noord;1e halfjaar 2021;40.0;;20.0;20.0;;10.0;30.0;;50.0;10.0;25.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061301  ;1.0
133;Totaal alle jeugdzorg in natura;Wijk 01 Poortugaal-Noord;2e halfjaar 2021;45.0;;20.0;20.0;;10.0;35.0;;55.0;10.0;30.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061301  ;1.0
134;Totaal alle jeugdzorg in natura;Wijk 01 Poortugaal-Noord;2021;55.0;;30.0;25.0;;10.0;45.0;;75.0;15.0;40.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061301  ;1.0
135;Totaal alle jeugdzorg in natura;Wijk 02 Rhoon-Noord;1e halfjaar 2021;20.0;;15.0;;;;15.0;;30.0;;15.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061302  ;1.0
136;Totaal alle jeugdzorg in natura;Wijk 02 Rhoon-Noord;2e halfjaar 2021;30.0;;15.0;10.0;;;20.0;;40.0;10.0;20.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061302  ;1.0
137;Totaal alle jeugdzorg in natura;Wijk 02 Rhoon-Noord;2021;35.0;;20.0;10.0;;;25.0;;50.0;10.0;25.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061302  ;1.0
138;Totaal alle jeugdzorg in natura;Wijk 03 Poortugaal-Zuid;1e halfjaar 2021;100.0;;45.0;45.0;;25.0;65.0;;130.0;35.0;60.0;;10.0;;;;;Albrandswaard                           ;Wijk     ;WK061303  ;1.0
139;Totaal alle jeugdzorg in natura;Wijk 03 Poortugaal-Zuid;2e halfjaar 2021;105.0;;45.0;50.0;;30.0;70.0;;145.0;30.0;75.0;;10.0;;;;;Albrandswaard                           ;Wijk     ;WK061303  ;1.0
140;Totaal alle jeugdzorg in natura;Wijk 03 Poortugaal-Zuid;2021;125.0;;55.0;60.0;;30.0;85.0;;175.0;40.0;90.0;;10.0;;;;;Albrandswaard                           ;Wijk     ;WK061303  ;1.0
141;Totaal alle jeugdzorg in natura;Wijk 04 Rhoon-Zuid;1e halfjaar 2021;70.0;;45.0;20.0;;15.0;50.0;;80.0;20.0;40.0;10.0;;;;;;Albrandswaard                           ;Wijk     ;WK061304  ;1.0
142;Totaal alle jeugdzorg in natura;Wijk 04 Rhoon-Zuid;2e halfjaar 2021;85.0;;50.0;25.0;;25.0;55.0;;105.0;25.0;55.0;;;;;;;Albrandswaard                           ;Wijk     ;WK061304  ;1.0
143;Totaal alle jeugdzorg in natura;Wijk 04 Rhoon-Zuid;2021;95.0;;55.0;30.0;;25.0;60.0;;120.0;30.0;65.0;10.0;;;;;;Albrandswaard                           ;Wijk     ;WK061304  ;1.0
144;Totaal alle jeugdzorg in natura;Wijk 05 Buitengebied Albrandswaard;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Albrandswaard                           ;Wijk     ;WK061305  ;1.0
145;Totaal alle jeugdzorg in natura;Wijk 05 Buitengebied Albrandswaard;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Albrandswaard                           ;Wijk     ;WK061305  ;1.0
146;Totaal alle jeugdzorg in natura;Wijk 05 Buitengebied Albrandswaard;2021;;;;;;;;;;;;;;;;;;Albrandswaard                           ;Wijk     ;WK061305  ;1.0
147;Totaal alle jeugdzorg in natura;Wijk 06 Portland;1e halfjaar 2021;120.0;;60.0;50.0;;20.0;90.0;10.0;145.0;35.0;70.0;;10.0;10.0;;;;Albrandswaard                           ;Wijk     ;WK061306  ;1.0
148;Totaal alle jeugdzorg in natura;Wijk 06 Portland;2e halfjaar 2021;130.0;;65.0;55.0;;25.0;95.0;10.0;165.0;40.0;75.0;10.0;10.0;15.0;;;;Albrandswaard                           ;Wijk     ;WK061306  ;1.0
149;Totaal alle jeugdzorg in natura;Wijk 06 Portland;2021;150.0;;75.0;70.0;;30.0;115.0;10.0;200.0;45.0;95.0;10.0;15.0;15.0;;;;Albrandswaard                           ;Wijk     ;WK061306  ;1.0
150;Totaal alle jeugdzorg in natura;Wijk 07 Rotterdam-Albrandswaard;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Albrandswaard                           ;Wijk     ;WK061307  ;1.0
151;Totaal alle jeugdzorg in natura;Wijk 07 Rotterdam-Albrandswaard;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Albrandswaard                           ;Wijk     ;WK061307  ;1.0
152;Totaal alle jeugdzorg in natura;Wijk 07 Rotterdam-Albrandswaard;2021;;;;;;;;;;;;;;;;;;Albrandswaard                           ;Wijk     ;WK061307  ;1.0
153;Totaal alle jeugdzorg in natura;Alkmaar;1e halfjaar 2021;2720.0;120.0;1465.0;1045.0;90.0;825.0;1645.0;250.0;3870.0;1220.0;1720.0;20.0;405.0;65.0;;95.0;10.0;Alkmaar                                 ;Gemeente ;GM0361    ;
154;Totaal alle jeugdzorg in natura;Alkmaar;2e halfjaar 2021;2725.0;150.0;1480.0;1035.0;60.0;840.0;1660.0;225.0;3810.0;1220.0;1705.0;25.0;410.0;60.0;;75.0;10.0;Alkmaar                                 ;Gemeente ;GM0361    ;
155;Totaal alle jeugdzorg in natura;Alkmaar;2021;3195.0;170.0;1700.0;1240.0;90.0;980.0;1960.0;255.0;4760.0;1480.0;2160.0;30.0;495.0;75.0;;115.0;10.0;Alkmaar                                 ;Gemeente ;GM0361    ;
156;Totaal alle jeugdzorg in natura;Zuid;1e halfjaar 2021;235.0;10.0;120.0;100.0;;65.0;155.0;15.0;315.0;85.0;155.0;;20.0;;;;;Alkmaar                                 ;Wijk     ;WK036101  ;3.0
157;Totaal alle jeugdzorg in natura;Zuid;2e halfjaar 2021;240.0;15.0;125.0;95.0;;75.0;155.0;10.0;315.0;85.0;155.0;;20.0;;;;;Alkmaar                                 ;Wijk     ;WK036101  ;3.0
158;Totaal alle jeugdzorg in natura;Zuid;2021;290.0;20.0;150.0;120.0;;90.0;190.0;15.0;395.0;105.0;200.0;;25.0;;;;;Alkmaar                                 ;Wijk     ;WK036101  ;3.0
159;Totaal alle jeugdzorg in natura;Oudorp;1e halfjaar 2021;280.0;20.0;155.0;105.0;;80.0;180.0;20.0;360.0;110.0;175.0;;30.0;10.0;;;;Alkmaar                                 ;Wijk     ;WK036102  ;3.0
160;Totaal alle jeugdzorg in natura;Oudorp;2e halfjaar 2021;290.0;20.0;155.0;110.0;;85.0;185.0;20.0;360.0;100.0;185.0;;25.0;10.0;;;;Alkmaar                                 ;Wijk     ;WK036102  ;3.0
161;Totaal alle jeugdzorg in natura;Oudorp;2021;340.0;25.0;180.0;130.0;;100.0;215.0;25.0;445.0;130.0;225.0;;30.0;10.0;;;;Alkmaar                                 ;Wijk     ;WK036102  ;3.0
162;Totaal alle jeugdzorg in natura;Overdie;1e halfjaar 2021;175.0;10.0;100.0;60.0;;85.0;80.0;10.0;240.0;60.0;100.0;;20.0;;;10.0;;Alkmaar                                 ;Wijk     ;WK036103  ;3.0
163;Totaal alle jeugdzorg in natura;Overdie;2e halfjaar 2021;175.0;15.0;95.0;60.0;;85.0;80.0;10.0;245.0;70.0;90.0;;25.0;;;10.0;;Alkmaar                                 ;Wijk     ;WK036103  ;3.0
164;Totaal alle jeugdzorg in natura;Overdie;2021;205.0;15.0;115.0;70.0;;100.0;95.0;10.0;310.0;80.0;120.0;;30.0;;;15.0;;Alkmaar                                 ;Wijk     ;WK036103  ;3.0
165;Totaal alle jeugdzorg in natura;West;1e halfjaar 2021;195.0;;115.0;70.0;;50.0;130.0;15.0;260.0;75.0;125.0;;20.0;;;;;Alkmaar                                 ;Wijk     ;WK036104  ;3.0
166;Totaal alle jeugdzorg in natura;West;2e halfjaar 2021;210.0;;125.0;80.0;;65.0;130.0;15.0;265.0;65.0;140.0;;20.0;;;;;Alkmaar                                 ;Wijk     ;WK036104  ;3.0
167;Totaal alle jeugdzorg in natura;West;2021;245.0;;140.0;90.0;;65.0;160.0;20.0;335.0;90.0;175.0;;25.0;;;;;Alkmaar                                 ;Wijk     ;WK036104  ;3.0
168;Totaal alle jeugdzorg in natura;Huiswaard;1e halfjaar 2021;175.0;;85.0;85.0;;50.0;120.0;;235.0;80.0;110.0;;20.0;;;;;Alkmaar                                 ;Wijk     ;WK036105  ;1.0
169;Totaal alle jeugdzorg in natura;Huiswaard;2e halfjaar 2021;185.0;;95.0;85.0;;55.0;120.0;10.0;245.0;80.0;105.0;;25.0;;;;;Alkmaar                                 ;Wijk     ;WK036105  ;1.0
170;Totaal alle jeugdzorg in natura;Huiswaard;2021;210.0;;105.0;95.0;;65.0;140.0;10.0;295.0;100.0;130.0;;30.0;;;;;Alkmaar                                 ;Wijk     ;WK036105  ;1.0
171;Totaal alle jeugdzorg in natura;De Mare;1e halfjaar 2021;365.0;15.0;210.0;130.0;10.0;105.0;235.0;25.0;475.0;160.0;225.0;;20.0;15.0;;;;Alkmaar                                 ;Wijk     ;WK036106  ;1.0
172;Totaal alle jeugdzorg in natura;De Mare;2e halfjaar 2021;370.0;20.0;210.0;135.0;;115.0;235.0;20.0;475.0;165.0;230.0;;25.0;10.0;;;;Alkmaar                                 ;Wijk     ;WK036106  ;1.0
173;Totaal alle jeugdzorg in natura;De Mare;2021;435.0;20.0;240.0;165.0;10.0;130.0;285.0;25.0;595.0;195.0;290.0;;25.0;15.0;;10.0;;Alkmaar                                 ;Wijk     ;WK036106  ;1.0
174;Totaal alle jeugdzorg in natura;Daalmeer/Koedijk;1e halfjaar 2021;280.0;;170.0;100.0;10.0;90.0;175.0;15.0;365.0;110.0;185.0;;20.0;;;10.0;;Alkmaar                                 ;Wijk     ;WK036107  ;1.0
175;Totaal alle jeugdzorg in natura;Daalmeer/Koedijk;2e halfjaar 2021;275.0;;175.0;95.0;;80.0;185.0;15.0;360.0;105.0;190.0;;25.0;;;;;Alkmaar                                 ;Wijk     ;WK036107  ;1.0
176;Totaal alle jeugdzorg in natura;Daalmeer/Koedijk;2021;340.0;;195.0;130.0;10.0;110.0;215.0;15.0;465.0;125.0;245.0;;30.0;;;15.0;;Alkmaar                                 ;Wijk     ;WK036107  ;1.0
177;Totaal alle jeugdzorg in natura;Centrum;1e halfjaar 2021;115.0;;50.0;50.0;10.0;40.0;55.0;20.0;145.0;40.0;60.0;;25.0;;;;;Alkmaar                                 ;Wijk     ;WK036108  ;3.0
178;Totaal alle jeugdzorg in natura;Centrum;2e halfjaar 2021;105.0;;55.0;40.0;;30.0;65.0;10.0;140.0;40.0;65.0;;20.0;;;;;Alkmaar                                 ;Wijk     ;WK036108  ;3.0
179;Totaal alle jeugdzorg in natura;Centrum;2021;130.0;;60.0;55.0;10.0;40.0;70.0;20.0;180.0;50.0;80.0;;30.0;;;;;Alkmaar                                 ;Wijk     ;WK036108  ;3.0
180;Totaal alle jeugdzorg in natura;Schermer;1e halfjaar 2021;90.0;;55.0;35.0;;15.0;75.0;;115.0;35.0;60.0;;;;;;;Alkmaar                                 ;Wijk     ;WK036109  ;3.0
181;Totaal alle jeugdzorg in natura;Schermer;2e halfjaar 2021;100.0;;60.0;35.0;;20.0;80.0;;120.0;45.0;60.0;;;;;;;Alkmaar                                 ;Wijk     ;WK036109  ;3.0
182;Totaal alle jeugdzorg in natura;Schermer;2021;120.0;;70.0;40.0;;25.0;95.0;;150.0;55.0;80.0;;;;;;;Alkmaar                                 ;Wijk     ;WK036109  ;3.0
183;Totaal alle jeugdzorg in natura;Graft-De Rijp;1e halfjaar 2021;70.0;;30.0;35.0;;20.0;50.0;;90.0;25.0;50.0;;;;;;;Alkmaar                                 ;Wijk     ;WK036110  ;3.0
184;Totaal alle jeugdzorg in natura;Graft-De Rijp;2e halfjaar 2021;65.0;;30.0;25.0;;15.0;50.0;;80.0;30.0;40.0;;;;;;;Alkmaar                                 ;Wijk     ;WK036110  ;3.0
185;Totaal alle jeugdzorg in natura;Graft-De Rijp;2021;80.0;;35.0;40.0;;20.0;60.0;;110.0;35.0;55.0;;;;;;;Alkmaar                                 ;Wijk     ;WK036110  ;3.0
186;Totaal alle jeugdzorg in natura;Vroonermeer;1e halfjaar 2021;120.0;;70.0;45.0;;20.0;95.0;;135.0;35.0;85.0;;10.0;;;;;Alkmaar                                 ;Wijk     ;WK036111  ;1.0
187;Totaal alle jeugdzorg in natura;Vroonermeer;2e halfjaar 2021;120.0;;70.0;50.0;;25.0;95.0;;135.0;40.0;85.0;;10.0;;;;;Alkmaar                                 ;Wijk     ;WK036111  ;1.0
188;Totaal alle jeugdzorg in natura;Vroonermeer;2021;145.0;;80.0;60.0;;30.0;110.0;;165.0;45.0;105.0;;10.0;;;;;Alkmaar                                 ;Wijk     ;WK036111  ;1.0
189;Totaal alle jeugdzorg in natura;Almelo;1e halfjaar 2021;1895.0;150.0;900.0;760.0;85.0;600.0;1095.0;195.0;2985.0;1010.0;840.0;65.0;370.0;140.0;;220.0;;Almelo                                  ;Gemeente ;GM0141    ;
190;Totaal alle jeugdzorg in natura;Almelo;2e halfjaar 2021;1885.0;180.0;910.0;720.0;70.0;620.0;1075.0;190.0;3010.0;1070.0;815.0;70.0;345.0;145.0;;225.0;;Almelo                                  ;Gemeente ;GM0141    ;
191;Totaal alle jeugdzorg in natura;Almelo;2021;2205.0;200.0;1055.0;855.0;95.0;715.0;1275.0;210.0;3785.0;1315.0;1050.0;95.0;440.0;175.0;;300.0;;Almelo                                  ;Gemeente ;GM0141    ;
192;Totaal alle jeugdzorg in natura;Binnenstad;1e halfjaar 2021;85.0;;35.0;35.0;10.0;55.0;20.0;10.0;150.0;50.0;35.0;;15.0;10.0;;10.0;;Almelo                                  ;Wijk     ;WK014110  ;3.0
193;Totaal alle jeugdzorg in natura;Binnenstad;2e halfjaar 2021;80.0;10.0;30.0;30.0;;50.0;20.0;10.0;125.0;45.0;35.0;;10.0;;;;;Almelo                                  ;Wijk     ;WK014110  ;3.0
194;Totaal alle jeugdzorg in natura;Binnenstad;2021;95.0;10.0;35.0;40.0;10.0;60.0;20.0;10.0;180.0;60.0;50.0;;15.0;10.0;;10.0;;Almelo                                  ;Wijk     ;WK014110  ;3.0
195;Totaal alle jeugdzorg in natura;De Riet;1e halfjaar 2021;185.0;15.0;90.0;75.0;;75.0;95.0;15.0;305.0;100.0;75.0;15.0;40.0;15.0;;25.0;;Almelo                                  ;Wijk     ;WK014111  ;3.0
196;Totaal alle jeugdzorg in natura;De Riet;2e halfjaar 2021;180.0;20.0;90.0;70.0;;75.0;100.0;10.0;295.0;110.0;65.0;10.0;30.0;15.0;;25.0;;Almelo                                  ;Wijk     ;WK014111  ;3.0
197;Totaal alle jeugdzorg in natura;De Riet;2021;220.0;25.0;105.0;85.0;;90.0;115.0;10.0;385.0;135.0;95.0;15.0;40.0;20.0;;30.0;;Almelo                                  ;Wijk     ;WK014111  ;3.0
198;Totaal alle jeugdzorg in natura;Noorderkwartier;1e halfjaar 2021;120.0;;60.0;55.0;;30.0;80.0;10.0;175.0;40.0;80.0;;10.0;;;10.0;;Almelo                                  ;Wijk     ;WK014112  ;3.0
199;Totaal alle jeugdzorg in natura;Noorderkwartier;2e halfjaar 2021;115.0;;50.0;55.0;;30.0;70.0;15.0;185.0;50.0;70.0;;15.0;;;10.0;;Almelo                                  ;Wijk     ;WK014112  ;3.0
200;Totaal alle jeugdzorg in natura;Noorderkwartier;2021;135.0;;60.0;65.0;;30.0;85.0;15.0;225.0;60.0;90.0;;15.0;10.0;;15.0;;Almelo                                  ;Wijk     ;WK014112  ;3.0
201;Totaal alle jeugdzorg in natura;Sluitersveld;1e halfjaar 2021;130.0;10.0;70.0;50.0;;40.0;85.0;;220.0;75.0;75.0;;20.0;15.0;;15.0;;Almelo                                  ;Wijk     ;WK014113  ;3.0
202;Totaal alle jeugdzorg in natura;Sluitersveld;2e halfjaar 2021;145.0;15.0;80.0;50.0;;45.0;90.0;10.0;225.0;80.0;75.0;;10.0;15.0;;15.0;;Almelo                                  ;Wijk     ;WK014113  ;3.0
203;Totaal alle jeugdzorg in natura;Sluitersveld;2021;165.0;15.0;90.0;60.0;;50.0;105.0;10.0;290.0;105.0;100.0;;20.0;15.0;;25.0;;Almelo                                  ;Wijk     ;WK014113  ;3.0
204;Totaal alle jeugdzorg in natura;Wierdense Hoek;1e halfjaar 2021;155.0;20.0;60.0;65.0;10.0;70.0;70.0;15.0;245.0;95.0;55.0;;35.0;15.0;;15.0;;Almelo                                  ;Wijk     ;WK014114  ;3.0
205;Totaal alle jeugdzorg in natura;Wierdense Hoek;2e halfjaar 2021;145.0;20.0;60.0;60.0;10.0;60.0;75.0;10.0;250.0;90.0;50.0;10.0;35.0;10.0;;15.0;;Almelo                                  ;Wijk     ;WK014114  ;3.0
206;Totaal alle jeugdzorg in natura;Wierdense Hoek;2021;175.0;25.0;70.0;70.0;10.0;75.0;85.0;15.0;310.0;125.0;65.0;10.0;45.0;15.0;;20.0;;Almelo                                  ;Wijk     ;WK014114  ;3.0
207;Totaal alle jeugdzorg in natura;Nieuwstraat-Kwartier;1e halfjaar 2021;95.0;10.0;50.0;30.0;;40.0;50.0;;155.0;45.0;40.0;;25.0;;;10.0;;Almelo                                  ;Wijk     ;WK014115  ;3.0
208;Totaal alle jeugdzorg in natura;Nieuwstraat-Kwartier;2e halfjaar 2021;90.0;10.0;40.0;30.0;;45.0;40.0;;150.0;45.0;30.0;;25.0;;;10.0;;Almelo                                  ;Wijk     ;WK014115  ;3.0
209;Totaal alle jeugdzorg in natura;Nieuwstraat-Kwartier;2021;110.0;15.0;55.0;35.0;;50.0;55.0;;200.0;55.0;45.0;;35.0;;;15.0;;Almelo                                  ;Wijk     ;WK014115  ;3.0
210;Totaal alle jeugdzorg in natura;Ossenkoppelerhoek;1e halfjaar 2021;155.0;15.0;75.0;55.0;;55.0;90.0;10.0;250.0;85.0;70.0;;25.0;15.0;;10.0;;Almelo                                  ;Wijk     ;WK014116  ;3.0
211;Totaal alle jeugdzorg in natura;Ossenkoppelerhoek;2e halfjaar 2021;160.0;20.0;75.0;60.0;;65.0;85.0;10.0;250.0;95.0;70.0;;25.0;15.0;;10.0;;Almelo                                  ;Wijk     ;WK014116  ;3.0
212;Totaal alle jeugdzorg in natura;Ossenkoppelerhoek;2021;190.0;25.0;85.0;70.0;;75.0;105.0;10.0;330.0;120.0;95.0;10.0;30.0;20.0;;15.0;;Almelo                                  ;Wijk     ;WK014116  ;3.0
213;Totaal alle jeugdzorg in natura;Hofkamp;1e halfjaar 2021;80.0;;35.0;40.0;;20.0;60.0;;115.0;35.0;45.0;;;;;10.0;;Almelo                                  ;Wijk     ;WK014117  ;3.0
214;Totaal alle jeugdzorg in natura;Hofkamp;2e halfjaar 2021;75.0;;40.0;35.0;;20.0;55.0;;115.0;30.0;50.0;;;;;15.0;;Almelo                                  ;Wijk     ;WK014117  ;3.0
215;Totaal alle jeugdzorg in natura;Hofkamp;2021;90.0;;45.0;40.0;;20.0;65.0;;145.0;45.0;60.0;;10.0;;;20.0;;Almelo                                  ;Wijk     ;WK014117  ;3.0
216;Totaal alle jeugdzorg in natura;Schelfhorst;1e halfjaar 2021;260.0;20.0;135.0;95.0;10.0;75.0;170.0;15.0;400.0;140.0;120.0;15.0;35.0;15.0;;35.0;;Almelo                                  ;Wijk     ;WK014118  ;3.0
217;Totaal alle jeugdzorg in natura;Schelfhorst;2e halfjaar 2021;260.0;25.0;135.0;95.0;;80.0;165.0;15.0;405.0;155.0;125.0;10.0;25.0;25.0;;35.0;;Almelo                                  ;Wijk     ;WK014118  ;3.0
218;Totaal alle jeugdzorg in natura;Schelfhorst;2021;305.0;30.0;160.0;110.0;10.0;90.0;195.0;20.0;510.0;180.0;155.0;20.0;35.0;25.0;;45.0;;Almelo                                  ;Wijk     ;WK014118  ;3.0
219;Totaal alle jeugdzorg in natura;Windmolenbroek;1e halfjaar 2021;275.0;15.0;115.0;130.0;15.0;50.0;195.0;25.0;410.0;115.0;185.0;15.0;30.0;25.0;;10.0;;Almelo                                  ;Wijk     ;WK014119  ;3.0
220;Totaal alle jeugdzorg in natura;Windmolenbroek;2e halfjaar 2021;285.0;20.0;125.0;130.0;10.0;55.0;200.0;30.0;445.0;135.0;185.0;20.0;30.0;25.0;;15.0;;Almelo                                  ;Wijk     ;WK014119  ;3.0
221;Totaal alle jeugdzorg in natura;Windmolenbroek;2021;330.0;20.0;145.0;150.0;15.0;60.0;235.0;35.0;540.0;165.0;225.0;25.0;40.0;35.0;;15.0;;Almelo                                  ;Wijk     ;WK014119  ;3.0
222;Totaal alle jeugdzorg in natura;Aadorp;1e halfjaar 2021;35.0;;20.0;15.0;;10.0;25.0;;45.0;10.0;15.0;;;;;10.0;;Almelo                                  ;Wijk     ;WK014120  ;3.0
223;Totaal alle jeugdzorg in natura;Aadorp;2e halfjaar 2021;35.0;;20.0;15.0;;10.0;25.0;;60.0;20.0;20.0;;;;;10.0;;Almelo                                  ;Wijk     ;WK014120  ;3.0
224;Totaal alle jeugdzorg in natura;Aadorp;2021;45.0;;20.0;20.0;;10.0;30.0;;70.0;20.0;25.0;;;;;10.0;;Almelo                                  ;Wijk     ;WK014120  ;3.0
225;Totaal alle jeugdzorg in natura;Bornerbroek;1e halfjaar 2021;25.0;;10.0;10.0;;;20.0;;45.0;15.0;10.0;;;;;;;Almelo                                  ;Wijk     ;WK014121  ;3.0
226;Totaal alle jeugdzorg in natura;Bornerbroek;2e halfjaar 2021;30.0;;15.0;10.0;;;20.0;;45.0;15.0;10.0;;;;;10.0;;Almelo                                  ;Wijk     ;WK014121  ;3.0
227;Totaal alle jeugdzorg in natura;Bornerbroek;2021;30.0;;15.0;15.0;;;25.0;;55.0;20.0;10.0;;;;;10.0;;Almelo                                  ;Wijk     ;WK014121  ;3.0
228;Totaal alle jeugdzorg in natura;Almere;1e halfjaar 2021;5490.0;330.0;2640.0;2300.0;225.0;1880.0;3100.0;510.0;7835.0;1885.0;2545.0;485.0;1200.0;530.0;10.0;225.0;275.0;Almere                                  ;Gemeente ;GM0034    ;
229;Totaal alle jeugdzorg in natura;Almere;2e halfjaar 2021;5625.0;415.0;2730.0;2315.0;165.0;1900.0;3215.0;510.0;8240.0;1780.0;2720.0;455.0;1160.0;515.0;10.0;235.0;690.0;Almere                                  ;Gemeente ;GM0034    ;
230;Totaal alle jeugdzorg in natura;Almere;2021;6585.0;465.0;3170.0;2725.0;225.0;2220.0;3800.0;565.0;10195.0;2165.0;3480.0;570.0;1440.0;680.0;15.0;305.0;690.0;Almere                                  ;Gemeente ;GM0034    ;
231;Totaal alle jeugdzorg in natura;Wijk 01 Almere Haven;1e halfjaar 2021;475.0;30.0;230.0;185.0;25.0;175.0;260.0;40.0;670.0;155.0;240.0;25.0;80.0;50.0;;20.0;10.0;Almere                                  ;Wijk     ;WK003401  ;3.0
232;Totaal alle jeugdzorg in natura;Wijk 01 Almere Haven;2e halfjaar 2021;480.0;30.0;235.0;200.0;10.0;185.0;260.0;35.0;670.0;150.0;255.0;20.0;75.0;45.0;;15.0;20.0;Almere                                  ;Wijk     ;WK003401  ;3.0
233;Totaal alle jeugdzorg in natura;Wijk 01 Almere Haven;2021;575.0;35.0;280.0;235.0;25.0;215.0;320.0;35.0;860.0;185.0;335.0;25.0;95.0;65.0;;25.0;20.0;Almere                                  ;Wijk     ;WK003401  ;3.0
234;Totaal alle jeugdzorg in natura;Wijk 02 Almere Stad;1e halfjaar 2021;1740.0;95.0;765.0;815.0;65.0;560.0;1040.0;140.0;2485.0;495.0;980.0;80.0;330.0;220.0;;60.0;20.0;Almere                                  ;Wijk     ;WK003402  ;3.0
235;Totaal alle jeugdzorg in natura;Wijk 02 Almere Stad;2e halfjaar 2021;1795.0;120.0;820.0;815.0;45.0;560.0;1090.0;140.0;2580.0;485.0;1065.0;80.0;315.0;220.0;;60.0;70.0;Almere                                  ;Wijk     ;WK003402  ;3.0
