ID;Geslacht;Leeftijd;Onderwijssoort;Vooropleiding;Studierichting;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
250;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2006/'07;1027
251;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2007/'08;658
252;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2008/'09;592
253;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2009/'10;570
254;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2010/'11;412
255;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2011/'12;269
256;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2012/'13;190
257;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2013/'14;170
258;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2014/'15;142
259;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Totaal opleidingsfase;2015/'16;0
260;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1990/'91;0
261;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1991/'92;0
262;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1992/'93;0
263;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1993/'94;0
264;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1994/'95;0
265;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1995/'96;0
266;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1996/'97;0
267;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1997/'98;0
268;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1998/'99;0
269;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;1999/'00;0
270;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2000/'01;0
271;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2001/'02;0
272;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2002/'03;0
273;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2003/'04;0
274;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2004/'05;0
275;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2005/'06;0
276;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2006/'07;0
277;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2007/'08;0
278;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2008/'09;0
279;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2009/'10;0
280;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2010/'11;0
281;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2011/'12;0
282;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2012/'13;0
283;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2013/'14;0
284;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2014/'15;0
285;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Bachelor- en doctoraalopleidingen;2015/'16;0
286;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1990/'91;171
287;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1991/'92;121
288;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1992/'93;106
289;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1993/'94;1058
290;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1994/'95;713
291;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1995/'96;776
292;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1996/'97;1064
293;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1997/'98;947
294;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1998/'99;902
295;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;1999/'00;1268
296;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2000/'01;1492
297;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2001/'02;1835
298;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2002/'03;1455
299;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2003/'04;1535
300;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2004/'05;1355
301;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2005/'06;1255
302;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2006/'07;1027
303;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2007/'08;658
304;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2008/'09;592
305;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2009/'10;570
306;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2010/'11;412
307;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2011/'12;269
308;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2012/'13;190
309;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2013/'14;170
310;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2014/'15;142
311;Totaal mannen en vrouwen;0;Hoger onderwijs;0;140;Master- en vervolgopleidingen;2015/'16;0
312;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1990/'91;171
313;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1991/'92;121
314;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1992/'93;106
315;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1993/'94;128
316;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1994/'95;162
317;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1995/'96;131
318;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1996/'97;170
319;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1997/'98;0
320;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1998/'99;0
321;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;1999/'00;0
322;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2000/'01;0
323;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2001/'02;0
324;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2002/'03;0
325;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2003/'04;0
326;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2004/'05;0
327;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2005/'06;0
328;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2006/'07;0
329;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2007/'08;0
330;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2008/'09;0
331;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2009/'10;0
332;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2010/'11;0
333;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2011/'12;0
334;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2012/'13;0
335;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2013/'14;0
336;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2014/'15;0
337;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Totaal opleidingsfase;2015/'16;0
338;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1990/'91;0
339;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1991/'92;0
340;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1992/'93;0
341;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1993/'94;0
342;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1994/'95;0
343;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1995/'96;0
344;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1996/'97;0
345;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1997/'98;0
346;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1998/'99;0
347;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;1999/'00;0
348;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2000/'01;0
349;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2001/'02;0
350;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2002/'03;0
351;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2003/'04;0
352;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2004/'05;0
353;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2005/'06;0
354;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2006/'07;0
355;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2007/'08;0
356;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2008/'09;0
357;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2009/'10;0
358;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2010/'11;0
359;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2011/'12;0
360;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2012/'13;0
361;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2013/'14;0
362;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2014/'15;0
363;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Bachelor- en doctoraalopleidingen;2015/'16;0
364;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1990/'91;171
365;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1991/'92;121
366;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1992/'93;106
367;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1993/'94;128
368;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1994/'95;162
369;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1995/'96;131
370;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1996/'97;170
371;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1997/'98;0
372;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1998/'99;0
373;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;1999/'00;0
374;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2000/'01;0
375;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2001/'02;0
376;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2002/'03;0
377;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2003/'04;0
378;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2004/'05;0
379;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2005/'06;0
380;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2006/'07;0
381;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2007/'08;0
382;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2008/'09;0
383;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2009/'10;0
384;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2010/'11;0
385;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2011/'12;0
386;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2012/'13;0
387;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2013/'14;0
388;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2014/'15;0
389;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14003 Pedagogisch-didactische studie;Master- en vervolgopleidingen;2015/'16;0
390;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1990/'91;0
391;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1991/'92;0
392;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1992/'93;0
393;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1993/'94;930
394;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1994/'95;551
395;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1995/'96;645
396;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1996/'97;894
397;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1997/'98;947
398;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1998/'99;902
399;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;1999/'00;1268
400;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2000/'01;1492
401;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2001/'02;1835
402;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2002/'03;1455
403;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2003/'04;1535
404;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2004/'05;1355
405;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2005/'06;1255
406;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2006/'07;1027
407;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2007/'08;658
408;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2008/'09;592
409;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2009/'10;570
410;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2010/'11;412
411;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2011/'12;269
412;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2012/'13;190
413;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2013/'14;170
414;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2014/'15;142
415;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Totaal opleidingsfase;2015/'16;0
416;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1990/'91;0
417;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1991/'92;0
418;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1992/'93;0
419;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1993/'94;0
420;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1994/'95;0
421;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1995/'96;0
422;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1996/'97;0
423;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1997/'98;0
424;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1998/'99;0
425;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;1999/'00;0
426;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2000/'01;0
427;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2001/'02;0
428;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2002/'03;0
429;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2003/'04;0
430;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2004/'05;0
431;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2005/'06;0
432;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2006/'07;0
433;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2007/'08;0
434;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2008/'09;0
435;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2009/'10;0
436;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2010/'11;0
437;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14006 Leraar speciaal onderwijs;Bachelor- en doctoraalopleidingen;2011/'12;0
