ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
129;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Rotterdam;2011/'12;22372.0;1505.0;6338.0;6157.0;8308.0;64.0;;;;
130;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Rotterdam;2012/'13;22074.0;1622.0;5784.0;5948.0;8689.0;31.0;;;;
131;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Rotterdam;2013/'14;21997.0;1304.0;5585.0;5825.0;9272.0;11.0;;;;
132;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Rotterdam;2014/'15;21508.0;1126.0;4995.0;5692.0;9689.0;6.0;;;;
133;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Rotterdam;2015/'16;21471.0;1071.0;4858.0;5898.0;9643.0;1.0;;;;
134;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Rotterdam;2016/'17;21298.0;1010.0;4432.0;5715.0;10141.0;;;;;
135;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1990/'91;;;;;;;;;;
136;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1991/'92;;;;;;;;;;
137;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1992/'93;;;;;;;;;;
138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1993/'94;;;;;;;;;;
139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1994/'95;;;;;;;;;;
140;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1995/'96;;;;;;;;;;
141;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1996/'97;;;;;;;;;;
142;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1997/'98;;;;;;;;;;
143;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1998/'99;;;;;;;;;;
144;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);1999/'00;;;;;;;;;;
145;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2000/'01;;;;;;;;;;
146;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2001/'02;;;;;;;;;;
147;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2002/'03;;;;;;;;;;
148;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2003/'04;;;;;;;;;;
149;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2004/'05;;;;;;;;;;
150;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2005/'06;6334.0;356.0;1920.0;1422.0;2576.0;60.0;;;;
151;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2006/'07;6649.0;406.0;1898.0;1562.0;2725.0;58.0;;;;
152;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2007/'08;6886.0;414.0;1894.0;1486.0;3011.0;81.0;;;;
153;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2008/'09;6821.0;444.0;1931.0;1371.0;3011.0;64.0;;;;
154;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2009/'10;7040.0;427.0;1974.0;1644.0;2956.0;39.0;;;;
155;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2010/'11;7298.0;427.0;2141.0;1769.0;2928.0;33.0;;;;
156;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2011/'12;7272.0;604.0;2063.0;1725.0;2862.0;18.0;;;;
157;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2012/'13;6886.0;528.0;1833.0;1609.0;2897.0;19.0;;;;
158;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2013/'14;6582.0;436.0;1678.0;1522.0;2938.0;8.0;;;;
159;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2014/'15;6255.0;251.0;1532.0;1359.0;3112.0;1.0;;;;
160;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2015/'16;6294.0;235.0;1482.0;1343.0;3234.0;;;;;
161;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Utrecht (gemeente);2016/'17;6609.0;211.0;1499.0;1420.0;3479.0;;;;;
162;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1990/'91;;;;;;;;;;
163;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1991/'92;;;;;;;;;;
164;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1992/'93;;;;;;;;;;
165;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1993/'94;;;;;;;;;;
166;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1994/'95;;;;;;;;;;
167;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1995/'96;;;;;;;;;;
168;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1996/'97;;;;;;;;;;
169;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1997/'98;;;;;;;;;;
170;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1998/'99;;;;;;;;;;
171;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1999/'00;;;;;;;;;;
172;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2000/'01;;;;;;;;;;
173;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2001/'02;;;;;;;;;;
174;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2002/'03;;;;;;;;;;
175;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;;;;;;;;
176;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;;;;;;;;
177;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;88464.0;5011.0;23533.0;21862.0;36791.0;1267.0;;;;
178;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;92077.0;5073.0;24377.0;22227.0;39118.0;1282.0;;;;
179;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;95438.0;5128.0;25610.0;23411.0;40054.0;1235.0;;;;
180;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;96298.0;4900.0;25677.0;24778.0;39893.0;1050.0;;;;
181;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;98404.0;5768.0;25106.0;25566.0;41121.0;843.0;;;;
182;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;102687.0;5980.0;25987.0;26974.0;43031.0;715.0;;;;
183;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;97051.0;5391.0;24171.0;25199.0;41916.0;374.0;;;;
184;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;98465.0;5228.0;23275.0;25509.0;44145.0;308.0;;;;
185;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;99451.0;4751.0;21988.0;25732.0;46875.0;105.0;;;;
186;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;104782.0;3579.0;21257.0;26804.0;53112.0;30.0;;;;
187;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;106282.0;3293.0;20197.0;27201.0;55584.0;7.0;;;;
188;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;108100.0;3280.0;19425.0;27088.0;58283.0;24.0;;;;
189;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1990/'91;;;;;;;;;;
190;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1991/'92;;;;;;;;;;
191;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1992/'93;;;;;;;;;;
192;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1993/'94;;;;;;;;;;
193;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1994/'95;;;;;;;;;;
194;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1995/'96;;;;;;;;;;
195;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1996/'97;;;;;;;;;;
196;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1997/'98;;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1998/'99;;;;;;;;;;
198;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1999/'00;;;;;;;;;;
199;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2000/'01;;;;;;;;;;
200;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
201;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2003/'04;;;;;;;;;;
203;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2004/'05;;;;;;;;;;
204;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2005/'06;341539.0;13474.0;84830.0;91224.0;146266.0;5745.0;;;;
205;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2006/'07;349191.0;13431.0;85522.0;93416.0;151466.0;5356.0;;;;
206;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2007/'08;358721.0;13423.0;89617.0;95872.0;154787.0;5022.0;;;;
207;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2008/'09;362383.0;12863.0;91615.0;98774.0;154684.0;4447.0;;;;
208;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2009/'10;369063.0;14611.0;90043.0;102807.0;157829.0;3773.0;;;;
209;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2010/'11;372736.0;14716.0;91858.0;103331.0;159784.0;3047.0;;;;
210;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2011/'12;369103.0;13464.0;86928.0;103516.0;162995.0;2200.0;;;;
211;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2012/'13;359686.0;12758.0;81448.0;101092.0;163069.0;1319.0;;;;
212;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2013/'14;348462.0;11198.0;74636.0;96986.0;165141.0;501.0;;;;
213;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2014/'15;327013.0;7626.0;64378.0;89646.0;165200.0;163.0;;;;
214;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2015/'16;318955.0;6877.0;57815.0;87622.0;166620.0;21.0;;;;
215;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2016/'17;324798.0;6910.0;54869.0;88432.0;174521.0;66.0;;;;
216;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1990/'91;;;;;;;;;;
217;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1991/'92;;;;;;;;;;
218;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1992/'93;;;;;;;;;;
219;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1993/'94;;;;;;;;;;
220;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1994/'95;;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1995/'96;;;;;;;;;;
222;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1996/'97;;;;;;;;;;
223;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1997/'98;;;;;;;;;;
224;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1998/'99;;;;;;;;;;
225;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1999/'00;;;;;;;;;;
226;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2000/'01;;;;;;;;;;
227;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2001/'02;;;;;;;;;;
228;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2002/'03;;;;;;;;;;
