ID;Beroep;Geslacht;Nationaliteit;Personen_1
437;Apothekersassistent;Mannen;Polen;0
438;Apothekersassistent;Mannen;Tsjechoslowakije;0
439;Apothekersassistent;Mannen;Andere nationaliteit;0
440;Apothekersassistent;Mannen;Geen nationaliteit;0
441;Apothekersassistent;Mannen;Onbekende nationaliteit;0
442;Apothekersassistent;Vrouwen;Totaal van alle nationaliteiten;2129
443;Apothekersassistent;Vrouwen;Nederland;2107
444;Apothekersassistent;Vrouwen;Totaal van alle vreemde nationaliteiten;22
445;Apothekersassistent;Vrouwen;Duitschland;9
446;Apothekersassistent;Vrouwen;België;2
447;Apothekersassistent;Vrouwen;Groot Britannië en Noord Ierland;2
448;Apothekersassistent;Vrouwen;Frankrijk;0
449;Apothekersassistent;Vrouwen;Italië;0
450;Apothekersassistent;Vrouwen;Zwitserland;0
451;Apothekersassistent;Vrouwen;Oostenrijk;1
452;Apothekersassistent;Vrouwen;Hongarije;0
453;Apothekersassistent;Vrouwen;Rusland;0
454;Apothekersassistent;Vrouwen;Polen;1
455;Apothekersassistent;Vrouwen;Tsjechoslowakije;0
456;Apothekersassistent;Vrouwen;Andere nationaliteit;3
457;Apothekersassistent;Vrouwen;Geen nationaliteit;3
458;Apothekersassistent;Vrouwen;Onbekende nationaliteit;1
459;Appreteur (textielindustrie);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;2887
460;Appreteur (textielindustrie);Totaal mannen en vrouwen;Nederland;2838
461;Appreteur (textielindustrie);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;49
462;Appreteur (textielindustrie);Totaal mannen en vrouwen;Duitschland;28
463;Appreteur (textielindustrie);Totaal mannen en vrouwen;België;11
464;Appreteur (textielindustrie);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
465;Appreteur (textielindustrie);Totaal mannen en vrouwen;Frankrijk;0
466;Appreteur (textielindustrie);Totaal mannen en vrouwen;Italië;0
467;Appreteur (textielindustrie);Totaal mannen en vrouwen;Zwitserland;0
468;Appreteur (textielindustrie);Totaal mannen en vrouwen;Oostenrijk;2
469;Appreteur (textielindustrie);Totaal mannen en vrouwen;Hongarije;2
470;Appreteur (textielindustrie);Totaal mannen en vrouwen;Rusland;0
471;Appreteur (textielindustrie);Totaal mannen en vrouwen;Polen;0
472;Appreteur (textielindustrie);Totaal mannen en vrouwen;Tsjechoslowakije;0
473;Appreteur (textielindustrie);Totaal mannen en vrouwen;Andere nationaliteit;5
474;Appreteur (textielindustrie);Totaal mannen en vrouwen;Geen nationaliteit;1
475;Appreteur (textielindustrie);Totaal mannen en vrouwen;Onbekende nationaliteit;0
476;Appreteur (textielindustrie);Mannen;Totaal van alle nationaliteiten;2221
477;Appreteur (textielindustrie);Mannen;Nederland;2190
478;Appreteur (textielindustrie);Mannen;Totaal van alle vreemde nationaliteiten;31
479;Appreteur (textielindustrie);Mannen;Duitschland;21
480;Appreteur (textielindustrie);Mannen;België;6
481;Appreteur (textielindustrie);Mannen;Groot Britannië en Noord Ierland;0
482;Appreteur (textielindustrie);Mannen;Frankrijk;0
483;Appreteur (textielindustrie);Mannen;Italië;0
484;Appreteur (textielindustrie);Mannen;Zwitserland;0
485;Appreteur (textielindustrie);Mannen;Oostenrijk;1
486;Appreteur (textielindustrie);Mannen;Hongarije;0
487;Appreteur (textielindustrie);Mannen;Rusland;0
488;Appreteur (textielindustrie);Mannen;Polen;0
489;Appreteur (textielindustrie);Mannen;Tsjechoslowakije;0
490;Appreteur (textielindustrie);Mannen;Andere nationaliteit;2
491;Appreteur (textielindustrie);Mannen;Geen nationaliteit;1
492;Appreteur (textielindustrie);Mannen;Onbekende nationaliteit;0
493;Appreteur (textielindustrie);Vrouwen;Totaal van alle nationaliteiten;666
494;Appreteur (textielindustrie);Vrouwen;Nederland;648
495;Appreteur (textielindustrie);Vrouwen;Totaal van alle vreemde nationaliteiten;18
496;Appreteur (textielindustrie);Vrouwen;Duitschland;7
497;Appreteur (textielindustrie);Vrouwen;België;5
498;Appreteur (textielindustrie);Vrouwen;Groot Britannië en Noord Ierland;0
499;Appreteur (textielindustrie);Vrouwen;Frankrijk;0
500;Appreteur (textielindustrie);Vrouwen;Italië;0
501;Appreteur (textielindustrie);Vrouwen;Zwitserland;0
502;Appreteur (textielindustrie);Vrouwen;Oostenrijk;1
503;Appreteur (textielindustrie);Vrouwen;Hongarije;2
504;Appreteur (textielindustrie);Vrouwen;Rusland;0
505;Appreteur (textielindustrie);Vrouwen;Polen;0
506;Appreteur (textielindustrie);Vrouwen;Tsjechoslowakije;0
507;Appreteur (textielindustrie);Vrouwen;Andere nationaliteit;3
508;Appreteur (textielindustrie);Vrouwen;Geen nationaliteit;0
509;Appreteur (textielindustrie);Vrouwen;Onbekende nationaliteit;0
510;Architect;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;2562
511;Architect;Totaal mannen en vrouwen;Nederland;2518
512;Architect;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;44
513;Architect;Totaal mannen en vrouwen;Duitschland;24
514;Architect;Totaal mannen en vrouwen;België;7
515;Architect;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;2
516;Architect;Totaal mannen en vrouwen;Frankrijk;1
517;Architect;Totaal mannen en vrouwen;Italië;0
518;Architect;Totaal mannen en vrouwen;Zwitserland;1
519;Architect;Totaal mannen en vrouwen;Oostenrijk;1
520;Architect;Totaal mannen en vrouwen;Hongarije;3
521;Architect;Totaal mannen en vrouwen;Rusland;0
522;Architect;Totaal mannen en vrouwen;Polen;0
523;Architect;Totaal mannen en vrouwen;Tsjechoslowakije;1
524;Architect;Totaal mannen en vrouwen;Andere nationaliteit;2
525;Architect;Totaal mannen en vrouwen;Geen nationaliteit;2
526;Architect;Totaal mannen en vrouwen;Onbekende nationaliteit;0
527;Architect;Mannen;Totaal van alle nationaliteiten;2562
528;Architect;Mannen;Nederland;2518
529;Architect;Mannen;Totaal van alle vreemde nationaliteiten;44
530;Architect;Mannen;Duitschland;24
531;Architect;Mannen;België;7
532;Architect;Mannen;Groot Britannië en Noord Ierland;2
533;Architect;Mannen;Frankrijk;1
534;Architect;Mannen;Italië;0
535;Architect;Mannen;Zwitserland;1
536;Architect;Mannen;Oostenrijk;1
537;Architect;Mannen;Hongarije;3
538;Architect;Mannen;Rusland;0
539;Architect;Mannen;Polen;0
540;Architect;Mannen;Tsjechoslowakije;1
541;Architect;Mannen;Andere nationaliteit;2
542;Architect;Mannen;Geen nationaliteit;2
543;Architect;Mannen;Onbekende nationaliteit;0
544;Architect;Vrouwen;Totaal van alle nationaliteiten;0
545;Architect;Vrouwen;Nederland;0
546;Architect;Vrouwen;Totaal van alle vreemde nationaliteiten;0
547;Architect;Vrouwen;Duitschland;0
548;Architect;Vrouwen;België;0
549;Architect;Vrouwen;Groot Britannië en Noord Ierland;0
550;Architect;Vrouwen;Frankrijk;0
551;Architect;Vrouwen;Italië;0
552;Architect;Vrouwen;Zwitserland;0
553;Architect;Vrouwen;Oostenrijk;0
554;Architect;Vrouwen;Hongarije;0
555;Architect;Vrouwen;Rusland;0
556;Architect;Vrouwen;Polen;0
557;Architect;Vrouwen;Tsjechoslowakije;0
558;Architect;Vrouwen;Andere nationaliteit;0
559;Architect;Vrouwen;Geen nationaliteit;0
560;Architect;Vrouwen;Onbekende nationaliteit;0
561;Baggerpersoneel;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3722
562;Baggerpersoneel;Totaal mannen en vrouwen;Nederland;3678
563;Baggerpersoneel;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;44
564;Baggerpersoneel;Totaal mannen en vrouwen;Duitschland;21
565;Baggerpersoneel;Totaal mannen en vrouwen;België;21
566;Baggerpersoneel;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
567;Baggerpersoneel;Totaal mannen en vrouwen;Frankrijk;0
568;Baggerpersoneel;Totaal mannen en vrouwen;Italië;0
569;Baggerpersoneel;Totaal mannen en vrouwen;Zwitserland;0
570;Baggerpersoneel;Totaal mannen en vrouwen;Oostenrijk;1
571;Baggerpersoneel;Totaal mannen en vrouwen;Hongarije;0
572;Baggerpersoneel;Totaal mannen en vrouwen;Rusland;0
573;Baggerpersoneel;Totaal mannen en vrouwen;Polen;0
574;Baggerpersoneel;Totaal mannen en vrouwen;Tsjechoslowakije;0
575;Baggerpersoneel;Totaal mannen en vrouwen;Andere nationaliteit;0
576;Baggerpersoneel;Totaal mannen en vrouwen;Geen nationaliteit;1
577;Baggerpersoneel;Totaal mannen en vrouwen;Onbekende nationaliteit;0
578;Baggerpersoneel;Mannen;Totaal van alle nationaliteiten;3722
579;Baggerpersoneel;Mannen;Nederland;3678
580;Baggerpersoneel;Mannen;Totaal van alle vreemde nationaliteiten;44
581;Baggerpersoneel;Mannen;Duitschland;21
582;Baggerpersoneel;Mannen;België;21
583;Baggerpersoneel;Mannen;Groot Britannië en Noord Ierland;0
584;Baggerpersoneel;Mannen;Frankrijk;0
585;Baggerpersoneel;Mannen;Italië;0
586;Baggerpersoneel;Mannen;Zwitserland;0
587;Baggerpersoneel;Mannen;Oostenrijk;1
588;Baggerpersoneel;Mannen;Hongarije;0
589;Baggerpersoneel;Mannen;Rusland;0
590;Baggerpersoneel;Mannen;Polen;0
591;Baggerpersoneel;Mannen;Tsjechoslowakije;0
592;Baggerpersoneel;Mannen;Andere nationaliteit;0
593;Baggerpersoneel;Mannen;Geen nationaliteit;1
594;Baggerpersoneel;Mannen;Onbekende nationaliteit;0
595;Baggerpersoneel;Vrouwen;Totaal van alle nationaliteiten;0
596;Baggerpersoneel;Vrouwen;Nederland;0
597;Baggerpersoneel;Vrouwen;Totaal van alle vreemde nationaliteiten;0
598;Baggerpersoneel;Vrouwen;Duitschland;0
599;Baggerpersoneel;Vrouwen;België;0
600;Baggerpersoneel;Vrouwen;Groot Britannië en Noord Ierland;0
601;Baggerpersoneel;Vrouwen;Frankrijk;0
602;Baggerpersoneel;Vrouwen;Italië;0
603;Baggerpersoneel;Vrouwen;Zwitserland;0
604;Baggerpersoneel;Vrouwen;Oostenrijk;0
605;Baggerpersoneel;Vrouwen;Hongarije;0
606;Baggerpersoneel;Vrouwen;Rusland;0
607;Baggerpersoneel;Vrouwen;Polen;0
608;Baggerpersoneel;Vrouwen;Tsjechoslowakije;0
609;Baggerpersoneel;Vrouwen;Andere nationaliteit;0
610;Baggerpersoneel;Vrouwen;Geen nationaliteit;0
611;Baggerpersoneel;Vrouwen;Onbekende nationaliteit;0
612;Banketbakker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;6064
613;Banketbakker;Totaal mannen en vrouwen;Nederland;5903
614;Banketbakker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;161
615;Banketbakker;Totaal mannen en vrouwen;Duitschland;90
616;Banketbakker;Totaal mannen en vrouwen;België;19
617;Banketbakker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
618;Banketbakker;Totaal mannen en vrouwen;Frankrijk;0
619;Banketbakker;Totaal mannen en vrouwen;Italië;2
620;Banketbakker;Totaal mannen en vrouwen;Zwitserland;6
621;Banketbakker;Totaal mannen en vrouwen;Oostenrijk;7
622;Banketbakker;Totaal mannen en vrouwen;Hongarije;2
623;Banketbakker;Totaal mannen en vrouwen;Rusland;2
624;Banketbakker;Totaal mannen en vrouwen;Polen;2
625;Banketbakker;Totaal mannen en vrouwen;Tsjechoslowakije;2
626;Banketbakker;Totaal mannen en vrouwen;Andere nationaliteit;5
627;Banketbakker;Totaal mannen en vrouwen;Geen nationaliteit;17
628;Banketbakker;Totaal mannen en vrouwen;Onbekende nationaliteit;7
629;Banketbakker;Mannen;Totaal van alle nationaliteiten;6027
630;Banketbakker;Mannen;Nederland;5868
631;Banketbakker;Mannen;Totaal van alle vreemde nationaliteiten;159
632;Banketbakker;Mannen;Duitschland;89
633;Banketbakker;Mannen;België;19
634;Banketbakker;Mannen;Groot Britannië en Noord Ierland;0
635;Banketbakker;Mannen;Frankrijk;0
636;Banketbakker;Mannen;Italië;2
637;Banketbakker;Mannen;Zwitserland;6
638;Banketbakker;Mannen;Oostenrijk;7
639;Banketbakker;Mannen;Hongarije;2
640;Banketbakker;Mannen;Rusland;2
641;Banketbakker;Mannen;Polen;2
642;Banketbakker;Mannen;Tsjechoslowakije;2
643;Banketbakker;Mannen;Andere nationaliteit;5
644;Banketbakker;Mannen;Geen nationaliteit;16
645;Banketbakker;Mannen;Onbekende nationaliteit;7
646;Banketbakker;Vrouwen;Totaal van alle nationaliteiten;37
647;Banketbakker;Vrouwen;Nederland;35
648;Banketbakker;Vrouwen;Totaal van alle vreemde nationaliteiten;2
649;Banketbakker;Vrouwen;Duitschland;1
650;Banketbakker;Vrouwen;België;0
651;Banketbakker;Vrouwen;Groot Britannië en Noord Ierland;0
652;Banketbakker;Vrouwen;Frankrijk;0
653;Banketbakker;Vrouwen;Italië;0
654;Banketbakker;Vrouwen;Zwitserland;0
655;Banketbakker;Vrouwen;Oostenrijk;0
656;Banketbakker;Vrouwen;Hongarije;0
657;Banketbakker;Vrouwen;Rusland;0
658;Banketbakker;Vrouwen;Polen;0
659;Banketbakker;Vrouwen;Tsjechoslowakije;0
660;Banketbakker;Vrouwen;Andere nationaliteit;0
661;Banketbakker;Vrouwen;Geen nationaliteit;1
662;Banketbakker;Vrouwen;Onbekende nationaliteit;0
663;Bankwerker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;53283
664;Bankwerker;Totaal mannen en vrouwen;Nederland;50571
665;Bankwerker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;2712
666;Bankwerker;Totaal mannen en vrouwen;Duitschland;2066
667;Bankwerker;Totaal mannen en vrouwen;België;183
668;Bankwerker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;19
669;Bankwerker;Totaal mannen en vrouwen;Frankrijk;8
670;Bankwerker;Totaal mannen en vrouwen;Italië;26
671;Bankwerker;Totaal mannen en vrouwen;Zwitserland;17
672;Bankwerker;Totaal mannen en vrouwen;Oostenrijk;139
673;Bankwerker;Totaal mannen en vrouwen;Hongarije;31
674;Bankwerker;Totaal mannen en vrouwen;Rusland;8
675;Bankwerker;Totaal mannen en vrouwen;Polen;32
676;Bankwerker;Totaal mannen en vrouwen;Tsjechoslowakije;16
677;Bankwerker;Totaal mannen en vrouwen;Andere nationaliteit;42
678;Bankwerker;Totaal mannen en vrouwen;Geen nationaliteit;91
679;Bankwerker;Totaal mannen en vrouwen;Onbekende nationaliteit;34
680;Bankwerker;Mannen;Totaal van alle nationaliteiten;53099
681;Bankwerker;Mannen;Nederland;50391
682;Bankwerker;Mannen;Totaal van alle vreemde nationaliteiten;2708
683;Bankwerker;Mannen;Duitschland;2062
684;Bankwerker;Mannen;België;183
685;Bankwerker;Mannen;Groot Britannië en Noord Ierland;19
686;Bankwerker;Mannen;Frankrijk;8
687;Bankwerker;Mannen;Italië;26
688;Bankwerker;Mannen;Zwitserland;17
689;Bankwerker;Mannen;Oostenrijk;139
690;Bankwerker;Mannen;Hongarije;31
691;Bankwerker;Mannen;Rusland;8
692;Bankwerker;Mannen;Polen;32
693;Bankwerker;Mannen;Tsjechoslowakije;16
694;Bankwerker;Mannen;Andere nationaliteit;42
695;Bankwerker;Mannen;Geen nationaliteit;91
696;Bankwerker;Mannen;Onbekende nationaliteit;34
697;Bankwerker;Vrouwen;Totaal van alle nationaliteiten;184
698;Bankwerker;Vrouwen;Nederland;180
699;Bankwerker;Vrouwen;Totaal van alle vreemde nationaliteiten;4
700;Bankwerker;Vrouwen;Duitschland;4
701;Bankwerker;Vrouwen;België;0
702;Bankwerker;Vrouwen;Groot Britannië en Noord Ierland;0
703;Bankwerker;Vrouwen;Frankrijk;0
704;Bankwerker;Vrouwen;Italië;0
705;Bankwerker;Vrouwen;Zwitserland;0
706;Bankwerker;Vrouwen;Oostenrijk;0
707;Bankwerker;Vrouwen;Hongarije;0
708;Bankwerker;Vrouwen;Rusland;0
709;Bankwerker;Vrouwen;Polen;0
710;Bankwerker;Vrouwen;Tsjechoslowakije;0
711;Bankwerker;Vrouwen;Andere nationaliteit;0
712;Bankwerker;Vrouwen;Geen nationaliteit;0
713;Bankwerker;Vrouwen;Onbekende nationaliteit;0
714;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;2649
715;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Nederland;2551
716;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;98
717;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Duitschland;24
718;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;België;4
719;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;8
720;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Frankrijk;7
721;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Italië;0
722;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Zwitserland;3
723;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Oostenrijk;0
724;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Hongarije;1
725;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Rusland;0
726;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Polen;2
727;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Tsjechoslowakije;0
728;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Andere nationaliteit;43
729;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Geen nationaliteit;3
730;Bedienaar van den Protestantschen godsd.;Totaal mannen en vrouwen;Onbekende nationaliteit;3
731;Bedienaar van den Protestantschen godsd.;Mannen;Totaal van alle nationaliteiten;2621
732;Bedienaar van den Protestantschen godsd.;Mannen;Nederland;2526
733;Bedienaar van den Protestantschen godsd.;Mannen;Totaal van alle vreemde nationaliteiten;95
734;Bedienaar van den Protestantschen godsd.;Mannen;Duitschland;21
735;Bedienaar van den Protestantschen godsd.;Mannen;België;4
736;Bedienaar van den Protestantschen godsd.;Mannen;Groot Britannië en Noord Ierland;8
737;Bedienaar van den Protestantschen godsd.;Mannen;Frankrijk;7
738;Bedienaar van den Protestantschen godsd.;Mannen;Italië;0
739;Bedienaar van den Protestantschen godsd.;Mannen;Zwitserland;3
740;Bedienaar van den Protestantschen godsd.;Mannen;Oostenrijk;0
741;Bedienaar van den Protestantschen godsd.;Mannen;Hongarije;1
742;Bedienaar van den Protestantschen godsd.;Mannen;Rusland;0
743;Bedienaar van den Protestantschen godsd.;Mannen;Polen;2
744;Bedienaar van den Protestantschen godsd.;Mannen;Tsjechoslowakije;0
745;Bedienaar van den Protestantschen godsd.;Mannen;Andere nationaliteit;43
746;Bedienaar van den Protestantschen godsd.;Mannen;Geen nationaliteit;3
747;Bedienaar van den Protestantschen godsd.;Mannen;Onbekende nationaliteit;3
748;Bedienaar van den Protestantschen godsd.;Vrouwen;Totaal van alle nationaliteiten;28
749;Bedienaar van den Protestantschen godsd.;Vrouwen;Nederland;25
750;Bedienaar van den Protestantschen godsd.;Vrouwen;Totaal van alle vreemde nationaliteiten;3
751;Bedienaar van den Protestantschen godsd.;Vrouwen;Duitschland;3
752;Bedienaar van den Protestantschen godsd.;Vrouwen;België;0
753;Bedienaar van den Protestantschen godsd.;Vrouwen;Groot Britannië en Noord Ierland;0
754;Bedienaar van den Protestantschen godsd.;Vrouwen;Frankrijk;0
755;Bedienaar van den Protestantschen godsd.;Vrouwen;Italië;0
756;Bedienaar van den Protestantschen godsd.;Vrouwen;Zwitserland;0
757;Bedienaar van den Protestantschen godsd.;Vrouwen;Oostenrijk;0
758;Bedienaar van den Protestantschen godsd.;Vrouwen;Hongarije;0
759;Bedienaar van den Protestantschen godsd.;Vrouwen;Rusland;0
760;Bedienaar van den Protestantschen godsd.;Vrouwen;Polen;0
761;Bedienaar van den Protestantschen godsd.;Vrouwen;Tsjechoslowakije;0
762;Bedienaar van den Protestantschen godsd.;Vrouwen;Andere nationaliteit;0
763;Bedienaar van den Protestantschen godsd.;Vrouwen;Geen nationaliteit;0
764;Bedienaar van den Protestantschen godsd.;Vrouwen;Onbekende nationaliteit;0
765;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3895
766;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Nederland;3710
767;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;185
768;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Duitschland;144
769;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;België;8
770;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;3
771;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Frankrijk;7
772;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Italië;0
773;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Zwitserland;3
774;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Oostenrijk;0
775;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Hongarije;0
776;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Rusland;0
777;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Polen;1
778;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Tsjechoslowakije;0
779;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Andere nationaliteit;14
780;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Geen nationaliteit;5
781;Bedienaar van den R. K. godsdienst;Totaal mannen en vrouwen;Onbekende nationaliteit;0
782;Bedienaar van den R. K. godsdienst;Mannen;Totaal van alle nationaliteiten;3895
