ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
307;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 4e 20%-groep;2020;5.3
308;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 5e 20%-groep;2015;5.7
309;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 5e 20%-groep;2020;6.9
310;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 1e 10%-groep;2015;2.3
311;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 1e 10%-groep;2020;2.8
312;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 2e 10%-groep;2015;2.6
313;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 2e 10%-groep;2020;3.1
314;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 3e 10%-groep;2015;3.0
315;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 3e 10%-groep;2020;3.5
316;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 4e 10%-groep;2015;3.3
317;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 4e 10%-groep;2020;3.9
318;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 5e 10%-groep;2015;3.7
319;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 5e 10%-groep;2020;4.2
320;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 6e 10%-groep;2015;3.9
321;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 6e 10%-groep;2020;4.7
322;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 7e 10%-groep;2015;4.1
323;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 7e 10%-groep;2020;4.9
324;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 8e 10%-groep;2015;4.4
325;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 8e 10%-groep;2020;5.4
326;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 9e 10%-groep;2015;4.8
327;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 9e 10%-groep;2020;5.7
328;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 10e 10%-groep;2015;5.0
329;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 10e 10%-groep;2020;6.4
330;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 1e 20%-groep;2015;2.5
331;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 1e 20%-groep;2020;3.0
332;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 2e 20%-groep;2015;3.2
333;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 2e 20%-groep;2020;3.7
334;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 3e 20%-groep;2015;3.8
335;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 3e 20%-groep;2020;4.4
336;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 4e 20%-groep;2015;4.3
337;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 4e 20%-groep;2020;5.2
338;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 5e 20%-groep;2015;4.9
339;010000 Voedingsmidd. en alc.vrije drank;Gestandaardiseerd inkomen: 5e 20%-groep;2020;6.0
340;010000 Voedingsmidd. en alc.vrije drank;Inkomen tot lage-inkomensgrens;2015;2.5
341;010000 Voedingsmidd. en alc.vrije drank;Inkomen tot lage-inkomensgrens;2020;2.8
342;010000 Voedingsmidd. en alc.vrije drank;Inkomen boven lage-inkomensgrens;2015;3.9
343;010000 Voedingsmidd. en alc.vrije drank;Inkomen boven lage-inkomensgrens;2020;4.6
344;020000 Alcoholhoudende dranken en tabak;Particuliere huishoudens;2015;1.0
345;020000 Alcoholhoudende dranken en tabak;Particuliere huishoudens;2020;1.2
346;020000 Alcoholhoudende dranken en tabak;Type: Eenpersoonshuishouden;2015;0.8
347;020000 Alcoholhoudende dranken en tabak;Type: Eenpersoonshuishouden;2020;1.2
348;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande man;2015;1.1
349;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande man;2020;1.6
350;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande man onder AOW-lft;2015;1.1
351;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande man onder AOW-lft;2020;1.7
352;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande man vanaf AOW-lft;2015;1.4
353;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande man vanaf AOW-lft;2020;1.1
354;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande vrouw;2015;0.6
355;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande vrouw;2020;0.9
356;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande vrouw onder AOW-lft;2015;0.7
357;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande vrouw onder AOW-lft;2020;0.8
358;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.5
359;020000 Alcoholhoudende dranken en tabak;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.0
360;020000 Alcoholhoudende dranken en tabak;Type: Meerpersoonshuishouden;2015;1.1
361;020000 Alcoholhoudende dranken en tabak;Type: Meerpersoonshuishouden;2020;1.2
362;020000 Alcoholhoudende dranken en tabak;Type: Eenoudergezin;2015;0.8
363;020000 Alcoholhoudende dranken en tabak;Type: Eenoudergezin;2020;1.1
364;020000 Alcoholhoudende dranken en tabak;Type: Eenouder, alle kinderen < 18 jr;2015;0.7
365;020000 Alcoholhoudende dranken en tabak;Type: Eenouder, alle kinderen < 18 jr;2020;1.0
366;020000 Alcoholhoudende dranken en tabak;Type: Eenouder, minst. één kind >= 18 jr;2015;1.0
367;020000 Alcoholhoudende dranken en tabak;Type: Eenouder, minst. één kind >= 18 jr;2020;1.1
368;020000 Alcoholhoudende dranken en tabak;Type: Paar, totaal;2015;1.1
369;020000 Alcoholhoudende dranken en tabak;Type: Paar, totaal;2020;1.2
370;020000 Alcoholhoudende dranken en tabak;Type: Paar, met kind(eren);2015;1.0
371;020000 Alcoholhoudende dranken en tabak;Type: Paar, met kind(eren);2020;1.2
372;020000 Alcoholhoudende dranken en tabak;Type: Paar, alle kinderen < 18 jr;2015;0.9
373;020000 Alcoholhoudende dranken en tabak;Type: Paar, alle kinderen < 18 jr;2020;1.0
374;020000 Alcoholhoudende dranken en tabak;Type: Paar, minstens één kind >= 18 jr;2015;1.2
375;020000 Alcoholhoudende dranken en tabak;Type: Paar, minstens één kind >= 18 jr;2020;1.5
376;020000 Alcoholhoudende dranken en tabak;Type: Paar, zonder kind;2015;1.3
377;020000 Alcoholhoudende dranken en tabak;Type: Paar, zonder kind;2020;1.2
378;020000 Alcoholhoudende dranken en tabak;Type: Paar, zonder kind, onder AOW-lft;2015;1.2
379;020000 Alcoholhoudende dranken en tabak;Type: Paar, zonder kind, onder AOW-lft;2020;1.3
380;020000 Alcoholhoudende dranken en tabak;Type: Paar, zonder kind, vanaf AOW-lft;2015;1.3
381;020000 Alcoholhoudende dranken en tabak;Type: Paar, zonder kind, vanaf AOW-lft;2020;1.1
382;020000 Alcoholhoudende dranken en tabak;Type: Meerpersoonshuishouden, overig;2015;1.3
383;020000 Alcoholhoudende dranken en tabak;Type: Meerpersoonshuishouden, overig;2020;2.3
384;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 1 persoon;2015;0.8
385;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 1 persoon;2020;1.2
386;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 2 personen;2015;1.2
387;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 2 personen;2020;1.2
388;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 3 personen;2015;1.1
389;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 3 personen;2020;1.2
390;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 4 personen;2015;1.0
391;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 4 personen;2020;1.3
392;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 5 of meer personen;2015;0.8
393;020000 Alcoholhoudende dranken en tabak;Huishoudensgrootte: 5 of meer personen;2020;1.2
394;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: tot 25 jaar;2015;0.6
395;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: tot 25 jaar;2020;0.6
396;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 25 tot 35 jaar;2015;0.7
397;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 25 tot 35 jaar;2020;1.1
398;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 35 tot 45 jaar;2015;1.0
399;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 35 tot 45 jaar;2020;1.2
400;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 45 tot 55 jaar;2015;1.1
401;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 45 tot 55 jaar;2020;1.2
402;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 55 tot 65 jaar;2015;1.3
403;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 55 tot 65 jaar;2020;1.6
404;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 65 tot 75 jaar;2015;1.1
405;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 65 tot 75 jaar;2020;1.2
406;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 75 jaar of ouder;2015;0.9
407;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 75 jaar of ouder;2020;1.0
408;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 25 tot 45 jaar;2015;0.9
409;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 25 tot 45 jaar;2020;1.2
410;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 45 tot 65 jaar;2015;1.2
411;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 45 tot 65 jaar;2020;1.4
412;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 65 jaar of ouder;2015;1.0
413;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: 65 jaar of ouder;2020;1.1
414;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: Nederland;2015;1.1
415;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: Nederland;2020;1.3
416;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: Westers land;2015;1.1
417;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: Westers land;2020;1.3
418;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: Niet-westers land;2015;0.6
419;020000 Alcoholhoudende dranken en tabak;Hoofdkostwinner: Niet-westers land;2020;0.8
420;020000 Alcoholhoudende dranken en tabak;Bron: Inkomen als werknemer/zelfstandige;2015;1.0
421;020000 Alcoholhoudende dranken en tabak;Bron: Inkomen als werknemer/zelfstandige;2020;1.2
422;020000 Alcoholhoudende dranken en tabak;Bron: Inkomen als werknemer;2015;1.0
423;020000 Alcoholhoudende dranken en tabak;Bron: Inkomen als werknemer;2020;1.2
424;020000 Alcoholhoudende dranken en tabak;Bron: Inkomen als zelfstandige (totaal);2015;1.1
425;020000 Alcoholhoudende dranken en tabak;Bron: Inkomen als zelfstandige (totaal);2020;1.2
426;020000 Alcoholhoudende dranken en tabak;Bron: Overdrachtsinkomen;2015;1.0
427;020000 Alcoholhoudende dranken en tabak;Bron: Overdrachtsinkomen;2020;1.3
428;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering inkomensverzekering;2015;1.0
429;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering inkomensverzekering;2020;1.2
430;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering werkloosheid;2015;0.8
431;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering werkloosheid;2020;1.7
432;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering arbeidsongeschiktheid;2015;1.0
433;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering arbeidsongeschiktheid;2020;1.9
434;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering pensioen;2015;1.0
435;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering pensioen;2020;1.1
436;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering sociale voorziening;2015;1.1
437;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering sociale voorziening;2020;1.9
438;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering bijstand;2015;1.1
439;020000 Alcoholhoudende dranken en tabak;Bron: Uitkering bijstand;2020;1.8
440;020000 Alcoholhoudende dranken en tabak;Bron: Uitk. sociale voorziening, overig;2015;1.1
441;020000 Alcoholhoudende dranken en tabak;Bron: Uitk. sociale voorziening, overig;2020;2.1
442;020000 Alcoholhoudende dranken en tabak;Bron: Studiefinanciering;2015;0.2
443;020000 Alcoholhoudende dranken en tabak;Bron: Studiefinanciering;2020;0.5
444;020000 Alcoholhoudende dranken en tabak;Woningbezit: eigen woning;2015;1.1
445;020000 Alcoholhoudende dranken en tabak;Woningbezit: eigen woning;2020;1.2
446;020000 Alcoholhoudende dranken en tabak;Woningbezit: huurwoning;2015;1.0
447;020000 Alcoholhoudende dranken en tabak;Woningbezit: huurwoning;2020;1.2
448;020000 Alcoholhoudende dranken en tabak;Woningbezit: huurwoning met huurtoeslag;2015;0.9
449;020000 Alcoholhoudende dranken en tabak;Woningbezit: huurwoning met huurtoeslag;2020;1.3
450;020000 Alcoholhoudende dranken en tabak;Woningbezit: huurwoning geen huurtoeslag;2015;1.1
451;020000 Alcoholhoudende dranken en tabak;Woningbezit: huurwoning geen huurtoeslag;2020;1.2
452;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 1e 10%-groep;2015;0.7
453;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 1e 10%-groep;2020;1.3
454;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 2e 10%-groep;2015;0.8
455;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 2e 10%-groep;2020;1.2
456;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 3e 10%-groep;2015;0.9
457;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 3e 10%-groep;2020;1.3
458;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 4e 10%-groep;2015;1.0
459;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 4e 10%-groep;2020;1.0
460;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 5e 10%-groep;2015;1.0
461;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 5e 10%-groep;2020;1.2
462;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 6e 10%-groep;2015;1.1
463;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 6e 10%-groep;2020;1.1
464;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 7e 10%-groep;2015;1.1
465;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 7e 10%-groep;2020;1.2
466;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 8e 10%-groep;2015;1.2
467;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 8e 10%-groep;2020;1.2
468;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 9e 10%-groep;2015;1.1
469;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 9e 10%-groep;2020;1.2
470;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 10e 10%-groep;2015;1.2
471;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 10e 10%-groep;2020;1.4
472;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 1e 20%-groep;2015;0.8
473;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 1e 20%-groep;2020;1.3
474;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 2e 20%-groep;2015;0.9
475;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 2e 20%-groep;2020;1.2
476;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 3e 20%-groep;2015;1.1
477;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 3e 20%-groep;2020;1.2
478;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 4e 20%-groep;2015;1.1
479;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 4e 20%-groep;2020;1.2
480;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 5e 20%-groep;2015;1.1
481;020000 Alcoholhoudende dranken en tabak;Besteedbaar inkomen: 5e 20%-groep;2020;1.3
482;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.6
483;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 1e 10%-groep;2020;1.4
484;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.0
485;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.3
486;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.1
487;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 3e 10%-groep;2020;1.0
488;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 4e 10%-groep;2015;0.9
489;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.2
490;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 5e 10%-groep;2015;0.9
491;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.1
492;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.1
493;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.2
494;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 7e 10%-groep;2015;1.1
495;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.2
496;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 8e 10%-groep;2015;1.1
497;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 8e 10%-groep;2020;1.4
498;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 9e 10%-groep;2015;1.2
499;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 9e 10%-groep;2020;1.3
500;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 10e 10%-groep;2015;1.2
501;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 10e 10%-groep;2020;1.2
502;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.8
503;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 1e 20%-groep;2020;1.3
504;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.0
505;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 2e 20%-groep;2020;1.1
506;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.0
507;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.1
508;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 4e 20%-groep;2015;1.1
509;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 4e 20%-groep;2020;1.3
510;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 5e 20%-groep;2015;1.2
511;020000 Alcoholhoudende dranken en tabak;Gestandaardiseerd inkomen: 5e 20%-groep;2020;1.3
512;020000 Alcoholhoudende dranken en tabak;Inkomen tot lage-inkomensgrens;2015;0.9
513;020000 Alcoholhoudende dranken en tabak;Inkomen tot lage-inkomensgrens;2020;1.8
514;020000 Alcoholhoudende dranken en tabak;Inkomen boven lage-inkomensgrens;2015;1.1
515;020000 Alcoholhoudende dranken en tabak;Inkomen boven lage-inkomensgrens;2020;1.2
516;030000 Kleding en schoenen;Particuliere huishoudens;2015;1.6
517;030000 Kleding en schoenen;Particuliere huishoudens;2020;1.4
518;030000 Kleding en schoenen;Type: Eenpersoonshuishouden;2015;0.9
519;030000 Kleding en schoenen;Type: Eenpersoonshuishouden;2020;0.7
520;030000 Kleding en schoenen;Type: Alleenstaande man;2015;0.7
521;030000 Kleding en schoenen;Type: Alleenstaande man;2020;0.6
522;030000 Kleding en schoenen;Type: Alleenstaande man onder AOW-lft;2015;0.7
523;030000 Kleding en schoenen;Type: Alleenstaande man onder AOW-lft;2020;0.6
524;030000 Kleding en schoenen;Type: Alleenstaande man vanaf AOW-lft;2015;0.4
525;030000 Kleding en schoenen;Type: Alleenstaande man vanaf AOW-lft;2020;0.5
526;030000 Kleding en schoenen;Type: Alleenstaande vrouw;2015;1.0
527;030000 Kleding en schoenen;Type: Alleenstaande vrouw;2020;0.9
528;030000 Kleding en schoenen;Type: Alleenstaande vrouw onder AOW-lft;2015;1.1
529;030000 Kleding en schoenen;Type: Alleenstaande vrouw onder AOW-lft;2020;1.0
530;030000 Kleding en schoenen;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.9
531;030000 Kleding en schoenen;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.8
532;030000 Kleding en schoenen;Type: Meerpersoonshuishouden;2015;2.0
533;030000 Kleding en schoenen;Type: Meerpersoonshuishouden;2020;1.8
534;030000 Kleding en schoenen;Type: Eenoudergezin;2015;1.5
535;030000 Kleding en schoenen;Type: Eenoudergezin;2020;1.4
536;030000 Kleding en schoenen;Type: Eenouder, alle kinderen < 18 jr;2015;1.6
537;030000 Kleding en schoenen;Type: Eenouder, alle kinderen < 18 jr;2020;1.5
538;030000 Kleding en schoenen;Type: Eenouder, minst. één kind >= 18 jr;2015;1.3
539;030000 Kleding en schoenen;Type: Eenouder, minst. één kind >= 18 jr;2020;1.2
540;030000 Kleding en schoenen;Type: Paar, totaal;2015;2.1
541;030000 Kleding en schoenen;Type: Paar, totaal;2020;1.9
542;030000 Kleding en schoenen;Type: Paar, met kind(eren);2015;2.6
543;030000 Kleding en schoenen;Type: Paar, met kind(eren);2020;2.4
544;030000 Kleding en schoenen;Type: Paar, alle kinderen < 18 jr;2015;2.6
545;030000 Kleding en schoenen;Type: Paar, alle kinderen < 18 jr;2020;2.5
546;030000 Kleding en schoenen;Type: Paar, minstens één kind >= 18 jr;2015;2.5
547;030000 Kleding en schoenen;Type: Paar, minstens één kind >= 18 jr;2020;2.3
548;030000 Kleding en schoenen;Type: Paar, zonder kind;2015;1.6
549;030000 Kleding en schoenen;Type: Paar, zonder kind;2020;1.4
550;030000 Kleding en schoenen;Type: Paar, zonder kind, onder AOW-lft;2015;1.8
551;030000 Kleding en schoenen;Type: Paar, zonder kind, onder AOW-lft;2020;1.5
552;030000 Kleding en schoenen;Type: Paar, zonder kind, vanaf AOW-lft;2015;1.5
553;030000 Kleding en schoenen;Type: Paar, zonder kind, vanaf AOW-lft;2020;1.1
554;030000 Kleding en schoenen;Type: Meerpersoonshuishouden, overig;2015;1.7
