ID;Geslacht;Leeftijd;LandVanVertrekBestemming;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
259;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Land vertrek / bestemming;2023;4275.0;1429.0;2846.0
260;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2014;2011.0;2609.0;-598.0
261;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2015;2236.0;2870.0;-634.0
262;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2016;2307.0;2812.0;-505.0
263;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2017;2623.0;2505.0;118.0
264;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2018;2426.0;2350.0;76.0
265;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2019;2475.0;2331.0;144.0
266;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2020;2446.0;1793.0;653.0
267;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2021;1983.0;2415.0;-432.0
268;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2022;2148.0;2705.0;-557.0
269;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Nederland;2023;2168.0;2554.0;-386.0
270;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2014;2852.0;2465.0;387.0
271;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2015;2833.0;2386.0;447.0
272;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2016;3022.0;2218.0;804.0
273;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2017;3634.0;1771.0;1863.0
274;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2018;3898.0;1601.0;2297.0
275;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2019;4192.0;1478.0;2714.0
276;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2020;901.0;382.0;519.0
277;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2021;918.0;483.0;435.0
278;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2022;964.0;454.0;510.0
279;Totaal mannen en vrouwen;Totaal;Nederlandse Cariben;Overig land;2023;940.0;469.0;471.0
280;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2014;1676.0;1816.0;-140.0
281;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2015;1655.0;1773.0;-118.0
282;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2016;2128.0;1135.0;993.0
283;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2017;2412.0;958.0;1454.0
284;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2018;2781.0;888.0;1893.0
285;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2019;2874.0;800.0;2074.0
286;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2020;2114.0;493.0;1621.0
287;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2021;2235.0;584.0;1651.0
288;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2022;2642.0;598.0;2044.0
289;Totaal mannen en vrouwen;Totaal;Suriname;Totaal;2023;3578.0;598.0;2980.0
290;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2014;1215.0;1123.0;92.0
291;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2015;1201.0;1121.0;80.0
292;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2016;1518.0;718.0;800.0
293;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2017;1778.0;611.0;1167.0
294;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2018;2219.0;569.0;1650.0
295;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2019;2345.0;502.0;1843.0
296;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2020;1707.0;357.0;1350.0
297;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2021;1864.0;395.0;1469.0
298;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2022;2273.0;407.0;1866.0
299;Totaal mannen en vrouwen;Totaal;Suriname;Land vertrek / bestemming;2023;3163.0;422.0;2741.0
300;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2014;413.0;642.0;-229.0
301;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2015;402.0;599.0;-197.0
302;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2016;550.0;386.0;164.0
303;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2017;563.0;312.0;251.0
304;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2018;491.0;290.0;201.0
305;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2019;449.0;268.0;181.0
306;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2020;352.0;127.0;225.0
307;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2021;304.0;170.0;134.0
308;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2022;298.0;168.0;130.0
309;Totaal mannen en vrouwen;Totaal;Suriname;Nederland;2023;304.0;153.0;151.0
310;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2014;48.0;51.0;-3.0
311;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2015;52.0;53.0;-1.0
312;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2016;60.0;31.0;29.0
313;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2017;71.0;35.0;36.0
314;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2018;71.0;29.0;42.0
315;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2019;80.0;30.0;50.0
316;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2020;55.0;9.0;46.0
317;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2021;67.0;19.0;48.0
318;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2022;71.0;23.0;48.0
319;Totaal mannen en vrouwen;Totaal;Suriname;Overig land;2023;111.0;23.0;88.0
320;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2014;4924.0;6428.0;-1504.0
321;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2015;7409.0;5463.0;1946.0
322;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2016;10990.0;4436.0;6554.0
323;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2017;11837.0;4140.0;7697.0
324;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2018;9314.0;4043.0;5271.0
325;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2019;10838.0;3725.0;7113.0
326;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2020;9331.0;3482.0;5849.0
327;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2021;13849.0;3531.0;10318.0
328;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2022;20112.0;3364.0;16748.0
329;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2023;22206.0;3469.0;18737.0
330;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2014;3057.0;3681.0;-624.0
331;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2015;3236.0;3149.0;87.0
332;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2016;3874.0;2480.0;1394.0
333;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2017;5181.0;2431.0;2750.0
334;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2018;5858.0;2458.0;3400.0
335;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2019;6935.0;2325.0;4610.0
336;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2020;5466.0;2306.0;3160.0
337;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2021;7716.0;2163.0;5553.0
338;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2022;12283.0;2120.0;10163.0
339;Totaal mannen en vrouwen;Totaal;Turkije;Land vertrek / bestemming;2023;12422.0;2324.0;10098.0
340;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2014;947.0;2556.0;-1609.0
341;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2015;1063.0;2151.0;-1088.0
342;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2016;1258.0;1789.0;-531.0
343;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2017;1235.0;1577.0;-342.0
344;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2018;1191.0;1415.0;-224.0
345;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2019;1295.0;1252.0;43.0
346;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2020;1155.0;978.0;177.0
347;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2021;1114.0;1129.0;-15.0
348;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2022;1183.0;912.0;271.0
349;Totaal mannen en vrouwen;Totaal;Turkije;Nederland;2023;1417.0;804.0;613.0
350;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2014;920.0;191.0;729.0
351;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2015;3110.0;163.0;2947.0
352;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2016;5858.0;167.0;5691.0
353;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2017;5421.0;132.0;5289.0
354;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2018;2265.0;170.0;2095.0
355;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2019;2608.0;148.0;2460.0
356;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2020;2710.0;198.0;2512.0
357;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2021;5019.0;239.0;4780.0
358;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2022;6646.0;332.0;6314.0
359;Totaal mannen en vrouwen;Totaal;Turkije;Overig land;2023;8367.0;341.0;8026.0
360;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2014;12117.0;3690.0;8427.0
361;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2015;14713.0;3735.0;10978.0
362;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2016;13883.0;3759.0;10124.0
363;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2017;11995.0;3430.0;8565.0
364;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2018;13387.0;3285.0;10102.0
365;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2019;14585.0;3303.0;11282.0
366;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2020;10733.0;2680.0;8053.0
367;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2021;11992.0;3228.0;8764.0
368;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2022;15269.0;3389.0;11880.0
369;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Totaal;2023;17116.0;3629.0;13487.0
370;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2014;7042.0;1665.0;5377.0
371;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2015;7642.0;1741.0;5901.0
372;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2016;7348.0;1843.0;5505.0
373;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2017;6564.0;1630.0;4934.0
374;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2018;7950.0;1676.0;6274.0
375;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2019;9184.0;1660.0;7524.0
376;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2020;6426.0;1606.0;4820.0
377;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2021;8329.0;1715.0;6614.0
378;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2022;11273.0;1739.0;9534.0
379;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Land vertrek / bestemming;2023;12044.0;1926.0;10118.0
380;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2014;1301.0;1473.0;-172.0
381;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2015;1340.0;1395.0;-55.0
382;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2016;1403.0;1265.0;138.0
383;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2017;1304.0;1220.0;84.0
384;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2018;1353.0;1055.0;298.0
385;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2019;1316.0;1124.0;192.0
386;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2020;1296.0;672.0;624.0
387;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2021;909.0;999.0;-90.0
388;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2022;983.0;1089.0;-106.0
389;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Nederland;2023;1013.0;1136.0;-123.0
390;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2014;3774.0;552.0;3222.0
391;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2015;5731.0;599.0;5132.0
392;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2016;5132.0;651.0;4481.0
393;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2017;4127.0;580.0;3547.0
394;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2018;4084.0;554.0;3530.0
395;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2019;4085.0;519.0;3566.0
396;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2020;3011.0;402.0;2609.0
397;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2021;2754.0;514.0;2240.0
398;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2022;3013.0;561.0;2452.0
399;Totaal mannen en vrouwen;Totaal;Afrika (exclusief Marokko);Overig land;2023;4059.0;567.0;3492.0
400;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2014;15915.0;13615.0;2300.0
401;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2015;17977.0;14704.0;3273.0
402;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2016;18452.0;15461.0;2991.0
403;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2017;20914.0;15493.0;5421.0
404;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2018;23758.0;16036.0;7722.0
405;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2019;25105.0;15926.0;9179.0
406;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2020;18651.0;12931.0;5720.0
407;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2021;18119.0;11016.0;7103.0
408;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2022;21060.0;14810.0;6250.0
409;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Totaal;2023;22482.0;15956.0;6526.0
410;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2014;9505.0;5350.0;4155.0
411;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2015;11094.0;5845.0;5249.0
412;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2016;11105.0;6370.0;4735.0
413;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2017;12888.0;6107.0;6781.0
414;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2018;14970.0;7112.0;7858.0
415;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2019;15557.0;7375.0;8182.0
416;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2020;10350.0;7540.0;2810.0
417;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2021;11454.0;5318.0;6136.0
418;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2022;14609.0;5818.0;8791.0
419;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Land vertrek / bestemming;2023;15341.0;6804.0;8537.0
420;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2014;3811.0;5634.0;-1823.0
421;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2015;3979.0;6027.0;-2048.0
422;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2016;4142.0;6131.0;-1989.0
423;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2017;4426.0;6338.0;-1912.0
424;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2018;4741.0;5827.0;-1086.0
425;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2019;5092.0;5312.0;-220.0
426;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2020;4787.0;3015.0;1772.0
427;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2021;3131.0;3374.0;-243.0
428;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2022;2858.0;4828.0;-1970.0
429;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Nederland;2023;3115.0;4638.0;-1523.0
430;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2014;2599.0;2631.0;-32.0
431;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2015;2904.0;2832.0;72.0
432;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2016;3205.0;2960.0;245.0
433;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2017;3600.0;3048.0;552.0
434;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2018;4047.0;3097.0;950.0
435;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2019;4456.0;3239.0;1217.0
436;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2020;3514.0;2376.0;1138.0
437;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2021;3534.0;2324.0;1210.0
438;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2022;3593.0;4164.0;-571.0
439;Totaal mannen en vrouwen;Totaal;Amerika en Oceanië (ex. Suriname en N...;Overig land;2023;4026.0;4514.0;-488.0
440;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2014;31316.0;14686.0;16630.0
441;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2015;44363.0;14661.0;29702.0
442;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2016;56882.0;14848.0;42034.0
443;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2017;45388.0;15165.0;30223.0
444;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2018;41225.0;16858.0;24367.0
445;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2019;45733.0;17440.0;28293.0
446;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2020;29916.0;16095.0;13821.0
447;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2021;42118.0;12720.0;29398.0
448;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2022;55696.0;13589.0;42107.0
449;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Totaal;2023;56534.0;16773.0;39761.0
450;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2014;24483.0;8501.0;15982.0
451;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2015;35347.0;8798.0;26549.0
452;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2016;45749.0;9352.0;36397.0
453;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2017;35604.0;9956.0;25648.0
454;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2018;32291.0;11469.0;20822.0
455;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2019;36407.0;12364.0;24043.0
456;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2020;21198.0;12451.0;8747.0
457;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2021;33676.0;8915.0;24761.0
458;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2022;44644.0;8666.0;35978.0
459;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Land vertrek / bestemming;2023;44903.0;10961.0;33942.0
460;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2014;2868.0;4207.0;-1339.0
461;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2015;3096.0;3911.0;-815.0
462;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2016;3504.0;3575.0;-71.0
463;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2017;3284.0;3222.0;62.0
464;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2018;3282.0;3237.0;45.0
465;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2019;3188.0;2945.0;243.0
466;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2020;3322.0;1933.0;1389.0
467;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2021;2309.0;2178.0;131.0
468;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2022;2073.0;2837.0;-764.0
469;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Nederland;2023;2117.0;3178.0;-1061.0
470;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Overig land;2014;3965.0;1978.0;1987.0
471;Totaal mannen en vrouwen;Totaal;Azië (exclusief Indonesië en Turkije);Overig land;2015;5920.0;1952.0;3968.0
