ID;Geslacht;Leeftijd;Herkomstgroepering;InkomstenbronVoorInstrOfNaUitstr;Perioden;AOUitkering_1;WWUitkering_2;Bijstandsuitkering_3;AOUitkering_4;WWUitkering_5;Bijstandsuitkering_6
149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig totaal;24 september 2010 tot 30 september 2011;10.6;5.3;30.1;0.8;14.2;17.7
150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig totaal;30 september 2011 tot 28 september 2012;9.9;5.5;27.6;1.0;15.6;19.6
151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig totaal;28 september 2012 tot 27 september 2013;10.8;7.5;34.1;1.1;19.4;18.3
152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig totaal;27 september 2013 tot 26 september 2014;10.9;6.9;34.4;1.3;25.8;19.0
153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig totaal;26 september 2014 tot 25 september 2015;4.4;6.2;35.1;1.6;26.0;18.8
154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;28 september 2001 tot 27 september 2002;3.0;0.1;3.2;0.1;0.1;0.9
155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;27 september 2002 tot 26 september 2003;3.4;0.3;4.1;0.2;0.2;1.1
156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;26 september 2003 tot 24 september 2004;3.8;0.3;3.8;0.2;0.5;1.7
157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;24 september 2004 tot 30 september 2005;3.5;0.4;3.6;0.2;0.7;1.9
158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;30 september 2005 tot 29 september 2006;1.7;0.2;2.4;0.2;0.6;2.2
159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;29 september 2006 tot 28 september 2007;3.1;0.3;2.2;0.1;0.4;1.6
160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;28 september 2007 tot 26 september 2008;3.4;0.2;2.1;0.1;0.3;1.5
161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;26 september 2008 tot 25 september 2009;4.0;0.5;2.9;0.1;0.3;1.2
162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;25 september 2009 tot 24 september 2010;3.1;0.4;3.8;0.0;0.9;1.4
163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;24 september 2010 tot 30 september 2011;3.7;0.5;4.1;0.0;0.7;2.2
164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;30 september 2011 tot 28 september 2012;3.4;0.6;3.3;0.0;0.7;2.4
165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;28 september 2012 tot 27 september 2013;3.6;0.9;4.2;0.1;1.2;2.6
166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;27 september 2013 tot 26 september 2014;3.9;0.7;4.5;0.1;1.6;2.5
167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: scholier / student;26 september 2014 tot 25 september 2015;1.8;0.7;5.4;0.1;1.3;2.3
168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;28 september 2001 tot 27 september 2002;7.8;5.2;27.4;4.1;5.9;19.6
169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;27 september 2002 tot 26 september 2003;5.6;9.4;31.1;5.3;6.5;17.7
170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;26 september 2003 tot 24 september 2004;6.1;9.9;29.8;5.4;9.3;19.9
171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;24 september 2004 tot 30 september 2005;6.5;8.7;30.9;5.6;14.3;21.7
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;30 september 2005 tot 29 september 2006;7.7;6.7;25.3;5.5;15.2;24.0
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;29 september 2006 tot 28 september 2007;9.9;5.6;22.1;2.0;11.7;18.6
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;28 september 2007 tot 26 september 2008;6.0;2.9;23.2;1.1;10.4;17.5
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;26 september 2008 tot 25 september 2009;6.7;5.4;26.6;1.1;8.7;12.1
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;25 september 2009 tot 24 september 2010;5.8;4.9;29.0;0.8;13.0;12.4
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;24 september 2010 tot 30 september 2011;6.9;4.8;26.0;0.8;13.5;15.5
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;30 september 2011 tot 28 september 2012;6.5;4.9;24.2;0.9;14.8;17.2
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;28 september 2012 tot 27 september 2013;7.2;6.6;29.9;1.0;18.3;15.6
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;27 september 2013 tot 26 september 2014;7.1;6.2;29.9;1.3;24.2;16.5
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Inkomsten overig: geen of anders;26 september 2014 tot 25 september 2015;2.6;5.5;29.7;1.5;24.7;16.5
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;28 september 2001 tot 27 september 2002;1.3;0.5;6.8;0.0;0.0;0.0
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;27 september 2002 tot 26 september 2003;1.5;0.7;6.3;0.0;0.0;0.0
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;26 september 2003 tot 24 september 2004;1.5;0.8;5.7;0.0;0.0;0.0
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;24 september 2004 tot 30 september 2005;1.6;0.9;6.1;0.0;0.0;0.0
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;30 september 2005 tot 29 september 2006;1.8;0.6;5.8;0.0;0.0;0.0
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;29 september 2006 tot 28 september 2007;1.8;0.7;5.9;0.0;0.0;0.0
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;28 september 2007 tot 26 september 2008;1.8;0.8;8.0;0.0;0.0;0.0
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;26 september 2008 tot 25 september 2009;2.1;2.0;8.5;0.0;0.0;0.0
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;25 september 2009 tot 24 september 2010;2.0;1.5;9.5;0.0;0.0;0.0
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;24 september 2010 tot 30 september 2011;2.1;1.5;9.7;0.0;0.0;0.0
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;30 september 2011 tot 28 september 2012;2.2;2.1;8.4;0.0;0.0;0.0
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;28 september 2012 tot 27 september 2013;2.0;2.9;10.0;0.0;0.0;0.0
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;27 september 2013 tot 26 september 2014;2.0;2.7;11.7;0.0;0.0;0.0
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Instroom door Immigratie;26 september 2014 tot 25 september 2015;2.2;2.6;17.0;0.0;0.0;0.0
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;11.8;1.1;6.7
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;12.2;1.4;7.2
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;12.2;2.2;8.6
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;12.5;2.9;9.2
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;11.7;2.9;9.2
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;10.8;2.3;8.3
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;11.1;2.0;7.7
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;10.8;1.6;6.8
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;10.7;2.9;7.6
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;10.8;3.0;8.4
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;10.6;2.9;9.1
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;10.8;3.6;9.2
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;10.5;5.1;9.7
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Uitstroom door emigratie / sterfte;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;10.7;5.0;10.6
210;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;28 september 2001 tot 27 september 2002;74.1;59.1;35.5;63.5;46.9;42.2
211;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;27 september 2002 tot 26 september 2003;59.5;92.6;38.1;66.1;48.3;37.8
212;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;26 september 2003 tot 24 september 2004;53.0;95.7;37.4;65.1;66.8;40.2
213;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;24 september 2004 tot 30 september 2005;31.2;88.4;38.8;66.0;88.2;43.0
214;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;30 september 2005 tot 29 september 2006;29.5;71.0;30.6;65.7;95.9;50.8
215;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;29 september 2006 tot 28 september 2007;40.9;59.0;27.5;50.4;84.8;44.2
216;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;28 september 2007 tot 26 september 2008;34.0;51.4;25.5;47.8;77.4;42.7
217;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;26 september 2008 tot 25 september 2009;40.8;121.9;40.0;45.2;61.9;29.9
218;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;25 september 2009 tot 24 september 2010;34.5;114.9;44.1;45.0;106.6;31.7
219;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;24 september 2010 tot 30 september 2011;38.7;108.2;39.8;46.4;110.7;37.4
220;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;30 september 2011 tot 28 september 2012;37.3;143.1;39.9;46.9;102.1;37.8
221;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;28 september 2012 tot 27 september 2013;37.5;197.9;51.0;41.2;116.1;33.1
222;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;27 september 2013 tot 26 september 2014;36.0;175.8;48.5;39.9;166.6;37.5
223;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit alle bronnen;26 september 2014 tot 25 september 2015;30.5;163.1;44.9;39.2;173.9;40.6
224;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;28 september 2001 tot 27 september 2002;55.8;46.9;14.2;24.5;24.6;18.5
225;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;27 september 2002 tot 26 september 2003;42.7;74.7;16.5;23.9;27.8;14.3
226;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;26 september 2003 tot 24 september 2004;35.4;75.6;15.5;21.7;42.2;15.2
227;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;24 september 2004 tot 30 september 2005;17.7;69.7;14.4;21.1;56.8;17.6
228;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;30 september 2005 tot 29 september 2006;13.8;52.3;10.1;21.7;64.4;22.3
229;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;29 september 2006 tot 28 september 2007;18.6;44.2;10.0;14.2;57.5;22.3
230;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;28 september 2007 tot 26 september 2008;16.4;43.2;9.3;11.9;49.3;21.3
231;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;26 september 2008 tot 25 september 2009;19.7;111.3;17.7;9.0;35.4;13.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;25 september 2009 tot 24 september 2010;17.3;104.6;19.0;7.8;73.3;13.9
233;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;24 september 2010 tot 30 september 2011;18.4;96.4;16.7;7.5;79.2;16.9
234;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;30 september 2011 tot 28 september 2012;18.1;130.8;16.9;7.6;69.8;16.3
235;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;28 september 2012 tot 27 september 2013;17.9;182.6;21.4;6.5;77.4;13.4
236;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;27 september 2013 tot 26 september 2014;15.8;159.8;18.2;7.0;117.4;17.6
237;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid totaal;26 september 2014 tot 25 september 2015;15.6;149.3;15.1;6.4;121.8;20.7
238;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;28 september 2001 tot 27 september 2002;51.6;46.2;11.8;21.0;22.1;16.8
239;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;27 september 2002 tot 26 september 2003;38.5;73.7;13.6;20.6;25.1;12.6
240;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;26 september 2003 tot 24 september 2004;31.5;74.6;12.5;18.2;38.4;13.2
241;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;24 september 2004 tot 30 september 2005;14.9;68.7;11.6;17.6;50.9;15.2
242;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;30 september 2005 tot 29 september 2006;12.5;51.2;7.7;17.4;57.2;20.2
243;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;29 september 2006 tot 28 september 2007;16.9;43.2;7.7;10.7;49.7;20.0
244;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;28 september 2007 tot 26 september 2008;15.4;42.6;7.3;8.9;41.9;19.1
245;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;26 september 2008 tot 25 september 2009;18.2;110.4;14.2;6.3;29.6;11.2
246;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;25 september 2009 tot 24 september 2010;16.2;103.5;14.3;5.3;64.7;12.0
247;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;24 september 2010 tot 30 september 2011;17.3;95.4;12.8;5.1;68.9;14.6
248;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;30 september 2011 tot 28 september 2012;17.0;129.7;12.6;5.1;60.3;13.3
249;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;28 september 2012 tot 27 september 2013;16.9;181.0;15.8;4.5;66.3;11.6
250;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;27 september 2013 tot 26 september 2014;15.0;158.4;13.3;4.9;102.1;15.2
251;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als werknemer;26 september 2014 tot 25 september 2015;14.7;148.0;11.1;4.6;106.4;18.1
252;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;28 september 2001 tot 27 september 2002;5.8;2.8;3.5;4.3;3.8;2.5
253;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;27 september 2002 tot 26 september 2003;5.5;4.0;3.7;4.1;4.1;2.4
254;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;26 september 2003 tot 24 september 2004;4.9;4.1;3.9;4.2;5.5;2.6
255;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;24 september 2004 tot 30 september 2005;3.3;3.8;3.4;4.3;8.4;3.3
256;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;30 september 2005 tot 29 september 2006;1.6;3.5;2.8;5.1;10.2;2.8
257;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;29 september 2006 tot 28 september 2007;2.1;3.4;2.7;4.0;10.6;3.2
258;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;28 september 2007 tot 26 september 2008;1.4;2.7;2.2;3.3;10.0;3.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;26 september 2008 tot 25 september 2009;2.1;5.8;4.0;3.0;7.7;2.3
260;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;25 september 2009 tot 24 september 2010;1.6;6.1;5.3;2.8;11.9;2.5
261;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;24 september 2010 tot 30 september 2011;1.6;5.8;4.4;2.7;14.4;3.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;30 september 2011 tot 28 september 2012;1.5;7.7;4.8;2.7;13.5;4.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;28 september 2012 tot 27 september 2013;1.5;11.2;6.3;2.2;14.9;2.3
264;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;27 september 2013 tot 26 september 2014;1.2;9.4;5.5;2.4;20.9;2.9
265;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit arbeid als zelfstandige;26 september 2014 tot 25 september 2015;1.3;9.1;4.5;2.0;21.7;3.3
266;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;28 september 2001 tot 27 september 2002;12.8;14.4;8.5;4.6;15.5;6.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;27 september 2002 tot 26 september 2003;11.7;19.2;7.4;6.1;14.2;5.6
268;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;26 september 2003 tot 24 september 2004;11.1;20.2;7.0;7.3;17.8;5.6
269;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;24 september 2004 tot 30 september 2005;5.7;18.9;9.0;9.6;22.7;5.6
270;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;30 september 2005 tot 29 september 2006;8.4;19.7;8.5;10.1;21.8;7.2
271;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;29 september 2006 tot 28 september 2007;13.3;15.0;6.9;6.9;19.6;6.3
272;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;28 september 2007 tot 26 september 2008;11.2;9.4;6.4;2.9;19.4;6.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;26 september 2008 tot 25 september 2009;14.8;11.5;8.4;2.5;17.4;4.1
274;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;25 september 2009 tot 24 september 2010;11.0;11.1;10.6;1.8;22.8;4.6
275;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;24 september 2010 tot 30 september 2011;13.1;12.6;9.9;1.7;22.4;4.5
276;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;30 september 2011 tot 28 september 2012;12.8;13.9;10.8;2.2;22.6;4.3
277;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;28 september 2012 tot 27 september 2013;12.6;16.8;14.4;1.8;25.9;4.3
278;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;27 september 2013 tot 26 september 2014;12.9;18.0;15.8;1.8;32.4;4.7
279;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit uitkering totaal;26 september 2014 tot 25 september 2015;12.3;16.0;14.6;1.8;32.8;5.1
280;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit AO-uitkering;28 september 2001 tot 27 september 2002;0.0;6.6;2.2;0.0;6.5;2.9
281;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit AO-uitkering;27 september 2002 tot 26 september 2003;0.0;10.0;2.3;0.0;6.3;2.8
282;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit AO-uitkering;26 september 2003 tot 24 september 2004;0.0;10.6;2.3;0.0;6.8;2.6
283;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit AO-uitkering;24 september 2004 tot 30 september 2005;0.0;10.5;2.5;0.0;7.8;2.5
284;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit AO-uitkering;30 september 2005 tot 29 september 2006;0.0;10.2;1.7;0.0;7.7;4.9
285;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Inkomsten uit AO-uitkering;29 september 2006 tot 28 september 2007;0.0;7.0;1.3;0.0;8.5;4.1
