ID;Geslacht;Onderwijssoort;Herkomstgroepering;Populatie;RegioS;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
227;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;83.0
228;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Amsterdam;2003/'04;;;76.0
229;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Amsterdam;2004/'05;;;83.0
230;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;87.0
231;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;85.0
232;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Rotterdam;2003/'04;;;77.0
233;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Rotterdam;2004/'05;;;79.0
234;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Utrecht (gemeente);2003/'04;;;77.0
235;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Utrecht (gemeente);2004/'05;;;84.0
236;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;85.0
237;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;84.0
238;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;87.0
239;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;86.0
240;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
241;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
242;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Noord-Nederland (LD);2003/'04;;;73.0
243;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Noord-Nederland (LD);2004/'05;;;84.0
244;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Oost-Nederland (LD);2003/'04;;;82.0
245;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Oost-Nederland (LD);2004/'05;;;83.0
246;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;West-Nederland (LD);2003/'04;;;83.0
247;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;West-Nederland (LD);2004/'05;;;84.0
248;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Zuid-Nederland (LD);2003/'04;;;92.0
249;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Zuid-Nederland (LD);2004/'05;;;89.0
250;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
251;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
252;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Nederland;2003/'04;;;84.0
253;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Nederland;2004/'05;;;85.0
254;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;80.0
255;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;83.0
256;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Amsterdam;2003/'04;;;77.0
257;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Amsterdam;2004/'05;;;84.0
258;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;89.0
259;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;87.0
260;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Rotterdam;2003/'04;;;77.0
261;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Rotterdam;2004/'05;;;81.0
262;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Utrecht (gemeente);2003/'04;;;78.0
263;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Utrecht (gemeente);2004/'05;;;82.0
264;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;86.0
265;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;83.0
266;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;86.0
267;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;87.0
268;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
269;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
270;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Noord-Nederland (LD);2003/'04;;;74.0
271;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Noord-Nederland (LD);2004/'05;;;84.0
272;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Oost-Nederland (LD);2003/'04;;;82.0
273;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Oost-Nederland (LD);2004/'05;;;83.0
274;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;West-Nederland (LD);2003/'04;;;83.0
275;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;West-Nederland (LD);2004/'05;;;84.0
276;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Zuid-Nederland (LD);2003/'04;;;92.0
277;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Zuid-Nederland (LD);2004/'05;;;89.0
278;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
279;Totaal mannen en vrouwen;Vwo;Niet-westerse allochtoon;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
280;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Nederland;2003/'04;;;82.0
281;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Nederland;2004/'05;;;82.0
282;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;77.0
283;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;80.0
284;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Amsterdam;2003/'04;;;75.0
285;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Amsterdam;2004/'05;;;76.0
286;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;76.0
287;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;77.0
288;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Rotterdam;2003/'04;;;79.0
289;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Rotterdam;2004/'05;;;89.0
290;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Utrecht (gemeente);2003/'04;;;83.0
291;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Utrecht (gemeente);2004/'05;;;85.0
292;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;88.0
293;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;89.0
294;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;87.0
295;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;82.0
296;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
297;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
298;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Noord-Nederland (LD);2003/'04;;;
299;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Noord-Nederland (LD);2004/'05;;;0.0
300;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Oost-Nederland (LD);2003/'04;;;79.0
301;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Oost-Nederland (LD);2004/'05;;;
302;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;West-Nederland (LD);2003/'04;;;79.0
303;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;West-Nederland (LD);2004/'05;;;81.0
304;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Zuid-Nederland (LD);2003/'04;;;97.0
305;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Zuid-Nederland (LD);2004/'05;;;95.0
306;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
307;Totaal mannen en vrouwen;Vwo;Marokko;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
308;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Nederland;2003/'04;;;82.0
309;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Nederland;2004/'05;;;82.0
310;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;76.0
311;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;79.0
312;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Amsterdam;2003/'04;;;76.0
313;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Amsterdam;2004/'05;;;76.0
314;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;73.0
315;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
316;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Rotterdam;2003/'04;;;76.0
317;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Rotterdam;2004/'05;;;88.0
318;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Utrecht (gemeente);2003/'04;;;76.0
319;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Utrecht (gemeente);2004/'05;;;83.0
320;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;89.0
321;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;87.0
322;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;90.0
323;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;84.0
324;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
325;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
326;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Noord-Nederland (LD);2003/'04;;;
327;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Noord-Nederland (LD);2004/'05;;;0.0
328;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Oost-Nederland (LD);2003/'04;;;78.0
329;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Oost-Nederland (LD);2004/'05;;;
330;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;West-Nederland (LD);2003/'04;;;80.0
331;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;West-Nederland (LD);2004/'05;;;80.0
332;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Zuid-Nederland (LD);2003/'04;;;97.0
333;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Zuid-Nederland (LD);2004/'05;;;95.0
334;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
335;Totaal mannen en vrouwen;Vwo;Marokko;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
336;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2003/'04;;;77.0
337;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2004/'05;;;78.0
338;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;75.0
339;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;82.0
340;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2003/'04;;;74.0
341;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2004/'05;;;84.0
342;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;100.0
343;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;83.0
344;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2003/'04;;;76.0
345;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2004/'05;;;82.0
346;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht (gemeente);2003/'04;;;
347;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht (gemeente);2004/'05;;;
348;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;79.0
349;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;75.0
350;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;78.0
351;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;77.0
352;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
353;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
354;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Noord-Nederland (LD);2003/'04;;;
355;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Noord-Nederland (LD);2004/'05;;;83.0
356;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Oost-Nederland (LD);2003/'04;;;74.0
357;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Oost-Nederland (LD);2004/'05;;;80.0
358;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;West-Nederland (LD);2003/'04;;;78.0
359;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;West-Nederland (LD);2004/'05;;;78.0
360;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Zuid-Nederland (LD);2003/'04;;;86.0
361;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Zuid-Nederland (LD);2004/'05;;;75.0
362;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
363;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
364;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Nederland;2003/'04;;;77.0
365;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Nederland;2004/'05;;;78.0
366;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;75.0
367;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;80.0
368;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Amsterdam;2003/'04;;;74.0
369;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Amsterdam;2004/'05;;;82.0
370;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;100.0
371;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
372;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Rotterdam;2003/'04;;;75.0
373;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Rotterdam;2004/'05;;;81.0
374;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Utrecht (gemeente);2003/'04;;;
375;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Utrecht (gemeente);2004/'05;;;
376;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;79.0
377;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;76.0
378;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;78.0
379;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;78.0
380;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
381;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
382;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Noord-Nederland (LD);2003/'04;;;
383;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Noord-Nederland (LD);2004/'05;;;83.0
384;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Oost-Nederland (LD);2003/'04;;;74.0
385;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Oost-Nederland (LD);2004/'05;;;80.0
386;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;West-Nederland (LD);2003/'04;;;78.0
387;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;West-Nederland (LD);2004/'05;;;78.0
388;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Zuid-Nederland (LD);2003/'04;;;86.0
389;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Zuid-Nederland (LD);2004/'05;;;76.0
390;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
391;Totaal mannen en vrouwen;Vwo;Turkije;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
392;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Nederland;2003/'04;;;79.0
393;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Nederland;2004/'05;;;82.0
394;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;76.0
395;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;79.0
396;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Amsterdam;2003/'04;;;66.0
397;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Amsterdam;2004/'05;;;79.0
398;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;85.0
399;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;78.0
400;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Rotterdam;2003/'04;;;76.0
401;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Rotterdam;2004/'05;;;80.0
402;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Utrecht (gemeente);2003/'04;;;
403;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Utrecht (gemeente);2004/'05;;;91.0
404;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;78.0
405;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;83.0
406;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;85.0
407;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;85.0
408;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
409;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
410;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Noord-Nederland (LD);2003/'04;;;
411;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Noord-Nederland (LD);2004/'05;;;67.0
412;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Oost-Nederland (LD);2003/'04;;;88.0
413;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Oost-Nederland (LD);2004/'05;;;88.0
414;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;West-Nederland (LD);2003/'04;;;79.0
415;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;West-Nederland (LD);2004/'05;;;82.0
416;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Zuid-Nederland (LD);2003/'04;;;85.0
417;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Zuid-Nederland (LD);2004/'05;;;74.0
418;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
419;Totaal mannen en vrouwen;Vwo;Suriname;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
420;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Nederland;2003/'04;;;79.0
421;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Nederland;2004/'05;;;82.0
422;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;75.0
423;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;82.0
424;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Amsterdam;2003/'04;;;65.0
425;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Amsterdam;2004/'05;;;81.0
426;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;85.0
427;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;80.0
428;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Rotterdam;2003/'04;;;77.0
429;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Rotterdam;2004/'05;;;81.0
430;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Utrecht (gemeente);2003/'04;;;92.0
431;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Utrecht (gemeente);2004/'05;;;
432;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;80.0
433;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;80.0
434;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;86.0
435;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;83.0
436;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
437;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
438;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Noord-Nederland (LD);2003/'04;;;
439;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Noord-Nederland (LD);2004/'05;;;65.0
440;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Oost-Nederland (LD);2003/'04;;;87.0
441;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Oost-Nederland (LD);2004/'05;;;88.0
442;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;West-Nederland (LD);2003/'04;;;79.0
443;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;West-Nederland (LD);2004/'05;;;82.0
444;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Zuid-Nederland (LD);2003/'04;;;85.0
445;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Zuid-Nederland (LD);2004/'05;;;74.0
446;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
447;Totaal mannen en vrouwen;Vwo;Suriname;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
448;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Nederland;2003/'04;;;90.0
449;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Nederland;2004/'05;;;90.0
450;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;89.0
451;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;90.0
452;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Amsterdam;2003/'04;;;
453;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Amsterdam;2004/'05;;;86.0
454;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;85.0
455;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
456;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Rotterdam;2003/'04;;;
457;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Rotterdam;2004/'05;;;
458;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Utrecht (gemeente);2003/'04;;;
459;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Utrecht (gemeente);2004/'05;;;
460;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;91.0
461;Totaal mannen en vrouwen;Vwo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;91.0
