ID;Geslacht;RegioS;Perioden;TotaalBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;GeregistreerdeWerklozen_8;Werkloosheidspercentage_9
1050;Mannen;Zuid-Holland (PV);2010;1173;921;868;53.0;252;78.5;74.0;31.0;5.8
1051;Mannen;Zuid-Holland (PV);2011;1173;920;863;57.0;253;78.4;73.6;32.0;6.2
1052;Mannen;Zuid-Holland (PV);2012;1179;932;860;71.0;247;79.0;73.0;38.0;7.6
1053;Mannen;Zuid-Holland (PV);2013;1184;930;849;81.0;254;78.6;71.7;47.0;8.7
1054;Mannen;Zeeland (PV);1981;111;89;85;3.0;23;79.6;76.7;4.0;3.6
1055;Mannen;Zeeland (PV);1982;112;88;83;5.0;24;78.4;73.9;7.0;5.8
1056;Mannen;Zeeland (PV);1983;114;89;81;7.0;25;78.0;71.6;9.0;8.2
1057;Mannen;Zeeland (PV);1984;115;89;82;7.0;26;77.5;71.5;8.0;7.7
1058;Mannen;Zeeland (PV);1985;116;89;84;5.0;26;77.2;72.5;6.0;6.1
1059;Mannen;Zeeland (PV);1986;116;88;83;5.0;28;75.6;71.5;6.0;5.3
1060;Mannen;Zeeland (PV);1987;117;87;83;4.0;30;74.3;70.6;6.0;5.0
1061;Mannen;Zeeland (PV);1988;117;90;85;4.0;28;76.3;72.6;4.0;4.8
1062;Mannen;Zeeland (PV);1989;118;90;87;3.0;28;76.5;73.6;3.0;3.8
1063;Mannen;Zeeland (PV);1990;118;92;88;3.0;27;77.5;74.7;3.0;3.6
1064;Mannen;Zeeland (PV);1991;119;91;88;3.0;28;76.7;74.4;3.0;3.0
1065;Mannen;Zeeland (PV);1992;120;93;91;3.0;26;78.1;75.8;3.0;2.9
1066;Mannen;Zeeland (PV);1993;121;95;90;5.0;25;78.9;74.9;5.0;5.1
1067;Mannen;Zeeland (PV);1994;121;93;87;6.0;28;77.0;72.0;5.0;6.5
1068;Mannen;Zeeland (PV);1995;121;96;90;5.0;26;78.9;74.4;5.0;5.7
1069;Mannen;Zeeland (PV);1996;122;96;91;4.0;26;78.7;75.1;4.0;4.6
1070;Mannen;Zeeland (PV);1997;122;98;94;4.0;24;80.2;77.0;3.0;4.0
1071;Mannen;Zeeland (PV);1998;122;95;92;3.0;27;78.1;75.6;2.0;3.1
1072;Mannen;Zeeland (PV);1999;122;98;96;2.0;24;80.1;78.4;2.0;2.1
1073;Mannen;Zeeland (PV);2000;123;99;96;3.0;24;80.4;78.1;3.0;2.9
1074;Mannen;Zeeland (PV);2001 voor revisie;124;95;92;3.0;29;76.5;74.3;1.0;2.8
1075;Mannen;Zeeland (PV);2001 na revisie;122;95;92;3.0;27;77.9;75.3;2.0;3.3
1076;Mannen;Zeeland (PV);2002;124;98;95;3.0;26;79.0;76.7;2.0;2.9
1077;Mannen;Zeeland (PV);2003;125;97;93;3.0;28;77.5;75.0;3.0;3.3
1078;Mannen;Zeeland (PV);2004;124;97;93;4.0;28;77.8;74.9;3.0;3.7
1079;Mannen;Zeeland (PV);2005;124;99;94;4.0;26;79.3;75.8;3.0;4.5
1080;Mannen;Zeeland (PV);2006;124;99;96;3.0;25;80.0;77.3;2.0;3.4
1081;Mannen;Zeeland (PV);2007;124;97;95;2.0;27;78.1;76.2;1.0;2.4
1082;Mannen;Zeeland (PV);2008;124;99;96;3.0;25;80.0;77.7;2.0;2.9
1083;Mannen;Zeeland (PV);2009;123;100;98;3.0;23;81.4;79.2;1.0;2.7
1084;Mannen;Zeeland (PV);2010;123;99;96;3.0;24;80.3;77.9;2.0;3.0
1085;Mannen;Zeeland (PV);2011;122;97;94;3.0;26;79.0;76.6;2.0;3.1
1086;Mannen;Zeeland (PV);2012;121;96;93;3.0;25;79.5;76.8;;3.4
1087;Mannen;Zeeland (PV);2013;121;98;93;5.0;23;81.4;76.8;3.0;5.6
1088;Mannen;Noord-Brabant (PV);1981;708;545;512;33.0;163;77.0;72.4;40.0;6.0
1089;Mannen;Noord-Brabant (PV);1982;715;543;495;47.0;172;75.9;69.3;59.0;8.7
1090;Mannen;Noord-Brabant (PV);1983;727;545;485;60.0;182;75.0;66.7;77.0;11.1
1091;Mannen;Noord-Brabant (PV);1984;739;546;489;57.0;193;73.8;66.1;72.0;10.5
1092;Mannen;Noord-Brabant (PV);1985;749;548;502;47.0;200;73.2;67.0;56.0;8.5
1093;Mannen;Noord-Brabant (PV);1986;760;557;521;36.0;203;73.3;68.6;45.0;6.5
1094;Mannen;Noord-Brabant (PV);1987;766;570;540;29.0;196;74.4;70.6;39.0;5.1
1095;Mannen;Noord-Brabant (PV);1988;774;581;549;31.0;193;75.0;71.0;37.0;5.4
1096;Mannen;Noord-Brabant (PV);1989;781;583;555;27.0;198;74.6;71.1;30.0;4.7
1097;Mannen;Noord-Brabant (PV);1990;787;587;563;24.0;200;74.6;71.6;28.0;4.0
1098;Mannen;Noord-Brabant (PV);1991;792;598;574;23.0;194;75.5;72.5;25.0;3.9
1099;Mannen;Noord-Brabant (PV);1992;796;597;574;23.0;199;75.0;72.1;25.0;3.8
1100;Mannen;Noord-Brabant (PV);1993;803;609;577;32.0;195;75.8;71.8;31.0;5.2
1101;Mannen;Noord-Brabant (PV);1994;805;606;571;35.0;200;75.2;70.9;36.0;5.7
1102;Mannen;Noord-Brabant (PV);1995;809;622;590;32.0;188;76.8;72.9;32.0;5.1
1103;Mannen;Noord-Brabant (PV);1996;812;629;599;29.0;183;77.4;73.8;28.0;4.7
1104;Mannen;Noord-Brabant (PV);1997;813;634;610;24.0;179;78.0;75.1;22.0;3.8
1105;Mannen;Noord-Brabant (PV);1998;814;645;627;18.0;169;79.3;77.0;19.0;2.8
1106;Mannen;Noord-Brabant (PV);1999;817;650;634;16.0;168;79.5;77.5;12.0;2.5
1107;Mannen;Noord-Brabant (PV);2000;822;652;640;12.0;170;79.3;77.9;9.0;1.8
1108;Mannen;Noord-Brabant (PV);2001 voor revisie;826;653;639;14.0;173;79.1;77.3;6.0;2.2
1109;Mannen;Noord-Brabant (PV);2001 na revisie;831;655;641;14.0;176;78.8;77.2;8.0;2.1
1110;Mannen;Noord-Brabant (PV);2002;829;656;637;19.0;173;79.1;76.8;11.0;2.9
1111;Mannen;Noord-Brabant (PV);2003;828;649;620;29.0;179;78.4;74.9;18.0;4.5
1112;Mannen;Noord-Brabant (PV);2004;827;649;615;33.0;179;78.4;74.4;23.0;5.2
1113;Mannen;Noord-Brabant (PV);2005;826;650;621;29.0;176;78.7;75.2;20.0;4.4
1114;Mannen;Noord-Brabant (PV);2006;826;645;621;24.0;181;78.1;75.2;16.0;3.7
1115;Mannen;Noord-Brabant (PV);2007;826;654;635;19.0;172;79.2;76.9;11.0;2.9
1116;Mannen;Noord-Brabant (PV);2008;826;661;646;16.0;165;80.0;78.1;8.0;2.4
1117;Mannen;Noord-Brabant (PV);2009;826;661;633;28.0;165;80.0;76.7;14.0;4.2
1118;Mannen;Noord-Brabant (PV);2010;826;651;621;30.0;175;78.8;75.2;19.0;4.6
1119;Mannen;Noord-Brabant (PV);2011;821;647;619;27.0;175;78.7;75.4;16.0;4.2
1120;Mannen;Noord-Brabant (PV);2012;819;650;614;36.0;169;79.4;75.0;19.0;5.6
1121;Mannen;Noord-Brabant (PV);2013;821;649;601;48.0;173;79.0;73.1;27.0;7.4
1122;Mannen;Limburg (PV);1981;374;271;253;18.0;104;72.3;67.6;22.0;6.5
1123;Mannen;Limburg (PV);1982;378;270;245;25.0;108;71.5;64.9;31.0;9.1
1124;Mannen;Limburg (PV);1983;381;271;241;31.0;110;71.2;63.2;39.0;11.3
1125;Mannen;Limburg (PV);1984;383;273;241;31.0;110;71.2;63.1;39.0;11.4
1126;Mannen;Limburg (PV);1985;388;275;246;29.0;113;70.8;63.4;35.0;10.5
1127;Mannen;Limburg (PV);1986;388;279;257;22.0;109;71.9;66.2;28.0;8.0
1128;Mannen;Limburg (PV);1987;392;285;269;17.0;107;72.8;68.5;22.0;5.9
1129;Mannen;Limburg (PV);1988;393;287;269;18.0;105;73.2;68.6;23.0;6.2
1130;Mannen;Limburg (PV);1989;393;284;269;15.0;109;72.2;68.5;18.0;5.2
1131;Mannen;Limburg (PV);1990;394;291;279;12.0;103;73.9;70.8;15.0;4.2
1132;Mannen;Limburg (PV);1991;395;288;276;12.0;107;72.9;69.9;13.0;4.0
1133;Mannen;Limburg (PV);1992;395;292;280;12.0;103;74.0;70.9;14.0;4.2
1134;Mannen;Limburg (PV);1993;396;296;279;16.0;101;74.6;70.4;17.0;5.6
1135;Mannen;Limburg (PV);1994;397;297;280;18.0;100;74.9;70.4;19.0;5.9
1136;Mannen;Limburg (PV);1995;397;299;280;19.0;97;75.4;70.7;18.0;6.3
1137;Mannen;Limburg (PV);1996;396;299;282;17.0;97;75.4;71.1;17.0;5.7
1138;Mannen;Limburg (PV);1997;395;301;285;15.0;94;76.1;72.2;14.0;5.1
1139;Mannen;Limburg (PV);1998;394;301;290;10.0;93;76.4;73.8;10.0;3.4
1140;Mannen;Limburg (PV);1999;393;298;289;9.0;95;75.9;73.6;8.0;3.1
1141;Mannen;Limburg (PV);2000;395;301;292;9.0;94;76.2;74.0;9.0;2.9
1142;Mannen;Limburg (PV);2001 voor revisie;394;301;293;8.0;93;76.4;74.4;5.0;2.6
1143;Mannen;Limburg (PV);2001 na revisie;398;296;288;8.0;102;74.4;72.4;7.0;2.6
1144;Mannen;Limburg (PV);2002;393;297;285;12.0;97;75.4;72.5;9.0;3.9
1145;Mannen;Limburg (PV);2003;392;294;278;16.0;98;75.0;71.1;13.0;5.3
1146;Mannen;Limburg (PV);2004;389;296;276;20.0;93;76.0;70.9;17.0;6.7
1147;Mannen;Limburg (PV);2005;387;296;278;18.0;91;76.5;71.9;15.0;6.0
1148;Mannen;Limburg (PV);2006;385;292;277;15.0;93;75.9;72.0;12.0;5.2
1149;Mannen;Limburg (PV);2007;382;288;275;13.0;95;75.3;71.8;8.0;4.6
1150;Mannen;Limburg (PV);2008;380;291;279;12.0;89;76.7;73.5;8.0;4.2
1151;Mannen;Limburg (PV);2009;378;288;272;17.0;90;76.3;71.8;11.0;5.8
1152;Mannen;Limburg (PV);2010;378;287;270;17.0;91;75.9;71.4;11.0;5.9
1153;Mannen;Limburg (PV);2011;375;283;270;13.0;92;75.5;72.0;9.0;4.6
1154;Mannen;Limburg (PV);2012;372;280;264;16.0;92;75.2;70.9;9.0;5.7
1155;Mannen;Limburg (PV);2013;372;280;257;23.0;92;75.3;69.0;13.0;8.4
1156;Vrouwen;Nederland;1981;4627;1746;1591;156.0;2880;37.7;34.4;100.0;8.9
1157;Vrouwen;Nederland;1982;4684;1767;1568;198.0;2918;37.7;33.5;135.0;11.2
1158;Vrouwen;Nederland;1983;4734;1822;1593;229.0;2912;38.5;33.6;166.0;12.6
1159;Vrouwen;Nederland;1984;4789;1824;1597;227.0;2964;38.1;33.4;166.0;12.5
1160;Vrouwen;Nederland;1985;4850;1878;1654;224.0;2972;38.7;34.1;153.0;11.9
1161;Vrouwen;Nederland;1986;4891;1977;1749;228.0;2913;40.4;35.8;164.0;11.5
1162;Vrouwen;Nederland;1987;4953;1980;1721;259.0;2973;40.0;34.7;178.0;13.1
1163;Vrouwen;Nederland;1988;4992;2070;1814;257.0;2922;41.5;36.3;173.0;12.4
1164;Vrouwen;Nederland;1989;5020;2104;1858;246.0;2916;41.9;37.0;163.0;11.7
1165;Vrouwen;Nederland;1990;5046;2198;1958;240.0;2849;43.5;38.8;149.0;10.9
1166;Vrouwen;Nederland;1991;5075;2277;2057;220.0;2798;44.9;40.5;145.0;9.7
1167;Vrouwen;Nederland;1992;5099;2330;2105;225.0;2769;45.7;41.3;141.0;9.7
1168;Vrouwen;Nederland;1993;5125;2407;2154;253.0;2718;47.0;42.0;175.0;10.5
1169;Vrouwen;Nederland;1994;5156;2452;2172;280.0;2704;47.6;42.1;203.0;11.4
1170;Vrouwen;Nederland;1995;5169;2529;2249;281.0;2640;48.9;43.5;204.0;11.1
1171;Vrouwen;Nederland;1996;5191;2588;2315;273.0;2603;49.8;44.6;201.0;10.6
1172;Vrouwen;Nederland;1997;5210;2692;2444;248.0;2518;51.7;46.9;176.0;9.2
1173;Vrouwen;Nederland;1998;5238;2751;2551;201.0;2486;52.5;48.7;132.0;7.3
1174;Vrouwen;Nederland;1999;5264;2836;2663;173.0;2428;53.9;50.6;105.0;6.1
1175;Vrouwen;Nederland;2000;5295;2912;2755;157.0;2382;55.0;52.0;90.0;5.4
1176;Vrouwen;Nederland;2001 voor revisie;5332;2980;2836;143.0;2352;55.9;53.2;45.0;4.8
1177;Vrouwen;Nederland;2001 na revisie;5332;2902;2759;143.0;2430;54.4;51.7;69.0;4.9
1178;Vrouwen;Nederland;2002;5366;2989;2834;155.0;2377;55.7;52.8;79.0;5.2
1179;Vrouwen;Nederland;2003;5391;3047;2857;190.0;2345;56.5;53.0;111.0;6.2
1180;Vrouwen;Nederland;2004;5409;3102;2873;229.0;2307;57.4;53.1;141.0;7.4
1181;Vrouwen;Nederland;2005;5423;3149;2904;245.0;2274;58.1;53.5;146.0;7.8
1182;Vrouwen;Nederland;2006;5434;3216;2997;219.0;2218;59.2;55.2;127.0;6.8
1183;Vrouwen;Nederland;2007;5447;3314;3124;190.0;2134;60.8;57.3;89.0;5.7
1184;Vrouwen;Nederland;2008;5464;3393;3235;158.0;2071;62.1;59.2;68.0;4.7
1185;Vrouwen;Nederland;2009;5477;3449;3269;180.0;2028;63.0;59.7;81.0;5.2
1186;Vrouwen;Nederland;2010;5485;3480;3272;208.0;2005;63.4;59.7;95.0;6.0
1187;Vrouwen;Nederland;2011;5477;3492;3297;195.0;1985;63.8;60.2;88.0;5.6
1188;Vrouwen;Nederland;2012;5473;3551;3318;233.0;1923;64.9;60.6;102.0;6.6
1189;Vrouwen;Nederland;2013;5481;3585;3284;301.0;1895;65.4;59.9;134.0;8.4
1190;Vrouwen;Noord-Nederland (LD);1981;493;160;143;17.0;334;32.3;28.9;12.0;10.6
1191;Vrouwen;Noord-Nederland (LD);1982;499;163;141;22.0;337;32.5;28.2;15.0;13.3
1192;Vrouwen;Noord-Nederland (LD);1983;506;169;144;25.0;337;33.4;28.4;19.0;14.9
1193;Vrouwen;Noord-Nederland (LD);1984;511;167;141;26.0;344;32.7;27.6;20.0;15.6
1194;Vrouwen;Noord-Nederland (LD);1985;516;171;143;27.0;345;33.1;27.8;19.0;15.9
1195;Vrouwen;Noord-Nederland (LD);1986;519;182;155;27.0;337;35.1;29.9;20.0;14.9
1196;Vrouwen;Noord-Nederland (LD);1987;523;186;155;31.0;338;35.5;29.6;22.0;16.6
1197;Vrouwen;Noord-Nederland (LD);1988;525;196;164;33.0;329;37.3;31.1;24.0;16.6
1198;Vrouwen;Noord-Nederland (LD);1989;526;191;160;31.0;335;36.2;30.4;22.0;16.1
1199;Vrouwen;Noord-Nederland (LD);1990;527;207;177;30.0;320;39.2;33.6;22.0;14.5
1200;Vrouwen;Noord-Nederland (LD);1991;528;218;190;28.0;310;41.3;36.1;21.0;12.8
1201;Vrouwen;Noord-Nederland (LD);1992;528;226;193;33.0;302;42.8;36.6;21.0;14.7
1202;Vrouwen;Noord-Nederland (LD);1993;529;218;186;32.0;312;41.2;35.2;24.0;14.5
1203;Vrouwen;Noord-Nederland (LD);1994;532;224;191;33.0;308;42.1;35.8;26.0;14.9
1204;Vrouwen;Noord-Nederland (LD);1995;533;240;205;34.0;294;44.9;38.5;27.0;14.3
1205;Vrouwen;Noord-Nederland (LD);1996;536;249;213;37.0;286;46.6;39.7;29.0;14.6
1206;Vrouwen;Noord-Nederland (LD);1997;537;258;227;31.0;280;48.0;42.1;24.0;12.1
1207;Vrouwen;Noord-Nederland (LD);1998;539;263;236;26.0;276;48.7;43.8;19.0;10.1
1208;Vrouwen;Noord-Nederland (LD);1999;540;274;248;26.0;266;50.7;45.9;17.0;9.4
1209;Vrouwen;Noord-Nederland (LD);2000;544;280;259;21.0;264;51.4;47.5;15.0;7.5
1210;Vrouwen;Noord-Nederland (LD);2001 voor revisie;548;294;274;21.0;254;53.6;49.9;7.0;7.0
1211;Vrouwen;Noord-Nederland (LD);2001 na revisie;556;284;264;20.0;272;51.1;47.6;11.0;6.9
1212;Vrouwen;Noord-Nederland (LD);2002;552;289;267;22.0;264;52.3;48.3;12.0;7.6
1213;Vrouwen;Noord-Nederland (LD);2003;554;299;275;25.0;255;54.0;49.6;15.0;8.2
1214;Vrouwen;Noord-Nederland (LD);2004;555;303;274;29.0;252;54.7;49.4;19.0;9.6
1215;Vrouwen;Noord-Nederland (LD);2005;556;309;279;30.0;247;55.5;50.2;18.0;9.6
1216;Vrouwen;Noord-Nederland (LD);2006;555;313;287;25.0;242;56.3;51.8;15.0;8.0
1217;Vrouwen;Noord-Nederland (LD);2007;556;328;302;26.0;229;58.9;54.3;11.0;7.8
1218;Vrouwen;Noord-Nederland (LD);2008;556;335;314;21.0;221;60.2;56.5;9.0;6.2
1219;Vrouwen;Noord-Nederland (LD);2009;556;342;319;23.0;214;61.6;57.3;10.0;6.9
1220;Vrouwen;Noord-Nederland (LD);2010;557;342;317;25.0;215;61.4;56.9;12.0;7.2
1221;Vrouwen;Noord-Nederland (LD);2011;554;335;313;22.0;219;60.5;56.5;11.0;6.5
1222;Vrouwen;Noord-Nederland (LD);2012;551;343;317;26.0;207;62.3;57.6;12.0;7.6
1223;Vrouwen;Noord-Nederland (LD);2013;549;351;318;32.0;198;63.9;58.0;14.0;9.2
1224;Vrouwen;Oost-Nederland (LD);1981;901;321;290;31.0;580;35.6;32.2;21.0;9.7
1225;Vrouwen;Oost-Nederland (LD);1982;917;325;284;40.0;592;35.4;31.0;29.0;12.4
1226;Vrouwen;Oost-Nederland (LD);1983;932;335;288;47.0;596;36.0;30.9;36.0;14.1
1227;Vrouwen;Oost-Nederland (LD);1984;948;338;292;46.0;609;35.7;30.8;35.0;13.7
1228;Vrouwen;Oost-Nederland (LD);1985;962;351;306;45.0;611;36.5;31.8;31.0;12.9
1229;Vrouwen;Oost-Nederland (LD);1986;979;373;326;48.0;605;38.1;33.3;33.0;12.7
1230;Vrouwen;Oost-Nederland (LD);1987;994;378;323;55.0;617;38.0;32.5;36.0;14.6
1231;Vrouwen;Oost-Nederland (LD);1988;1005;402;350;52.0;603;40.0;34.8;34.0;12.9
1232;Vrouwen;Oost-Nederland (LD);1989;1013;398;345;53.0;615;39.3;34.1;35.0;13.2
1233;Vrouwen;Oost-Nederland (LD);1990;1020;425;374;51.0;595;41.7;36.7;32.0;12.1
1234;Vrouwen;Oost-Nederland (LD);1991;1028;432;385;47.0;596;42.0;37.4;29.0;10.8
1235;Vrouwen;Oost-Nederland (LD);1992;1034;448;405;43.0;586;43.3;39.2;29.0;9.6
1236;Vrouwen;Oost-Nederland (LD);1993;1043;469;417;52.0;574;45.0;40.0;36.0;11.0
1237;Vrouwen;Oost-Nederland (LD);1994;1050;476;419;57.0;575;45.3;39.9;42.0;11.9
1238;Vrouwen;Oost-Nederland (LD);1995;1058;491;432;59.0;568;46.4;40.8;40.0;12.0
1239;Vrouwen;Oost-Nederland (LD);1996;1063;504;447;57.0;559;47.5;42.1;38.0;11.3
1240;Vrouwen;Oost-Nederland (LD);1997;1069;519;472;47.0;550;48.5;44.2;34.0;9.0
1241;Vrouwen;Oost-Nederland (LD);1998;1078;543;501;42.0;535;50.3;46.5;24.0;7.7
1242;Vrouwen;Oost-Nederland (LD);1999;1087;567;529;38.0;520;52.2;48.7;21.0;6.6
1243;Vrouwen;Oost-Nederland (LD);2000;1092;583;549;34.0;509;53.4;50.3;19.0;5.9
1244;Vrouwen;Oost-Nederland (LD);2001 voor revisie;1103;601;569;32.0;502;54.5;51.6;10.0;5.2
1245;Vrouwen;Oost-Nederland (LD);2001 na revisie;1112;588;556;31.0;524;52.9;50.1;15.0;5.3
1246;Vrouwen;Oost-Nederland (LD);2002;1114;600;567;33.0;514;53.8;50.9;15.0;5.5
1247;Vrouwen;Oost-Nederland (LD);2003;1122;611;572;40.0;511;54.5;50.9;21.0;6.5
1248;Vrouwen;Oost-Nederland (LD);2004;1128;631;581;50.0;497;55.9;51.5;27.0;7.9
1249;Vrouwen;Oost-Nederland (LD);2005;1132;637;584;53.0;494;56.3;51.6;31.0;8.4
1250;Vrouwen;Oost-Nederland (LD);2006;1136;661;615;46.0;475;58.2;54.1;25.0;7.0
1251;Vrouwen;Oost-Nederland (LD);2007;1140;687;645;42.0;453;60.3;56.6;18.0;6.1
1252;Vrouwen;Oost-Nederland (LD);2008;1144;701;667;34.0;443;61.3;58.3;15.0;4.9
1253;Vrouwen;Oost-Nederland (LD);2009;1146;711;674;37.0;435;62.0;58.8;17.0;5.3
1254;Vrouwen;Oost-Nederland (LD);2010;1148;725;682;43.0;423;63.2;59.4;18.0;5.9
1255;Vrouwen;Oost-Nederland (LD);2011;1146;728;688;40.0;418;63.5;60.0;17.0;5.5
1256;Vrouwen;Oost-Nederland (LD);2012;1144;732;684;48.0;413;63.9;59.8;22.0;6.5
1257;Vrouwen;Oost-Nederland (LD);2013;1145;750;687;63.0;395;65.5;59.9;27.0;8.4
1258;Vrouwen;West-Nederland (LD);1981;2193;890;822;68.0;1303;40.6;37.5;38.0;7.6
1259;Vrouwen;West-Nederland (LD);1982;2211;901;815;86.0;1310;40.8;36.9;52.0;9.6
1260;Vrouwen;West-Nederland (LD);1983;2230;930;831;99.0;1300;41.7;37.3;66.0;10.6
1261;Vrouwen;West-Nederland (LD);1984;2251;927;829;98.0;1323;41.2;36.8;67.0;10.6
1262;Vrouwen;West-Nederland (LD);1985;2279;949;852;97.0;1330;41.6;37.4;63.0;10.2
1263;Vrouwen;West-Nederland (LD);1986;2293;998;895;103.0;1295;43.5;39.0;73.0;10.3
1264;Vrouwen;West-Nederland (LD);1987;2320;996;877;119.0;1324;42.9;37.8;83.0;11.9
1265;Vrouwen;West-Nederland (LD);1988;2339;1029;916;112.0;1310;44.0;39.2;75.0;10.9
1266;Vrouwen;West-Nederland (LD);1989;2352;1058;947;110.0;1294;45.0;40.3;70.0;10.4
1267;Vrouwen;West-Nederland (LD);1990;2365;1088;981;107.0;1277;46.0;41.5;64.0;9.9
1268;Vrouwen;West-Nederland (LD);1991;2381;1131;1036;95.0;1250;47.5;43.5;63.0;8.4
1269;Vrouwen;West-Nederland (LD);1992;2396;1152;1053;99.0;1244;48.1;43.9;60.0;8.6
1270;Vrouwen;West-Nederland (LD);1993;2409;1195;1082;114.0;1213;49.6;44.9;77.0;9.5
1271;Vrouwen;West-Nederland (LD);1994;2424;1217;1089;128.0;1206;50.2;44.9;92.0;10.5
1272;Vrouwen;West-Nederland (LD);1995;2424;1256;1132;124.0;1168;51.8;46.7;95.0;9.9
1273;Vrouwen;West-Nederland (LD);1996;2437;1275;1155;120.0;1162;52.3;47.4;90.0;9.4
1274;Vrouwen;West-Nederland (LD);1997;2446;1333;1220;113.0;1113;54.5;49.9;81.0;8.5
1275;Vrouwen;West-Nederland (LD);1998;2461;1348;1258;90.0;1113;54.8;51.1;62.0;6.7
1276;Vrouwen;West-Nederland (LD);1999;2476;1394;1320;74.0;1082;56.3;53.3;45.0;5.3
1277;Vrouwen;West-Nederland (LD);2000;2492;1428;1357;71.0;1064;57.3;54.5;39.0;5.0
1278;Vrouwen;West-Nederland (LD);2001 voor revisie;2510;1435;1375;60.0;1075;57.2;54.8;19.0;4.2
1279;Vrouwen;West-Nederland (LD);2001 na revisie;2492;1413;1350;63.0;1079;56.7;54.2;29.0;4.4
1280;Vrouwen;West-Nederland (LD);2002;2525;1453;1389;64.0;1072;57.5;55.0;34.0;4.4
1281;Vrouwen;West-Nederland (LD);2003;2540;1479;1397;83.0;1060;58.2;55.0;50.0;5.6
1282;Vrouwen;West-Nederland (LD);2004;2553;1506;1406;100.0;1048;59.0;55.1;62.0;6.6
1283;Vrouwen;West-Nederland (LD);2005;2564;1537;1427;110.0;1027;59.9;55.6;66.0;7.2
1284;Vrouwen;West-Nederland (LD);2006;2572;1561;1460;102.0;1011;60.7;56.8;59.0;6.5
1285;Vrouwen;West-Nederland (LD);2007;2580;1598;1517;81.0;982;61.9;58.8;42.0;5.1
1286;Vrouwen;West-Nederland (LD);2008;2594;1637;1568;69.0;957;63.1;60.4;31.0;4.2
1287;Vrouwen;West-Nederland (LD);2009;2606;1668;1587;81.0;938;64.0;60.9;35.0;4.9
1288;Vrouwen;West-Nederland (LD);2010;2608;1681;1586;95.0;927;64.5;60.8;43.0;5.7
1289;Vrouwen;West-Nederland (LD);2011;2610;1695;1602;93.0;915;64.9;61.4;42.0;5.5
1290;Vrouwen;West-Nederland (LD);2012;2618;1729;1614;115.0;889;66.0;61.7;47.0;6.6
1291;Vrouwen;West-Nederland (LD);2013;2626;1737;1590;147.0;889;66.1;60.5;67.0;8.5
1292;Vrouwen;Zuid-Nederland (LD);1981;1040;376;336;40.0;664;36.1;32.3;29.0;10.6
1293;Vrouwen;Zuid-Nederland (LD);1982;1057;378;328;50.0;679;35.8;31.0;38.0;13.2
1294;Vrouwen;Zuid-Nederland (LD);1983;1067;388;330;58.0;679;36.4;30.9;45.0;15.0
1295;Vrouwen;Zuid-Nederland (LD);1984;1079;392;335;57.0;687;36.3;31.0;44.0;14.6
1296;Vrouwen;Zuid-Nederland (LD);1985;1093;407;352;54.0;686;37.2;32.2;40.0;13.3
1297;Vrouwen;Zuid-Nederland (LD);1986;1100;424;373;51.0;676;38.5;33.9;38.0;11.9
1298;Vrouwen;Zuid-Nederland (LD);1987;1116;421;366;54.0;695;37.7;32.8;38.0;12.9
1299;Vrouwen;Zuid-Nederland (LD);1988;1124;444;384;60.0;680;39.5;34.2;40.0;13.5
1300;Vrouwen;Zuid-Nederland (LD);1989;1129;458;405;52.0;672;40.5;35.9;35.0;11.4
1301;Vrouwen;Zuid-Nederland (LD);1990;1134;477;426;51.0;657;42.1;37.6;31.0;10.7
1302;Vrouwen;Zuid-Nederland (LD);1991;1138;497;446;50.0;642;43.6;39.2;32.0;10.2
1303;Vrouwen;Zuid-Nederland (LD);1992;1140;503;453;50.0;637;44.1;39.8;31.0;9.9
1304;Vrouwen;Zuid-Nederland (LD);1993;1144;525;468;56.0;620;45.9;40.9;38.0;10.7
1305;Vrouwen;Zuid-Nederland (LD);1994;1150;536;474;62.0;614;46.6;41.2;43.0;11.6
1306;Vrouwen;Zuid-Nederland (LD);1995;1153;543;480;64.0;610;47.1;41.6;42.0;11.7
1307;Vrouwen;Zuid-Nederland (LD);1996;1155;559;499;60.0;596;48.4;43.2;44.0;10.7
1308;Vrouwen;Zuid-Nederland (LD);1997;1158;583;526;57.0;575;50.4;45.4;36.0;9.8
1309;Vrouwen;Zuid-Nederland (LD);1998;1160;598;556;42.0;562;51.6;47.9;27.0;7.1
1310;Vrouwen;Zuid-Nederland (LD);1999;1161;602;565;36.0;560;51.8;48.7;21.0;6.0
1311;Vrouwen;Zuid-Nederland (LD);2000;1166;622;591;31.0;545;53.3;50.7;17.0;5.0
1312;Vrouwen;Zuid-Nederland (LD);2001 voor revisie;1171;650;619;31.0;521;55.5;52.9;10.0;4.8
1313;Vrouwen;Zuid-Nederland (LD);2001 na revisie;1172;617;588;29.0;555;52.7;50.2;15.0;4.8
1314;Vrouwen;Zuid-Nederland (LD);2002;1175;648;611;36.0;527;55.1;52.1;18.0;5.6
1315;Vrouwen;Zuid-Nederland (LD);2003;1175;656;614;43.0;518;55.9;52.2;25.0;6.5
1316;Vrouwen;Zuid-Nederland (LD);2004;1173;662;612;50.0;511;56.5;52.2;33.0;7.6
