ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
179;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;2024;1565;497;286;210;988;630;299;331;159;98;101;0;80;4.6
180;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013 1e kwartaal;3962;880;474;406;3075;1304;478;827;629;655;444;43;7;7.6
181;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013 2e kwartaal;3972;891;477;414;3076;1298;506;792;639;658;444;37;5;7.6
182;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013 3e kwartaal;3952;871;515;356;3077;1281;500;781;621;692;448;36;4;7.6
183;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013 4e kwartaal;3982;863;517;346;3115;1285;491;793;652;698;441;39;4;7.6
184;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013;3967;876;496;381;3086;1292;494;798;635;676;444;39;5;7.6
185;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 1e kwartaal;3929;851;492;359;3072;1256;480;776;665;682;434;35;6;7.8
186;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 2e kwartaal;3953;869;500;370;3078;1260;499;761;675;678;428;38;5;7.7
187;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 3e kwartaal;3945;904;550;354;3038;1202;468;735;647;699;453;36;4;7.8
188;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 4e kwartaal;3979;943;582;361;3032;1206;447;759;667;692;430;37;4;7.7
189;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014;3951;892;531;361;3055;1231;474;757;663;688;436;37;4;7.7
190;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 1e kwartaal;3988;943;541;402;3041;1205;462;743;681;683;429;43;4;7.7
191;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 2e kwartaal;4024;986;560;426;3034;1188;464;724;676;700;429;41;4;7.7
192;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 3e kwartaal;4005;1008;603;405;2993;1157;457;700;634;725;435;42;5;7.6
193;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 4e kwartaal;4000;1006;612;394;2990;1153;464;688;659;695;445;38;5;7.7
194;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 ;4005;986;579;407;3014;1176;462;714;663;701;434;41;5;7.7
195;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 1e kwartaal;3999;998;573;425;2995;1148;502;645;685;683;443;37;6;7.8
196;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 2e kwartaal;4032;1053;599;455;2973;1150;513;637;656;685;441;40;6;7.6
197;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 3e kwartaal;4039;1078;660;419;2957;1145;499;646;613;691;460;47;4;7.6
198;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 4e kwartaal;4058;1085;663;422;2968;1160;508;652;620;685;458;46;5;7.6
199;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016;4032;1054;623;430;2973;1151;506;645;643;686;450;43;5;7.7
200;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 1e kwartaal;4065;1064;595;469;2996;1186;535;651;630;683;454;44;5;7.7
201;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 2e kwartaal;4104;1112;610;501;2987;1196;544;652;604;692;450;45;5;7.6
202;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 3e kwartaal;4122;1099;650;449;3018;1180;532;648;573;734;486;45;5;7.8
203;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 4e kwartaal;4158;1117;667;450;3036;1236;566;670;570;711;471;48;5;7.6
204;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017;4112;1098;631;467;3009;1199;544;655;594;705;465;45;5;7.7
205;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 1e kwartaal;4165;1109;632;477;3051;1260;588;672;601;685;457;47;5;7.6
206;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 2e kwartaal;4227;1152;648;504;3070;1294;613;680;557;697;472;50;5;7.5
207;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 3e kwartaal;4234;1155;685;470;3075;1288;569;719;533;709;493;52;5;7.5
208;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 4e kwartaal;4280;1206;724;482;3069;1315;582;733;506;706;488;53;5;7.4
209;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018;4227;1156;672;483;3066;1289;588;701;549;700;477;51;5;7.5
210;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 1e kwartaal;4308;1180;650;530;3124;1359;621;738;529;694;489;53;4;7.5
211;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 2e kwartaal;4332;1210;668;542;3117;1378;626;752;502;684;497;56;5;7.4
212;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 3e kwartaal;4348;1188;677;512;3155;1395;620;775;476;716;513;54;5;7.4
213;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 4e kwartaal;4367;1152;653;499;3210;1447;633;814;485;718;503;57;6;7.4
214;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019;4339;1183;662;521;3151;1395;625;770;498;703;500;55;5;7.4
215;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 1e kwartaal;4417;1139;636;504;3273;1488;666;822;506;722;507;51;5;7.6
216;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 2e kwartaal;4321;1021;513;508;3295;1478;667;811;522;715;526;54;5;7.8
217;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 3e kwartaal;4322;1017;548;469;3299;1479;647;832;479;707;578;55;6;7.8
218;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 4e kwartaal;4391;1022;605;417;3361;1515;623;892;508;719;563;55;8;7.8
219;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020;4363;1050;576;474;3307;1490;651;839;504;716;544;54;6;7.7
220;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 1e kwartaal;4422;896;517;379;3375;1604;579;1025;487;726;558;0;151;7.9
221;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 2e kwartaal;4434;944;528;416;3353;1535;575;960;528;735;556;0;137;7.8
222;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 3e kwartaal;4457;1012;655;357;3309;1443;540;903;569;716;581;0;136;7.7
223;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 4e kwartaal;4507;1055;686;369;3321;1504;529;975;541;693;582;0;131;7.7
224;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021;4455;977;597;380;3340;1522;556;966;531;717;569;0;139;7.8
225;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2022 1e kwartaal;4500;1131;657;474;3251;1515;509;1006;514;655;567;0;118;7.6
226;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2022 2e kwartaal;4571;1198;632;565;3254;1470;515;955;557;656;571;0;120;7.5
227;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2022 3e kwartaal;4546;1147;667;480;3266;1406;541;866;613;666;580;0;133;7.5
228;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2022 4e kwartaal;4636;1160;701;459;3347;1512;606;906;604;655;575;0;129;7.4
229;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2022;4563;1159;664;495;3279;1476;543;933;572;658;573;0;125;7.5
230;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2023 1e kwartaal;4655;1166;642;524;3349;1575;651;924;584;631;558;0;140;7.4
231;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2023 2e kwartaal;4672;1171;624;547;3359;1579;693;887;601;615;564;0;141;7.3
232;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2023 3e kwartaal;4658;1125;620;505;3388;1503;682;821;680;619;587;0;145;7.4
233;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2023 4e kwartaal;4707;1088;638;450;3473;1641;689;952;654;601;578;0;146;7.3
234;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2023;4673;1137;631;507;3392;1575;679;896;630;616;572;0;143;7.3
235;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2024 1e kwartaal;4715;1094;611;483;3471;1675;701;974;644;591;561;0;150;7.3
236;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2024 2e kwartaal;4741;1090;583;508;3496;1669;700;970;687;580;560;0;155;7.3
237;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2024 3e kwartaal;4684;1019;580;439;3518;1569;687;882;770;603;576;0;147;7.4
238;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2024 4e kwartaal;4729;1032;625;407;3538;1660;679;981;736;588;553;0;160;7.3
239;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2024;4717;1059;600;459;3506;1643;692;952;709;590;563;0;153;7.3
240;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 1e kwartaal;592;133;69;63;459;202;76;126;93;98;60;6;0;7.2
241;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 2e kwartaal;599;140;81;59;458;205;84;121;89;97;62;5;0;7.1
242;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 3e kwartaal;592;145;91;54;447;192;76;116;86;102;62;6;0;7.2
243;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 4e kwartaal;587;132;79;53;455;199;80;120;89;99;60;7;0;7.2
244;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013;592;137;80;57;455;200;79;121;89;99;61;6;0;7.2
245;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 1e kwartaal;556;124;72;51;432;183;68;116;83;102;58;6;0;7.5
246;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 2e kwartaal;583;142;83;59;441;189;74;114;83;102;62;6;0;7.4
247;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 3e kwartaal;592;160;103;58;431;180;71;109;84;102;61;3;0;7.2
248;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 4e kwartaal;578;145;88;57;432;185;70;114;87;100;58;2;1;7.3
249;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014;577;143;87;56;434;184;71;113;84;102;60;4;0;7.3
250;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 1e kwartaal;569;138;81;58;430;184;73;111;88;96;57;4;0;7.3
251;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 2e kwartaal;591;165;102;63;425;178;76;101;91;99;53;5;0;6.9
252;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 3e kwartaal;614;181;113;68;433;176;74;102;85;109;56;6;0;6.9
253;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 4e kwartaal;598;164;104;60;434;181;75;107;90;102;54;6;1;7.0
254;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 ;593;162;100;62;430;180;75;105;88;102;55;5;0;7.0
255;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 1e kwartaal;583;158;97;61;426;178;80;98;88;93;59;7;0;7.2
256;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 2e kwartaal;595;165;99;67;429;186;77;109;89;91;57;6;0;7.0
257;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 3e kwartaal;601;179;112;67;422;179;74;104;80;91;66;6;0;7.1
258;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 4e kwartaal;585;180;107;72;405;172;75;97;81;84;61;7;0;6.9
259;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016;591;170;104;67;421;179;77;102;85;90;61;6;0;7.0
260;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 1e kwartaal;575;175;101;74;400;174;80;93;75;85;61;5;0;7.1
261;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 2e kwartaal;596;181;106;76;415;185;90;95;77;90;57;6;0;6.9
262;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 3e kwartaal;603;184;108;76;419;181;82;99;80;91;62;5;0;6.9
263;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 4e kwartaal;577;182;111;70;395;180;91;90;72;82;55;5;1;6.6
264;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017;588;180;106;74;407;180;86;94;76;87;59;5;0;6.9
265;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 1e kwartaal;573;185;107;78;387;179;90;89;72;80;49;6;1;6.3
266;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 2e kwartaal;602;199;119;80;403;181;92;89;74;85;58;5;0;6.6
267;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 3e kwartaal;602;184;110;74;418;191;91;99;68;92;61;6;0;6.7
268;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 4e kwartaal;601;192;120;73;408;187;88;99;65;91;59;7;0;6.6
269;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018;595;190;114;76;404;184;90;94;70;87;57;6;0;6.5
270;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 1e kwartaal;589;188;111;78;401;189;85;104;65;85;55;6;0;6.6
271;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 2e kwartaal;591;191;111;80;400;201;93;109;58;83;52;6;0;6.3
272;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 3e kwartaal;599;187;106;81;413;197;92;105;62;88;59;5;0;6.6
273;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 4e kwartaal;591;190;118;72;401;201;94;106;56;80;59;5;0;6.4
274;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019;593;189;112;78;403;197;91;106;60;84;57;5;0;6.5
275;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 1e kwartaal;584;178;110;68;405;202;89;113;61;78;58;6;0;6.6
276;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 2e kwartaal;552;158;85;74;393;206;89;118;60;71;49;6;0;6.2
277;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 3e kwartaal;586;170;95;75;416;216;97;119;58;75;61;7;0;6.3
278;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 4e kwartaal;556;165;101;64;391;201;85;116;57;71;58;4;0;6.5
279;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020;569;168;98;70;401;206;90;117;59;74;56;6;0;6.4
280;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 1e kwartaal;721;183;119;65;507;277;110;167;65;78;86;0;31;6.6
281;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 2e kwartaal;704;185;105;80;495;260;100;160;73;79;83;0;25;6.6
282;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 3e kwartaal;703;201;140;61;475;242;92;150;74;84;76;0;27;6.3
283;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 4e kwartaal;682;205;128;77;452;244;93;151;59;76;73;0;25;6.2
284;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021;702;193;123;70;482;256;99;157;68;79;80;0;27;6.4
285;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2022 1e kwartaal;670;217;124;93;433;242;92;150;57;71;62;0;20;5.8
286;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2022 2e kwartaal;697;242;124;118;435;234;95;139;67;76;59;0;20;5.6
287;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2022 3e kwartaal;667;216;135;81;430;224;96;128;74;73;60;0;21;5.8
288;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2022 4e kwartaal;685;220;134;86;445;241;109;133;67;77;60;0;21;5.7
289;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2022;680;224;129;95;436;235;98;137;66;74;60;0;20;5.7
290;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2023 1e kwartaal;679;211;111;100;443;244;111;133;72;70;57;0;25;5.7
291;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2023 2e kwartaal;692;213;115;98;455;254;123;131;72;66;62;0;24;5.7
292;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2023 3e kwartaal;679;200;118;82;456;244;125;120;81;64;66;0;23;5.9
293;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2023 4e kwartaal;681;196;119;77;459;264;118;146;71;61;63;0;26;5.7
294;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2023;682;205;116;89;453;252;119;133;74;65;62;0;25;5.8
295;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2024 1e kwartaal;686;203;117;86;462;265;120;144;74;55;68;0;21;5.9
296;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2024 2e kwartaal;692;207;118;89;461;265;120;146;81;55;59;0;24;5.6
297;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2024 3e kwartaal;684;193;114;79;464;251;112;139;90;61;62;0;27;5.8
298;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2024 4e kwartaal;675;196;124;72;452;240;107;134;91;63;58;0;28;5.7
299;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2024;684;200;118;81;460;255;115;141;84;59;62;0;25;5.7
300;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 1e kwartaal;2311;387;210;177;1920;642;205;437;434;492;328;25;4;9.2
301;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 2e kwartaal;2321;389;204;185;1930;642;218;424;443;494;328;23;3;9.2
302;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 3e kwartaal;2331;393;232;161;1936;646;228;418;423;515;330;21;2;9.1
303;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 4e kwartaal;2315;364;217;147;1949;627;221;406;449;523;329;22;2;9.3
304;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013;2320;383;216;167;1934;639;218;421;437;506;329;23;3;9.2
305;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 1e kwartaal;2291;375;229;146;1913;602;203;399;462;507;323;18;3;9.4
306;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 2e kwartaal;2310;377;214;162;1931;611;221;389;466;505;327;22;2;9.4
307;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 3e kwartaal;2336;408;250;159;1926;597;214;383;445;520;342;23;1;9.4
308;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 4e kwartaal;2330;414;259;155;1915;579;195;384;462;521;327;26;2;9.3
309;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014;2317;394;238;155;1921;597;208;389;459;513;330;22;2;9.4
310;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 1e kwartaal;2338;402;236;166;1934;584;197;387;471;521;330;28;2;9.6
311;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 2e kwartaal;2363;426;239;187;1934;570;193;376;465;534;340;25;3;9.6
312;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 3e kwartaal;2380;455;269;186;1922;581;208;373;436;543;338;24;3;9.3
313;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 4e kwartaal;2357;434;268;166;1921;567;210;357;461;526;347;20;3;9.5
314;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 ;2360;429;253;176;1928;576;202;373;458;531;339;24;3;9.5
315;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 1e kwartaal;2365;423;248;175;1939;570;231;340;483;527;338;21;3;9.6
316;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 2e kwartaal;2393;477;270;208;1913;553;228;325;465;532;339;23;3;9.4
317;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 3e kwartaal;2442;516;306;210;1924;588;237;351;431;530;350;25;2;9.2
318;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 4e kwartaal;2435;486;296;190;1947;588;239;349;442;537;355;25;2;9.4
319;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016;2409;476;280;196;1931;575;234;341;455;531;346;23;3;9.4
320;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 1e kwartaal;2450;474;267;208;1973;606;247;359;449;539;353;26;3;9.6
321;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 2e kwartaal;2481;517;279;238;1961;600;243;357;437;544;353;27;3;9.4
322;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 3e kwartaal;2532;523;311;212;2006;618;255;363;403;580;379;27;2;9.5
323;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 4e kwartaal;2539;501;295;206;2036;654;275;379;406;567;376;32;2;9.5
324;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017;2500;504;288;216;1994;620;255;364;424;557;365;28;2;9.5
325;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 1e kwartaal;2553;511;287;224;2039;659;280;379;431;549;370;31;2;9.4
326;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 2e kwartaal;2611;558;312;246;2050;696;308;388;395;557;371;31;3;9.1
327;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 3e kwartaal;2657;590;351;239;2066;700;293;407;381;561;390;34;2;9.1
328;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 4e kwartaal;2665;582;344;238;2081;734;312;422;367;557;390;32;2;9.0
329;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018;2622;560;324;237;2059;697;298;399;393;556;380;32;2;9.2
330;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 1e kwartaal;2693;572;320;252;2120;749;328;421;392;554;392;32;1;9.1
331;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 2e kwartaal;2712;590;320;270;2120;769;324;446;375;540;400;36;2;9.0
332;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 3e kwartaal;2768;628;350;277;2137;793;329;464;338;563;409;34;3;8.8
333;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 4e kwartaal;2757;567;306;261;2187;817;333;484;355;578;401;36;3;9.0
334;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019;2732;589;324;265;2141;782;329;453;365;559;401;35;2;9.0
335;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 1e kwartaal;2805;557;302;255;2245;852;353;499;376;581;405;32;2;9.1
336;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 2e kwartaal;2776;515;265;250;2258;831;356;476;383;583;425;36;3;9.4
337;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 3e kwartaal;2792;520;279;241;2269;863;361;501;345;564;462;36;3;9.3
338;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 4e kwartaal;2807;485;278;207;2317;863;322;542;382;576;457;39;4;9.4
339;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020;2795;519;281;238;2272;852;348;504;371;576;437;36;3;9.3
340;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 1e kwartaal;2824;438;246;192;2323;950;295;655;365;582;426;0;63;9.4
341;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 2e kwartaal;2863;476;279;196;2325;909;307;602;393;595;428;0;63;9.2
342;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 3e kwartaal;2934;522;324;198;2344;885;299;586;414;583;461;0;68;9.0
343;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 4e kwartaal;2946;525;337;188;2363;910;285;625;414;574;466;0;58;9.1
344;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021;2892;490;297;194;2339;913;296;617;397;584;445;0;63;9.2
345;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2022 1e kwartaal;2945;566;334;232;2325;918;269;650;395;544;467;0;54;9.2
